,tjx,mcd,Ratio,Spread
0,62.81999969482422,247.5500030517578,3.9406240728166324,-9.262106830025772
1,63.130001068115234,247.02000427246094,3.9128781893403475,-7.5562154142083955
2,63.310001373291016,247.77499389648438,3.9136785424398166,-7.628430535717115
3,63.310001373291016,247.0800018310547,3.9027009393699346,-6.933438470287427
4,63.665000915527344,247.9600067138672,3.894761692422938,-6.466864325877481
5,64.41500091552734,248.39999389648438,3.856244513948414,-4.061962571301251
6,64.33999633789062,248.24000549316406,3.858253335755514,-4.186480425524337
7,63.209999084472656,249.13499450683594,3.941385826851486,-9.367758352939859
8,62.959999084472656,248.25999450683594,3.9431384707256516,-9.441054665337646
9,62.80500030517578,248.60000610351562,3.958283654096701,-10.3690053453509
10,62.38999938964844,249.1396026611328,3.993261822382215,-12.482777254313248
11,62.25,249.25,4.004016064257028,-13.124218212946658
12,61.974998474121094,248.66000366210938,4.012263167153483,-13.577353606635
13,62.0,249.02999877929688,4.0166128835370465,-13.852513304641349
14,61.900001525878906,250.0,4.038772113688576,-15.20182726236223
15,61.900001525878906,250.90499877929688,4.053392449019562,-16.106826041659104
16,61.849998474121094,250.04029846191406,4.042688838004328,-15.431796562638567
17,61.55070114135742,249.8000030517578,4.058442851496798,-16.32679138036349
18,61.25,249.44000244140625,4.072489835778061,-17.10740590394414
19,61.3650016784668,249.0399932861328,4.058339223895464,-16.271174078232207
20,60.58000183105469,247.27999877929688,4.081875062812156,-17.48882941353125
21,60.38999938964844,247.1999969482422,4.093392936689037,-18.12954204060506
22,60.28310012817383,247.53500366210938,4.1062089231609,-18.870037456289936
23,60.439998626708984,246.75,4.082561310498756,-17.489888723853994
24,60.22829818725586,246.75999450683594,4.097077319695041,-18.30290221495551
25,60.709999084472656,248.42999267578125,4.092077028861632,-18.14571964586321
26,60.712501525878906,248.27999877929688,4.089437801759275,-17.98623352554867
27,60.880001068115234,249.25,4.094119507670968,-18.32087795332768
28,61.20000076293945,243.5500030517578,3.9795751636533154,-11.407062882804581
29,61.81999969482422,244.69000244140625,3.9581042324381075,-10.195291469265413
30,62.08000183105469,245.27999877929688,3.9510307916356866,-9.799051539144415
31,62.15999984741211,245.77999877929688,3.9539896940577193,-9.995604243500878
32,62.2400016784668,245.99000549316406,3.952281472676588,-9.90214919187116
33,62.005001068115234,246.10499572753906,3.9691152566416674,-10.908540275076632
34,62.08000183105469,246.9499969482422,3.9779315345430413,-11.469049708089727
35,61.09000015258789,247.0500030517578,4.044033433208173,-15.324315575436145
36,61.54999923706055,248.15499877929688,4.031762824618811,-14.684449560928073
37,61.290000915527344,248.77999877929688,4.059063388205471,-16.2956713590863
38,61.7599983215332,249.3800048828125,4.037888789836055,-15.11289023479435
39,61.900001525878906,249.27000427246094,4.0269789681385895,-14.471831534823167
40,61.775001525878906,248.47000122070312,4.022177176581915,-14.145976639264262
41,61.720001220703125,248.61000061035156,4.028029742276783,-14.494602375228482
42,60.40999984741211,248.29330444335938,4.11013582305109,-19.146984094348028
43,60.255001068115234,248.91000366210938,4.130943477716135,-20.351622396431566
44,60.064998626708984,250.47999572753906,4.170149029457542,-22.64232891998978
45,60.30500030517578,251.25,4.166321179479971,-22.501962365813313
46,60.130001068115234,250.91000366210938,4.17279227016608,-22.825770552630473
47,60.20000076293945,250.97999572753906,4.169102866225349,-22.630240808177035
48,60.529998779296875,251.5,4.154964564215732,-21.89850147259665
49,59.63999938964844,250.8699951171875,4.2064050584267845,-24.64442914674379
50,59.883201599121094,252.25999450683594,4.212533528109465,-25.11191750275256
51,60.34000015258789,252.7949981689453,4.189509405529946,-23.914199629817062
52,61.32849884033203,253.86000061035156,4.139348025968691,-21.229643429631977
53,61.459999084472656,254.23500061035156,4.136592977505948,-21.105838643240105
54,61.43000030517578,254.52999877929688,4.1434152289569735,-21.514627739320076
55,61.349998474121094,254.41000366210938,4.146862428520282,-21.69809438762951
56,61.834999084472656,253.39999389648438,4.098002711220472,-18.848387460776223
57,61.86980056762695,252.97000122070312,4.088747642627255,-18.28638631243018
58,61.91999816894531,252.89999389648438,4.0843023477885225,-18.025970187325782
59,61.75,253.32000732421875,4.102348296748482,-19.09081816196104
60,61.900001525878906,252.57000732421875,4.0802908093406955,-17.77183458658098
61,61.77000045776367,252.0399932861328,4.080297740299834,-17.734938682500854
62,61.54999923706055,251.6300048828125,4.088221088576404,-18.159455664443698
63,62.86000061035156,251.0,3.9930002793965325,-12.560372895519492
64,62.290000915527344,250.86659240722656,4.027397475036668,-14.589079737424754
65,62.369998931884766,251.5800018310547,4.033670132106448,-14.999041865609371
66,62.06999969482422,250.97000122070312,4.043338206132303,-15.526993936164473
67,62.0,250.85499572753906,4.046048318186114,-15.677510252883536
68,62.01499938964844,250.30499267578125,4.036200840752765,-15.070611737558409
69,61.86399841308594,250.52999877929688,4.04968972594411,-15.868392518044772
70,63.474998474121094,251.00999450683594,3.9544702724045484,-10.237566576974729
71,63.84000015258789,252.11000061035156,3.9490914788184215,-9.95305369765407
72,63.69499969482422,251.27000427246094,3.944893719700871,-9.663070957336572
73,63.58000183105469,250.77000427246094,3.944164785317388,-9.599279157921643
74,63.06999969482422,250.00999450683594,3.964008176891632,-10.773801972706082
75,62.849998474121094,249.05999755859375,3.962768553783591,-10.65831040972705
76,62.81999969482422,249.16000366210938,3.9662528633001224,-10.872107440377334
77,63.09000015258789,249.66000366210938,3.9572040427688693,-10.347945686605271
78,63.52000045776367,250.02999877929688,3.9362405065716146,-9.086869988880295
79,63.150001525878906,250.24000549316406,3.9626286531539603,-10.700351193537273
80,63.20000076293945,251.02000427246094,3.971835462692895,-11.29069360432527
81,63.470001220703125,250.74000549316406,3.950527818981289,-9.98653307125636
82,63.560001373291016,251.08999633789062,3.9504403856637245,-9.995136664725578
83,63.7599983215332,251.4499969482422,3.9436951626035692,-9.5965118010416
84,63.810001373291016,252.17999267578125,3.9520449341556723,-10.136836690218388
85,63.724998474121094,252.50999450683594,3.962495104795977,-10.789270264576913
86,63.369998931884766,252.3000030517578,3.981379316779702,-11.925857836721264
87,63.150001525878906,252.32000732421875,3.995566131868071,-12.78035302459196
88,63.07500076293945,252.28500366210938,3.999762197551058,-13.029841150172615
89,62.95000076293945,251.02000427246094,3.9876092332034396,-12.238989916723085
90,62.689998626708984,250.60000610351562,3.9974479437418244,-12.805228015789396
91,62.56999969482422,250.83999633789062,4.008949937051703,-13.500396428556371
92,62.61000061035156,250.67999267578125,4.003833097461036,-13.18866188369853
93,62.564998626708984,250.6199951171875,4.005754025705323,-13.29936518566015
94,62.63999938964844,250.8300018310547,4.004310413076178,-13.224880111837336
95,62.72999954223633,251.32000732421875,4.006376680347401,-13.373498353744054
96,62.439998626708984,250.41000366210938,4.010410140447943,-13.563521886780933
97,62.45000076293945,251.14999389648438,4.021617146969319,-14.265572165542125
98,64.33000183105469,254.35000610351562,3.9538317870951873,-10.334392051782942
99,65.0199966430664,255.35000610351562,3.9272534495085307,-8.717113908565608
100,65.0,254.83999633789062,3.9206153282752405,-8.282955114461458
101,65.18000030517578,254.239501953125,3.900575341558206,-6.999686227181115
102,65.1500015258789,254.47000122070312,3.9059093670108735,-7.343976421893899
103,65.48500061035156,255.67999267578125,3.904405440829523,-7.2832542911237965
104,65.41999816894531,255.47999572753906,3.9052278030911762,-7.329823644811199
105,66.3499984741211,255.8699951171875,3.856367761892053,-4.19215959475153
106,66.79000091552734,255.25,3.821679839813559,-1.903153707037717
107,66.83000183105469,255.77499389648438,3.827248045616997,-2.276416720773625
108,67.23999786376953,256.125,3.8091167182800594,-1.07123192060439
109,66.95999908447266,255.60000610351562,3.817204444418618,-1.6083252636524605
110,66.92500305175781,255.9499969482422,3.824430112469297,-2.0910625434671886
111,66.80000305175781,255.91000366210938,3.8309879037554206,-2.5252174135332837
112,67.91500091552734,257.69000244140625,3.7943016854541605,-0.07582274265382694
113,68.05500030517578,258.1300048828125,3.7929616299359705,0.015218435706117361
114,67.56500244140625,257.1300048828125,3.805668550161023,-0.8434342334756479
115,67.18499755859375,256.95001220703125,3.8245147212060044,-2.104870473951422
116,66.46499633789062,256.8900146484375,3.8650421846482317,-4.775970925416459
117,66.00499725341797,256.06500244140625,3.8794790257815865,-5.695820460432344
118,65.91999816894531,255.33999633789062,3.8734830617483302,-5.29323163036716
119,64.26499938964844,252.5,3.929043840318961,-8.730952250196907
120,63.72999954223633,252.0500030517578,3.954966340219641,-10.310308831691884
121,63.77000045776367,252.1199951171875,3.9535830846382436,-10.228570014373105
122,63.58000183105469,252.38999938964844,3.9696444183864803,-11.219274275109143
123,63.2599983215332,251.7899932861328,3.9802402776926016,-11.833100763727856
124,63.099998474121094,251.32000732421875,3.982884523005043,-11.970023862954235
125,62.709999084472656,250.32000732421875,3.9917080366566196,-12.449363795118273
126,61.720001220703125,248.3386993408203,4.023634063985056,-14.223301105697232
127,61.86000061035156,248.6199951171875,4.019075212805346,-13.973553262298196
128,62.40999984741211,250.5,4.013779852787281,-13.767309151806217
129,62.67499923706055,250.55999755859375,3.9977662641986016,-12.822114934434836
130,63.2599983215332,251.75,3.9796080727100858,-11.793107477595044
131,63.19499969482422,252.1300048828125,3.989714472669938,-12.419664192483737
132,63.41999816894531,252.89999389648438,3.9877010595740003,-12.336192312938948
133,62.720001220703125,251.47500610351562,4.009486626420962,-13.56642261880134
134,61.98500061035156,250.27000427246094,4.037589768623243,-15.149414261372726
135,62.45000076293945,250.0800018310547,4.004483567267833,-13.195580100112437
136,61.869998931884766,248.64999389648438,4.018910589771198,-13.96562655583466
137,62.220001220703125,249.75,4.013982563486322,-13.738009140081317
