,goog,adbe,Ratio,Spread
201,144.12075805664062,517.2100219726562,3.5887267659901463,-26.0052037260806
202,143.01449584960938,513.0700073242188,3.5875384818595655,-25.661992097109994
203,142.5749969482422,512.2999877929688,3.593196554504888,-26.400376943373153
204,140.97450256347656,509.67999267578125,3.6154055053060943,-29.273439325659872
205,139.4654998779297,503.3382873535156,3.6090523304621844,-28.11078280073429
206,139.86691284179688,512.25,3.6624101411275496,-35.64480583296882
207,140.74000549316406,512.9000244140625,3.6443086854858393,-33.298288564674415
208,139.79824829101562,508.5199890136719,3.6375276173353366,-32.15045848233172
209,138.9875030517578,507.2300109863281,3.6494648788491424,-33.64303955613742
210,137.0550079345703,502.0950012207031,3.663456073494242,-35.140547153401265
211,138.58900451660156,511.5799865722656,3.6913461378603345,-39.360702144232114
212,138.8935089111328,509.6099853515625,3.669069846004268,-36.34561125378446
213,138.80099487304688,509.8900146484375,3.6735328526629365,-36.94315802248048
214,138.00399780273438,507.5199890136719,3.6775745420008117,-37.30850639202925
215,138.59201049804688,509.7090148925781,3.6777662223159773,-37.47941363427106
216,139.16549682617188,511.30999755859375,3.674114699545522,-37.11213361499501
217,141.72349548339844,519.47998046875,3.6654471349078612,-36.50280818051068
218,140.8681182861328,521.4000244140625,3.7013344875878107,-41.35859259017173
219,141.09249877929688,519.47998046875,3.6818398211328267,-38.66845225311773
220,140.66650390625,518.5,3.686023222312859,-39.15052898019497
221,141.03199768066406,516.6599731445312,3.6634237736204667,-36.05609077679123
222,141.10848999023438,517.0549926757812,3.664237302174836,-36.188581017881354
223,141.44900512695312,521.760009765625,3.6886792473183934,-39.72491595348482
224,140.8560028076172,511.9599914550781,3.634633819293589,-31.96014117046264
225,140.15350341796875,507.17999267578125,3.618746448051736,-29.59119086307249
226,140.09100341796875,506.45001220703125,3.6151501513342112,-29.075716672498125
227,139.07908630371094,500.94500732421875,3.601871572770409,-27.04371297371302
228,139.39846801757812,498.8399963378906,3.5785184975991773,-23.842551863240608
229,139.00999450683594,496.54998779296875,3.5720452299460415,-22.885823429665045
230,138.60250854492188,495.3999938964844,3.5742498393232354,-23.134362286764947
231,137.88499450683594,490.05999755859375,3.5541213118320716,-20.256946202452134
232,138.1387481689453,485.95001220703125,3.517839988043823,-15.276052792769185
233,137.9375,487.6300048828125,3.5351518251585863,-17.6467493999125
234,137.2447509765625,484.2200012207031,3.5281495122782083,-16.614329973441677
