,vz,meta,Ratio,Spread
79,52.12471008300781,214.13999938964844,4.108224276905017,-6.533732878052096
80,52.5811767578125,214.99000549316406,4.088725638138574,-5.530127645888744
81,52.28010177612305,210.17999267578125,4.020267473384549,-1.9427144830978058
82,51.8527717590332,210.77000427246094,4.064777968898895,-4.268019820755516
83,52.2024040222168,217.30999755859375,4.162835057674909,-9.388232951779518
84,52.84340286254883,200.4199981689453,3.7927155957434935,10.104722539987247
85,53.426124572753906,188.07000732421875,3.520188088284624,24.821018806778934
86,50.415382385253906,184.11000061035156,3.651861632298206,16.555059956030103
87,48.832313537597656,186.99000549316406,3.82922683663542,7.246558705040368
88,47.98736572265625,180.9499969482422,3.7707841266812934,9.855418966239878
89,47.06471633911133,174.9499969482422,3.717221956416142,12.108741605996979
90,47.006446838378906,205.72999572753906,4.376633622934645,-18.90787687205051
91,44.9669075012207,200.47000122070312,4.458167402667418,-21.93000555972205
92,44.898921966552734,211.1300048828125,4.7023401817997525,-32.86608360946698
93,45.811859130859375,212.02999877929688,4.628277542145656,-30.058839343942115
94,46.9773063659668,223.41000366210938,4.755700591295739,-36.70621789197307
95,46.46256637573242,208.27999877929688,4.482748479603622,-23.666459534241458
96,46.88018798828125,203.77000427246094,4.346612354101434,-17.460594994009828
97,47.22011184692383,196.2100067138672,4.155221134374534,-8.520240987889625
98,46.74422073364258,197.64999389648438,4.228330065073316,-11.892717902653064
99,46.50141906738281,188.74000549316406,4.058800984539217,-3.9686939645227177
100,46.67623519897461,191.24000549316406,4.097160036106881,-5.7588038869683125
101,46.792781829833984,198.6199951171875,4.244671664093115,-12.66552313218796
102,47.628021240234375,200.0399932861328,4.200048376503756,-10.69379672499321
103,47.53089904785156,202.6199951171875,4.262911057356616,-13.668190538384412
104,47.48233413696289,192.24000549316406,4.048663760687235,-3.4854123961805534
105,47.68628692626953,191.2899932861328,4.011425623930358,-1.7071925168939437
106,48.10390853881836,193.5399932861328,4.0233735504039565,-2.261322483498251
107,48.23987579345703,196.22999572753906,4.067796454694739,-4.399191640284702
108,49.22079849243164,181.27999877929688,3.6829958946556123,14.534117857602293
109,49.76467514038086,183.8300018310547,3.6939857702776075,14.192678925626293
110,49.52187728881836,191.6300048828125,3.8696029991997296,5.406726899329836
111,49.92007064819336,195.1300048828125,3.9088487325663346,3.5237030456069043
112,49.813232421875,193.63999938964844,3.8873204964834467,4.579861867549479
113,49.92007064819336,188.63999938964844,3.778840793697383,10.013708538770967
114,49.813232421875,198.86000061035156,3.9921119538314507,-0.6401393531536463
115,49.3470573425293,190.77999877929688,3.8660866331917005,5.546827434639734
116,49.76467514038086,194.25,3.9033712056200787,3.7726807566809804
117,50.162872314453125,195.64999389648438,3.9002948768568206,3.9896784971249666
118,50.06575012207031,196.63999938964844,3.927635137997549,2.6052810216244175
119,49.47330856323242,184.0,3.7191771754021143,12.839504809671464
120,49.35676574707031,175.57000732421875,3.5571619142131516,20.796242597300218
121,48.16218185424805,164.25999450683594,3.410559658695108,27.255311485200533
122,47.744564056396484,163.72999572753906,3.4292908305569427,26.089455721753037
123,47.73485565185547,169.35000610351562,3.5477221789175544,20.430021638194116
124,47.43377685546875,160.8699951171875,3.391465023064897,27.687417479279073
125,47.61830139160156,163.74000549316406,3.4385940007940494,25.566720888439274
126,49.19166564941406,157.0500030517578,3.192614053182167,38.6458114810917
127,49.327632904052734,155.85000610351562,3.159486821649434,40.397941713953685
128,50.59020233154297,158.75,3.1379593811392894,42.62496613458737
129,49.492733001708984,170.16000366210938,3.43808056944913,26.758379544029392
130,49.492733001708984,169.49000549316406,3.4245432655196386,27.428377712974704
131,49.00713348388672,160.67999267578125,3.2787062056713023,34.26647709062891
132,49.47330856323242,163.94000244140625,3.3137060609535056,32.89950236826522
133,49.288780212402344,161.25,3.2715356173376207,34.84017553388341
134,50.15315628051758,160.02999877929688,3.190826074518901,39.570218925427525
135,49.939491271972656,168.19000244140625,3.367875766403709,30.542568392829136
136,50.02690124511719,169.77000427246094,3.3935742579904673,29.31751934587731
137,49.86955261230469,172.19000244140625,3.452808245143962,26.25856279172319
138,49.653202056884766,170.8800048828125,3.4414699919462453,26.69000806130614
139,49.66303253173828,162.8800048828125,3.2797031630865545,34.72992746973037
140,49.938392639160156,163.27000427246094,3.2694285026793115,35.45810525419736
141,49.67286682128906,163.49000549316406,3.2913342022589815,34.159861758454355
142,49.653202056884766,158.0500030517578,3.1830777574161115,39.52000989236083
143,50.174415588378906,164.6999969482422,3.2825493833233406,34.98655015622933
144,49.446678161621094,167.22999572753906,3.382026901401388,29.501368845341712
145,49.613861083984375,175.77999877929688,3.542961481706563,21.630259077868256
146,48.25673294067383,183.08999633789062,3.7940818862101375,8.809260937499825
147,46.87010192871094,183.1699981689453,3.9080349867287563,3.098453827443816
148,43.71330261230469,169.27000427246094,3.8722767248616394,4.17937610197907
149,44.01816177368164,166.64999389648438,3.785937149154739,8.037352858646411
150,44.17551040649414,159.14999389648438,3.6026747044237455,16.17631124385522
151,44.165679931640625,169.5800018310547,3.83963299316414,5.706383900860654
152,44.79507064819336,160.72000122070312,3.5878948039383247,17.12220256139616
153,45.42446517944336,159.10000610351562,3.502517981775064,21.29803121941887
154,45.49330139160156,159.92999267578125,3.5154624479573524,20.74757345003081
155,44.58855438232422,160.19000244140625,3.5926260597699198,16.813583950757756
156,44.57872009277344,168.8000030517578,3.786560105370132,8.163648441330647
157,43.693634033203125,170.57000732421875,3.9037725082468833,2.7995032520701635
158,44.20501708984375,167.11000061035156,3.7803401426293224,8.336124717865996
159,43.80181121826172,170.25,3.886825573300035,3.5587944661199877
