,fcx,ctva,Ratio,Spread
302,42.59000015258789,50.790000915527344,1.1925334757821362,15.89744636830585
303,42.619998931884766,50.689998626708984,1.1893477216581279,16.045550172046063
304,42.525001525878906,50.61000061035156,1.190123428438973,15.973224685593337
305,42.209999084472656,50.41999816894531,1.194503654644541,15.658136753628895
306,42.66999816894531,50.93000030517578,1.1935786850406287,15.88571972400662
307,42.35499954223633,50.65999984741211,1.196080755399231,15.650635925072407
308,42.20500183105469,50.75,1.2024641108452188,15.320122081202427
309,42.209999084472656,50.59000015258789,1.1985311833659313,15.488134769986317
310,42.935001373291016,51.18000030517578,1.1920344396917573,16.060638866949958
311,42.5,51.025001525878906,1.2005882711971507,15.51813509651592
312,42.43000030517578,50.810001373291016,1.1975017913703152,15.620894303170942
313,42.56079864501953,50.845001220703125,1.1946439643855935,15.795622932824017
314,42.459999084472656,50.439998626708984,1.1879415853580308,16.038998564674827
315,41.630001068115234,49.31999969482422,1.1847225181216443,15.828137944781545
316,42.3849983215332,49.369998931884766,1.1647988884501834,16.988738355521605
317,42.30500030517578,49.275299072265625,1.1647630000427411,16.955165469791524
318,42.040000915527344,49.11000061035156,1.1681731574894647,16.695550905435056
319,42.334999084472656,49.400001525878906,1.1668832548527799,16.878564531100096
320,43.040000915527344,49.77000045776367,1.1563661570417945,17.639000133261376
321,43.720001220703125,50.04999923706055,1.1447849460113904,18.44934721446046
322,45.369998931884766,50.56999969482422,1.114613200029966,20.5750340608365
323,45.689998626708984,50.959999084472656,1.115342539202507,20.69813788593055
324,45.6349983215332,51.34000015258789,1.1250137403503035,20.229946629343374
325,45.58000183105469,51.53499984741211,1.1306493588664173,19.94676286272002
326,46.040000915527344,51.70000076293945,1.1229365711307628,20.519347053800885
327,46.19499969482422,51.67499923706055,1.11862754796923,20.79288122900644
328,46.33000183105469,51.84000015258789,1.118929378453853,20.844349363973052
329,47.095001220703125,51.52000045776367,1.0939590003687123,22.390986622687024
330,47.30500030517578,51.83000183105469,1.0956558819720337,22.41770808719461
331,47.125,51.63999938964844,1.095809005615882,22.31908920572411
332,46.595001220703125,51.60499954223633,1.10752222749824,21.50426300059516
333,46.625,51.459999084472656,1.10369971226751,21.697364973280685
334,46.90999984741211,51.70000076293945,1.1021104440654053,21.914346036589933
335,46.939998626708984,52.02000045776367,1.1082233059155684,21.642447856687568
336,48.849998474121094,51.57500076293945,1.0557830578083225,25.150035040550264
337,48.52989959716797,51.119998931884766,1.053371207363222,25.091774623369616
338,47.78499984741211,50.43000030517578,1.055352107695087,24.587364435187226
339,47.38999938964844,50.25,1.0603502985268298,24.134001621643094
340,47.880001068115234,50.56999969482422,1.0561820920363416,24.59969466502173
341,47.94499969482422,50.400001525878906,1.051204543678821,24.873914821855337
342,47.900001525878906,50.369998931884766,1.0515657062071573,24.831765143466697
343,48.100101470947266,51.56999969482422,1.072139104030223,23.952614452402358
344,47.93000030517578,51.48500061035156,1.0741706714487937,23.764864979921754
345,48.17499923706055,51.599998474121094,1.0710949515578971,24.042710426917253
346,48.46500015258789,51.45000076293945,1.0615908511493561,24.657709837919512
347,48.3849983215332,51.619998931884766,1.0668595788482618,24.35943280695217
348,48.3849983215332,51.3650016784668,1.0615894070540326,24.61443006037014
349,48.16999816894531,51.31999969482422,1.0653934325434473,24.314690248169555
350,47.900001525878906,51.66999816894531,1.0787055641538883,23.53176590640615
351,47.83000183105469,51.06370162963867,1.067608188893784,24.025821499779923
352,47.959999084472656,51.244998931884766,1.068494576941634,24.052968173310404
353,48.935001373291016,51.46500015258789,1.051701209937592,25.39633347096843
354,49.0099983215332,51.42499923706055,1.0492756783969583,25.55658817380042
355,49.029998779296875,51.310001373291016,1.0465021956100249,25.703655753075452
356,49.08000183105469,51.52000045776367,1.0497147215908438,25.573834015702957
357,48.959999084472656,50.79999923706055,1.0375817031657468,26.101416943373053
358,49.36000061035156,50.29999923706055,1.019043732072237,27.24279902013754
359,49.88880157470703,50.369998931884766,1.00964539820539,28.02070474259429
360,50.01499938964844,50.779998779296875,1.0152953993598721,27.813056664847096
361,50.084999084472656,50.97999954223633,1.0178696311095898,27.72529684784051
362,50.08000183105469,51.165000915527344,1.0216653163898217,27.532282633177715
363,50.119998931884766,51.47999954223633,1.027134889052968,27.281417320806938
364,48.5,53.29999923706055,1.098969056434238,22.863831836764845
365,48.595001220703125,53.935001373291016,1.1098878489237052,22.381159320017332
366,46.79999923706055,52.54499816894531,1.122756389434625,20.89296825364019
367,47.230098724365234,51.630001068115234,1.0931588639995826,22.497607979649487
368,46.95000076293945,51.34000015258789,1.0935037128500695,22.338486077952496
369,47.310001373291016,51.63999938964844,1.0915239461143185,22.615729486645435
370,47.13999938964844,51.25,1.087187116325124,22.73313935283349
371,47.595001220703125,51.36000061035156,1.0791049331460194,23.352711007718355
372,47.380001068115234,51.060001373291016,1.0776699076026883,23.307968448935725
373,47.375,50.849998474121094,1.073350891274324,23.509952390061073
374,47.09000015258789,50.24250030517578,1.066946276117492,23.66046781723034
375,47.26499938964844,49.94499969482422,1.0567015834080966,24.238570792414066
376,46.824501037597656,50.39500045776367,1.0762528022946596,23.082253354234737
377,46.65999984741211,50.08000183105469,1.0732962279217038,23.13348269966508
378,46.78499984741211,50.34000015258789,1.0759858996851621,23.073915512536686
379,47.02000045776367,51.040000915527344,1.0854955427185649,22.75072626094591
380,46.90999984741211,51.41999816894531,1.0961415121765772,22.194348630584074
381,46.80500030517578,51.5,1.1003097887877813,21.945985380630077
382,47.099998474121094,51.61000061035156,1.0957537639562445,22.308999311470913
383,47.28499984741211,51.81999969482422,1.095907790251591,22.395640507919566
384,47.0,51.54999923706055,1.0968084944055436,22.208658223907207
385,46.720001220703125,52.84000015258789,1.1309931244002793,20.46969352464839
386,46.81999969482422,52.52000045776367,1.1217428620267498,20.950035680327332
387,46.89500045776367,52.7599983215332,1.1250665914600402,20.830297720535256
388,46.83000183105469,52.650001525878906,1.1242792967598128,20.83607252830126
389,47.2140007019043,53.11869812011719,1.1250624249254677,20.98309856841938
390,47.56999969482422,53.290000915527344,1.1202438775992989,21.382622028992486
391,47.720001220703125,53.560001373291016,1.1223805532941653,21.353141379183697
392,46.970001220703125,53.560001373291016,1.1403023202324976,20.150554572754885
393,47.43000030517578,53.90999984741211,1.136622380361427,20.538141205241985
394,47.345001220703125,53.970001220703125,1.1399302952621533,20.341848128557174
395,47.560001373291016,54.290000915527344,1.1415054530678754,20.366590229576133
396,47.57500076293945,54.209999084472656,1.1394639666869288,20.470642818091747
397,47.04999923706055,53.97999954223633,1.1472901257715034,19.85882914915878
398,46.95000076293945,53.66999816894531,1.1431309328393104,20.008488061595074
399,45.91999816894531,54.650001525878906,1.1901133211028196,17.37692799782839
400,45.56999969482422,54.689998626708984,1.2001316434707066,16.775726167333985
401,45.44499969482422,54.09000015258789,1.1902299596395038,17.175293507050284
402,44.625,54.1265983581543,1.2129209716113007,15.823867549122184
403,44.314998626708984,53.779998779296875,1.213584575107789,15.673395712653488
404,44.20989990234375,54.2400016784668,1.2268745642554895,15.044872361091393
405,44.52000045776367,54.220001220703125,1.2178796195687798,15.562103267674061
406,43.7400016784668,54.7599983215332,1.2519432149105643,13.771417845493303
407,43.869998931884766,54.65999984741211,1.2459539817240606,14.079860295390972
408,44.220001220703125,55.310001373291016,1.2507914935876512,13.991069615849199
409,43.95000076293945,54.974998474121094,1.250853185888415,13.893140530704002
410,43.8849983215332,54.939998626708984,1.2519084135352783,13.823912273555024
411,44.25,55.08000183105469,1.2447458040916313,14.26917067300738
412,44.290000915527344,54.9900016784668,1.2415895358265439,14.423310256606285
413,46.119998931884766,55.810001373291016,1.2101041341244942,16.53761918879853
414,46.119998931884766,55.060001373291016,1.1938422083359077,17.28761918879853
415,46.7400016784668,54.790000915527344,1.1722293313645558,18.551762477214453
416,46.29999923706055,54.775001525878906,1.1830454088222662,17.86124035908739
417,45.35499954223633,54.06999969482422,1.1921508155781624,17.050983303375574
418,46.125,54.439998626708984,1.1802709729367802,17.915640893425135
419,46.41999816894531,54.77000045776367,1.179879418745959,18.058653603562846
420,48.119998931884766,55.459999084472656,1.152535334902602,20.09451962809375
421,48.21500015258789,55.29029846191406,1.1467447534363724,20.4165498701353
422,48.709999084472656,55.654998779296875,1.1425785223847003,20.84555513232712
