,mo,ko,Ratio,Spread
996,45.44499969482422,65.16000366210938,1.4338211926433464,-7.102697081845871
997,45.4557991027832,65.05999755859375,1.4312804711997726,-6.988584002448472
998,45.459999084472656,65.16000366210938,1.4333481076634131,-7.083103782952501
999,45.53499984741211,64.77999877929688,1.4226419017541407,-6.605127422636843
1000,45.58000183105469,64.71499633789062,1.419811183372942,-6.481340101514159
1001,45.451698303222656,64.5250015258789,1.4196389559618259,-6.458944733800354
1002,45.375,64.30999755859375,1.4173002216769972,-6.344129695190172
1003,45.3650016784668,64.05999755859375,1.4121017345625013,-6.107190233440302
1004,45.345001220703125,64.125,1.414158083002157,-6.198318734383146
1005,45.41999816894531,64.20500183105469,1.4135844213871658,-6.180354070971016
1006,45.16999816894531,63.869998931884766,1.4139916210090935,-6.171919441454068
1007,45.310001373291016,64.0,1.412491680870401,-6.119038092813109
1008,45.34000015258789,64.0250015258789,1.4121085423557178,-6.104853020905291
1009,45.5349006652832,64.30999755859375,1.4123232206285472,-6.1352557608785885
1010,45.314998626708984,64.16500091552734,1.4159771126575305,-6.277511230733562
1011,45.4900016784668,64.28500366210938,1.4131677575325174,-6.1689122021294365
1012,45.529998779296875,64.2699966430664,1.4115967135121223,-6.1016580470496065
1013,45.630001068115234,64.34500122070312,1.4101468269669915,-6.046032327003334
1014,45.73500061035156,64.44499969482422,1.4090958529524513,-6.0088727258345385
1015,45.814998626708984,64.37999725341797,1.405216614278933,-5.839371029318232
1016,45.724998474121094,64.06500244140625,1.4010935938612445,-5.641940993703041
1017,45.71500015258789,64.25499725341797,1.4055560984129307,-5.844996343964882
1018,45.665000915527344,64.27999877929688,1.407642559740756,-5.935310527167121
1019,45.810001373291016,64.37000274658203,1.405151731431997,-5.835904300089186
1020,46.095001220703125,64.4800033569336,1.3988502364541218,-5.573617282357811
1021,45.93000030517578,64.23500061035156,1.3985412624330642,-5.544150789675466
1022,45.78499984741211,64.05000305175781,1.3989298518121125,-5.5485634254448
1023,45.994998931884766,64.2699966430664,1.3973257557467407,-5.494240866173615
1024,46.04999923706055,64.41500091552734,1.3988056890929728,-5.567399720667988
1025,46.33000183105469,64.5199966430664,1.39261804647327,-5.306635597731005
1026,46.38999938964844,64.70500183105469,1.3948049726746299,-5.413267590145831
1027,46.20000076293945,64.08000183105469,1.387013003741293,-5.036457681189009
1028,46.10499954223633,63.92499923706055,1.3865090526353763,-5.005552624234634
1029,46.349998474121094,63.880001068115234,1.37820934565471,-4.64051894627958
1030,46.36000061035156,63.86000061035156,1.377480581742971,-4.607452967229437
1031,46.17729949951172,63.595001220703125,1.37719186504996,-4.581111120103574
1032,46.06999969482422,63.33000183105469,1.3746473247354842,-4.456274576658738
1033,45.88999938964844,63.130001068115234,1.375681017820098,-4.4914033665123325
1034,45.7400016784668,62.709999084472656,1.3710099865167886,-4.267339354839737
1035,45.790000915527344,62.689998626708984,1.3690761601503019,-4.18202623975274
1036,45.915000915527344,62.81999969482422,1.3681802992969125,-4.148743173041484
1037,45.875,62.755001068115234,1.3679564265529207,-4.135996665405702
1038,45.86000061035156,62.79999923706055,1.3693850501799878,-4.200588133244376
1039,45.869998931884766,62.845001220703125,1.3700676408130203,-4.232529578636824
1040,45.72999954223633,62.7400016784668,1.3719659371638522,-4.3104074701203485
1041,45.470001220703125,62.587398529052734,1.3764547360635615,-4.497433128609397
1042,45.404998779296875,62.599998474121094,1.3787027894969255,-4.594944012930784
1043,45.4109992980957,62.560001373291016,1.377639830443336,-4.54710859593609
1044,45.29999923706055,62.459999084472656,1.3788079500313386,-4.592102698572236
1045,45.2400016784668,62.14500045776367,1.3736736992064098,-4.355477267436707
1046,45.19499969482422,62.36000061035156,1.379798673115006,-4.629262299741032
1047,45.119998931884766,62.150001525878906,1.3774380096884182,-4.517234692771541
1048,45.244998931884766,62.27000045776367,1.376284714947383,-4.473949489829816
1049,45.41999816894531,62.29999923706055,1.3716424867594221,-4.2753514769768755
1050,45.40999984741211,62.2599983215332,1.3710636100141138,-4.248411099699662
1051,45.37379837036133,62.150001525878906,1.369733276870115,-4.185703318922786
1052,45.290000915527344,62.0,1.3689555916688834,-4.14516415234971
1053,45.15999984741211,61.845001220703125,1.3694641592043129,-4.159982268522557
1054,45.130001068115234,61.709999084472656,1.3673830627952577,-4.06416673007882
1055,45.064998626708984,61.5099983215332,1.364917345966092,-3.949076906392402
1056,45.3849983215332,61.849998474121094,1.3627850779224546,-3.8710700724673854
1057,45.279998779296875,61.78499984741211,1.3645097507304202,-3.9432295210482904
1058,45.17499923706055,61.744998931884766,1.3667957935731534,-4.040386680810836
1059,45.33000183105469,61.8650016784668,1.3647694502426495,-3.957913711743312
1060,45.29499816894531,61.79499816894531,1.3642786326749994,-3.9336345436881315
1061,45.380001068115234,61.9900016784668,1.3660202780828499,-4.01760105441998
1062,45.8849983215332,62.689998626708984,1.366241711232436,-4.057933685749322
1063,45.77000045776367,62.47999954223633,1.3650862774164174,-3.9981532148166847
1064,45.479400634765625,61.97999954223633,1.3628147837739362,-3.8777559402484156
1065,44.9900016784668,61.32149887084961,1.3630028135828993,-3.8585439501756253
1066,45.13999938964844,61.40999984741211,1.360434219711016,-3.751106954768143
1067,45.08000183105469,61.224998474121094,1.3581409935068913,-3.6444787770505824
1068,45.0,61.15999984741211,1.359111107720269,-3.6839843884879953
1069,45.279998779296875,61.810001373291016,1.3650619045853876,-3.9682310469271966
1070,45.14500045776367,61.595001220703125,1.3643814507949688,-3.9295755674159265
1071,44.869998931884766,61.18000030517578,1.3634945790404527,-3.8738017417213895
1072,44.56999969482422,61.084999084472656,1.370540711301963,-4.17068144799457
1073,44.72999954223633,61.369998931884766,1.3720098269604522,-4.246677802150226
1074,44.63999938964844,61.29999923706055,1.3732078869892501,-4.294242883722535
1075,44.57500076293945,61.20000076293945,1.372966903319099,-4.279150365818135
1076,44.2400016784668,61.86000061035156,1.3982820583947007,-5.376750498636514
1077,44.630001068115234,61.915000915527344,1.3872955284278703,-4.922305100439462
1078,44.22999954223633,61.900001525878906,1.3995026490282698,-5.4298169354503285
1079,44.57500076293945,62.15999984741211,1.3945036182499222,-5.239149450290792
1080,44.80500030517578,62.41999816894531,1.393148035794895,-5.198705561707615
1081,44.91999816894531,62.334999084472656,1.3876892614738998,-4.963487863694939
1082,44.95000076293945,62.349998474121094,1.387096716704122,-4.939295672520305
1083,45.03099822998047,61.720001220703125,1.370611437603254,-4.203493608470903
1084,45.282901763916016,62.154998779296875,1.3725931059662237,-4.309436362277448
1085,44.72999954223633,61.474998474121094,1.3743572345909212,-4.351677344386554
1086,45.084999084472656,61.9900016784668,1.374958477038458,-4.4029542037893945
1087,45.2400016784668,62.20000076293945,1.3748894441917148,-4.410477572612488
1088,45.04999923706055,61.90999984741211,1.3742508522948347,-4.36867173116467
1089,45.13999938964844,62.119998931884766,1.3761630432394336,-4.461106039240799
1090,45.35499954223633,62.27000045776367,1.3729467773398485,-4.330258653896688
1091,45.279998779296875,62.303199768066406,1.3759540955763665,-4.461429441702587
1092,45.5,62.18000030517578,1.3665934133005666,-4.050848306945713
1093,45.595001220703125,62.415000915527344,1.3689000821253807,-4.161751380257516
1094,45.70500183105469,62.57600021362305,1.3691280539694717,-4.179059842420091
1095,45.60499954223633,62.529998779296875,1.3711215745410925,-4.263688705776917
1096,45.56999969482422,62.34000015258789,1.3680052791325428,-4.119409437497896
1097,45.56999969482422,62.560001373291016,1.3728330434989338,-4.339410658201021
1098,45.42499923706055,62.73500061035156,1.3810677306334094,-4.703820089624652
1099,45.17499923706055,62.47999954223633,1.3830658682331343,-4.7753872911623985
1100,45.345001220703125,62.65999984741211,1.3818502185595596,-4.733318581795255
1101,45.21500015258789,62.404998779296875,1.3801835357447214,-4.64813440914975
1102,45.15999984741211,62.345001220703125,1.3805359041487197,-4.659982268522557
1103,45.154998779296875,62.5,1.3841213971786361,-4.821513808462671
1104,44.27000045776367,61.790000915527344,1.3957533380754952,-5.267564206025564
1105,44.06999969482422,61.4900016784668,1.3952802837366134,-5.2288205812946655
1106,43.880001068115234,61.435001373291016,1.4000683654935429,-5.422010367162069
1107,43.790000915527344,61.28499984741211,1.3995204057116444,-5.38957361767969
1108,43.584999084472656,60.96369934082031,1.39873122912463,-5.336061484060774
1109,43.23500061035156,60.665000915527344,1.4031456009972298,-5.494556643067443
1110,42.970001220703125,60.470001220703125,1.4072608681139256,-5.64571851678956
1111,41.57500076293945,60.56010055541992,1.4566470100802513,-7.558069394134338
1112,41.61000061035156,60.57500076293945,1.4557798575919716,-7.527250243223906
1113,41.41630172729492,60.47999954223633,1.460294546347138,-7.68527265881487
1114,41.71780014038086,60.8849983215332,1.4594489190862057,-7.69643217785337
1115,41.77000045776367,60.679100036621094,1.452695699584146,-7.4223460236490935
1116,41.71500015258789,60.67499923706055,1.4545127415826324,-7.490090642055111
1117,41.7599983215332,60.790000915527344,1.4556993141491932,-7.546312423841814
1118,41.72999954223633,59.872501373291016,1.4347592147153525,-6.6679994793922175
1119,41.915000915527344,60.02000045776367,1.431945583842976,-6.573836250428587
1120,41.76499938964844,59.619998931884766,1.4275110691528403,-6.369777679556004
1121,41.93000030517578,59.81999969482422,1.4266634691018623,-6.354242188595765
1122,42.06999969482422,59.66999816894531,1.4183503351982762,-6.021363228997006
1123,41.8849983215332,59.44499969482422,1.4192432153987544,-6.038027068312199
1124,42.0,59.525001525878906,1.4172619410923548,-5.967805302790526
1125,42.32500076293945,59.63999938964844,1.4090962389744435,-5.6582634194039185
1126,42.10499954223633,59.435001373291016,1.4115901204005628,-5.740647074912746
1127,41.98500061035156,59.20000076293945,1.4100273884084085,-5.662397838744442
1128,41.915000915527344,59.150001525878906,1.4111893172825123,-5.703837318543822
1129,41.93190002441406,59.47999954223633,1.418490445403266,-6.011760483909991
1130,41.92499923706055,59.35499954223633,1.4157424119823987,-5.895774796651113
1131,42.2599983215332,59.5099983215332,1.408187427475841,-5.613173290541719
1132,42.619998931884766,59.68000030517578,1.4002816002073648,-5.312916168598195
1133,42.529998779296875,59.59000015258789,1.401128658898425,-5.340480792406825
1134,42.424198150634766,59.595001220703125,1.4047407804644965,-5.483686373443592
1135,42.70000076293945,59.79499816894531,1.4003512201536796,-5.323409794221329
1136,42.665000915527344,59.744998931884766,1.4003280827340001,-5.319129915590746
1137,42.91999816894531,59.95000076293945,1.3967847931157689,-5.191035699385561
1138,42.90999984741211,60.0,1.3982754652379377,-5.254095474696238
1139,42.72999954223633,59.61000061035156,1.3950386437853868,-5.099225637840848
1140,42.7599983215332,59.599998474121094,1.3938260246401262,-5.050036903823655
1141,42.86000061035156,59.625,1.3911572363720253,-4.944408132019563
1142,42.724998474121094,59.5099983215332,1.3928613328700041,-5.005756109665728
1143,42.720001220703125,59.66999816894531,1.396769580147573,-5.172283734684728
1144,42.86000061035156,59.84000015258789,1.3961735721052535,-5.159408284607454
1145,42.95000076293945,59.90999984741211,1.3948777365123364,-5.1118432030351455
1146,43.630001068115234,60.5099983215332,1.3868896823326886,-4.82357558505723
1147,43.60499954223633,60.290000915527344,1.3826396410606476,-4.636236999231211
1148,43.689998626708984,60.53499984741211,1.3855573758339574,-4.770203915362681
1149,43.67499923706055,60.3650016784668,1.3821408753968312,-4.619799045310738
