,abt,abbv,Ratio,Spread
0,120.62999725341797,162.30499267578125,1.3454778775698135,7.015109516671487
1,120.33999633789062,161.72000122070312,1.3438591170189647,7.193046459845419
2,119.5,161.46499633789062,1.3511715174718881,6.269005756889271
3,119.51499938964844,161.52000427246094,1.3514622022116722,6.235051442860481
4,119.66999816894531,161.8699951171875,1.3526363967071005,6.102621816303554
5,120.30000305175781,162.1300048828125,1.3477140546127648,6.726906948865945
6,120.20999908447266,162.1999969482422,1.3493053671372444,6.530582451326239
7,119.9800033569336,162.89999389648438,1.35772619885554,5.507756182206833
8,120.25,163.88999938964844,1.3629105978349143,4.896726567651001
9,120.08999633789062,163.5500030517578,1.3618953121755966,5.012136674617551
10,120.07499694824219,163.09500122070312,1.3582761221389372,5.446084885130716
11,120.11000061035156,163.3300018310547,1.3598368245864305,5.260216528616638
12,119.80000305175781,163.25999450683594,1.3627712049080825,4.895101416496146
13,120.37999725341797,163.75,1.360275824357112,5.219194238279556
14,120.21499633789062,164.00999450683594,1.3643056149654562,4.7275991966260165
15,120.0999984741211,164.19000244140625,1.3671107787464758,4.386176601617109
16,119.88999938964844,164.44500732421875,1.3716323977095397,3.8364103223624397
17,120.16999816894531,164.11000061035156,1.3656486902798453,4.564432231485853
18,119.91999816894531,164.0500030517578,1.3679953765563055,4.273521835906422
19,119.31999969482422,163.15499877929688,1.3673734428141646,4.326349160123897
20,118.37999725341797,162.11000061035156,1.3694036524035398,4.051929994542576
21,117.88999938964844,161.4499969482422,1.3694969699221038,4.024157064953556
22,117.87999725341797,161.80999755859375,1.3726671303761167,3.6501171379540267
23,117.68000030517578,161.47999572753906,1.372195745315926,3.6993968892145404
24,117.38999938964844,161.58999633789062,1.376522678065026,3.182341766958757
25,118.58999633789062,162.0,1.3660511426142903,4.456692001336307
26,118.06999969482422,162.17999267578125,1.373591878504008,3.546815492773618
27,118.55999755859375,162.7100067138672,1.372385375037259,3.704578046386075
28,118.4000015258789,163.5,1.3809121443656696,2.6900092381901004
29,118.86000061035156,163.7899932861328,1.3780076766369147,3.0456853026726094
30,118.75,163.02999877929688,1.3728842002467105,3.651279452963479
31,118.8550033569336,162.66000366210938,1.3685583195317823,4.16866062280252
32,118.72000122070312,162.27499389648438,1.3668715652622978,4.3641770946929626
33,118.57499694824219,161.55999755859375,1.3625131917913054,4.875640822201035
34,118.86000061035156,161.88999938964844,1.3620225354058209,4.945679199156984
35,119.66999816894531,165.2100067138672,1.380546580109664,2.762610219623866
36,120.83999633789062,165.22999572753906,1.367345255998899,4.384867861355843
37,120.7300033569336,164.7899932861328,1.364946481438732,4.670480655077938
38,120.9000015258789,164.64500427246094,1.3618279751404165,5.054084507460942
39,120.2300033569336,164.39999389648438,1.3673791009422236,4.358664136380014
40,119.54000091552734,163.67999267578125,1.3692487152601356,4.110155976729658
41,119.5,163.44000244140625,1.3676987652000523,4.293999653373646
42,118.16999816894531,166.7906036376953,1.4114462741992946,-0.9234344292433434
43,118.5999984741211,166.85000610351562,1.4068297491582418,-0.37927478553135074
44,118.93000030517578,167.72000122070312,1.4102413250679529,-0.7860688330836467
45,119.2249984741211,167.72000122070312,1.4067519678526843,-0.3720000172858988
46,119.1500015258789,167.77999877929688,1.4081409704628138,-0.5372656785872323
47,119.45999908447266,168.11000061035156,1.4072493043590053,-0.43214507330267793
48,119.97000122070312,168.91000366210938,1.407935333361993,-0.516292900066162
49,122.61000061035156,171.02000427246094,1.3948291609259014,1.079293628942196
50,122.21009826660156,171.5399932861328,1.4036482722722143,-0.002011037987159625
51,122.41000366210938,172.375,1.4081773943558562,-0.5564241783910404
52,123.56999969482422,173.3000030517578,1.4024439870498482,0.1467801086070324
53,123.97000122070312,174.14500427246094,1.4047350371678349,-0.1367662436468322
54,123.55999755859375,173.38999938964844,1.4032858758144977,0.0427444540684121
55,123.38999938964844,173.27999877929688,1.4043277383615407,-0.0858697742911545
56,122.125,173.1999969482422,1.4182190128822287,-1.7814613346438932
57,123.04000091552734,174.3699951171875,1.4171813541914762,-1.6671351062520614
58,123.56999969482422,174.71499633789062,1.4138949321791463,-1.26821317752578
59,123.37999725341797,175.6999969482422,1.424055769650901,-2.5199072598844623
60,123.47000122070312,175.0500030517578,1.4177533110966383,-1.7435809312900687
61,123.88999938964844,175.4499969482422,1.4161756220244346,-1.5540520348901339
62,123.30999755859375,175.10000610351562,1.419998455683308,-2.018170213971956
63,120.69999694824219,171.2899932861328,1.4191383398260093,-1.8716372948660194
64,121.05500030517578,172.1199951171875,1.421833007172595,-2.203345119095985
65,120.8550033569336,171.57850646972656,1.4197054462278735,-1.9425785514292215
66,120.41000366210938,170.47000122070312,1.4157461675615466,-1.4586890324796116
67,120.33999633789062,170.2949981689453,1.4151155339143524,-1.3819504883967682
68,120.07499694824219,170.16000366210938,1.417114370075363,-1.6189175562755338
69,120.05999755859375,169.97999572753906,1.4157920971519469,-1.4599632422467153
70,119.8949966430664,166.56100463867188,1.3892239818358108,1.7274273118028418
71,119.79000091552734,168.8000030517578,1.4091326635082921,-0.6589464450737239
72,119.16000366210938,168.36000061035156,1.4128901933215268,-1.103228192993953
73,119.06999969482422,168.38999938964844,1.4142101269944665,-1.2595594044008465
74,118.44000244140625,168.21499633789062,1.4202549212299171,-1.968840541969513
75,117.81999969482422,167.22000122070312,1.4192836670670015,-1.8441010063214378
76,118.37000274658203,167.3300018310547,1.4136182981197607,-1.1820998339476319
77,117.70500183105469,161.08999633789062,1.368590916544971,4.124489216052467
78,117.95999908447266,158.74000549316406,1.3457104673211155,6.8324023188457375
79,118.7300033569336,157.65499877929688,1.3278446418075516,8.99821152852843
80,119.19000244140625,159.05999755859375,1.334507880699034,8.238882099846904
81,119.43280029296875,158.72000122070312,1.3289481686049631,8.919677227215288
82,119.59500122070312,158.7899932861328,1.3277310227464978,9.077355544650658
83,119.4800033569336,158.8699951171875,1.3296785290721875,8.835939053157347
84,118.0999984741211,160.89999389648438,1.3624047076659525,4.868921513153538
85,118.80000305175781,162.5449981689453,1.3682238551637835,4.206465937694048
86,118.26000213623047,162.80999755859375,1.3767122832540084,3.1835040819682376
87,118.54499816894531,163.38999938964844,1.3782951783152582,3.0035317500633028
88,118.75499725341797,163.3101043701172,1.3751851134451258,3.378188166036722
