,nvda,msft,Ratio,Spread
1172,131.92999267578125,249.6540985107422,1.892322537485988,-50.86987097418475
1173,132.60000610351562,249.88999938964844,1.8845398784866505,-50.08852516308997
1174,131.92999267578125,249.00709533691406,1.8874183973378251,-50.222867800356624
1175,132.23989868164062,249.91000366210938,1.8898230122192716,-50.65526188565394
1176,132.80740356445312,250.2899932861328,1.8846087384327477,-50.17363823492178
1177,132.6199951171875,250.75999450683594,1.890815893072956,-50.9281719959709
1178,131.10960388183594,233.22000122070312,1.7788170684345548,-35.68132750532325
1179,133.50999450683594,236.95010375976562,1.774774275401782,-35.76704126512263
1180,132.77999877929688,236.24000549316406,1.779183669716969,-36.16525770807104
1181,129.17999267578125,233.44000244140625,1.8070910022986224,-38.83095749329672
1182,129.42010498046875,234.38999938964844,1.8110787301943625,-39.416404363792225
1183,129.3000030517578,232.66000366210938,1.7993812696893545,-37.868753175014234
1184,128.9499969482422,231.24000549316406,1.7932532839529955,-36.98015114761398
1185,135.9250030517578,230.2100067138672,1.6936546002960715,-25.360361809147577
1186,133.4949951171875,227.7899932861328,1.7063560554174275,-26.629703588034346
1187,131.75990295410156,225.8300018310547,1.7139508816253632,-27.30401271065398
1188,133.14999389648438,226.75,1.7029666571091522,-26.113507789055348
1189,132.68930053710938,226.76499938964844,1.7089923488309353,-26.827954048767822
1190,132.64999389648438,227.2899932861328,1.7134564926064175,-27.412625182178687
1191,131.69000244140625,226.82000732421875,1.7223783363899576,-28.40014453237407
1192,133.61000061035156,231.70730590820312,1.7342063082832693,-30.37240932551032
1193,135.35000610351562,232.7100067138672,1.7193202528257787,-28.73334989886081
1194,137.60499572753906,233.47999572753906,1.696740692393426,-26.07970494331329
1195,136.97999572753906,233.46499633789062,1.7043729275788975,-27.01361068740303
1196,136.83999633789062,234.95150756835938,1.716979785560707,-28.712675741163963
1197,137.24000549316406,236.25999450683594,1.7215096549861626,-29.413849494070547
1198,138.33999633789062,235.7899932861328,1.7044238797738867,-27.27378913796582
1199,134.01100158691406,231.63999938964844,1.728514798387028,-29.696283790484955
1200,134.60000610351562,233.35000610351562,1.7336552416205333,-30.51203544899505
1201,135.1199951171875,233.47000122070312,1.7278715930844888,-29.842558174885454
1202,136.2050018310547,233.5583038330078,1.7147557042193484,-28.283551281703836
1203,135.61000061035156,233.22000122070312,1.7197846779074542,-28.848608210048212
1204,135.14999389648438,232.63999938964844,1.7213467250900116,-28.96701075074168
1205,135.0,232.25,1.7203703703703703,-28.80473932653871
1206,137.27000427246094,229.77499389648438,1.673890775441476,-22.883303290629897
1207,137.23989868164062,230.07009887695312,1.6764082536278564,-23.224116030592427
1208,137.38999938964844,228.24000549316406,1.6612563251118309,-21.166132514953205
1209,136.6988983154297,227.99000549316406,1.667826210033399,-21.965395486566223
1210,136.61500549316406,228.71400451660156,1.6741499492751253,-22.816764637574323
1211,136.14999389648438,228.44000244140625,1.6778553997959815,-23.248765588518438
1212,135.39999389648438,228.13999938964844,1.6849336017257532,-24.0874486972464
1213,138.389404296875,226.3800048828125,1.6358189128206575,-17.788787189161013
1214,138.4001007080078,224.9199981689453,1.6251433128901724,-16.312540668195425
1215,137.5023956298828,224.57000732421875,1.6332079619085116,-17.325488955013867
1216,137.25,225.5500030517578,1.6433515705046107,-18.688683896839137
1217,141.610107421875,230.50999450683594,1.6277792503900628,-17.028950045890014
1218,133.61000061035156,221.97500610351562,1.6613652053700978,-20.64010952082282
1219,132.1300048828125,220.0399932861328,1.6653294872825337,-20.952097573475783
1220,135.75390625,218.5500030517578,1.6098984485152361,-13.960125560724864
1221,134.47999572753906,216.5821990966797,1.6105161063172728,-13.926433981144728
1222,135.24000549316406,217.3332061767578,1.607018613939226,-13.52355759195453
1223,134.82899475097656,216.88999938964844,1.6086302489329916,-13.70436713009835
1224,135.2104949951172,216.6844024658203,1.602570883818193,-12.919558141970386
1225,135.4600067138672,215.9199981689453,1.593975988979789,-11.776333123735869
1226,134.2100067138672,214.24000549316406,1.5963042603069015,-11.994150715430921
1227,141.5970001220703,218.80999755859375,1.5453010824378932,-5.348853232166393
1228,140.24000549316406,216.0749969482422,1.5407514866275063,-4.674107293533639
1229,139.6699981689453,218.30499267578125,1.5630056242409252,-7.769515623023922
1230,138.5659942626953,216.8623046875,1.565047079851132,-8.00297959363485
1231,138.7008056640625,217.91000366210938,1.5710795811085188,-8.846001398894204
1232,140.89999389648438,219.5198974609375,1.5579837258347446,-7.116981591639673
1233,141.75,221.52000427246094,1.5627513528921406,-7.826568154627525
1234,140.99000549316406,224.88999938964844,1.5950775986071741,-12.350423574454085
1235,141.75999450683594,225.3300018310547,1.589517568866644,-11.62139157106799
1236,141.3800048828125,223.43499755859375,1.5803861213882064,-10.303305866611966
1237,141.49819946289062,225.59500122070312,1.5943312499878683,-12.283860818615496
1238,142.63999938964844,227.4550018310547,1.5946088250443542,-12.410325729443288
1239,143.85000610351562,227.86500549316406,1.5840458521022973,-10.983238859318734
1240,143.02000427246094,227.94000244140625,1.5937630795141642,-12.318384605160704
1241,145.6699981689453,229.5399932861328,1.5757533889711226,-9.895026949489166
1242,147.86000061035156,230.4149932861328,1.558332154301382,-7.445059654209986
1243,147.22999572753906,230.94869995117188,1.568625325362102,-8.935270107378473
1244,145.99000549316406,228.7100067138672,1.5666141386957921,-8.57918982876757
1245,142.73500061035156,226.2100067138672,1.584825065657104,-11.021095178597252
1246,146.1999969482422,229.48500061035156,1.569664879620989,-9.035364573628302
1247,146.02000427246094,228.8300018310547,1.5671140606466312,-8.653639352865982
1248,139.36019897460938,227.17999267578125,1.630164095253424,-17.11486769651725
1249,139.5637969970703,226.74000549316406,1.6246333961372785,-16.365768179928665
1250,138.8800048828125,226.49000549316406,1.6308323554875825,-17.15393433613491
1251,138.75,226.24000549316406,1.6305585981489301,-17.101314017273808
1252,138.7801055908203,225.74000549316406,1.6266020589344166,-16.555606257780028
1253,138.3000030517578,225.19000244140625,1.6282718544635928,-16.73451802848163
1254,137.80999755859375,224.52000427246094,1.629199682533918,-16.80846982437356
1255,149.5500030517578,238.41000366210938,1.5941825395991331,-12.874226841897896
1256,151.00999450683594,238.64999389648438,1.5803589336974722,-10.897587657172922
1257,152.4499969482422,240.02000427246094,1.5744179014575472,-10.08131689835608
1258,153.72000122070312,239.51260375976562,1.558109561916318,-7.645734667248634
1259,154.6300048828125,239.33999633789062,1.5478237649884072,-6.091515810659873
1260,156.8699951171875,240.63999938964844,1.5340090959388488,-3.990657689742848
1261,157.5,243.10000610351562,1.5434921022445436,-5.494160615480611
1262,160.93499755859375,245.71490478515625,1.5267959642879763,-2.8938803887569704
1263,158.19000244140625,242.80999755859375,1.5349263152614896,-4.156557096251108
1264,159.84689331054688,246.05499267578125,1.539316702250517,-4.885980610604351
1265,162.5402069091797,247.27000427246094,1.5212851575279742,-2.0118736464688722
1266,162.1199951171875,246.82000732421875,1.5224525953495516,-2.199862500912617
1267,162.55999755859375,246.78500366210938,1.5181164331228367,-1.4968259179908912
1268,163.30999755859375,247.32000732421875,1.5144204948964204,-0.8931434196144905
1269,162.8137969970703,242.2899932861328,1.488141654791655,3.383515002162112
1270,162.96499633789062,241.72999572753906,1.4833246473760389,4.173070689911411
1271,163.5500030517578,242.3865966796875,1.482033580904188,4.404655136258752
1272,164.8249969482422,243.35000610351562,1.4764144432529953,5.377002918604772
1273,164.86790466308594,243.80999755859375,1.478820259509145,4.982156024954177
1274,164.1300048828125,243.07000732421875,1.4809602150305714,4.6018312358320355
1275,163.1649932861328,241.55999755859375,1.4804646063692366,4.646713868327081
1276,169.22999572753906,245.0800018310547,1.4482066301392245,10.33488872032194
1277,167.02999877929688,244.66000366210938,1.464766840987576,7.41474545183476
1278,168.39500427246094,244.39999389648438,1.4513494325582743,9.74717236953043
1279,165.80999755859375,242.2100067138672,1.4607684113153387,8.012477725689733
1280,167.63999938964844,242.4499969482422,1.4462538644175942,10.550884502895569
1281,167.060302734375,242.8300018310547,1.4535469998348627,9.290756208563378
1282,166.75999450683594,242.02999877929688,1.4513672748374635,9.63481683021618
1283,160.58999633789062,240.91000366210938,1.500155732958738,1.3872232471360904
1284,161.63999938964844,241.5500030517578,1.4943702299174029,2.341389115493597
1285,161.139892578125,242.33999633789062,1.5039106236241135,0.7921095559655655
1286,162.05320739746094,243.2406005859375,1.500992201834992,1.2781439011779114
1287,161.72000122070312,242.3699951171875,1.4987014178068143,1.6428596871779164
1288,159.1699981689453,242.27999877929688,1.5221461429065133,-2.1386815539090107
1289,159.5,241.64999389648438,1.515046983677018,-1.0076519804872546
1290,162.49000549316406,240.86000061035156,1.482306557128429,4.321911805435461
1291,158.8623046875,240.66000366210938,1.5148968418626094,-0.9858415153794637
1292,157.75999450683594,242.02499389648438,1.5341341425186037,-4.024412212800799
1293,158.38999938964844,242.6699981689453,1.532104293857362,-3.7129126971323116
1294,156.74270629882812,241.97500610351562,1.5437720313581489,-5.518920424743898
1295,155.4949951171875,240.44000244140625,1.5462877262396817,-5.8782520357245875
1296,156.8000030517578,241.6999969482422,1.5414540321689911,-5.156920576668059
1297,155.46009826660156,240.8800048828125,1.5494651525931926,-6.3712365582065065
1298,154.22999572753906,240.14999389648438,1.5570900638597605,-7.508826554823573
1299,152.24000549316406,239.64999389648438,1.5741591253899767,-10.03012567400316
1300,153.0,240.2100067138672,1.570000043881485,-9.436278188746913
1301,152.25990295410156,239.2899932861328,1.5715890306213205,-9.639915779120487
1302,153.87010192871094,240.625,1.5638190719564429,-8.530240775632878
1303,154.07000732421875,241.32000732421875,1.5663010050774815,-8.9217420901567
1304,152.1699981689453,241.89999389648438,1.5896694276615366,-12.386414168963883
1305,153.72000122070312,242.41000366210938,1.5769581169471225,-10.543134569592384
1306,152.64999389648438,241.91000366210938,1.584736412280202,-11.66767127853416
1307,153.41000366210938,242.47999572753906,1.5806009382648167,-11.083779874695525
1308,152.80499267578125,242.6699981689453,1.5881025476951394,-12.192339165533385
1309,153.4149932861328,242.2100067138672,1.5787896705905637,-10.806215373261638
1310,153.1699981689453,242.0800018310547,1.5804661795715524,-11.048173889553143
1311,156.0,242.10000610351562,1.551923116048177,-6.771532936452191
1312,158.20989990234375,242.7899932861328,1.5346068320376711,-4.1063435392590595
