,pm,pg,Ratio,Spread
0,93.12000274658203,155.375,1.6685459129854143,-18.163714967932236
1,92.55000305175781,155.00999450683594,1.6748783295031109,-18.638597665145056
2,92.75,154.3800048828125,1.664474446175876,-17.713914769414117
3,92.6050033569336,154.16000366210938,1.6647049087393289,-17.70756448442478
4,92.6050033569336,154.35369873046875,1.666796535123843,-17.901259552784154
5,93.16999816894531,154.97000122070312,1.6633036843007742,-17.685048491622325
6,93.62999725341797,155.47999572753906,1.6605788773732262,-17.517239480068838
7,92.86000061035156,152.28500366210938,1.6399418766009939,-15.456828876723534
8,93.20999908447266,153.27999877929688,1.6444587521171958,-15.93610514750904
9,93.27999877929688,153.4149932861328,1.6446719049505676,-15.967955885064583
10,93.25499725341797,153.4763946533203,1.6457712634557513,-16.06619672167244
11,93.5199966430664,154.3350067138672,1.650288839326104,-16.534335138384392
12,93.43000030517578,153.75999450683594,1.6457240073274197,-16.091931531073215
13,93.93000030517578,154.39999389648438,1.6437772106339124,-15.995186499625163
14,93.88999938964844,153.02000427246094,1.6297795853360257,-14.674137778308761
15,94.19999694824219,153.27999877929688,1.6271762605631077,-14.47735434144974
16,94.16000366210938,153.24000549316406,1.627442645850585,-14.496290716196285
17,94.16999816894531,153.56500244140625,1.6307210940569794,-14.806560870132472
18,94.2699966430664,153.92999267578125,1.6328630333848946,-15.024204468653721
19,94.5199966430664,153.47000122070312,1.6236775991460115,-14.195840803027352
20,94.02999877929688,152.8000030517578,1.6250133471808645,-14.24784901904485
21,95.05000305175781,152.60000610351562,1.6054708175066545,-12.544887156342298
22,95.11000061035156,153.12550354003906,1.6099832042622573,-12.981978859719021
23,95.1500015258789,153.25,1.6106147928785797,-13.047534416972923
24,95.99500274658203,153.30999755859375,1.5970622758699016,-11.862432105221188
25,96.05000305175781,154.5,1.6085371690904127,-12.971392210633695
26,96.37999725341797,154.6199951171875,1.6042747408534932,-12.605144553686586
27,96.7699966430664,155.05999755859375,1.6023561324542408,-12.470487245983804
28,96.22000122070312,152.6300048828125,1.5862606832930692,-10.850906688312051
29,95.7300033569336,152.5222930908203,1.5932548599432732,-11.465201281282646
30,95.69999694824219,152.82899475097656,1.5969592437252813,-11.816117049839988
31,95.55000305175781,153.10000610351562,1.6023024721473211,-12.30814273524581
32,95.99259948730469,153.6699981689453,1.6008525551937849,-12.2259738913028
33,95.88999938964844,153.6999969482422,1.6028782764267542,-12.407152769704084
34,96.25,154.0800018310547,1.6008311878551136,-12.256700769980881
35,96.51000213623047,156.52000427246094,1.6218008580242518,-14.313592964705208
36,96.76000213623047,156.52999877929688,1.6177138830455475,-13.955215260992901
37,96.4000015258789,156.17999267578125,1.6201243797060958,-14.13566604001295
38,96.26000213623047,155.7100067138672,1.6175982054675317,-13.871967616659703
39,96.13279724121094,155.1699981689453,1.6141213261443084,-13.519394065221434
40,95.9000015258789,154.9199981689453,1.615432697643281,-13.612415954273501
41,95.68000030517578,154.69000244140625,1.6167433313964814,-13.706589570709326
42,96.62999725341797,154.8350067138672,1.602349281950232,-12.451783939818029
43,97.18000030517578,155.74000549316406,1.602593177650663,-12.546359359177671
44,97.31999969482422,156.10499572753906,1.6040381855430812,-12.705062054991885
45,97.83999633789062,156.5500030517578,1.600061415692536,-12.383860127674467
46,98.18000030517578,156.31500244140625,1.592126725967893,-11.64786746522691
47,98.93000030517578,156.47999572753906,1.5817244035665126,-10.707744119714988
48,99.04000091552734,156.86000061035156,1.5838045149468418,-10.92566433054003
49,98.69999694824219,157.4199981689453,1.594934174633213,-11.986653941229804
50,99.13880157470703,157.86000061035156,1.592312980416599,-11.780082661637465
51,99.23999786376953,158.8000030517578,1.6001612905085763,-12.570973500238779
52,99.55000305175781,158.77000427246094,1.5948769402841063,-12.084185535419238
53,99.52999877929688,158.7100067138672,1.5945946816074943,-12.053664049092873
54,99.7300033569336,158.8300018310547,1.5925999848070018,-11.878954652745136
55,99.66999816894531,158.8699951171875,1.5939600485182654,-12.00736491385237
56,100.00640106201172,159.2738037109375,1.592636091485538,-11.915487598187582
57,100.77999877929688,160.0800018310547,1.5884104362972045,-11.58179811353915
58,100.6500015258789,159.6300048828125,1.5859910825909802,-11.323350667724071
59,100.45500183105469,159.8800048828125,1.5915584288346223,-11.860680542278573
60,100.5,160.05999755859375,1.5926367916277986,-11.974368918199815
61,100.2300033569336,160.4199981689453,1.600518734870899,-12.732206569539272
62,100.12999725341797,160.17999267578125,1.5997203342609045,-12.639558954056668
63,99.81999969482422,159.41000366210938,1.5969745957670543,-12.326347884079752
64,100.77999877929688,159.8699951171875,1.586326622877767,-11.371791399671963
65,101.2300033569336,159.88499450683594,1.579422989280034,-10.72371406523692
66,101.20999908447266,159.69000244140625,1.5778085553397205,-10.558198072074617
67,101.3550033569336,160.08999633789062,1.5794977163003472,-10.744529791017499
68,101.375,159.52000427246094,1.5735635439946825,-10.145072895148132
69,101.23999786376953,159.50999450683594,1.575562997556318,-10.333987270930947
70,100.31099700927734,159.44000244140625,1.58945686111225,-11.632867598983239
71,100.7300033569336,159.85000610351562,1.5869155244350799,-11.425470083013096
72,100.6500015258789,159.9250030517578,1.5889220131868378,-11.618348836669384
73,100.37000274658203,159.89999389648438,1.5931054052096214,-12.005914758517548
74,100.4800033569336,159.58999633789062,1.588276184376522,-11.53383252793634
75,100.06999969482422,158.8350067138672,1.5872390046792655,-11.38297872528932
76,100.4800033569336,159.02000427246094,1.5826034928320671,-10.963840462506653
77,101.2699966430664,159.35000610351562,1.5735164548800817,-10.129796001037278
78,100.75,159.5050048828125,1.5831762271246899,-11.05100403187032
79,100.5999984741211,159.36000061035156,1.5840954575297157,-11.127025334103848
80,100.4800033569336,159.50869750976562,1.587467079824284,-11.45253369981134
81,100.58000183105469,159.44000244140625,1.585205801737997,-11.236491995598215
82,100.9000015258789,159.52999877929688,1.5810703306915264,-10.854972353660202
83,101.19999694824219,159.47000122070312,1.5757905734153588,-10.352934887505171
84,101.75499725341797,159.6199951171875,1.5686698385894344,-9.685142026899342
85,101.59500122070312,159.77999877929688,1.5727151617646395,-10.080898058009183
86,101.61499786376953,159.2899932861328,1.5675834929375825,-9.56142773440547
87,101.83000183105469,159.6699981689453,1.568005453185128,-9.624626670396054
88,101.86000061035156,159.50999450683594,1.5659728406738853,-9.420420141713322
89,101.94000244140625,159.11000061035156,1.5608200588557555,-8.902544439814875
90,101.7699966430664,158.58999633789062,1.5583177907935537,-8.633041814315789
91,101.91999816894531,157.88999938964844,1.5491562227849116,-7.712019291379107
92,101.58000183105469,157.75070190429688,1.552970063602321,-8.073702616295861
93,101.37000274658203,158.11000061035156,1.559731639798961,-8.742432630191757
94,101.13999938964844,158.11000061035156,1.563278639158603,-9.081340010300323
95,101.05999755859375,157.85000610351562,1.5619434980888012,-8.939227308878486
96,101.06999969482422,156.97999572753906,1.5531809261059886,-8.054478896768217
97,101.06999969482422,157.11000061035156,1.5544672116823717,-8.184483779580717
98,101.28600311279297,157.50999450683594,1.5551012940201763,-8.266199049812599
99,101.38999938964844,157.9199981689453,1.5575500455626632,-8.522965358345829
100,101.51000213623047,158.39999389648438,1.5604373023646012,-8.826138377763755
101,101.4800033569336,158.4199981689453,1.5610957127360137,-8.89034551679805
102,101.66999816894531,158.94000244140625,1.5632930589542768,-9.130394553685164
103,102.25900268554688,159.77999877929688,1.562503002993593,-9.102499308362127
104,102.58999633789062,159.69000244140625,1.5565845417856428,-8.524787516906287
105,102.87000274658203,163.74000549316406,1.5917177128548732,-12.16220424971479
106,103.16000366210938,163.41099548339844,1.5840537968439334,-11.405881126693885
107,103.44999694824219,163.1300048828125,1.5768971454337426,-10.697588654680374
108,103.55999755859375,163.52999877929688,1.5790846140834678,-10.93549787917729
109,103.58999633789062,163.6649932861328,1.5799304862632595,-11.026289519439871
110,103.55999755859375,164.0399932861328,1.584009242500414,-11.445492386013228
111,103.05000305175781,163.64999389648438,1.5880639403211823,-11.806964211767252
112,105.06999969482422,164.5399932861328,1.5660035572859918,-9.720521086590082
113,105.45500183105469,163.97000122070312,1.5548812135378178,-8.583232669204335
114,105.12899780273438,164.16000366210938,1.5615102121504256,-9.253598408850536
115,105.00900268554688,163.67999267578125,1.5587234283704865,-8.950398888815812
116,105.11000061035156,163.63999938964844,1.5568451949331703,-8.761586287398671
117,105.4990005493164,163.3300018310547,1.5481663426252525,-7.878401659126467
118,105.05999755859375,162.72000122070312,1.548829288045161,-7.9152670572940735
119,103.75,161.7899932861328,1.559421622035015,-8.915525908611698
120,103.33000183105469,161.8699951171875,1.566534329321373,-9.614390355348775
121,103.54000091552734,162.50999450683594,1.569538275737693,-9.944958437156032
122,103.79000091552734,162.61000061035156,1.5667212561516082,-9.676592330123412
123,103.32499694824219,162.8699951171875,1.5762884096553396,-10.621764994329482
124,103.2249984741211,162.55999755859375,1.5748123028487926,-10.459114071589482
125,102.7300033569336,161.2899932861328,1.5700378469348781,-9.918479581244327
126,101.19999694824219,160.27000427246094,1.5836957421493754,-11.152937939262983
