,wfc,schw,Ratio,Spread
35,48.369998931884766,85.0199966430664,1.7577010237852728,-7.219062600607828
36,48.31999969482422,84.9749984741211,1.7585885556870806,-7.256183651262134
37,48.130001068115234,84.83000183105469,1.7625181788589688,-7.423242548792189
38,48.220001220703125,84.62999725341797,1.7550807779134254,-7.075420869758233
39,48.34000015258789,84.81999969482422,1.7546545185578235,-7.068335931066443
40,48.20500183105469,84.7699966430664,1.758531136253495,-7.240055398757065
41,48.099998474121094,84.5,1.7567568124864483,-7.142517261733147
42,48.029998779296875,84.1500015258789,1.7520300575595975,-6.907486948110488
43,48.064998626708984,84.05999755859375,1.7488817218416166,-6.759998900576122
44,47.9900016784668,83.86000061035156,1.7474473364725824,-6.68317764908592
45,48.13460159301758,84.12000274658203,1.747599439127476,-6.705687518730372
46,48.16999816894531,84.16000366210938,1.7471456686989546,-6.687552763344101
47,48.11000061035156,84.19999694824219,1.7501558071093715,-6.826086606878505
48,47.970001220703125,84.0999984741211,1.7531789938296856,-6.956024453754267
49,50.369998931884766,85.1500015258789,1.690490437393637,-4.064248577077024
50,50.25,85.11000061035156,1.6937313554298818,-4.22133504164772
51,50.665000915527344,85.16500091552734,1.6809434397824468,-3.594733920086511
52,50.72309875488281,85.33000183105469,1.682271074237957,-3.6643143950475827
53,50.560001373291016,85.49500274658203,1.6909612425712055,-4.0971879918888305
54,50.599998474121094,85.60299682617188,1.691758881572946,-4.139490454975899
55,50.72999954223633,85.83999633789062,1.692095350137402,-4.16297498349978
56,52.63999938964844,88.75,1.6859802627097396,-3.9359768406630873
57,52.69499969482422,89.30000305175781,1.6946580049136806,-4.395646871272874
58,53.130001068115234,89.84500122070312,1.6910408321941774,-4.226194672582366
59,52.689998626708984,89.94999694824219,1.7071550444612427,-5.0538545693056705
60,52.66999816894531,90.3550033569336,1.7154928137097922,-5.491709918895893
61,52.58000183105469,90.49500274658203,1.7210916621371068,-5.77952014464671
62,52.744998931884766,89.95999908447266,1.7055645256652214,-4.9735236843881125
63,52.79499816894531,89.94999694824219,1.703759827027552,-4.881402328558025
64,52.625,90.11000061035156,1.71230404960288,-5.320612590365059
65,52.95500183105469,90.16500091552734,1.7026720384825178,-4.833614768652666
66,52.650001525878906,90.21499633789062,1.7134851609367476,-5.384545575456883
67,52.58000183105469,89.79000091552734,1.707683487802691,-5.074518313592023
68,52.16999816894531,89.5999984741211,1.7174621740250768,-5.557909762669212
69,52.290000915527344,89.30999755859375,1.70797467957346,-5.070815201748985
70,52.779998779296875,90.06500244140625,1.7064229731800322,-5.021042961072482
71,53.11000061035156,90.44000244140625,1.7028808398051265,-4.854044834184307
72,53.310001373291016,90.98989868164062,1.7068072845188054,-5.075457930725392
73,53.45500183105469,90.87999725341797,1.700121487988075,-4.727406379957458
74,53.44499969482422,90.92500305175781,1.7012817582738853,-4.788839781394131
75,53.404998779296875,90.7699966430664,1.6996535664795211,-4.699531254500357
76,53.630001068115234,90.75,1.6921498823902468,-4.309988725293422
77,54.86000061035156,90.7699966430664,1.6545752029382765,-2.309822492794083
78,54.685001373291016,90.62000274658203,1.6571271915674162,-2.4472489975557745
79,55.04499816894531,90.9800033569336,1.6528296190999185,-2.215987467613217
80,55.08000183105469,91.16639709472656,1.6551632909228768,-2.3448908598621183
81,54.744998931884766,91.56849670410156,1.6726367429111397,-3.2972023976737144
82,54.56999969482422,91.88999938964844,1.6838922467203878,-3.906125484466656
83,54.790000915527344,91.73999786376953,1.6743930704657217,-3.394791873995629
84,55.025001525878906,89.51000213623047,1.6267151231996397,-0.7788289225140512
85,54.915000915527344,90.26000213623047,1.6436310776917287,-1.7094949648101188
86,54.72999954223633,89.94000244140625,1.6433400912418719,-1.6933432743287962
87,54.597999572753906,90.26499938964844,1.653265689146118,-2.2351382202672876
88,55.03499984741211,90.55999755859375,1.645498279452655,-1.8124030070753459
89,54.7400016784668,90.72000122070312,1.6572889740408954,-2.4569144505288416
90,55.349998474121094,91.63999938964844,1.6556459244076536,-2.3750481158871106
91,55.595001220703125,92.27999877929688,1.6598614399334262,-2.6126526784962034
92,55.709999084472656,93.20999908447266,1.673128713269929,-3.3537794051223666
93,55.61000061035156,93.02999877929688,1.672900517141511,-3.338017539145809
94,55.70500183105469,93.41999816894531,1.6770486508962843,-3.5719860258485876
95,55.775001525878906,93.625,1.6786194072367557,-3.66201969640484
96,55.96500015258789,93.94999694824219,1.678727717181965,-3.6749611040505665
97,56.04999923706055,93.91999816894531,1.675646734118864,-3.505359024904862
98,56.5,94.16999816894531,1.6667256313087666,-3.016273517918648
99,56.119998931884766,94.31999969482422,1.6806842745899626,-3.7903923902853474
100,56.13999938964844,94.37000274658203,1.6809761983001155,-3.8075465011443437
101,56.0900993347168,94.12000274658203,1.6780145491439118,-3.6395028230778474
102,56.0,94.69000244140625,1.6908929007393974,-4.357482516965419
103,56.4900016784668,94.91000366210938,1.6801203901944253,-3.772700348884697
104,56.40999984741211,94.81999969482422,1.6809076396261367,-3.8140921451948055
105,56.369998931884766,94.1449966430664,1.670125925615635,-3.204786975234611
106,56.55500030517578,94.5,1.6709397841052012,-3.255942327825309
107,56.439998626708984,94.01000213623047,1.6656627289806898,-2.9548243079002527
108,56.595001220703125,94.16000366210938,1.663751243593304,-2.8502481081370514
109,56.380001068115234,93.91000366210938,1.6656616155195252,-2.9533663911807504
110,56.09120178222656,93.69999694824219,1.6704936598083837,-3.2176863545263497
111,56.060001373291016,93.38999938964844,1.6658936336405936,-2.9589326425111575
112,58.099998474121094,94.31999969482422,1.62340795476675,-0.5384224248408596
113,58.11000061035156,94.63999938964844,1.6286353191465897,-0.8419945165682488
114,57.79999923706055,94.80000305175781,1.6401384827523213,-1.5111473646669817
115,57.29999923706055,94.12999725341797,1.6427573910426247,-1.6623462929129569
116,57.75429916381836,94.71499633789062,1.6399644305133778,-1.5011988831033984
117,57.78499984741211,95.01000213623047,1.6441983626739678,-1.7457815884900323
118,58.060001373291016,95.5999984741211,1.6465724459679287,-1.8841128206405098
119,57.435001373291016,91.47000122070312,1.592582902996837,1.2193785245451783
120,56.803199768066406,89.86000061035156,1.5819531466054666,1.79170220594682
121,56.880001068115234,89.86000061035156,1.579817139995162,1.917841387162881
122,56.78499984741211,90.04000091552734,1.5856300283080969,1.5818101790414407
123,56.9900016784668,91.44000244140625,1.604492011726964,0.518505598404261
124,56.75,91.87000274658203,1.618854673948582,-0.30567573226245726
125,56.70000076293945,92.1500015258789,1.6252204635967213,-0.6677937311589512
126,56.5,91.5999984741211,1.621238911046391,-0.4462738230944292
127,56.4900016784668,91.3499984741211,1.6171002966874126,-0.21269516089641582
128,56.4010009765625,91.55999755859375,1.6233754006713748,-0.5688698395155991
129,56.20500183105469,91.83000183105469,1.633840385008515,-1.1607849613721295
130,56.09000015258789,91.5,1.631306823873816,-1.0196629741619172
131,55.89059829711914,91.80500030517578,1.6425839604924721,-1.65216277173954
132,55.56999969482422,91.51000213623047,1.646751892006105,-1.8837187778770352
133,55.91999816894531,92.55999755859375,1.655221755890474,-2.358873397748169
134,56.0,93.04000091552734,1.661428587777274,-2.7074809910865123
135,55.935001373291016,93.16500091552734,1.6655939685024066,-2.9392353500365256
136,55.869998931884766,93.0199966430664,1.6649364313837547,-2.9009917018204443
137,55.875,92.83999633789062,1.6615659299846197,-2.712777595096241
138,55.3650016784668,92.45999908447266,1.6700080607138006,-3.170406406066092
139,54.97999954223633,91.43000030517578,1.662968371524596,-2.772738774805418
140,54.209999084472656,89.21499633789062,1.6457295304298287,-1.8223908382978062
141,54.83000183105469,90.62999725341797,1.6529271243264274,-2.219093381846434
142,54.292701721191406,89.77999877929688,1.6536292343737637,-2.251561687354964
143,54.11000061035156,89.43499755859375,1.6528367501345824,-2.206630498200155
144,53.93000030517578,89.4000015258789,1.6577044505838616,-2.4672686682797997
145,53.29499816894531,88.94999694824219,1.669012102529217,-3.0601976019721913
146,53.65999984741211,89.18000030517578,1.6619455937154035,-2.6907187517684004
147,51.97999954223633,86.5999984741211,1.6660253796992495,-2.8699653032656864
148,52.36000061035156,86.58999633789062,1.6537432262896459,-2.2358458205474245
149,51.51499938964844,85.87000274658203,1.6668932109865653,-2.9036902220632324
150,51.90999984741211,86.09249877929688,1.6584954542932613,-2.4774337689398886
151,52.34000015258789,86.83999633789062,1.6591516256156702,-2.5186947614462407
152,52.92499923706055,87.26499938964844,1.6488427141731807,-1.9828897867694049
153,53.33000183105469,88.70999908447266,1.6634163892493208,-2.7627093926586066
154,52.63999938964844,87.62000274658203,1.6645137492880053,-2.8059795872451185
155,53.33000183105469,88.19999694824219,1.6538532518272349,-2.252707256428138
156,53.349998474121094,87.98999786376953,1.6492971017881386,-2.0098654963515084
157,53.21500015258789,88.58999633789062,1.6647561041786902,-2.8315864899210506
158,53.494998931884766,89.30000305175781,1.6693149796201248,-3.081720561794526
159,53.38999938964844,89.02999877929688,1.667540734165255,-2.9841685300812197
160,53.599998474121094,88.54000091552734,1.6518657357476572,-2.1492661848164114
161,53.810001373291016,90.54000091552734,1.6825868538347135,-3.804355438026277
162,54.2400016784668,90.55000305175781,1.669432157995416,-3.108121008169348
163,54.1599006652832,90.4800033569336,1.6706087390395046,-3.169679974606495
164,53.900001525878906,90.56999969482422,1.6803338985313203,-3.686537115925915
165,54.470001220703125,90.9000015258789,1.6688085090647906,-3.0803660598963485
166,53.82500076293945,89.69999694824219,1.666511763619036,-2.9397163313907266
167,54.119998931884766,89.97000122070312,1.6624169068062813,-2.7252128225075576
168,54.68000030517578,91.66999816894531,1.6764813031697845,-3.5054582214674634
169,54.77000045776367,91.30000305175781,1.6669710112959475,-2.9876460028827263
170,54.18000030517578,90.8499984741211,1.676817976419285,-3.506663253229078
171,53.2599983215332,89.16999816894531,1.6742395978051237,-3.337682902924541
172,53.619998931884766,89.55999755859375,1.6702722742006157,-3.1364138869840015
173,53.90999984741211,89.94499969482422,1.6684288619811958,-3.0451157781239284
174,53.7599983215332,89.69999694824219,1.6685267810418338,-3.046476955635583
175,53.25,89.08999633789062,1.6730515744204812,-3.274102409671826
176,53.42499923706055,89.91000366210938,1.6829200738619654,-3.8066893326445093
177,53.45000076293945,89.9000015258789,1.681945748225559,-3.7556244539668167
178,53.31999969482422,89.58000183105469,1.6800450552093726,-3.6491397423374674
179,53.150001525878906,88.44000244140625,1.6639698946827788,-2.788346952386689
180,53.83000183105469,87.75499725341797,1.6302246752440541,-0.986502835018086
181,54.189998626708984,88.95999908447266,1.6416313219950212,-1.6002425257786537
182,53.36000061035156,86.55000305175781,1.62200153788918,-0.55344308124296
183,53.29999923706055,86.13999938964844,1.616135096109975,-0.2419862418300336
184,53.630001068115234,86.55999755859375,1.6140219249418672,-0.11998628388717192
185,53.90999984741211,86.45999908447266,1.603784072142287,0.4398848322276341
186,54.03499984741211,87.0999984741211,1.6119181774790468,0.005186624225658409
187,53.75,87.17009735107422,1.6217692530432413,-0.5329986962696007
188,53.810001373291016,87.68000030517578,1.6294368717243033,-0.9443548276747147
189,55.0099983215332,88.60130310058594,1.610639989165455,0.10522870848522858
190,54.974998474121094,88.58999633789062,1.611459732547213,0.059051390931330605
191,55.07500076293945,89.04000091552734,1.6167044880994954,-0.22670848221132145
192,55.26499938964844,89.29000091552734,1.6156699882684167,-0.16465294161484634
193,55.47999954223633,89.37000274658203,1.6108508198264422,0.10846351037416513
194,55.77000045776367,90.13999938964844,1.616281130532072,-0.18523288760169931
195,55.59000015258789,90.05000305175781,1.619895715139078,-0.3908707525055628
196,55.040000915527344,88.58499908447266,1.6094657996177817,0.17080926859415557
197,55.29999923706055,89.52999877929688,1.6189873420341083,-0.3471667251351671
198,55.61000061035156,89.62999725341797,1.6117604076546932,0.06198398673309713
199,55.709999084472656,89.88809967041016,1.6135002898512618,-0.03187999105986661
200,55.92499923706055,90.41999816894531,1.6168082146172926,-0.2106602065513239
201,55.994998931884766,90.48500061035156,1.6159478942114498,-0.16069448745913872
202,55.93000030517578,90.3499984741211,1.6154120861994716,-0.13244671017868326
203,56.209999084472656,91.3949966430664,1.625956202306952,-0.7175722371302835
204,55.72999954223633,91.06999969482422,1.634128843403356,-1.180931074575113
205,55.279998779296875,90.5,1.6371201519254284,-1.3500168867371083
206,55.244998931884766,89.98999786376953,1.6289256874585913,-0.89749883075585
207,55.059898376464844,89.95999908447266,1.6338569764401478,-1.1715109534679722
208,55.244998931884766,89.43000030517578,1.6187890675034673,-0.3375012721621
209,55.16999816894531,88.88999938964844,1.611201782487711,0.07931768131840089
210,56.22999954223633,91.05500030517578,1.6193313364120014,-0.3447269583408423
211,56.08000183105469,90.91500091552734,1.6211661545485638,-0.4510852274912476
212,56.52980041503906,91.88999938964844,1.6255143077632772,-0.6873302552531864
213,56.69820022583008,93.04000091552734,1.640969211455516,-1.560750339976607
214,56.689998626708984,92.69999694824219,1.6352090173550897,-1.234216756619062
215,56.904998779296875,92.58499908447266,1.6270099476420137,-0.7661006098058318
216,56.31999969482422,91.9000015258789,1.6317471950257214,-1.0419110776467302
217,56.93000030517578,93.0999984741211,1.6353416120684074,-1.2400372570070313
218,56.97999954223633,93.48999786376953,1.64075111644166,-1.547917427055864
219,56.959999084472656,92.5,1.6239466553154418,-0.5907685041851489
220,57.1150016784668,92.86000061035156,1.6258425611735763,-0.6961913888946039
221,57.5099983215332,93.31999969482422,1.622674359562324,-0.5074442528239298
222,57.69499969482422,93.58499908447266,1.622064296377284,-0.4685956381294569
223,57.349998474121094,93.12999725341797,1.6238883998478644,-0.5802270733133379
224,58.415000915527344,94.16000366210938,1.6119147853523463,0.13893659541176406
225,58.27000045776367,94.0999984741211,1.6148961341149872,-0.039208339145232696
226,58.45000076293945,94.91000366210938,1.6237810508684816,-0.5535793243390255
227,58.66999816894531,94.94000244140625,1.6182036032797944,-0.22225228433863675
228,58.76499938964844,94.88500213623047,1.614651631442791,-0.01122107621719648
229,58.814998626708984,94.91000366210938,1.6137040870219281,0.04589661750351626
230,58.7400016784668,94.95999908447266,1.616615532363588,-0.1272745016117649
231,58.94020080566406,95.73999786376953,1.6243581894035397,-0.5784643418831332
232,59.0,95.93000030517578,1.6259322085623014,-0.6702520212199938
233,59.00579833984375,94.38999938964844,1.5996732871235717,0.8792721424794228
234,59.08000183105469,94.61000061035156,1.6013879092437835,0.7811434371994896
235,59.290000915527344,95.05000305175781,1.6031371493344901,0.6860454772885167
236,59.26499938964844,94.9800033569336,1.6026323181490378,0.7149824296655116
237,59.060001373291016,94.52999877929688,1.600575627857107,0.828296327355361
238,60.02000045776367,94.66999816894531,1.5773075216079846,2.265008509080943
239,59.875,94.97000122070312,1.5861378074438934,1.7268553347778668
240,59.790000915527344,94.45999908447266,1.5798628138161073,2.097254171159506
241,59.31999969482422,93.44000244140625,1.5751854841893915,2.345316366340882
242,59.25,93.26000213623047,1.574008474873088,2.410348511018228
243,59.13999938964844,92.95999908447266,1.571863375783935,2.5296855204799873
244,59.04999923706055,92.8499984741211,1.572396268819039,2.4918690294343127
245,59.810001373291016,92.51000213623047,1.5467313160360852,4.080100060300509
246,60.119998931884766,92.44999694824219,1.5377577942572307,4.649248168983291
247,59.939998626708984,91.7249984741211,1.530280289883905,5.078612440309897
248,59.23500061035156,91.11000061035156,1.538110908610841,4.53571489754674
249,58.439998626708984,89.79000091552734,1.5364476903750368,4.549995819146176
250,58.255001068115234,89.33000183105469,1.5334306101308746,4.706153164570779
251,58.30500030517578,89.12000274658203,1.5285138886907916,4.998271468643054
252,57.5,87.51000213623047,1.5219130806300951,5.286131967967847
253,57.80500030517578,87.05999755859375,1.506098038214153,6.237071930045502
254,58.16999816894531,87.7300033569336,1.5081658263446398,6.1665420735482
255,57.959999084472656,87.91500091552734,1.5168219859251095,5.636640033459159
256,57.505001068115234,86.9000015258789,1.5111729399490839,5.9043463798678175
257,57.654998779296875,87.19000244140625,1.5122713431175199,5.8607031231393165
258,57.84000015258789,87.73999786376953,1.5169432509042593,5.614555705118931
259,58.790000915527344,89.88999938964844,1.5290014966798053,5.024844412812072
260,58.47999954223633,89.55999755859375,1.5314637185301334,4.845697057877402
261,58.47850036621094,89.54000091552734,1.5311610310592685,4.863231440067736
262,58.516998291015625,89.83000183105469,1.535109531495683,4.636459880167095
263,58.525001525878906,89.76499938964844,1.53378892865053,4.714606910168754
264,58.310001373291016,89.68000030517578,1.5379865922324234,4.446487711597712
265,58.369998931884766,89.63999938964844,1.535720421962906,4.585029184526647
266,58.41999816894531,89.06999969482422,1.5246491353396125,5.237148098950485
267,58.28519821166992,89.12999725341797,1.5292046692494952,4.955753816240502
268,57.93000030517578,88.7699966430664,1.5323665833838294,4.732374027219308
269,57.915000915527344,88.55500030517578,1.5290511768158097,4.922735225759524
270,58.290000915527344,89.19000244140625,1.5301080981394828,4.903636634468427
271,58.150001525878906,89.31999969482422,1.5360274694932468,4.543703060053602
272,58.150001525878906,89.3499984741211,1.53654335562411,4.513704280756727
273,56.61000061035156,86.31999969482422,1.5248189147526694,5.014390998498499
274,57.119998931884766,86.5199966430664,1.514705851907332,5.652020114644117
275,57.03499984741211,86.91999816894531,1.523976477627521,5.112415288916381
276,56.540000915527344,86.67500305175781,1.532985526145519,4.544419481066484
277,56.1349983215332,86.43000030517578,1.5396811773310681,4.124242138713498
278,55.970001220703125,86.2699966430664,1.5413613500361227,4.013253002673636
279,56.14500045776367,86.0199966430664,1.5321043003246009,4.550673403919703
280,56.41999816894531,86.63999938964844,1.5356257036771195,4.382329497782962
281,56.130001068115234,86.06999969482422,1.533404561855896,4.476035212811482
282,55.959999084472656,85.78790283203125,1.533021876975602,4.478919210611949
283,55.81990051269531,85.61000061035156,1.533682429098579,4.426722213628679
284,55.939998626708984,86.08999633789062,1.5389702976643673,4.1439767638537575
285,55.57500076293945,85.58999633789062,1.5400808846226208,4.04450082201123
286,55.650001525878906,85.62999725341797,1.5387240773676794,4.127681868530729
287,55.849998474121094,86.11000061035156,1.5418084684505744,3.9761553899955833
288,55.5099983215332,85.8949966430664,1.547378836971544,3.6327398925905787
289,55.685001373291016,85.66000366210938,1.5382957986815404,4.155159540088533
290,55.31999969482422,85.01000213623047,1.5366956363917708,4.205678858830055
291,54.959999084472656,84.45500183105469,1.536663086570447,4.169410758416859
292,55.41999816894531,85.08000183105469,1.535185937244029,4.29991760320506
293,55.27000045776367,84.56999969482422,1.5301248234917435,4.563562080636686
294,54.7599983215332,84.67500305175781,1.5462930176617842,3.620926394020444
295,54.5,84.47000122070312,1.5499082792789565,3.3989045239802356
296,54.849998474121094,84.59249877929688,1.5422516159085886,3.8512477678786188
297,54.30500030517578,83.58000183105469,1.5390848238903099,3.9686345714837903
298,54.20000076293945,83.4800033569336,1.5402214424693337,3.8961808048572384
299,54.08000183105469,82.8499984741211,1.531989564884697,4.329098307571698
300,53.959999084472656,82.58000183105469,1.530392943516888,4.402001305245207
301,51.54999923706055,79.97000122070312,1.5513094549807627,3.0537953840648844
302,51.61000061035156,80.13999938964844,1.5527998148012914,2.9823440378160204
303,50.92499923706055,79.77010345458984,1.5664232626347756,2.227187241945885
304,51.095001220703125,79.68000030517578,1.5594480556131258,2.5965032563524493
305,51.59000015258789,81.0,1.570071714681645,2.0894944865656417
306,52.1150016784668,81.41000366210938,1.5621222496428868,2.5417582934893237
307,52.720001220703125,82.2699966430664,1.5605082461712654,2.675422279865757
308,54.2400016784668,84.91999816894531,1.5656341360818657,2.521883874643152
309,54.20500183105469,84.9749984741211,1.5676597288746499,2.4093994892181603
310,54.31999969482422,85.9800033569336,1.582842486008446,1.5932681849552783
311,54.13560104370117,86.33000183105469,1.594699239810129,0.9404116230775945
312,54.189998626708984,85.53140258789062,1.5783614090319278,1.8283539708033776
313,53.939998626708984,85.5083999633789,1.5852503177676849,1.4407542320221869
314,54.099998474121094,85.73999786376953,1.5848428887624375,1.47194159352722
315,52.45000076293945,83.91000366210938,1.5998093887807754,0.5919639566310626
316,53.209999084472656,85.24500274658203,1.602048566308989,0.5051932998391355
317,53.095001220703125,85.05000305175781,1.6018457688366075,0.511319416113722
318,53.1161003112793,85.06999969482422,1.6015859446812486,0.525976118862943
319,52.66600036621094,84.04000091552734,1.5957164077613364,0.8167264935075171
320,52.869998931884766,84.1500015258789,1.5916399323989743,1.0417750558520997
321,53.34000015258789,84.47000122070312,1.5836145665366088,1.4937098089129113
322,51.154998779296875,79.76000213623047,1.559182954540709,2.6150419826993674
323,50.82500076293945,79.31999969482422,1.5606492573368091,2.513052562512286
324,50.58000183105469,78.11000061035156,1.5442862353238238,3.320663085240455
325,50.2599983215332,77.04000091552734,1.5328293571096403,3.865085990978472
326,50.630001068115234,78.2699966430664,1.5459212915631904,3.242786272125216
327,50.540000915527344,77.81099700927734,1.5395923149928468,3.5539688045170412
328,50.290000915527344,77.83999633789062,1.5478225277553546,3.1143671126108505
329,51.790000915527344,80.51000213623047,1.5545472236532145,2.9079754940284777
330,52.189998626708984,81.29000091552734,1.5575781386191878,2.784936736823355
331,52.400001525878906,81.94000244140625,1.5637404590711388,2.479845957734583
332,52.439998626708984,81.94999694824219,1.5627383503878094,2.5355430674014205
333,52.42499923706055,82.11540222167969,1.5663405515823117,2.3455026546135262
334,52.369998931884766,82.29000091552734,1.5713195072346313,2.0805709396178433
335,52.220001220703125,81.80000305175781,1.566449657977553,2.324211144588532
336,51.970001220703125,81.91000366210938,1.576101630520631,1.80360817094406
337,51.529998779296875,80.4000015258789,1.5602562280319923,2.590946137990301
338,51.500099182128906,80.33989715576172,1.5599949986822654,2.601943127072787
339,51.775001525878906,81.18000030517578,1.5679381537941484,2.213342185732771
340,51.595001220703125,80.80000305175781,1.5660432433391593,2.297705236356251
341,51.375,80.54000091552734,1.5676885822973692,2.196375287994599
342,51.25,80.69999694824219,1.5746340867949695,1.8310780736333077
343,49.71500015258789,79.31999969482422,1.595494306574899,0.6899770670445808
344,49.404998779296875,78.72000122070312,1.5933610599276176,0.7808263551763166
345,49.06999969482422,79.05999755859375,1.6111676798508887,-0.10937564585604731
346,48.95500183105469,79.01000213623047,1.6139311445416051,-0.24825380204238412
347,48.614200592041016,78.75,1.619897047384396,-0.5479868424205843
348,48.35499954223633,78.43499755859375,1.6220659352934879,-0.6586986554855794
349,48.7942008972168,79.23999786376953,1.6239634302175723,-0.7423505033956412
350,47.42499923706055,78.16000366210938,1.6480760130625531,-1.9111460516744212
351,47.095001220703125,78.88999938964844,1.6751246914708247,-3.1831336408068007
352,46.334999084472656,77.44999694824219,1.6715225742649575,-2.991365892376123
353,45.810001373291016,77.5999984741211,1.693953201218738,-4.0036286219932435
354,46.625,77.44000244140625,1.6609115805127346,-2.5050711404496435
355,46.2599983215332,76.81999969482422,1.6606139749699447,-2.484550601004997
356,45.810001373291016,76.3499984741211,1.6666665833945176,-2.753628621993243
357,47.140098571777344,75.13999938964844,1.5939720464359521,0.6409346749104832
358,46.868499755859375,75.03500366210938,1.6009687541306183,0.2998539397156468
359,47.959999084472656,77.05999755859375,1.6067556094583495,0.06754885867624738
360,47.29499816894531,76.69000244140625,1.6215245884450036,-0.6546598141661657
361,47.67499923706055,76.94000244140625,1.6138438106485866,-0.28054246767838675
362,47.3650016784668,76.51000213623047,1.615327761531858,-0.35968508319710635
363,46.45000076293945,75.6500015258789,1.6286329447433925,-1.0024906261683806
364,49.18000030517578,78.98999786376953,1.6061406542011856,0.14129009126422476
365,49.014198303222656,78.70500183105469,1.6057592402950693,0.15397134861648043
366,49.39500045776367,79.30000305175781,1.6054256972740613,0.18440318631964248
367,49.67499923706055,79.66999816894531,1.603824849372251,0.2742807111258547
368,49.119998931884766,79.51000213623047,1.6186890037698871,-0.4772610038931613
369,49.439998626708984,79.94000244140625,1.6169094794072312,-0.3816907852775979
370,49.15999984741211,79.38999938964844,1.6149308306767154,-0.29156037551349767
371,49.29100036621094,78.87000274658203,1.6000893096226863,0.4435927579985024
372,48.650001525878906,78.69000244140625,1.6174717363482065,-0.4291894916591157
373,48.56999969482422,79.25,1.6316656474767313,-1.1205828138481304
374,48.15999984741211,78.94999694824219,1.6393271843518202,-1.4939673872788997
375,48.56700134277344,79.62000274658203,1.6393847786616365,-1.495510082182292
376,48.78499984741211,79.32839965820312,1.626081785514472,-0.8458641890075564
377,49.005001068115234,79.63999938964844,1.6251402439304434,-0.7961318358607481
378,49.040000915527344,81.05999755859375,1.6529362978239268,-2.15864592455685
379,49.025001525878906,81.26000213623047,1.6575216646007775,-2.383285641543963
380,48.84000015258789,80.73999786376953,1.6531531042489431,-2.167129373425922
381,49.23500061035156,80.83000183105469,1.641718306672679,-1.6083808548729048
382,48.880001068115234,80.69999694824219,1.6509818982161062,-2.06143057610096
383,48.63999938964844,80.44999694824219,1.6539884448551936,-2.2056116015918827
384,48.4900016784668,80.25,1.6549803510449665,-2.251972312148538
385,49.994998931884766,83.55000305175781,1.671167213456485,-3.0801536478953007
386,50.2599983215332,84.4000015258789,1.6792678938415104,-3.4949146193730907
387,50.28499984741211,84.1050033569336,1.6725664435149046,-3.15885370798054
388,49.92499923706055,83.94000244140625,1.6813220575694177,-3.5851211980421733
389,49.435001373291016,83.11000061035156,1.681197497756208,-3.559896490476475
390,49.66999816894531,83.5199966430664,1.6814978804505936,-3.5839315645436467
391,49.849998474121094,83.27999877929688,1.6706118621554318,-3.048299497979641
