,msft,acn,Ratio,Spread
115,289.8900146484375,334.989990234375,1.1555761609817166,-11.593083279215668
116,293.4587097167969,338.2300109863281,1.1525642272220782,-10.83814093637985
117,291.0899963378906,336.4200134277344,1.1557250941637502,-11.679791206922024
118,288.4100036621094,335.1300048828125,1.1619916113431301,-13.389891001033126
119,300.0215148925781,338.1099853515625,1.1269524636345558,-3.371406217952048
120,300.69000244140625,339.6600036621094,1.1296019186015238,-4.1730885020975474
121,303.2900085449219,341.4599914550781,1.1258530839617247,-3.0625086419588197
122,302.1499938964844,340.5,1.1269237361515692,-3.3787025601858627
123,303.0199890136719,340.19500732421875,1.1226817360516423,-2.099796922037532
124,297.69000244140625,330.42999267578125,1.10998014701827,1.6985830759054272
125,296.94000244140625,329.9800109863281,1.1112682975458703,1.308979913277293
126,303.777587890625,338.70001220703125,1.1149605030407315,0.24328958320811922
127,304.7149963378906,338.79998779296875,1.1118585952930329,1.1926925739869978
128,302.32000732421875,336.0050048828125,1.111421661625156,1.3066134884365772
129,299.19000244140625,331.7950134277344,1.1089776086108143,2.0127320281148773
130,299.0,333.1600036621094,1.1142475038866535,0.4350442315223779
131,299.25,334.42999267578125,1.1175605436116332,-0.5550831647891152
132,299.7900085449219,333.1700134277344,1.1113446210059756,1.3094067423389595
133,298.8880920410156,331.8399963378906,1.1102483008669115,1.6297765861536198
134,303.95001220703125,336.8900146484375,1.1083730913587515,2.2463069340487696
135,303.1400146484375,337.2300109863281,1.1124562733079828,0.9995616889339465
136,303.3900146484375,338.32000732421875,1.1151323082147495,0.18942696840376017
137,300.6000061035156,335.55999755859375,1.1163007010819528,-0.17382848129627404
138,304.1600036621094,339.6600036621094,1.1167148854963747,-0.28860788662298886
139,308.2900085449219,342.8500061035156,1.1121022303697459,1.1447090568122837
140,310.0199890136719,348.239990234375,1.123282377185742,-2.308654546101783
141,307.2699890136719,349.0249938964844,1.1358902801306594,-6.17213599917587
142,308.2900085449219,349.3900146484375,1.1333160497075494,-5.3952994881095915
143,307.5,348.30999755859375,1.132715439214939,-5.199654674707423
144,309.010009765625,350.3500061035156,1.133782062170885,-5.54928811867787
145,308.2099914550781,350.6000061035156,1.137536146859846,-6.694865791908304
146,310.7699890136719,353.5899963378906,1.1377868160954723,-6.819075797536092
147,306.4599914550781,349.80999755859375,1.1414540472238772,-7.863888568509443
148,307.6499938964844,351.3500061035156,1.142044573619381,-8.071753081772064
149,307.4700012207031,350.885009765625,1.1412007947850444,-7.808248909310143
150,306.6499938964844,350.43499755859375,1.1427849487480826,-8.276191006291887
151,305.6099853515625,349.8699951171875,1.1448251427868428,-8.875422458687657
152,307.57000732421875,352.1050109863281,1.1447963149903746,-8.916298650510063
153,308.79901123046875,353.4200134277344,1.1444985267908232,-8.855497008134668
154,312.3599853515625,354.6199951171875,1.1352926486984598,-6.069158789956097
155,310.4800109863281,355.2699890136719,1.1442604239965581,-8.823683352243014
156,310.9200134277344,355.92498779296875,1.1447477564055062,-8.986122951961894
157,311.32000732421875,356.6099853515625,1.1454772483677136,-9.223348755337971
158,312.05999755859375,358.3500061035156,1.1483368868393016,-10.13499005199869
159,313.260009765625,359.20001220703125,1.1466513471533684,-9.641646727066208
160,313.3900146484375,359.3500061035156,1.1466542943515168,-9.646107116475966
161,310.8617858886719,350.3599853515625,1.1270603247355595,-3.486303123583431
162,308.17999267578125,349.44000244140625,1.1338828306386273,-5.568444157370399
163,307.1600036621094,349.0,1.1362156395333183,-6.2702648161884635
164,306.07000732421875,348.2149963378906,1.1376972196071073,-6.705453706235138
165,304.67999267578125,347.7200012207031,1.141262995863079,-7.766505579713245
166,304.2315979003906,346.4750061035156,1.1388527966676099,-7.023464410752885
167,301.2300109863281,345.55999755859375,1.1471632472047335,-9.46857173950078
168,303.70001220703125,342.760009765625,1.128613750374059,-3.903549800499169
169,305.114990234375,342.8399963378906,1.123641929472351,-2.3995442157172047
170,305.75,345.2900085449219,1.1293213689122548,-4.138696982558562
171,307.19000244140625,346.125,1.1267456533388331,-3.361682788616994
172,306.94000244140625,347.44000244140625,1.131947610861609,-4.956546847383683
173,307.82000732421875,349.5799865722656,1.1356636289208524,-6.111412619087124
174,305.79998779296875,347.2699890136719,1.13561152019659,-6.062718792954476
175,305.95001220703125,347.05999755859375,1.1343683076036097,-5.684783037224028
176,304.3500061035156,346.760009765625,1.139346156765592,-7.175916427921058
177,302.3999938964844,344.989990234375,1.1408399378224516,-7.588831177200424
178,303.49700927734375,347.0150146484375,1.1433885805817803,-8.38580559623667
179,304.2666015625,347.94000244140625,1.1435366243111478,-8.449276022677642
180,303.1034851074219,345.30499267578125,1.1392313504854716,-7.116312866239431
181,300.8500061035156,344.0299987792969,1.1435266471655778,-8.36396808463896
182,301.2099914550781,341.6499938964844,1.1342585026680212,-5.580978870969053
183,304.2099914550781,343.9200134277344,1.1305349038100878,-4.492658993893903
184,304.45001220703125,343.9599914550781,1.1297749307402865,-4.263946637870978
185,303.95001220703125,343.44000244140625,1.129922647305166,-4.30368085891998
186,303.5950012207031,344.010009765625,1.133121455829049,-5.271103978396772
187,303.92999267578125,345.17498779296875,1.1357055773076854,-6.061077004060186
188,304.5400085449219,345.0799865722656,1.1331187262423807,-5.283195672344183
189,307.95001220703125,355.3999938964844,1.1540833895390563,-11.785886436231257
190,308.3500061035156,355.09979248046875,1.151612730506186,-11.03791326499796
191,308.6700134277344,355.7699890136719,1.152590059082511,-11.34987872890891
192,308.69000244140625,355.3299865722656,1.1510900377789601,-10.887499656720044
193,309.7900085449219,355.364990234375,1.1471157249503237,-9.691105369884516
194,310.0199890136719,354.95001220703125,1.1449262137461012,-9.018676518758033
195,311.2099914550781,355.489990234375,1.1422833456350918,-8.226510514442529
196,306.4111022949219,349.3800048828125,1.1402328514406534,-7.488624690459082
197,305.2799987792969,348.1300048828125,1.1403629660470949,-7.504834527598595
198,306.67999267578125,347.8699951171875,1.134309389021513,-5.677606537314224
199,302.55999755859375,343.1449890136719,1.1341386560766957,-5.564714421851212
200,302.4798889160156,342.20001220703125,1.1313149228973831,-4.7094149523164415
201,302.0799865722656,342.2799987792969,1.1330773768338154,-5.237070791414473
202,302.3900146484375,342.4100036621094,1.132345603607975,-5.020015838928563
203,300.42999267578125,339.7099914550781,1.1307459299567575,-4.514143309215532
204,299.82000732421875,335.70001220703125,1.119671816444233,-1.1870100093865028
205,300.57000732421875,334.9800109863281,1.1144824926759642,0.37257606339793825
206,299.17999267578125,333.4100036621094,1.1144127676459399,0.3865363969510247
207,296.4100036621094,329.4949951171875,1.1116190109858544,1.200690520125571
208,295.95001220703125,328.92498779296875,1.111420761026595,1.255762033983766
209,294.9549865722656,329.17999267578125,1.1160346753287735,-0.11312078267112269
210,293.29998779296875,325.19500732421875,1.1087453830845833,2.0191820284771698
211,296.2850036621094,325.0849914550781,1.09720366348954,5.4707633735547265
212,296.04998779296875,327.0899963378906,1.1048471873831947,3.2026708057700066
213,295.5350036621094,326.80999755859375,1.1058250072206055,2.9061724179578423
214,293.2900085449219,324.1199951171875,1.1051177526476956,3.083023001514656
215,294.4800109863281,325.7149963378906,1.1060682701244964,2.820165812470785
216,294.9800109863281,326.1700134277344,1.1057359864389316,2.9248719573479125
217,299.1050109863281,332.6300048828125,1.112084360559298,1.0825971887168555
218,299.431396484375,331.05499267578125,1.105612158787285,3.0229804892136176
219,297.9599914550781,327.8399963378906,1.100281936299214,4.5908176619391075
220,298.7200012207031,329.3699951171875,1.102604424783191,3.9116091315123445
221,298.9956970214844,329.5299987792969,1.1021228802353582,4.060232160227466
222,299.92999267578125,330.1099853515625,1.100623456849163,4.5261395595792155
223,300.5299987792969,329.29998779296875,1.095730839285698,6.007811832396991
224,294.4599914550781,326.5350036621094,1.1089282521830288,1.9777476946743298
225,295.510009765625,331.70001220703125,1.1224662490116977,-2.0118215596566724
226,296.44000244140625,330.7900085449219,1.1158750702355198,-0.060740880037334355
227,296.6449890136719,330.6700134277344,1.1146994747060917,0.288725731755884
228,298.9877014160156,333.94000244140625,1.1169021363081337,-0.35872215419495546
229,300.510009765625,335.2300109863281,1.1155369208758872,0.055412008254999146
230,299.5,333.7300109863281,1.1142905208224645,0.42476014202444845
231,293.9750061035156,327.94500732421875,1.1155540454644688,0.024828893027385
232,294.9599914550781,329.989990234375,1.1187618653176965,-0.9175156428704179
233,293.8299865722656,329.07000732421875,1.1199333708688242,-1.26251270923054
234,293.45001220703125,326.6499938964844,1.1131367534789205,0.7321397568638679
235,293.3900146484375,325.57000732421875,1.1096833261838914,1.7449622739866106
236,292.05999755859375,324.010009765625,1.1093953724375465,1.8160768970575794
237,290.75,322.9100036621094,1.1106105027071689,1.4496108586281855
238,289.9599914550781,325.30499267578125,1.1218961314053526,-1.829750431485271
239,289.8399963378906,323.1300048828125,1.1148565034692899,0.21090925119771442
240,289.2250061035156,322.1400146484375,1.1138041588739438,0.5124508389604705
241,286.81988525390625,320.4599914550781,1.1172865199753919,-0.4999300113560332
242,289.42498779296875,322.7716064453125,1.115216792118161,0.10472783829673404
243,288.2900085449219,321.6000061035156,1.1155433645679167,0.005779667977927838
244,287.82000732421875,321.25,1.116148953599753,-0.17035543565585498
245,290.4700012207031,326.9100036621094,1.1254518617697757,-2.863832786303666
246,287.6499938964844,322.50390625,1.1211677840885281,-1.6145826170907946
247,286.739990234375,321.67999267578125,1.1218525620121806,-1.8093694295993907
248,286.17999267578125,320.010009765625,1.1182123766708263,-0.7662738093069004
249,287.07000732421875,319.0899963378906,1.1115406980761606,1.1500633743722608
250,289.3299865722656,322.5,1.1146442296586827,0.26998550250048425
251,287.7200012207031,321.1000061035156,1.1160155871722226,-0.1323130186746846
252,287.989990234375,320.69000244140625,1.1135456554598269,0.5799288915777459
253,286.6199951171875,318.7799987792969,1.1122043270182893,0.9562963565991629
254,287.94000244140625,320.4599914550781,1.1129401567616137,0.7539812195518414
255,284.8999938964844,317.260009765625,1.113583771717799,0.5508360763194935
256,282.94000244140625,315.281005859375,1.1143033969707632,0.3357344680463632
257,282.1383972167969,315.0,1.1164733446683333,-0.2806138111536336
258,280.2799987792969,313.1499938964844,1.1172755646508712,-0.5109852773133718
259,280.5498962402344,307.29998779296875,1.0953487843382708,5.641156585959985
260,285.4674987792969,309.8399963378906,1.0853774866239214,8.606140841509253
261,283.1153869628906,307.8699951171875,1.0874364633439777,7.943078793604267
262,283.63848876953125,308.260009765625,1.0868059941473593,8.138648615769208
263,287.1099853515625,311.9800109863281,1.0866219459567474,8.304801987499937
264,290.6600036621094,312.5050048828125,1.0751565435404653,11.753863555210708
265,294.5799865722656,316.3599853515625,1.0739357721912104,12.287094115507026
266,295.5450134277344,318.7200012207031,1.0784144097854502,11.00737415263732
267,295.8900146484375,321.7200012207031,1.08729590487518,8.393584551106509
268,296.9800109863281,320.2900085449219,1.078490122891358,11.043769779043808
269,295.82000732421875,320.9200134277344,1.084848913129821,9.115202892143524
270,296.1099853515625,321.44000244140625,1.0855425968150658,8.919828757397264
271,296.8299865722656,321.42498779296875,1.0828588833113573,9.74084623034461
272,297.3399963378906,322.55999755859375,1.0848187311875919,9.17676509622934
273,294.7799987792969,314.1600036621094,1.065743961473188,14.710978763966503
274,297.8299865722656,319.1700134277344,1.071651706737363,13.115267065020683
275,295.6300048828125,314.69000244140625,1.0644724731718254,15.132516316254092
276,295.4200134277344,313.760009765625,1.0620810896495911,15.827434799035226
277,293.5304870605469,312.6099853515625,1.0650000566621896,14.862235592432663
278,295.135009765625,313.3900146484375,1.0618530647967157,15.87838357289642
279,299.1300048828125,316.239990234375,1.0571991611415428,17.500591166331372
280,299.25,314.3599853515625,1.0504928499634503,19.514924159429636
281,297.1863098144531,314.94000244140625,1.0597392680639883,16.624716377353916
282,295.8999938964844,313.57000732421875,1.0597161669219768,16.55474968158465
283,294.30999755859375,311.3999938964844,1.0580680115512835,16.944847322442097
284,295.2200012207031,312.29998779296875,1.0578551131415275,17.06355381268507
285,293.7749938964844,311.8800048828125,1.0616288362266384,15.865928375427226
286,295.010009765625,311.510009765625,1.0559303055957616,17.618457647028702
287,296.85009765625,315.67999267578125,1.0634323356070987,15.508354629495082
288,298.0299987792969,318.4100036621094,1.0683823942767074,14.099179789652093
289,299.2699890136719,318.92999267578125,1.0656932014028684,14.967293465993501
290,300.0199890136719,319.260009765625,1.064129129579684,15.476861228231067
291,300.0,318.67999267578125,1.0622666422526041,16.034501687292202
292,300.3900146484375,318.8299865722656,1.0613867672845565,16.321108312031736
293,300.17999267578125,318.1199951171875,1.0597641511064426,16.795991411314656
294,298.3399963378906,319.5350036621094,1.0710431306039634,13.321205462155413
295,297.3500061035156,317.7300109863281,1.068538774052413,14.017957065283762
296,296.0199890136719,318.125,1.0746740483978168,12.134085116089162
297,298.1300048828125,321.95001220703125,1.079898054318893,10.671122724233422
298,297.80999755859375,321.8999938964844,1.0808904890211113,10.362909965488123
299,295.760009765625,319.5199890136719,1.0803353342694149,10.448063251063141
300,295.95001220703125,318.95001220703125,1.0777158271712128,11.230737619921266
301,289.95001220703125,313.0,1.0794964194604362,10.464071010302215
302,287.8999938964844,312.0,1.0837096443710967,9.169185250269644
303,291.7699890136719,314.4100036621094,1.0775954193403237,11.0914339588525
304,290.3800048828125,312.55999755859375,1.0763826444755806,11.385427234497607
305,289.4049987792969,312.45001220703125,1.0796289404983939,10.403945445795424
306,288.70001220703125,311.8699951171875,1.08025625885163,10.194767806312578
307,289.67999267578125,313.8999938964844,1.0836095064660227,9.261804702879752
308,280.2300109863281,305.67999267578125,1.090818187530581,6.903057285035667
309,282.4700012207031,308.54998779296875,1.0923283409196025,6.540611327303205
310,281.8163146972656,308.3699951171875,1.0942233612289143,5.988836932300709
311,282.5849914550781,308.75,1.092591642642427,6.469324532163322
312,282.8900146484375,307.9100036621094,1.0884442282092055,7.6507780069579585
313,281.5,306.4949951171875,1.0887921673789964,7.50973956121417
314,278.8999938964844,304.7900085449219,1.0928290255110107,6.304158480372317
315,273.95001220703125,300.69000244140625,1.0976090127499862,4.862925057828514
316,271.2200012207031,300.4800109863281,1.1078829350119164,2.016815352724487
317,280.05999755859375,306.8299865722656,1.095586621606219,5.562742457116352
318,280.8599853515625,305.80999755859375,1.0888343427626417,7.4782749812235725
319,278.80999755859375,306.2799987792969,1.09852588307896,4.713422163282965
320,277.42999267578125,305.6549987792969,1.101737399879835,3.7935805694062115
321,275.739990234375,301.6700134277344,1.0940379491974277,5.88669865458858
322,284.79998779296875,309.75,1.0876053836953403,7.948894362441289
323,284.6700134277344,308.45001220703125,1.0835353133719987,9.10338281113051
324,285.92999267578125,311.19000244140625,1.0883433372247435,7.773871897551411
325,286.8324890136719,312.2300109863281,1.088544788144434,7.744159691765256
326,287.6499938964844,311.010009765625,1.0812098604721234,9.879313867284205
327,288.7550048828125,311.0199890136719,1.0771068336630056,11.106335266576687
328,288.4800109863281,309.42999267578125,1.0726219526192613,12.388490657929859
329,283.45001220703125,305.8299865722656,1.0789556302749004,10.357682386665411
330,281.1199951171875,304.9700012207031,1.0848392377552991,8.609338333263489
331,282.67999267578125,305.80999755859375,1.0818239899607658,9.515675754678321
332,283.79998779296875,305.2900085449219,1.0757224160546124,11.289439348077716
333,285.67498779296875,308.57000732421875,1.0801435915273137,10.108402698984074
334,285.4599914550781,309.0199890136719,1.0825334486927611,9.417744118136378
335,285.54998779296875,309.55999755859375,1.0840833857189056,8.978481655928855
336,285.760009765625,315.3900146484375,1.1036884233980622,3.38357292188031
337,285.4800109863281,317.8900146484375,1.1135281014952094,0.5701292769484587
338,283.75,316.4599914550781,1.1152775029253854,0.06349777956743652
339,285.65399169921875,315.0450134277344,1.1028902888900047,3.6098925924479577
340,285.2200012207031,314.25,1.1017810765551237,3.919076911236667
341,282.4049987792969,312.1708984375,1.1054014616839893,2.846933929234618
342,280.0199890136719,311.5799865722656,1.1127062309721498,0.7679550327560867
343,284.29998779296875,310.32000732421875,1.0915231116724429,6.819163803501718
344,281.9150085449219,308.5899963378906,1.0946206728426742,5.8793181909119685
345,280.29998779296875,307.57000732421875,1.0972886932531434,5.091377925734813
346,278.44500732421875,306.32000732421875,1.1001095342591027,4.264826589109285
347,277.75,304.70001220703125,1.0970297469200045,5.10679821096401
348,277.9200134277344,307.1000061035156,1.10499421152111,2.897125245914518
349,276.42999267578125,307.82000732421875,1.1135550247083867,0.509125555042582
350,280.69000244140625,313.04998779296875,1.1152872744668476,0.04799797820872187
351,283.3399963378906,313.7149963378906,1.1072033613065237,2.3495157447484107
352,285.010009765625,315.5799865722656,1.1072593093547118,2.3540161459709257
353,283.2699890136719,313.45001220703125,1.1065415482185186,2.5361304236760507
354,282.92999267578125,313.2850036621094,1.107288063380092,2.320531268523135
355,286.05389404296875,315.8949890136719,1.1043198348008527,3.207586273342864
356,287.25,316.4800109863281,1.1017580887252503,3.9615408913634074
357,291.75,323.45001220703125,1.1086547119349828,2.029048783148008
358,291.1499938964844,323.0799865722656,1.1096685328701523,1.7273997036896083
359,290.4100036621094,322.0400085449219,1.1089149977065318,1.938998275740895
360,288.2349853515625,320.2300109863281,1.111003269071383,1.3141792656218547
361,284.739990234375,316.739990234375,1.1123832306577668,0.8917400729234066
362,291.4049987792969,323.3500061035156,1.1096240883239383,1.742844488194445
363,294.4200134277344,325.1499938964844,1.1043746317072045,3.318004198734153
364,292.5918884277344,325.69000244140625,1.1131204087424542,0.731507576864127
365,290.9599914550781,320.20001220703125,1.100494987663854,4.394676506706427
366,291.5400085449219,321.19000244140625,1.1017012863670674,4.053984355772892
367,293.2699890136719,320.7200012207031,1.0935997996227005,6.460606104421325
368,292.2300109863281,320.42999267578125,1.0964992664315112,5.586414918336269
369,293.4800109863281,319.0899963378906,1.0872631334089582,8.32571934302903
370,295.3800048828125,318.80999755859375,1.0793215257920954,10.732659581706153
371,296.35101318359375,319.2203063964844,1.0771696137199396,11.409342557923745
372,296.70001220703125,319.06500244140625,1.0753791348642385,11.955332237627582
373,296.67999267578125,322.0799865722656,1.0856141112428908,8.917937313190501
374,298.1300048828125,321.2250061035156,1.0774662088432903,11.396128827749047
375,298.3900146484375,320.375,1.0736786898766206,12.537201945413907
376,299.9599914550781,321.989990234375,1.0734431237727118,12.679716704338128
377,300.55999755859375,324.260009765625,1.0788528493463638,11.08137188731221
378,295.9200134277344,322.7850036621094,1.0907846344124865,7.362164137271728
379,299.4599914550781,325.2300109863281,1.0860549664949675,8.879972717664183
380,298.5,325.3900146484375,1.0900838011672949,7.645310010473375
381,295.3900146484375,321.5799865722656,1.0886623468129026,7.973875964823131
382,297.5350036621094,323.510009765625,1.0873006731437007,8.445053149810045
383,297.4100036621094,322.9800109863281,1.085975612821918,8.8351211204267
384,299.19000244140625,324.510009765625,1.0846285207313284,9.297735690224252
385,302.83050537109375,326.9800109863281,1.0797459476073625,10.903082621152047
386,304.8299865722656,328.489990234375,1.0776170478769493,11.631415544472114
387,303.0799865722656,328.05999755859375,1.0824205229412993,10.10237689873035
388,302.6099853515625,327.2200012207031,1.0813258552606897,10.416232029471567
389,302.7300109863281,326.4700012207031,1.078419678832064,11.30059430255242
390,303.4200134277344,327.0249938964844,1.0777963859472703,11.518022423709604
391,304.1700134277344,327.4700012207031,1.0766018567392555,11.912599951572114
392,301.7699890136719,325.7799987792969,1.0795639415440255,10.915903536082206
393,301.73431396484375,325.32000732421875,1.0781670902770544,11.33595868370251
394,302.9549865722656,323.739990234375,1.0686075641047466,14.28245341426888
395,300.793701171875,321.1000061035156,1.0675090763288209,14.502994234205042
396,301.0299987792969,321.510009765625,1.0680331231750204,14.357513094461618
397,300.80999755859375,321.32000732421875,1.0681826067354359,14.301235946078899
398,299.4100036621094,320.3399963378906,1.0699041195009675,13.714028707747596
