,meta,nflx,Ratio,Spread
79,214.13999938964844,344.1000061035156,1.6068927201096717,4.619814897117312
80,214.99000549316406,350.42999267578125,1.6299827141821424,-0.31947083477937666
81,210.17999267578125,341.1300048828125,1.6230374763074222,1.1108218587628653
82,210.77000427246094,337.8599853515625,1.6029794491763316,5.346163427038409
83,217.30999755859375,348.6099853515625,1.6042059236486166,5.296291486606851
84,200.4199981689453,226.19000244140625,1.1285800045299768,100.08243006568792
85,188.07000732421875,218.22000122070312,1.1603126108487252,87.8465262049178
86,184.11000061035156,215.52000427246094,1.170604549225901,84.06752889410241
87,186.99000549316406,209.91000366210938,1.1225733862539686,94.3895253292231
88,180.9499969482422,198.39999389648438,1.0964354641754068,96.01743551401388
89,174.9499969482422,188.5399932861328,1.0776793173761023,96.0607947994363
90,205.72999572753906,199.52000427246094,0.969814846721222,135.44015181279397
91,200.47000122070312,190.36000061035156,0.9495685112546033,135.994242234119
92,211.1300048828125,199.4600067138672,0.944726008151126,144.33514154282986
93,212.02999877929688,199.8699951171875,0.9426496074512231,145.39763935224502
94,223.41000366210938,204.00999450683594,0.9131640981277881,159.87654433101537
95,208.27999877929688,188.32000732421875,0.9041675073359845,150.812226317133
96,203.77000427246094,180.97000122070312,0.888109130030385,150.78339934548043
97,196.2100067138672,173.10000610351562,0.8822180326202586,146.28443038765877
98,197.64999389648438,177.66000366210938,0.8988616703684575,144.08040577643973
99,188.74000549316406,166.3699951171875,0.8814771128276417,140.79272092724935
100,191.24000549316406,174.30999755859375,0.9114724563466117,136.94298570456354
101,198.6199951171875,187.63999938964844,0.9447185782022561,135.68743572696505
102,200.0399932861328,186.50999450683594,0.9323635311267789,139.14070939420955
103,202.6199951171875,190.55999755859375,0.9404797263388605,139.31186510797247
104,192.24000549316406,177.19000244140625,0.9217124291421591,135.69908770923925
105,191.2899932861328,183.47999572753906,0.959171949225219,127.85477290798475
106,193.5399932861328,186.35000610351562,0.962850121773088,128.66600302885664
107,196.22999572753906,187.44000244140625,0.9552056592900429,131.9771382127108
108,181.27999877929688,180.33999633789062,0.9948146378655338,114.61735134127993
109,183.8300018310547,187.8300018310547,1.0217592338582258,111.29942340421276
110,191.6300048828125,191.39999389648438,0.9987997130905008,120.49107005419292
111,195.1300048828125,195.19000244140625,1.0003074747967633,122.42743561547975
112,193.63999938964844,197.44000244140625,1.019624060440691,117.73962736571879
113,188.63999938964844,192.91000366210938,1.022635730949304,114.08909170757467
114,198.86000061035156,205.08999633789062,1.0313285512844093,118.63011341912353
115,190.77999877929688,198.97999572753906,1.042981428874671,111.52036738276935
116,194.25,197.13999938964844,1.0148777317356419,119.0376566174448
117,195.64999389648438,198.61000061035156,1.0151290917771931,119.85819505322117
118,196.63999938964844,202.8300018310547,1.0314788571024178,117.25794863853493
119,184.0,192.77000427246094,1.0476630666981572,106.63755613787829
120,175.57000732421875,182.94000244140625,1.0419775292460836,102.67518889061229
121,164.25999450683594,169.69000244140625,1.0330573975171071,97.4207990225125
122,163.72999572753906,167.5399932861328,1.023270003408135,98.70367352461797
123,169.35000610351562,180.11000061035156,1.063537018712942,95.32860388428959
124,160.8699951171875,173.35000610351562,1.0775782393555549,88.21439401041853
125,163.74000549316406,175.50999450683594,1.0718821828436012,90.75004935039608
126,157.0500030517578,170.91000366210938,1.088252151168592,84.40448112342507
127,155.85000610351562,178.88999938964844,1.147834407339257,74.46116212390213
128,158.75,181.7100067138672,1.1446299635519193,76.38585478739516
129,170.16000366210938,190.85000610351562,1.1215914550783088,85.9138409755894
130,169.49000549316406,189.13999938964844,1.1159360036558432,86.52765907064067
131,160.67999267578125,179.60000610351562,1.1177496532870215,81.65352970739424
132,163.94000244140625,178.36000061035156,1.087958996914735,88.22725963137613
133,161.25,174.8699951171875,1.084465085998062,87.31613360279535
134,160.02999877929688,179.9499969482422,1.1244766501336896,80.24007937180427
135,168.19000244140625,185.8800048828125,1.105178679972783,87.66070963073999
136,169.77000427246094,184.05999755859375,1.0841726625817778,92.06576883299125
137,172.19000244140625,189.27000427246094,1.0991927614198551,90.81513779104434
138,170.8800048828125,186.97999572753906,1.0942181085245624,90.96185030775827
139,162.8800048828125,177.33999633789062,1.088776958629647,87.51299459750113
140,163.27000427246094,174.4499969482422,1.0684754846770528,91.04107467466959
141,163.49000549316406,176.55999755859375,1.0799436762265946,89.2910195767662
142,158.0500030517578,174.77999877929688,1.1058525492217826,82.17059289372573
143,164.6999969482422,189.11000061035156,1.1482088895835276,78.7206918784636
144,167.22999572753906,190.9199981689453,1.1416612034123554,81.05004274801418
145,175.77999877929688,201.6300048828125,1.1470588592731303,84.32875491517298
146,183.08999633789062,216.44000244140625,1.182150891750353,81.47869470971638
147,183.1699981689453,223.8800048828125,1.2222525911493358,74.16958381511036
148,169.27000427246094,220.44000244140625,1.3022980851739148,54.86771050643468
149,166.64999389648438,218.50999450683594,1.3111911341716862,52.5111014195792
150,159.14999389648438,213.91000366210938,1.3440779884744605,44.84029060814432
151,169.5800018310547,226.75,1.3371270052579747,49.064902088560665
152,160.72000122070312,226.02000427246094,1.4062966809095954,35.29898979435395
153,159.10000610351562,224.89999389648438,1.413576274473284,33.76851500140284
154,159.92999267578125,226.2100067138672,1.4144314204556514,33.81644893142654
155,160.19000244140625,221.4199981689453,1.3822335651061342,39.031861244701666
156,168.8000030517578,226.72999572753906,1.343187154197021,47.808744985981626
157,170.57000732421875,229.91000366210938,1.3478923244993324,47.524653232468175
158,167.11000061035156,226.77999877929688,1.3570701810245167,44.99371729996718
159,170.25,233.49000549316406,1.371453776758673,43.42108521421252
160,168.52999877929688,229.94000244140625,1.364386187070057,44.156982422289865
161,178.33999633789062,244.11000061035156,1.3687899833072232,46.03718882520214
162,177.49000549316406,242.6999969482422,1.3674009208230582,46.056516611952496
163,180.5,249.3000030517578,1.3811634518102927,44.38118325237277
164,180.88999938964844,249.11000061035156,1.377135283602677,45.20926638129898
165,179.47000122070312,245.69000244140625,1.3689753205008848,46.30599576581229
166,174.85000610351562,241.14999389648438,1.3791820730833575,43.28719847934186
167,174.66000366210938,245.1699981689453,1.4036985745359418,38.95632990385658
168,167.9600067138672,241.16000366210938,1.435818016326613,32.004413257523616
169,163.0500030517578,226.5399932861328,1.3893896905614962,38.59113282433079
170,161.11000061035156,224.5500030517578,1.3937682465462677,37.40707170257709
171,163.25999450683594,229.61000061035156,1.4064070092856549,35.86469396607898
172,168.77999877929688,233.97999572753906,1.3863016792262226,40.52601585802912
173,161.77999877929688,223.27999877929688,1.380145879985445,39.773264593853945
174,159.1699981689453,224.57000732421875,1.410881509754476,34.21301607398751
175,157.16000366210938,220.64999389648438,1.4039831302808894,34.84446364527414
176,162.92999267578125,223.55999755859375,1.3721230443032166,41.374778749164555
177,165.36000061035156,230.0399932861328,1.3911465435234902,38.87053574002689
178,160.32000732421875,226.11000061035156,1.4103667058415499,34.55456068747204
179,158.5399932861328,218.38999938964844,1.3775073081749056,39.362268680637065
180,160.38999938964844,228.9600067138672,1.4275204662706935,31.8190690842754
181,162.05999755859375,227.44000244140625,1.4034308642956383,36.07136886304047
182,169.14999389648438,233.57000732421875,1.3808454966138386,41.541355820916884
183,168.9600067138672,236.52999877929688,1.399917077299003,38.27052502782427
184,153.1300048828125,218.1300048828125,1.4244759219445156,30.770943899569392
185,151.47000122070312,224.1199951171875,1.47963288645273,22.06501024036162
186,149.5500030517578,235.3800048828125,1.573921765828047,7.663678246560483
187,146.2899932861328,240.1300048828125,1.6414656907744558,-2.4200461842573406
188,148.02000427246094,243.6300048828125,1.6459262116650253,-3.0895632940956648
189,146.08999633789062,242.85000610351562,1.6623315229732047,-5.467263789456137
190,142.1199951171875,236.8699951171875,1.6666901439299393,-5.9825991436569375
191,142.82000732421875,237.0500030517578,1.6597814794507435,-5.017312284977617
192,140.41000366210938,226.41000366210938,1.612491971775425,1.6796635142219327
193,136.3699951171875,224.07000732421875,1.64310343438575,-2.5902259537452994
194,134.39999389648438,224.36000061035156,1.669345318446628,-6.103351805430616
195,141.61000061035156,245.1999969482422,1.7315161068526843,-15.147006499927027
196,136.41000366210938,239.7100067138672,1.7572758615829542,-18.164767087488666
197,135.67999267578125,235.44000244140625,1.7352595456281452,-15.089138817701222
198,138.61000061035156,239.0399932861328,1.7245508421726463,-13.895323500282228
199,140.27999877929688,240.74000549316406,1.7161392043631347,-12.863040201009408
200,138.97999572753906,236.72999572753906,1.7033386314936454,-10.979974382121025
201,139.07000732421875,240.02000427246094,1.725893374787088,-14.122714333761461
202,133.4499969482422,224.75,1.684151406066858,-8.047647745190869
203,133.7899932861328,229.97999572753906,1.7189626075822237,-12.72137312258631
204,128.5399932861328,214.2899932861328,1.6671075500145596,-5.620931840493096
205,127.5,220.8699951171875,1.7323136871936275,-13.902473849931152
206,130.2899932861328,232.50999450683594,1.784557575317511,-20.977746008091867
207,126.76000213623047,230.0,1.8144524780996476,-24.243194334383514
208,134.0399932861328,245.10000610351562,1.8285587763370366,-27.432356776690835
209,132.8000030517578,240.86000061035156,1.8137047821940047,-25.22110784640581
210,133.22999572753906,272.3800048828125,2.044434538899491,-56.03759814045157
211,131.52999877929688,268.1600036621094,2.038774470849599,-54.598973635476376
212,130.00999450683594,289.57000732421875,2.227290358888471,-78.49586675677058
213,129.72000122070312,282.45001220703125,2.1773821272671454,-71.8503316523503
214,137.50999450683594,291.0199890136719,2.1163551788172357,-67.67504679006227
215,129.82000732421875,298.6199951171875,2.300261733704879,-87.85669388775379
216,97.94000244140625,296.94000244140625,3.0318561878641375,-138.33579677389926
217,99.19999694824219,295.7200012207031,2.9810484911102937,-135.0543098623646
218,93.16000366210938,291.8800048828125,3.133104265876363,-141.0963881402983
219,95.19999694824219,286.75,3.0120799284888493,-132.62873619161422
220,90.54000091552734,273.0,3.015241851551399,-126.50298779640666
221,88.91000366210938,269.05999755859375,3.026206123903902,-125.22983508790436
222,90.79000091552734,260.7900085449219,2.872452978468032,-113.88396961945647
223,96.72000122070312,258.6000061035156,2.6736972998317303,-101.99185283594504
224,96.47000122070312,263.4599914550781,2.7310043342109735,-107.2608649093796
225,101.47000122070312,254.66000366210938,2.5097073085493427,-90.28034267896989
226,111.87000274658203,274.9700012207031,2.4579422049679382,-93.57482611118543
227,113.0199966430664,290.1300048828125,2.5670678950653776,-106.85331683868735
228,114.22000122070312,299.2699890136719,2.6201189442766983,-114.02996521505794
229,117.08000183105469,310.20001220703125,2.6494705103835483,-120.28072171160069
230,113.2300033569336,306.0199890136719,2.702640465787223,-122.39970753856984
231,111.44999694824219,295.2799987792969,2.6494392720030855,-114.57199804922799
232,112.05000305175781,287.9800109863281,2.5701026608031885,-106.29033613776237
233,109.86000061035156,285.04998779296875,2.59466581293747,-106.94339102240373
234,111.44000244140625,286.69000244140625,2.572595083997277,-105.99835379280869
235,112.23999786376953,291.5,2.597113378011696,-109.49947333091485
236,111.41000366210938,285.5400085449219,2.5629656149273985,-104.89744110574817
237,108.77999877929688,281.1700134277344,2.584758380060278,-104.83041509145777
238,109.45999908447266,280.9599914550781,2.566782329664147,-103.50783993600935
239,118.0999984741211,305.5299987792969,2.58704490031172,-113.94188475093053
240,120.44000244140625,316.95001220703125,2.6316008450865533,-121.53340157103996
241,123.48999786376953,320.4100036621094,2.594623120939528,-120.00327450878207
242,122.43000030517578,312.5899963378906,2.553214045239823,-113.91753649089922
243,114.12000274658203,305.55999755859375,2.6775323361771077,-120.48358195222762
244,113.93000030517578,308.4200134277344,2.707100962008187,-123.6544621243926
245,115.33000183105469,310.260009765625,2.6901934001537655,-123.20390632329877
246,115.9000015258789,320.010009765625,2.7610871919977593,-132.02132589673067
247,114.70999908447266,315.17999267578125,2.7476244023302807,-129.13827999739945
248,120.1500015258789,320.3399963378906,2.6661672265471683,-125.39785819717149
249,121.58999633789062,317.8299865722656,2.613948483796619,-120.53186300166685
250,116.1500015258789,290.4100036621094,2.5003013331636015,-102.01229307134302
251,119.43000030517578,290.7099914550781,2.4341454468076353,-96.9458522705513
