,pfe,bmy,Ratio,Spread
388,48.86280059814453,68.27999877929688,1.397382015428106,1.2763698560246817
389,48.915000915527344,68.19499969482422,1.3941530904311346,1.437228783076217
390,49.11000061035156,68.39099884033203,1.3926083891336047,1.52461194047306
391,48.7599983215332,68.12999725341797,1.3972518375442737,1.2769745025073242
392,48.380001068115234,68.20999908447266,1.4098800656998405,0.6447436186425883
393,48.42499923706055,68.0999984741211,1.4062983902331774,0.8201375864232952
394,48.81999969482422,68.41000366210938,1.4012700550951056,1.0841647807439565
395,48.76499938964844,68.56999969482422,1.4061314580756434,0.8442398376007056
396,49.064998626708984,68.6050033569336,1.3982473306253764,1.2452085227531833
397,49.165000915527344,68.51000213623047,1.3934709826191332,1.4855375550030296
398,49.20000076293945,68.41999816894531,1.3906503477228311,1.6264048704072516
399,50.03499984741211,69.1780014038086,1.3825922177430883,2.081859757591
400,50.435001373291016,69.33999633789062,1.374838791510595,2.5011649823175426
401,50.560001373291016,69.3499984741211,1.3716375907923954,2.672818452753598
402,50.82500076293945,69.37249755859375,1.3649286083076413,3.035428367423729
403,50.71500015258789,69.20999908447266,1.364684982278187,3.0380690206880083
404,50.4900016784668,69.09500122070312,1.3684887883489827,2.8260890099334497
405,50.27000045776367,68.9000015258789,1.3705987845328937,2.70137306304404
406,52.52000045776367,69.5999984741211,1.3252094034175241,5.2711770347994165
407,52.584999084472656,69.9197006225586,1.3296510761603215,5.045933806100416
408,52.185001373291016,69.6050033569336,1.3338124274259073,4.779336456606012
409,52.08000183105469,69.2750015258789,1.3301651131004961,4.956748243303517
410,52.15999984741211,68.9749984741211,1.322373440872302,5.3730080006095395
411,52.26499938964844,69.05500030517578,1.3212475100277674,5.445596213912035
412,52.25,69.24500274658203,1.3252632104609001,5.233795986696075
413,51.40999984741211,69.37999725341797,1.3495428410687,3.878075581313477
414,51.98500061035156,69.76499938964844,1.3420217095420486,4.328690344486882
415,52.09000015258789,69.62999725341797,1.3367248425695901,4.616282525074547
416,52.16999816894531,69.7300033569336,1.3365920223175518,4.632533127107132
417,52.05820083618164,69.62999725341797,1.3375413697552054,4.570070332167669
418,52.209999084472656,69.7699966430664,1.3363339947618602,4.650670965593003
419,52.25,69.77999877929688,1.3355023689817584,4.698799953981231
420,52.685001373291016,69.2300033569336,1.3140362826682999,5.880958883272138
421,52.529998779296875,69.29000091552734,1.3190558257320182,5.595704602703259
422,52.84000015258789,69.5250015258789,1.315764597371483,5.811211892612798
423,52.869998931884766,69.44000244140625,1.313410324272363,5.9398065487048886
424,52.43000030517578,69.22000122070312,1.3202365214151996,5.520382029669927
425,52.90999984741211,69.72000122070312,1.3177093445807904,5.717938894026696
426,52.93000030517578,69.66999816894531,1.3162667252456564,5.797007508093865
427,53.8911018371582,70.19999694824219,1.3026268633431226,6.663724583680187
428,53.94499969482422,70.25499725341797,1.3023449374522589,6.687051062763183
429,54.01499938964844,70.48429870605469,1.3049023327317202,6.559476306364582
430,53.935001373291016,70.58000183105469,1.3086122190404985,6.347516475816372
431,53.95500183105469,70.5,1.3066443815672817,6.456583869180401
432,53.875,70.36000061035156,1.3059860902153422,6.480321009591458
433,54.2400016784668,70.5199966430664,1.3001473905016996,6.850761787566123
434,53.7599983215332,70.13619995117188,1.304616855299999,6.5369960714147
435,54.040000915527344,70.05999755859375,1.296447009098095,7.020110792634492
436,54.0,70.12000274658203,1.2985185693811487,6.901974480027528
437,54.060001373291016,70.33499908447266,1.3010543340315655,6.774174829064927
438,54.154998779296875,70.29000091552734,1.2979411411675403,6.957227489368174
439,54.27000045776367,70.5199966430664,1.2994287091991,6.894357359185557
440,54.5,71.0,1.3027522935779816,6.748599653275685
441,54.6150016784668,71.4749984741211,1.3087063311819276,6.4407267765110365
442,54.29999923706055,71.11000061035156,1.3095764568964845,6.347948963519835
443,54.38999938964844,70.81999969482422,1.3020775967925964,6.768742137594652
444,53.959999084472656,70.76000213623047,1.3113417964566296,6.203843965760393
445,54.244998931884766,70.7750015258789,1.3047286002300562,6.603019137564084
446,54.41999816894531,70.96499633789062,1.304024232371009,6.66734106614768
447,54.189998626708984,71.04000091552734,1.3109430285261787,6.25809083748724
448,52.76499938964844,70.4800033569336,1.3357339935980466,4.747215588820362
449,52.72999954223633,70.53500366210938,1.3376636501885681,4.641351935525515
450,52.790000915527344,70.58999633789062,1.3371849803686533,4.673555946672304
451,53.06999969482422,70.77999877929688,1.33371017875095,4.8904602902185506
452,53.0099983215332,70.44499969482422,1.3289002438283184,5.138262687763168
453,53.08620071411133,70.66000366210938,1.3310427702792187,5.03399945530378
454,53.09000015258789,70.81999969482422,1.3339611883834601,4.879524937000548
455,52.69499969482422,71.11000061035156,1.349463915403269,4.015491639164262
456,52.720001220703125,71.31500244140625,1.3527124580831928,3.8468231469185477
457,52.755001068115234,71.01499938964844,1.3461282902441154,4.197689546795425
458,52.41999816894531,71.13999938964844,1.3571156404922051,3.585848307725352
459,52.59000015258789,71.33999633789062,1.3565315864403942,3.632905867268017
460,52.540000915527344,71.41000366210938,1.3591549755950862,3.4902374091204913
461,52.189998626708984,71.37000274658203,1.3675034417429053,3.0215992997680368
462,52.7400016784668,72.22000122070312,1.3693590997777654,2.970889929931014
463,52.59000015258789,72.4552001953125,1.3777372121142135,2.517702009846142
464,52.529998779296875,72.25,1.3754045627062754,2.6357055182306035
465,52.58000183105469,72.23999786376953,1.3739063398263958,2.718374332079018
466,52.46699905395508,72.3949966430664,1.3798196570880321,2.399154848549879
467,52.63999938964844,72.5250015258789,1.377754604232401,2.5205618132085115
468,52.599998474121094,72.41000366210938,1.3766160791380002,2.57742855235936
469,53.05500030517578,73.40499877929688,1.3835641948368032,2.2436625044088268
470,52.650001525878906,72.75,1.3817663417206436,2.3100988920866805
471,52.73500061035156,72.93499755859375,1.3830472497288082,2.248625815540772
472,52.689998626708984,72.83999633789062,1.382425474214521,2.2782281351255684
473,52.76499938964844,73.04229736328125,1.3842944794501573,2.184921582472706
474,52.64500045776367,73.04499816894531,1.3875011403513666,2.0078329466417366
475,52.77000045776367,73.29000091552734,1.3888573105885715,1.9444858067262296
476,53.380001068115234,73.62000274658203,1.3791682516573887,2.500964223194496
477,52.9900016784668,73.16999816894531,1.3808264927585185,2.3842041950219035
478,53.349998474121094,73.08499908447266,1.369915673379533,2.9923667699952667
479,53.2400016784668,72.88999938964844,1.3690833413164445,3.027514187651841
480,53.154998779296875,72.84500122070312,1.370426166749819,2.9489823308601424
481,53.20500183105469,72.8949966430664,1.3700778899422772,2.971653586114807
482,53.27000045776367,73.12999725341797,1.3728176576871018,2.8311118955017442
483,53.564998626708984,73.18000030517578,1.36619065026329,3.2098134145061388
484,53.189998626708984,72.88999938964844,1.3703703942764767,2.9548475100338814
