,cb,gs,Ratio,Spread
1334,191.97000122070312,313.2799987792969,1.6319216376892485,3.4282649218516723
1335,191.9250030517578,313.5350036621094,1.633632922634661,3.0986342241713998
1336,192.75999450683594,315.0199890136719,1.6342602095400047,2.9984145020412654
1337,191.0500030517578,305.7099914550781,1.6001569566699116,9.472529873800278
1338,191.0500030517578,305.5,1.5990578127195123,9.682521328878403
1339,190.83999633789062,306.25,1.6047474631982852,8.584242220697485
1340,191.8699951171875,308.56500244140625,1.6081983128886073,7.977409245281928
1341,191.14999389648438,308.1028137207031,1.6118379469452326,7.245534317171115
1342,191.4199981689453,309.489990234375,1.6168111649506043,6.306137998170636
1343,190.52000427246094,309.0,1.6218769319262762,5.303561324260437
1344,189.13999938964844,304.5199890136719,1.6100242677188998,7.4949460994511075
1345,189.60000610351562,307.1199951171875,1.6198311457306054,5.65782383480285
1346,189.2949981689453,305.385009765625,1.6132756423551649,6.886978256086417
1347,189.38999938964844,306.05999755859375,1.616030405749725,6.3695422852156245
1348,188.3249969482422,305.1650085449219,1.6204169042349228,5.498311097289212
1349,189.0399932861328,305.1499938964844,1.6142086581361983,6.699089202178238
1350,188.8300018310547,304.6099853515625,1.613144004648666,6.890843944383727
1351,186.97999572753906,301.69000244140625,1.6134881235157301,6.74274172527492
1352,187.2100067138672,302.44000244140625,1.6155119469850627,6.374196297440898
1353,186.92999267578125,300.2300109863281,1.6061093604548462,8.119807173122917
1354,186.8800048828125,300.25,1.6066459340488504,8.016917457685333
1355,185.74000549316406,300.2099914550781,1.6162914965894464,6.1663294428959095
1356,184.27000427246094,299.54998779296875,1.6256036297153131,4.388455264132228
1357,184.69000244140625,300.92999267578125,1.6293788981417805,3.7049832922170878
1358,186.74000549316406,304.17498779296875,1.6288689024597014,3.8597520277507953
1359,186.19000244140625,302.102294921875,1.6225484234415122,5.020309430241634
1360,185.1999969482422,300.1499938964844,1.620680339321859,5.3307666121469826
1361,185.07000732421875,299.0299987792969,1.615766936537885,6.235184477093407
1362,185.27000427246094,300.6000061035156,1.6224968919493767,4.996855876330864
1363,185.36000061035156,300.6199951171875,1.6218169730648953,5.126118492394591
1364,184.9499969482422,300.260009765625,1.6234658811573381,4.8061460123199655
1365,185.31500244140625,296.1700134277344,1.5981977148416722,9.501474366979943
1366,186.35000610351562,298.114990234375,1.5997584141144325,9.272967218692367
1367,187.36000061035156,300.5299987792969,1.6040243264318859,8.532952675776238
1368,187.77999877929688,300.2900085449219,1.599158645739801,9.469475821048656
1369,187.85000610351562,299.6700134277344,1.5952621969178953,10.205572409451287
1370,185.72000122070312,294.82000732421875,1.5874434922809688,11.523138109770338
1371,185.7100067138672,294.2099914550781,1.5842441485039755,12.116578899650728
1372,187.23370361328125,297.1449890136719,1.5870272460529065,11.708509111573898
1373,187.4250030517578,298.17498779296875,1.590902936843635,10.995764940957196
1374,187.5399932861328,298.32000732421875,1.5907007465285927,11.041447390325624
1375,187.15499877929688,297.5199890136719,1.589698330016412,11.202983525582676
1376,186.7100067138672,298.57000732421875,1.5991109024048018,9.414981953255614
1377,186.14999389648438,296.67999267578125,1.593768479201569,10.376260748365434
1378,185.05999755859375,295.4100036621094,1.596293134979517,9.838579209556196
1379,183.58999633789062,294.1600036621094,1.6022659705309799,8.650701368683082
1380,187.72999572753906,302.81500244140625,1.613034727177511,6.861555917334096
1381,189.5399932861328,304.70001220703125,1.6075763585527352,7.978280353004147
1382,192.11000061035156,307.6700134277344,1.6015304380315327,9.27042791037996
1383,192.33999633789062,306.2168884277344,1.5920603839972634,11.104982177081348
1384,193.6699981689453,307.54998779296875,1.5880104853653265,11.9775830157543
1385,193.69000244140625,307.1199951171875,1.5856264714029074,12.440751155520497
1386,191.58999633789062,302.43499755859375,1.578553177824668,13.643058854162854
