,amd,amat,Ratio,Spread
91,127.52999877929688,138.02999877929688,1.0823335693601885,19.662060650799734
92,128.22000122070312,138.75,1.0821244632588307,19.801997050003937
93,129.2429962158203,140.92999267578125,1.0904265360766245,18.89694461861561
94,131.0198974609375,142.91000366210938,1.0907503854879508,19.13145366271272
95,130.94000244140625,143.7899932861328,1.0981364793427184,18.151892314278943
96,131.75660705566406,144.11000061035156,1.093759196071803,18.849604618644467
97,132.4199981689453,144.3300018310547,1.0899411254100324,19.45637579871735
98,132.44369506835938,144.5399932861328,1.0913316274627498,19.275917362739538
99,132.89999389648438,144.1999969482422,1.0850263624583714,20.184590714909437
100,130.6750030517578,143.93499755859375,1.1014730759300912,17.67662407355329
101,130.0950927734375,143.59500122070312,1.1037695439502542,17.293888672289146
102,130.15499877929688,144.60000610351562,1.11098311597477,16.363543566030305
103,127.52999877929688,142.40499877929688,1.116639223260267,15.287060650799734
104,127.6500015258789,141.05499267578125,1.105013638775278,16.78662401684878
105,126.11000061035156,140.4499969482422,1.1137102233644232,15.47234432957234
106,125.73999786376953,139.77999877929688,1.1116589880233552,15.681214736989066
107,122.44000244140625,139.41000366210938,1.1385985044293359,11.938484972466515
108,119.77999877929688,137.92999267578125,1.1515277515566436,10.103381285464994
109,118.9000015258789,137.80999755859375,1.1590411756941739,9.12665166920522
110,117.08999633789062,136.5594940185547,1.1662780620855113,8.12137833082284
111,114.04499816894531,132.82000732421875,1.1646280806411193,8.06593862940807
112,113.27999877929688,132.19000244140625,1.1669315313019353,7.74253854596552
113,113.13999938964844,132.41000366210938,1.1703199962561075,7.348058606495247
114,116.80000305175781,132.60000610351562,1.1352739951963557,11.71945283439931
115,118.08000183105469,133.02000427246094,1.126524408957767,12.894694098968959
116,117.60009765625,133.44000244140625,1.1346929560505719,11.8765999971686
117,116.91000366210938,132.1699981689453,1.130527705318871,12.286552549197669
118,115.16010284423828,131.22000122070312,1.1394571381912268,11.055679613375222
119,115.59500122070312,131.38499450683594,1.1365975441791407,11.432692343911786
120,114.45960235595703,131.8800048828125,1.1521969513110826,9.52265480454523
121,118.11000061035156,138.43499755859375,1.1720853174431431,7.5170877513752465
122,116.44999694824219,139.625,1.1990124831180395,4.258252632620074
123,115.14459991455078,138.52499389648438,1.203052457512417,3.731365915439486
124,115.07009887695312,138.58999633789062,1.2043962566338613,3.5735141721934016
125,116.91020202636719,140.60000610351562,1.202632479172396,3.8567918324305057
126,118.08000183105469,141.27000427246094,1.1963922940531946,4.644694098968959
127,117.7300033569336,140.74000549316406,1.1954472222893666,4.738496081347993
128,114.27729797363281,136.68499755859375,1.1960818113684406,4.490459459284924
129,111.37010192871094,133.46499633789062,1.1983916152229332,4.087274590415664
130,111.2301025390625,132.5449981689453,1.1916288409641385,4.8327940405938286
131,112.27999877929688,132.50999450683594,1.1801745274980289,6.176264484555137
132,111.46119689941406,131.25999450683594,1.177629508368629,6.405806443382037
133,114.98999786376953,134.1999969482422,1.1670580001856425,7.8636851112513035
134,113.97000122070312,133.77999877929688,1.173817648033816,7.012479827982222
135,113.87000274658203,133.30999755859375,1.170720947950405,7.357854750762673
136,118.75,134.58970642089844,1.1333870014391447,12.15999860582804
137,115.93160247802734,131.24000549316406,1.132046850797548,11.9971814444113
138,114.83999633789062,129.99000549316406,1.1319227589549723,11.886732365256908
139,115.20500183105469,129.51499938964844,1.1242133356291162,12.816638243336971
140,115.31999969482422,129.88999938964844,1.126344083709516,12.584958010529167
141,117.24009704589844,132.02999877929688,1.126150541547303,12.837941380054762
142,115.66000366210938,130.25999450683594,1.1262319763310675,12.638703716331182
143,114.80999755859375,131.6199951171875,1.1464157992862485,10.219355802694398
144,113.51000213623047,129.94000244140625,1.144744956355979,10.279187588726959
145,114.93710327148438,132.5050048828125,1.1528479586772975,9.49275559863128
146,111.87940216064453,129.97999572753906,1.1617866489928539,8.207006910374847
147,110.67729949951172,129.66000366210938,1.1715139802691101,7.028840071914235
148,110.2300033569336,128.85000610351562,1.16891955166044,7.2813805011412605
149,109.7300033569336,127.76000213623047,1.1643123870200593,7.748243470436055
150,110.08999633789062,125.67500305175781,1.1415660571559412,10.281895325754878
151,110.2300033569336,126.58000183105469,1.1483262086201567,9.551384773602198
152,109.5199966430664,127.5,1.1641709633678288,7.746518020138783
153,109.31999969482422,127.30000305175781,1.164471308151539,7.697262372535651
154,112.83000183105469,129.91000366210938,1.1513781933339797,9.46171423042188
155,115.56999969482422,131.7899932861328,1.1403477860529492,10.996534613039987
156,116.62000274658203,133.42999267578125,1.1441432818838781,10.665135122522091
157,118.34629821777344,133.5800018310547,1.1287214204642815,12.666576932737488
158,120.5,135.33999633789062,1.1231534965800052,13.590702181802047
159,119.86289978027344,135.6999969482422,1.1321267648037925,12.436695037969944
160,120.0999984741211,135.0800018310547,1.1247294217090391,13.352181988570297
161,119.91999816894531,134.64999389648438,1.1228318541732063,13.557858783529017
162,120.70999908447266,134.50999450683594,1.1143235483972298,14.682422091007457
163,121.06999969482422,135.74000549316406,1.12116961952026,13.901073383902546
164,122.02999877929688,134.89999389648438,1.1054658300903875,15.937514555718426
165,124.04000091552734,136.6999969482422,1.102063817633607,16.642540978227377
166,122.55000305175781,134.57000732421875,1.0980824477612163,16.91557309058516
167,122.20249938964844,133.8800048828125,1.0955586469302054,17.172487974367133
168,121.04000091552734,132.3800048828125,1.0936880690805615,17.223687055715008
169,122.12409973144531,133.125,1.0900796836393964,17.829784774670063
170,123.37000274658203,134.1999969482422,1.0877846636990547,18.307534322930824
171,120.91999816894531,133.78500366210938,1.1063927033408445,15.669131013884712
172,118.41000366210938,131.7899932861328,1.1129971219509807,14.535980425981197
173,116.35600280761719,130.18499755859375,1.1188507203521025,13.581111868837699
174,114.34989929199219,129.25,1.1303027007479949,12.01593873383445
175,114.81999969482422,129.6699981689453,1.1293328558926177,12.181818233241959
176,113.29000091552734,129.02999877929688,1.1389354553497248,10.915007690380268
177,113.83000183105469,129.7100067138672,1.1395063219482455,10.907993174644762
178,115.0470962524414,131.30999755859375,1.1413586421205066,10.824845194701002
179,116.45500183105469,131.9600067138672,1.133141596659851,11.929483414094083
180,117.19999694824219,133.16000366210938,1.1361775352341983,11.6579604674962
181,117.91999816894531,134.11000061035156,1.1372964950203837,11.60528807770044
182,118.27999877929688,133.7100067138672,1.1304532304177797,12.453944253408029
183,118.94000244140625,133.19000244140625,1.1198083042500357,13.796499207237193
184,118.27999877929688,133.14999389648438,1.1257185937660854,13.013957070790841
185,114.375,131.13999938964844,1.1465792296362705,10.157221904662496
186,113.44999694824219,130.6699981689453,1.1517849421235258,9.474408475732677
187,112.58000183105469,130.36000061035156,1.1579321237352507,8.700146783184525
188,113.68990325927734,131.82460021972656,1.1595101802408243,8.618797341116679
189,113.19210052490234,131.60000610351562,1.1626253554201296,8.222988871926109
190,112.18499755859375,130.49000549316406,1.1631680557376638,8.077855187268515
191,111.97000122070312,130.6699981689453,1.1670089911974082,7.629916446372395
192,109.87999725341797,127.36000061035156,1.1590826701298433,8.335179689010435
193,109.04949951171875,126.7300033569336,1.162132828893129,7.93014255924604
194,108.83999633789062,127.0999984741211,1.1677692277712213,7.299047408415735
195,108.34500122070312,125.95999908447266,1.1625824695676275,7.822143295415035
196,107.55999755859375,125.11000061035156,1.1631647773345977,7.693805838670304
197,107.13999938964844,124.79000091552734,1.1647377415197577,7.490369377193137
198,108.41000366210938,125.76000213623047,1.1600405671804725,8.10315161607662
199,104.83999633789062,123.1500015258789,1.1746471368520144,6.263916372735171
200,106.33999633789062,122.80000305175781,1.1547866022259983,8.483337840827293
201,105.61000061035156,121.30130004882812,1.1485777800188608,9.072260311382227
202,105.55500030517578,120.30999755859375,1.1397849198120316,9.995016911502578
203,105.30000305175781,120.7300033569336,1.1465337118517605,9.25721262720339
204,104.12000274658203,119.9800033569336,1.1523242431039238,8.536599491611103
205,102.94999694824219,119.19000244140625,1.1577465369069284,7.868443245474484
206,101.94499969482422,119.29499816894531,1.170189793771729,6.51093753499055
207,103.56999969482422,120.83000183105469,1.1666505956076876,7.001142116349801
208,106.97000122070312,124.66999816894531,1.1654669229340582,7.398506466468948
209,107.45999908447266,125.81999969482422,1.170854278492214,6.859180456275002
210,107.01000213623047,125.66000366210938,1.1742827880905589,6.458353394149359
211,106.44999694824219,125.26000213623047,1.176702731115474,6.160430536582684
212,105.5,124.12999725341797,1.1765876516911655,6.1064713265643356
213,109.31999969482422,127.87999725341797,1.1697767801903176,7.117268170875494
214,108.18000030517578,127.51000213623047,1.1786836917778216,6.06650257331518
215,109.22000122070312,128.52999877929688,1.176799096710992,6.342640347073942
216,110.80989837646484,129.35000610351562,1.167314544988235,7.504093223541933
217,111.04000091552734,128.88009643554688,1.1606636831135404,8.260775543173711
218,111.23999786376953,129.5800018310547,1.1648687910776958,7.810122743511219
219,111.08000183105469,128.6300048828125,1.1579942632558666,8.56071951675256
220,105.62999725341797,124.59500122070312,1.179541839064769,5.8034805957409255
221,103.73999786376953,123.54060363769531,1.1908676130871698,4.502405967015395
222,104.69999694824219,124.63999938964844,1.1904489304929347,4.599439790198492
223,103.75499725341797,123.79000091552734,1.1930991681603016,4.271702158452914
224,105.5199966430664,124.94999694824219,1.1841357176204241,5.311393087973844
225,105.99500274658203,124.44000244140625,1.1740176349532574,6.413379149602239
226,106.45999908447266,124.95999908447266,1.1737741889826698,6.47289907064587
227,106.0208969116211,127.2699966430664,1.2004236933513073,3.6156563796312216
228,105.0354995727539,125.62000274658203,1.1959766294020437,4.0375673137981245
229,105.38999938964844,125.2300033569336,1.1882531936823777,4.869373442820663
230,106.41000366210938,125.66000366210938,1.1809040441453773,5.710586098236352
231,106.75330352783203,125.44999694824219,1.1751392491149997,6.348441253976265
232,105.17500305175781,124.58999633789062,1.184597030879842,5.241434396748762
233,104.2300033569336,123.56999969482422,1.1855511437686632,5.083694933948497
234,104.36000061035156,123.77999877929688,1.1860866045933984,5.035709085937615
235,103.91999816894531,122.44000244140625,1.1782140550306064,5.827338302916079
236,102.9000015258789,121.41999816894531,1.1799805283618845,5.576139123162594
237,101.63980102539062,119.88500213623047,1.17950843003207,5.540569960793039
238,101.59989929199219,119.63999938964844,1.1775602163325976,5.735843895432186
239,102.51000213623047,120.41999816894531,1.1747146196418314,6.090089905400294
240,102.20999908447266,120.08000183105469,1.1748361501482174,6.056197841145892
241,105.9800033569336,121.5199966430664,1.1466313718994248,9.314691478672533
242,108.38999938964844,121.60800170898438,1.1219485413208545,12.230221078711967
243,108.86289978027344,122.4000015258789,1.1243500014507097,12.027588504545609
244,108.03500366210938,121.87999725341797,1.1281528497431281,11.515800750396384
245,108.18270111083984,122.37999725341797,1.1312344394879927,11.199873421601442
246,109.2300033569336,124.2300033569336,1.1373249065184419,10.655101251742597
247,109.33000183105469,124.36000061035156,1.137473689998857,10.649730296247274
248,114.5,129.99000549316406,1.1352838907699918,11.463001050644468
249,114.73999786376953,130.47500610351562,1.137136208233403,11.2771054569827
250,114.36499786376953,129.61000061035156,1.1333012987482562,11.674755201653998
251,112.14929962158203,127.63500213623047,1.138081134406553,10.888368848010746
252,110.94989776611328,126.1050033569336,1.1365941374977007,10.923574688891083
253,114.7300033569336,129.85000610351562,1.1317876954953323,11.889649483054374
254,115.4000015258789,130.49000549316406,1.1307625976408775,12.08465674870249
255,112.47000122070312,130.6699981689453,1.1618209011354752,8.253057444362728
256,111.3499984741211,130.08999633789062,1.1682981420796776,7.4372200169033285
257,110.62999725341797,130.56500244140625,1.180195296781248,6.0648893549412755
258,110.9937973022461,131.2700958251953,1.1826795642258732,5.813193422143602
259,109.87999725341797,130.81610107421875,1.1905360788507804,4.879079225143247
260,110.9000015258789,131.36000061035156,1.1844905212169745,5.606392649601876
261,111.68000030517578,131.97999572753906,1.1817692994886433,5.958495967939005
262,112.90499877929688,132.82000732421875,1.1763873057901635,6.645177914660255
263,114.25150299072266,133.11000061035156,1.1650612650685237,8.033308584739562
264,113.88990020751953,133.2899932861328,1.1703407680862328,7.402656870555749
265,113.4800033569336,134.22000122070312,1.182763458320803,5.961801870891012
266,113.27999877929688,134.0,1.1829096172667855,5.93254098737177
267,114.05999755859375,135.39999389648438,1.1870944835583401,5.504645526411995
268,113.45999908447266,135.10499572753906,1.1907720502179044,5.0518763994443
269,112.9999008178711,132.0800018310547,1.1688505996473055,7.503458109881226
270,115.9677963256836,135.10499572753906,1.1650216698790294,8.177298950735551
271,116.16999816894531,134.83999633789062,1.1607127353294235,8.694298857195182
272,113.58999633789062,132.64999389648438,1.1677964448726357,7.6688914669607335
273,115.25,133.4600067138672,1.1580043966496067,8.927711326926872
274,115.12999725341797,133.19000244140625,1.1568662001114753,9.048158336854389
275,115.94000244140625,134.2100067138672,1.1575815412087318,9.0376489468342
276,116.87999725341797,136.3300018310547,1.1664100362311391,8.089152440172146
277,117.5250015258789,136.9499969482422,1.165283941035184,8.273014535083352
278,114.58000183105469,134.86000061035156,1.1769942263502424,6.692710775145915
279,114.37999725341797,134.62550354003906,1.1770021574818328,6.677945741236048
280,114.55000305175781,134.9199981689453,1.1778262293714965,6.595326278013065
281,114.54000091552734,135.2899932861328,1.1811593522328367,6.212865678520192
282,114.75759887695312,135.49000549316406,1.1806626037761638,6.284041893175985
283,114.70999908447266,133.61000061035156,1.1647633308057208,8.104724011607662
284,116.77999877929688,134.52000427246094,1.1519096221835983,9.77452370084325
285,116.62999725341797,134.1300048828125,1.150047226627039,9.977578889419167
286,115.0999984741211,132.60000610351562,1.1520417711676096,9.600767736205913
287,115.0,131.9600067138672,1.147478319251019,10.116140827931677
288,114.18000030517578,131.88999938964844,1.155105964592206,9.164197295781353
289,113.9000015258789,131.39999389648438,1.153643477929448,9.305245351411148
290,113.95999908447266,132.00999450683594,1.1583888694925641,8.770018618137787
291,119.47989654541016,134.6699981689453,1.127135209041313,12.98936378125433
292,119.19999694824219,135.64999389648438,1.1380033336358635,11.66053422508259
293,119.61499786376953,136.23500061035156,1.1389458098349061,11.59273568055264
294,119.52999877929688,136.94000244140625,1.145653842883874,10.781801020844828
295,120.0,138.08999633789062,1.150749969482422,10.217561183811714
296,120.5250015258789,138.6199951171875,1.1501347717255435,10.341862354080096
297,119.78739929199219,136.63999938964844,1.1406875864845898,11.402597697331007
298,117.9104995727539,135.00999450683594,1.1450209692609368,10.693456251795627
299,118.18000030517578,135.94000244140625,1.1502792527531636,10.09932222794632
300,118.11000061035156,135.5399932861328,1.147574232374135,10.412092023836184
301,119.71880340576172,136.41000366210938,1.1394200391376812,11.547103606862695
302,118.0010986328125,135.99000549316406,1.1524469438740412,9.8263572428713
303,119.66999816894531,137.11000061035156,1.145734124745161,10.786281570666663
304,121.74030303955078,139.7480926513672,1.1479197041752562,10.72837321607776
305,122.41999816894531,141.00999450683594,1.1518542445347497,10.313563163129178
306,123.6897964477539,141.80499267578125,1.1464566742631768,11.101091727590305
307,123.27999877929688,141.4499969482422,1.1473880463080983,10.945363998936504
308,125.2249984741211,139.52999877929688,1.1142343819483618,15.289380269729154
309,122.69000244140625,137.67999267578125,1.1221777645781192,13.980066457789807
310,123.30500030517578,137.94000244140625,1.1186894456835434,14.486517457347365
311,123.27010345458984,138.13999938964844,1.1206285670112734,14.243029192503489
312,121.31109619140625,137.5500030517578,1.133861677704483,12.391550048292974
313,118.81999969482422,135.77000427246094,1.1426527909541397,11.066940113649114
314,119.19999694824219,135.82000732421875,1.139429620817802,11.490520797348214
315,113.41000366210938,135.57000732421875,1.1953972572660545,4.524556407991813
316,111.69000244140625,135.1199951171875,1.2097769913477519,2.83096206059594
317,110.73500061035156,134.5,1.2146114530966723,2.2607555896113953
318,109.7699966430664,134.22000122070312,1.222738501643027,1.3380872984308243
319,109.70999908447266,133.6999969482422,1.2186673782149804,1.7833176938135895
320,110.12000274658203,133.4499969482422,1.2118597313818564,2.54429787618665
321,109.3499984741211,131.67999267578125,1.2042066256356172,3.354659687051313
322,107.69999694824219,129.24000549316406,1.200000085007184,3.7382796746249514
323,107.54000091552734,127.87020111083984,1.189047796375619,4.908683881948324
324,107.16000366210938,127.19499969482422,1.1869633757748648,5.110301562507008
325,106.418701171875,126.05000305175781,1.1844722935320986,5.331426258418677
326,107.2698974609375,126.81999969482422,1.1822515234621709,5.622260225456419
327,106.86499786376953,125.76499938964844,1.1768586712552265,6.172641452501924
328,108.19000244140625,127.43000030517578,1.1778352660098106,6.158969886675241
329,107.89019775390625,127.62000274658203,1.1828693004871376,5.595326260927127
330,110.0436019897461,128.44000244140625,1.1671737394907733,7.459075495298666
331,109.55599975585938,128.39999389648438,1.172003305913122,6.891394154927557
332,109.2499008178711,127.87999725341797,1.1705273533072111,7.02990520259036
333,109.00980377197266,128.16000366210938,1.1756741066170087,6.450670168307571
334,110.64710235595703,129.3699951171875,1.1692126803375114,7.28121446049386
335,110.52999877929688,129.4499969482422,1.1711752318637425,7.055268550182664
336,108.4800033569336,122.69999694824219,1.1310840076628714,11.250396163448475
337,108.55999755859375,122.66999816894531,1.1299742163565902,11.380090276057249
338,107.125,121.98999786376953,1.13876310724639,10.271678959681399
339,107.5199966430664,122.23179626464844,1.1368284977762855,10.522157763528956
340,107.52909851074219,122.08999633789062,1.135413558086268,10.675301184100906
341,106.18000030517578,121.76000213623047,1.1467319814115242,9.32393858135379
342,106.83000183105469,121.70999908447266,1.1392866891170685,10.184026832174457
343,102.31999969482422,118.52999877929688,1.1584245419548473,7.7432926731317515
344,103.5198974609375,117.37999725341797,1.133888268172894,10.388705181935084
345,102.69999694824219,118.05000305175781,1.149464523462952,8.696872136127741
346,103.19999694824219,118.76499938964844,1.1508236715279416,8.605016796227464
347,102.8311996459961,118.80000305175781,1.1552914238162686,8.110387696162523
348,103.75,119.81999969482422,1.154891563323607,8.235475392191862
349,103.63999938964844,119.33000183105469,1.151389449380616,8.588381475733375
350,104.31500244140625,121.30999755859375,1.1629199512959183,7.4496298988320895
351,102.32209777832031,119.94000244140625,1.1721808391893502,6.335903814709614
352,101.82980346679688,119.98999786376953,1.1783386963217901,5.672370855170971
353,102.81500244140625,121.20999908447266,1.1789135457498008,5.680205378982155
354,103.38999938964844,121.5199966430664,1.1753554247069002,6.086816164726461
355,104.56999969482422,123.2699966430664,1.1788275509497563,5.807429300318777
356,103.68000030517578,122.3499984741211,1.1800732842784656,5.618237253511442
357,101.58000183105469,121.44000244140625,1.195510929832254,3.911042996342235
358,101.87000274658203,120.73999786376953,1.1852360322805688,4.972470493818594
359,102.2301025390625,121.43000030517578,1.1878106085120763,4.731253940537133
360,101.05999755859375,120.05000305175781,1.1879082322573165,4.652970423389565
361,100.61799621582031,119.95999908447266,1.1922320419417294,4.192116074976898
362,100.875,120.37000274658203,1.193259011118533,4.102411601989576
363,101.01000213623047,119.97000122070312,1.1877041746707582,4.670663859671439
364,96.94000244140625,117.33999633789062,1.2104393788190257,2.2283013991776133
365,96.17140197753906,117.04000091552734,1.216993810102323,1.5704039013208049
366,96.25,117.23999786376953,1.2180778998833197,1.4683622533913652
367,97.83000183105469,117.0,1.195952139529247,3.677487952820886
368,97.56230163574219,116.70999908447266,1.1962612313126864,3.633858934609751
369,97.69000244140625,116.62999725341797,1.1938785376054402,3.8730119806357837
370,97.36000061035156,116.2300033569336,1.1938167895263523,3.861730536436045
371,97.55999755859375,117.62000274658203,1.2056171144934726,2.7209837426329275
372,97.42130279541016,116.23999786376953,1.193168172959867,3.928135839152904
373,96.4885025024414,116.92500305175781,1.2118024429781082,2.080598440192151
374,96.70010375976562,117.02999877929688,1.210236537801834,2.2393175499831446
375,95.27999877929688,114.68000030517578,1.2036104300422628,2.8194647545435205
376,94.77999877929688,114.375,1.2067419442189666,2.5013240617289543
377,95.11000061035156,114.55999755859375,1.2045000191717514,2.727601843819332
378,97.45999908447266,117.05999755859375,1.2011081331647968,3.1563626326985488
379,97.94000244140625,117.87000274658203,1.20349193188043,2.944576986466902
380,96.96990203857422,116.91999816894531,1.205734931261816,2.685562897760437
381,97.17400360107422,116.67500305175781,1.2006812390970378,3.184926117643218
382,97.08000183105469,116.76000213623047,1.2027194059949058,2.982774319604903
383,98.03990173339844,117.30999755859375,1.196553601997652,3.6290848634762543
384,97.75,116.86000061035156,1.1954987274716273,3.7177825007803764
385,94.75990295410156,114.44999694824219,1.2077893009628538,2.401282048351479
386,93.95500183105469,113.87999725341797,1.2120695549364304,1.9681479649777347
387,93.05999755859375,113.3499984741211,1.2180313931638787,1.3827190331807517
388,94.23999786376953,115.06500244140625,1.2209784067242946,1.1383282014878833
389,93.12999725341797,114.5999984741211,1.2305379776000709,0.21995839256431138
390,92.62999725341797,114.16999816894531,1.2325380714046446,0.026817699749745127
391,93.68000030517578,114.86000061035156,1.2260888155014833,0.6454151574740368
392,94.72000122070312,115.51000213623047,1.2194890271072256,1.291548048420299
393,93.69999694824219,114.9000015258789,1.2262540583576234,0.6303356981804202
394,93.9000015258789,114.87000274658203,1.2233226930771006,0.9095965816996485
395,95.7300033569336,116.01000213623047,1.2118457961782576,2.050295526706367
396,96.58999633789062,116.58999633789062,1.2070607801871749,2.542095093882725
397,95.85009765625,116.18000030517578,1.2121010113295398,2.0299687208190167
398,95.62000274658203,116.31999969482422,1.2164818694170358,1.603206187884584
399,95.86000061035156,116.3499984741211,1.2137491939631482,1.8723124252775025
400,96.72000122070312,117.08000183105469,1.2105045528679488,2.2141123455574703
401,96.93000030517578,117.05999755859375,1.2076756132264561,2.495834696169101
