,ibm,avgo,Ratio,Spread
859,138.71629333496094,486.44500732421875,3.506761863580009,71.33972520143794
860,138.10000610351562,482.6199951171875,3.494713785569495,72.66862311272206
861,139.91000366210938,496.510009765625,3.548781336356226,66.10954207892036
862,140.85000610351562,495.7149963378906,3.519453140623737,70.71179572243642
863,141.0850067138672,497.94000244140625,3.529361581640439,69.43859967286625
864,140.61000061035156,497.80999755859375,3.5403598278766064,67.6447134460546
865,141.07000732421875,499.6499938964844,3.541858424577433,67.66785701442285
866,140.9600067138672,499.9649963378906,3.546857069557061,66.90732514772645
867,140.82000732421875,498.4100036621094,3.539340844618682,67.89528599148713
868,141.1199951171875,494.5199890136719,3.50425174407792,73.00032470722982
869,140.9949951171875,499.32501220703125,3.5414378488542733,67.68902088521514
870,140.3800048828125,494.885009765625,3.5253240671899744,69.63816218681126
871,140.2646942138672,496.07000732421875,3.5366705078887564,67.9861281645031
872,140.8300018310547,498.5152893066406,3.5398372706454944,67.8304805485879
873,140.8000030517578,497.9800109863281,3.5367897740973175,68.24425646216986
874,140.47000122070312,498.69000244140625,3.550153044121331,66.19767673122152
875,140.32000732421875,482.3699035644531,3.437641664669424,81.91026357452205
876,141.05999755859375,483.7799987792969,3.4296044743538543,83.49731012814374
877,140.69000244140625,484.30999755859375,3.442390995481689,81.4687404646142
878,141.14500427246094,487.8599853515625,3.4564452908996777,79.76162157617097
879,140.90499877929688,485.45001220703125,3.4452291715172154,81.19951366502352
880,140.9199981689453,483.70001220703125,3.4324440710475734,83.01026486838879
881,141.02999877929688,482.9599914550781,3.424519574809614,84.19581504563206
882,140.5800018310547,487.57000732421875,3.4682742991436823,77.76320127369905
883,140.7899932861328,492.0450134277344,3.494886262461372,74.13871201729711
884,140.5800018310547,490.17498779296875,3.4868045341331553,75.15822080494905
885,140.4199981689453,488.7300109863281,3.480487233722337,75.95514357447058
886,140.22000122070312,487.66619873046875,3.477864744580148,76.2089191848483
887,139.0399932861328,481.6499938964844,3.4641111705557157,77.44580274737228
888,139.2050018310547,481.3500061035156,3.457849931913389,78.41411557919349
889,137.14500427246094,479.3399963378906,3.495132752962722,72.08063047287197
890,138.11000061035156,480.75,3.480920989612732,74.57909843154158
891,138.10000610351562,483.5400085449219,3.50137572175395,71.74860968498768
892,138.19000244140625,483.70001220703125,3.5002533009732324,71.95311324306994
893,137.6199951171875,484.05999755859375,3.517366768879786,69.28445855995841
894,137.50999450683594,483.9200134277344,3.5191624809764472,68.97891326552775
895,137.10000610351562,481.55999755859375,3.512472473524166,69.67837564207315
896,136.74000549316406,476.5899963378906,3.485373535118926,73.19028618017552
897,138.0399932861328,477.6099853515625,3.45993921023714,77.4355662630515
898,138.14999389648438,476.489990234375,3.449077171812316,79.00109080552903
899,138.33999633789062,479.17999267578125,3.46378491658624,77.08064480797242
900,139.13999938964844,484.9949951171875,3.4856619034401803,74.50585075032728
901,139.35000610351562,486.239990234375,3.489343157065766,74.11143428208794
902,139.05999755859375,484.4100036621094,3.4834604643078637,74.76681518684592
903,140.06500244140625,490.3999938964844,3.5012314664516904,72.84734098344683
904,139.585693359375,490.95001220703125,3.5171943513081927,70.356003445932
905,139.0800018310547,490.80499267578125,3.5289400791925436,68.45284837827256
906,139.4199981689453,490.6400146484375,3.5191509187505043,69.99489488311855
907,139.16000366210938,491.05499267578125,3.5287078165655883,68.52687539683205
908,139.3538055419922,492.2250061035156,3.5321963701607775,68.141807069751
909,139.8000030517578,494.6099853515625,3.5379826506044085,67.56403706769282
910,139.77999877929688,498.2699890136719,3.5646730101951594,63.823011200484935
911,139.97000122070312,500.114990234375,3.5730155452795866,62.74756642363145
912,139.68499755859375,499.9200134277344,3.57890984833953,61.78820856449756
913,139.3699951171875,497.7099914550781,3.571141629420199,62.72239346464887
914,138.77000427246094,491.57000732421875,3.542336183539135,66.43226765906326
915,138.57000732421875,491.3900146484375,3.546149878585986,65.80222368936296
916,138.1300048828125,490.9800109863281,3.554477619854343,64.43010965031198
917,128.86000061035156,505.5199890136719,3.9230171241599585,12.344342897374593
918,129.55499267578125,507.7099914550781,3.918876308577712,12.969228614338084
919,129.07000732421875,506.5199890136719,3.9243818104179207,12.194921546322751
920,128.97999572753906,508.1700134277344,3.939913399448445,10.180328110234148
921,129.82000732421875,508.0899963378906,3.91380347921998,13.662597994036053
922,130.19000244140625,509.2799987792969,3.911821101689472,13.97116643686258
923,130.8800048828125,509.0,3.8890585346153452,17.045844174630425
924,129.7949981689453,512.6533203125,3.9497155325293356,8.997980812594909
925,129.1376953125,514.635009765625,3.9851648933354507,4.354053732445271
926,128.9199981689453,515.3375244140625,3.997343559831036,2.7698123104450527
927,128.5800018310547,512.9299926757812,3.9891894958108347,3.800275571224068
928,128.6199951171875,511.7650146484375,3.978891572668473,5.127236206930268
929,128.889892578125,512.9199829101562,3.979520602046093,5.065418794778855
930,129.13999938964844,511.7200012207031,3.9625213228994443,7.2783943543846075
931,126.16500091552734,506.9700012207031,4.018309337310911,-0.02107842742906918
932,125.18000030517578,510.5400085449219,4.078447094586025,-7.580579577525265
933,126.26000213623047,514.47998046875,4.07476613150729,-7.146279453551125
934,126.16000366210938,513.7927856445312,4.072548911940486,-6.864102952073148
935,126.7842025756836,515.3699951171875,4.064938570004716,-5.913153877766769
936,126.93499755859375,515.4099731445312,4.060424493305054,-5.34237527514386
937,127.1500015258789,517.7100219726562,4.071647784190443,-6.771605353504748
938,126.55000305175781,514.0850219726562,4.062307464049606,-5.576746190866908
939,126.44999694824219,511.9800109863281,4.048873256959341,-3.876784428196908
940,127.6500015258789,509.70001220703125,3.992949519109078,3.2635269267416955
941,127.30999755859375,508.6700134277344,3.9955229218633965,2.9164263276190407
942,127.55000305175781,508.4599914550781,3.986358128496108,4.098529355953991
943,127.73999786376953,511.7099914550781,4.005871301178507,1.6180548988863332
944,128.27000427246094,512.6699829101562,3.9968033510093557,2.8047192660773757
945,128.7100067138672,507.9700012207031,3.946623997541712,9.286818656690746
946,129.00999450683594,509.6499938964844,3.950469076792955,8.82185004821469
947,128.32000732421875,509.68499755859375,3.971983856506508,5.992229229468938
948,128.2100067138672,509.4800109863281,3.9737928734639305,5.751686376444416
949,128.11000061035156,507.8699951171875,3.9643274740266494,6.9566530219269165
950,128.21499633789062,509.1700134277344,3.9712204341986346,6.081893134936939
951,128.54010009765625,513.2999877929688,3.9933062709846765,3.268668656681319
952,128.97500610351562,512.3499755859375,3.972474908624732,5.980156752132364
953,127.9000015258789,510.3399963378906,3.9901484773214015,3.6361040531929287
954,128.4199981689453,511.3699951171875,3.982012166395184,4.712219092698723
955,128.5,513.3499755859375,3.994941444248541,3.0562656425082135
956,127.88999938964844,511.1549987792969,3.9968332255748713,2.7805905092374754
957,127.80999755859375,511.04998779296875,3.998513399225134,2.561574477005996
958,128.0399932861328,511.0899963378906,3.9916434171919275,3.4531049842962087
959,127.66000366210938,522.8800048828125,4.095879601153481,-9.875954646490351
960,127.96769714355469,520.0499877929688,4.0639161241572905,-5.79970356289237
961,128.02999877929688,522.719970703125,4.0827929054674925,-8.217349582570074
962,128.30999755859375,521.9000244140625,4.067493058564924,-6.263339629466424
963,128.20440673828125,521.7999877929688,4.070062808825132,-6.590971703477004
964,129.27000427246094,529.9199829101562,4.09932672233266,-10.395035704679964
965,129.10000610351562,527.9000244140625,4.089078229715799,-9.063611447337331
966,128.80999755859375,521.155029296875,4.045920651926178,-3.493221997657594
967,129.52999877929688,528.8599853515625,4.0829150801790295,-8.281996687143584
968,129.052001953125,529.52001953125,4.103152306955961,-10.878035136027444
969,129.47000122070312,531.1900024414062,4.10280371849155,-10.855018590448305
970,129.44000244140625,534.3200073242188,4.127935701840626,-14.106525879991347
971,129.44000244140625,535.7000122070312,4.138597049621713,-15.486530762803847
972,129.22000122070312,533.6099853515625,4.1294689700565455,-14.287562757915277
973,130.35000610351562,535.1500244140625,4.1054852271282645,-11.25080516078395
974,130.17999267578125,531.6900024414062,4.084268185247195,-8.479379228713293
975,130.47000122070312,533.530029296875,4.089292743964609,-9.144800416674395
976,130.35000610351562,533.85498046875,4.09555009951282,-9.95576121547145
977,130.57000732421875,535.3300170898438,4.099946289813436,-10.53973898598502
978,130.86000061035156,537.3099975585938,4.105991097757112,-11.345175589061848
979,130.72999572753906,535.469970703125,4.0959992978132185,-10.03170036398165
980,131.27000427246094,533.7100219726562,4.0657423981254714,-6.08458470869453
981,132.17999267578125,538.510009765625,4.074065967657553,-7.198896494446723
982,132.32000732421875,537.8800048828125,4.064993765945503,-6.0017979777790575
983,132.3249969482422,533.8306884765625,4.034239189783363,-1.932272371630285
984,132.08999633789062,534.4871215820312,4.046386073134527,-3.540515531044486
985,132.13999938964844,534.8914184570312,4.047914491657955,-3.7422877942154233
986,132.02000427246094,536.489990234375,4.063702263841583,-5.826869198481228
987,131.1300048828125,529.9199829101562,4.0411802270863335,-2.8615774782151053
988,131.69000244140625,533.719970703125,4.052851095819493,-4.393437943101441
989,132.5,537.4450073242188,4.056188734522405,-4.837785978802168
990,132.125,535.760009765625,4.054948039853358,-4.671630306174444
991,132.25,534.52001953125,4.041739278119093,-2.9253594431441403
992,131.92999267578125,534.1699829101562,4.048889657887591,-3.8714308962885813
993,131.8800048828125,531.0900268554688,4.027070118228999,-0.9939376515955534
994,131.61270141601562,540.27001953125,4.104999089894115,-11.256574865070258
995,132.2100067138672,542.3743286132812,4.102369722944677,-10.94165113353784
996,132.27000427246094,544.3699951171875,4.1155967153055215,-12.694312823983006
997,132.7100067138672,547.030029296875,4.121995340383887,-13.57222930251026
998,132.44000244140625,546.9400024414062,4.129719060397798,-14.575785909450753
999,132.3350067138672,545.8250122070312,4.124570102506634,-13.886054098632536
1000,132.3699951171875,546.739990234375,4.130392161383285,-14.659320519346972
1001,131.92999267578125,549.3599853515625,4.164026497762476,-19.06143333769483
1002,131.88259887695312,547.760009765625,4.153391079870111,-17.65341424987792
1003,131.94000244140625,550.719970703125,4.174018193971888,-20.38087668579083
1004,131.82000732421875,549.8150024414062,4.170952601217092,-19.961918050994136
1005,131.78500366210938,551.219970703125,4.182721519031311,-21.508659721176677
1006,131.6999969482422,551.4299926757812,4.187015986739104,-22.06297971412578
1007,131.6300048828125,552.9099731445312,4.2004858515106465,-23.826445197968773
1008,131.47000122070312,550.2249755859375,4.185175100609121,-21.78950167649412
1009,131.54010009765625,544.0800170898438,4.136229307153599,-15.360625552465473
1010,131.72000122070312,546.7849731445312,4.151115761291005,-17.33693797777726
1011,132.1199951171875,549.2349853515625,4.157092080304751,-18.166876893845192
1012,131.9600067138672,547.0,4.145195302892613,-16.57988377756731
1013,132.16000366210938,548.9099731445312,4.1533743790437345,-17.6798202766169
1014,132.52000427246094,551.4400024414062,4.161183101893405,-18.751758890891146
1015,132.80499267578125,548.239990234375,4.128157979518144,-14.397473819919975
1016,132.21499633789062,543.9000244140625,4.113754411217192,-12.447137734420432
1017,132.2899932861328,539.3599853515625,4.077103429773176,-7.603342655094076
1018,132.64999389648438,542.6400146484375,4.090765470158225,-9.425281269368321
1019,132.5800018310547,541.9949951171875,4.088059945932465,-9.063746753211314
1020,132.61500549316406,543.219970703125,4.096217985913566,-10.146948930685022
1021,132.6199951171875,545.5999755859375,4.114009920629441,-12.506744613598864
1022,130.1699981689453,533.5399780273438,4.098793773776287,-10.369835016282815
1023,129.8800048828125,532.0499877929688,4.096473420008139,-10.054388647580987
1024,129.42999267578125,527.97998046875,4.0792707281636496,-7.807041027989095
1025,129.3800048828125,531.3300170898438,4.106739813243185,-11.359540459077317
1026,129.23500061035156,531.1300048828125,4.109799995159126,-11.746831085800006
1027,129.4499969482422,534.3226928710938,4.127637740190378,-14.068731225234325
1028,129.52000427246094,532.6799926757812,4.112723711429354,-12.142484212994242
1029,131.4600067138672,542.3300170898438,4.125437314713263,-13.935023382032393
1030,131.2100067138672,546.8300170898438,4.167593850386191,-19.447584639343113
1031,130.92999267578125,545.77001953125,4.168410983438508,-19.521712546625103
1032,131.1750030517578,546.8099975585938,4.1685533435271855,-19.56933851655679
1033,131.25999450683594,547.3699951171875,4.170120509099068,-19.785099856692277
1034,131.33999633789062,548.219970703125,4.17405197189706,-20.311048424070286
1035,131.4600067138672,550.4099731445312,4.186900540348677,-22.01497943671989
1036,132.92999267578125,555.8900146484375,4.181825361295728,-21.54121760532717
1037,132.6999969482422,551.8099975585938,4.158327130737009,-18.392739567695507
1038,133.08999633789062,549.6950073242188,4.130250375307291,-14.698156243989212
1039,132.97999572753906,551.35498046875,4.146149783298338,-16.803658813810607
1040,132.83999633789062,549.8800048828125,4.139415989474606,-15.895715059893684
1041,132.34500122070312,547.0399780273438,4.133438913307204,-15.060539717313015
1042,132.5399932861328,545.1099853515625,4.112796234829713,-12.340781397783354
1043,132.64999389648438,548.5549926757812,4.135356335589847,-15.340259296712071
1044,133.1199951171875,550.969970703125,4.138897167312078,-15.851617216165033
1045,133.39999389648438,553.3074951171875,4.147732536978545,-17.055077966186268
1046,133.49249267578125,552.8900146484375,4.141731145820046,-16.262954776378074
1047,133.6300048828125,554.9949951171875,4.153221393682453,-17.81097711213959
1048,133.75,557.0150146484375,4.1645982403621495,-19.344987016467535
1049,134.0,558.3499755859375,4.166790862581623,-19.667386696656813
1050,133.42999267578125,551.8599853515625,4.135951552455793,-15.486065793830727
1051,134.31500244140625,553.3300170898438,4.119644172520706,-13.371591128058123
1052,134.7899932861328,556.0999755859375,4.125677003376993,-14.217720316362312
1053,134.99000549316406,556.1799926757812,4.120156826750751,-13.487638958889926
1054,134.7100067138672,555.5700073242188,4.124192559089434,-14.011717271368576
1055,134.92999267578125,558.8300170898438,4.141629344282539,-16.380729988247985
1056,134.91000366210938,558.9600219726562,4.1432066325682335,-16.591695274324415
1057,136.32000732421875,548.4600219726562,4.023327409807264,-0.3808349506519395
1058,136.66000366210938,551.5,4.035562602234219,-2.043744500493455
1059,137.00999450683594,552.5050048828125,4.032589059444462,-1.6312007041716985
1060,137.17999267578125,552.5900268554688,4.028211520330741,-1.0276884380768312
1061,137.02000427246094,555.0654907226562,4.050981414501506,-4.15114454054895
1062,136.49000549316406,551.9500122070312,4.043885925659773,-3.182290946275822
1063,136.5500030517578,551.6400146484375,4.039838903843482,-2.629288574220988
1064,136.89500427246094,537.8200073242188,3.9287044124254544,12.588058229233246
1065,136.97999572753906,535.469970703125,3.9091107271473784,15.28233106878526
1066,137.30999755859375,536.4099731445312,3.9065616683565314,15.678916903249222
1067,137.4499969482422,537.7000122070312,3.911968164026269,14.955909672769797
1068,137.93499755859375,541.6099853515625,3.9265595747119266,13.01030783949472
1069,137.75999450683594,540.3599853515625,3.9224739176709877,13.551502599010353
1070,137.77999877929688,538.52001953125,3.9085500384847527,15.472490624421374
1071,138.52000427246094,552.9600219726562,3.9919145604776007,4.029691753315154
1072,138.94000244140625,559.77001953125,4.028861448792014,-1.0792103092168706
1073,138.57400512695312,557.5,4.023121071583752,-0.2915695815467476
1074,138.39999389648438,558.8800048828125,4.038150502382422,-2.3763625855977413
1075,138.5800018310547,558.3699951171875,4.029224907919298,-1.1372765777551255
1076,138.87100219726562,559.22998046875,4.026974469978739,-0.8186391425638764
1077,139.0800018310547,558.6699829101562,4.016896574309742,0.5878581438975683
1078,138.6699981689453,550.10498046875,3.9670079161502736,7.492245290874001
1079,137.88999938964844,551.5999755859375,4.000289926952793,2.838063995023907
1080,138.19000244140625,551.510009765625,3.9909544831180535,4.143115684476191
1081,138.60000610351562,549.9000244140625,3.9675324689622373,7.413716330468395
1082,138.31500244140625,549.969970703125,3.976213433073583,6.189435375631495
1083,138.19590759277344,549.6799926757812,3.9775417539536835,5.9970500842917485
1084,138.33999633789062,548.2999877929688,3.963423466151937,7.9606496907849245
1085,136.60000610351562,533.8800048828125,3.9083453955209757,15.333245803233075
1086,136.58999633789062,533.7999877929688,3.9080459924200937,15.372720889610212
1087,136.64999389648438,533.3800048828125,3.9032567047669287,16.03570861322755
1088,135.77000427246094,531.2899780273438,3.9131616801098428,14.561561868210168
1089,135.69000244140625,530.9199829101562,3.9127420838496816,14.607529966838063
1090,135.85000610351562,529.4299926757812,3.8971657628956136,16.745574238332274
1091,135.60000610351562,528.739990234375,3.899262289344887,16.423015422427802
1092,135.6699981689453,534.8300170898438,3.942139192954347,10.616473582052043
1093,135.4199981689453,533.4099731445312,3.938930588959744,11.023956270053935
1094,134.86630249023438,531.5,3.940939954504097,10.691326244173018
1095,135.17999267578125,533.3499755859375,3.9454801337734655,10.111872772968985
1096,134.99000549316406,533.0399780273438,3.9487366200184137,9.652375689547574
