,sbux,mcd,Ratio,Spread
0,106.10818481445312,255.96725463867188,2.41232337624351,49.19226272325966
1,105.58071899414062,255.99656677246094,2.4246526185019435,47.63156447110481
2,107.80780029296875,258.59832763671875,2.398697746674872,51.495665951210526
3,109.14599609375,259.1362609863281,2.374216831222515,54.84290277577031
4,109.76138305664062,260.1241455078125,2.369905865467999,55.64166492617011
5,111.56842803955078,262.36395263671875,2.3515967487120215,58.648233004005476
6,112.88709259033203,262.0118408203125,2.321007962984352,62.82881011632617
7,113.67827606201172,262.60845947265625,2.3101024097990615,64.5292263408449
8,113.5415267944336,261.35650634765625,2.3018583044143925,65.3841567166898
9,114.25458526611328,262.1976623535156,2.2948546156184833,66.6132160746742
10,113.97132110595703,262.69647216796875,2.3049348697445096,65.29200832278349
11,111.58795928955078,262.6280822753906,2.3535521569483833,58.440808243588265
12,107.87617492675781,261.33697509765625,2.4225643454181625,48.955529864850575
13,108.55992126464844,263.7821960449219,2.4298303920271924,48.49542266336056
14,105.07280731201172,261.2098388671875,2.4859889589846955,40.943677587296406
15,103.56855010986328,258.61785888671875,2.497069415497103,39.16836302637273
16,101.624755859375,256.3780212402344,2.522791017525315,35.76480271696033
17,101.45870208740234,255.20431518554688,2.5153516646181737,36.456406554767625
18,100.02281951904297,255.68357849121094,2.556252460395123,31.808360082288686
19,97.7957534790039,252.06460571289062,2.577459621158369,28.96151481693164
20,95.46124267578125,250.86158752441406,2.627889397757214,23.386771680300797
21,94.62120056152344,249.62916564941406,2.638194867196842,22.180307881429258
22,93.49789428710938,247.58497619628906,2.648027296058835,20.96321372324519
23,94.0741958618164,249.01296997070312,2.6469848366971216,21.208390413176687
24,95.82264709472656,248.054443359375,2.5886828519166034,27.243177596482326
25,94.75794982910156,245.18861389160156,2.5875255251280302,27.017882388396913
26,93.36114501953125,244.37680053710938,2.6175428813130504,23.77436663326972
27,93.10718536376953,243.2911376953125,2.6130221501678377,24.12271100535412
28,94.95330047607422,250.48011779785156,2.6379295563398144,22.293538016409173
29,96.03753662109375,253.76654052734375,2.64236828073333,22.154966991373612
30,96.46731567382812,253.31658935546875,2.625931773741625,23.852691288968686
31,95.46124267578125,256.5345153808594,2.6873159010944114,17.713843823855484
32,93.71278381347656,254.93045043945312,2.7203380378376116,14.241626042941107
33,92.79460144042969,254.36312866210938,2.7411414534217275,12.143198332708437
34,92.98020935058594,254.15777587890625,2.7334609983571156,12.887424662075716
35,92.71646118164062,254.38272094726562,2.743662966696981,11.896742233847306
36,94.87516021728516,254.16754150390625,2.678968245448084,18.379250496649547
37,93.56944274902344,251.2430419921875,2.685097127981022,17.512873844640694
38,92.018310546875,249.5705108642578,2.7121831446484146,14.682018723366696
39,91.93977355957031,247.83926391601562,2.6956697229130517,16.18525004006443
40,92.7840576171875,248.25006103515625,2.675568059972082,18.22565418554126
41,93.44182586669922,247.54583740234375,2.649197349327097,20.83956964598201
42,91.35072326660156,245.4331512451172,2.686712731642369,16.881179023350285
43,91.63542175292969,245.11041259765625,2.6748435038421134,18.030479872745616
44,91.40962219238281,247.16436767578125,2.7039206786742143,15.32096324117299
45,88.0128173828125,242.36192321777344,2.7537116800115395,10.261499056281025
46,89.34797668457031,239.6623992919922,2.682348366299155,16.837377319690233
47,90.8893051147461,243.98556518554688,2.684425465433139,16.98913448449656
48,90.11373138427734,240.7399139404297,2.671511990928754,17.983070454668848
49,88.49386596679688,235.6845245361328,2.6632865675069755,18.335521169060257
50,91.07583618164062,236.97296142578125,2.601930120665212,24.543291981937557
51,89.85847473144531,232.75360107421875,2.5902242584223205,25.22829929284569
52,88.38587188720703,231.9274139404297,2.6240326535037424,21.779093658632462
53,82.91758728027344,220.63644409179688,2.6609124955121257,17.194048766878694
54,82.46599578857422,219.12179565429688,2.657116955406443,17.397596247826556
55,86.000244140625,218.80706787109375,2.544261008297919,27.97327110430379
56,85.56829071044922,218.3448028564453,2.5517022841474386,27.181450145457745
57,81.21919250488281,223.13462829589844,2.74731404504525,9.7649323916703
58,77.84201049804688,222.4559783935547,2.8577881913666183,0.6386443334857574
59,81.60206604003906,228.7407684326172,2.8031247189303112,5.27038507148805
60,85.81372833251953,234.2190704345703,2.729389282877852,12.019759103837998
61,86.05915832519531,233.5601043701172,2.71394827599352,13.391279554453291
62,87.9637222290039,234.98622131347656,2.671399246859014,17.494663502933776
63,85.27376556396484,231.44549560546875,2.714146538208856,13.225665552628016
64,86.28495788574219,234.1993865966797,2.714255095387594,13.407558881338389
65,84.64545440673828,232.23231506347656,2.743588733631862,10.614676741578421
66,85.52901458740234,236.3041534423828,2.7628536886848254,9.108069593404934
67,85.85298156738281,237.60243225097656,2.7675501527514363,8.750360802517832
68,86.76599884033203,238.94004821777344,2.7538442640126135,10.06349854104019
69,89.56396484375,244.0839385986328,2.725247135100067,13.04291422531145
70,89.36760711669922,244.9297637939453,2.7406995856351823,11.627005650451679
71,89.30870819091797,243.20858764648438,2.723234862232806,13.177181149425849
72,89.81920623779297,245.14613342285156,2.7293286557647414,12.721759128440624
73,86.4813003540039,242.7659912109375,2.807150103169071,5.410993345941705
74,82.58380126953125,244.41831970214844,2.9596399771479756,-7.5569043527083295
75,81.83768463134766,247.31976318359375,3.022076740045731,-12.624540634512101
76,81.60206604003906,250.1719970703125,3.065755675200215,-16.160843566207262
77,80.03128051757812,247.31976318359375,3.0902887169132858,-17.869055212435967
78,79.20662689208984,246.3263702392578,3.1099212263495315,-19.26987070000294
79,78.33287811279297,245.0674591064453,3.1285389355101714,-20.547705456737447
