,alb,apd,Ratio,Spread
89,179.11000061035156,218.0500030517578,1.2174083094674264,-24.998082807155146
90,179.00999450683594,218.1649932861328,1.2187307970550305,-25.221468809615676
91,181.47000122070312,221.6177978515625,1.2212365479737435,-26.007892945539755
92,182.08999633789062,222.63999938964844,1.2226920965856478,-26.358087030337476
93,193.14500427246094,228.07000732421875,1.1808227097734854,-19.805665551766356
94,192.77499389648438,225.0800018310547,1.1675788300214776,-17.21671116942098
95,192.77999877929688,225.3000030517578,1.1686897213319898,-17.43128764005819
96,190.10000610351562,224.5449981689453,1.1811940608075167,-19.581104106569587
97,187.2100067138672,220.91000366210938,1.180011728752029,-19.07855544648827
98,189.8000030517578,223.8699951171875,1.1795046971423857,-19.231271820196202
99,191.5500030517578,224.61000061035156,1.1725919970341152,-18.07446714396868
100,193.64999389648438,225.80999755859375,1.1660728359191197,-16.998301812264277
101,193.5,225.0800018310547,1.16320414382974,-16.43088319798135
102,193.02000427246094,226.23849487304688,1.1720986937379598,-18.109639541265285
103,194.67999267578125,226.85000610351562,1.165245606318211,-16.921903409168312
104,194.99000549316406,227.84500122070312,1.168495793640515,-17.58087826083953
105,195.47999572753906,227.88999938964844,1.1657970348397315,-17.0947801672334
106,196.52000427246094,228.5500030517578,1.1629859458729177,-16.62752738119308
107,197.98069763183594,228.0,1.1516274198810423,-14.494291176049407
108,195.0500030517578,228.1300048828125,1.1695975458266292,-17.800851077646474
109,197.30999755859375,228.22500610351562,1.1566824232296757,-15.446263405015022
110,197.77000427246094,228.89999389648438,1.157405010626064,-15.622653819211385
111,196.75,230.15550231933594,1.1697865429191152,-17.98373622882109
112,197.74000549316406,231.53500366210938,1.1709062265102121,-18.2901790074876
113,198.24000549316406,231.67999267578125,1.1686843535916382,-17.893222258476175
114,193.16000366210938,236.22000122070312,1.2229239839626307,-27.939401736925095
115,197.5800018310547,234.8300018310547,1.1885312261098746,-21.7586037898209
116,199.9199981689453,235.65750122070312,1.1787590205035783,-20.04980097944075
117,196.64999389648438,233.02999877929688,1.1849987592776776,-20.966628456867557
118,198.4683074951172,233.3647003173828,1.1758285403986939,-19.33047529493651
119,198.31500244140625,234.1199951171875,1.180546061745178,-20.25193614325436
120,198.5,234.2100067138672,1.1798992781555022,-20.141430453960755
121,204.44630432128906,236.0050048828125,1.1543618050044508,-15.491279761809968
122,205.0399932861328,236.0399932861328,1.1511900166556266,-14.882773727432484
123,204.58450317382812,236.14999389648438,1.1542907220877634,-15.48647621039938
124,204.24000549316406,237.3300018310547,1.1620152538577861,-17.039882261549923
125,204.6999969482422,235.49000549316406,1.150415285803385,-14.701305083759044
126,205.05999755859375,236.8699951171875,1.1551253191130288,-15.691093097095623
127,205.42999267578125,236.5399932861328,1.1514384545563936,-14.960056694094382
128,208.0,237.22999572753906,1.1405288256131685,-12.8644499766498
129,210.1750030517578,238.7100067138672,1.1357678279899077,-11.986993587531108
130,210.55999755859375,238.86000061035156,1.1344035114926452,-11.719695200743294
131,208.52999877929688,237.56430053710938,1.139233213100153,-12.62429360088557
132,208.85000610351562,236.4510040283203,1.1321570367162181,-11.16414386532056
133,209.13999938964844,235.49000549316406,1.1259921879143882,-9.888824064911736
134,208.1199951171875,235.25999450683594,1.1304055353949367,-10.764387065341756
135,207.97999572753906,237.02999877929688,1.1396769095515047,-12.686135489799133
136,213.0449981689453,239.3699951171875,1.1235654306578293,-9.53621860548832
137,212.64999389648438,239.8800048828125,1.1280508430185208,-10.474370154517336
138,211.6699981689453,239.9499969482422,1.1336041905982588,-11.606571283922099
139,211.1199951171875,240.24000549316406,1.137931086820141,-12.492723475570036
140,213.1999969482422,241.58999633789062,1.1331613498875452,-11.588217962869399
141,213.97999572753906,242.41000366210938,1.1328629241154404,-11.562791220411944
142,213.72999572753906,246.4199981689453,1.1529499981045204,-15.843758608589544
143,212.96499633789062,245.39999389648438,1.1523020126139993,-15.652930691479176
144,213.8000030517578,246.02000427246094,1.1507015938297398,-15.367884366670884
145,214.1199951171875,245.2949981689453,1.145595945090022,-14.296041575251442
146,216.32000732421875,245.94000244140625,1.1369267479396545,-12.556471260808129
147,216.1649932861328,245.22000122070312,1.1344112545369955,-12.004488442299182
148,217.58999633789062,246.64999389648438,1.1335539227339622,-11.889932386658577
149,214.94000244140625,248.64999389648438,1.1568344238958852,-16.762238313331256
150,214.16000366210938,247.07000732421875,1.1536701676286534,-16.027685807741808
151,210.55999755859375,247.57000732421875,1.1757694253170097,-20.42970191461048
152,212.15029907226562,247.36000061035156,1.1659658350332671,-18.49598086729667
153,212.75999450683594,248.47999572753906,1.1678887109557405,-18.955132269898673
154,213.91000366210938,247.77000427246094,1.1582908701354453,-16.99865563732566
155,214.32000732421875,248.13999938964844,1.1578013760249062,-16.924251259783535
156,218.3300018310547,249.89999389648438,1.144597589889908,-14.33784670389331
157,220.15499877929688,249.47000122070312,1.1331561972426265,-11.929755302092437
158,220.3300018310547,251.6750030517578,1.1422638812699595,-13.945072808433528
159,220.1649932861328,249.02999877929688,1.1311062447409623,-11.478919899426492
160,222.77999877929688,250.4949951171875,1.1244052270839056,-10.109533944489433
161,223.27999877929688,251.4949951171875,1.126365982139672,-10.567588181806135
162,222.41000366210938,252.3800048828125,1.13475113856045,-12.395578282060987
163,225.83999633789062,251.3699951171875,1.1130446297966643,-7.667828523087128
164,224.76499938964844,251.9600067138672,1.1209930700868331,-9.423020201761508
165,224.22000122070312,253.11000061035156,1.128846665027049,-11.163732994906033
166,222.33999633789062,251.9658966064453,1.1332459330597997,-12.057350351128113
167,222.1300048828125,252.322998046875,1.1359248750748068,-12.642059750116365
168,222.1199951171875,252.30999755859375,1.1359175360393756,-12.63990876196697
169,223.17999267578125,253.0800018310547,1.1339726236065877,-12.260990663758852
170,227.697998046875,251.09469604492188,1.1027532002860663,-5.378657144336661
171,226.02499389648438,251.5050048828125,1.1127309442512254,-7.602321002738866
172,226.31500244140625,250.94000244140625,1.1088085179256975,-6.722980757207883
173,225.44000244140625,250.8300018310547,1.1126241976343463,-7.561385231552113
174,226.35000610351562,250.55499267578125,1.106936098606492,-6.300030818865726
175,224.72000122070312,251.6999969482422,1.1200605000933643,-9.21178357011336
176,221.08999633789062,249.9499969482422,1.1305350811361223,-11.396315099633247
177,225.67999267578125,250.514892578125,1.1100447567721359,-6.986152597412617
178,225.27000427246094,250.98550415039062,1.114154123452793,-7.901147125535705
179,225.0850067138672,249.71499633789062,1.109425278847354,-6.831156599008996
180,223.27999877929688,247.6649932861328,1.1092126237914373,-6.737586350751447
181,225.0399932861328,249.30999755859375,1.107847515981758,-6.474947492561104
182,224.02000427246094,249.19000244140625,1.1123560293228665,-7.460509823259618
183,224.8699951171875,248.97999572753906,1.1072175084887916,-6.3292052361541
184,221.1999969482422,248.50999450683594,1.1234629201418296,-9.837083928881773
185,222.7899932861328,250.5500030517578,1.1246016903908802,-10.153708917800051
186,222.4949951171875,250.7100067138672,1.1268118933723381,-10.63345859522794
187,222.07000732421875,251.13470458984375,1.1308807867205182,-11.518797138387574
188,224.7899932861328,251.38999938964844,1.1183326967302176,-8.825922204957456
189,225.99000549316406,252.64500427246094,1.1179476885321955,-8.780244026232301
190,226.13999938964844,252.63999938964844,1.1171840455979636,-8.612662030163667
191,223.88999938964844,251.27999877929688,1.122336859459185,-9.691417351886988
192,220.19000244140625,252.99000549316406,1.148962272074483,-15.411819401836217
193,218.97000122070312,251.9346923828125,1.1505443256077976,-15.678855275541698
194,219.7100067138672,252.24000549316406,1.1480587947077956,-15.182082703127994
195,219.5800018310547,251.75999450683594,1.146552474758337,-14.842982907536614
196,218.58999633789062,251.85000610351562,1.152157053492112,-16.00605306832323
197,217.3000030517578,251.7100067138672,1.1583525226822633,-17.26426646929396
198,208.85499572753906,247.67999267578125,1.1858945093125337,-22.387724301587742
199,210.64500427246094,250.50999450683594,1.189252008952518,-23.277551040467774
200,210.08700561523438,250.4199981689453,1.1919823286337812,-23.792364718310967
201,210.3350067138672,250.92999267578125,1.1930015673384229,-24.03355293605718
202,207.91000366210938,250.0800018310547,1.20282813441473,-25.812002348119098
203,209.22999572753906,249.52000427246094,1.192563252724948,-23.821276576254935
204,211.55999755859375,250.0,1.1816978771270779,-21.775803065025134
205,212.97999572753906,248.9600067138672,1.168936105306137,-19.19668579753638
206,208.75999450683594,250.80999755859375,1.201427496446791,-25.62070020241983
207,207.60000610351562,251.08999633789062,1.2094893494978491,-27.15800058159913
208,208.39999389648438,250.2899932861328,1.201007680501449,-25.49089754064575
209,209.07000732421875,250.5449981689453,1.1983784827653856,-25.01968054725514
210,212.10499572753906,251.2100067138672,1.1843662892153692,-22.39509088223217
211,211.85000610351562,251.3800048828125,1.186594277273617,-22.8414701437129
212,208.19000244140625,252.99000549316406,1.2151880615130233,-28.418517706235594
213,213.49000549316406,253.42999267578125,1.1870812972736378,-23.11387649663529
214,213.38999938964844,252.88999938964844,1.1851070814610825,-22.682278978588005
215,211.36000061035156,252.47000122070312,1.1945022733328765,-24.462579283027157
216,208.8300018310547,252.0,1.2067231613773113,-26.734822298391794
217,212.31500244140625,252.89500427246094,1.1911311087978993,-23.85246394339517
218,211.17999267578125,251.1999969482422,1.189506608866601,-23.38768408534573
219,204.77000427246094,251.52999877929688,1.2283537311676689,-30.66541802445757
220,202.17999267578125,250.1699981689453,1.2373627818362893,-32.11270903434839
221,203.19500732421875,251.2050018310547,1.2362754633544268,-32.047546920893375
222,205.36000061035156,250.56500244140625,1.2201256412967503,-29.06092965592997
223,206.91000366210938,251.14999389648438,1.2138127178549585,-27.96588593891541
224,207.24000549316406,250.9199981689453,1.2107700806696904,-27.378204023340704
225,206.02999877929688,249.8300018310547,1.212590415528164,-27.599723708247428
226,208.39999389648438,251.89450073242188,1.2087068527340836,-27.095404986934813
227,209.25999450683594,252.73550415039062,1.207758342658919,-27.004261031533407
228,206.25,252.02000427246094,1.2219151722301136,-29.55126869096326
229,206.55499267578125,250.22000122070312,1.2113965292209643,-27.420686662627237
230,203.47000122070312,248.60000610351562,1.2218017624812425,-29.144487639427343
231,202.6649932861328,247.66000366210938,1.2220166869788425,-29.07702647615473
232,205.02000427246094,247.72000122070312,1.2082723444464283,-26.584447584522156
233,207.9199981689453,246.9600067138672,1.1877645675679542,-22.681174269671903
234,211.5,248.02999877929688,1.1727186703512855,-19.870832689624468
235,210.23500061035156,248.3300018310547,1.1812019935315539,-21.541957859416147
236,210.66000366210938,248.82000732421875,1.1811449871771416,-21.57130614652498
237,210.97999572753906,248.24000549316406,1.1766044673436378,-20.644467627566474
238,211.6999969482422,249.1699981689453,1.1769957570186647,-20.794057081974007
239,212.6199951171875,249.94000244140625,1.1755244482234584,-20.5668831357623
240,212.52000427246094,249.1999969482422,1.172595482488113,-19.935256871811607
241,210.97999572753906,249.8800048828125,1.1843777132572757,-22.28446701721491
242,210.58999633789062,248.11000061035156,1.1781661281396305,-20.937179778092077
243,211.38499450683594,248.1199951171875,1.1737824422970742,-20.08548250692623
244,213.5,248.6699981689453,1.16473067058054,-18.343049028539657
245,212.77000427246094,247.64500427246094,1.1639093824303406,-18.109291314688722
246,210.80999755859375,246.89999389648438,1.1711967969064634,-19.48871560553447
247,211.5,244.5500030517578,1.1562647898428264,-16.390836962085405
248,210.24000549316406,244.27499389648438,1.1618863561360921,-17.48152517477992
249,209.02999877929688,242.9199981689453,1.1621298358492123,-17.438045470038208
250,209.8699951171875,244.86000061035156,1.1667222866881295,-18.467582999465822
251,211.24000549316406,245.64999389648438,1.1628952258497922,-17.772633649413297
252,210.0399932861328,244.9199981689453,1.1660636354872487,-18.34332098341189
253,209.9600067138672,246.00999450683594,1.1716993076786169,-19.520014089124363
254,214.10499572753906,247.1649932861328,1.1544102109633374,-16.182294403764576
255,216.3563995361328,249.2899932861328,1.1522191801148913,-15.867016895451675
256,217.2550048828125,249.94000244140625,1.1504453146026443,-15.543035330809877
257,216.5850067138672,249.61000061035156,1.1524805174538884,-15.93923883708617
258,217.1699981689453,250.0800018310547,1.1515402861333883,-15.775172777218208
259,217.875,250.1699981689453,1.1482271860881024,-15.101023605060723
260,218.02999877929688,249.63999938964844,1.1449800522282676,-14.403022962441801
261,218.02000427246094,250.27000427246094,1.1479222060728747,-15.043860806513996
262,216.89999389648438,248.67999267578125,1.1465191317361858,-14.667818964677982
263,216.19000244140625,247.3300018310547,1.1440399603958942,-14.087381841193311
264,216.77000427246094,246.85000610351562,1.1387645949079133,-12.978727044276942
265,216.7899932861328,248.22999572753906,1.1450251552889241,-14.33705074578099
266,217.22999572753906,249.0050048828125,1.1462735799853685,-14.63514498367359
267,217.1999969482422,248.83999633789062,1.145672190765215,-14.50265186140293
268,219.35000610351562,253.72999572753906,1.1567357586842228,-17.06227454818985
269,213.14999389648438,252.25999450683594,1.1834858162339204,-22.312414015857474
270,211.51499938964844,250.47000122070312,1.1841713445545894,-22.29457741970508
271,211.83999633789062,251.14999389648438,1.185564568722392,-22.62230865751663
272,209.14649963378906,251.44000244140625,1.2022195106381037,-25.831775453617087
273,208.38999938964844,251.52499389648438,1.2069916725043122,-26.736731112257008
274,207.2100067138672,251.0800018310547,1.2117175507733409,-27.570723108101294
275,208.44000244140625,244.24000549316406,1.1717520755730244,-19.39754482489393
276,204.14999389648438,244.35890197753906,1.1969576746666124,-24.166345214860133
277,203.6999969482422,245.1750030517578,1.203608280436322,-25.470194167719416
278,203.05499267578125,244.30499267578125,1.203146937962092,-25.299298456488533
279,203.1649932861328,244.35499572753906,1.202741632675838,-25.23007277890112
280,202.05999755859375,244.11500549316406,1.2081312899272658,-26.187778049172028
281,200.7899932861328,243.2100067138672,1.2112655752086428,-26.65932613797496
282,194.5800018310547,240.52999877929688,1.2361496377625618,-30.71027531416293
283,193.65499877929688,238.58999633789062,1.2320363421643707,-29.77287584149521
284,193.32000732421875,238.92999267578125,1.235929979430787,-30.47596657861526
285,194.25999450683594,238.875,1.2296664612105406,-29.402129761642005
286,196.89999389648438,241.1199951171875,1.224581018747775,-28.78565191341652
287,198.4600067138672,242.7091064453125,1.2229623008893784,-28.683878569316978
288,198.47000122070312,242.92999267578125,1.2240136604102583,-28.89393183852606
289,193.27000427246094,240.69000244140625,1.2453562224901455,-32.29017422828303
290,192.3800048828125,237.0749969482422,1.2323265980404536,-29.639831531140363
291,194.28500366210938,237.42999267578125,1.222070608644131,-27.930015225965793
292,190.8699951171875,236.1999969482422,1.2374915020206485,-30.40151831932211
293,189.97999572753906,236.88999938964844,1.2469207533270272,-32.056183556749765
294,188.77000427246094,236.38999938964844,1.2522646291221948,-32.86768304067498
295,187.75,235.61000061035156,1.2549134519858938,-33.19325824813625
296,190.02000427246094,237.9600067138672,1.2522892398879608,-33.082825958185445
297,194.00999450683594,240.25,1.2383382650502306,-31.04810264298364
298,193.3350067138672,240.72000122070312,1.2450926777940685,-32.24971741221153
299,192.30999755859375,240.80999755859375,1.2521969768379975,-33.450712486926214
300,194.91000366210938,240.61000061035156,1.234467169922517,-30.432590957181976
301,192.77999877929688,239.2899932861328,1.2412594397828722,-31.42127787443319
302,192.24000549316406,238.27000427246094,1.2394402697878286,-30.986583007355552
303,188.5449981689453,235.77999877929688,1.2505237533165783,-32.50156463907975
304,189.9199981689453,236.5050048828125,1.2452875271851414,-31.736219895216284
305,189.69000244140625,238.6699981689453,1.25821073908557,-34.150503601299214
306,193.97000122070312,240.3249969482422,1.238980231148194,-31.166447975136766
307,194.9199981689453,241.8800048828125,1.2409193882362188,-31.69176226838322
308,195.35000610351562,241.08999633789062,1.234143787075888,-30.43567176734017
309,195.1699981689453,240.5800018310547,1.232668976216319,-30.120786335283743
310,197.8800048828125,238.39999389648438,1.2047705074480286,-25.00342508986616
311,198.39999389648438,239.0399932861328,1.2048387129026448,-25.07981279431191
312,197.2899932861328,237.97000122070312,1.2061939749552906,-25.21294098359404
313,196.83999633789062,238.3000030517578,1.2106279591811107,-26.03069069328929
314,195.49000549316406,237.92999267578125,1.2170954319406433,-27.123923953234357
315,193.85000610351562,236.32000732421875,1.219086922277548,-27.29152004171822
316,192.58999633789062,234.1300048828125,1.2156914135459131,-26.467231507152082
317,191.22500610351562,237.13999938964844,1.2401097755033026,-30.956727361235284
318,189.82000732421875,235.7899932861328,1.242176715773674,-31.129587527749965
319,191.0800018310547,234.66000366210938,1.228072019119962,-28.633900535758574
320,188.5500030517578,234.0,1.2410500992448457,-30.71614110971696
321,185.97999572753906,231.5749969482422,1.2451607821708948,-31.07674721680998
322,189.2899932861328,233.8300018310547,1.2353003863104095,-29.744073796878542
323,191.52000427246094,235.61000061035156,1.2302109197698594,-29.106982566619894
324,196.00999450683594,237.27000427246094,1.2104995200343522,-25.900323864711357
325,196.47999572753906,239.55499267578125,1.2192334990070681,-27.675881927999587
326,195.82000732421875,238.32000732421875,1.217036045400779,-27.156252413636214
327,197.38999938964844,239.3000030517578,1.2123208054698804,-26.4345470465632
328,195.52999877929688,237.88999938964844,1.2166419520012637,-27.040582283190634
329,197.47000122070312,238.99000549316406,1.2102598066328867,-26.03783618127547
330,197.1199951171875,239.13999938964844,1.213169669811934,-26.567198727187037
331,207.2550048828125,239.88499450683594,1.1574388499929027,-16.32694264990572
332,205.85499572753906,240.6999969482422,1.1692696409798211,-18.659403150148524
333,206.35499572753906,240.69000244140625,1.166388056624524,-18.10746288062926
334,205.9600067138672,240.5800018310547,1.1680908622482413,-18.425587514809553
335,208.27999877929688,241.58999633789062,1.1599289310246759,-16.920962283008482
336,213.6999969482422,245.27499389648438,1.1477538483816152,-14.731269758779822
337,215.2100067138672,247.25999450683594,1.1489242451238844,-15.079583580949636
338,235.3804931640625,246.60000610351562,1.0476654322056884,7.443024148259506
339,224.24000549316406,241.18499755859375,1.075566320238724,0.7829525182433297
340,225.60499572753906,239.4600067138672,1.0614126958565258,3.9874447102171287
341,231.8616943359375,238.59500122070312,1.0290401866683936,11.634032801797341
342,231.7050018310547,234.99000549316406,1.0141775258891674,15.069190851205471
343,232.35499572753906,234.32000732421875,1.0084569371556955,16.443711896090218
344,237.0,236.86000061035156,0.999409285275745,18.938399376169553
345,231.72999572753906,231.9199981689453,1.0008199302848546,18.166288848009525
346,239.8699951171875,235.61500549316406,0.9822612677256917,23.294157878720153
347,239.25599670410156,235.6199951171875,0.9848028821137099,22.623660578164316
348,239.17999267578125,236.31500244140625,0.9880216141729772,21.846273131755407
349,237.67999267578125,234.3800048828125,0.9861158368619177,22.15543340229929
350,238.75999450683594,234.72999572753906,0.9831211305410652,22.976047389633305
351,242.41000366210938,235.80999755859375,0.9727733756701096,25.852259549490025
352,228.75,234.25999450683594,1.0240874076801572,12.596300395410575
353,225.75999450683594,234.35000610351562,1.0380493081400195,9.265447183890737
354,226.5800018310547,235.26499938964844,1.0383308212922937,9.2392528872172
355,223.92999267578125,235.2550048828125,1.0505738962061606,6.376924928508298
356,222.58999633789062,235.6300048828125,1.0585830844128645,4.549514253846364
357,222.92999267578125,235.17999267578125,1.0549499861053502,5.368045610172952
358,221.8000030517578,233.52000427246094,1.0528404015304194,5.803247836262055
359,221.14999389648438,230.1300048828125,1.040605974380137,8.4887078110989
360,215.84500122070312,226.14999389648438,1.0477425588616913,6.718682194015751
361,214.5850067138672,228.0399932861328,1.0627023610750532,3.46298543639936
362,217.9149932861328,229.02999877929688,1.0510061530211898,6.082324168498626
363,221.58999633789062,230.26499938964844,1.0391488929785881,8.830628221643801
364,221.27000427246094,230.16000366210938,1.0401771555926835,8.588787261279075
365,221.30999755859375,230.6699981689453,1.0422936185152387,8.122141138354047
366,226.41000366210938,235.13999938964844,1.038558348069141,9.179993312569517
367,224.7899932861328,233.86000061035156,1.0403488037506796,8.70407657433942
368,221.60499572753906,231.8000030517578,1.0460053136020155,7.311882270860035
369,216.8699951171875,232.1699981689453,1.0705491925865094,1.8096601195067403
370,217.0,235.02499389648438,1.0830644880022322,-0.9044244172955775
371,216.24000549316406,234.6699981689453,1.085229338732901,-1.373180295041171
372,213.02000427246094,232.94000244140625,1.0935123357873322,-3.133316602292372
373,212.7550048828125,233.25,1.0963314359089993,-3.730544753553393
374,215.49000549316406,232.69000244140625,1.0798180728098214,-0.20610321152706956
375,211.10000610351562,231.81500244140625,1.0981288287018465,-4.0893863463316125
376,208.91000366210938,230.23500061035156,1.102077433222074,-4.883109602049349
377,207.56500244140625,228.3350067138672,1.1000650592737768,-4.4409511302928495
378,210.30999755859375,229.5500030517578,1.0914840269911736,-2.680670523491206
379,213.4600067138672,231.4600067138672,1.0843249294193462,-1.1764059573724428
380,226.4654998779297,234.4199981689453,1.0351245478684536,9.960146411290205
381,227.85499572753906,234.5050048828125,1.0291852681747882,11.381202473346699
382,229.8433074951172,233.77999877929688,1.017127717692034,14.261322851526964
383,229.36000061035156,232.8300018310547,1.0151290600430287,14.687467563220347
384,226.1663055419922,231.67999267578125,1.0243789061353585,12.375857699293912
385,229.7100067138672,234.02000427246094,1.0187627766863565,13.876833771241289
386,228.99000549316406,233.5800018310547,1.0200445269565603,13.536432991273793
387,233.62750244140625,233.11000061035156,0.9977849276063528,19.03297785309017
388,229.61000061035156,231.19000244140625,1.0068812413520958,16.59843983421045
389,228.16000366210938,232.97999572753906,1.0211254908312843,13.236807144070477
390,229.86500549316406,234.38999938964844,1.0196854405340048,13.674840517375836
391,229.83999633789062,234.36500549316406,1.0196876489182551,13.672727202402749
392,228.0399932861328,232.88999938964844,1.0212682259529366,13.196725252484052
393,226.4199981689453,233.07000732421875,1.029370237651497,11.260818339258899
