,t,googl,Ratio,Spread
689,19.69499969482422,116.9959945678711,5.940390778407438,0.2289231999024226
690,19.674999237060547,115.24699401855469,5.8575348659465885,1.8525131017228889
691,19.836700439453125,116.69549560546875,5.88280777650771,1.4179409324524075
692,19.84000015258789,116.05049896240234,5.849319459166685,2.0836280599903008
693,19.860000610351562,115.26700592041016,5.803977964649705,2.9925317494784283
694,20.100000381469727,114.28900146484375,5.686019865462652,5.475428095543248
695,20.06369972229004,114.79000091552734,5.721277855250188,4.746809396038114
696,20.13010025024414,114.70350646972656,5.698109052801931,5.249660972420242
697,20.260000228881836,115.30000305175781,5.69101686817312,5.467687768961452
698,20.320100784301758,114.57499694824219,5.638505348199691,6.5695477254808
699,20.299999237060547,114.53950500488281,5.6423403600811275,6.478995151010719
700,20.28499984741211,115.80899810791016,5.709095340352427,5.115450042270223
701,20.485000610351562,115.52299499511719,5.6393942666880195,6.655535710387352
702,20.469999313354492,115.92500305175781,5.66316594725673,6.159463688215976
703,20.475000381469727,115.9635009765625,5.663662945838659,6.152324405194077
704,20.440000534057617,115.2760009765625,5.639725927819174,6.6203617519849844
705,20.595600128173828,116.43399810791016,5.653343305526399,6.438034581735093
706,20.579999923706055,116.46800231933594,5.659280988877785,6.306211022047887
707,20.450000762939453,114.00350189208984,5.574743160826325,7.955566160205604
708,20.354999542236328,112.96150207519531,5.549570356943602,8.401871381403236
709,20.385000228881836,112.64250183105469,5.5257542588329605,8.908987596787778
710,20.3262996673584,112.781005859375,5.548526180615539,8.402408221592108
711,20.31999969482422,112.90400695800781,5.556299638467317,8.239903845381658
712,20.139400482177734,112.4635009765625,5.584252673066735,7.5479825362680915
713,20.25,111.8905029296875,5.525456934799383,8.8144825672838
714,20.260000228881836,112.21800231933594,5.538894425053486,8.549688501383326
715,20.075000762939453,111.6925048828125,5.56376092841842,7.915167348113383
716,20.114999771118164,111.9574966430664,5.565871136812986,7.90098492303373
717,20.104999542236328,110.552001953125,5.498731881136269,9.243774289227172
718,20.184999465942383,110.5613784790039,5.477403091615197,9.736028393514399
719,20.155000686645508,110.49150085449219,5.482088667340145,9.617802006599828
720,20.219999313354492,110.33299255371094,5.45662691891589,10.18387697201646
721,20.354999542236328,110.33050537109375,5.420314804830113,11.032868085504798
722,20.270000457763672,108.3759994506836,5.346620473763935,12.454396693783647
723,20.264999389648438,106.9990005493164,5.27999031689942,13.800036953368046
724,20.094999313354492,105.95649719238281,5.2727793387864175,13.776573726221397
725,20.19499969482422,106.0999984741211,5.25377569088617,14.260113722145189
726,20.235000610351562,107.26200103759766,5.30081531021679,13.348932453660492
727,20.399999618530273,108.94200134277344,5.3402942833301,12.703540090782166
728,20.690000534057617,111.0,5.364910446342615,12.46395994279386
729,20.795000076293945,111.01700592041016,5.338639361053344,13.105341982010952
730,20.819799423217773,111.57950592041016,5.359297832426723,12.698343530622662
731,20.780000686645508,111.0872573852539,5.345873614751386,12.941038511454064
732,20.860000610351562,111.4000015258789,5.340364250545505,13.129925000995211
733,20.79560089111328,111.0999984741211,5.342475990756207,13.0261167708483
734,20.739999771118164,111.4844970703125,5.3753374301171455,12.29297753140359
735,20.665000915527344,103.4155044555664,5.004379379333184,19.891698157766353
736,20.75,104.3687515258789,5.029819350644766,19.471428399585147
737,20.905000686645508,104.802001953125,5.0132503473235674,20.010092550706172
738,21.04680061340332,104.5458755493164,4.967304887315653,21.155359635178296
739,21.1299991607666,105.33174896240234,4.9849386249848235,20.891173466396463
740,21.15999984741211,105.51200103759766,4.9863894989820565,20.899037362445068
741,21.190000534057617,105.96949768066406,5.000920009904891,20.62965669062255
742,21.225000381469727,105.78924560546875,4.984181093246386,21.029371419026955
743,21.309999465942383,105.96075439453125,4.972348993432759,21.390839942095777
744,21.239999771118164,104.75999450683594,4.932203184356292,22.152674523372905
745,21.200000762939453,104.55949401855469,4.932051427155569,22.102365676479916
746,21.239999771118164,105.88079833984375,4.984971726968608,21.031870690365093
747,21.309999465942383,106.02774810791016,4.975492762323321,21.32384622871687
748,21.309999465942383,105.81449890136719,4.965485760357704,21.53709543525984
749,21.43000030517578,107.11299896240234,4.998273328840428,20.991047299382682
750,21.395000457763672,107.59375,5.028920200885395,20.290833608575962
751,21.415000915527344,108.36100006103516,5.060051152389445,19.64899419503673
752,21.399999618530273,108.14100646972656,5.053318149411891,19.774923820814575
753,21.30500030517578,108.2862548828125,5.08266854408379,19.033992771849352
754,21.360000610351562,107.69449615478516,5.041877016735376,19.970624800581714
755,21.31999969482422,107.7905044555664,5.055839868596918,19.623795204808584
756,21.315000534057617,110.97850036621094,5.206591488885343,16.404452612198877
757,21.299999237060547,111.68050384521484,5.243216330773307,15.60838516766422
758,21.34000015258789,112.0322494506836,5.249871070741182,15.507460857187322
759,21.2450008392334,111.9905014038086,5.271381359373467,14.953526268183065
760,21.176300048828125,111.68449401855469,5.27403246842147,14.828752982813636
761,21.235000610351562,112.06500244140625,5.277372226058576,14.816319906837418
762,21.299999237060547,112.31800842285156,5.273146124222666,14.970880590027502
763,21.155000686645508,112.7854995727539,5.331387185628969,13.594192145323643
764,21.184999465942383,113.2905044555664,5.34767558704429,13.277291273937418
765,21.225000381469727,114.90089416503906,5.413469592460038,11.917722859456642
766,21.25589942932129,114.41899108886719,5.382928700303916,12.593374980968417
767,21.360000610351562,115.21700286865234,5.394054287283843,12.448118086714526
