,tjx,sbux,Ratio,Spread
0,62.81999969482422,90.29499816894531,1.4373606909836514,-8.10127376777237
1,63.130001068115234,90.41999816894531,1.4322825382401791,-7.820667789357088
2,63.310001373291016,90.58999633789062,1.4308955042308433,-7.755153453564773
3,63.310001373291016,90.58999633789062,1.4308955042308433,-7.755153453564773
4,63.665000915527344,90.93000030517578,1.4282572684766701,-7.630675811826308
5,64.41500091552734,91.2300033569336,1.416285058764044,-6.949378424228044
6,64.33999633789062,91.25,1.418246894525571,-7.06751110061262
7,63.209999084472656,91.0967025756836,1.4411755085448374,-8.39270274462983
8,62.959999084472656,90.88999938964844,1.4436150049446863,-8.513099705046713
9,62.80500030517578,91.23999786376953,1.4527505361105844,-9.065898672799378
10,62.38999938964844,91.21430206298828,1.462001970753702,-9.583190313005005
11,62.25,91.20500183105469,1.4651405916635292,-9.757065364500193
12,61.974998474121094,90.84500122070312,1.4658330529630796,-9.756876911706712
13,62.0,91.02999877929688,1.4682257867628528,-9.909162459194405
14,61.900001525878906,91.80999755859375,1.4831986315898587,-10.819999300611244
15,61.900001525878906,92.06999969482422,1.4873989890990869,-11.080001436841712
16,61.849998474121094,92.25,1.491511758704387,-11.325425764229607
17,61.55070114135742,92.55000305175781,1.5036384855991705,-12.017029621506211
18,61.25,91.86000061035156,1.4997551120057397,-11.720464729605183
19,61.3650016784668,91.94999694824219,1.4984110557029084,-11.65999280402093
20,60.58000183105469,90.97000122070312,1.5016506845674908,-11.707091336695143
21,60.38999938964844,90.81999969482422,1.503891382889993,-11.805689116457145
22,60.28310012817383,90.9000015258789,1.5078853166576947,-12.025558003847664
23,60.439998626708984,90.86000061035156,1.5033091110991472,-11.780271000924515
24,60.22829818725586,90.79000091552734,1.5074309526935672,-11.987260285096596
25,60.709999084472656,91.38999938964844,1.5053533317054946,-11.957001023114941
26,60.712501525878906,91.1050033569336,1.5005970939625966,-11.668730794598204
27,60.880001068115234,91.48999786376953,1.5027923169943194,-11.83456880224955
28,61.20000076293945,86.94000244140625,1.4205882574768534,-6.865885591719845
29,61.81999969482422,87.08999633789062,1.408767336910584,-6.204672522525797
30,62.08000183105469,87.22000122070312,1.4049613184301244,-5.994490457982991
31,62.15999984741211,87.4000015258789,1.4060489340480204,-6.069821311693232
32,62.2400016784668,87.48989868164062,1.4056859948946554,-6.055044024837272
33,62.005001068115234,87.5,1.4111764937134246,-6.372620279445897
34,62.08000183105469,88.0999984741211,1.419136531501361,-6.87448771140096
35,61.09000015258789,85.01499938964844,1.3916352787248607,-5.084807402985263
36,61.54999923706055,84.76000213623047,1.377091847065283,-4.227947077972075
37,61.290000915527344,84.50499725341797,1.3787729807654365,-4.313124151362743
38,61.7599983215332,84.62999725341797,1.37030439691432,-3.8231792700163965
39,61.900001525878906,84.45999908447266,1.3644587560981232,-3.47000082649015
40,61.775001525878906,84.30999755859375,1.3647915091232241,-3.483549373837249
41,61.720001220703125,84.12000274658203,1.3629293759372956,-3.3655169933371525
42,60.40999984741211,82.76930236816406,1.370125849647884,-3.728823179142566
43,60.255001068115234,82.6500015258789,1.3716704018052752,-3.8123228304889807
44,60.064998626708984,82.62000274658203,1.3755099414893446,-4.030923356833014
45,60.30500030517578,83.27999877929688,1.3809799910099532,-4.376901052846975
46,60.130001068115234,82.93000030517578,1.3791784272751422,-4.2558716830118755
47,60.20000076293945,83.12000274658203,1.38073092513568,-4.354286482703728
48,60.529998779296875,83.36000061035156,1.3771683841312623,-4.162514748555694
49,59.63999938964844,82.0199966430664,1.3752514668419398,-3.986986504055409
50,59.883201599121094,81.66000366210938,1.3636546056566872,-3.308787609754532
51,60.34000015258789,81.8499984741211,1.356479918248901,-2.901106926813995
52,61.32849884033203,82.24559783935547,1.3410665415679068,-2.0033540299333907
53,61.459999084472656,82.78500366210938,1.3469737210429653,-2.3707048562198025
54,61.43000030517578,83.05999755859375,1.352108044049538,-2.684949173109729
55,61.349998474121094,83.12000274658203,1.3548493042203424,-2.8496288037156887
56,61.834999084472656,82.7416000366211,1.338103036495367,-1.8366510110534762
57,61.86980056762695,82.54119873046875,1.3341112784135594,-1.5907154239550607
58,61.91999816894531,82.69499969482422,1.3355136004557924,-1.6788378173394278
59,61.75,82.36000061035156,1.3337651920704707,-1.5662644367011183
60,61.900001525878906,81.94000244140625,1.3237479874237015,-0.9500041834237436
61,61.77000045776367,81.77999877929688,1.3239436323983096,-0.9600939949920217
62,61.54999923706055,81.5,1.3241267426519665,-0.9679449417416066
63,62.86000061035156,80.8499984741211,1.2861914999855568,1.3960631483606818
64,62.290000915527344,80.51010131835938,1.2925044170017055,0.9901723695039522
65,62.369998931884766,80.80000305175781,1.2954946999438102,0.8049400875710546
66,62.06999969482422,81.02999877929688,1.3054615623923334,0.18242518251997808
67,62.0,81.31999969482422,1.3116128983036164,-0.19916337472174916
68,62.01499938964844,81.02999877929688,1.3066193594580995,0.11046275100837022
69,61.86399841308594,80.68000030517578,1.3041510793797924,0.26289145893748866
70,63.474998474121094,80.80999755859375,1.2730996376713608,2.240727629114815
71,63.84000015258789,80.97000122070312,1.2683270837589562,2.558292376932343
72,63.69499969482422,80.57649993896484,1.265036507183034,2.762074974790181
73,63.58000183105469,80.6500015258789,1.2684806417618981,2.538110115553394
74,63.06999969482422,80.05999755859375,1.2693831924207826,2.4608269890312187
75,62.849998474121094,79.70999908447266,1.2682577727872784,2.5229757371058383
76,62.81999969482422,79.77999877929688,1.2699777008415045,2.4137256218760683
77,63.09000015258789,79.87999725341797,1.266127707405646,2.666995904861409
78,63.52000045776367,80.52999877929688,1.2677896441900005,2.57960703017217
79,63.150001525878906,81.0,1.2826603015489422,1.6254989902426331
80,63.20000076293945,81.16999816894531,1.284335398561316,1.5209198523573093
81,63.470001220703125,81.0199966430664,1.276508509293028,2.02419013534265
82,63.560001373291016,81.08000183105469,1.2756450610324541,2.0819411997231896
83,63.7599983215332,80.91999816894531,1.2691342581421743,2.5036209860724767
84,63.810001373291016,80.30999755859375,1.2585800945023824,3.1790456186361524
85,63.724998474121094,79.79499816894531,1.25217732569033,3.582827165215278
86,63.369998931884766,79.73500061035156,1.2582452572873992,3.178343114785406
87,63.150001525878906,79.4749984741211,1.2585114260298504,3.1505005161215394
88,63.07500076293945,79.56500244140625,1.261434823289859,2.962365506670352
89,62.95000076293945,79.48999786376953,1.2627481636277862,2.873820011081065
90,62.689998626708984,79.5,1.2681448674674103,2.52363092749529
91,62.56999969482422,79.54000091552734,1.2712162586458648,2.3266233391935742
92,62.61000061035156,79.36000061035156,1.2675291460902918,2.5589608656781877
93,62.564998626708984,78.98999786376953,1.2625269655172455,2.870082990499739
94,62.63999938964844,79.43000030517578,1.2680396085428758,2.5282115912595344
95,62.72999954223633,79.61000061035156,1.2690897687118565,2.46596753845256
