,amat,klac,Ratio,Spread
72,126.46707916259766,356.5956115722656,2.8196714428250034,46.4008356259737
73,128.4820556640625,363.30645751953125,2.8276824778508822,46.162032996349424
74,120.80925750732422,341.9960632324219,2.8308762944899972,42.82763266584011
75,118.4468765258789,340.7390441894531,2.876724605861655,36.496755753907635
76,121.49414825439453,349.4789733886719,2.8765086912408635,37.54457078557171
77,119.07221221923828,337.7300109863281,2.836346152404496,41.51434820948391
78,115.37974548339844,328.08935546875,2.843561095530043,39.294912730501
79,113.71217346191406,326.8818359375,2.874642406223846,35.14624158136952
80,115.99515533447266,333.0878601074219,2.8715669990437207,36.27308584035872
81,112.52105712890625,318.2012634277344,2.8279263592697763,40.000984609762796
82,114.01988983154297,324.5260925292969,2.8462235230078123,38.49036062191267
83,116.19367218017578,334.3746337890625,2.8777353147989357,35.62394223715229
84,117.01752471923828,342.06536865234375,2.9231977814696197,30.579396704756572
85,114.83381652832031,332.5632629394531,2.8960394506912204,33.067498038720274
86,111.96520233154297,320.97271728515625,2.8667185036179,35.444142027341584
87,113.62284088134766,327.83203125,2.88526522226586,33.909112733574105
88,108.11390686035156,311.5498352050781,2.881681406699144,32.49678003734432
89,108.00472259521484,311.569580078125,2.884777374465745,32.12633862115861
90,113.78166198730469,329.3662414550781,2.894721659908848,32.88503109662686
91,109.5333251953125,316.00390625,2.885002401657422,32.60183756937762
92,112.1339340209961,323.3086242675781,2.88323625751899,33.65019610620534
93,112.95779418945312,330.59356689453125,2.926699917139483,29.011467315521212
94,117.93070983886719,345.8166809082031,2.9323717408358214,29.76120731507815
95,112.63024139404297,329.9996643066406,2.9299383560061725,28.55328027399538
96,111.66741943359375,327.9705810546875,2.937030180497049,27.48980863477551
97,104.96737670898438,315.6178894042969,3.0068188736327874,18.322166568025647
98,106.38679504394531,319.92352294921875,3.007173238154863,18.575661600058947
99,103.15091705322266,308.45172119140625,2.990295481641281,19.65392154170912
100,105.96990203857422,312.3812561035156,2.947829997897001,24.778880775666675
101,111.03215026855469,334.1004638671875,3.0090425436154757,19.31946056051903
102,109.66236877441406,328.260986328125,2.9933785855327373,20.759241547618398
103,115.97528839111328,349.0863952636719,3.0100067014829768,20.210738665498308
104,110.51600646972656,331.54815673828125,3.0000012426173,20.213929485496305
105,109.92044067382812,336.18597412109375,3.058448201810558,13.663172856614107
106,105.672119140625,333.16693115234375,3.1528366598665074,3.0367361038037304
107,109.1164321899414,338.82763671875,3.105193506775819,8.439059430532279
108,105.80115509033203,327.8140869140625,3.0983979960727073,8.804039893067237
109,107.99021911621094,335.6496887207031,3.10814897374643,7.999645244564204
110,114.49768829345703,350.8442077636719,3.0642034174913633,13.70691953404123
111,118.8857650756836,368.71014404296875,3.101381766002389,9.935352591091725
112,116.70664978027344,362.33441162109375,3.1046595228572658,9.311832874901324
113,113.8907241821289,354.52862548828125,3.1128841091688475,8.072951520426738
114,116.74644470214844,369.20672607421875,3.162466548905745,2.5673385020650246
115,114.38823699951172,359.9410400390625,3.1466613130911263,4.258533027089595
116,114.42803192138672,359.9708251953125,3.1458272868191623,4.356567951128295
117,115.0947036743164,364.6881103515625,3.1685915920468486,1.7806122150835337
118,111.90067291259766,358.9876708984375,3.20809215489555,-2.7780781195059943
119,106.70663452148438,347.1697082519531,3.2534969339891773,-7.643209015968284
120,101.373291015625,331.3594665527344,3.2687058221446206,-8.963504656857243
121,95.8409423828125,311.7158508300781,3.252428900218945,-7.089624697286399
122,96.13945007324219,314.2879943847656,3.2690845864557234,-8.702970617507436
123,96.93547058105469,321.5575256347656,3.3172328323911975,-13.415708175596809
124,89.14441680908203,308.25982666015625,3.457982425532574,-25.1426372627157
125,89.38322448730469,309.779296875,3.4657431375056142,-25.895064468909585
126,94.69666290283203,324.9638671875,3.4316295551084464,-24.01303198682972
127,93.4727783203125,322.20306396484375,3.447025644843019,-25.183308867639415
128,92.8160629272461,318.4491271972656,3.430969997584169,-23.538721994810818
129,96.87577056884766,337.1592102050781,3.480325454190487,-29.20914737172591
130,97.12452697753906,336.2554931640625,3.462106881012915,-27.50643230198823
131,94.54740142822266,327.8140869140625,3.4671929842823697,-27.342675036008973
132,91.48272705078125,318.3597412109375,3.4799983720885237,-27.73197034350959
133,90.52750396728516,316.8799743652344,3.5003723783188425,-29.320351027022515
134,85.84092712402344,294.21734619140625,3.427471674045638,-21.71086531862476
135,85.57227325439453,293.52215576171875,3.4301081950822785,-21.878582957803633
136,86.12948608398438,290.9798278808594,3.378399676007896,-17.546504393683552
137,90.29864501953125,312.00384521484375,3.4552439313719328,-25.179309865209564
138,90.73645782470703,314.6554260253906,3.46779490371192,-26.424649244128933
139,88.17924499511719,311.0107727050781,3.5270292087701582,-30.993685856925755
140,88.2886962890625,311.6165466308594,3.529518043970296,-31.247905551145994
141,88.63694763183594,310.9610900878906,3.5082558503650683,-29.47387627334989
142,91.21406555175781,316.8899230957031,3.4741344021760496,-27.12508480252517
143,94.0001449584961,323.980712890625,3.4465980135846843,-25.26707217037647
144,92.6767578125,327.21820068359375,3.5307471733701434,-32.75523927829998
145,97.74144744873047,343.1972961425781,3.511276997638076,-32.46670546604308
146,101.7215576171875,353.9923400878906,3.480012972472198,-30.477756446419153
147,103.32353973388672,358.05413818359375,3.4653684833656913,-29.394036643612413
148,101.1643295288086,351.5790710449219,3.475326458273048,-29.854287097478096
149,100.49766540527344,348.18267822265625,3.464584742526626,-28.599199190034188
150,98.4180679321289,343.5250244140625,3.4904670619114806,-30.62114929725003
151,102.9454345703125,358.6499938964844,3.4838844033585943,-31.20435465693048
152,104.63697814941406,367.4290466308594,3.511464619192244,-34.55022079599546
153,105.4529037475586,380.89556884765625,3.611996970320266,-45.39601477535392
154,105.87081146240234,382.9811096191406,3.617438124153302,-46.13924866073863
155,104.46781921386719,380.0514221191406,3.637976029164512,-47.71592964703778
156,108.46782684326172,393.20013427734375,3.6250392924855603,-48.016738800160155
157,110.50762939453125,394.6600036621094,3.571337163094009,-42.92482434940489
158,109.07479858398438,393.01141357421875,3.6031367343906813,-45.87844330264652
159,107.293701171875,385.0069885253906,3.5883466067466863,-43.59484904054504
160,99.16433715820312,355.8494567871094,3.5884821800341413,-40.54858758413074
161,104.52752685546875,371.9278564453125,3.558180965666401,-39.40058484200959
162,105.00514221191406,370.1799621582031,3.5253508005458603,-36.11860453760049
163,109.83100891113281,379.8966369628906,3.4589196687638104,-30.334742090463568
164,109.23400115966797,383.0059509277344,3.506288764135742,-35.36162681885672
165,107.9504165649414,379.42822265625,3.5148379666325,-35.90673327665489
166,105.47279357910156,373.8074951171875,3.5441129644190434,-38.244055510124255
167,107.73149871826172,380.71380615234375,3.533913578497432,-37.89547424663765
168,104.10960388183594,370.5387268066406,3.559121473819081,-39.35381110020437
169,100.30860900878906,358.56976318359375,3.5746658908626254,-39.59352755387714
170,101.42304229736328,361.2107238769531,3.5614266314149363,-38.65496237533158
171,101.23350524902344,361.42999267578125,3.570260575159407,-39.483018416225136
172,104.74495697021484,375.43194580078125,3.5842484131005814,-42.20629527337006
173,98.56002044677734,357.951904296875,3.631816457365387,-44.592082014830154
174,96.30550384521484,352.1717529296875,3.656818550014636,-46.05336949074898
175,94.2904052734375,345.9530944824219,3.6690169427013815,-46.30714644726059
176,93.84149932861328,342.953369140625,3.6546024050582795,-44.74929336468709
177,91.58699035644531,335.9573669433594,3.668177823464387,-44.994705505144324
178,91.01837158203125,334.1037292480469,3.6707284852589614,-44.96745404141147
179,90.07068634033203,329.4496765136719,3.6576792061830914,-43.35733751736346
180,91.71668243408203,336.6649475097656,3.670705683796741,-45.28571905758808
181,93.56218719482422,349.8895568847656,3.7396470451913637,-52.58262319843094
182,96.27558135986328,357.44366455078125,3.7127136445399582,-51.421391225894226
183,96.06608581542969,356.24774169921875,3.7083611627902915,-50.898361699609424
184,90.17044067382812,339.5151672363281,3.7652601528748217,-53.10242035087565
185,90.41983032226562,345.42486572265625,3.820233509524695,-58.21108686165199
186,88.70401000976562,336.2065124511719,3.7902064677138965,-54.50389631574579
187,88.65413665771484,334.3827819824219,3.7717673939281804,-52.840357538876034
188,89.50206756591797,333.2068176269531,3.7228951988349035,-48.94086486222436
189,87.90596008300781,328.7720031738281,3.740042232214692,-49.6326991623212
190,86.87845611572266,321.7560729980469,3.7035196915730837,-45.91708051894908
191,84.83343505859375,311.99957275390625,3.6777901606649634,-42.729125792637134
192,84.08525848388672,306.54827880859375,3.6456839681040845,-39.68095227936355
193,82.73854064941406,302.53204345703125,3.6564827114723073,-39.990333705471116
194,83.94560241699219,307.3255920410156,3.6610088342019815,-40.906836556587095
195,85.79110717773438,314.610595703125,3.6671702470437033,-42.264134984539325
196,84.2149429321289,309.6476135253906,3.676872568505378,-42.36374448758146
197,81.73099517822266,301.59527587890625,3.6900967034751924,-42.289771576542975
198,86.04049682617188,315.4477233886719,3.6662703613389493,-42.30023069453436
199,89.19282531738281,326.17095947265625,3.656919245600898,-42.898283416965725
200,89.00328826904297,327.9249267578125,3.6844136113999175,-45.26103794418735
201,87.90596008300781,326.3702392578125,3.712720263217963,-47.23093524630558
202,82.39936065673828,313.0858459472656,3.7996149903580925,-51.63357202956216
203,78.99765014648438,298.3164978027344,3.776270525130428,-47.79041471675227
204,76.11466979980469,279.9595031738281,3.6781280653279076,-38.693465390634955
205,75.82537078857422,273.8703918457031,3.611856941779326,-33.53357369910289
206,79.22708892822266,277.587646484375,3.503696150389433,-26.32461300066989
207,74.63825988769531,262.7983703613281,3.5209605737961804,-26.274516369767486
208,74.22926330566406,262.32000732421875,3.5339163510760914,-27.10983793084036
209,75.04727172851562,267.841064453125,3.5689647109630203,-30.003476852615126
210,77.07233428955078,271.0301208496094,3.516568212808818,-26.688093814483114
211,78.46894073486328,276.0628662109375,3.51811638624917,-27.234981695493946
212,82.21980285644531,289.63629150390625,3.5227071999869346,-28.760751786662002
213,84.73368072509766,294.3800354003906,3.4741797226471345,-25.429996328265577
214,87.31739044189453,303.8276062011719,3.479577260194856,-26.578769999073405
215,87.9259033203125,305.35235595703125,3.4728372916981933,-26.148994873078994
216,86.32979583740234,307.8537902832031,3.5660201358871464,-33.77707795247271
217,89.50206756591797,320.4007263183594,3.5798136851127524,-36.13477355363061
218,88.07554626464844,315.3680114746094,3.580653482715793,-35.68400179886588
219,89.5718994140625,320.0818176269531,3.5734624332048193,-35.59156708713179
220,87.54682922363281,311.351806640625,3.5564030062733236,-33.36602004080355
221,86.09037780761719,313.3648681640625,3.6399522936735944,-40.057159272661224
222,91.47725677490234,326.9084167480469,3.573657849758972,-36.29821624058199
223,94.80915069580078,336.0171813964844,3.544142932728191,-34.70503882162369
224,97.2232666015625,340.960205078125,3.506981579578456,-31.89399554291099
225,94.15074920654297,336.365966796875,3.57263186572178,-37.16858980651533
226,104.53546142578125,366.99090576171875,3.5106833676941034,-34.43814855958526
227,110.26152038574219,378.9100036621094,3.4364663423515234,-27.965319010055612
228,107.34861755371094,377.9100036621094,3.5203993518875585,-36.32147442689602
229,110.19168853759766,385.54998779296875,3.498902620603896,-34.82960091600755
230,103.96685028076172,370.4200134277344,3.5628665524387615,-39.693617951797066
231,104.1962890625,375.989990234375,3.6084777453911543,-44.52664436071471
232,104.4456787109375,376.3399963378906,3.603212703317715,-44.0756184886785
233,104.88461303710938,372.1099853515625,3.5478033867551737,-38.4357637793497
234,106.77999877929688,382.17999267578125,3.5791346417385475,-42.41784967214754
235,107.66999816894531,385.6300048828125,3.5815920074385,-43.00921087342685
236,105.81999969482422,380.0199890136719,3.591192497728377,-43.341333909319516
237,103.47000122070312,374.92999267578125,3.623562271696989,-45.79946128892435
238,103.25,374.3299865722656,3.6254720249129844,-45.90609242375341
239,109.5999984741211,393.1499938964844,3.58713503074834,-44.33009753077941
240,107.01000213623047,390.7300109863281,3.651341025943577,-50.22910418659312
241,106.70999908447266,389.55999755859375,3.650641935159369,-50.0226914484894
242,106.43000030517578,388.57000732421875,3.650944340975655,-49.93204878823188
243,104.70999908447266,383.239990234375,3.66001330899835,-50.12662337411932
244,106.11000061035156,388.0899963378906,3.6574309123133726,-50.47986710166417
245,108.61000061035156,395.9200134277344,3.64533662832886,-50.279960129197136
246,107.33999633789062,393.4100036621094,3.6650830732629442,-51.84916551024075
247,109.37000274658203,400.9100036621094,3.6656303702491986,-52.82884658712224
248,111.87000274658203,409.0299987792969,3.656297387476322,-52.91891764199896
249,109.63999938964844,406.2099914550781,3.704943393983912,-57.26161336373018
250,104.55999755859375,384.75,3.679705518206351,-52.118433484559645
251,104.7300033569336,385.5400085449219,3.6812756248173786,-52.36238856915297
