,mu,avgo,Ratio,Spread
42,93.22248840332031,565.6392822265625,6.067626941895879,184.36635170245404
43,90.30835723876953,566.6064453125,6.27413079627203,159.69981952269234
44,90.07959747314453,564.1348876953125,6.262626649319767,160.31097285015073
45,86.83724975585938,552.14794921875,6.358422805548303,145.9292988849652
46,88.34902954101562,566.6162719726562,6.413384220701681,143.75562763914343
47,89.61213684082031,574.44140625,6.4103080955472675,146.20279903812616
48,88.37885284423828,573.884521484375,6.493459724984295,136.72991816106094
49,85.79293823242188,556.9642333984375,6.491958952257402,132.62008050109807
50,92.7948226928711,572.2628784179688,6.166969899948227,174.26473515149712
51,88.6971206665039,565.2484741210938,6.372793951749523,147.95430014781937
52,81.46649169921875,582.2372436523438,7.146953692347688,72.16195075004555
53,75.29010772705078,557.5308837890625,7.405101421959431,46.63844958229355
54,76.7422103881836,562.65966796875,7.331814722597379,53.318988657146626
55,79.0098648071289,583.2435302734375,7.381907711109164,51.176979521450214
56,75.31001281738281,574.1678466796875,7.624057216295679,30.16336618712966
57,72.42570495605469,564.515869140625,7.794413178071969,16.35851466600422
58,69.02423095703125,554.69775390625,8.036275757299762,-1.4860878065395653
59,72.71414184570312,579.0817260742188,7.963811596690641,4.138390275683484
60,79.2386245727539,593.1104125976562,7.4851174638081295,43.17050148696057
61,80.08401489257812,588.7630615234375,7.351817492082327,54.39304660240179
62,78.98002624511719,596.324462890625,7.550319887713279,37.85338277749076
63,77.92576599121094,591.3871459960938,7.58910917940537,34.21685674339573
64,78.69159698486328,601.2716674804688,7.6408624366350875,30.560507690941783
65,75.24038696289062,589.5086059570312,7.835002313953852,14.25636993179534
66,77.78651428222656,616.1131591796875,7.920565214482983,8.358369603820954
67,77.67711639404297,618.5130004882812,7.962615364744858,5.068842559153715
68,79.4275894165039,622.4569091796875,7.83678459528258,15.360774296872016
69,81.6057357788086,630.9053955078125,7.731140335746427,24.626210803990027
70,78.73138427734375,620.6964111328125,7.883722823243032,11.459336889816534
71,77.46825408935547,619.3095703125,7.99436591920814,2.5736858940990643
72,75.76751708984375,616.654052734375,8.13876548182459,-8.602155381235328
73,77.24945068359375,624.3944702148438,8.082833789618814,-4.29064752695934
74,74.20601654052734,604.005859375,8.139580690807254,-8.652971012474275
75,73.38050842285156,592.08544921875,8.068701920227737,-3.4460615416892395
76,72.88321685791016,593.1181640625,8.137925157980012,-8.523033722980365
77,71.8474349975586,577.33251953125,8.035534178093734,-1.1609553330793076
78,71.73788452148438,571.0477905273438,7.960198357345258,4.232847003396948
79,71.66815948486328,575.434326171875,8.029148931798785,-0.7207322245064987
80,72.08645629882812,582.78125,8.084476334696369,-4.665828878372629
81,69.8455810546875,564.3991088867188,8.080670249486609,-4.5077574810092145
82,70.86145782470703,576.8407592773438,8.140402088597993,-8.687721225746266
83,72.43505096435547,587.777587890625,8.114546480817197,-6.827197038407583
84,72.90313720703125,587.8759155273438,8.063794481956055,-3.1187815992274253
85,70.63237762451172,582.9681396484375,8.25355395435717,-16.67811184241794
86,69.12850952148438,577.2833862304688,8.35087274738732,-23.223667641696927
87,69.83563232421875,578.1980590820312,8.279413242765386,-18.38761640076826
88,66.8079605102539,550.8460693359375,8.245216066001474,-15.658372770902368
89,66.20043182373047,550.3247680664062,8.31300873583025,-20.077839697446628
90,69.8953857421875,569.4052734375,8.146535960725345,-9.108882037014844
91,67.91345977783203,545.2596435546875,8.02874195098316,-1.0813993114990197
92,70.31368255615234,566.85791015625,8.061843577934615,-3.1596915815059745
93,70.97100067138672,571.5985107421875,8.053972824602402,-2.5546080697279265
94,73.3214340209961,593.7180786132812,8.097469539988348,-5.559117510906056
95,71.00088500976562,570.43798828125,8.034237716935369,-1.151049202611496
96,70.064697265625,570.546142578125,8.143132916354514,-8.87281374441978
97,67.65451049804688,553.6491088867188,8.183476678952575,-11.576787202151316
98,68.63053894042969,571.81494140625,8.33178567783909,-21.805002299555902
99,66.68843841552734,557.7700805664062,8.36381978373838,-23.554405532951144
100,67.4354019165039,562.1566162109375,8.336224004521833,-21.866209907797845
101,71.62832641601562,578.5520629882812,8.07714059418427,-4.162414171538337
102,70.1842041015625,573.0738525390625,8.16528248592484,-10.42862626691295
103,74.17794799804688,598.1342163085938,8.063504484167488,-3.009597269104127
104,70.76185607910156,561.173095703125,7.930446243182405,6.169924405489034
105,69.1185531616211,537.2142944335938,7.772360239911509,16.764453384163623
106,68.6205825805664,534.2440795898438,7.785478634819163,15.684888745835899
107,69.30776977539062,517.6912231445312,7.469454360200029,37.82634160190718
108,66.34982299804688,515.5668334960938,7.770432688437924,15.895028717489133
109,67.59475708007812,522.8744506835938,7.7354290964335455,18.711922281751406
110,70.31368255615234,541.5910034179688,7.702498059114674,22.107215156775275
111,73.02265167236328,573.673828125,7.856107864980711,12.05526528812856
112,73.54053497314453,570.57568359375,7.758655601323982,19.365130843485183
113,73.25171661376953,564.1729125976562,7.701838792015497,23.419066967914425
114,75.06433868408203,567.2415161132812,7.556737674071711,35.09173522293394
115,69.65636444091797,554.0425415039062,7.953939973049285,4.309992973122341
116,70.1642837524414,551.9869384765625,7.867064394530441,10.49628420699036
117,70.47303009033203,563.5532836914062,7.9967227600267226,1.440839498975599
118,68.32179260253906,556.0488891601562,8.138675347629734,-8.54985056029114
119,65.75225830078125,547.0593872070312,8.320009096942778,-20.457260371941636
120,62.36604309082031,532.3556518554688,8.535985697861701,-33.29214959164364
121,58.601375579833984,509.09515380859375,8.687426681905135,-40.64806508981474
122,58.46194076538086,511.6031494140625,8.751046282695702,-44.29002376889236
123,58.8802375793457,518.0354614257812,8.798121113687563,-47.32050860635224
124,54.78690719604492,488.9917907714844,8.925340301136487,-51.56612456924314
125,55.523902893066406,490.4375915527344,8.832909179624298,-47.01825792167484
126,56.56964874267578,499.5809326171875,8.831253927166545,-47.65700002719684
127,56.111515045166016,491.9747009277344,8.767802839251937,-43.77657166591201
128,55.992000579833984,492.4507141113281,8.795019092221695,-45.224544334517994
129,58.20299530029297,504.856689453125,8.674067148062804,-39.649455343292125
130,58.5416145324707,501.5047912597656,8.56663751529437,-33.54371330677663
131,57.62535095214844,494.30517578125,8.577911763031457,-33.79567346131376
132,55.792808532714844,486.33203125,8.716751209339693,-40.72580428930491
133,55.05581283569336,481.770263671875,8.750579436719121,-42.15770413999821
134,53.43242645263672,473.8665466308594,8.868520074619886,-47.45628682452645
135,56.49993133544922,472.33935546875,8.359998752288652,-20.9824044155638
136,57.137332916259766,478.59686279296875,8.376254864650374,-22.05620020737974
137,58.611331939697266,494.3944396972656,8.435134014799855,-25.86638020747217
138,59.015480041503906,494.5431823730469,8.37988917526806,-22.72836106902998
139,57.68828201293945,478.84478759765625,8.300555518194347,-17.82349416299781
140,59.055397033691406,477.3671875,8.083379529692428,-5.227738553111472
141,58.7360725402832,477.7242126464844,8.133404090286167,-8.181691772717109
142,59.225040435791016,480.6100158691406,8.114979953288428,-7.090930463331638
143,61.400447845458984,490.34832763671875,7.9860708650023895,0.8624058864833088
144,60.322723388671875,486.97662353515625,8.072855404711495,-4.530557159932819
145,62.268619537353516,504.7674255371094,8.10628899897662,-6.496226921152989
146,63.16672134399414,507.514404296875,8.034521873203559,-1.939331902578381
147,63.50600814819336,513.375244140625,8.083884645097626,-5.04089882848735
148,61.16095733642578,508.2581787109375,8.310173693246508,-18.995117975113438
149,60.02335739135742,508.84326171875,8.47742085470242,-28.831809595212015
150,59.534385681152344,506.8400573730469,8.513400307639431,-30.805200804834506
151,61.75969314575195,523.4011840820312,8.474802211967154,-29.2688638195524
152,61.93931198120117,529.1727905273438,8.543407629195976,-33.5797079185104
153,61.72975540161133,531.0272216796875,8.602451414635382,-37.13837214936235
154,62.4083251953125,531.9098510742188,8.523059213807754,-32.5024867314956
155,62.338470458984375,526.7927856445312,8.450524720383296,-27.95351967683343
156,64.1147232055664,542.193603515625,8.456616146921961,-28.90884176611474
157,64.71345520019531,548.2031860351562,8.471239626121859,-30.0491957822751
158,62.3284912109375,546.8545532226562,8.773749253322105,-48.09644416567631
159,61.32061767578125,540.9937133789062,8.822378734658004,-50.432204118163504
160,59.02546310424805,528.3695068359375,8.95155207681735,-56.47349759791877
161,61.27072525024414,545.8330688476562,8.908545910275173,-55.67731311721912
162,62.188785552978516,540.8944702148438,8.697620727036979,-43.27252688463063
163,64.90306091308594,553.5880737304688,8.529460181728544,-33.89210217394737
164,64.56377410888672,554.31201171875,8.58549580425555,-37.37531308006954
165,63.72554397583008,547.0628051757812,8.584670620987906,-36.94306987441758
166,61.49026107788086,534.1113891601562,8.686113537291284,-42.170243440493046
167,62.84739685058594,553.8062744140625,8.81192065489502,-50.82813009288714
168,60.38259506225586,543.8695678710938,9.007058529206166,-60.936591054846765
169,58.187232971191406,524.3532104492188,9.01148213576038,-59.27416454851676
170,57.73817825317383,525.3746948242188,9.09925998219972,-63.9476168359708
171,58.187232971191406,526.4258422851562,9.04710218040082,-61.34679638445426
172,61.071144104003906,545.555419921875,8.933112813357424,-57.02277138251208
173,57.508663177490234,516.52880859375,8.981756487706486,-56.968277505446004
174,56.88996505737305,509.90435791015625,8.96299298823478,-55.37543119322681
175,56.181461334228516,502.1791687011719,8.938520942231518,-53.41219650551029
176,56.41097640991211,494.95965576171875,8.774172816387347,-44.32613666611315
177,57.189334869384766,487.9187316894531,8.531638509239793,-30.955159697554343
178,56.21139907836914,496.0604553222656,8.824908531998378,-47.050012394450285
179,55.113712310791016,494.0572509765625,8.964325396745744,-53.9738200414455
180,54.88419723510742,500.92962646484375,9.12702839250817,-62.71274242967076
181,55.27337646484375,507.6730651855469,9.184766657206998,-66.29115470222729
182,57.319061279296875,518.0560302734375,9.038110860698179,-60.037449465489836
183,57.81800842285156,524.66064453125,9.074346537399704,-62.58434228054268
184,53.507102966308594,499.4619140625,9.334497410128751,-72.44434245027497
185,52.9981803894043,506.5028991699219,9.55698658799963,-83.62417488789049
186,52.57905960083008,495.98114013671875,9.433054602005255,-76.5109440582716
187,52.73872375488281,498.3215026855469,9.448872995137844,-77.55282705889715
188,51.99030303955078,497.6669616699219,9.572303536898598,-82.98486820741164
189,50.69304275512695,488.9599914550781,9.645504883520255,-84.82795512977259
190,49.99451446533203,482.1400146484375,9.643858327352504,-83.68880695696583
191,49.555442810058594,477.6099853515625,9.63789158704922,-82.72955763854304
192,49.99451446533203,468.67999267578125,9.374628350491944,-70.22878498430958
193,48.77708435058594,462.260009765625,9.4769914175912,-73.70963494889872
194,50.473506927490234,464.75,9.207800850209507,-62.40335366392055
195,50.89262008666992,465.9599914550781,9.155747742237484,-60.20487896198228
196,49.90470504760742,450.1300048828125,9.019790908560696,-52.409178364518034
197,49.99451446533203,444.010009765625,8.881174555130789,-45.55880207415334
198,51.611106872558594,456.7799987792969,8.8504205094304,-45.1817438309314
199,53.84638595581055,479.8599853515625,8.911647027627133,-50.08317184478046
200,54.61476516723633,484.79998779296875,8.876720174635167,-48.77427830061141
201,54.50499725341797,479.5,8.797358483857751,-44.36698550225572
202,52.90999984741211,460.4800109863281,8.703080935821449,-38.318420935242905
203,51.380001068115234,437.70001220703125,8.518879001710525,-27.981240868001755
204,53.709999084472656,430.760009765625,8.020108305869549,-2.092371728604924
205,52.75,430.57000732421875,8.162464593824053,-9.709626870320513
206,54.86000061035156,437.9700012207031,7.983412255705705,0.05010212460603469
207,52.720001220703125,427.1000061035156,8.101289761271735,-6.4835927543136975
208,53.5,435.3699951171875,8.13775691807827,-8.410188859609555
209,52.54999923706055,434.8299865722656,8.27459548782647,-15.596125870672104
210,53.029998779296875,435.29998779296875,8.20856115054092,-12.162498299814281
211,53.70000076293945,430.29998779296875,8.013035040586745,-1.7136617830861454
212,56.04999923706055,449.7300109863281,8.023729118785862,-2.0321632008960435
213,56.2400016784668,456.5199890136719,8.117353758694223,-7.2769335030726054
214,55.869998931884766,460.07000732421875,8.234652158936392,-13.83602421353249
215,55.45000076293945,461.17999267578125,8.317042134001474,-18.361673123979365
216,52.209999084472656,455.3999938964844,8.722466996401867,-38.93120746682366
217,54.040000915527344,472.8999938964844,8.75092497936294,-41.54859361466891
218,54.099998474121094,470.1199951171875,8.689833796244391,-38.280660625979415
219,54.86000061035156,467.8999938964844,8.52898265932932,-29.879890551175215
220,53.45000076293945,456.0299987792969,8.53189882637932,-29.476814703974135
221,53.47999954223633,444.1199951171875,8.304412844402506,-17.32284393716845
222,56.15999984741211,465.29998779296875,8.285256215405957,-16.70755259260489
223,56.560001373291016,475.2200012207031,8.402050736956195,-23.37452651572989
224,57.4900016784668,482.1099853515625,8.385979670829258,-22.701220168163736
225,55.970001220703125,469.4700012207031,8.387886206567522,-22.42274272222256
226,60.27000045776367,506.57000732421875,8.40501084248731,-24.552713755964824
227,62.52000045776367,518.0900268554688,8.286788596642323,-17.774455876175757
228,61.779998779296875,513.219970703125,8.307218854706589,-18.922513500374187
229,63.099998474121094,524.4199829101562,8.310934953908662,-19.3875387747919
230,58.869998931884766,511.7300109863281,8.692543235450415,-41.09832466092315
231,58.7400016784668,512.1099853515625,8.718249416381857,-42.53551049536424
232,58.58000183105469,515.1599731445312,8.794126955309045,-46.886707885519975
233,57.15999984741211,517.4400024414062,9.05248432160087,-60.71499950280282
234,58.619998931884766,530.0499877929688,9.042135746349569,-61.451443402123694
235,58.93000030517578,533.6400146484375,9.055489765567984,-62.52036309035595
236,58.40999984741211,529.9099731445312,9.072247466681157,-63.019260533128325
237,55.75,522.2100219726562,9.36699590982343,-76.95193830403929
238,55.119998931884766,521.3900146484375,9.459180420027797,-81.25545734143094
239,57.650001525878906,551.030029296875,9.558196265606677,-90.32005451628925
240,55.4900016784668,550.75,9.9252114496461,-107.60637029308037
241,54.68000030517578,540.7999877929688,9.89027038724758,-104.2437491224054
242,54.040000915527344,530.6400146484375,9.819393146900714,-99.28861436662203
243,53.68000030517578,525.8200073242188,9.795454626208704,-97.39633639189498
244,53.81999969482422,518.5,9.633965123375193,-88.93777454804814
245,55.20000076293945,531.0800170898438,9.621014669376668,-90.29483947260172
246,54.869998931884766,544.719970703125,9.927464576395137,-106.61855533067836
247,55.349998474121094,556.6300048828125,10.056549597613177,-114.62496071880491
248,55.2400016784668,571.0399780273438,10.337435928245851,-129.92949025498405
249,54.59000015258789,574.4400024414062,10.522806390103561,-138.61569610821584
250,52.040000915527344,558.0,10.722520948947711,-142.91373519466373
251,52.06999969482422,555.9099731445312,10.67620465532265,-140.5797412344986
