,nue,ecl,Ratio,Spread
79,155.77992248535156,178.1238555908203,1.1434326885582435,29.111265541614834
80,161.71429443359375,178.95819091796875,1.1066318629702585,36.22247166319843
81,163.78489685058594,175.41221618652344,1.0709914012800863,42.540779755536214
82,168.74838256835938,173.86268615722656,1.0303072747188875,50.735929884941605
83,170.2344512939453,179.54421997070312,1.0546879236605435,47.04409620448501
84,167.67840576171875,181.0341339111328,1.0796508536012286,42.13188822885109
85,173.9595184326172,178.80921936035156,1.0278783303807137,52.76659601572407
86,159.55455017089844,174.0216064453125,1.0906715368437845,38.26737059481106
87,157.08766174316406,174.4288787841797,1.110391973809937,34.55717683091137
88,155.57186889648438,167.33688354492188,1.0756243061929518,39.61967425708513
89,157.513671875,169.39295959472656,1.0754175023559462,40.16348176456864
90,159.1582489013672,174.13087463378906,1.0940738280031006,37.62749391217391
91,153.34275817871094,168.20103454589844,1.0968958465574954,35.77096284156831
92,148.5972442626953,164.5060577392578,1.1070599495670213,33.11216239189698
93,150.74710083007812,165.26095581054688,1.0962794965909741,35.235711208324254
94,153.0950927734375,172.7005615234375,1.1280607261462898,30.93983620020972
95,139.5124053955078,165.56886291503906,1.1867680328904302,19.885649850979682
96,135.28204345703125,164.08888244628906,1.212939117809878,15.701590987773036
97,128.82257080078125,162.70822143554688,1.2630412545264942,8.433652252018325
98,128.3272247314453,159.28143310546875,1.2412131053157454,11.197220824436831
99,124.80028533935547,159.1721649169922,1.2754150720422883,6.584263414075357
100,123.48262786865234,158.65565490722656,1.2848419056645566,5.3365594278166295
101,122.6405258178711,160.9004669189453,1.311968175657471,1.9642554410580346
102,118.63804626464844,158.26829528808594,1.334043338298352,-0.7625001178845792
103,123.90863800048828,161.84408569335938,1.306156603002299,2.7185143858879344
104,118.07333374023438,155.15936279296875,1.3140931815673553,1.590337746076378
105,119.58912658691406,156.58966064453125,1.3093971426467959,2.1895377075979554
106,118.85600280761719,158.4172821044922,1.3328504943995947,-0.6196645205148257
107,125.13712310791016,159.94692993164062,1.2781733026874267,6.26049110343873
108,123.06653594970703,157.33460998535156,1.2784516015763105,6.100498118855901
109,127.4653091430664,156.75851440429688,1.229813158248037,12.566119168862874
110,131.83436584472656,163.09561157226562,1.2371251648023118,12.07876000479259
111,136.4609832763672,164.91329956054688,1.2085014749348297,16.45565855256691
112,131.2300262451172,162.80755615234375,1.2406273229591882,11.55766403014629
113,129.49627685546875,161.77455139160156,1.2492602514909268,10.269348564028425
114,130.40773010253906,171.96554565429688,1.3186760134470639,1.2987007198490148
115,127.51484680175781,169.31350708007812,1.3277944594428521,0.07745255485169489
116,128.26779174804688,168.6778106689453,1.315044161672907,1.7212683308526295
117,132.5377655029297,169.5618133544922,1.279347155967739,6.554341310653788
118,128.65415954589844,163.8802947998047,1.27380486863574,7.036092750764871
119,122.51173400878906,163.60218811035156,1.3354001511285005,-0.9099053389422038
120,119.05413818359375,157.67233276367188,1.3243750714529963,0.39056863736521175
121,111.22750091552734,151.76234436035156,1.3644318456422817,-4.178541903564659
122,112.6640396118164,149.26922607421875,1.3249056805394641,0.23796066882834177
123,115.37858581542969,149.0308380126953,1.2916680938618792,4.110859604193498
124,111.52471160888672,144.6505126953125,1.2970265567921557,3.3312257020742693
125,112.9315185546875,147.6906280517578,1.3077892685932324,2.174686736814769
126,111.21759796142578,148.10926818847656,1.3317071300159362,-0.5387248150375199
127,106.83863067626953,150.75071716308594,1.4110131907238113,-9.043181091903486
128,105.05534362792969,153.79083251953125,1.4639029982540068,-14.470942736978921
129,110.02873229980469,159.13348388671875,1.4462902603759367,-13.154714920710072
130,109.03801727294922,156.40235900878906,1.434383739914081,-11.750060203130468
131,106.96742248535156,152.80404663085938,1.4285101302855532,-10.924070971082935
132,105.75313568115234,152.97349548339844,1.4465149850933625,-12.719330645316669
133,103.92173767089844,153.26254272460938,1.4747881065072683,-15.460440030004813
134,105.14598083496094,157.15989685058594,1.4946828742533393,-17.718652745866912
135,104.11084747314453,157.50877380371094,1.5128949348370297,-19.453471649211885
136,105.41472625732422,158.8743438720703,1.5071361422904774,-19.07327603011874
137,109.97330474853516,158.37596130371094,1.4401309632901662,-12.471404387411107
138,108.50022888183594,155.1065673828125,1.4295506007801515,-11.174314437020039
139,107.32574462890625,153.77090454101562,1.4327494775153902,-11.411170708269347
140,108.65947723388672,157.26954650878906,1.4473615234708928,-13.124075653351307
141,109.19695281982422,155.1065673828125,1.4204294476855914,-10.241469482930237
142,107.86322021484375,153.2127227783203,1.4204352741661956,-10.133361901129499
143,109.8041000366211,154.67794799804688,1.4086718797063111,-8.999939579812159
144,113.9346923828125,151.2191925048828,1.3272444884197083,-0.010726444167383331
145,116.6817855834961,157.28948974609375,1.3480209353973185,-2.402935577667628
146,117.19935607910156,158.88429260253906,1.3556754739787393,-3.3047623514978084
147,127.91899108886719,162.81155395507812,1.2727707791407654,7.120515204583617
148,119.29948425292969,162.4626922607422,1.361805487074036,-4.071296559011737
149,121.6683578491211,162.243408203125,1.3334889290140692,-0.680323313472806
150,122.73335266113281,157.85763549804688,1.2861836825552408,5.1313728920745145
151,126.73455810546875,160.12030029296875,1.2634304540653885,8.22592938023728
152,129.79019165039062,162.44276428222656,1.2515796626588744,9.994658729560873
153,135.16494750976562,164.63563537597656,1.2180349891681916,14.998058080256007
154,134.22933959960938,166.50955200195312,1.2404855190275978,11.87145431320632
155,131.52206420898438,164.8250274658203,1.2532119873355896,9.931202880297482
156,130.78550720214844,166.4896240234375,1.2729975024381184,7.2804287999008945
157,133.6221923828125,166.28030395507812,1.2444063444094962,11.287791841728867
158,136.0010223388672,165.96133422851562,1.2202947549541046,14.7917813446329
159,135.91143798828125,164.17713928222656,1.2079714681289921,16.45603164017438
160,137.94189453125,162.5125274658203,1.178123064193554,20.839225433361854
161,140.82833862304688,170.1477508544922,1.2081925592399705,17.068667315226854
162,141.23641967773438,170.57635498046875,1.2077363287010578,17.186443659288464
163,142.22178649902344,173.5267791748047,1.2201139041098756,15.555328903093928
164,141.20655822753906,175.98878479003906,1.246321608564754,11.734032299468927
165,141.98291015625,176.4473114013672,1.2427362645771216,12.314964704558369
166,139.8131103515625,174.38400268554688,1.247265025769438,11.473124495781539
167,141.8734130859375,174.81260681152344,1.2321731253877255,13.803063466814868
168,137.52386474609375,171.22425842285156,1.2450512406626868,11.567793632882902
169,134.7767791748047,168.58282470703125,1.2508298962121682,10.531149456002813
170,136.8171844482422,166.97804260253906,1.2204464174287017,14.86783391068578
171,137.4840545654297,168.36354064941406,1.2246041272319954,14.375209482661651
172,143.53562927246094,170.38697814941406,1.1870709663729804,20.454236419367213
173,139.85292053222656,164.725341796875,1.1778469921828842,21.185087308112166
174,138.90736389160156,164.3964080810547,1.1834967094281905,20.248013509449827
175,134.5677490234375,164.85491943359375,1.2250700530398348,13.979183877695894
176,132.31832885742188,163.2999725341797,1.2341447624398412,12.522378005195312
177,129.79019165039062,161.8745880126953,1.2472020108324429,10.562834999092123
178,130.16842651367188,161.1170654296875,1.2377584161145638,11.82677693190947
179,133.82125854492188,162.5025634765625,1.2143254759632434,15.332062368558772
180,134.975830078125,170.36703491210938,1.2622040169228794,9.013448869218442
