,amat,ma,Ratio,Spread
41,139.6649932861328,381.19903564453125,2.729381405285759,53.358737075170104
42,135.21624755859375,372.01080322265625,2.7512285686041644,48.6051880211216
43,132.12489318847656,368.2777404785156,2.78734560604841,42.65035450586954
44,129.29598999023438,366.6252136230469,2.8355497618351335,35.43747240746428
45,126.91374206542969,359.5971374511719,2.833397956745957,34.999898253787485
46,132.43258666992188,367.7103271484375,2.7765849508393843,44.18203856360953
47,134.715576171875,367.4216003417969,2.727387662084651,51.62535290961598
48,133.2068328857422,359.18902587890625,2.6964759847342044,55.12972520345023
49,128.65078735351562,342.9228820800781,2.6655327117258185,57.11782411168003
50,132.19436645507812,342.53460693359375,2.5911437538451594,68.6112080916069
51,129.67315673828125,339.4486083984375,2.6177245695001092,63.796068400551015
52,124.80943298339844,329.264892578125,2.638141082028009,58.737516421632684
53,118.33768463134766,311.50555419921875,2.632344507750331,56.215250317521686
54,123.231201171875,312.90911865234375,2.5392036730691125,70.1473203185127
55,127.66812133789062,326.6467590332031,2.558561648829226,70.3144016657991
56,124.04513549804688,323.12274169921875,2.604880396170847,62.48445993739217
57,122.7249755859375,323.3218688964844,2.634523798866678,58.14812595530885
58,119.2409439086914,327.10467529296875,2.7432244711468297,43.44682448757886
59,123.48927307128906,333.4857177734375,2.7005237740845693,50.37948444150249
60,129.5143585205078,343.1219787597656,2.6492968245326587,59.625045400354686
61,131.01318359375,344.8740234375,2.6323612172260216,62.57012052257273
62,134.13987731933594,348.5074768066406,2.598090021932681,68.7353122848935
63,133.2068328857422,344.01788330078125,2.5825843603372935,70.30086778157522
64,134.4773406982422,347.95001220703125,2.587424843474611,70.35034253850586
65,130.44740295410156,340.63323974609375,2.611268848839765,65.0378224232042
66,137.5643310546875,347.7708435058594,2.5280597146044066,80.2037312566647
67,136.045654296875,347.4423522949219,2.5538658628282453,75.77289011041256
68,136.64122009277344,348.9056701660156,2.5534437553259832,76.17599677546411
69,140.39324951171875,365.8885498046875,2.6061691076831046,70.95148173074
70,134.79498291015625,360.6025695800781,2.675192813522054,58.69323390028348
71,130.8245849609375,355.7645568847656,2.719401380031072,51.08854387203906
72,126.46707916259766,362.32476806640625,2.8649730069322494,30.872485100716183
73,128.4820556640625,365.25146484375,2.8428208356096056,34.26045852100669
74,120.80925750732422,361.6777038574219,2.9937912981171553,13.788683582923062
75,118.4468765258789,351.95184326171875,2.971389821198218,16.111154229340976
76,121.49414825439453,348.4528503417969,2.868062827290886,29.159894232746076
77,119.07220458984375,351.1643371582031,2.9491713735193215,18.85835588582831
78,115.37974548339844,346.2796936035156,3.0012173467078807,12.171320337309004
79,113.71216583251953,344.7146301269531,3.031466577064978,8.510409458373493
80,115.99515533447266,354.02532958984375,3.0520699642067792,6.354297534848689
81,112.52105712890625,356.6969299316406,3.1700460254563896,-7.204667690060541
82,114.01988983154297,355.68011474609375,3.1194567480427158,-1.4907087950464812
83,116.19367218017578,362.7279052734375,3.121752660600771,-1.7261525763731185
84,117.01753234863281,364.14349365234375,3.111871241374697,-0.559872010906298
85,114.83381652832031,363.2961120605469,3.1636683604515645,-6.555967353259854
86,111.96520233154297,350.0777282714844,3.1266654369529956,-2.3274415420604497
87,113.62284088134766,353.4870300292969,3.11105608069095,-0.5419230420229666
88,108.11390686035156,343.0299072265625,3.1728564547172176,-7.349071786787073
89,108.00472259521484,360.4351501464844,3.337216572439523,-25.096483771513526
90,113.78165435791016,377.6409606933594,3.318996922873495,-24.198153248187843
91,109.5333251953125,362.23944091796875,3.307116261393942,-22.110335907189658
92,112.13394165039062,357.9130859375,3.191835412808332,-9.633992471559901
93,112.95780181884766,356.6669921875,3.1575241943844916,-5.806029777186888
94,117.93071746826172,367.3633117675781,3.1150773916596015,-0.9178885837148925
95,112.63024139404297,352.2608947753906,3.1275871419203205,-2.426463469005904
96,111.66741180419922,346.030517578125,3.0987600767972006,0.7865329737115361
97,104.96737670898438,326.96051025390625,3.114877407676713,-1.1404846837999627
98,106.38679504394531,324.3088684082031,3.048394006739657,5.959426732906826
99,103.15091705322266,324.84716796875,3.149241686345251,-4.719687023906028
100,105.96990203857422,320.2317199707031,3.0219120128480936,8.730087558910958
101,111.03215026855469,331.7554016113281,2.987921974031014,13.07082319940344
102,109.6623764038086,328.695068359375,2.997336726946575,11.838466092475306
103,115.97528839111328,337.7964172363281,2.9126585665141755,22.520949512097737
104,110.51599884033203,334.845703125,3.0298391783869074,8.362971288049726
105,109.92044830322266,331.1772766113281,3.0128814221877462,10.165021084605717
106,105.67212677001953,335.12481689453125,3.171364361993803,-7.096197723475138
107,109.1164321899414,347.33636474609375,3.18317193639064,-8.51374734681047
108,105.80115509033203,339.62066650390625,3.2099901576116188,-11.18768962032305
109,107.99021911621094,343.67791748046875,3.182491157931891,-8.3847030929337
110,114.49768829345703,348.79180908203125,3.0462781762726903,6.8949541363244915
111,118.8857650756836,356.65704345703125,2.999997882252603,12.781372776390873
112,116.70664978027344,356.7467346191406,3.0567815569275334,5.862622117492327
113,113.8907241821289,355.9393005371094,3.125270324630716,-2.154682669853736
114,116.74644470214844,361.94036865234375,3.1002260460757576,0.793700112939979
115,114.38823699951172,356.6969299316406,3.1183007911308507,-1.3531726111037812
116,114.42803192138672,359.0096435546875,3.1374274076594357,-3.5411742054999364
117,115.0947036743164,362.87744140625,3.1528596001522766,-5.319710843956836
118,111.90067291259766,361.1927490234375,3.2277978283969264,-13.64468896930651
119,106.70663452148438,347.9045715332031,3.260383696790248,-16.6339417170364
120,101.373291015625,333.6993103027344,3.291787284002649,-19.142674553353565
121,95.8409423828125,318.7364196777344,3.325681193791084,-21.517433776451973
122,96.13945007324219,321.12890625,3.340240723296768,-22.974436676748887
123,96.93547058105469,324.36871337890625,3.346233442047185,-23.719620680405278
124,89.14441680908203,307.8108215332031,3.452945597169955,-31.57786223689117
125,89.38322448730469,309.7148132324219,3.4650217085915425,-32.733462216632
126,94.69666290283203,316.4037780761719,3.3412347212365114,-22.770812917436153
127,93.4727783203125,315.1576843261719,3.371652046611791,-25.360211786313748
128,92.8160629272461,315.76580810546875,3.402059925262957,-28.026394862038835
129,96.87577056884766,329.4626770019531,3.4008780014586892,-29.000676255942942
130,97.12452697753906,327.7978820800781,3.3750268061113378,-26.55631160742734
131,94.54740142822266,317.2909851074219,3.3558932378305393,-24.12578569418519
132,91.48272705078125,321.5774841308594,3.515171601217731,-38.016569404125896
133,90.52750396728516,314.4898376464844,3.4739700517992276,-33.92246588814782
134,85.84092712402344,317.2411193847656,3.695686079047282,-51.36086040394945
135,85.57227325439453,318.2579345703125,3.719171204254159,-53.21960133046229
136,86.12948608398438,319.16510009765625,3.70564268532196,-52.3805354520341
137,90.29864501953125,323.5480041503906,3.583088141360354,-43.69784610436931
138,90.73645782470703,322.53961181640625,3.5546859503763932,-41.31740626959458
139,88.17924499511719,323.6678161621094,3.6705668797689532,-50.459577841357024
140,88.2886962890625,322.3399353027344,3.6509762727424815,-48.788691084163126
141,88.63694763183594,322.84912109375,3.6423763421405493,-48.20650316739658
142,91.21406555175781,324.5064697265625,3.5576362895745177,-41.78750465030969
143,94.0001449584961,332.0343322753906,3.5322746834272842,-40.584162351248544
144,92.6767578125,330.4768371582031,3.565908486211947,-43.17398774359486
145,97.74144744873047,339.83172607421875,3.476843600586894,-36.65680833379053
146,101.7215576171875,340.72027587890625,3.3495385232022445,-25.072218602713967
147,103.32353973388672,346.3612060546875,3.3522003499565787,-25.69274843034747
148,101.1643295288086,343.32611083984375,3.3937467132827157,-29.424332788452823
149,100.49766540527344,343.6555480957031,3.41953762517622,-31.84300734790309
150,98.4180679321289,340.73028564453125,3.46207045925252,-35.43492868383475
151,102.9454345703125,342.7170715332031,3.329113845249007,-23.233545547647957
152,104.63697814941406,351.8822937011719,3.362886619285864,-27.097693574460713
153,105.4529037475586,353.22015380859375,3.349553604082442,-25.87855063279266
154,105.87081146240234,349.9753723144531,3.305683289664206,-21.324101561701745
155,104.46781921386719,348.4478454589844,3.33545629727026,-24.19336709209761
156,108.46782684326172,353.5596008300781,3.2595803854444245,-16.769626913101938
157,110.50762939453125,355.4964599609375,3.2169404222015654,-12.3140142855085
158,109.07479858398438,356.93414306640625,3.272379575301966,-18.24199988881525
159,107.293701171875,351.5927734375,3.2769190511405655,-18.48235428455859
160,99.16433715820312,345.9818115234375,3.4889741759829533,-38.34774538281925
161,104.52752685546875,352.810791015625,3.375290716515851,-28.369196786732736
162,105.00514221191406,350.0152893066406,3.333315701818337,-24.076911638792573
163,109.83100891113281,353.6993408203125,3.220395991322451,-12.637334365151782
164,109.23400115966797,359.3702087402344,3.2899116110828976,-20.17914571949637
165,107.9504165649414,358.67132568359375,3.3225561984545218,-23.502847234224127
166,105.47279357910156,354.75762939453125,3.363498939927795,-27.353694113919452
167,107.73149871826172,356.78436279296875,3.3117924380317727,-22.301943958266342
168,104.10960388183594,353.7093505859375,3.397470909479172,-30.577471753024945
169,100.30860900878906,344.9534912109375,3.4389220887382916,-33.73342823728722
170,101.42304229736328,340.3409118652344,3.3556567043945034,-25.628362170525456
171,101.23350524902344,339.1628112792969,3.3503019622307177,-25.044245658163554
172,104.74495697021484,344.1148376464844,3.2852640127040815,-18.991846158290507
173,98.56002044677734,331.42529296875,3.3626747586534895,-25.685075577632567
174,96.30550384521484,328.8194885253906,3.414337451096039,-30.144628364796112
175,94.2904052734375,327.281982421875,3.4709998485293756,-34.92217501114987
176,93.84149932861328,323.8475036621094,3.4510052160192286,-32.89450818654159
177,91.58699035644531,324.7261047363281,3.5455483739834013,-40.838442581768554
178,91.01837158203125,322.0404357910156,3.5381915781779654,-39.9347497666975
179,90.07068634033203,323.5579833984375,3.592267324086705,-44.422217741997365
180,91.71668243408203,328.0906677246094,3.5772190949057974,-43.79656772974425
181,93.56218719482422,329.538330078125,3.522131535808675,-39.46066193555253
182,96.27558135986328,335.30902099609375,3.4828044272489027,-36.7279339521342
183,96.06608581542969,337.8749084472656,3.5171091398104797,-39.950352767324596
184,90.17044067382812,324.9158020019531,3.6033516036287887,-45.467419440871815
185,90.41983032226562,325.32513427734375,3.5979401102374484,-45.09519749990209
186,88.70401000976562,316.4494323730469,3.5674760626741477,-41.59664981252171
187,88.65413665771484,314.6224060058594,3.5488745124278456,-39.925919942897444
188,89.50206756591797,313.524169921875,3.502982427651356,-36.17038039567631
189,87.90596008300781,312.765380859375,3.5579542111142066,-40.41358135500865
190,86.87845611572266,304.009521484375,3.499250965963672,-34.87778369062891
191,84.83343505859375,297.87939453125,3.5113442515384077,-35.15648260400831
192,84.08525848388672,293.1070861816406,3.4858320170093644,-32.72886081299452
193,82.73854064941406,289.6427001953125,3.5006986819190855,-33.4849106321385
194,83.94560241699219,286.0185546875,3.407189256522679,-26.07799298535155
195,85.79110717773438,289.71258544921875,3.3769535675652027,-23.988455599362958
196,84.2149429321289,286.3080749511719,3.399730083316868,-25.52343565173492
197,81.73099517822266,283.8819885253906,3.4733700220627117,-30.88171338239396
198,86.04049682617188,290.0121154785156,3.3706466858789623,-23.50643141229954
199,89.19282531738281,300.78472900390625,3.372297356133714,-24.400063836852546
200,89.00328826904297,303.71002197265625,3.4123460815805875,-27.919340879178144
201,87.90596008300781,299.2300109863281,3.403978646086924,-26.878211481961777
202,82.39936065673828,294.9700012207031,3.579760799959334,-39.87515695233849
203,78.99765014648438,291.7799987792969,3.693527569975218,-47.345665918615474
204,76.11466979980469,286.04998779296875,3.7581452898019765,-50.650534526321756
205,75.82537078857422,283.3800048828125,3.737271600991811,-48.88717650389696
206,79.22708892822266,293.9599914550781,3.710346996611184,-48.80662775896467
207,74.63825988769531,288.69000244140625,3.8678554788895743,-57.91742282053686
208,74.22926330566406,295.0400085449219,3.9747128747593115,-65.54917018783868
209,75.04727172851562,300.3800048828125,4.0025439694788725,-68.32563617912754
210,77.07233428955078,297.760009765625,3.8633838265100313,-59.359362485878584
211,78.46894073486328,296.2799987792969,3.775761415977181,-53.50257137748576
212,82.21980285644531,302.3699951171875,3.6775811253782926,-47.837861277177005
213,84.73368072509766,305.6000061035156,3.6065942549454078,-43.18971108091517
214,87.31739044189453,311.4100036621094,3.56641445748814,-40.90270366891274
215,87.9259033203125,319.510009765625,3.63385529974774,-47.09571078984509
216,86.32979583740234,319.3699951171875,3.699417935827211,-51.95768616323999
217,89.50206756591797,329.4700012207031,3.681144024723782,-52.116211694504436
218,88.07554626464844,328.17999267578125,3.726119298649248,-55.296732478767574
219,89.5718994140625,333.19000244140625,3.7198050350721545,-55.61736912720141
220,87.54682922363281,319.82000732421875,3.653130674867263,-48.59367649559004
221,86.09037780761719,309.1700134277344,3.5912261195859143,-42.50800895444035
222,91.47725677490234,318.3699951171875,3.480318565964424,-34.826223512490564
223,94.80915069580078,325.1300048828125,3.4293103829819764,-31.144517839409154
224,97.2232666015625,325.75,3.3505354364915445,-24.19899258816252
225,94.15074920654297,315.6400146484375,3.3524960481833554,-23.717870904210024
226,104.53546142578125,337.2699890136719,3.226369161369503,-12.803528889496528
227,110.26152038574219,339.2900085449219,3.0771388545880702,3.1211640054658063
228,107.34861755371094,339.3699951171875,3.1613820732007722,-6.087475277469247
229,110.19168853759766,343.510009765625,3.117385842112934,-1.317681003243473
230,103.96685028076172,342.760009765625,3.296820177200753,-20.075501862176388
231,104.1962890625,341.2699890136719,3.275260492328744,-17.86645027479124
232,104.4456787109375,343.69000244140625,3.290610072941344,-19.504909486165268
233,104.88461303710938,338.25,3.2249725694304012,-12.689344845308478
234,106.77999877929688,344.9599914550781,3.23056747891592,-13.459447745601318
235,107.66999816894531,348.6400146484375,3.238042356993314,-14.350330411693955
236,105.81999969482422,351.2900085449219,3.319693910017124,-22.797975160041226
237,103.47000122070312,344.5899963378906,3.3303372211514213,-23.46254775994469
238,103.25,343.1300048828125,3.3232930254993946,-22.69201107062053
239,109.5999984741211,356.3999938964844,3.251824807101964,-16.06194363678292
240,107.01000213623047,360.79998779296875,3.3716473281969255,-28.578643943972445
241,106.70999908447266,360.05999755859375,3.374191740678086,-28.77882364644642
242,106.43000030517578,356.0899963378906,3.345767126908236,-25.686301615061147
243,104.70999908447266,347.5299987792969,3.3189762373976732,-22.516560687436872
244,106.11000061035156,347.4200134277344,3.274149575245991,-18.019155479770284
245,108.61000061035156,351.1700134277344,3.2333119552000493,-13.934485704411083
246,107.33999633789062,348.8299865722656,3.2497670809881507,-15.574484484153055
247,109.37000274658203,358.1700134277344,3.274846890674762,-18.552739398037765
248,111.87000274658203,357.1499938964844,3.192544785267706,-9.698050091428565
249,109.63999938964844,357.510009765625,3.260762602661771,-17.04660192037607
250,104.55999755859375,346.25,3.3114958692110434,-21.70664687656454
251,104.7300033569336,345.8399963378906,3.302205530913835,-20.763867498499557
