,lly,unh,Ratio,Spread
378,265.79998779296875,475.0050048828125,1.787076849878538,-27.5509959118651
379,266.239990234375,476.17999267578125,1.7885366967471452,-27.982475904832853
380,265.6199951171875,483.82000732421875,1.821474347632469,-36.670146571082824
381,265.3699951171875,485.6400146484375,1.8300487002457781,-38.91259916493729
382,263.56500244140625,484.44000244140625,1.8380285620398453,-40.7626294283497
383,264.0799865722656,486.8599853515625,1.8436080358491422,-42.3124018984299
384,262.8900146484375,485.69000244140625,1.8475026641499446,-43.1532110291557
385,265.4700012207031,480.0350036621094,1.8082457582957703,-33.13859975714965
386,263.5098876953125,479.45001220703125,1.8194763634881244,-35.865771049072606
387,265.25,483.9714050292969,1.8245858813545595,-37.44675502433765
388,266.07000732421875,485.1400146484375,1.8233547611297343,-37.229731782746825
389,266.989990234375,486.7300109863281,1.8230271874951423,-37.26515840647258
390,265.989990234375,489.70001220703125,1.841046769374802,-41.924940705718626
391,265.94000244140625,491.45001220703125,1.847973255980213,-43.75940913243531
392,271.7200012207031,488.3999938964844,1.7974385091356748,-30.942458250631574
393,269.4200134277344,488.4649963378906,1.8130241704145336,-34.89393654547601
394,268.4599914550781,485.4599914550781,1.8083141134879719,-33.5111586270435
395,268.8500061035156,487.885009765625,1.814710800407325,-35.277137564306116
396,268.7200012207031,486.80999755859375,1.8115882530038043,-34.4218051483696
397,267.9700012207031,485.5050048828125,1.8117886430240566,-34.384148281495555
398,266.29998779296875,483.0899963378906,1.8140819319656232,-34.79109682767174
399,268.7900085449219,490.4800109863281,1.8247702496142302,-37.97352152427973
400,269.9200134277344,494.5799865722656,1.8323205467114405,-40.16403624057958
401,269.19500732421875,489.8599853515625,1.8197216591077954,-36.66913661542529
402,268.5,489.05999755859375,1.8214525048737198,-37.0435590483701
403,268.5199890136719,485.875,1.8094556080711792,-33.824784432694884
404,269.2200012207031,486.5,1.8070722746976495,-33.26691705050442
405,268.989990234375,487.7799987792969,1.8133760232278044,-34.93558404235554
406,273.45001220703125,489.19000244140625,1.7889558625107556,-28.809126965184845
407,273.7900085449219,492.19000244140625,1.7976916143039259,-31.23460758664342
408,275.739990234375,496.2799987792969,1.7998114758670516,-32.02956176219104
409,274.7099914550781,493.5199890136719,1.7965127019938574,-31.010024444744175
410,274.0679016113281,493.4800109863281,1.8005757262525448,-32.0550376860937
411,276.2206115722656,499.1499938964844,1.8070700483041082,-34.08741203666696
412,275.6199951171875,498.2300109863281,1.8076700522924392,-34.18233944776327
413,276.8900146484375,496.6700134277344,1.7937447620072098,-30.47628691588332
414,274.57000732421875,495.29998779296875,1.8039114782413463,-33.0265657596635
415,277.00048828125,496.80010986328125,1.7934990401852997,-30.419707097025736
416,275.7864990234375,492.94000244140625,1.7873971502844095,-28.61097575255664
417,274.4549865722656,491.54998779296875,1.7910040328727665,-29.47092564995367
418,276.4200134277344,496.80999755859375,1.7973011121659497,-31.41047021637891
419,276.44000244140625,498.6000061035156,1.8036463670238827,-33.16670170421932
420,284.8550109863281,503.18499755859375,1.766460052137698,-23.53217094431173
421,282.9549865722656,500.6000061035156,1.7691860184823578,-24.157804792885912
422,283.67999267578125,504.6690979003906,1.7790084282650787,-27.001794994212133
423,284.2799987792969,505.30999755859375,1.7775080896595028,-26.62881569168431
424,283.6000061035156,505.3900146484375,1.7820521994769183,-27.857871538610965
425,283.8399963378906,504.6300048828125,1.7778678529930914,-26.692330815904
426,285.5,507.010009765625,1.775866934380473,-26.267292920172196
427,287.79998779296875,503.1650085449219,1.7483149057910234,-18.53581584603083
428,287.7300109863281,503.1700134277344,1.7487574956219745,-18.659066212641534
429,287.95001220703125,503.6600036621094,1.7491230502188215,-18.777302547016035
430,288.7049865722656,504.8599853515625,1.748705456548085,-18.7015428393112
431,289.2699890136719,503.92999267578125,1.7420749189849896,-16.816819728711124
432,288.0,507.2099914550781,1.7611458036634657,-22.242821913268045
433,287.739990234375,505.9599914550781,1.7583930236563738,-21.43218149545757
434,290.8349914550781,508.4599914550781,1.7482765361595562,-18.70230699464625
435,292.5299987792969,508.2300109863281,1.7373603155475654,-15.608135221439824
436,290.2900085449219,508.010009765625,1.7500085942055816,-19.17322711490445
437,290.1300048828125,505.260009765625,1.7414951961611362,-16.6935982756344
438,290.3800048828125,506.0400085449219,1.7426820030158152,-17.05115178529556
439,289.8299865722656,506.3999938964844,1.7472311953829514,-18.340547670872326
440,289.6300048828125,508.05999755859375,1.754169074313141,-20.33847660787464
441,285.1300048828125,509.3599853515625,1.786413133058051,-29.242479254286394
442,285.29998779296875,506.9700012207031,1.7769716891421383,-26.565261218169297
443,284.5400085449219,506.7300109863281,1.780874378888366,-27.60946953722916
444,284.95001220703125,507.40301513671875,1.780673779259443,-27.58965725725406
445,283.6099853515625,505.54998779296875,1.7825535556030927,-28.0009819386145
446,284.55499267578125,505.8500061035156,1.777688036139557,-26.7041447536121
447,285.0199890136719,505.32000732421875,1.7729283095999961,-25.388403960955912
448,287.4100036621094,504.8900146484375,1.7566890790690997,-20.919809754804618
449,286.6318054199219,502.9800109863281,1.7547948325185037,-20.32479075769905
450,286.1000061035156,503.1099853515625,1.7585109214207046,-21.353389545378747
451,286.5799865722656,503.0199890136719,1.7552516315958007,-20.452331293324193
452,286.94000244140625,504.69000244140625,1.7588694436024652,-21.513996717409583
453,286.7250061035156,506.1199951171875,1.7651756363882132,-23.307286136914428
454,284.19000244140625,503.1099853515625,1.7703296422445147,-24.580877593558768
455,286.6099853515625,506.6600036621094,1.7677681502988403,-24.041654572126475
456,287.8999938964844,510.1199951171875,1.7718652515866438,-25.321813996836937
457,286.9065856933594,510.7701110839844,1.7802662488545533,-27.65057234854376
458,287.3999938964844,513.5700073242188,1.7869520467324582,-29.616716743139676
459,287.1499938964844,514.5239868164062,1.7918300461531218,-30.993141504962892
460,287.1400146484375,513.7313232421875,1.7891317720770445,-30.2173406752718
461,287.7099914550781,513.469970703125,1.7846789682425614,-28.992852113139662
462,290.61761474609375,516.1599731445312,1.7760794492635588,-26.7696077338571
463,289.19000244140625,510.7799987792969,1.7662436269137198,-23.801985628578706
464,289.80340576171875,510.489990234375,1.7615044546926701,-22.47545975947739
465,289.6000061035156,509.5050048828125,1.7593404493945117,-21.834175301728607
466,290.31500244140625,511.0150146484375,1.7602087744382922,-22.13599778435858
467,288.9700012207031,510.3399963378906,1.7660656614252301,-23.733737087172898
468,289.0299987792969,513.030029296875,1.7750061635941963,-26.32238730688684
469,290.2699890136719,511.2900085449219,1.7614291104714923,-22.487054519308828
470,289.1099853515625,511.2799987792969,1.768461916517937,-24.437196992956757
471,289.67999267578125,511.0899963378906,1.7643261849634133,-23.284006960454775
472,289.8349914550781,510.7099914550781,1.7620715459204093,-22.64208807318917
473,289.625,511.2950134277344,1.7653690580154835,-23.581949633292112
474,290.57000732421875,511.7699890136719,1.7612622642179225,-22.460069723680334
475,291.70001220703125,513.1699829101562,1.7592388119131748,-21.950602750527054
476,289.19500732421875,516.0900268554688,1.7845744697690311,-29.103556548473676
477,288.7950134277344,511.2900085449219,1.7704253355221549,-24.979440355738774
478,288.2200012207031,507.75,1.7616751018302605,-22.411076558189478
479,288.04998779296875,509.8247985839844,1.7699177927076069,-24.773160615457613
480,288.0899963378906,509.6099853515625,1.768926348813094,-24.490741700846712
481,288.9519958496094,510.4100036621094,1.7664179898164194,-23.834169546778043
482,288.57000732421875,510.3999938964844,1.7687215612918208,-24.46963676357862
483,288.6099853515625,516.0841064453125,1.78817134762908,-30.086195198243814
484,290.20001220703125,519.1900024414062,1.789076432122999,-30.505293899591408
485,290.6300048828125,518.4100952148438,1.783745953635711,-28.998793185581718
486,288.8299865722656,516.6223754882812,1.7886729200779217,-30.252710341212065
487,289.2650146484375,519.3300170898438,1.7953433384297066,-32.225249731024434
488,288.44500732421875,518.9000244140625,1.7989565124655011,-33.180889915974575
489,290.0299987792969,520.8099975585938,1.7957107876792866,-32.41257449006267
490,290.1700134277344,517.3400268554688,1.782885904522695,-28.706009683289125
491,288.2699890136719,520.1799926757812,1.8044888906250678,-34.75660080725399
492,289.75,519.7550048828125,1.7938050211658758,-31.830718453552407
493,290.1000061035156,518.6300048828125,1.7877628196179738,-30.114284762457174
494,290.19000244140625,516.989990234375,1.7815568623483613,-28.32219600511391
495,289.05999755859375,514.8099975585938,1.7809797339884066,-28.051664198970315
496,286.4700012207031,510.010009765625,1.7803260641336804,-27.628203211264548
497,289.9700012207031,512.1400146484375,1.7661827516379374,-23.84397431917691
498,290.2550048828125,512.1300048828125,1.7644140368555565,-23.35237075800407
499,290.44500732421875,510.5799865722656,1.757923096272452,-21.48128991709197
500,291.04998779296875,509.55999755859375,1.750764538499334,-19.439016354438337
501,292.30999755859375,512.6500244140625,1.753788884046983,-20.399902549174698
502,291.635009765625,511.8500061035156,1.7551048021116131,-20.740465839433824
503,292.6700134277344,512.4000244140625,1.7507773290910909,-19.541554545525656
504,293.375,507.75,1.7307200681721346,-13.70025716102188
505,292.6400146484375,508.7749938964844,1.7385694656545865,-15.967215397582805
506,292.8450012207031,508.27850341796875,1.7356570926573673,-15.124342487897337
507,292.3349914550781,508.82501220703125,1.7405545934627542,-16.532656128785078
508,292.6600036621094,508.760009765625,1.7383995195770376,-15.918454209641965
509,291.7250061035156,507.75,1.7405090046337341,-16.488385627012434
510,291.3699951171875,509.7699890136719,1.7495624036670112,-19.108265488056446
511,293.2799987792969,520.52001953125,1.774822769018623,-26.630807957454493
512,294.7699890136719,523.780029296875,1.7769109774352956,-27.373060417818948
513,293.42999267578125,522.52001953125,1.7807314609062357,-28.377351109278294
514,293.55999755859375,524.2100219726562,1.78569977630561,-29.84767375958981
515,292.8039855957031,519.9899291992188,1.7758977158091305,-26.905075696196974
516,292.8500061035156,518.52001953125,1.7705993127005957,-25.357401444901683
517,292.54998779296875,518.22998046875,1.7714236954112952,-25.574327646780233
518,297.2799987792969,523.5599975585938,1.761167921516607,-22.911661670626728
519,299.3999938964844,523.6400146484375,1.748964680438446,-19.40935112484371
520,300.0050048828125,525.739990234375,1.7524373983018675,-20.486990593773356
521,301.67498779296875,527.5499877929688,1.7487362530532753,-19.475082629295088
522,301.5299987792969,527.6300048828125,1.7498424933467671,-19.800099411038133
523,303.3500061035156,530.72998046875,1.749563111225529,-19.82466105770132
524,306.1600036621094,531.75,1.7368369272260034,-16.09639988368795
525,311.8599853515625,531.385009765625,1.7039217428506899,-6.099688442434085
526,311.54998779296875,533.7000122070312,1.7130477712028853,-8.938518892746544
527,310.3999938964844,536.7000122070312,1.7290593516764563,-13.881756819465664
528,311.30999755859375,537.4849853515625,1.7265265798294795,-13.129022994359758
529,308.55999755859375,536.3800048828125,1.7383329307972173,-16.670940491602693
530,308.3399963378906,536.2100219726562,1.739021950902072,-16.87271148144694
531,308.5199890136719,537.030029296875,1.740665267795912,-17.38857058785416
532,309.07000732421875,542.510009765625,1.7552981425225271,-21.939140522589952
533,310.3500061035156,544.0900268554688,1.7531497217821557,-21.35623989461979
534,310.7099914550781,545.2100219726562,1.7547231726260135,-21.867938576184457
535,311.8900146484375,546.2100219726562,1.7512905072909895,-20.873957711804024
536,311.0299987792969,548.969970703125,1.7650065037381408,-25.08714498519319
537,311.32000732421875,546.8800048828125,1.7566490813848463,-22.50712821305595
538,311.7799987792969,546.3099975585938,1.7522291349590908,-21.159836031754736
539,309.32000732421875,542.2899780273438,1.7531681274626822,-21.29666351467293
540,309.5299987792969,545.2000122070312,1.7613802033959667,-23.85185810691374
541,310.54998779296875,542.97998046875,1.7484463107779384,-19.908268233008158
542,310.3500061035156,538.8599853515625,1.7362976470244649,-16.12619839071354
543,310.2200012207031,540.8200073242188,1.7433434504419894,-18.30590015446458
544,308.57000732421875,538.3300170898438,1.744596053770751,-18.604038386080134
545,309.20001220703125,537.4500122070312,1.7381953136766712,-16.65946317290141
546,305.3949890136719,535.3159790039062,1.7528643175606962,-20.955086165332006
547,308.3999938964844,536.7000122070312,1.740272447564239,-17.261318976551394
548,308.8599853515625,534.5499877929688,1.7307194623625741,-14.33400970540643
549,309.2449951171875,534.6699829101562,1.7289527441100367,-13.803422605586576
550,307.6099853515625,534.6699829101562,1.7381424803199756,-16.566231170772568
551,306.8800048828125,531.7449951171875,1.732745655163306,-14.87475056160352
552,307.95001220703125,534.02001953125,1.7341126753137925,-15.341696845298799
553,303.32501220703125,531.5999755859375,1.7525754691904525,-20.73689038824719
554,302.95001220703125,534.2100219726562,1.7633602919533324,-23.980604679419542
555,303.010009765625,535.1849975585938,1.766228772351625,-24.85419752608655
556,302.75,535.0900268554688,1.7674319631889968,-25.19858640515102
557,304.0150146484375,535.385009765625,1.7610479218756463,-23.355971498298032
558,302.8900146484375,536.239990234375,1.7704115827548337,-26.111955680408784
559,302.5899963378906,538.0599975585938,1.7781817114593663,-28.438928269006027
560,301.25,545.6699829101562,1.811352640365664,-38.31321407765287
561,300.7900085449219,540.4000244140625,1.7966023107890425,-33.82054043864153
562,302.5899963378906,538.7050170898438,1.7803133732428238,-29.083947800256027
563,303.7650146484375,538.3200073242188,1.772159338188578,-26.71341432652744
564,303.6400146484375,539.4000244140625,1.7764457857723206,-28.00465405118908
