,meta,tmus,Ratio,Spread
205,225.30999755859375,121.84500122070312,0.5407882585814521,60.060461601713044
206,225.91250610351562,122.3499984741211,0.541581343080046,60.044072064898714
207,227.0998992919922,122.55999755859375,0.5396743809252554,60.79699621101274
208,227.0460968017578,122.34500122070312,0.5388553379427923,60.96836111475598
209,224.97999572753906,122.0999984741211,0.5427149115159097,59.53784749454978
210,222.14999389648438,122.44499969482422,0.5511816478009004,56.89784026221393
211,222.7899932861328,124.30999755859375,0.5579693940694204,55.55185352789552
212,220.80999755859375,124.52999877929688,0.5639690238493473,53.72616355892198
213,218.8927001953125,124.98100280761719,0.5709692588930547,51.72031637589667
214,217.75,125.25,0.5752009184845006,50.52463998883691
215,218.11000061035156,125.94000244140625,0.5774150753701346,50.126582081134515
216,220.1699981689453,125.44000244140625,0.5697415791644377,52.29714876736149
217,225.80499267578125,126.83000183105469,0.5616793514090349,55.476880084878744
218,226.7050018310547,127.1500015258789,0.5608610330557847,55.886747911414815
219,226.89999389648438,127.05500030517578,0.5599603513569966,56.13987905184844
220,229.88999938964844,127.05999755859375,0.5526991078164971,58.5596436859763
221,232.57000732421875,127.62000274658203,0.5487380088898174,60.17300610982802
222,232.30999755859375,127.94000244140625,0.5507296448106455,59.6421500230946
223,232.00999450683594,128.11000061035156,0.5521744909423587,59.228862680362525
224,233.58999633789062,127.0,0.5436876663857344,61.62017472340308
225,230.7100067138672,126.19000244140625,0.5469637153533202,60.09462838656752
226,232.25,125.9800033569336,0.5424327378124159,61.553493747650194
227,229.2100067138672,125.1500015258789,0.5460058368311514,59.91819580736244
228,229.38999938964844,125.27999877929688,0.5461441174969999,59.93416463369569
229,228.2899932861328,125.04910278320312,0.547764275530333,59.273004450638425
230,228.08999633789062,125.12999725341797,0.5485992339096337,59.02992132263286
231,225.1699981689453,126.47000122070312,0.5616645301289763,55.321928303839414
232,224.5399932861328,125.97000122070312,0.5610136500724783,55.31102227630733
233,224.4550018310547,126.2300033569336,0.5623844526839541,54.982095838261486
234,222.0800018310547,126.01000213623047,0.5674081461512749,53.27607735897159
235,220.36000061035156,124.33000183105469,0.5642131125734541,53.56123293358472
236,220.40499877929688,124.66999816894531,0.5656405202215216,53.257728115631906
237,219.53500366210938,124.44999694824219,0.5668799729986823,52.77220186913466
238,218.0,124.2699966430664,0.5700458561608551,51.70738226155926
239,218.36000061035156,124.63500213623047,0.5707776231354436,51.634321302099025
240,218.84800720214844,125.4800033569336,0.5733659856497051,51.185071790670534
241,217.24000549316406,124.87999725341797,0.5748480670948408,50.48105980192243
242,216.34410095214844,125.0,0.5777832603240143,49.634518194157536
243,217.24000549316406,125.18000030517578,0.5762290422567442,50.181056750164615
244,217.6999969482422,125.47000122070312,0.5763436057857796,50.26408851013575
245,217.97000122070312,127.25,0.5837959319509954,48.70305122466711
246,216.49000549316406,126.72000122070312,0.5853388055122224,48.03283908727106
247,216.05999755859375,126.43000030517578,0.5851615372294401,47.974122633057036
248,217.7100067138672,126.55000305175781,0.581277842768525,49.19220415520151
249,219.49000549316406,126.44999694824219,0.5761082226232868,50.73571034919685
250,219.8000030517578,126.45500183105469,0.5753184716802641,50.98209974209017
251,221.0,127.06999969482422,0.5749773741847249,51.3402461992663
252,215.63340759277344,126.25499725341797,0.5855075920881991,47.80318013618778
253,214.62550354003906,127.2249984741211,0.5927767034936129,46.01581341600287
254,214.76840209960938,126.26000213623047,0.5878890977531751,47.09669415003374
255,214.2050018310547,127.0,0.5928899834942509,45.89980364785676
256,214.9600067138672,127.63999938964844,0.5937848688270175,45.87207974363476
257,216.5,127.80999755859375,0.5903464090466224,46.95094785129946
258,216.5500030517578,127.5,0.5887785647803759,47.301495667891245
259,214.42999267578125,125.2699966430664,0.5841999763180283,47.81226460447938
260,215.38999938964844,125.29000091552734,0.5816890351017324,48.570783213295826
261,213.6999969482422,124.9000015258789,0.5844642176393174,47.59026555234014
262,212.75650024414062,125.01499938964844,0.5875966151266458,46.71013369321143
263,210.69000244140625,124.97000122070312,0.5931463276500639,45.07929376613201
264,208.6199951171875,124.43000030517578,0.5964433094501803,43.94061051931193
265,207.69000244140625,124.55000305175781,0.59969185607235,43.06642494561247
266,207.83999633789062,125.08999633789062,0.6018571908292797,42.64807005927234
267,207.11500549316406,123.7249984741211,0.5973734166653836,43.42513249177536
268,207.07130432128906,123.44999694824219,0.5961714364666328,43.66469430483572
269,206.610107421875,123.47000122070312,0.5975990369560722,43.27067979496546
270,208.19000244140625,123.97000122070312,0.5954656792685984,44.05190460824461
271,205.79739379882812,123.97000122070312,0.6023885868150827,42.111605079832415
272,206.17999267578125,124.02999877929688,0.6015617576159995,42.3618782472205
273,206.52999877929688,123.86000061035156,0.5997191756279021,42.815715847950614
274,202.3699951171875,123.0999984741211,0.6082917499841659,40.20213945564812
275,202.1300048828125,123.3499984741211,0.6102508063839155,39.75751801597984
276,201.63999938964844,122.73999786376953,0.6087085808138056,39.970145896672975
277,202.02499389648438,122.72000122070312,0.6074495974670523,40.302356015341545
278,203.6416015625,124.25,0.6101405559898143,40.08335437789974
279,202.08999633789062,123.52999877929688,0.6112623139086859,39.54507255472508
280,202.44500732421875,120.04000091552734,0.5929511549933235,43.322968588339634
281,201.1405029296875,120.41000366210938,0.5986362861198622,41.89507061540196
282,203.67950439453125,121.90850067138672,0.5985310158416702,42.45559122279839
283,200.6199951171875,121.58000183105469,0.6060213577417174,40.30296368819337
284,200.73989868164062,121.7699966430664,0.6066058488760376,40.210205350807385
285,200.19500732421875,122.25,0.6106545894124839,39.28831926176831
286,198.4499969482422,121.44999694824219,0.6119929393595184,38.67319626686377
287,194.82000732421875,119.29499816894531,0.6123344301615542,37.88443440336512
288,197.63999938964844,119.70680236816406,0.605681050080158,39.75951873965862
289,198.4499969482422,120.53500366210938,0.6073822399379837,39.58818955299658
290,199.75999450683594,121.12999725341797,0.6063776561090805,40.05554590054878
291,202.5198974609375,122.28500366210938,0.6038172307770202,41.138698422244104
292,205.92999267578125,122.7655029296875,0.5961516403439641,43.42363518104115
293,207.52999877929688,123.66000366210938,0.595865679128244,43.82666845934777
294,209.25999450683594,124.18000030517578,0.5934244650910528,44.70962164876305
295,210.66000366210938,125.5,0.5957466904885145,44.524967306876604
296,208.77999877929688,125.71499633789062,0.6021409956553598,42.78537036251022
297,207.14999389648438,125.43499755859375,0.6055274016627551,41.74350745112007
298,209.08999633789062,125.6050033569336,0.6007222036292698,43.146757619173044
299,209.50999450683594,125.1500015258789,0.5973462116710403,43.94235934384865
300,210.52000427246094,125.5,0.5961428721879293,44.411434009002974
301,210.05999755859375,122.48999786376953,0.5831191054336864,47.048391095533546
302,212.24000549316406,123.19999694824219,0.5804749046343681,48.10628179132341
303,209.57000732421875,122.42500305175781,0.5841723470589862,46.716025552088226
304,208.80999755859375,122.08000183105469,0.5846463448034765,46.44469254930469
305,207.2899932861328,121.23999786376953,0.5848810931090912,46.052040443817916
306,208.13980102539062,122.5999984741211,0.5890271724587904,45.3811962322104
307,211.17999267578125,123.2699966430664,0.5837200535957939,47.17665869922577
308,210.32000732421875,122.25,0.581257111747555,47.49924535121225
309,208.02000427246094,122.5,0.5888856719738917,45.384044851115576
310,206.5,122.66000366210938,0.5939951751191738,43.99138511623427
311,205.17030334472656,122.5999984741211,0.5975523576047403,42.973065271350364
312,205.63720703125,123.45999908447266,0.6003777276828646,42.4917028497329
313,203.91000366210938,122.79499816894531,0.6022019320465695,41.75601841163534
