,amd,avgo,Ratio,Spread
0,121.52999877929688,632.8099975585938,5.207027103717831,190.60973554572456
1,121.2750015258789,632.8699951171875,5.218470312549443,188.82201830918473
2,121.34600067138672,632.3599853515625,5.21121406435171,189.81307882797273
3,121.74030303955078,632.1199951171875,5.192364232178932,192.7246427809131
4,122.41999816894531,635.9453125,5.194782895049269,193.50456186366443
5,123.6897964477539,640.47998046875,5.178114920249596,197.5733413592044
6,123.27999877929688,641.9600219726562,5.207333130509929,193.31673859324746
7,125.2249984741211,638.8099975585938,5.101297706868088,209.64500003262754
8,122.69000244140625,636.1500244140625,5.1850192497785,195.1292488486389
9,123.30500030517578,636.5999755859375,5.162807461257644,198.8461814250677
10,123.27010345458984,636.6599731445312,5.164755729916814,198.54974220034808
11,121.31109619140625,636.5700073242188,5.247417815101021,185.36656349665316
12,118.81999969482422,628.8200073242188,5.2922067744426196,176.23827802840617
13,119.19999694824219,631.4299926757812,5.297231617799071,176.20294288776017
14,113.41000366210938,636.3300170898438,5.610880844212895,132.07314167594245
15,111.69000244140625,637.5650024414062,5.708344422105994,119.1843839199015
16,110.73500061035156,636.2000122070312,5.745247741910059,114.07881247617388
17,109.7699966430664,635.7750244140625,5.7918834276854385,107.96546967449183
18,109.70999908447266,634.0499877929688,5.779327254435337,109.28399618137178
19,110.12000274658203,635.1599731445312,5.7678891872734335,110.95196779037008
20,109.3499984741211,629.530029296875,5.7570190953945035,111.3647906071078
21,107.69999694824219,628.969970703125,5.840018463560325,100.74535582714122
22,107.54000091552734,624.2899780273438,5.805188513227961,104.34130430083985
23,107.16000366210938,622.5,5.80907035019176,103.5566321172671
24,106.418701171875,618.9400024414062,5.816083034520098,102.09397597068914
25,107.2698974609375,624.2000122070312,5.818967175151208,102.60119921912906
26,106.86499786376953,622.1900024414062,5.822205725719174,101.8678343317224
27,108.19000244140625,627.0999755859375,5.7962839581740795,105.93535585219956
28,107.89019775390625,631.030029296875,5.848817060621506,99.97399219109093
29,110.0436019897461,631.9299926757812,5.742541876579655,113.6642991894688
30,109.55599975585938,631.7750244140625,5.7666857663838105,110.51554569260179
31,109.2499008178711,630.72998046875,5.773277373681379,109.48663334437765
32,109.00980377197266,630.760009765625,5.786268646855401,107.82983989512354
33,110.64710235595703,634.1799926757812,5.731555360894982,115.50328228389162
34,110.52999877929688,634.6400146484375,5.741789755337539,114.24983155448717
35,108.4800033569336,619.2999877929688,5.708886141487989,115.70022868476417
36,108.55999755859375,614.4400024414062,5.659911719413689,121.10221029109925
37,107.125,614.3699951171875,5.735075800393815,111.44947163842994
38,107.5199966430664,618.52001953125,5.752604527923748,109.97572496383748
39,107.52909851074219,618.2999877929688,5.7500713421418705,110.2574258992521
40,106.18000030517578,615.0800170898438,5.792804815615182,104.33665690421913
41,106.83000183105469,614.2999877929688,5.7502572055034475,109.52073531104759
42,102.31999969482422,601.1649780273438,5.875341866891671,92.09847697319071
43,103.5198974609375,602.8200073242188,5.823228404488022,98.57328811283003
44,102.69999694824219,602.0599975585938,5.8623175798341505,93.77810765285722
45,103.19999694824219,603.0900268554688,5.843895781876196,96.13580048786378
46,102.8311996459961,602.0499877929688,5.854740486015623,94.67707398436914
47,103.75,603.5499877929688,5.817349279932229,99.40235457244842
48,103.63999938964844,601.5800170898438,5.804515830110373,100.62702227115653
49,104.31500244140625,601.0399780273438,5.761778880894414,105.74050688871148
50,102.32209777832031,596.75,5.832073549673036,96.52767044832297
51,101.82980346679688,595.6790161132812,5.849751210680783,94.26314166594705
52,102.81500244140625,598.3400268554688,5.819578978237731,98.27729166494191
53,103.38999938964844,600.3200073242188,5.806364356979808,100.1931709708407
54,104.56999969482422,605.3900146484375,5.7893278800344286,103.11818994556393
55,103.68000030517578,602.75,5.81356093967826,99.72806333465519
56,101.58000183105469,590.744384765625,5.815557925940347,97.50525595363536
57,101.87000274658203,591.3400268554688,5.804849424874582,98.87449890338735
58,102.2301025390625,592.5399780273438,5.796139916820802,100.1143838048564
59,101.05999755859375,590.4600219726562,5.8426680807142555,94.26635878162631
60,100.61799621582031,588.0050048828125,5.843934753198351,93.72662040900025
61,100.875,588.5900268554688,5.834845371553594,94.88291325162959
62,101.01000213623047,586.9000244140625,5.810315929134626,97.48761514255432
63,96.94000244140625,584.0399780273438,6.024757203615266,72.77160544345895
