,tsla,nvda,Ratio,Spread
475,364.0433349609375,282.20001220703125,0.7751824717167581,-24.618071069025962
476,361.8833312988281,284.3450012207031,0.7857366632504632,-28.295598715341203
477,365.933349609375,282.8736877441406,0.7730196989317903,-23.950767182904247
478,365.8033447265625,282.8399963378906,0.7732023241868199,-24.00931520607627
479,364.6666564941406,282.8299865722656,0.7755849939540882,-24.805794179343696
480,366.4100036621094,284.260009765625,0.7757976226756073,-24.998899615622793
481,366.6700134277344,287.4200134277344,0.7838656091368129,-27.974424418888123
482,366.6086730957031,286.5899963378906,0.7817327231182999,-27.187928749968865
483,370.2613525390625,283.82000732421875,0.7665396492988714,-21.82633655626164
484,366.0902099609375,278.8800048828125,0.7617794666308326,-19.84579073771953
485,367.9466247558594,280.2749938964844,0.7617273132548857,-19.923639673651838
486,368.5013122558594,280.385009765625,0.760879270820471,-19.640100643925155
487,364.7033386230469,278.20001220703125,0.7628118055002934,-20.149793571347562
488,362.5699768066406,276.1700134277344,0.7617012744963615,-19.633430837397032
489,364.663330078125,276.9200134277344,0.7593854127542997,-18.8981811516686
490,364.5566711425781,279.3900146484375,0.7663829433508517,-21.443857678904568
491,365.2492980957031,280.92999267578125,0.7691458796511406,-22.492411741421495
492,364.6600036621094,277.8796081542969,0.7620238177032915,-19.860135995087195
493,363.4466552734375,276.6700134277344,0.7612396741403024,-19.511420957348594
494,363.6666564941406,278.4642028808594,0.7657127699452588,-21.14951791124746
495,362.4066467285156,277.2300109863281,0.7649694438248131,-20.80931229887027
496,359.1999816894531,272.739990234375,0.7592984524987331,-18.59444419620063
497,361.2866516113281,267.36981201171875,0.740048963390308,-11.743758173976392
498,362.123291015625,266.75,0.7366275702727174,-10.530344294275313
499,360.7408752441406,266.09991455078125,0.737648358730325,-10.861093097025577
500,359.1766662597656,263.3100891113281,0.7330935270747673,-9.181085543594708
501,361.1433410644531,264.5299987792969,0.7324792366366415,-9.005624838400923
502,358.5533447265625,263.9731140136719,0.7362171289044347,-10.286361700855043
503,361.52001953125,267.1499938964844,0.7389632094036546,-11.358363787194993
504,369.3333435058594,272.2267150878906,0.7370759230775269,-10.891473617889904
505,377.7933349609375,273.135009765625,0.7229746649550242,-5.79734155710712
506,377.484619140625,274.2300109863281,0.7264667143541781,-7.111378944015246
507,381.3974304199219,272.5058898925781,0.7144932507608842,-2.611089201592949
508,382.0658264160156,271.9599914550781,0.7118144902050261,-1.59095884315376
509,380.3433532714844,273.85009765625,0.7200075807839323,-4.703172526822686
510,381.8466796875,273.7132873535156,0.7168146324527954,-3.499740972267193
511,375.6166687011719,264.8800048828125,0.7051870349596818,0.9133024563332242
512,372.0,263.19000244140625,0.70750000656292,0.03725160660509341
513,364.6000061035156,261.3999938964844,0.7169500535396832,-3.423090450477434
514,367.64501953125,262.3800048828125,0.7136775719615319,-2.2426418057493605
515,367.6666564941406,261.010009765625,0.7099093843713419,-0.8572951027730824
516,363.6433410644531,259.2294006347656,0.712867173302148,-1.9312581355946918
517,363.7200012207031,259.32000732421875,0.7129660355600431,-1.9674738751162864
518,346.489990234375,244.71780395507812,0.7062766915417803,0.40990879551158055
519,347.5233154296875,244.2899932861328,0.7029456224658938,1.570871361224374
520,344.3666687011719,241.19500732421875,0.7004017207412093,2.4261930364893773
521,344.6666564941406,242.64500427246094,0.7039990660558311,1.1890396542608925
522,346.67333984375,241.89999389648438,0.6977750120776859,3.3578067630179023
523,348.8783874511719,244.65960693359375,0.7012747585799813,2.162691372126301
524,348.5133361816406,243.88999938964844,0.6998010522688755,2.6732923304504483
525,354.933349609375,245.07000732421875,0.690467682436527,6.048331580607578
