,abbv,lly,Ratio,Spread
123,136.75999450683594,247.36500549316406,1.8087526720454756,32.77532723626394
124,136.9499969482422,247.6699981689453,1.8084702715440568,32.86240401620348
125,136.8000030517578,247.07000732421875,1.8060672647115414,33.152882915079154
126,135.67999267578125,248.0,1.827830287348385,29.911752259908216
127,136.41000366210938,249.69000244140625,1.8304376199556007,29.728125252214856
128,136.47000122070312,248.31500244140625,1.8195574134994272,31.226930030555256
129,136.38499450683594,247.59869384765625,1.8154394091737565,31.767827530680055
130,135.92999267578125,246.5800018310547,1.8140220342628477,31.847624662914658
131,135.83999633789062,246.0800018310547,1.8115430540718749,32.16191749540412
132,135.2100067138672,245.05999755859375,1.8124398002375095,31.881940108826885
133,134.25,245.0399932861328,1.8252513466378608,29.92097346844867
134,134.3300018310547,247.1999969482422,1.840244126990654,27.926053339614615
135,134.50999450683594,246.41000366210938,1.831908510334424,29.087460960768514
136,134.5500030517578,247.22999572753906,1.8374581205504414,28.35002640520867
137,134.08030700683594,246.66229248046875,1.8396608568914818,27.948513302616565
138,133.8300018310547,244.5500030517578,1.8273182373596217,29.54429876797673
139,132.97999572753906,243.11000061035156,1.8281697128976933,29.230316218989348
140,133.54640197753906,245.4199981689453,1.837713293168483,28.08909622194034
141,133.3074951171875,244.22500610351562,1.8320425711159236,28.791104712986797
142,132.72500610351562,243.0,1.830853183841469,28.814146521394438
143,132.0800018310547,242.57000732421875,1.8365384915310141,27.913174857087885
144,132.02999877929688,242.42430114746094,1.8361304505705607,27.955699889740576
145,131.92999267578125,242.52000427246094,1.838247689958229,27.653634476530332
146,131.9199981689453,242.89999389648438,1.8412674140990426,27.253021218271673
147,132.36000061035156,238.0050048828125,1.7981641265132986,33.05595392172547
148,130.72999572753906,235.44000244140625,1.8009638960908296,32.257446281384496
149,129.26499938964844,234.0749969482422,1.8108149773989553,30.599436319701855
150,128.94000244140625,235.21499633789062,1.8242205047636675,28.788806723066845
151,128.88999938964844,234.8800048828125,1.8223291643655362,29.020617034039848
152,130.13999938964844,236.61000061035156,1.818118962041212,29.869992476806434
153,132.17999267578125,240.7100067138672,1.8210774705086772,29.97950626918521
154,131.86500549316406,236.3800048828125,1.792590869721433,33.65953301395303
155,132.3800048828125,236.375,1.7855793267967286,34.72723755947289
156,133.11000061035156,238.22500610351562,1.7896852603949998,34.38357540320573
157,132.94000244140625,239.08999633789062,1.7984804569510244,33.16779446804487
158,134.0196075439453,240.27780151367188,1.7928555822317587,34.20775111370694
159,133.2899932861328,239.85499572753906,1.799497395221889,33.125000114203324
160,133.08999633789062,239.2899932861328,1.7979562692196658,33.277309465653566
161,134.2100067138672,240.2100067138672,1.78980697934089,34.66843401730893
162,134.47799682617188,240.80999755859375,1.7907018489416384,34.621439948266875
163,134.57000732421875,241.60000610351562,1.7953480935869321,34.02129478416709
164,135.1367950439453,240.7949981689453,1.7818610992708601,35.995867441894184
165,134.72500610351562,241.28500366210938,1.7909444626539386,34.65613673177405
166,133.64999389648438,237.27999877929688,1.7753835362168202,36.44285721895216
167,134.19000244140625,237.7899932861328,1.7720395630066648,37.04716869010833
168,136.94000244140625,241.02000427246094,1.7600408936430998,39.49177427845263
169,137.16000366210938,240.2949981689453,1.7519319900348407,40.670752226859186
170,137.8800048828125,239.7550048828125,1.7388671046725448,42.696465826005245
171,136.41749572753906,237.42999267578125,1.7404658501427868,42.0035948719002
172,135.85000610351562,236.375,1.739970477586036,41.88757444715851
173,136.7100067138672,236.5800018310547,1.7305243962588233,43.45718124073267
174,135.94000244140625,236.6999969482422,1.7412093033488518,41.74828466642686
175,135.97000122070312,239.19000244140625,1.7591380473194156,39.320181562433
176,136.55999755859375,240.60000610351562,1.761862993592113,39.12763353595637
177,136.3800048828125,240.9499969482422,1.766754570475956,38.40622835620878
178,136.4600067138672,241.60499572753906,1.7705187149385282,37.91631311018717
179,136.57130432128906,240.6199951171875,1.7618634918439384,39.13097599246516
180,137.1199951171875,242.72999572753906,1.7702013154251763,38.15319715839559
181,137.92999267578125,245.07000732421875,1.7767709732304648,37.48461304223964
182,136.42999267578125,242.51499938964844,1.777578336209199,36.94437557244317
183,136.22000122070312,242.9949951171875,1.7838422620734524,36.03106312071288
184,135.9199981689453,243.0,1.7878163866508945,35.40700285973413
185,136.27499389648438,243.72999572753906,1.7885159174006524,35.40953972835178
186,136.64999389648438,244.8800048828125,1.7920235332634917,35.03334192417004
187,136.5500030517578,244.77000427246094,1.7925301999420937,34.93701173277584
188,136.8300018310547,245.25999450683594,1.792443113533396,35.024798121632166
189,136.88800048828125,245.9149932861328,1.7964685904458453,34.48947939382857
190,136.44000244140625,244.46499633789062,1.791739900055157,35.015033744900684
191,136.24960327148438,245.17999267578125,1.7994914244795814,33.907149303212755
192,136.32310485839844,245.625,1.8017855465890074,33.61381227840031
193,136.3800048828125,245.19000244140625,1.797844212222247,34.166222863044716
194,136.94000244140625,247.56500244140625,1.807835534013037,32.94677610950732
195,136.99000549316406,248.30999755859375,1.8126139689145766,32.30496213642494
196,137.72000122070312,248.16000366210938,1.801916943526748,33.96129998015778
197,137.30999755859375,249.47500610351562,1.8168743029585894,31.800256238139756
198,137.3249969482422,249.1300048828125,1.8141635566663048,32.176208653427985
199,137.4199981689453,249.77499389648438,1.817602948803775,31.727254367616528
200,138.07000732421875,250.8000030517578,1.8164698323135757,32.04353711278072
201,139.10000610351562,251.24000549316406,1.8061825626822472,33.72893399678913
202,138.61000061035156,250.8300018310547,1.809609701511843,33.12781282501147
203,140.3699951171875,242.64999389648438,1.72864573867021,44.93956403224491
204,141.2635040283203,244.02999877929688,1.7274808554258578,45.40331205006215
205,141.17999267578125,247.17999267578125,1.750814601920459,42.08099273347177
206,141.05889892578125,244.3300018310547,1.7321133490458478,44.68110699607502
207,140.9199981689453,245.60000610351562,1.742832878901064,43.12448143744104
208,140.27000427246094,245.25,1.7484137201822962,42.13322712698352
209,140.72999572753906,244.64999389648438,1.7384353110486843,43.682424188751504
210,140.02000427246094,242.6750030517578,1.7331452338734645,44.19234984116458
211,140.3300018310547,243.10000610351562,1.7323452072364913,44.407025801808295
212,140.8000030517578,242.82000732421875,1.7245738782758306,45.65687066005723
213,141.02999877929688,243.21499633789062,1.7245621388574701,45.736477125511506
214,141.0850067138672,241.9600067138672,1.714994472832846,47.104975453989944
215,141.26820373535156,243.74000549316406,1.7253706003778508,45.7030031672552
216,140.6699981689453,242.30999755859375,1.7225421249211814,45.898615748301786
217,141.13999938964844,240.52000427246094,1.704123602894824,48.658455113386715
218,142.1199951171875,240.93499755859375,1.6952927514522262,50.26568000856344
219,142.02960205078125,241.18499755859375,1.6981318969855346,49.82915419297638
220,142.32000732421875,242.3699951171875,1.702993132687558,49.24340702639018
221,142.7292938232422,242.49000549316406,1.6989505027150686,49.96795808719475
222,142.72000122070312,243.05999755859375,1.7030549010627054,49.378790764895946
