,goog,tsla,Ratio,Spread
373,140.03298950195312,360.7408752441406,2.5761135038762357,-51.60295505146633
374,140.24449157714844,359.1766662597656,2.5610750356079595,-49.568474141870304
375,140.5749969482422,361.1433410644531,2.5690439189368877,-50.800274846544376
376,139.9770050048828,358.5533447265625,2.561516048397057,-49.539905285178584
377,140.7530059814453,361.52001953125,2.568471039111642,-50.78115270157958
378,143.375,369.3333435058594,2.5759954211393854,-52.7645094104542
379,143.2220001220703,377.7933349609375,2.6378163594904303,-61.564693968063985
380,143.9698944091797,377.484619140625,2.6219691324338164,-59.59304559290104
381,143.57225036621094,381.3974304199219,2.6564843097958573,-64.3900128761846
382,143.13699340820312,382.0658264160156,2.6692318828189077,-66.02619667019543
383,143.50074768066406,380.3433532714844,2.6504625196648615,-63.49492095547851
384,143.69300842285156,381.8466796875,2.657378280812546,-64.57075828284367
385,142.02749633789062,375.6166687011719,2.6446757028481356,-62.043990273919526
386,141.80999755859375,372.0,2.6232283083306256,-58.91092708620989
387,141.3489990234375,364.6000061035156,2.579431114634637,-52.535957026734145
388,142.09774780273438,367.64501953125,2.5872684487697097,-53.91613794811298
389,141.7314910888672,367.6666564941406,2.5941070235662,-54.752141624882775
390,141.47048950195312,363.6433410644531,2.5704536850381983,-51.30915959689106
391,141.0625,363.7200012207031,2.5784315549540318,-52.29297874142174
392,137.91500854492188,346.489990234375,2.512344333586549,-42.06137126876764
393,137.69549560546875,347.5233154296875,2.5238539133148317,-43.58278043466152
394,137.15225219726562,344.3666687011719,2.510834953011712,-41.634027875521674
395,137.39700317382812,344.6666564941406,2.508545663533031,-41.38981527309728
396,136.66049194335938,346.67333984375,2.5367488065785175,-45.034121109292535
397,136.93075561523438,348.8783874511719,2.547845338935361,-46.6382411978114
398,137.17649841308594,348.5133361816406,2.5406198599132215,-45.72678423203286
399,136.20249938964844,354.933349609375,2.605923908884967,-54.31247095395282
400,136.23574829101562,346.1438903808594,2.5407713813958375,-45.449083255265016
401,135.5030059814453,344.7787780761719,2.544436380425266,-45.713213293917654
402,136.3665008544922,347.5777282714844,2.54884979883998,-46.59219463790226
403,136.2561492919922,349.1583251953125,2.5625142572250326,-48.41815672753359
404,136.93325805664062,352.3500061035156,2.573151410432159,-50.10429570646165
405,136.40049743652344,352.336669921875,2.5831039955396173,-51.275545360553686
406,135.60000610351562,343.8883361816406,2.5360495627051804,-44.607092975850556
407,135.18174743652344,344.8000183105469,2.550640340497542,-46.448767438804346
408,135.5500030517578,347.806640625,2.5658917948691973,-48.63657850996453
409,134.9499969482422,344.2975769042969,2.5512974041514536,-46.46162002290544
410,134.48348999023438,343.5057678222656,2.554259767107543,-46.70708267954968
411,134.7060089111328,344.5433349609375,2.5577428783317075,-47.24988208966682
412,134.02450561523438,341.8299865722656,2.550503618745752,-46.051846809439105
413,130.74749755859375,331.4949951171875,2.5353830957156935,-43.003237231881435
414,130.67599487304688,328.42333984375,2.5132645070949473,-40.09056718617541
415,130.28250122070312,328.0566711425781,2.5180409346519883,-40.598826153108185
416,130.89549255371094,330.0367126464844,2.521375688403166,-41.215889946033776
417,130.56649780273438,327.2699890136719,2.5065387715930454,-39.18068157039534
418,130.25698852539062,326.93927001953125,2.5099556938996934,-39.53815215357111
419,129.8074951171875,325.2433166503906,2.50558194930707,-38.841641131531
420,130.95401000976562,336.6666564941406,2.570877031325993,-47.715721043295225
421,130.71450805664062,333.6000061035156,2.5521268531184127,-45.18159991738913
422,129.593994140625,330.96502685546875,2.5538608409301133,-45.03806779124387
423,129.66323852539062,332.8512268066406,2.5670439099935156,-46.77030381509065
424,128.16400146484375,327.7433166503906,2.557218196252189,-44.99592642997289
425,127.71875,326.1333312988281,2.553527428813922,-44.375951523396175
426,128.37449645996094,328.9866638183594,2.562710451767715,-45.771240901280244
427,129.1332550048828,331.0274353027344,2.5634561390883976,-46.12492330452552
428,129.5072479248047,335.47332763671875,2.5903826466261055,-49.73924757796829
429,130.20974731445312,335.8800048828125,2.5795304254117863,-48.58392719292079
430,130.0,338.3166809082031,2.602436006986178,-51.486973457405846
431,129.81649780273438,338.7866516113281,2.6097349516094566,-52.36495874625394
432,130.41200256347656,341.1766662597656,2.616144676512438,-53.43087683415468
433,130.25100708007812,340.85333251953125,2.6168959469923725,-53.46551431410695
434,128.2050018310547,330.3333435058594,2.5766026191486997,-47.4947895409016
435,128.74301147460938,330.4366760253906,2.566637771173771,-46.40186509402589
436,127.7905044555664,328.3331604003906,2.5693079607065346,-46.41623559008736
437,127.890380859375,328.2799987792969,2.5668857702462016,-46.141000172980746
438,128.187744140625,330.75,2.580199864014764,-47.94981826990443
439,127.55550384521484,330.3666687011719,2.5899836443126976,-48.97226448248018
440,127.27900695800781,328.32000732421875,2.5795299254066215,-47.54039009210573
441,128.5386505126953,334.8333435058594,2.6049234387503475,-51.252926333565775
442,127.42950439453125,332.6231994628906,2.6102526337469256,-51.50895327193957
443,126.69149017333984,329.3333435058594,2.5994906449933146,-49.86006168048085
444,126.9074935913086,331.5367126464844,2.612428181066764,-51.58315022277754
445,128.14450073242188,337.7833251953125,2.635956465276936,-55.07929458245787
446,127.56949615478516,335.07000732421875,2.626568399373977,-53.64449139963086
447,127.97700500488281,334.8999938964844,2.6168763199584695,-52.56838770633738
448,129.35000610351562,338.8733215332031,2.619816819042213,-53.488866479098995
