,pypl,msft,Ratio,Spread
789,85.20999908447266,273.57000732421875,3.210538789620406,-35.423501592890844
790,85.20999908447266,271.9599914550781,3.191644107230555,-33.81348572375022
791,84.08999633789062,272.4599914550781,3.240099932461392,-37.48086184781887
792,82.93000030517578,271.8999938964844,3.278668671119186,-40.201341724881345
793,82.41000366210938,270.6199951171875,3.2838245733704983,-40.3918973320542
794,82.47000122070312,270.8599853515625,3.2843455964878325,-40.4622140230632
795,83.24669647216797,273.71209716796875,3.2879634720337454,-41.11782587313026
796,83.01000213623047,273.7799987792969,3.298156748990169,-41.855100832549354
797,82.4800033569336,272.3500061035156,3.3020125487254943,-41.92394865912708
798,83.7750015258789,265.1199951171875,3.1646671475773043,-31.03167318858452
799,85.01000213623047,267.7330017089844,3.1494294198456334,-30.152088839532993
800,85.45999908447266,269.6199951171875,3.1549262579640622,-30.766487520521608
801,86.9000015258789,271.2900085449219,3.1218642552512663,-28.364163299594125
802,88.30000305175781,272.70001220703125,3.0883352523463197,-25.81495220061386
803,87.04350280761719,273.010009765625,3.136477749166752,-29.678341824827825
804,88.31999969482422,274.6199951171875,3.1093749554584855,-27.678384454976324
805,87.45500183105469,271.9800109863281,3.109942316526827,-27.484620736910657
806,86.16999816894531,268.82000732421875,3.1196473602931842,-27.958617019111145
807,86.50399780273438,269.739990234375,3.1182372732587,-27.93404647282314
808,86.91999816894531,269.8500061035156,3.104579058768634,-26.86761020239409
809,87.08999633789062,270.7099914550781,3.10839364839081,-27.246839463763067
810,86.29000091552734,269.3900146484375,3.121914611081693,-28.189255680613186
811,86.52999877929688,270.04998779296875,3.120882833729807,-28.170513075695695
812,88.52999877929688,273.1700134277344,3.0856208877709412,-25.63452378775746
813,87.3499984741211,270.5,3.096737317976487,-26.30156002745774
814,86.71499633789062,268.69049072265625,3.0985469880628984,-26.28784152934817
815,87.04000091552734,268.79998779296875,3.0882351213879256,-25.478223229130506
816,87.4000015258789,268.79998779296875,3.0755146807792424,-24.460138816965028
817,87.02999877929688,267.7900085449219,3.076985089061326,-24.496530096972847
818,86.80000305175781,268.75,3.0961980478243483,-26.106951185610498
819,85.97000122070312,269.67999267578125,3.1369080940624374,-29.38419523255017
820,86.63500213623047,270.4599914550781,3.121832801825172,-28.283566460929862
821,87.00499725341797,269.82000732421875,3.101201262478276,-26.597233378000467
822,87.81500244140625,271.010009765625,3.086147039014819,-25.49653510404208
823,88.33000183105469,271.9100036621094,3.078342556611523,-24.940106884008983
824,88.27999877929688,272.1199951171875,3.0824648717712053,-25.29150734254857
825,88.58999633789062,272.5,3.0759680693591998,-24.794836816657053
826,88.4800033569336,272.1300048828125,3.075610245910863,-24.73590267031237
827,88.68000030517578,272.375,3.071436615501488,-24.415304925623346
828,87.92060089111328,271.8399963378906,3.0918805556681233,-26.027888472629016
829,87.44999694824219,270.6700134277344,3.0951403416049525,-26.188777024253866
830,87.5199966430664,269.9100036621094,3.0839809645204372,-25.23080759937362
831,87.66000366210938,271.07000732421875,3.092288341317826,-25.994870366987826
832,87.51000213623047,270.4599914550781,3.0906180419701257,-25.80905993224691
833,87.53500366210938,272.25750732421875,3.1102701311940293,-27.53587129965682
834,86.54750061035156,270.8800048828125,3.1298420286259976,-28.951034856729464
835,87.16500091552734,271.2099914550781,3.1114551552395553,-27.53472595857089
836,86.26000213623047,270.6861877441406,3.1380266756386788,-29.57026554799934
837,85.69999694824219,270.0400085449219,3.1509920438854895,-30.50778519880724
838,84.80999755859375,266.9100036621094,3.1471525922130335,-29.894705230519193
839,84.0999984741211,264.70001220703125,3.147443721874545,-29.69259648388278
840,79.27999877929688,254.42999267578125,3.209258281954249,-33.05357205330968
841,78.87000274658203,254.83999633789062,3.2311396914327424,-34.62304755506132
842,78.6500015258789,254.69000244140625,3.238270788305113,-35.09521875223193
843,78.79000091552734,254.7949981689453,3.233849412466909,-34.8042951612605
844,79.260498046875,255.05880737304688,3.2179813861654516,-33.73753496736619
845,80.02999877929688,255.97999572753906,3.198550538948141,-32.48256950905356
846,79.30000305175781,252.9010009765625,3.1891676071121733,-31.468008122312497
847,75.78919982910156,247.9600067138672,3.271706354902766,-36.45559156862744
848,74.44000244140625,245.7449951171875,3.301249154453213,-38.05612025118664
849,75.41000366210938,246.2100067138672,3.2649515284081367,-35.777961158197414
850,74.4749984741211,244.63999938964844,3.2848607506136043,-36.85215548201229
851,74.55000305175781,244.3300018310547,3.277397610050046,-36.330044418226336
852,73.63999938964844,241.8699951171875,3.284492084762118,-36.44353485066206
853,73.70999908447266,242.3300018310547,3.2876136866226418,-36.705581905274
854,73.0999984741211,242.1645050048828,3.312783995345965,-38.26517135660556
855,72.62999725341797,242.72999572753906,3.3420075025008513,-40.159829038254756
856,71.85040283203125,243.4600067138672,3.38842925185844,-43.09453886509287
857,72.88500213623047,244.70010375976562,3.3573450859258114,-41.4087813592064
858,72.54000091552734,244.0850067138672,3.3648332455647965,-41.76935033963194
859,72.02999877929688,243.6510009765625,3.3826323074517886,-42.77763444889244
860,72.44999694824219,244.56759643554688,3.375674351101276,-42.50647195234531
861,73.66000366210938,249.0850067138672,3.381550289577249,-43.60197421556329
862,73.4800033569336,248.86000061035156,3.386771764305711,-43.8860103181304
863,74.40499877929688,250.22000122070312,3.362946110152032,-42.63011697232223
864,73.7699966430664,250.0399932861328,3.389453770696815,-44.245899816986096
865,74.24500274658203,248.39999389648438,3.3456796377843734,-41.262579622407756
866,76.68000030517578,254.00999450683594,3.312597724255495,-39.98638896868245
867,75.8499984741211,251.72999572753906,3.31878709019916,-40.053641560543994
868,72.08200073242188,245.50999450683594,3.405981965153856,-44.48956606772349
869,71.47000122070312,245.5800018310547,3.43612701324421,-46.290312577426604
870,71.7699966430664,244.97999572753906,3.4134040293452657,-44.84191718109621
871,71.72000122070312,245.85000610351562,3.427914137186979,-45.853314984549556
872,71.04499816894531,243.8000030517578,3.4316279729081045,-45.71222559959817
873,71.37000274658203,244.7987060546875,3.4299943482405304,-45.79181323199769
874,71.23999786376953,245.11000061035156,3.440623357107187,-46.47076256626768
875,71.16500091552734,246.1300048828125,3.4585821923190605,-47.70285876793615
876,72.12000274658203,247.85000610351562,3.4366333425474243,-46.72210768481186
877,72.1801986694336,247.60000610351562,3.4303037490580874,-46.30187316584467
878,73.47000122070312,249.8699951171875,3.400979868866214,-44.924290940855556
879,73.2249984741211,249.97000122070312,3.4137249085644785,-45.71716663975688
880,73.41000366210938,249.75010681152344,3.4021263363651366,-44.974076178557524
881,72.83999633789062,247.52999877929688,3.398270335312116,-44.36595311224683
882,73.80500030517578,254.27999877929688,3.445295003426276,-48.3869146925302
883,73.68000030517578,253.8459930419922,3.4452496198505083,-48.3064098878945
884,72.90989685058594,252.99000549316406,3.4698993747257085,-49.62828065465935
885,72.97000122070312,253.3699951171875,3.4722487443963628,-49.83829467153153
886,72.81500244140625,253.13999938964844,3.476481369252834,-50.04663664834446
887,73.10649871826172,253.97999572753906,3.474109691757073,-50.06227934033153
888,72.36000061035156,253.74000549316406,3.5066335455069764,-51.93339132501153
889,74.16000366210938,256.2149963378906,3.4548946020184563,-49.31796010891075
890,73.45999908447266,256.2900085449219,3.4888376223665682,-51.37259048447915
891,73.1449966430664,254.17999267578125,3.475015439759072,-50.15340386997947
892,73.94000244140625,255.27789306640625,3.452500468453476,-49.00302193108136
893,74.23500061035156,255.3000030517578,3.4390786145714394,-48.19087489357041
894,73.37999725341797,254.26499938964844,3.4650450927593215,-49.5738271043502
895,72.95999908447266,253.0,3.467653552285247,-49.496585670233245
896,73.0,256.0939025878906,3.508135651888913,-52.477365370551624
897,73.45999908447266,257.489990234375,3.5051727939484962,-52.57257217393227
898,72.20500183105469,256.30999755859375,3.549754048317983,-54.94172109479324
899,71.91999816894531,256.1400146484375,3.561457468988611,-55.577730667594906
900,72.26000213623047,257.5899963378906,3.564765966270813,-56.066178600676366
901,73.47000122070312,258.0,3.5116373446758313,-53.054295823668056
902,73.80000305175781,258.9200134277344,3.508401120879998,-53.04106161091998
903,77.57499694824219,265.70001220703125,3.4250728025720134,-49.14534948440105
904,77.55999755859375,264.2300109863281,3.4067820951994228,-47.71776664953943
905,78.12000274658203,264.05999755859375,3.380184181703029,-45.9640543717784
906,77.80000305175781,264.07000732421875,3.394215899304548,-46.879025661996636
907,77.51750183105469,264.4549865722656,3.4115519763347293,-48.06292047003298
908,77.51000213623047,265.2900085449219,3.4226551571841264,-48.919151635609964
909,77.66000366210938,267.9800109863281,3.450682440761674,-51.184948642616504
910,75.63999938964844,265.42999267578125,3.5091220890742916,-54.34751748655195
911,76.7699966430664,266.1199951171875,3.4664583398965476,-51.84187926398498
912,75.54000091552734,264.7699890136719,3.5050302595276785,-53.970310255380824
913,75.8499984741211,265.1199951171875,3.49531971589482,-53.44364095019243
914,75.9739990234375,264.8716125488281,3.486345538650886,-52.84458390315454
915,75.81999969482422,264.54998779296875,3.4891847646766476,-52.95847039765671
916,75.94999694824219,264.9200134277344,3.4880845829167053,-52.96086282980106
917,75.47000122070312,262.3800048828125,3.476613232263149,-51.778285783776695
918,73.94499969482422,260.32000732421875,3.520454505356362,-54.03100391894158
919,73.4574966430664,258.7300109863281,3.522172995405901,-53.81966984885388
920,72.58999633789062,259.0398864746094,3.568534227069459,-56.582842672897314
921,71.9000015258789,257.69000244140625,3.5840055211772994,-57.18426911635744
922,72.26000213623047,257.1099853515625,3.5581231352143847,-55.58616761434824
923,71.81999969482422,256.4599914550781,3.570871519699549,-56.18050390517381
924,71.30000305175781,260.6499938964844,3.6556799823314785,-61.841060733049815
925,71.4000015258789,261.04998779296875,3.6561622158838647,-61.958258198595914
926,70.78500366210938,258.760009765625,3.655576695323915,-61.40749871870791
927,70.91999816894531,259.7900085449219,3.6631417830278457,-62.055732025431226
928,71.29000091552734,261.55010986328125,3.6688189999211267,-62.769462815735906
929,71.58999633789062,260.7799987792969,3.6426876954772682,-61.15096243893676
930,71.47000122070312,260.2699890136719,3.6416676167381676,-60.98029976004379
931,68.16000366210938,254.34109497070312,3.7315299487299343,-64.41210350983484
932,69.83499908447266,257.8739929199219,3.6926182616254724,-63.20810190687992
933,70.51000213623047,258.9200134277344,3.6721033269504377,-62.34520874788599
934,70.18000030517578,258.07489013671875,3.6773281421272053,-62.433333097352815
935,70.08999633789062,258.1199951171875,3.682693802305821,-62.73296996885527
936,69.83000183105469,257.2799987792969,3.684376228454855,-62.6282400362072
937,69.8499984741211,256.8599853515625,3.6773083888717224,-62.151675952679014
938,70.44999694824219,255.7100067138672,3.6296666826221555,-59.30489715336948
939,70.4000015258789,256.239990234375,3.6397725096665186,-59.97626810135411
940,70.41999816894531,256.8500061035156,3.647401487959489,-60.52973331470095
941,70.5,256.8529968261719,3.6433049195201685,-60.30647826221271
942,70.86000061035156,257.8399963378906,3.6387241619671133,-60.27539336176601
943,71.1449966430664,258.9599914550781,3.6398904163883414,-60.589417571980206
944,71.41000366210938,259.53900146484375,3.634490801777635,-60.4189857545817
945,71.91999816894531,256.8599853515625,3.5714681853603456,-56.297701370719906
946,71.66999816894531,256.3999938964844,3.5775080291209322,-56.54471178097977
947,73.4800033569336,258.25,3.5145616249571314,-53.27600970777884
948,73.77459716796875,259.7099914550781,3.520317310086761,-53.902887667181446
949,73.83000183105469,260.32000732421875,3.525937977353833,-54.356218735721356
950,74.37000274658203,262.4800109863281,3.5293801437756627,-54.98909577958251
951,74.41000366210938,262.9700012207031,3.5340678440876245,-55.36596312638527
952,73.08000183105469,264.57000732421875,3.6202791556553042,-60.727224331735286
953,73.12799835205078,263.6499938964844,3.6053221725997187,-59.67147638450503
954,73.25579833984375,264.4100036621094,3.609407168501187,-60.07006683109081
955,73.20500183105469,265.00738525390625,3.620072107442883,-60.81110132875379
956,73.30999755859375,266.1769104003906,3.6308405301425095,-61.683697774347635
957,73.82499694824219,267.55010986328125,3.6241127114554086,-61.60047512072079
958,73.25,266.25,3.63481228668942,-61.92646091732304
959,73.20230102539062,268.80999755859375,3.672152292936195,-64.62135153201093
960,74.12000274658203,267.3599853515625,3.607123252081794,-60.576072010154874
961,74.69999694824219,267.7149963378906,3.5838689059570354,-59.29085506664721
962,74.4113998413086,267.4150085449219,3.5937371036590773,-59.807022045411244
963,74.87000274658203,268.32000732421875,3.5838119070520285,-59.415088386797166
964,74.88999938964844,268.3399963378906,3.583121892440308,-59.378526744675256
965,75.04000091552734,268.44000244140625,3.577292099764093,-59.05432741379117
966,73.23829650878906,265.2821960449219,3.622178678242282,-60.99175452271329
967,74.56999969482422,267.24261474609375,3.583781894056285,-59.186106677471614
968,73.36000061035156,266.2699890136719,3.629634498341314,-61.635367384167424
969,73.52999877929688,266.4200134277344,3.623283256503299,-61.3046357080364
970,73.66999816894531,267.4100036621094,3.629835893966844,-61.89870662390091
