,adbe,avgo,Ratio,Spread
1384,294.82000732421875,436.69000244140625,1.4812088446940799,-28.66948730406817
1385,294.57000732421875,437.9700012207031,1.4868112514206209,-30.29665484737562
1386,291.6199951171875,431.5899963378906,1.4799739509098344,-28.013258331488018
1387,292.7349853515625,434.00750732421875,1.4825952791498216,-28.882410191608685
1388,289.9100036621094,430.7300109863281,1.4857369719754296,-29.527895459638145
1389,290.1000061035156,429.9100036621094,1.4819372444573673,-28.444036484451416
1390,288.8800048828125,429.07000732421875,1.4852880091104814,-29.298225410092456
1391,289.4649963378906,428.7049865722656,1.481025312199894,-28.120841616474408
1392,287.9800109863281,427.1199951171875,1.4831584791399466,-28.59801227769951
1393,295.2799987792969,437.0,1.4799512388464546,-28.340706203002284
1394,293.25,436.7300109863281,1.4892753997828752,-30.88972585793651
1395,293.3212890625,435.17999267578125,1.4836290746801348,-29.24071020452719
1396,291.7799987792969,435.0,1.4908492762351235,-31.201068899150684
1397,292.8699951171875,434.5906066894531,1.4839028030698682,-29.278024862997526
1398,294.70001220703125,435.8450012207031,1.4789446323962667,-27.99112030945018
1399,293.4100036621094,435.6199951171875,1.4846801052456513,-29.55751689434912
1400,291.9049987792969,437.724609375,1.4995447532776038,-33.752093892145396
1401,288.69000244140625,433.3999938964844,1.5012642981443358,-33.89206363332612
1402,290.5,436.5331115722656,1.5026957369096923,-34.51168284799057
1403,290.2300109863281,437.05999755859375,1.505909041154198,-35.41349584301035
1404,291.8999938964844,437.1700134277344,1.4976705123973613,-33.204448100799866
1405,290.9100036621094,432.92999267578125,1.4881921804883254,-30.33920209304891
1406,293.0400085449219,435.0400085449219,1.4845754704454697,-29.491333312179265
1407,302.2799987792969,437.9750061035156,1.4489050147948872,-19.59498691422111
1408,300.9100036621094,435.5,1.447276576717008,-19.022458856843613
1409,300.54998779296875,435.5350036621094,1.4491266722729794,-19.557407576208035
1410,299.3399963378906,432.8399963378906,1.4459811640049167,-18.542685203680705
1411,300.8599853515625,434.6549987792969,1.4447085685768133,-18.246916816342306
1412,298.8291931152344,434.04998779296875,1.452501956947662,-20.46201635260762
1413,299.8299865722656,435.32000732421875,1.4518894934456366,-20.342258973827924
1414,308.8409118652344,438.5450134277344,1.4199705951493162,-11.054017891136239
1415,306.95001220703125,439.2449951171875,1.430998461146586,-14.379844769415156
1416,304.4200134277344,434.7850036621094,1.4282405376915932,-13.433199510964341
1417,303.7099914550781,432.010009765625,1.4224425337337767,-11.644195417149701
1418,300.510009765625,428.75,1.426741160250843,-12.827920403460707
1419,301.9100036621094,430.44000244140625,1.4257228883450468,-12.573786242207502
1420,302.3699951171875,430.2200012207031,1.422826365605376,-11.715006361844685
1421,300.510009765625,438.3999938964844,1.458853215034012,-22.477914299945084
1422,300.8800048828125,439.6700134277344,1.4612802655297024,-23.234130841099315
1423,302.3900146484375,442.04998779296875,1.4618537861010448,-23.51719231042982
1424,303.6449890136719,443.760009765625,1.4614435469759863,-23.48446268611245
1425,305.3399963378906,446.8500061035156,1.4634506172228723,-24.22064463305132
1426,306.8900146484375,449.5400085449219,1.4648244878866432,-24.75817531019213
1427,306.29998779296875,449.760009765625,1.4683644390793196,-25.797532107479853
1428,307.489990234375,453.095703125,1.4735299278511194,-27.4806987598444
1429,312.0400085449219,456.1099853515625,1.461703540768555,-24.176484054014267
1430,312.7200012207031,457.3349914550781,1.4624424074887123,-24.45720129038095
1431,312.489990234375,453.0199890136719,1.4497104008800281,-20.46160936830431
1432,315.1400146484375,454.54998779296875,1.4423747117612264,-18.311585345889213
1433,317.0400085449219,457.32000732421875,1.4424678116276937,-18.44313074645855
1434,316.3599853515625,456.8699951171875,1.444145961157129,-18.937449785575765
1435,318.8800048828125,462.7650146484375,1.451219918346722,-21.332981053039177
1436,321.510009765625,462.4599914550781,1.438399979497382,-17.37573568164838
1437,323.57000732421875,459.55999755859375,1.4202799615420238,-11.61507456003663
1438,322.70001220703125,458.1499938964844,1.4197396236928368,-11.413211416044232
1439,323.239990234375,459.69500732421875,1.4221476958680233,-12.20837082639535
1440,323.7550048828125,457.8399963378906,1.4141557332947239,-9.63817184428562
1441,323.8699951171875,460.20001220703125,1.4209405599321259,-11.838503643261204
1442,327.0360107421875,463.6700134277344,1.4177949773037675,-10.91193793848633
1443,329.30999755859375,471.1199951171875,1.4306276718287658,-15.204090858226818
1444,326.9700012207031,468.739990234375,1.4335871440327574,-16.07358052107365
1445,323.1499938964844,461.82769775390625,1.4291434518852102,-14.466036925646717
1446,322.6099853515625,462.0899963378906,1.4323487099580334,-15.478231906013873
1447,321.2300109863281,461.5799865722656,1.4369142694824704,-16.88455811936778
1448,320.489990234375,461.0799865722656,1.438672035388927,-17.412206478558844
1449,322.94000244140625,465.0400085449219,1.4400198334961556,-17.969957612311404
1450,317.2200012207031,461.1199951171875,1.4536283757100397,-21.99316720029951
1451,317.0,457.1400146484375,1.4420820651370267,-18.318696939038816
