,nke,tgt,Ratio,Spread
49,147.4199981689453,225.0749969482422,1.5267602750225462,2.2935483594298534
50,146.22850036621094,226.4199981689453,1.5483985515949683,-0.9016722679995113
51,147.6699981689453,226.52999877929688,1.5340285879879942,1.2267594571947071
52,146.99000549316406,225.91000366210938,1.5369072400818133,0.7908267814187055
53,146.0050048828125,224.15499877929688,1.5352555822261684,1.016271776896734
54,145.63999938964844,225.05999755859375,1.545317210256664,-0.4555264085458888
55,145.14999389648438,223.85000610351562,1.5421978333885236,-0.006440824023310698
56,146.22000122070312,227.08949279785156,1.5530672336343696,-1.5843648095859593
57,147.05999755859375,228.39999389648438,1.5531075594196306,-1.5904761540979522
58,146.62030029296875,228.86000061035156,1.5609025500088043,-2.7332675210940307
59,145.13999938964844,227.69000244140625,1.5687612195046308,-3.8619571489974716
60,145.14999389648438,227.1490020751953,1.5649260187857095,-3.305436795702998
61,144.27000427246094,223.8800048828125,1.5518125615356897,-1.4029330004119587
62,142.72999572753906,221.72000122070312,1.553422601118479,-1.6343342488275383
63,144.1199951171875,215.47000122070312,1.4950736089430143,6.774128687623635
64,146.02999877929688,220.4199981689453,1.5094158735293706,4.790084202275556
65,144.6300048828125,218.74000549316406,1.512410966662137,4.296093954522068
66,144.19000244140625,218.52430725097656,1.515530227830998,3.82853365084532
67,143.8699951171875,218.11000061035156,1.5160214639104757,3.7459163691556556
68,143.17999267578125,217.48500061035156,1.518962227514759,3.2994448944718373
69,142.8699951171875,217.1300048828125,1.5197733065274768,3.173060381416552
70,141.14999389648438,215.33999633789062,1.5256110920969306,2.292162080489054
71,141.49000549316406,214.65960693359375,1.5171361834738553,3.500539075904446
72,140.6649932861328,212.67999267578125,1.5119610622890343,4.19903171290304
73,142.36000061035156,215.88999938964844,1.5165074351225467,3.6211200298579955
74,142.6300048828125,215.25,1.5091494961165672,4.680396017129827
75,144.30499267578125,217.91000366210938,1.5100655883175225,4.621400022401962
76,146.0500030517578,220.6199951171875,1.5105785039867698,4.621150922837221
77,145.69000244140625,215.60000610351562,1.479854502646644,9.082112371223477
78,145.60000610351562,214.25,1.4714971910624581,10.292367507076907
79,146.35000610351562,214.99000549316406,1.4690126171986513,10.71700080037147
80,146.47999572753906,214.80999755859375,1.4664800916444065,11.09886334557493
81,146.82000732421875,215.52999877929688,1.4679879309864605,10.906849715990322
82,145.6999969482422,214.64999389648438,1.4732326588361953,10.047644565338292
83,145.52000427246094,214.60000610351562,1.4747113785243875,9.818130422982623
84,147.88999938964844,215.2449951171875,1.4554398269356783,12.853392392236206
85,147.22999572753906,216.02999877929688,1.4672961016658437,11.04350091133043
86,146.8300018310547,215.8800048828125,1.47027175775158,10.572363599558233
87,146.49989318847656,215.35000610351562,1.469966983705997,10.589752606999529
88,146.52999877929688,215.95140075683594,1.473769211464346,10.035107472024013
89,144.0,211.58749389648438,1.4693575965033636,10.470301388292771
90,143.94000244140625,211.6999969482422,1.4707516559506733,10.264631024760153
91,145.58999633789062,214.6699981689453,1.4744831620898682,9.856825656411278
92,145.57000732421875,215.6300048828125,1.4812804426295976,8.86577896837699
93,143.83999633789062,214.60000610351562,1.4919355642877283,7.209327220104176
94,143.69500732421875,212.66000366210938,1.4799401010661772,8.924183222933582
95,144.1699981689453,212.7100067138672,1.4754110384644898,9.611770519150813
96,144.44000244140625,212.32000732421875,1.469952947490075,10.421046506422673
97,144.63999938964844,212.1699981689453,1.4668832899907345,10.881621265824382
98,141.24000549316406,211.5399932861328,1.4977342470888761,6.231939794545842
99,143.5,214.59649658203125,1.4954459692127613,6.684872845106814
100,143.74000549316406,214.2550048828125,1.4905732342761178,7.399057486061541
101,143.8300018310547,214.30740356445312,1.490004872670324,7.48640977208314
102,142.67999267578125,213.5800018310547,1.496916265733087,6.428017816129629
103,144.49000549316406,216.0760040283203,1.4954391017622533,6.742697127012353
104,145.88999938964844,217.72000122070312,1.4923572700772205,7.272682858164278
105,145.90530395507812,218.2530059814453,1.4958538179574463,6.763443818101142
106,146.19979858398438,218.1999969482422,1.492478095466714,7.273759340941557
107,146.6199951171875,219.94500732421875,1.5001024051898617,6.181251872303396
108,146.88999938964844,220.06500244140625,1.4981619126952939,6.4805333527392905
109,147.2899932861328,220.4199981689453,1.4965035522864514,6.746668833456799
110,147.25,219.27000427246094,1.4891001987943018,7.834559086970221
111,148.02000427246094,220.44000244140625,1.4892581818579167,7.860263373287386
112,147.97000122070312,216.99000549316406,1.4664459262219973,11.23261299683833
113,147.83999633789062,218.0399932861328,1.4748376534574514,9.980746898599651
114,147.8300018310547,217.39999389648438,1.4706080714585712,10.605226301164524
115,147.67999267578125,217.14999389648438,1.4704090240119292,10.622284327090743
116,146.94500732421875,217.75999450683594,1.4819148909657838,8.87096045286103
117,147.72999572753906,219.13999938964844,1.483381884027209,8.70992615861795
118,148.08999633789062,219.24000549316406,1.480451150751152,9.168947620387943
119,148.11500549316406,216.43499755859375,1.4612631369654363,12.012791064622267
120,148.00999450683594,216.56500244140625,1.4631782344360809,11.719719691567068
121,148.5399932861328,216.02239990234375,1.4543046295028401,13.085331744156068
122,148.5500030517578,216.6699981689453,1.4585660970565792,12.453277159274823
123,148.64999389648438,216.6999969482422,1.457786786719587,12.578549334723707
124,148.72000122070312,217.97000122070312,1.465640125279664,11.417256055757864
125,148.7100067138672,217.61000061035156,1.463317805028782,11.76173667902589
126,147.8699951171875,216.32000732421875,1.4629067049930202,11.747316516401103
127,147.97999572753906,216.82000732421875,1.465198091527371,11.41813115286718
128,147.66000366210938,216.2100067138672,1.4642421871302462,11.531231535540858
129,147.49000549316406,215.5030975341797,1.4611369551014624,11.974158766987475
130,147.57000732421875,216.02999877929688,1.4639153490361227,11.571488502448947
131,146.4499969482422,215.0800018310547,1.4686241468961414,10.782275417226604
132,145.3300018310547,213.22000122070312,1.467143731743499,10.903089688750388
133,144.6300048828125,212.57000732421875,1.4697503985874516,10.46609212346738
134,144.1999969482422,212.0800018310547,1.4707351339762977,10.28835905785073
135,144.41000366210938,213.1300048828125,1.475867318593068,9.564465291941506
136,145.41090393066406,213.35800170898438,1.4672764967523988,10.890718164617144
137,145.39999389648438,214.36500549316406,1.4743123417582702,9.866772715147793
138,146.24000549316406,214.875,1.469331181131857,10.661191657069455
139,145.38999938964844,214.08999633789062,1.4725221627116503,10.126261883337694
140,145.33999633789062,211.8000030517578,1.4572726598902552,12.338607844779236
141,144.88999938964844,211.67999267578125,1.460970346935515,11.759839687807986
142,145.25,211.16140747070312,1.4537790531545827,12.8374524581717
143,145.77499389648438,211.81500244140625,1.4530270026409142,12.999095160134917
144,145.96499633789062,212.22500610351562,1.4539445170281882,12.884137115070278
145,145.5500030517578,211.4499969482422,1.4527653212968346,13.01472323414345
146,145.13999938964844,211.32000732421875,1.4559735993721545,12.508037968190028
147,142.7100067138672,212.05999755859375,1.48595044203013,7.994629439114736
148,143.99000549316406,213.80999755859375,1.4848947107564656,8.232277739099832
149,144.0399932861328,214.05999755859375,1.4861150203844253,8.059901369154321
150,143.16990661621094,213.83999633789062,1.4936099449385114,6.928787012028612
151,142.5800018310547,212.49000549316406,1.4903212425606984,7.362743199274495
152,143.14999389648438,212.8800048828125,1.4871115191017876,7.8578569661234825
153,143.52999877929688,212.8699951171875,1.483104556034403,8.457957965837952
154,147.0500030517578,215.72999572753906,1.4670519636208892,11.064002027763824
155,146.5800018310547,217.0,1.4804202298353772,9.064155553551192
156,146.6199951171875,216.17999267578125,1.4744236794101462,9.946266520740895
157,146.67999267578125,216.60000610351562,1.4766840531706618,9.619420404781327
158,146.88999938964844,216.6699981689453,1.4750493503250321,9.875537625200227
159,146.22500610351562,216.4949951171875,1.4805606844285328,9.017904711938261
160,146.27000427246094,216.64999389648438,1.4811648839014513,8.93278141647247
161,146.06500244140625,216.11000061035156,1.4795467565684925,9.154437257616852
162,146.8699951171875,216.57000732421875,1.4745694459335799,9.944464801122937
163,147.30999755859375,217.0500030517578,1.473423437981013,10.147727619448151
164,145.5,214.39999389648438,1.4735394769517827,9.987078961209992
165,145.33859252929688,214.17210388183594,1.473607939602579,9.964327108118372
166,145.0500030517578,213.8699951171875,1.47445701907964,9.818299207559054
167,144.82000732421875,213.8300018310547,1.476522517723248,9.501143233676178
168,143.30999755859375,214.13999938964844,1.4942432700977133,6.846324420444891
169,142.24000549316406,214.0850067138672,1.5050970081982733,5.239778082089633
170,142.60989379882812,213.77999877929688,1.4990544700977373,6.119167706571692
171,141.4600067138672,212.7100067138672,1.5036759268937276,5.403555639743591
172,140.24000549316406,211.5399932861328,1.5084140402179622,4.679088079267676
173,140.6300048828125,211.77000427246094,1.5058664361771847,5.054688314112558
174,140.17999267578125,211.57000732421875,1.5092739219465765,4.555883034770152
175,140.92999267578125,208.0,1.4759101029581243,9.290529145447525
176,142.02000427246094,208.5,1.4681030399069646,10.483155523024667
177,142.66000366210938,207.92379760742188,1.4574778653440243,12.05318206559534
178,142.75999450683594,208.1699981689453,1.4581816067454196,11.962252458817662
179,141.24000549316406,206.75,1.4638203905338036,11.021933080678654
180,141.6649932861328,208.64999389648438,1.4728408836688134,9.78188220747808
181,141.58999633789062,208.6199951171875,1.4734091426864393,9.695421847056455
182,146.08999633789062,206.94000244140625,1.4165241127310046,18.363247241589423
183,145.5500030517578,208.0399932861328,1.4293369214987475,16.424726896252825
184,145.41000366210938,207.8000030517578,1.4290626354334237,16.44731883827436
185,145.61000061035156,207.47500610351562,1.4248678334856488,17.08288139064482
186,145.60009765625,207.67999267578125,1.4263726193789845,16.862516999116256
187,145.35000610351562,206.73500061035156,1.4223253658697383,17.419153967905803
188,145.57000732421875,207.1649932861328,1.4231296480237683,17.330790565056677
189,145.17999267578125,205.95260620117188,1.418601850057323,17.937542734207856
190,145.92880249023438,205.2100067138672,1.4062337469506745,19.842932826303187
191,145.6699981689453,206.94000244140625,1.4206082586848194,17.711052364529
192,145.4499969482422,206.8699951171875,1.4222756923865827,17.439430415815625
193,146.5800018310547,207.82000732421875,1.417792364088985,18.244148229332442
194,146.89999389648438,208.82000732421875,1.4215113410512963,17.741048457010354
195,146.49000549316406,207.8300018310547,1.4187316133369456,18.09440275483431
196,144.5399932861328,206.2100067138672,1.4266640119849168,16.686318071519967
197,145.07000732421875,205.96499633789062,1.4197627761717617,17.754361655659782
198,144.63999938964844,206.1699981689453,1.4254009889307317,16.881621265824382
199,143.85000610351562,205.77999877929688,1.4305178314084737,16.04487822604324
200,143.14500427246094,204.94000244140625,1.4316951086279286,15.790111261306354
201,143.11000061035156,204.1699981689453,1.4266647844188263,16.505760037019744
202,142.7899932861328,204.07000732421875,1.4291618244934619,16.108826959431642
203,143.25,206.3300018310547,1.4403490529218477,14.563154667263834
204,142.6999969482422,205.3800048828125,1.439243232480969,14.659078433175669
205,142.77000427246094,204.3699951171875,1.4314631155096817,15.777799192295792
206,142.2100067138672,204.22999572753906,1.4361155058410118,15.04820541253034
207,143.5500030517578,205.5050048828125,1.4315917834478655,15.854011869016805
208,143.11000061035156,204.6300048828125,1.4298791419892638,16.045753323152557
209,142.97999572753906,204.39999389648438,1.429570569340249,16.073886004210753
210,140.9149932861328,202.77000427246094,1.4389526589319659,14.497233045042893
211,138.07000732421875,198.9949951171875,1.441261567038984,13.854400869415773
212,136.85000610351562,197.22000122070312,1.4411398788796739,13.734913777689858
213,137.14500427246094,195.47000122070312,1.4252797778355095,15.943002190340511
214,137.68980407714844,195.42999267578125,1.4193497767364143,16.829004046454575
215,138.4040985107422,196.94000244140625,1.4229347581503942,16.428187617249282
216,138.1999969482422,196.33999633789062,1.4206946503148092,16.711254259345825
217,138.57000732421875,194.9199981689453,1.4066535892783916,18.705823675297044
218,138.5,193.7899932861328,1.39920572769771,19.72711756461442
219,139.57000732421875,195.4149932861328,1.4001216811014927,19.76368027338771
220,138.07000732421875,193.3249969482422,1.400195456601031,19.524399038361086
221,137.3800048828125,191.8300018310547,1.3963458655769372,19.947922680864796
222,137.57000732421875,190.91000366210938,1.387729835705986,21.162966466854815
223,136.83999633789062,190.00999450683594,1.3885559748018108,20.92937680983673
224,134.25,189.31500244140625,1.4101676159508845,17.602488619408806
225,133.60000610351562,188.63999938964844,1.4119759788295734,17.268147534090534
226,134.14999389648438,187.94000244140625,1.4009691464200025,18.822193970026294
227,134.35000610351562,187.52999877929688,1.395831710158662,19.542786930900693
228,135.73500061035156,188.19500732421875,1.386488425814811,21.02846948156986
229,136.1855926513672,190.1199951171875,1.3960360374088283,19.803184312382914
230,137.1999969482422,191.55999755859375,1.3962099257980196,19.938401323364534
231,137.0,192.99000549316406,1.4086861714829493,18.19782778466595
232,138.1999969482422,195.1300048828125,1.4119392850340755,17.92124571442395
233,138.1999969482422,197.00999450683594,1.42554268348225,16.041256090400513
234,138.16000366210938,198.08999633789062,1.433772373243047,14.899150616374872
235,138.5399932861328,199.16000366210938,1.4375632547547144,14.419210831608812
236,138.4600067138672,198.96499633789062,1.4369853148213352,14.490010869885683
237,138.7899932861328,199.3000030517578,1.4359825109356126,14.667424370779916
238,136.67999267578125,198.63999938964844,1.4533217005713672,12.05090996586691
239,137.9499969482422,200.6649932861328,1.4546212230901376,11.998044382284096
240,136.64500427246094,199.24000549316406,1.45808481293537,11.39657206024049
241,135.9550018310547,198.08399963378906,1.4569820673456306,11.481106444931672
242,135.3350067138672,197.7899932861328,1.4614843423646584,10.812352311399227
243,135.61000061035156,199.0800018310547,1.468033337770358,9.949368510324152
244,136.57000732421875,199.6699981689453,1.4620340298798291,10.85012024474074
245,134.77000427246094,223.05999755859375,1.65511605318079,-15.335016971335758
246,133.85499572753906,223.6199951171875,1.6706137406508494,-17.31588711840561
247,132.55999755859375,220.75999450683594,1.6653590719119944,-16.466826635982866
248,131.89999389648438,219.27220153808594,1.6624125222490276,-16.003921486029267
249,132.25,221.89999389648438,1.6778827515802222,-18.08820626622565
250,131.75,220.40499877929688,1.6729032165411528,-17.369637006677234
251,132.22000122070312,219.5500030517578,1.660490100021119,-15.784799077386477
252,134.9199981689453,220.94000244140625,1.6375630406157258,-12.982103574711228
253,135.9199981689453,223.77999877929688,1.6464096659355725,-14.269248197323687
254,135.40499877929688,224.7913055419922,1.6601403756769006,-16.080272645601806
255,136.2899932861328,225.14999389648438,1.6519921123174115,-15.064695762142033
256,136.1699981689453,223.97000122070312,1.6447822885539358,-14.071037709910396
257,135.77999877929688,225.4199981689453,1.6601855957839082,-16.12664587932562
258,135.67999267578125,224.8300018310547,1.657060834078204,-15.691944190817505
259,135.4199981689453,226.19500732421875,1.6703220379757033,-17.460682599884645
260,134.9600067138672,224.97999572753906,1.6670123335465297,-16.959969523236335
261,134.8000030517578,225.77999877929688,1.674925769049177,-18.008434536151466
262,135.55999755859375,227.25,1.676379493159659,-18.29827698331243
263,135.27999877929688,225.63999938964844,1.6679479703261217,-17.123072957667826
264,134.2449951171875,223.7100067138672,1.6664308901689953,-16.80028749391229
265,134.0500030517578,223.82000732421875,1.669675510845009,-17.213081867531965
266,131.85000610351562,223.5,1.695107998891785,-20.30934357799782
267,131.24000549316406,222.72000122070312,1.6970435225431624,-20.476585292806103
268,131.76499938964844,223.6999969482422,1.6977194094368602,-20.641343347678824
269,132.29010009765625,224.0399932861328,1.693550712568416,-20.165936150445756
270,131.8000030517578,223.36749267578125,1.6947457321989963,-20.25448357847034
271,130.92999267578125,223.39500427246094,1.70621719062987,-21.632992279795015
272,131.17999267578125,224.0399932861328,1.7078823433071864,-21.88976836464735
273,126.51000213623047,219.82000732421875,1.7375701811111248,-24.92158522240751
274,124.49500274658203,218.6699981689453,1.7564560291151834,-26.9005713256341
275,124.52999877929688,214.7100067138672,1.7241629231394704,-22.886236221126804
276,124.66999816894531,212.59500122070312,1.7052619262302957,-20.553832435609277
277,125.20829772949219,212.44000244140625,1.6966926816653547,-19.56293426038371
278,125.3550033569336,211.8300018310547,1.6898408213343805,-18.725121564818803
279,124.45999908447266,211.0399932861328,1.6956451457379262,-19.324921939569176
280,121.56999969482422,211.38999938964844,1.7388335931586603,-24.162668552453194
281,122.57499694824219,208.16079711914062,1.6982321215723741,-19.372854573125462
282,124.13999938964844,211.03500366210938,1.6999758715941058,-19.816844390542
283,123.3499984741211,212.47999572753906,1.7225780166678923,-22.48859073271964
284,122.13500213623047,210.84500122070312,1.726327404371146,-22.740305373233863
285,121.75,209.73500061035156,1.7226694095306083,-22.228155990513525
286,121.23999786376953,208.72999572753906,1.7216265209941446,-22.01510879974205
287,129.25,215.80999755859375,1.6697098457144584,-16.656765074169495
288,127.9469985961914,215.32000732421875,1.6828843949968841,-18.190142804708525
289,127.76000213623047,217.00999450683594,1.6985753825789562,-20.17050776092699
290,128.0399932861328,218.4199981689453,1.705873239784065,-21.145726685647812
291,127.15499877929688,216.72999572753906,1.704455175244173,-20.829989482193493
292,126.6500015258789,216.92149353027344,1.7127634497971087,-21.805673136108734
293,126.97000122070312,216.0,1.7011892409494602,-20.387267530839008
294,125.31999969482422,211.75999450683594,1.689754189455059,-18.7094697373476
295,125.12000274658203,210.44500732421875,1.6819453540970097,-17.705048158858684
296,125.61000061035156,212.88999938964844,1.6948491231207279,-19.38914620105123
297,124.98999786376953,213.00999450683594,1.7042163224852769,-20.4719136467458
298,125.5,214.00999450683594,1.7052589203731947,-20.679955954704806
299,126.33499908447266,214.2899932861328,1.6962044947089439,-19.663324973422615
300,126.02999877929688,214.9199981689453,1.7053082619266875,-20.76695010328768
301,125.20999908447266,211.88999938964844,1.692276982181729,-19.010289256626177
302,125.73999786376953,212.27999877929688,1.688245605104013,-18.577279132748114
303,124.41999816894531,211.25259399414062,1.6978990283160793,-19.599638137866318
304,124.3949966430664,211.0,1.6962097005029408,-19.385867806071328
305,123.90499877929688,209.3300018310547,1.6894395213539308,-18.476763660363158
306,122.87999725341797,207.02000427246094,1.684733145342763,-17.75844147939321
307,122.6500015258789,207.0399932861328,1.6880553665745188,-18.135579753080744
308,120.87000274658203,209.22999572753906,1.7310332669240853,-23.089656352111202
309,119.87000274658203,209.89500427246094,1.7510219359567494,-25.307516612311215
310,118.20500183105469,208.66000366210938,1.765238360728069,-26.658015529576
311,117.54000091552734,208.2899932861328,1.772077519684766,-27.320652965937622
312,117.12000274658203,208.4199981689453,1.7795422923607107,-28.102852725810546
313,117.55999755859375,208.72999572753906,1.7755188845040997,-27.729603585858396
314,117.58000183105469,208.75999450683594,1.775471944683192,-27.728538696351418
315,119.48500061035156,214.41000366210938,1.7944512078241057,-30.420367229590905
316,118.70500183105469,213.69000244140625,1.8001769019433376,-30.911588451233794
317,118.44999694824219,214.33999633789062,1.8095399059532982,-31.95756711739787
318,118.37999725341797,213.02000427246094,1.799459445977563,-30.746274198144928
319,118.55000305175781,213.84500122070312,1.8038380068817073,-31.307277350827857
320,119.61000061035156,215.64500427246094,1.8029011217461535,-31.461261375532697
321,119.52999877929688,215.5,1.8028946892060502,-31.44048808365042
322,125.12999725341797,218.14999389648438,1.743386867136893,-25.394514744040773
323,125.38999938964844,217.01499938964844,1.7307201566791306,-23.855775473983353
324,124.7300033569336,217.55999755859375,1.7442475082439726,-25.42564961440669
325,123.83000183105469,215.80999755859375,1.7427924926709633,-25.07321852762072
326,122.44999694824219,212.69000244140625,1.7369539219450303,-24.096166359800858
327,124.82499694824219,215.40179443359375,1.725630279990382,-23.119935528202713
328,125.19000244140625,215.60000610351562,1.722182298098642,-22.75134779197884
329,125.40959930419922,219.5850067138672,1.7509425748281982,-26.39534703727264
330,124.69999694824219,218.57000732421875,1.7527667415656645,-26.482254883237484
331,125.73999786376953,218.67999267578125,1.739144237243472,-24.97727302923249
332,126.31929779052734,219.42999267578125,1.7371058620010493,-24.827706144306116
333,126.385498046875,219.27000427246094,1.7349300961027672,-24.564918559364482
334,126.58000183105469,219.8000030517578,1.7364512551131348,-24.792881803769856
335,127.41000366210938,220.7100067138672,1.7322816134531234,-24.41401569884192
336,129.52000427246094,219.75999450683594,1.6967262759237123,-20.18748542478829
337,129.77000427246094,219.6699981689453,1.6927640512959623,-19.709276158078122
338,130.24000549316406,221.7899932861328,1.7029329233080688,-21.099429073513956
339,130.5500030517578,223.33999633789062,1.7107620920494757,-22.16805188467742
340,130.60000610351562,223.30499267578125,1.7098390676856952,-22.055400897876776
341,131.13999938964844,225.1300048828125,1.7167150063337822,-23.04188360429799
342,131.2100067138672,225.83999633789062,1.7212101576245273,-23.643164065880992
343,129.7899932861328,224.13999938964844,1.7269436087843322,-24.148237404614147
344,129.75999450683594,224.0800018310547,1.7268804817901702,-24.134823501907814
345,129.49000549316406,223.5377960205078,1.7262938183465337,-24.01187059434758
346,128.85000610351562,221.80999755859375,1.7214589604318362,-23.277896282426067
347,130.2489013671875,222.5,1.7082677678235874,-21.795621814144933
348,129.69000244140625,222.25,1.7137018722812671,-22.41350896971147
349,130.10000610351562,222.99000549316406,1.7139892008593711,-22.51683957289867
350,135.5,223.07000732421875,1.6462731167839022,-14.211451619305986
351,135.64500427246094,223.23500061035156,1.645729614648797,-14.151274772225175
352,134.30999755859375,222.30999755859375,1.6552006671104982,-15.299339186003888
353,134.2550048828125,222.42999267578125,1.6567724448703738,-15.504729774106035
354,133.5399932861328,222.13999938964844,1.6634716980528417,-16.325043472321052
355,133.88499450683594,222.5500030517578,1.6622475421649645,-16.199311397088533
356,133.08999633789062,222.77999877929688,1.6739049132866464,-17.663821394917303
357,134.4600067138672,218.91000366210938,1.6280677728058797,-11.66640331544573
358,134.58999633789062,219.0800018310547,1.6277584351889747,-11.634546873757866
359,135.11500549316406,217.74000549316406,1.611516091039794,-9.479289168564147
360,133.6199951171875,216.64500427246094,1.6213516852957433,-10.705817374554893
361,134.82000732421875,217.2100067138672,1.611111073384789,-9.407378801917925
362,133.50999450683594,216.67999267578125,1.622949603706911,-10.911620414341282
363,133.0,216.72000122070312,1.6294736933887453,-11.743574803985776
364,131.89999389648438,217.49000549316406,1.6489008002824554,-14.221725441107392
365,131.6300048828125,217.0800018310547,1.649168075503124,-14.230974681984659
366,131.72000122070312,216.52999877929688,1.6438657513864623,-13.541220662564623
367,131.89999389648438,216.75,1.6432904475348666,-13.48171994794333
368,131.83999633789062,216.3300018310547,1.6408526080099848,-13.154889090772823
369,132.3699951171875,217.55999755859375,1.6435748703170028,-13.561875304785413
370,132.0800018310547,217.02000427246094,1.643095103451423,-13.472198590443067
371,132.9600067138672,218.9600067138672,1.6468110383378203,-14.045683940120792
372,132.66000366210938,218.27000427246094,1.6453339231649944,-13.821541752225325
373,133.1699981689453,218.5800018310547,1.6413607031349096,-13.339593466096456
374,132.9669952392578,218.35499572753906,1.642174400757391,-13.42982081015256
375,133.30999755859375,219.25,1.644662846112746,-13.792193342688304
376,133.00999450683594,217.4949951171875,1.6351778370008843,-12.503048713386587
377,133.67999267578125,218.6999969482422,1.6359964761418182,-12.667642738561337
378,132.55999755859375,216.90499877929688,1.6362779328162043,-12.611830908443803
379,133.02000427246094,217.74000549316406,1.6368966959824602,-12.732515407642861
380,132.46499633789062,217.77000427246094,1.6439815067595291,-13.624359210130219
381,133.3300018310547,218.02000427246094,1.6351908893597615,-12.531133946345388
382,133.5749969482422,217.41000366210938,1.6276249944168195,-11.540692248034443
383,134.39999389648438,218.80999755859375,1.6280506510076365,-11.659588218341664
384,134.80999755859375,219.5,1.6282175207710143,-11.712915769771055
385,138.10000610351562,221.07000732421875,1.6007965065440424,-8.17402768172806
386,138.9600067138672,222.64999389648438,1.6022595217265885,-8.418560831068984
387,138.58999633789062,222.35499572753906,1.6044086990624085,-8.698133909129606
388,138.74000549316406,221.95700073242188,1.5998053333172029,-8.067196939938636
389,138.94000244140625,222.58140563964844,1.601996557712135,-8.381036243036927
390,139.30999755859375,223.2100067138672,1.6022540422483684,-8.435089764886524
391,139.1699981689453,223.08999633789062,1.6030035156504832,-8.532477681263426
392,138.38999938964844,223.07000732421875,1.6118939830048469,-9.723711109937565
393,138.24000549316406,222.47000122070312,1.6093026069194147,-9.35662328585897
394,139.05999755859375,222.7899932861328,1.6021141751585242,-8.40328926597169
395,139.4571075439453,221.9600067138672,1.591600533116778,-6.95664977179879
396,138.69500732421875,221.83999633789062,1.5994807644323417,-8.020068029238498
397,138.1699981689453,221.4600067138672,1.6028082047383416,-8.455339772518155
398,138.5399932861328,221.99000549316406,1.6023532283178203,-8.410790999445876
399,137.06500244140625,217.83999633789062,1.5893188812440635,-6.551223907425647
