,cl,adm,Ratio,Spread
76,80.18000030517578,77.6500015258789,0.9684460118524899,10.648423605437674
77,80.33999633789062,77.55999755859375,0.9653970761013622,10.916848861704015
78,79.8322982788086,76.8499984741211,0.9626429419046407,11.060683019599384
79,79.6500015258789,76.72000122070312,0.9632140583924057,10.987390097111746
80,79.77999877929688,76.44000244140625,0.9581349161569884,11.412356705455895
81,79.72000122070312,76.44999694824219,0.9589813820573334,11.33545527875214
82,80.01000213623047,77.13999938964844,0.9641294504442661,10.968850463375336
83,79.77999877929688,77.06999969482422,0.9660315978197795,10.782359452037927
84,79.99500274658203,77.02999877929688,0.9629351351274021,11.062124343759937
85,79.83000183105469,76.76000213623047,0.9615432841737709,11.14811844918886
86,79.87999725341797,76.25,0.9545568680742206,11.71387351597551
87,79.6500015258789,76.3550033569336,0.9586315366500685,11.352387960881277
88,79.52999877929688,76.47000122070312,0.9615239833325595,11.10356774937512
89,78.63999938964844,75.45999908447266,0.9595625593863576,11.12107753689499
90,78.22000122070312,75.0199966430664,0.9590896889836694,11.092714523224533
91,78.59500122070312,75.55000305175781,0.9612571013213088,10.980893379708977
92,78.83499908447266,75.8499984741211,0.9621360988771865,10.948534144817959
93,78.97000122070312,75.69000244140625,0.9584652560643879,11.259079255236376
94,79.07499694824219,75.83000183105469,0.9589630699662058,11.236166975356628
95,79.25,76.12000274658203,0.9605047665183852,11.141322586778404
96,79.68000030517578,77.05000305175781,0.9669930064841236,10.690841725990968
97,79.16999816894531,76.88500213623047,0.9711381067883977,10.287108298638888
98,79.05500030517578,77.12999725341797,0.9756498255097498,9.913872082371075
99,78.99500274658203,76.98999786376953,0.974618585820617,9.986964552151694
100,78.66999816894531,77.0,0.9787721087096131,9.614530081301556
101,78.4800033569336,76.7249984741211,0.9776375534181543,9.677656858265369
102,78.58000183105469,76.79000091552734,0.9772206557162495,9.724168785972484
103,78.13999938964844,76.7750015258789,0.9825313811820895,9.24849474192094
104,77.69000244140625,77.01000213623047,0.9912472611171735,8.51167521655876
105,77.90499877929688,76.83999633789062,0.9863294723304806,8.921436483092283
106,78.0199966430664,76.62000274658203,0.9820559605649664,9.26967117348119
107,78.19999694824219,76.91999816894531,0.9836317285262293,9.170405018722352
108,78.4800033569336,77.0199966430664,0.9813964493958167,9.382658689320056
109,78.33999633789062,76.91000366210938,0.9817463270024483,9.336521343917187
110,78.6500015258789,75.90499877929688,0.9650985035813532,10.687231831382409
111,78.44000244140625,76.3499984741211,0.9733553811545791,10.008049409019836
112,78.70999908447266,76.72000122070312,0.9747173435787512,9.939136309843978
113,79.19999694824219,76.69999694824219,0.9684343422180461,10.505566946561078
114,79.20500183105469,76.55999755859375,0.966605590413308,10.651147584865829
115,79.21499633789062,76.68000030517578,0.9679985337384622,10.542290319594432
116,79.1500015258789,76.63999938964844,0.9682880342660537,10.509811574598647
117,79.38999938964844,76.90380096435547,0.9686837329083399,10.513646187363879
118,79.33999633789062,76.87999725341797,0.9689942122760368,10.481688459744195
119,79.0999984741211,76.2699966430664,0.9642224793217844,10.824052882623494
120,79.08000183105469,76.18000030517578,0.9633282567181216,10.891749749891847
121,79.21499633789062,76.63999938964844,0.9674935672879593,10.582291235121776
122,79.3499984741211,76.31500244140625,0.9617517820910272,11.05783726106755
123,79.55000305175781,76.38999938964844,0.9602765111139798,11.205877559053082
124,79.11000061035156,77.05000305175781,0.9739603394931058,10.055200463243725
125,79.43000030517578,76.91000366210938,0.9682739942920258,10.552050938855505
126,79.31999969482422,76.9800033569336,0.9704992896256489,10.359382885606298
127,79.0199966430664,76.72000122070312,0.9708935013911432,10.284833406495682
128,78.76000213623047,76.5000991821289,0.9713064640324333,10.214799786975366
129,78.86000061035156,76.87000274658203,0.9747654343346744,9.956410591635606
130,78.8499984741211,76.70999908447266,0.9728598677100698,10.105260264433344
131,79.0999984741211,76.37999725341797,0.9656131318182892,10.714052272271932
132,79.48999786376953,76.12000274658203,0.9576047904421507,11.408958774250667
133,79.22000122070312,76.37000274658203,0.9640242561195987,10.857869126844495
134,79.08000183105469,75.88999938964844,0.9596610727422424,11.181750665419191
135,78.99500274658203,75.45999908447266,0.9552502874966692,11.516963331448569
136,78.80999755859375,75.40049743652344,0.9567377207500176,11.370154463137016
137,78.66000366210938,75.25,0.9566488240102641,11.353384599990921
138,76.94999694824219,74.6500015258789,0.9701105196416019,10.046450777869257
139,76.01000213623047,74.38999938964844,0.9786869793309761,9.258207634832946
140,76.33999633789062,74.45999908447266,0.975373364637105,9.556204507282718
141,75.62000274658203,74.52999877929688,0.985585771916222,8.68329625004171
142,75.94000244140625,74.80000305175781,0.9849881570582245,8.770143063544115
143,75.61000061035156,75.06729888916016,0.9928223552861987,8.134842150866792
144,75.58999633789062,75.8499984741211,1.0034396368412064,7.329834587282581
145,77.18000030517578,77.16999816894531,0.9998704050765623,7.78294484096448
146,77.73999786376953,77.44000244140625,0.9961410415409454,8.13742784193916
147,77.91999816894531,78.12000274658203,1.0025667939211584,7.658156804367825
148,78.07499694824219,78.51499938964844,1.0056356382786404,7.436008709627278
149,78.05999755859375,78.98999786376953,1.0119139166572186,6.9442835055392225
150,77.87000274658203,78.7300033569336,1.011044055220472,6.992403263460081
151,78.1500015258789,78.9000015258789,1.0095969287953455,7.134648731232578
152,76.59140014648438,78.05999755859375,1.019174442682868,6.236561682129609
153,76.8949966430664,78.51000213623047,1.0210027383271847,6.125115988305201
154,76.63999938964844,78.11000061035156,1.0191806006316548,6.240754596744897
155,76.31999969482422,77.88999938964844,1.0205712749096183,6.103904731484666
156,76.27999877929688,77.5199966430664,1.0162558715733236,6.42930002882115
157,76.58999633789062,78.12000274658203,1.0199765828678395,6.174991021957244
158,76.93000030517578,78.41999816894531,1.0193682290115536,6.25415466418058
159,76.30000305175781,78.25499725341797,1.0256224655762332,5.716607397092862
160,76.63999938964844,78.36000061035156,1.0224426048329984,5.990754596744897
161,76.08999633789062,77.88999938964844,1.023656237855034,5.847414025323038
162,75.83000183105469,77.6500015258789,1.0240010503874057,5.797476230998034
163,76.0199966430664,78.08000183105469,1.0270982015121697,5.579350674737332
164,76.0199966430664,78.29000091552734,1.0298606205301375,5.369351590264675
165,76.04000091552734,77.98999786376953,1.0256443572430836,5.691662620645762
166,76.55999755859375,79.80000305175781,1.042319822315621,4.461537256847554
167,76.83999633789062,80.05999755859375,1.0419052755617495,4.513786386729426
168,76.87999725341797,80.18000030517578,1.0429240786895462,4.438391089392941
169,76.79000091552734,80.31909942626953,1.0459577870642867,4.198931588497463
170,76.73999786376953,80.19999694824219,1.045087297117403,4.262272627967623
171,76.70999908447266,80.4209976196289,1.0483769857834273,4.007818496646995
172,76.69999694824219,80.27999877929688,1.046675384269839,4.137663347667389
173,77.48999786376953,81.61000061035156,1.053168187639199,3.688639496209949
174,76.93499755859375,81.20999908447266,1.055566408806643,3.4697264893085604
175,77.23500061035156,81.02999877929688,1.0491357304195668,3.9842784098254116
176,77.45999908447266,81.53500366210938,1.0526078572915136,3.730182984518227
177,77.88999938964844,82.37000274658203,1.0575170547186958,3.3747033444339154
178,77.55000305175781,82.02999877929688,1.0577691238071139,3.3355567551334575
179,77.4000015258789,81.94000244140625,1.05865634142151,3.2582772853535333
180,77.05999755859375,81.87000274658203,1.0624189636695864,2.9491179155911356
181,77.25499725341797,81.54000091552734,1.0554657150275129,3.496575744217215
182,77.34500122070312,82.33999633789062,1.0645807103025875,2.796949209656664
183,77.41500091552734,82.77999877929688,1.0693017864796468,2.43500767742987
184,77.31999969482422,82.99949645996094,1.073454433362044,2.109568368307767
185,77.1500015258789,82.73999786376953,1.0724562051501132,2.179491686206352
186,77.3499984741211,82.76000213623047,1.0699418716073976,2.3825161519721307
187,76.7300033569336,87.20500183105469,1.1365176334659255,-2.753877736155512
188,76.55000305175781,87.55000305175781,1.1436969243823878,-3.299608224463081
189,76.44999694824219,85.19000244140625,1.1143231634015784,-1.0511304912258863
190,76.87000274658203,84.33000183105469,1.0970469470264765,0.2772440822033859
191,76.7300033569336,83.19999694824219,1.0843215601231164,1.2511271466569882
192,76.79000091552734,83.79499816894531,1.0912227786157185,0.7230328458216819
193,76.69000244140625,83.9800033569336,1.095058034730109,0.42651328872003536
194,75.66999816894531,84.98999786376953,1.1231663792830526,-1.7209499038747635
195,75.22000122070312,85.52999877929688,1.1370645757947166,-2.762769734412724
196,76.11000061035156,85.66999816894531,1.1256076400200885,-1.910276775350563
197,76.37000274658203,83.37999725341797,1.0917898946540194,0.6696683062723183
198,75.55999755859375,84.04499816894531,1.1122948767139886,-0.8986185674755474
199,75.05000305175781,83.80000305175781,1.1165889359653405,-1.2223492851664828
200,74.86000061035156,83.12000274658203,1.1103393276634344,-0.7542322369067831
201,75.81999969482422,80.94000244140625,1.067528393130969,2.4963213261590527
202,75.97000122070312,81.3499984741211,1.0708173906406602,2.253601101114744
203,76.27999877929688,81.9749984741211,1.074659147692198,1.9742981977664629
204,75.97000122070312,81.33999633789062,1.0706857316164433,2.2636032373452126
205,76.33000183105469,81.40969848632812,1.066549148872243,2.5953596241166155
206,76.30000305175781,81.9000015258789,1.073394472478885,2.071603124631925
207,75.54000091552734,81.77999877929688,1.0826052129751416,1.344081351550618
208,74.62999725341797,84.11000061035156,1.1270267145360162,-2.0007208068379425
209,73.62000274658203,82.81999969482422,1.1249659957214457,-1.8370260797568347
210,73.81999969482422,83.5250015258789,1.131468462085826,-2.3189991725847916
211,73.79000091552734,83.68599700927734,1.134110258449226,-2.5134481159171385
212,73.79499816894531,83.83000183105469,1.1359848758195694,-2.651880197039172
213,73.59500122070312,84.20999908447266,1.1442353106556293,-3.254906188683857
214,73.8499984741211,84.30000305175781,1.1415031116256376,-3.0605472385297885
215,74.70999908447266,83.87999725341797,1.1227412432247126,-1.6815025514132556
216,75.0,84.29000091552734,1.123866678873698,-1.7681085874931837
217,74.33999633789062,84.09040069580078,1.131159602343704,-2.304518518316608
218,74.30000305175781,84.6500015258789,1.1393001083312368,-2.908718289639263
219,74.06500244140625,84.58999633789062,1.1421048207594515,-3.1107765484679346
220,73.8550033569336,84.16999816894531,1.1396654843025382,-2.924961107060976
221,73.77999877929688,83.5999984741211,1.1330983987164251,-2.4386035700725257
222,74.66000366210938,82.51000213623047,1.1051432907725,-0.367260364781937
223,75.16169738769531,83.79000091552734,1.1147965496751084,-1.0877900142889088
224,74.6500015258789,83.08000183105469,1.1129269944120945,-0.948414048917793
225,74.52999877929688,82.5,1.1069368221017206,-0.5022345655997311
226,74.04000091552734,82.0999984741211,1.1088600413145517,-0.6486594039769882
227,74.00740051269531,82.30000305175781,1.1120509905984333,-0.8850186698887894
228,73.95999908447266,82.55999755859375,1.116279050575686,-1.1978733869407376
229,75.1500015258789,82.1500015258789,1.093147037363525,0.5391666098257888
230,75.30999755859375,82.20999908447266,1.0916213218638133,0.6575903402132086
231,75.54000091552734,82.96040344238281,1.0982314328424927,0.16367668846468053
232,75.12000274658203,82.4000015258789,1.0969115883003362,0.25571314989187943
233,75.18000030517578,82.6449966430664,1.0992949761583959,0.07762495257219815
234,75.63999938964844,83.16000366210938,1.099418354483621,0.07559083785148335
235,75.5,82.83000183105469,1.0970861169676118,0.24947085054725893
236,75.19000244140625,81.77999877929688,1.087644582044349,0.9537768056533666
237,75.27999877929688,80.88999938964844,1.0745217946509107,1.944136575103518
238,75.27999877929688,80.87999725341797,1.0743889288646107,1.9541387113339868
239,75.25,80.77999877929688,1.0734883558710548,2.020683725521171
240,74.53500366210938,80.37999725341797,1.0784194446116322,1.6233494296386128
241,74.95999908447266,80.73500061035156,1.07704110987743,1.742284268437051
242,75.1500015258789,81.4800033569336,1.0842315595812047,1.2091647787711013
243,74.80999755859375,83.22000122070312,1.112418178539872,-0.9099921495850607
244,74.87000274658203,83.08000183105469,1.1096567220955185,-0.7030773320678021
245,75.2750015258789,83.41000366210938,1.108070434690509,-0.5814404380127298
246,75.27999877929688,83.3949966430664,1.1077975291625706,-0.5608606783144507
247,75.05000305175781,83.41999816894531,1.1115255799711985,-0.8423444023539828
248,75.05000305175781,83.45999908447266,1.112058570163081,-0.8823453178813265
249,75.12999725341797,83.79000091552734,1.1152669237148867,-1.1231407584459232
250,74.375,82.7300033569336,1.1123361795890232,-0.9050864708591844
251,74.5250015258789,83.30000305175781,1.1177457409756881,-1.3078103580128682
252,74.58000183105469,83.3499984741211,1.117591799782105,-1.2964716011636552
253,74.56999969482422,83.48999786376953,1.1196191257268362,-1.44762498012373
254,74.7750015258789,83.41999816894531,1.115613459935196,-1.1490152984164679
255,74.77999877929688,83.73999786376953,1.1198181229036508,-1.463442252585362
256,73.23999786376953,83.95999908447266,1.1463681257970941,-3.4007919832374354
257,74.05989837646484,86.2699966430664,1.1648678776810442,-4.796468706313045
258,73.58000183105469,86.12999725341797,1.1705625864372635,-5.191631087596117
259,73.48999786376953,86.77999877929688,1.180840948453467,-5.942001501277754
260,73.44000244140625,86.77999877929688,1.1816448242704496,-5.997754431833935
261,73.58999633789062,86.33999633789062,1.1732572446594236,-5.3904846907581385
262,73.56999969482422,86.97000122070312,1.182139480514659,-6.042789044192911
263,74.16000366210938,87.16000366210938,1.1752966472228223,-5.574842244228644
264,73.86000061035156,87.0999984741211,1.179258025377188,-5.849388671581447
265,73.97000122070312,86.82499694824219,1.1737866096444127,-5.451718787277538
266,74.1500015258789,87.2699966430664,1.1769385684045943,-5.695989214497312
267,74.41000366210938,87.4800033569336,1.1756484216043608,-5.616051762268962
268,74.38500213623047,87.33000183105469,1.1740270124764727,-5.493930955668641
269,74.54499816894531,87.52999877929688,1.1741900989912557,-5.5155066149296585
270,74.5,87.55999755859375,1.175301980652265,-5.5956855841273905
271,74.2699966430664,88.08999633789062,1.1860778284566464,-6.382175069585894
272,73.86000061035156,87.74500274658203,1.1879908207621173,-6.494392944042384
273,73.72000122070312,88.22000122070312,1.1966901757989648,-7.125513236522376
274,73.94999694824219,88.1500015258789,1.1920217060668081,-6.799031343537531
275,74.0,88.3125,1.193412162162162,-6.905768379101441
276,73.94999694824219,89.3499984741211,1.2082488459959966,-7.999028291779719
277,73.62999725341797,89.08000183105469,1.2098330185245187,-8.085882734676655
278,73.68000030517578,90.36499786376953,1.2264521917682685,-9.31511732883433
279,73.65299987792969,91.02999877929688,1.2359306332419224,-10.010228059902385
280,73.66000366210938,89.95999908447266,1.2212869211510504,-8.932418020159727
281,73.69999694824219,90.36000061035156,1.226051619429636,-9.287820604794089
282,73.70999908447266,90.07929992675781,1.2220770729290842,-8.995965931888701
283,73.73500061035156,90.36000061035156,1.2254695851682957,-9.248785896203852
284,73.6500015258789,90.43000030517578,1.2278343303686257,-9.413573230174489
285,74.95999908447266,91.52999877929688,1.2210512259498754,-9.052713900508262
286,74.5,91.81999969482422,1.232483217380191,-9.85568772035786
287,74.48760223388672,92.37000274658203,1.240072172769713,-10.419516273741461
288,74.68000030517578,92.58999633789062,1.2398231917451341,-10.424955095819822
289,74.75499725341797,93.08000183105469,1.2451341749838518,-10.831326939149118
290,74.5250015258789,93.23999786376953,1.2511237296840823,-11.247805170024588
291,74.77999877929688,93.5,1.2503343343980613,-11.223444388815832
292,75.25,92.56500244140625,1.2300997002180232,-9.764319936588205
293,75.01499938964844,92.5199966430664,1.2333532946190164,-9.9813775850653
294,75.05999755859375,92.66999816894531,1.2346123259144093,-10.081198921043349
295,75.0250015258789,92.2249984741211,1.2292568690226453,-9.67522542680835
296,75.17500305175781,92.12999725341797,1.2255403194328662,-9.41294839843469
297,75.16000366210938,91.98999786376953,1.2239222110382189,-9.2896757387532
298,75.38999938964844,92.37000274658203,1.225228856538034,-9.413198423405074
299,76.16000366210938,88.26000213623047,1.1588760227455321,-4.44451930407855
300,75.9000015258789,86.68000030517578,1.1420289665688783,-3.1544616391193854
301,75.83000183105469,86.52999877929688,1.1411050598690637,-3.082521022419935
302,75.91999816894531,86.63999938964844,1.1412012839732666,-3.0921612529697695
303,75.86499786376953,87.12999725341797,1.1484874409391925,-3.643493295951809
304,76.05000305175781,87.25,1.147271485848853,-3.557185526273069
305,76.20999908447266,87.83999633789062,1.1526046108533219,-3.9687605751825243
306,75.66000366210938,88.6050033569336,1.1710943572331214,-5.347100878349461
307,76.0199966430664,88.63999938964844,1.166008988474917,-4.980646883856418
308,75.9800033569336,88.88500213623047,1.169847304674003,-5.270248571682994
309,76.02410125732422,88.65499877929688,1.1661433323521966,-4.991068968966597
310,76.20500183105469,88.9260025024414,1.166931308519472,-5.060339480388616
311,76.08999633789062,88.94000244140625,1.168879047469696,-5.202589026434775
312,76.37000274658203,89.31999969482422,1.1695691565078774,-5.270334135133932
313,75.66000366210938,90.30000305175781,1.1934972069923409,-7.04210057317368
314,75.58000183105469,90.0999984741211,1.192114266886672,-6.931310894028054
315,75.79499816894531,90.55999755859375,1.1948017645800002,-7.151554510307032
316,75.91500091552734,90.5199966430664,1.192386162832171,-6.977731247043063
317,76.0770034790039,90.45999908447266,1.1890583875249272,-6.737074795205014
318,75.93499755859375,90.33999633789062,1.1897017085986148,-6.775431471245009
319,75.83000183105469,90.26399993896484,1.1903467988840137,-6.816522182087904
320,75.4800033569336,90.94000244140625,1.2048224482895773,-7.882829230426576
321,75.7699966430664,91.06999969482422,1.201926933213846,-7.6894373658161
322,75.63999938964844,90.375,1.1948043459710562,-7.139405500039142
323,75.88500213623047,90.58999633789062,1.1937799800711795,-7.081184401801191
324,76.16000366210938,90.86000061035156,1.1930146565310058,-7.044517778199643
325,76.12000274658203,91.04000091552734,1.1960062747057014,-7.269125532620957
326,76.43000030517578,91.13999938964844,1.1924636795203114,-7.023426910090346
327,75.6500015258789,90.27999877929688,1.1933905744656625,-7.033250290024379
328,76.0999984741211,90.29000091552734,1.1864652132185227,-6.5414335112442314
329,76.38999938964844,89.88140106201172,1.176612145309056,-5.80943603169916
330,76.41999816894531,90.11000061035156,1.1791416222117816,-6.004582120105108
331,76.51499938964844,90.2708969116211,1.1797804042567066,-6.059536792916584
332,76.49500274658203,90.25,1.1798156318653452,-6.060939351917763
333,76.58999633789062,90.43000030517578,1.1807025020111959,-6.135006536636506
334,77.41999816894531,91.02999877929688,1.1757943804216053,-5.8094195819148196
335,77.70999908447266,91.33000183105469,1.1752670558106268,-5.786025007643185
336,77.69999694824219,90.88999938964844,1.1697555078437445,-5.357176555548572
337,77.47000122070312,91.26000213623047,1.1780043978086592,-5.9836615002912295
338,77.55000305175781,90.9800033569336,1.1731785915754567,-5.614447822503261
339,77.5250015258789,90.93000030517578,1.1729119447333658,-5.592325490024048
340,77.44999694824219,90.9000015258789,1.1736604920284892,-5.6459688685629414
341,77.73999786376953,92.98999786376953,1.196166714935134,-7.41256758042412
342,78.11000061035156,93.1500015258789,1.1925489796185478,-7.159958718012969
343,78.1449966430664,92.98999786376953,1.1899673921352747,-6.96092885531436
344,78.19000244140625,92.93000030517578,1.1885151221834958,-6.8507425988187505
345,78.33999633789062,92.62999725341797,1.182410027872515,-6.383472247391405
346,78.4749984741211,92.5,1.1787193602877732,-6.102925916269849
347,78.80999755859375,92.83999633789062,1.1780230835417276,-6.0693444382301704
348,79.03500366210938,92.19100189208984,1.1664578682911817,-5.169432026923071
349,79.58999633789062,92.69000244140625,1.1645936261625265,-5.049526551460185
350,80.0999984741211,93.11000061035156,1.1624220022979623,-4.90079037752606
351,80.12999725341797,93.45999908447266,1.1663547022084304,-5.2173353917132586
352,80.2699966430664,93.875,1.1694905185735893,-5.47621448888169
353,80.26000213623047,94.31999969482422,1.1751806277643602,-5.932359665016544
354,80.44000244140625,93.97000122070312,1.168199880266691,-5.381631923291006
355,79.91010284423828,94.38999938964844,1.1812023264897373,-6.392553301725012
356,80.30999755859375,94.54000091552734,1.1771884421556789,-6.0966079551634875
357,80.23999786376953,94.9800033569336,1.1836989766399229,-6.6146713057491935
358,80.08499908447266,95.37000274658203,1.190859759466151,-7.1775192437234905
359,80.30999755859375,95.61000061035156,1.1905118106944905,-7.166607649987706
360,80.28500366210938,95.87999725341797,1.1942454117202548,-7.464476504331709
361,80.29000091552734,95.31999969482422,1.1871963956646339,-6.898906205082635
362,80.30999755859375,95.4749984741211,1.1888307978650234,-7.0316055137572375
363,80.52999877929688,94.97000122070312,1.1793120906530867,-6.281271543489278
364,80.75,95.16000366210938,1.1784520577351005,-6.225937268045537
365,80.58000183105469,94.9198989868164,1.1779585111679072,-6.1754078710453895
366,80.75,94.80999755859375,1.1741176168246905,-5.875931164529912
367,80.47000122070312,94.63999938964844,1.1760904430718424,-6.018176632302409
368,80.46499633789062,94.56999969482422,1.1752936556127276,-5.953758186134503
369,80.44000244140625,95.0999984741211,1.182247583139911,-6.511629176708975
370,80.63999938964844,96.19999694824219,1.1929563203914304,-7.388598912603352
371,80.83999633789062,95.93000030517578,1.1866650748499885,-6.895573531310229
372,81.05999755859375,95.625,1.1796817527767383,-6.345236509284457
373,81.1500015258789,95.2300033569336,1.1735058726593437,-5.84987097841532
374,80.99500274658203,94.37999725341797,1.165257041211728,-5.172713423225555
375,81.01000213623047,95.06999969482422,1.1735587851849425,-5.845989134664843
376,81.02999877929688,94.4000015258789,1.1650006534369843,-5.1536914950972585
377,81.19000244140625,94.48500061035156,1.163751666081549,-5.060260782587743
378,81.1500015258789,94.98999786376953,1.1705483188866856,-5.609865485251258
379,81.17500305175781,95.05000305175781,1.1709270031213082,-5.641989953960954
380,80.98500061035156,95.4000015258789,1.177995935134744,-6.20387168499813
381,80.99500274658203,95.31999969482422,1.1768627256308932,-6.112715864631805
382,80.9800033569336,95.55999755859375,1.1800443763554351,-6.369440458368284
383,81.0,96.72000122070312,1.194074089144483,-7.507144649855387
384,81.12000274658203,96.88500213623047,1.1943417018722018,-7.538323217646105
385,81.01000213623047,97.0199966430664,1.197629849211863,-7.795986082907031
386,81.04499816894531,97.04000091552734,1.1973595299889952,-7.7769641547787485
387,81.08499908447266,97.41500091552734,1.2013936241652101,-8.107356705533203
388,81.01499938964844,97.4000015258789,1.2022465254541992,-8.170418225064221
389,80.94999694824219,96.9000015258789,1.1970352708948813,-7.742906393588352
390,80.30999755859375,97.11000061035156,1.2091894354684871,-8.666607649987707
391,79.92500305175781,97.36840057373047,1.2182470673248103,-9.354338359853099
392,79.93000030517578,97.58000183105469,1.2208182341860443,-9.560366876522007
393,79.94000244140625,97.31999969482422,1.2174130187969034,-9.289210750979901
394,79.9749984741211,97.0,1.2128790478362808,-8.930184855566448
395,79.94000244140625,96.66999816894531,1.2092819016336869,-8.639209225100995
396,80.02999877929688,96.5,1.205797844207437,-8.368850676353954
