,jpm,spgi,Ratio,Spread
290,123.79000091552734,360.6000061035156,2.9129978466482465,-13.749562907284453
291,122.9800033569336,359.1199951171875,2.920149498409819,-14.557588488195872
292,123.55999755859375,360.44000244140625,2.9171253606611716,-14.239260081515308
293,123.02999877929688,359.55999755859375,2.922539227230322,-14.856366609419776
294,124.43000030517578,348.42498779296875,2.800168664618059,0.23329048991243795
295,123.73999786376953,353.67999267578125,2.8582511619659323,-6.970795350826588
296,124.05999755859375,356.95001220703125,2.8772369759111363,-9.33689733875158
297,124.33999633789062,357.0400085449219,2.871481575201878,-8.63596852011963
298,124.7300033569336,355.8500061035156,2.852962370931696,-6.3442956951635345
299,127.12000274658203,360.7099914550781,2.8375549375511384,-4.453142180715499
300,127.08000183105469,363.9800109863281,2.864180089249746,-7.836154098767931
301,124.5,352.5899963378906,2.8320481633565513,-3.7339867658787647
302,122.98999786376953,349.1300048828125,2.8386861610448033,-4.539366320440902
303,122.9800033569336,347.2049865722656,2.8232637591051932,-2.642579943273997
304,123.88999938964844,347.79998779296875,2.807328997549652,-0.6670744052786652
305,123.16000366210938,345.6050109863281,2.806146481892764,-0.534149392272834
306,122.80999755859375,344.6400146484375,2.8062863081159715,-0.5578310511296216
307,124.08999633789062,346.8999938964844,2.7955516490780905,0.7978598741235352
308,122.26000213623047,341.0199890136719,2.7893013500333823,1.5085977550649297
309,122.95999908447266,344.9599914550781,2.8054651433275715,-0.4540917950348238
310,122.4800033569336,343.5899963378906,2.805274223716291,-0.4399622172877251
311,123.2249984741211,343.67999267578125,2.789044406017653,1.5744626896205638
312,122.55000305175781,343.0450134277344,2.7992248460642846,0.3027519819991973
313,122.98999786376953,343.54998779296875,2.7933164790644485,1.0406507694028484
314,123.79000091552734,346.0199890136719,2.7952175979850855,0.830454182559297
315,121.57830047607422,338.3999938964844,2.7833913829308643,2.2029595047971817
316,120.83000183105469,335.739990234375,2.778614459542994,2.749210298326293
317,122.38999938964844,336.1099853515625,2.7462209905034953,6.785810510961458
318,122.55000305175781,334.69000244140625,2.731048503524338,8.657762968327322
319,122.38999938964844,334.45001220703125,2.7326580102533975,8.445783655492708
320,122.38999938964844,330.80999755859375,2.7029168985074215,12.085798303930208
321,121.86000061035156,328.5299987792969,2.695962556489512,12.868685672510114
322,120.94999694824219,328.010009765625,2.711947234740233,10.818146376389311
323,119.37000274658203,324.989990234375,2.7225432081485024,9.375085159962598
324,118.5199966430664,323.70001220703125,2.73118479054537,8.26401268217015
325,118.73500061035156,326.79998779296875,2.752347548010857,5.7713684814088175
326,119.12580108642578,326.8699951171875,2.7439059560241135,6.8052728545349375
327,118.5199966430664,327.25,2.7611374389888206,4.714024889201401
328,118.88999938964844,327.9700012207031,2.7586004113417375,5.039187083099851
329,122.0248031616211,331.260009765625,2.7146940718836743,10.604199871632805
330,121.31500244140625,332.5849914550781,2.7414992767750457,7.274212134847776
331,120.54730224609375,330.4599914550781,2.7413304594776733,7.230654833759761
332,119.23999786376953,328.1300048828125,2.751845108699999,5.867839866643724
333,119.66000366210938,328.5199890136719,2.745445252879417,6.664265021662434
334,118.97000122070312,327.8800048828125,2.755988917530203,5.355168194595283
335,118.16000366210938,325.9200134277344,2.7582938670155768,5.027123082433807
336,117.44499969482422,329.4200134277344,2.804887515719853,-0.492580811131031
337,117.37999725341797,329.3999938964844,2.8062702470960623,-0.6561766023216613
338,116.72000122070312,328.6650085449219,2.8158413734374186,-1.7855117552632827
339,116.61000061035156,327.7099914550781,2.810307775832282,-1.1412183413525803
340,115.94999694824219,325.82000732421875,2.810004449328778,-1.1155762660915478
341,116.58999633789062,327.510009765625,2.809074706688085,-0.9977436208477819
342,118.08999633789062,329.95001220703125,2.79405557150621,0.7993714629120952
343,119.6500015258789,338.4750061035156,2.82887590294186,-3.319005552655451
344,119.55000305175781,337.75,2.8251776777770132,-2.8764696405987387
345,119.82009887695312,339.7200012207031,2.835250549822796,-4.083519025029002
346,119.05999755859375,338.1099853515625,2.8398285930181233,-4.620595567169939
347,118.29010009765625,335.5,2.8362474942790876,-4.185374231820244
348,119.06999969482422,338.010009765625,2.8387504042323246,-4.492366496758304
349,119.05999755859375,336.6000061035156,2.8271460860551634,-3.1106163191230642
350,118.75,335.135009765625,2.8221895559210526,-2.5212840400833123
351,117.98999786376953,334.29998779296875,2.8332909046998145,-3.8330743144843176
352,118.5510025024414,334.7300109863281,2.8235105897095623,-2.6784024503662884
353,118.94999694824219,336.5150146484375,2.8290460132997124,-3.3363485399780437
354,119.26000213623047,336.760009765625,2.8237464676626844,-2.7056580472204494
355,118.4800033569336,336.1499938964844,2.837187579103934,-4.298939842991185
356,118.30000305175781,335.4200134277344,2.835333937235688,-4.077414339304848
357,121.80000305175781,338.5799865722656,2.779802775771599,2.6492200748848838
358,121.43000030517578,338.4360046386719,2.7870872419346155,1.7480385938770588
359,121.43000030517578,338.6050109863281,2.7884790425376913,1.5790322462208088
360,121.68000030517578,338.5899963378906,2.7826265243976036,2.3002331488526444
361,121.37999725341797,337.6400146484375,2.7816775604592445,2.402782712834867
362,122.57499694824219,339.1400146484375,2.766796027673089,4.278352145840163
363,122.22000122070312,339.4200134277344,2.777123302550248,2.9955809542000544
364,121.13999938964844,333.4700012207031,2.752765419356594,5.894863370849041
365,120.56999969482422,332.3399963378906,2.7564070430378975,5.414764456142198
366,120.56999969482422,331.0299987792969,2.7455420056164037,6.724762014735948
367,120.54000091552734,330.42999267578125,2.7412476370175383,7.240029215923332
368,120.56099700927734,331.2919921875,2.7479201433777676,6.437338315396662
369,119.56999969482422,329.5899963378906,2.756460627072808,5.340019439364742
370,120.16000366210938,330.7300109863281,2.7524134562807006,5.866615557394912
371,118.7300033569336,329.04998779296875,2.7714139517351652,3.5072525147188323
372,118.25,330.635009765625,2.7960677358615222,0.5663434515279597
373,118.35330200195312,333.010009765625,2.813694287634911,-1.5168547332318347
374,118.16000366210938,331.8599853515625,2.808564447074241,-0.9128488413943181
375,118.5,332.0899963378906,2.8024472264800897,-0.1824568665433297
376,117.88999938964844,332.32000732421875,2.8188990503413196,-2.1355640371931734
377,118.26000213623047,331.8900146484375,2.8064435029023116,-0.6604079468104054
378,118.51000213623047,338.9700012207031,2.860264915285782,-7.034208264881638
379,117.16000366210938,337.80999755859375,2.8833218419217634,-9.687606065202967
380,116.55999755859375,336.2099914550781,2.8844371868321987,-9.782464212629147
381,115.11000061035156,334.69000244140625,2.9075666811464544,-12.35834685284689
382,115.27999877929688,337.0400085449219,2.923664227219361,-14.228151475772929
383,115.95500183105469,339.3263854980469,2.926362641884497,-14.607816922135523
384,117.33000183105469,342.4700012207031,2.9188612961400193,-13.867408246722814
385,123.26000213623047,348.7850036621094,2.8296689730430336,-3.4316718765951713
386,125.30999755859375,349.69000244140625,2.7905993875540105,1.4540436978452114
387,125.81999969482422,349.79998779296875,2.7801620461087815,2.7846843391455174
388,125.66999816894531,349.25,2.779104043038844,2.9109560693788445
389,125.91000366210938,351.67999267578125,2.7931060475508014,1.1589177144119596
