,pm,cost,Ratio,Spread
109,105.71437072753906,438.5599365234375,4.148536603918796,124.6407508946173
110,105.22753143310547,463.352294921875,4.40333711730598,97.22995317995125
111,104.15645599365234,469.1020202636719,4.503820870136562,85.71950541213548
112,103.45539855957031,464.5780029296875,4.4906115040693635,86.47292253096995
113,102.97828674316406,455.3804931640625,4.422102052443514,93.10431170485273
114,103.41645050048828,485.89263916015625,4.698407620921607,64.94880623108767
115,102.74459075927734,474.5726623535156,4.618955205782101,72.65522106462467
116,103.5722427368164,470.80596923828125,4.545677073292976,80.8733964306168
117,103.48460388183594,470.118408203125,4.5428826179779405,81.08959653387237
118,100.81668090820312,466.34173583984375,4.62564063445476,70.51698672806114
119,99.01533508300781,470.387451171875,4.750652520415486,56.78282844422754
120,99.63850402832031,461.67822265625,4.633532259025356,68.84373807046902
121,95.90924072265625,450.6571960449219,4.698788069317548,59.80711984546563
122,96.36687469482422,453.1982116699219,4.702842269245687,59.72746426035426
123,95.62686920166016,457.1741638183594,4.780812836758881,51.771431827353446
124,95.6852798461914,450.1689147949219,4.70468305593653,59.09083940347066
125,95.37370300292969,445.1167907714844,4.6670809327578615,62.46716390589368
126,97.46715545654297,461.4789123535156,4.7347120185452845,57.364565279119326
127,96.57135009765625,458.34002685546875,4.746128395139756,55.68540918065501
128,98.89849090576172,473.3270568847656,4.78598866928909,53.214782523096325
129,100.68035888671875,482.6640625,4.7940240563015175,53.46145930781061
130,100.00850677490234,480.05328369140625,4.800124501127719,52.45871717759437
131,99.74560546875,466.9595642089844,4.681505135133812,64.1384359329015
132,98.21690368652344,468.1852111816406,4.766849631871274,54.69074752863137
133,97.34928894042969,477.59197998046875,4.905962695554135,40.61755884856789
134,98.31549072265625,484.0491943359375,4.923427536983153,39.3570095177158
135,96.69859313964844,486.54034423828125,5.031514197271083,28.16946174841619
136,93.66197204589844,490.9149169921875,5.241347222025369,7.462583547360999
137,93.65210723876953,493.2068176269531,5.2663718112557145,5.117625570822248
138,92.5676040649414,499.77362060546875,5.399012166879131,-7.282120190650141
139,91.91690063476562,497.14288330078125,5.408612342970445,-8.151156762595484
140,92.47887420654297,488.84222412109375,5.285988052031322,3.172047457822919
141,89.37323760986328,490.4864196777344,5.488068159943262,-15.17564976690985
142,88.35774993896484,510.136962890625,5.773539539463306,-40.28793954181415
143,88.90985870361328,521.108154296875,5.861084045066616,-48.28964324910637
144,88.24929809570312,514.4815673828125,5.829865828789665,-45.21584651915608
145,90.14225006103516,518.397705078125,5.750884903883793,-38.95084249803383
146,88.56478881835938,522.353759765625,5.89798459111034,-51.391188788278406
147,92.2718276977539,527.5952758789062,5.717837058642647,-36.69459296281902
148,94.57887268066406,527.8543090820312,5.581101720933782,-24.545307123850442
149,94.4901351928711,527.2764282226562,5.580227260193794,-24.444696134671084
150,95.17041778564453,510.1269836425781,5.360142316402918,-3.636387721228254
151,95.59436798095703,520.4703979492188,5.444571776999452,-11.699608394730511
152,95.80140686035156,535.2138061523438,5.586700902341839,-25.329468969319826
153,95.78169250488281,540.3245849609375,5.641209408921152,-30.546280392872312
154,97.09295654296875,545.8246459960938,5.621670875317692,-28.993777367283563
155,97.26056671142578,542.480712890625,5.577601809582059,-24.7483618631966
156,97.41830444335938,546.0242919921875,5.604945550142018,-27.443556942207714
157,96.61972045898438,542.3010864257812,5.612737067025475,-28.01549296750627
158,96.22534942626953,539.6957397460938,5.608664899259454,-27.531249964225275
159,96.26478576660156,540.9235229492188,5.619121453827497,-28.54692690313893
160,95.99859619140625,534.8544921875,5.571482432108522,-23.909582649125944
161,96.74788665771484,538.8472900390625,5.5696026926712605,-23.872361480674293
162,98.06901550292969,531.2410278320312,5.417011939068167,-9.160477871124975
163,97.84224700927734,536.2420043945312,5.4806795713071175,-15.381116745706912
164,99.57746124267578,544.7666015625,5.470782190709539,-14.572956219792353
165,100.28732299804688,552.0234985351562,5.504419522155428,-18.011899402351922
166,99.74506378173828,555.3175659179688,5.56736889890724,-24.222479210936534
167,99.08450317382812,559.94921875,5.651229009723725,-32.40692222708005
168,98.71971130371094,553.53076171875,5.607094615743091,-27.95047891550464
169,96.90563201904297,544.487060546875,5.618734940399311,-28.663706931641762
170,96.42253875732422,541.0932006835938,5.611687968986323,-27.868138546375143
171,96.26478576660156,542.2410888671875,5.632808347819691,-29.86449282110768
172,96.80704498291016,549.7775268554688,5.679106587258436,-34.48441838361682
173,95.19013977050781,530.8616943359375,5.57685591822622,-24.265024765335134
174,94.88450622558594,530.10302734375,5.586823902349674,-25.150191579358385
175,94.14506530761719,523.195556640625,5.557333832963986,-22.21976462306187
176,94.14506530761719,521.1591796875,5.53570362912408,-20.18338766993687
177,95.12113189697266,528.2164306640625,5.553092358448624,-21.99091628010958
178,93.1985855102539,518.174560546875,5.559897263568065,-22.289359904676097
179,92.77464294433594,517.9649658203125,5.583044562414403,-24.35991777695815
180,93.2774658203125,528.6856079101562,5.6678813394073515,-32.37615370524107
181,94.27323913574219,528.1665649414062,5.602507877987618,-26.501396789436193
182,95.69295501708984,535.6130981445312,5.597205123918222,-26.312063446661703
183,96.28450775146484,538.5478515625,5.593297033336151,-26.065181867167688
184,92.69577026367188,509.38043212890625,5.495185278465031,-16.19959661397447
185,92.38027954101562,507.0845947265625,5.489100024875153,-15.600609325320896
186,92.71549224853516,502.59271240234375,5.4208061696429635,-9.305803238159477
187,94.21408081054688,503.2315673828125,5.341362597325025,-1.8845791443062234
188,94.56900787353516,505.6571960449219,5.346965220583947,-2.4012514285141373
189,94.65774536132812,498.619873046875,5.267607749831144,5.113341439728379
190,95.06196594238281,492.1815185546875,5.1774809586096655,13.725774881507995
191,94.44084167480469,486.2921447753906,5.149172075889341,16.274464740903888
192,90.49718475341797,465.5595703125,5.14446467678561,15.796289679786277
193,88.89999389648438,479.43450927734375,5.392964479115711,-6.669055571348189
194,87.0199966430664,477.4381103515625,5.486533311531723,-14.784122131274124
195,87.3499984741211,487.4101257324219,5.5799671922928,-22.981240171797957
196,86.08999633789062,478.1169128417969,5.553687224764862,-20.46488192244893
197,83.01000213623047,471.4189758300781,5.679062326205182,-30.33253031764726
198,85.02999877929688,476.8691711425781,5.608246242368362,-24.91828085477541
199,87.0,485.2540283203125,5.577632509428879,-22.70759098385033
200,86.97000122070312,479.4544982910156,5.512872157772052,-17.069407797439645
201,85.47000122070312,481.62054443359375,5.634965924359111,-27.303124358677017
202,84.6500015258789,467.306396484375,5.520453491563278,-17.399301263620224
203,84.0,465.4697265625,5.541306268601191,-19.05863006335627
204,85.62000274658203,471.16943359375,5.503029881794289,-16.045238270108563
205,85.66999816894531,465.53961181640625,5.434103207266796,-10.146518766052417
206,87.2300033569336,467.1466979980469,5.355344262530228,-3.363199808967715
207,85.26000213623047,453.8307189941406,5.3229029747031795,-0.6427678537209198
208,85.56999969482422,463.3335876464844,5.414673241777627,-8.478331083849092
209,86.30999755859375,472.41717529296875,5.473493090673028,-13.581879480063797
210,86.47000122070312,470.58050537109375,5.44212442150891,-10.884638350404167
211,85.02999877929688,463.78277587890625,5.454342967623659,-11.831885591103536
212,86.51000213623047,477.3183288574219,5.517492972728994,-17.40731903478612
213,87.19000244140625,496.074462890625,5.689579642161369,-32.50610750349201
214,88.5,498.16070556640625,5.628934526174082,-27.546597811284833
215,89.58000183105469,498.5500183105469,5.565416478231357,-22.127178005760378
216,89.54000091552734,496.5400085449219,5.545454584184795,-20.332311042081493
217,92.52999877929688,510.8699951171875,5.521128302786622,-18.580752736088662
218,91.8499984741211,501.5,5.459989203389029,-12.868103183398397
219,91.72000122070312,499.9599914550781,5.450937470574593,-12.027277969081261
220,89.37999725341797,483.510009765625,5.4095997384597725,-8.162883470569248
221,88.33999633789062,486.2900085449219,5.50475468308734,-16.53647199758509
222,89.9800033569336,486.4100036621094,5.405756673875786,-7.835776372154975
223,90.9000015258789,488.54998779296875,5.374587234235418,-5.0275991611338435
224,92.5,492.760009765625,5.32713524070946,-0.6321142274123526
225,90.97000122070312,489.9700012207031,5.386061280047502,-6.071122944035857
226,93.25,513.1300048828125,5.502734636813003,-16.968274135270256
227,94.47000122070312,515.469970703125,5.456440817639787,-12.746528116252897
228,93.93000030517578,509.67999267578125,5.426168327689195,-9.860916363741715
229,94.66999816894531,526.469970703125,5.561106801371244,-22.670855140815853
230,94.70999908447266,524.1099853515625,5.533840042423655,-20.09572698730718
231,95.16000366210938,521.3200073242188,5.478352114984175,-14.88542321378943
232,96.27999877929688,523.6699829101562,5.439031881487323,-11.21156448240938
233,96.9000015258789,523.3699951171875,5.401135055476877,-7.576924810715718
234,97.16000366210938,531.9500122070312,5.474989626976332,-14.758534205056343
235,98.11000061035156,534.489990234375,5.447864508299484,-12.189004047633397
236,98.25,533.6599731445312,5.431653670682252,-10.606007668124924
237,97.62999725341797,530.9199829101562,5.438082534531353,-11.200669312474837
238,97.79000091552734,528.9600219726562,5.409142213114211,-8.38013716719015
239,99.66999816894531,539.25,5.410354268151445,-8.558649708826714
240,102.45999908447266,503.8599853515625,4.917626291760529,41.83723684243214
241,104.30000305175781,494.5299987792969,4.741418833265914,61.06358713275254
242,103.4800033569336,488.6600036621094,4.722265054211241,62.523257395778025
243,101.62999725341797,481.1600036621094,4.734428974373777,60.07309771866333
244,101.87999725341797,481.9700012207031,4.730761819926664,60.607711896512775
245,102.05999755859375,481.4200134277344,4.717029442915144,62.12582178109242
246,102.08999633789062,483.0199890136719,4.731315568030825,60.68719303804105
247,102.5999984741211,487.67999267578125,4.753216373573235,58.77020880787811
248,102.31999969482422,488.20001220703125,4.771305841117262,56.74423069729867
249,102.45999908447266,483.5199890136719,4.7191098314868825,62.177233180322766
250,101.2699966430664,463.9100036621094,4.580922474967531,75.38685353544165
251,100.27999877929688,461.45001220703125,4.601615654410031,72.5221940038069
