,goog,msft,Ratio,Spread
0,143.0500030517578,310.6628112792969,2.171707826995949,39.60654639395847
1,143.77749633789062,312.09649658203125,2.170690855880361,39.95418650617813
2,143.29849243164062,311.8999938964844,2.1765755424487367,38.9778098699087
3,143.23974609375,312.1000061035156,2.178864558299671,38.63395256256547
4,143.55892944335938,313.6000061035156,2.184468826282557,37.91549848680586
5,143.70700073242188,315.3799133300781,2.194603684738408,36.498155637756895
6,143.3000030517578,315.4200134277344,2.2011165855579877,35.46148921266672
7,143.33074951171875,313.2200012207031,2.1852952160491856,37.73678658258848
8,142.49349975585938,311.9700012207031,2.1893630358943783,36.93671368541527
9,142.71725463867188,314.7300109863281,2.2052695154706696,34.7245856213421
10,142.86949157714844,314.5299987792969,2.201519689803425,35.297362131181785
11,142.67599487304688,313.94000244140625,2.2003701654279695,35.413566334772156
12,142.4239959716797,313.17498779296875,2.1988920171516746,35.56154154641695
13,142.67098999023438,314.05999755859375,2.201288415956816,35.28131636228534
14,141.0800018310547,311.9800109863281,2.2113694849531447,33.46564135682985
15,141.61700439453125,312.1300048828125,2.204043265971426,34.630541126651565
16,141.19400024414062,311.3699951171875,2.205263641364315,34.35479144530308
17,141.27700805664062,311.760009765625,2.2067285686049813,34.16802805548821
18,141.04750061035156,311.1300048828125,2.2058526633684883,34.23606562562742
19,141.28900146484375,311.25,2.2029315571137844,34.70740463899506
20,139.61898803710938,308.05999755859375,2.2064333934057334,33.80824582098779
21,139.78599548339844,308.5592956542969,2.2073691616049094,33.71787879617153
22,140.46749877929688,307.8299865722656,2.1914677006951577,36.11590312891258
23,140.03298950195312,306.69500732421875,2.19016253537843,36.18695170774305
24,140.24449157714844,306.55999755859375,2.1858968870086084,36.83984119685482
25,140.5749969482422,307.6099853515625,2.1882268684296706,36.59912220200471
26,139.9770050048828,307.0,2.1932173787351066,35.744876519482716
27,140.7530059814453,309.4200134277344,2.198319043136624,35.22496346095994
28,143.375,312.8800048828125,2.1822493801765477,38.185133775259544
29,143.2220001220703,313.29998779296875,2.187513004468157,37.390518444109034
30,143.9698944091797,313.82000732421875,2.17976132171289,38.7017778081032
31,143.57225036621094,313.3500061035156,2.1825248632953174,38.19811583033112
32,143.13699340820312,313.8999938964844,2.1930039637013565,36.582366612323824
33,143.50074768066406,314.1260070800781,2.1890200027327444,37.247034817388965
34,143.69300842285156,315.07000732421875,2.19266066444269,36.77380035608746
35,142.02749633789062,312.3800048828125,2.19943329944819,35.38566343537684
36,141.80999755859375,312.4800109863281,2.2035118564698943,34.75309419943352
37,141.3489990234375,310.6700134277344,2.197893268251735,35.43430002539748
38,142.09774780273438,312.4200134277344,2.1986274818475517,35.517671213009805
39,141.7314910888672,312.1099853515625,2.2021216523846925,34.93089047287316
40,141.47048950195312,310.94000244140625,2.197914233110174,35.46179015164347
41,141.0625,311.010009765625,2.204767459570226,34.39278794634913
42,137.91500854492188,301.51300048828125,2.1862232665567505,36.18291301025192
43,137.69549560546875,300.57000732421875,2.18286012917536,36.58841120987603
44,137.15225219726562,298.1499938964844,2.1738614504678804,37.678249764543864
45,137.39700317382812,298.25,2.1707169232990355,38.17753597505521
46,136.66049194335938,297.7349853515625,2.178647106546071,36.889144051581695
47,136.93075561523438,299.05999755859375,2.184023568809705,36.22589403071288
48,137.17649841308594,299.3999938964844,2.182589564248005,36.48761856049083
49,136.20249938964844,301.8901062011719,2.216479929179008,31.612591854994832
50,136.23574829101562,300.6000061035156,2.206469372938728,32.98410454319128
51,135.5030059814453,299.7900085449219,2.2124233065794328,31.99992403371226
52,136.3665008544922,300.5199890136719,2.2037669598513583,33.384279727729336
53,136.2561492919922,300.4700012207031,2.2051848873022704,33.164062906293964
54,136.93325805664062,302.5899963378906,2.2097626291249735,32.702022679065635
55,136.40049743652344,301.5,2.2104024960782036,32.487512087763605
56,135.60000610351562,298.54998779296875,2.2016959760684585,33.47745733181682
57,135.18174743652344,299.5799865722656,2.2161274894965963,31.42331880066257
58,135.5500030517578,301.0199890136719,2.2207302267542683,30.8850196452118
59,134.9499969482422,299.7699890136719,2.2213412063183937,30.66585677911661
60,134.48348999023438,297.52081298828125,2.212322218957033,31.77275325857545
61,134.7060089111328,298.1050109863281,2.213004552625352,31.733410610619273
62,134.02450561523438,297.0,2.2160126510941627,31.169706346237604
63,130.74749755859375,286.17999267578125,2.1887990058664895,33.96569771378216
64,130.67599487304688,285.8900146484375,2.1877776015876726,34.0805957047462
65,130.28250122070312,285.7200012207031,2.1930804102132138,33.287108496936526
66,130.89549255371094,286.92010498046875,2.1919784966066387,33.587962974789605
67,130.56649780273438,286.6300048828125,2.1952798742895423,33.07249314833524
68,130.25698852539062,285.8306884765625,2.1943597169901277,33.113951368941684
69,129.8074951171875,285.260009765625,2.1975619320602267,32.58400956949231
70,130.95401000976562,288.3999938964844,2.202299829344497,32.251358723630176
71,130.71450805664062,287.30999755859375,2.1979962425754445,32.754915400612674
72,129.593994140625,285.00518798828125,2.1992160198335773,32.31605715370233
73,129.66323852539062,285.2099914550781,2.199621069924367,32.28080409345495
74,128.16400146484375,280.8599853515625,2.1914108653091975,32.95980851228211
75,127.71875,281.1239929199219,2.201117634802422,31.605567170649294
76,128.37449645996094,281.9800109863281,2.1965422943199284,32.35519668499791
77,129.1332550048828,284.07000732421875,2.199820699272836,32.12308124531819
78,129.5072479248047,285.55999755859375,2.2049730971381414,31.54884254565644
79,130.20974731445312,286.06988525390625,2.1969928607806524,32.759080713528874
80,130.0,286.5400085449219,2.2041539118840143,31.775374370854024
81,129.81649780273438,286.35650634765625,2.205856044451267,31.50955678205429
82,130.41200256347656,288.06500244140625,2.2088841270664017,31.259201657102892
83,130.25100708007812,287.6000061035156,2.2080443948252895,31.32998769541132
84,128.2050018310547,283.67999267578125,2.2127061239748476,30.24019385937197
85,128.74301147460938,284.3500061035156,2.2086636225656022,30.887540013949092
86,127.7905044555664,282.239990234375,2.208614727962919,30.665266371577218
87,127.890380859375,282.3299865722656,2.207593602232747,30.819825385398758
88,128.187744140625,282.760009765625,2.2058271768588935,31.1179199361639
89,127.55550384521484,280.8599853515625,2.2018648892828527,31.469853490778178
90,127.27900695800781,279.7799987792969,2.1981629607748476,31.872815351302847
91,128.5386505126953,281.989990234375,2.193814771740768,32.74716174582272
92,127.42950439453125,280.010009765625,2.197371880994633,32.011309358319295
93,126.69149017333984,278.79998779296875,2.20062126833865,31.41424456623838
94,126.9074935913086,279.29998779296875,2.2008155695866405,31.443146187021796
95,128.14450073242188,280.80999755859375,2.1913542598675555,32.96204720442006
96,127.56949615478516,279.94500732421875,2.1944509915172064,32.41909280565079
97,127.97700500488281,280.6000061035156,2.1925814414301197,32.76191199297239
98,129.35000610351562,283.3299865722656,2.19041339932774,33.39383437387687
99,129.91574096679688,284.4200134277344,2.1892652215286583,33.68905451559408
100,129.9550018310547,283.5877990722656,2.182199954419131,34.61740223290769
101,129.7272491455078,283.20001220703125,2.183041836410033,34.44751845729627
102,129.52450561523438,283.5199890136719,2.1889293278284856,33.63110792394269
103,130.52700805664062,285.25,2.1853714740494103,34.355804233847095
104,130.531005859375,285.3800048828125,2.186300511544828,34.235588290328565
105,129.82749938964844,288.1000061035156,2.2190984765010944,29.792995290435158
106,128.75,286.510009765625,2.225320464199029,28.74464831442225
107,128.14549255371094,285.75,2.2298872500742126,28.024473316655417
108,128.94949340820312,286.92999267578125,2.225134702681416,28.81314094750718
109,128.6699981689453,286.95001220703125,2.2301236985350874,28.108755000045733
110,128.39625549316406,287.0299987792969,2.2355013211002763,27.35848762269012
111,128.35250854492188,286.30999755859375,2.2306536958597003,27.97137094661548
