,ibm,adbe,Ratio,Spread
66,134.55999755859375,510.42999267578125,3.7933264115400718,-108.3613007243063
67,134.5850067138672,511.243408203125,3.7986653988140584,-109.09942875141489
68,134.97999572753906,512.0599975585938,3.793599153701274,-108.7269441403872
69,134.80999755859375,510.69000244140625,3.7882205451375386,-107.86871109770856
70,133.91000366210938,499.9541015625,3.73350823605395,-99.84214965679557
71,134.5749969482422,508.7149963378906,3.7801598207246734,-106.60115026028318
72,135.59500122070312,505.2950134277344,3.7265017801451528,-100.1105489680521
73,135.60899353027344,514.72998046875,3.79569206340169,-109.50339359435411
74,135.6909942626953,521.1099853515625,3.840416883840522,-115.63654367163655
75,135.00999450683594,521.8400268554688,3.8651955269063176,-118.4166651849972
76,135.0,525.989990234375,3.896222149884259,-122.59671600298462
77,129.5,531.6300048828125,4.105251002956081,-144.79391728032246
78,130.61000061035156,532.6027221679688,4.077809659896419,-142.42509142660887
79,131.07000732421875,531.5,4.055084842448093,-139.9375661655408
80,131.49819946289062,531.7999877929688,4.044161744914576,-138.94852538523352
81,131.8300018310547,530.6099853515625,4.024956216200012,-136.75966590135388
82,132.59500122070312,530.3800048828125,4.0,-134.22673312980314
83,132.8300018310547,530.0399780273438,3.990363402249267,-133.17926100824414
84,131.8800048828125,535.35498046875,4.059409771363461,-141.35413195309255
85,132.07000732421875,532.4500122070312,4.03157403406452,-137.87718080368106
86,132.83999633789062,534.7899780273438,4.025820481559309,-137.89917356916297
87,133.35000610351562,534.3300170898438,4.006974072989988,-135.90388047311487
88,133.16419982910156,534.7999877929688,4.016094329251503,-136.93320193302063
89,133.27999877929688,533.4600219726562,4.002551221928144,-135.24463523456004
90,133.61000061035156,532.5700073242188,3.9860040782228494,-133.36118387618595
91,134.6699981689453,524.1400146484375,3.8920325371275113,-121.74017712698371
92,135.19000244140625,521.10498046875,3.8546118134335132,-117.13972334966688
93,134.69000244140625,517.3300170898438,3.840893961783809,-114.86995875520613
94,134.94000244140625,521.77001953125,3.866681562850967,-118.55736180438963
95,135.47999572753906,521.219970703125,3.847209825362996,-116.38171850047296
96,134.80999755859375,520.114990234375,3.8581336670398834,-117.2936988906773
97,134.77000427246094,516.9600219726562,3.835868558166192,-114.25912632030473
98,134.2261962890625,515.7000122070312,3.842022097508051,-114.63619478584592
99,134.61000061035156,514.0800170898438,3.8190328709523147,-111.86079607291997
100,133.9600067138672,516.9400024414062,3.8589129332127303,-116.67752147025298
101,134.0,514.530029296875,3.8397763380363807,-114.14715263437556
102,133.67999267578125,516.75,3.8655747180753655,-117.33047260835598
103,133.92999267578125,520.6649780273438,3.887590580907247,-120.49285124347703
104,134.2100067138672,520.5800170898438,3.878846517009041,-119.56493672646774
105,132.6699981689453,517.6500244140625,3.9017866251484676,-121.27098203039064
106,133.6699981689453,511.0400085449219,3.8231466712449502,-111.65056859235902
107,133.07000732421875,513.77001953125,3.8609002123181204,-116.18679055900888
108,133.27000427246094,512.375,3.8446385801300504,-114.18970070098497
109,133.35499572753906,513.5800170898438,3.851224427610886,-115.13885972108504
110,133.00999450683594,514.2100219726562,3.8659502534317363,-116.80745543996663
111,132.97000122070312,513.3499755859375,3.860645039281312,-116.06780474459406
112,132.35000610351562,521.9500122070312,3.9437097705820707,-126.53427315919332
113,133.69500732421875,518.4000244140625,3.877482299371958,-118.93529696126448
114,133.17999267578125,527.010009765625,3.9571259854969316,-129.09568115842646
115,133.0399932861328,526.2750244140625,3.9557655665404927,-128.78214962910786
116,132.31500244140625,520.2077026367188,3.931585179595073,-124.89733852819715
117,132.31500244140625,518.8300170898438,3.9211730152792006,-123.51965298132215
118,131.61000061035156,516.5050048828125,3.924511834112002,-123.31697657256164
119,131.60000610351562,528.5700073242188,4.016489231075334,-135.41206645304905
120,132.52499389648438,528.5,3.987926989929256,-132.55747812562336
121,132.50999450683594,528.0850219726562,3.9852467275244914,-132.1876542244121
122,132.27999877929688,525.9099731445312,3.9757331266837097,-130.70498397532597
123,131.89999389648438,523.27001953125,3.967172431728195,-129.2089961374302
124,131.77999877929688,516.969970703125,3.922977504112277,-123.27018031836523
125,130.77999877929688,510.8900146484375,3.906484320363168,-120.20062183256873
126,130.36000061035156,504.375,3.8690932620320106,-114.94996865086283
127,131.5500030517578,513.5,3.9034586703731624,-120.49258819427915
128,130.5399932861328,508.57000732421875,3.895894235335799,-118.60312646149156
129,130.27049255371094,505.9800109863281,3.8840722950188504,-116.82443447329807
130,130.19000244140625,504.2099914550781,3.8728779629757253,-115.29672218044986
131,129.3800048828125,502.0799865722656,3.8806613667006014,-115.60513197883562
132,129.3800048828125,499.9100036621094,3.8638892007687655,-113.43514906867937
133,126.52079772949219,490.1549987792969,3.8741061357143263,-112.28749444917803
134,126.21499633789062,496.07000732421875,3.930357102702661,-119.12308675994073
135,124.87000274658203,486.7099914550781,3.8977334888254456,-113.81203632824939
136,125.48999786376953,501.489990234375,3.99625467185669,-126.72560331404075
137,125.83499908447266,508.44000244140625,4.040529313312046,-132.6370246850029
138,126.9800033569336,513.7750244140625,4.046109708863923,-134.52512857947298
139,129.05999755859375,519.6799926757812,4.026654288753139,-134.16848735320664
140,132.39999389648438,508.57501220703125,3.841201175618298,-113.00879002876597
141,131.8074951171875,504.1300048828125,3.8247445976770913,-110.3474395893134
142,133.28500366210938,506.57000732421875,3.8006526871426862,-108.33955389907122
143,133.24000549316406,503.6700134277344,3.7801710647150597,-105.57502238098435
144,136.01499938964844,509.6499938964844,3.7470131690142976,-103.2011679700705
145,136.05999755859375,505.7410888671875,3.717044671042214,-99.15680056237612
146,136.125,502.7200012207031,3.6930762256800964,-95.94002972431035
147,135.5850067138672,513.1099853515625,3.7844153847660156,-107.9556083309614
148,136.2899932861328,513.8599853515625,3.770342729951888,-106.5833184677122
149,136.69509887695312,516.7100219726562,3.7800186416176906,-108.21382620305631
150,135.66000366210938,515.9249877929688,3.8030736684777904,-110.54484014170514
151,135.25999450683594,515.1300048828125,3.808443189436757,-110.9540438201182
152,133.80999755859375,501.0,3.7441148579396564,-101.1891062251933
153,134.11000061035156,501.2099914550781,3.7373051165014397,-100.49596922259984
154,133.2899932861328,504.7950134277344,3.7871936293379056,-106.549539250557
155,133.49000549316406,501.7550048828125,3.7587458553854582,-102.90741444383973
156,133.56500244140625,497.57000732421875,3.7253022740182122,-98.49664625458347
157,132.2050018310547,491.6199951171875,3.718618723257012,-96.6407765786448
158,132.39999389648438,489.3599853515625,3.696072567300598,-93.79376317329722
159,133.02000427246094,491.2799987792969,3.6932790783333806,-93.8472988725046
160,132.50999450683594,493.04998779296875,3.7208513186341823,-97.15262004472463
161,133.4720001220703,493.0849914550781,3.6942953653508925,-94.29160434147296
162,133.2899932861328,508.2300109863281,3.812964487854042,-109.98453680915075
163,133.47999572753906,506.6300048828125,3.795550053185135,-107.81254781794239
164,133.6699981689453,509.06500244140625,3.8083714327428937,-109.6755624888434
165,132.67779541015625,505.635009765625,3.810999483391473,-109.23249458596767
166,133.75360107421875,512.4199829101562,3.8310742947834258,-112.77886497480607
167,134.5,518.5399780273438,3.8553158217646377,-116.65190258039881
168,132.8730926513672,525.9199829101562,3.958062331626966,-128.92954539034642
169,132.6199951171875,525.030029296875,3.958905509180126,-128.80151597865196
170,133.39999389648438,529.0599975585938,3.9659671796471994,-130.48337781143746
171,133.42999267578125,528.260009765625,3.959079957751575,-129.5930817662037
172,133.22000122070312,530.1300048828125,3.9793574540249095,-132.0952346492463
173,132.6300048828125,527.3900146484375,3.9764004767580454,-131.1313679561118
174,133.55999755859375,534.489990234375,4.00187181794377,-135.43169585179103
175,133.00250244140625,532.239990234375,4.00172914392232,-134.85997779724087
176,133.5449981689453,534.3800048828125,4.001497713952403,-135.36686462636104
177,133.7449951171875,534.5050048828125,3.996448647775408,-134.88979429958712
178,134.0500030517578,534.7100219726562,3.988884817601983,-134.17661624470796
179,134.74000549316406,531.4099731445312,3.9439657969398847,-128.79938574444472
180,135.75,533.9213256835938,3.933122104483195,-128.2702532755351
181,135.5,535.5399780273438,3.9523245610874076,-130.64150501150786
182,135.34230041503906,534.3101196289062,3.9478427512344427,-129.88638506025185
183,136.36000061035156,531.364990234375,3.8967804917568856,-123.87757347189203
184,136.25999450683594,531.339111328125,3.8994505559111015,-124.15275269653971
185,136.3249969482422,532.489990234375,3.906033391928428,-125.10794841120837
186,136.42999267578125,530.2100219726562,3.886315696231639,-122.51190126656205
187,137.18899536132812,531.77001953125,3.876185681881226,-121.78699898580378
188,137.24000549316406,533.0900268554688,3.8843631996358527,-122.9534455331548
189,136.5399932861328,522.0399780273438,3.8233484963878555,-114.0107117512707
190,137.32000732421875,514.635009765625,3.747705959194631,-104.25759112559722
191,137.07000732421875,515.01611328125,3.7573217025009407,-105.39129403344496
192,137.5399932861328,516.1599731445312,3.752799173624593,-105.12030929956721
193,138.5699005126953,516.52001953125,3.727505162522132,-102.37992547525901
194,138.1300048828125,515.9949951171875,3.7355750153990814,-103.17916179596146
195,137.7899932861328,510.8299865722656,3.7073083058468774,-99.03772333507884
196,137.25,512.4500122070312,3.733697720998406,-102.28334344563613
197,136.50999450683594,512.1500244140625,3.751740129096671,-104.21106639025446
198,137.5800018310547,514.1900024414062,3.737389123404873,-103.02989697007455
199,137.52000427246094,516.7266235351562,3.7574651503892755,-105.74713456835455
200,137.75999450683594,516.2025756835938,3.7471152458414094,-104.50062069867202
201,137.75,517.2100219726562,3.754700703975726,-105.5381544268157
202,137.1199951171875,513.0700073242188,3.741759229831735,-103.29470494598637
203,136.83999633789062,512.2999877929688,3.743788376959451,-103.36759305922412
204,137.30999755859375,509.67999267578125,3.7118928099775657,-99.33270740985613
205,137.3000030517578,503.3382873535156,3.6659743347840483,-93.02108952667167
206,137.41000366210938,512.25,3.727894522582363,-101.6016566031772
207,137.8000030517578,512.9000244140625,3.7220610526504614,-101.07762780277305
208,137.61000061035156,508.5199890136719,3.6953708797194715,-97.26957529007517
209,137.24000549316406,507.2300109863281,3.695934062109851,-97.09342966401418
210,136.74159240722656,502.0950012207031,3.671852816555091,-93.4588414405989
211,136.64999389648438,511.5799865722656,3.7437249134441943,-103.21957472621374
212,136.82000732421875,509.6099853515625,3.724674448700717,-100.73776549598021
213,136.80999755859375,509.8900146484375,3.7269938143961956,-101.04792816695787
214,136.91000366210938,507.5199890136719,3.7069605977530986,-98.37684440129458
215,136.64999389648438,509.7090148925781,3.7300332064317168,-101.34860304652624
216,137.02000427246094,511.30999755859375,3.7316448811508303,-101.83570737623755
217,137.5,519.47998046875,3.778036221590909,-108.56071231513214
218,137.27499389648438,521.4000244140625,3.798215608060687,-111.15811408745371
219,137.36000061035156,519.47998046875,3.7818868532358,-108.98216613737604
220,137.5399932861328,518.5,3.769812602224961,-107.46033615503596
221,137.8800048828125,516.6599731445312,3.747171125963136,-104.59673921552796
222,137.67999267578125,517.0549926757812,3.755483876973901,-105.59387500857336
223,137.80999755859375,521.760009765625,3.786082425143243,-109.90752571525438
224,136.2100067138672,511.9599914550781,3.75860778371841,-104.92411595392018
225,135.66000366210938,507.17999267578125,3.7386110790548326,-101.79984502451764
226,135.08999633789062,506.45001220703125,3.748982352033568,-102.7858132188458
227,134.22000122070312,500.94500732421875,3.732267938967573,-99.89983952176156
228,133.72999572753906,498.8399963378906,3.7302027389145,-99.26993988079776
229,133.86500549316406,496.54998779296875,3.7093337871511576,-96.57349826566188
230,133.5399932861328,495.3999938964844,3.709750028480256,-96.40192032708426
231,134.32000732421875,490.05999755859375,3.648451242082629,-88.71377162523889
232,133.99000549316406,485.95001220703125,3.626763133701219,-85.59722298361298
233,133.8800048828125,487.6300048828125,3.642291508053376,-87.60836122937313
234,133.6300048828125,484.2200012207031,3.623587394502771,-84.9509569594865
235,132.60000610351562,477.9200134277344,3.6042231631169077,-81.7516749876737
236,132.8000030517578,477.07501220703125,3.5924322382816123,-80.30460344019671
237,132.6300048828125,473.80999755859375,3.572419363003392,-77.55135086626807
238,130.19740295410156,475.0899963378906,3.648997488109451,-86.15444857783585
239,129.38999938964844,478.1549987792969,3.6954556073485123,-91.6500567467857
240,130.13250732421875,475.57000732421875,3.6545058348822823,-86.82982121059483
241,130.5,475.364990234375,3.642643603328544,-85.51850506299398
242,129.47000122070312,474.1199951171875,3.6620065702244893,-87.37421576696248
243,129.94000244140625,474.0899963378906,3.6485299940768563,-85.92932645548511
244,130.11000061035156,473.92999267578125,3.642533167723891,-85.25756071886683
245,131.1649932861328,477.6050109863281,3.6412536532857205,-85.75663164304409
246,130.72000122070312,478.072509765625,3.6572254077512127,-87.56373345428624
247,130.36000061035156,474.17999267578125,3.637465406993315,-84.75496132664408
248,130.3699951171875,476.5799865722656,3.65559564640526,-87.12486778404728
249,130.05999755859375,474.9599914550781,3.651852993777755,-86.4380885636126
250,130.24000549316406,477.9200134277344,3.6695331178623074,-88.85621508765728
251,129.9499969482422,479.7300109863281,3.6916508060973627,-91.53925366484144
252,128.64999389648438,470.8800048828125,3.660163445182101,-86.6027735878884
253,128.9499969482422,472.05999755859375,3.660798826913262,-86.87963780599806
254,128.63999938964844,471.864990234375,3.6681047300467076,-87.61784637853206
255,128.52999877929688,470.9750061035156,3.664319696386541,-87.05900781765153
256,129.00840759277344,473.989990234375,3.6741015494940976,-88.63379121948508
257,129.25,479.8699951171875,3.7127272349492264,-93.78650690692017
258,129.17999267578125,477.6199951171875,3.6973217386374104,-91.74725678555289
259,125.86000061035156,468.29998779296875,3.720800774844845,-92.421745503841
260,126.2300033569336,469.989990234375,3.72328271992048,-92.99789257645368
261,125.9728012084961,462.989990234375,3.6753170985543595,-86.77217329882346
262,125.83999633789062,460.45001220703125,3.6590116465887803,-84.63199073108733
263,125.55460357666016,459.9549865722656,3.6633860764128006,-84.996110770909
264,125.26000213623047,457.9700012207031,3.6561551445817746,-83.8979928794078
265,124.97000122070312,457.70001220703125,3.6624790568635004,-84.50102191681559
266,124.5250015258789,446.760009765625,3.587713345040826,-74.90064547486541
267,124.06999969482422,445.177490234375,3.5881155100296684,-74.68786234966335
268,124.26000213623047,447.1199951171875,3.598261608164103,-76.05838434478316
269,123.88999938964844,445.6317138671875,3.5969950444960777,-75.68395846357667
270,124.75399780273438,448.25,3.59307122733485,-75.70126587410958
271,124.48999786376953,443.8999938964844,3.5657482650312833,-72.14600454504112
272,124.38999938964844,442.55999755859375,3.5578422681094004,-71.10704337053743
273,124.77999877929688,450.239990234375,3.6082705132152757,-77.61298283185208
274,124.25,441.2699890136719,3.551468724456112,-70.23848864785946
275,124.20999908447266,439.7749938964844,3.540576420078729,-68.86391218952888
276,123.73419952392578,437.3999938964844,3.5349967557830024,-67.92125802987856
277,123.43000030517578,438.5,3.5526209099556523,-69.93702472197775
278,124.16000366210938,442.69000244140625,3.5654799402724606,-71.92942683238884
279,123.88999938964844,438.4100036621094,3.5387037357491544,-68.46224825849855
280,123.12999725341797,442.3843994140625,3.592823920101097,-74.72455259371183
281,123.19999694824219,441.3800048828125,3.5826299985075614,-73.50943115133985
282,124.01950073242188,443.0400085449219,3.5723414941074654,-72.70240261385776
283,122.68000030517578,437.45001220703125,3.5657809840140304,-71.14483510567719
284,122.44999694824219,435.30499267578125,3.554961237441094,-69.69221712097685
285,122.43000030517578,434.0400085449219,3.54520956843102,-68.48743083579056
286,122.0999984741211,429.17999267578125,3.514987698928967,-64.62085167658653
287,120.47000122070312,447.1700134277344,3.7118785498184828,-87.51781219752807
288,119.83000183105469,451.43499755859375,3.7672952571181684,-93.70944893507685
289,119.47000122070312,448.62689208984375,3.755142609072817,-91.98508842852844
290,119.70500183105469,449.6050109863281,3.7559417243138835,-92.25576205892257
291,120.31999969482422,456.9100036621094,3.7974568219830553,-97.7093666607389
292,120.8949966430664,460.69000244140625,3.8106622708428506,-99.75839602492776
293,121.95999908447266,463.82000732421875,3.8030502689899577,-99.68232014726793
294,122.63500213623047,462.04998779296875,3.7676844273194967,-95.8802730700122
295,123.33999633789062,465.2449951171875,3.7720529344159064,-96.952967563471
296,123.68399810791016,466.5069885253906,3.7717651083560453,-97.17937887951312
297,123.88500213623047,463.3399963378906,3.7400814331695904,-93.40728465382038
298,124.11000061035156,464.860595703125,3.7455530853035275,-94.25054915955643
299,124.01000213623047,465.489990234375,3.7536487558722373,-95.18097885419336
300,124.18000030517578,465.5,3.7485907461428645,-94.6792265453095
301,121.87999725341797,462.3380126953125,3.793387127618653,-98.44116283607552
302,123.20999908447266,467.6300048828125,3.795390052411297,-99.72932074474794
303,122.26300048828125,463.2900085449219,3.7892903551743573,-98.24016667857511
304,121.85250091552734,463.44500732421875,3.803327825380424,-99.63093237372111
305,121.11329650878906,459.9049987792969,3.7973122030075537,-98.31622297775765
306,121.7699966430664,463.0400085449219,3.8025788068483735,-99.4743042556638
307,122.41999816894531,467.67999267578125,3.820290799468572,-102.15752537324185
308,121.2699966430664,476.8399963378906,3.9320525236046,-114.77949083307799
309,121.38749694824219,467.4848937988281,3.8511782972026904,-105.07066566097039
310,121.1500015258789,467.7749938964844,3.861122476309361,-106.07572140073181
311,120.79000091552734,466.8999938964844,3.8653861276398516,-106.2844663629334
312,121.54000091552734,467.5899963378906,3.8472107356891887,-104.7166706276714
313,121.61000061035156,466.54998779296875,3.8364442517176958,-103.4659351716276
314,121.3499984741211,466.67999267578125,3.845735463897057,-104.37864985325477
315,123.04000091552734,471.55999755859375,3.8325747240715766,-104.1710754950381
316,124.30500030517578,472.4999084472656,3.801133560896599,-101.30283529646373
317,124.15499877929688,471.8450012207031,3.800451096290328,-101.09949229873705
318,124.42230224609375,473.8500061035156,3.8084008859303373,-102.29980747494811
319,124.05000305175781,473.8900146484375,3.8201531881519966,-103.46058460939894
320,124.08499908447266,473.2950134277344,3.81428066986189,-102.76023141689022
321,123.87000274658203,471.02239990234375,3.8025542056859343,-101.13484234440601
322,125.24500274658203,463.80999755859375,3.703221584792941,-89.78314334343092
323,124.66000366210938,462.3500061035156,3.70888811584439,-90.08423171005272
324,125.12000274658203,460.70001220703125,3.6820652341267346,-87.04945768797977
325,126.33999633789062,464.4800109863281,3.676428878026063,-87.1567907259387
326,126.66000366210938,462.510009765625,3.6515868971507532,-84.22344023438016
327,126.3499984741211,458.260009765625,3.6269094998009472,-80.90667909864366
328,125.91999816894531,459.1199951171875,3.6461245377496896,-83.06113632352974
329,125.43000030517578,455.6549987792969,3.6327433442611143,-81.07122836349264
330,125.55000305175781,453.20001220703125,3.609717253612492,-78.25498581465625
331,126.7300033569336,456.6099853515625,3.6030140713050067,-78.11268890919574
332,126.55000305175781,452.42999267578125,3.575108508616483,-74.47456871451526
333,126.25260162353516,448.70001220703125,3.5539862659225205,-71.63988478227144
334,126.43000030517578,449.6300048828125,3.5563553254567664,-72.03583689811732
335,126.61000061035156,451.8999938964844,3.5692282735802885,-73.76395343068837
336,127.33999633789062,441.30999755859375,3.4656039755773094,-60.97637972931333
337,127.72000122070312,446.3999938964844,3.4951455498743287,-64.92241029181854
338,126.37999725341797,450.8800048828125,3.567653225840044,-73.43636596356616
339,126.08000183105469,446.3500061035156,3.5402125604472783,-69.80947267443013
340,126.61000061035156,448.30999755859375,3.5408735123403843,-70.17395709279775
341,126.36499786376953,443.6499938964844,3.5108614046333515,-66.25150910337054
342,126.06999969482422,437.739990234375,3.472197916189464,-61.22956721188141
343,125.61000061035156,424.55999755859375,3.3799856340706493,-49.43435466168874
344,125.22000122070312,427.3999938964844,3.4131926986902204,-53.44840421404596
345,127.12000274658203,439.3399963378906,3.456104364737386,-59.668646681057204
346,127.23999786376953,439.3900146484375,3.4532381485802426,-59.357431982544064
347,126.16010284423828,434.8900146484375,3.447127933823644,-58.108345323998414
348,126.16999816894531,433.4649963378906,3.4355631499452692,-56.65353815201011
349,125.63999938964844,431.5199890136719,3.434574905364295,-56.30403786450186
350,126.62999725341797,444.3299865722656,3.508884120743139,-66.13374826079654
351,127.41000366210938,440.9100036621094,3.4605603248501606,-60.365635954196286
352,127.69499969482422,448.3800048828125,3.5113356509995466,-66.97768581087108
353,127.4800033569336,452.6700134277344,3.550909958484197,-71.91491880869937
354,126.9749984741211,450.010009765625,3.544083600499842,-70.77518061808682
355,126.96499633789062,452.0899963378906,3.560745161089504,-72.88527759694436
356,126.23999786376953,450.8900146484375,3.571689023117779,-73.86782955143501
357,124.76000213623047,438.19000244140625,3.5122635054376556,-65.62319288455642
358,123.63999938964844,434.4800109863281,3.5140732217012958,-65.28485497494005
359,124.06999969482422,436.64300537109375,3.5193278507705923,-66.1533774863821
360,123.36000061035156,436.9493103027344,3.5420663759794797,-68.59706193583405
361,124.16000366210938,438.0050048828125,3.527746391461174,-67.24442927379509
362,124.16999816894531,437.75,3.525408765846954,-66.95933695190142
363,124.30000305175781,438.95001220703125,3.531375715447529,-67.76798277576994
364,125.88999938964844,427.1199951171875,3.3928032185875785,-51.151444575794734
365,126.01499938964844,425.1099853515625,3.3734871833557567,-48.76513511405833
366,124.66000366210938,422.0799865722656,3.385849303488811,-49.81421217880271
367,124.75,424.55499267578125,3.4032464342747994,-52.018293525523326
368,124.62999725341797,423.8800048828125,3.401107391673216,-51.704561709125336
369,124.41999816894531,420.2099914550781,3.3773508892396102,-48.66672901475679
370,123.97000122070312,416.260009765625,3.357747887931045,-46.071417044300325
371,123.95999908447266,419.19000244140625,3.3816554173717672,-49.03152012667349
372,124.69000244140625,414.3999938964844,3.32344202247664,-42.04391125075646
373,124.2699966430664,412.7900085449219,3.3217189965052865,-41.69831033343636
374,124.1500015258789,410.2099914550781,3.304148098375741,-39.479526252652626
375,123.44999694824219,408.3999938964844,3.308221984547401,-39.77682077278903
376,123.89019775390625,411.4200134277344,3.3208439480012237,-41.47166086884406
377,123.94000244140625,411.5,3.320154848266526,-41.40171553094033
378,124.04000091552734,416.7200012207031,3.3595614168407995,-46.32068158825647
379,124.70999908447266,418.1499938964844,3.352978886747079,-45.73371340508337
380,125.41999816894531,420.385009765625,3.3518180186811284,-45.83134975641267
381,124.80000305175781,417.4599914550781,3.3450319010164336,-44.772763239371365
382,125.04499816894531,414.0199890136719,3.310968012125518,-40.5952280927937
383,125.9000015258789,420.5199890136719,3.3401110716208646,-44.52132806568719
384,125.5999984741211,421.55999755859375,3.3563694480892283,-46.46446506828065
385,125.68000030517578,438.07000732421875,3.485598394816188,-62.733637516191756
386,126.12000274658203,436.4200134277344,3.460355248363343,-59.75906133979195
387,126.06999969482422,436.3500061035156,3.4611724213514843,-59.839583081022035
388,126.11000061035156,435.2200012207031,3.4511140997090655,-58.589159539352615
389,125.01000213623047,426.9750061035156,3.415526748317441,-53.655597154443036
390,126.22000122070312,441.7900085449219,3.500158487341685,-64.82802129359247
391,127.05999755859375,442.3599853515625,3.4815047524896108,-62.86927516676983
392,127.26000213623047,441.6400146484375,3.470375665840918,-61.54721116936023
393,126.77999877929688,439.6600036621094,3.467897206936286,-61.01220112180446
394,127.06390380859375,437.94000244140625,3.4466122109793615,-58.43753289111013
395,127.40589904785156,440.8800048828125,3.460436354812937,-60.3479936956824
396,127.38999938964844,440.0,3.453960296005417,-59.51585310527074
397,127.47000122070312,441.010009765625,3.4597160550901296,-60.2850255531819
398,127.97000122070312,444.2699890136719,3.471672929403687,-62.03980601678328
