,ctva,lin,Ratio,Spread
34,46.44499969482422,339.0799865722656,7.300677980412439,-93.24055136786984
35,46.58000183105469,341.6099853515625,7.333833660861142,-95.04024210128364
36,46.63999938964844,342.25,7.338121879906392,-95.35569373910656
37,46.63999938964844,342.35418701171875,7.34035573524692,-95.4598807508253
38,46.80500030517578,342.6199951171875,7.320157950715791,-94.83309930510367
39,46.959999084472656,343.18939208984375,7.308121779826003,-94.56401431900542
40,46.800498962402344,343.4700012207031,7.339024344518918,-95.70745588881545
41,47.0099983215332,343.5,7.306956227706518,-94.60414617498279
42,47.34000015258789,344.1600036621094,7.269962031111136,-93.4789707347114
43,47.31999969482422,344.95001220703125,7.289729806248526,-94.37717382850485
44,47.29999923706055,343.7449951171875,7.26733616620983,-93.28035128753268
45,47.43000030517578,343.3599853515625,7.239299665661049,-92.1920872722425
46,47.31999969482422,343.70001220703125,7.263313914277657,-93.12717382850485
47,47.41999816894531,343.69000244140625,7.247786075759151,-92.57621195452211
48,47.38999938964844,343.8800048828125,7.256383399699461,-92.92849590123566
49,47.209999084472656,344.7699890136719,7.302901836468506,-94.79221033593907
50,47.2400016784668,344.5199890136719,7.292971565890373,-94.37990819463161
51,47.364601135253906,344.3299865722656,7.269774859688994,-93.51587207979557
52,47.41999816894531,344.8800048828125,7.272881024880966,-93.76621439592836
53,47.29999923706055,345.260009765625,7.299366074727259,-94.79536593597018
54,47.42499923706055,346.0299987792969,7.2963627695515,-94.88915449619483
55,47.36000061035156,345.4200134277344,7.293496811151545,-94.63078595146484
56,47.470001220703125,344.4049987792969,7.255213606969348,-93.02071160223372
57,47.369998931884766,344.32000732421875,7.268735805110116,-93.47669289151352
58,47.39500045776367,344.55999755859375,7.269965064472367,-93.58143478079896
59,47.2599983215332,344.1499938964844,7.282056837054062,-93.90173916457272
60,47.31999969482422,345.1099853515625,7.293110472891867,-94.5371469730361
61,47.21500015258789,345.32000732421875,7.313777532738004,-95.31517485026802
62,47.130001068115234,344.2900085449219,7.305113531555672,-94.74498742667521
63,47.400001525878906,344.95001220703125,7.277426183598315,-93.94439563301856
64,47.25,345.1300048828125,7.304338727678571,-94.93583710733654
65,47.150001525878906,345.739990234375,7.3327673180373285,-96.08677456725675
66,47.29999923706055,346.56500244140625,7.32695577233467,-96.10035861175143
67,47.31999969482422,346.20001220703125,7.316145698219394,-95.62717382850485
68,47.36000061035156,346.7900085449219,7.322424072543685,-96.00078106865234
69,47.290000915527344,346.4700012207031,7.326495971941124,-96.059444347484
70,47.71500015258789,343.8999938964844,7.207376984108266,-91.19035960874473
71,47.40999984741211,340.7699890136719,7.18772390024112,-89.71028548322349
72,47.04999923706055,339.489990234375,7.215515318583981,-90.37774731161466
73,46.95000076293945,338.79559326171875,7.216093455937728,-90.22430244731612
74,47.029998779296875,339.1650085449219,7.211673768833395,-90.16096017103311
75,47.02000045776367,339.010009765625,7.2099108138066725,-90.06004834817193
76,46.900001525878906,338.7200012207031,7.222174631141561,-90.41918646047935
77,48.29999923706055,342.8999938964844,7.099378867761503,-87.02574643925172
78,47.790000915527344,341.42999267578125,7.144381379679949,-88.31463398877318
79,47.689998626708984,342.55999755859375,7.183057400356929,-89.98561161594361
80,47.869998931884766,342.67999267578125,7.1585544249413475,-89.13187642928708
81,47.7599983215332,343.260009765625,7.187186386706003,-90.3069532199244
82,47.904998779296875,344.5199890136719,7.191733593417045,-90.7825374656525
83,47.779998779296875,344.79998779296875,7.216408468021371,-91.7387366983966
84,48.189998626708984,349.3900146484375,7.25025990050123,-94.11082689199841
85,47.77000045776367,350.07000732421875,7.328239563944251,-97.06284318608229
86,48.16999816894531,351.5400085449219,7.297903714091399,-96.36901533735434
87,47.970001220703125,351.0199890136719,7.317489682743159,-96.93090002281983
88,47.83000183105469,349.1499938964844,7.299811426513285,-95.8182461117332
89,47.5099983215332,347.9700012207031,7.324142570280641,-96.36934558189702
90,47.25,346.55999755859375,7.334603122933201,-96.36582978311779
91,47.290000915527344,342.6700134277344,7.246140976817386,-92.25945655451525
92,47.459999084472656,341.6000061035156,7.197640385443578,-90.26982651888838
93,47.66999816894531,341.7200012207031,7.168450059713178,-89.25380982692454
94,47.810001373291016,340.57000732421875,7.123405093949185,-87.34645408833913
95,48.099998474121094,339.9599914550781,7.06777551433779,-85.16766885056106
96,48.15999984741211,338.7550048828125,7.033949459221512,-83.63809863168072
97,47.900001525878906,338.0199890136719,7.056784514527625,-84.30957062587024
98,48.2599983215332,334.2799987792969,6.9266475425910645,-78.62214041980738
99,48.400001525878906,335.3399963378906,6.92851210259959,-78.92477613630004
100,48.52000045776367,335.4800109863281,6.91426232113005,-78.41564412750827
101,48.29999923706055,335.3999938964844,6.944099362203142,-79.52574643925172
102,48.349998474121094,336.2799072265625,6.9551172252167355,-80.13518371515099
103,48.43000030517578,336.7699890136719,6.953747406391835,-80.19248730677404
104,48.41999816894531,336.3800048828125,6.947129648975357,-79.85661076835052
105,47.25,331.75,7.021164021164021,-81.55583222452404
106,47.40999984741211,333.3999938964844,7.032271566537099,-82.34029036603599
107,47.0,332.2200012207031,7.0685106642702795,-83.37823435212164
108,47.029998779296875,332.94500732421875,7.079417732640572,-83.94095895032999
109,47.28499984741211,334.2799987792969,7.069472345522105,-83.89649570229571
110,47.21099853515625,333.0899963378906,7.0553474121046404,-83.10681102811427
111,47.38999938964844,335.4200134277344,7.077864902885002,-84.46850444615754
112,47.63999938964844,333.2850036621094,6.995906967507811,-80.9810937736381
113,47.61000061035156,334.0899963378906,7.017223105543321,-81.94836795472659
114,47.7400016784668,333.9100036621094,6.9943441961109105,-81.06512102928016
115,48.0,334.6000061035156,6.970833460489909,-80.34863560735627
116,48.05500030517578,334.4800109863281,6.960358107630744,-79.93111063977196
117,48.18000030517578,335.3099060058594,6.959524779617704,-80.08480520585599
118,48.40999984741211,336.45001220703125,6.950010602510199,-79.98070504900497
119,48.95000076293945,338.1099853515625,6.907251891353371,-78.71948728200417
120,48.709999084472656,338.3999938964844,6.947238765281696,-80.30780977738479
121,48.81999969482422,339.5799865722656,6.9557556062063455,-80.89274275237241
122,48.90999984741211,340.010009765625,6.9517483301242615,-80.83590079380983
123,48.93000030517578,341.3699951171875,6.976701266872414,-82.08769159650072
124,48.75,340.56500244140625,6.985948768028846,-82.2564292245635
125,48.869998931884766,341.3399963378906,6.984653239171376,-82.38227646381856
126,48.70000076293945,337.3800048828125,6.927720730952383,-79.34190772014861
127,48.849998474121094,337.04998779296875,6.899692903194772,-78.20046246776829
128,49.16999816894531,336.29998779296875,6.8395363090610894,-75.71939095782338
129,49.29999923706055,336.010009765625,6.815618964818045,-74.72615868081445
130,49.15999984741211,335.2349853515625,6.819263352158249,-74.70847547285283
131,48.91999816894531,334.239990234375,6.832379451039154,-75.01179430612407
132,48.90999984741211,333.5299987792969,6.8192598613746345,-74.3558898074817
133,48.59000015258789,328.44000244140625,6.759415546614556,-70.99696497953593
134,48.11000061035156,325.45001220703125,6.764706050263611,-70.60358201007833
135,48.08000183105469,327.3999938964844,6.809483806737669,-72.7158452048387
136,47.90999984741211,327.0,6.825297454424081,-73.23549465576266
137,48.150001525878906,327.42999267578125,6.8002073167079615,-72.36717338108517
138,48.334999084472656,328.3699951171875,6.793627833597591,-72.30641235842958
139,48.599998474121094,328.6400146484375,6.762140431412448,-71.14289023013148
140,47.91999816894531,321.20001220703125,6.702838574296646,-67.38141990635822
141,48.130001068115234,320.17999267578125,6.652399450867485,-65.22536792995672
142,48.119998931884766,319.55999755859375,6.640897852282584,-64.65948040520507
143,48.154998779296875,318.8399963378906,6.621119394046553,-63.75014388297674
144,48.150001525878906,320.07501220703125,6.647455909944309,-65.01219291233517
145,48.11000061035156,319.9200134277344,6.64976115919855,-65.07358323078145
146,48.14500045776367,321.17999267578125,6.67109751006325,-66.14422717730307
147,47.25,323.2900085449219,6.842116582961309,-73.09584076944591
148,47.39500045776367,324.3900146484375,6.844393111410971,-73.41145187064271
149,47.599998474121094,326.260009765625,6.854202105552677,-74.17248897489688
150,47.52000045776367,326.29998779296875,6.866582168554228,-74.64522456172674
151,47.2400016784668,324.9200134277344,6.87806947254706,-74.77993260869411
152,47.40999984741211,324.19000244140625,6.838008932394086,-73.13029891095786
153,47.220001220703125,322.19000244140625,6.823168024403722,-72.15811617123757
154,47.5099983215332,325.260009765625,6.846138102644506,-73.6593541268189
155,47.7599983215332,326.17999267578125,6.82956457577426,-73.22693613008065
156,47.93360137939453,327.3500061035156,6.829238711119154,-73.45782582624977
157,47.47700119018555,326.18499755859375,6.870379117921685,-74.76284332122557
158,47.2599983215332,326.0400085449219,6.89885781050414,-75.79175381301022
159,46.890098571777344,324.2200012207031,6.914466190008134,-75.97275751691089
160,46.540000915527344,321.67999267578125,6.911903445374831,-75.32663852324552
161,45.9900016784668,318.760009765625,6.931071931551443,-75.38193348105708
162,46.630001068115234,321.5,6.8947028229822624,-74.65978069554225
163,46.279998779296875,319.42999267578125,6.902117569170652,-74.48314702257588
164,45.959999084472656,317.760009765625,6.9138384703096865,-74.54423562236451
165,45.709999084472656,317.0,6.935025297510507,-75.13662676363398
166,45.369998931884766,315.8699951171875,6.962089542726503,-75.84588793963798
167,45.43000030517578,315.9200134277344,6.953995406241325,-75.57132260357011
168,44.400001525878906,309.5899963378906,6.972747425637892,-74.8131906466115
169,44.75,308.9200134277344,6.903240523524791,-72.24985472120306
170,44.279998779296875,305.2300109863281,6.893180203271336,-71.10237258827846
171,44.68000030517578,308.07000732421875,6.895031450761462,-71.77851922073788
172,44.95000076293945,308.3999938964844,6.860956366228923,-70.64791033723745
173,45.459999084472656,312.07000732421875,6.864716533415188,-71.55903499474721
174,46.06999969482422,316.3500061035156,6.8667247275683465,-72.53917225946157
175,45.130001068115234,310.4599914550781,6.87923740543452,-71.73417759198719
176,45.560001373291016,309.70001220703125,6.797629562596744,-68.6480671332018
177,45.564998626708984,310.8949890136719,6.823109807610826,-69.81601077962466
178,45.814998626708984,311.2699890136719,6.794063043629763,-68.83860987273022
179,46.084999084472656,314.2799987792969,6.8195726380124135,-70.38802418258916
180,46.099998474121094,313.79998779296875,6.806941392180847,-69.82687244360739
181,46.060001373291016,313.5799865722656,6.808075927546594,-69.82323968464726
182,46.38999938964844,314.94000244140625,6.788963280557461,-69.39809708740728
183,46.869998931884766,315.0249938964844,6.721250289642718,-66.88648127756804
184,46.84000015258789,314.6600036621094,6.717762652371054,-66.68377254850034
185,46.630001068115234,313.55999755859375,6.724426128589572,-66.719778254136
186,46.81999969482422,313.3299865722656,6.6922253014645605,-65.46195000752815
187,45.77000045776367,307.7900085449219,6.724710628503248,-65.60205166194112
188,46.0099983215332,308.8699951171875,6.713105985327386,-65.38374491974815
189,47.03099822998047,311.5899963378906,6.625204823725469,-62.580541331958294
190,47.165000915527344,311.79998779296875,6.610833917959706,-62.06563137319687
191,46.93000030517578,310.7799987792969,6.622203212409138,-62.31690251376582
192,46.34000015258789,307.5799865722656,6.637461924028255,-62.308557272445505
193,46.459999084472656,307.6300048828125,6.621394983746893,-61.709428925763085
194,46.959999084472656,310.1400146484375,6.6043445633495645,-61.514636877599166
195,46.84000015258789,311.3599853515625,6.6473096570722365,-63.38375423795346
196,46.400001525878906,306.6099853515625,6.607973604926616,-61.01397240512764
197,46.61000061035156,308.5799865722656,6.620467336010578,-61.84796181667945
198,46.84000015258789,309.57501220703125,6.609201776228589,-61.59878109342221
199,46.95500183105469,309.56500244140625,6.592801413473034,-60.966657830785685
200,46.459999084472656,308.29998779296875,6.6358156235092425,-62.379411835919335
201,47.15999984741211,312.0199890136719,6.6161999580836275,-62.312686390117925
202,47.46500015258789,314.94000244140625,6.635204917917504,-63.58276906056104
203,47.970001220703125,314.44000244140625,6.554930048775957,-60.350913450554195
204,47.68000030517578,312.5199890136719,6.554529928972065,-59.999690027457426
205,48.02000045776367,315.7149963378906,6.57465625423265,-61.35543129285971
206,47.93000030517578,315.30999755859375,6.578551962257021,-61.4372976654848
207,47.755001068115234,316.95001220703125,6.637001468284972,-64.02398882154844
208,47.81999969482422,317.3500061035156,6.6363447956664015,-64.07236591120031
209,48.08000183105469,318.7099914550781,6.628743330230586,-64.02584276343245
210,47.744998931884766,317.5450134277344,6.6508539225387535,-64.67309763468742
211,47.744998931884766,316.3999938964844,6.626871944177343,-63.528078103437416
212,47.68000030517578,318.06500244140625,6.670826350789254,-65.54470345519181
213,47.79499816894531,319.9200134277344,6.693587732692951,-66.77762158050857
214,47.95500183105469,320.3699951171875,6.680637741311114,-66.36204687898905
215,48.060001373291016,321.70001220703125,6.693716250824196,-67.12405806425718
216,47.91999816894531,321.3999938964844,6.707011815054044,-67.58140159581134
217,47.80500030517578,320.5400085449219,6.705156500338259,-67.34350910526021
218,47.9900016784668,322.260009765625,6.715148958001051,-68.06272622590134
219,47.98379898071289,323.5,6.741858853860883,-69.33627059654665
220,48.0099983215332,323.1099853515625,6.730056168459453,-68.80452789896745
221,48.13999938964844,322.9649963378906,6.708869971596591,-67.9562846356304
222,48.20500183105469,322.2799987792969,6.685613246293401,-66.91964963420398
223,48.13999938964844,322.260009765625,6.694225464301121,-67.25129806336477
224,48.7599983215332,317.67999267578125,6.515176448139635,-59.3173325025028
225,49.25,315.82000732421875,6.412588981202411,-54.80663229358705
226,48.77000045776367,315.4599914550781,6.468320453026779,-57.04322368936382
227,48.5099983215332,314.7449951171875,6.488249969233141,-57.734735850803496
228,48.470001220703125,313.5799865722656,6.469568365480572,-56.78609576762462
229,48.70000076293945,312.7200012207031,6.42135516060776,-54.68190405803923
230,48.52000045776367,311.9800109863281,6.4299259695577415,-54.915644127508266
231,48.88999938964844,298.623291015625,6.108064936463325,-39.55737659268137
232,49.38999938964844,299.2799987792969,6.059526270049366,-37.5092825425643
233,49.86399841308594,300.92999267578125,6.0350152866362885,-36.59512960239285
234,50.16999816894531,301.95001220703125,6.018537437259367,-35.959811744308034
235,50.33000183105469,300.375,5.968110253766416,-33.51924314630414
236,50.63999938964844,301.0400085449219,5.94470798130497,-32.50728777371702
237,50.2599983215332,297.8999938964844,5.927178747414586,-31.42292828183914
238,49.6349983215332,298.80999755859375,6.02014722802883,-35.713934211184686
239,50.28499984741211,297.760009765625,5.921447960011261,-31.147695805890258
240,50.18000030517578,297.19000244140625,5.922479087963513,-31.145694386247122
241,50.032798767089844,298.69000244140625,5.969883952162117,-33.44199636066187
242,50.290000915527344,299.4100036621094,5.9536686858493315,-32.77063590615668
243,49.91999816894531,297.9800109863281,5.969151080051486,-33.342211430499354
244,49.560001373291016,296.4700012207031,5.982041828200542,-33.77964163656227
245,49.83000183105469,296.4200134277344,5.9486253769912905,-32.269058387827464
246,49.439998626708984,297.95001220703125,6.026497178057558,-35.90881991611982
247,49.7400016784668,298.5899963378906,6.003015405348384,-34.92590644990573
248,49.91999816894531,298.55999755859375,5.98076940123617,-33.92219800276498
249,50.150001525878906,298.1300048828125,5.944765619378266,-32.24797833296068
250,50.119998931884766,298.54998779296875,5.95670379400269,-32.83026338442439
251,50.380001068115234,298.8500061035156,5.931917422936567,-31.72377319564091
252,51.13999938964844,302.0849914550781,5.907019848659306,-30.84746887008432
253,51.470001220703125,302.0,5.867495489363317,-28.97729831262543
254,51.25,302.8500061035156,5.909268411775915,-31.01742381772825
255,51.08000183105469,303.1099853515625,5.934024559241171,-32.19702577718325
256,51.4900016784668,304.239990234375,5.908719757560402,-31.10909399812882
257,51.4900016784668,304.17999267578125,5.907554530202896,-31.04909643953507
258,51.54999923706055,304.2799987792969,5.902618880361546,-30.82453953243614
259,52.060001373291016,314.79998779296875,6.04686860332037,-38.585619139883214
260,51.98500061035156,314.25,6.04501291354077,-38.44135574618283
261,51.97999954223633,313.3399963378906,6.028087708682766,-37.55840588029141
262,51.439998626708984,309.5799865722656,6.0182736165845006,-36.71958702619852
263,51.037498474121094,309.3399963378906,6.061033663214187,-38.65696307736359
264,51.0099983215332,309.1400146484375,6.060380804167525,-38.605746313108874
265,50.939998626708984,308.8800048828125,6.063604499605537,-38.72440715053428
266,51.43000030517578,305.18499755859375,5.933987862097693,-32.37868496896234
267,51.48500061035156,302.1099853515625,5.86792234184844,-29.006142911534276
268,51.5369987487793,301.989990234375,5.859673585309969,-28.6048584760808
269,51.220001220703125,300.0,5.857086935771879,-28.329699219519874
270,50.757598876953125,296.6625061035156,5.84469148792256,-27.493618719185996
271,51.060001373291016,295.7699890136719,5.792596573810243,-24.965223988164233
272,51.040000915527344,294.6499938964844,5.772922974357671,-23.953423419848285
273,51.099998474121094,293.8999938964844,5.751467762671775,-22.87886040923373
274,51.029998779296875,293.3599853515625,5.748775080719385,-22.717522467362265
275,50.849998474121094,294.0199890136719,5.782104185574488,-24.351256433315676
276,50.869998931884766,294.44000244140625,5.788087450830561,-24.6630753121785
277,50.81999969482422,292.1700134277344,5.7491148205868745,-22.66356235268548
278,50.83000183105469,293.3599853515625,5.771394349475188,-23.799426684077694
279,50.880001068115234,293.45001220703125,5.767492257206857,-23.618977485367587
280,50.810001373291016,299.8822937011719,5.902032780869185,-30.429929582558678
281,50.9900016784668,301.010009765625,5.9033143725653625,-30.583915343167767
282,51.042999267578125,300.8699951171875,5.894441930027735,-30.15720474442073
283,50.970001220703125,302.0450134277344,5.925936947104662,-31.727113554148694
284,50.89699935913086,301.6400146484375,5.926479329754901,-31.717025910033122
285,50.814998626708984,301.9700012207031,5.942536837184602,-32.49060394187213
286,50.869998931884766,301.8800048828125,5.934342662106827,-32.10307775358475
287,51.849998474121094,300.04998779296875,5.786885180772512,-24.971651585034714
288,51.459999084472656,301.1700134277344,5.852507166456757,-28.20141933279566
289,51.244998931884766,301.57000732421875,5.884867081860375,-29.764478834649275
290,51.02000045776367,301.29998779296875,5.905526951972424,-30.711611865204212
291,51.38999938964844,303.79998779296875,5.911655796870152,-31.2100643010805
292,51.34000015258789,304.7650146484375,5.9362098508500925,-32.44556721072811
293,51.459999084472656,303.92999267578125,5.906140654547503,-30.961398580842534
294,51.209999084472656,300.6000061035156,5.869947500051026,-28.983812915471354
295,51.23500061035156,301.8599853515625,5.891675256281239,-30.10854381842872
296,51.474998474121094,301.4949951171875,5.85711518318477,-28.44526026959513
297,51.40999984741211,300.427490234375,5.843755905972795,-27.72937219361514
298,51.27000045776367,299.7799987792969,5.847083988740281,-27.83922194463789
299,51.29999923706055,299.0199890136719,5.828849775062989,-26.916930673705586
300,51.2599983215332,298.9200134277344,5.831447975334104,-27.033344185511247
301,51.0,300.44000244140625,5.890980440027573,-29.95982106251332
302,50.83000183105469,300.94000244140625,5.920519213075187,-31.379443773921444
303,50.63999938964844,300.8822021484375,5.941591741210452,-32.34948137723264
304,50.619998931884766,300.6199951171875,5.938759412494408,-32.195468894854194
305,51.01089859008789,304.05999755859375,5.960686950487807,-33.520859127225854
306,50.79999923706055,303.3999938964844,5.972440914431007,-34.00173737030703
307,50.70000076293945,303.0400085449219,5.9771203941763495,-34.18270412710225
308,51.189998626708984,294.8399963378906,5.759718778035958,-23.331997698717963
309,50.790000915527344,292.0299987792969,5.749753760882853,-22.68582920955523
310,50.689998626708984,291.4949951171875,5.7505425727827175,-22.691798291803785
311,50.61000061035156,291.6099853515625,5.761904402979157,-23.23954608566489
312,50.41999816894531,290.94000244140625,5.770329492407678,-23.597401071788532
313,50.93000030517578,293.8299865722656,5.76929088575727,-23.728475796423105
314,50.65999984741211,293.5799865722656,5.795104371427722,-24.93907125218916
315,50.75,294.4700012207031,5.802364556072968,-25.34222074870464
316,50.59000015258789,293.75,5.806483477248486,-25.487755282974
317,51.18000030517578,294.8699951171875,5.761430116431,-23.416083434450535
318,51.025001525878906,293.2349853515625,5.746888321068238,-22.619555627580063
319,50.810001373291016,292.4599914550781,5.755953228704572,-23.007627336464928
320,50.845001220703125,292.2699890136719,5.748254144886618,-22.628289593533474
321,50.439998626708984,291.1600036621094,5.772403084641131,-23.709207743620105
322,49.31999969482422,280.0,5.6772100919007915,-18.60795436631789
323,49.369998931884766,280.1700134277344,5.674904182483005,-18.50749173987341
324,49.275299072265625,279.5849914550781,5.6739379916304,-18.43475847134399
325,49.11000061035156,278.5899963378906,5.672775257086202,-18.3339625133598
326,49.400001525878906,280.6300048828125,5.680769154142645,-18.80518105364407
327,49.77000045776367,282.5799865722656,5.677717178485292,-18.753615178973426
328,50.04999923706055,285.25,5.6993007861782505,-19.90894619450605
329,50.56999969482422,290.8699951171875,5.751829085871197,-22.71594494903305
330,50.959999084472656,293.86859130859375,5.766652209343044,-23.60479902744398
331,51.34000015258789,295.7688903808594,5.760983434004735,-23.449442943149982
332,51.53499984741211,296.260009765625,5.748714672413103,-22.88569127141792
333,51.70000076293945,296.2550048828125,5.730270802919978,-21.988096837415036
334,51.67499923706055,296.42999267578125,5.736429551085238,-22.298332975473294
335,51.84000015258789,297.54998779296875,5.739775982198079,-22.52573854147041
336,51.52000045776367,289.6650085449219,5.6223797742857275,-16.371830803368447
337,51.83000183105469,294.1300048828125,5.674898601037292,-19.159842587749857
338,51.63999938964844,290.16009521484375,5.618901987690731,-16.217770816060998
339,51.60499954223633,291.69500732421875,5.652456349417846,-17.942018226961203
340,51.459999084472656,290.42999267578125,5.643800968574337,-17.461398580842534
341,51.70000076293945,290.9700012207031,5.6280463622213635,-16.70309317530566
342,52.02000045776367,293.2200012207031,5.6366781745566445,-17.22202166536075
343,51.57500076293945,289.2900085449219,5.609113025021973,-15.699300952971633
344,51.119998931884766,285.2900085449219,5.580790581100339,-14.160680508799622
345,50.43000030517578,282.45001220703125,5.600833045762298,-15.053303244977677
346,50.25,281.1099853515625,5.594228564210199,-14.687006693352963
347,50.56999969482422,282.4800109863281,5.58592075718837,-14.325960818173677
348,50.400001525878906,282.5799865722656,5.606745595576404,-15.345559115519357
349,50.369998931884766,282.55999755859375,5.609688377017815,-15.48787224315489
350,51.56999969482422,285.19000244140625,5.53015326990644,-11.626348645673964
351,51.48500061035156,288.5199890136719,5.603962039298532,-15.416146573643651
352,51.599998474121094,290.3699951171875,5.627325653174516,-16.64405981614791
353,51.45000076293945,290.9200134277344,5.654421945845535,-18.005506289231356
354,51.619998931884766,291.2799987792969,5.642774211670476,-17.445868929385732
355,51.3650016784668,291.17498779296875,5.668742884808178,-18.72029201016985
356,51.31999969482422,290.20001220703125,5.6547157820092275,-17.98875931819341
357,51.66999816894531,289.0299987792969,5.593768318594786,-14.925392875206875
358,51.06370162963867,286.739990234375,5.615338901869657,-15.915208288706104
359,51.244998931884766,287.1700134277344,5.603864170422618,-15.3644849381649
360,51.46500015258789,288.7699890136719,5.610997535363871,-15.774341122515203
361,51.42499923706055,289.1499938964844,5.622751544702059,-16.370735103070864
362,51.310001373291016,287.17999267578125,5.59695936444216,-15.022826743379106
363,51.52000045776367,287.3399963378906,5.57725143215892,-14.046818596337197
364,50.79999923706055,277.1400146484375,5.455512181312264,-7.741758122260158
365,50.29999923706055,278.0299987792969,5.527435447244442,-11.33654406690848
366,50.369998931884766,281.32000732421875,5.585070742301328,-14.24788200877989
367,50.779998779296875,280.80499267578125,5.529834569241189,-11.514930698475517
368,50.97999954223633,280.1400146484375,5.495096452802923,-9.768027818416122
369,51.165000915527344,279.57000732421875,5.464086823447627,-8.197236394135437
370,51.47999954223633,281.4200134277344,5.466589276032252,-8.343224783924107
371,53.29999923706055,274.4599914550781,5.149343252977772,8.462274140043839
372,53.935001373291016,274.1050109863281,5.082135978623834,12.252364468465863
373,52.54499816894531,273.81829833984375,5.2111201423863305,5.019710738376922
374,51.630001068115234,273.3999938964844,5.295370680620149,0.48824354586268015
375,51.34000015258789,271.94000244140625,5.296844597451732,0.37944499630314255
376,51.63999938964844,271.3699951171875,5.25503482425651,2.572329281595252
377,51.25,270.94000244140625,5.286634193978658,0.8925798443811246
378,51.36000061035156,268.4200134277344,5.226246305254805,4.007628558846626
379,51.060001373291016,271.7099914550781,5.321386293522643,-0.905226429570483
380,50.849998474121094,275.55999755859375,5.419075827481755,-5.891264978237551
381,50.24250030517578,275.9750061035156,5.492859718907854,-9.592597821632886
382,49.94499969482422,274.625,5.498548436841001,-9.851952099081721
383,50.39500045776367,273.3800048828125,5.4247445659204585,-6.1726312222841315
384,50.08000183105469,271.44000244140625,5.420127646103357,-5.936646494604837
385,50.34000015258789,285.5050048828125,5.671533651517782,-18.595161072680945
386,51.040000915527344,291.3699951171875,5.708659676542975,-20.67342464055141
387,51.41999816894531,293.5,5.707895963661409,-20.747795002804445
388,51.5,294.29998779296875,5.714562869766383,-21.115004600286873
389,51.61000061035156,294.3599853515625,5.703545473171761,-20.579942458087054
390,51.81999969482422,294.1400146484375,5.676187116570288,-19.223959945810712
391,51.54999923706055,292.6300048828125,5.676624815009379,-19.174545635951766
392,52.84000015258789,285.7900085449219,5.408592121870481,-5.356155665845698
393,52.52000045776367,282.375,5.376523182384291,-3.6722186308686773
394,52.7599983215332,283.489990234375,5.373199379323574,-3.4889155507850873
395,52.650001525878906,282.54998779296875,5.366571312521002,-3.1439521741723055
396,53.11869812011719,283.5299987792969,5.33766844470004,-1.5885003640755926
397,53.290000915527344,283.1199951171875,5.312816480637244,-0.2518164785012331
398,53.560001373291016,283.3800048828125,5.290888678433208,0.9487692116398208
399,53.560001373291016,285.25,5.325802701383925,-0.9212259055476792
400,53.90999984741211,283.2900085449219,5.254869399865541,2.9321185647826056
401,53.970001220703125,282.989990234375,5.243468294120008,3.55672052194425
