,t,meta,Ratio,Spread
1116,18.420000076293945,167.49000549316406,9.092834136777192,1.5808392218838137
1117,18.375,167.8300018310547,9.133605541826105,0.8040919725157138
1118,18.364999771118164,168.09500122070312,9.153008620509695,0.44203476788501206
1119,18.424999237060547,167.9600067138672,9.115875911464236,1.1593576527291347
1120,18.225000381469727,163.0399932861328,8.945952805131558,4.1382703164744825
1121,18.209999084472656,163.1199951171875,8.957715723131312,3.912672507003741
1122,18.170000076293945,163.35000610351562,8.99009385897776,3.2944487726319593
1123,18.174999237060547,163.2100067138672,8.979918215405837,3.482967813828843
1124,18.094999313354492,162.94000244140625,9.004697906849495,2.976528078317095
1125,18.094999313354492,162.89999389648438,9.002486879137969,3.01653662323897
1126,18.15999984741211,163.02999877929688,8.977422915701702,3.517398281868445
1127,18.114999771118164,163.72000122070312,9.037814147904754,2.3906449289847203
1128,18.125,161.94500732421875,8.934896955818965,4.2626966404513595
1129,18.075000762939453,161.72999572753906,8.947717228269575,3.992437674105126
1130,18.06999969482422,162.37989807128906,8.986159425215677,3.2939971669213364
1131,18.045000076293945,161.92999267578125,8.973676474987203,3.5012672809161742
1132,18.075000762939453,161.2716064453125,8.922356826450592,4.450826956331689
1133,18.049999237060547,161.11000061035156,8.925762183942808,4.369778997894308
1134,17.920000076293945,162.92999267578125,9.092075445430298,1.2880723614660425
1135,17.924999237060547,164.01499938964844,9.150070090409924,0.2515852991473011
1136,17.954999923706055,164.92820739746094,9.185642333515446,-0.37044926371843445
1137,17.950000762939453,163.5399932861328,9.110862748473323,0.9692451960612445
1138,17.959999084472656,163.72000122070312,9.115813450249421,0.8862765645878241
1139,17.9950008392334,163.7899932861328,9.101971972628727,1.1559961075387193
1140,18.020000457763672,163.25999450683594,9.059932872337836,1.9286301683485405
1141,18.040000915527344,167.57530212402344,9.289096098647558,-2.1925618188744593
1142,18.014999389648438,166.50999450683594,9.24285318613521,-1.3699079950852777
1143,18.0,166.8668975830078,9.27038319905599,-1.872388537787863
1144,17.96500015258789,167.19000244140625,9.306429224678979,-2.535186492681511
1145,17.985000610351562,167.6999969482422,9.324436544734933,-2.85106536955292
1146,18.024999618530273,167.75,9.306518920951746,-2.512855673267076
1147,18.100000381469727,168.82000732421875,9.327072031283047,-2.8549386410615867
1148,17.96500015258789,166.90499877929688,9.290564840616153,-2.250182830572136
1149,17.885000228881836,163.8000946044922,9.158517892550954,0.07827733625989453
1150,17.875,163.36000061035156,9.139021013166522,0.42131351541825524
1151,17.88520050048828,163.33999633789062,9.132690256026557,0.540319350825051
1152,17.915000915527344,162.94500732421875,9.095450683621822,1.2245380614800965
1153,17.93000030517578,162.41000366210938,9.058003396420865,1.9051191901201534
1154,17.88629913330078,161.77999877929688,9.04491183858679,2.110979755390524
1155,17.825000762939453,162.08999633789062,9.093407539981557,1.2060472248532719
1156,17.809999465942383,159.75,8.96968022404975,3.4004475843278428
1157,17.825000762939453,160.3300018310547,8.994670124469339,2.9660417316892094
1158,17.875,160.35499572753906,8.970908851890297,3.4263183982307552
1159,17.875,160.0449981689453,8.953566331129808,3.7363159568245052
1160,17.819299697875977,160.11000061035156,8.98520162548455,3.1307109270286375
1161,17.78499984741211,159.14999389648438,8.948551884280294,3.757818406330493
1162,17.799999237060547,158.24000549316406,8.889888330090484,4.813384276181516
1163,17.834999084472656,157.11109924316406,8.80914534949131,6.2819836226767265
1164,17.865699768066406,157.5449981689453,8.818294285373872,6.146052003772148
1165,17.844999313354492,156.4600067138672,8.767722764594264,7.030133966955866
1166,17.805999755859375,156.38999938964844,8.782994582384266,6.721628771063585
1167,17.80500030517578,157.2899932861328,8.834034854827257,5.811934646646584
1168,17.815000534057617,157.1699981689453,8.822340356851376,6.0289875788163485
1169,17.735000610351562,166.46490478515625,9.386236202777125,-4.042363045367274
1170,17.704999923706055,163.49989318847656,9.234673476025204,-1.3685248936343513
1171,17.704999923706055,164.13499450683594,9.270544773460738,-2.0036262119937263
1172,17.684999465942383,162.7100067138672,9.200453018232356,-0.7727540489895048
1173,17.575000762939453,163.25999450683594,9.289330720889845,-2.3903407829923324
1174,17.514999389648438,163.19000244140625,9.31715718687683,-2.902695607456174
1175,17.54490089416504,162.91000366210938,9.285319116068012,-2.3324860012516595
1176,17.514999389648438,165.12989807128906,9.427913435662619,-4.842591237338986
1177,17.62299919128418,161.49000549316406,9.163593764053074,-0.1545001740451326
1178,17.540000915527344,161.9499969482422,9.233180643957402,-1.420036320893793
1179,17.479999542236328,162.14999389648438,9.276315683229102,-2.2023801590295093
1180,17.475000381469727,163.13499450683594,9.33533567643422,-3.235900420929518
1181,17.46500015258789,163.85000610351562,9.381620651130484,-4.04796983259147
1182,17.5,165.39999389648438,9.45142822265625,-5.258264529065009
1183,17.485599517822266,165.9001007080078,9.487813130966055,-5.898136075113719
1184,17.514999389648438,165.2100067138672,9.432487152212415,-4.922699879917111
1185,17.485000610351562,163.50160217285156,9.350963481010947,-3.5054502719628786
1186,17.319000244140625,160.92999267578125,9.29210638069176,-2.5449671822043527
1187,17.309999465942383,160.69000244140625,9.283073795442087,-2.392334534878991
1188,17.239999771118164,160.2949981689453,9.297853845536842,-2.6767164554084744
1189,17.19499969482422,160.33999633789062,9.324803674532996,-3.1584655358312617
1190,16.94499969482422,158.4250030517578,9.34936594304856,-3.669862088598741
1191,17.010000228881836,159.02769470214844,9.349070697373072,-3.641687197547391
1192,16.889999389648438,159.10000610351562,9.41977571657137,-4.878673866816293
1193,16.877500534057617,157.99989318847656,9.361569437941585,-3.899869336591003
1194,16.864999771118164,158.64210510253906,9.406588037683736,-4.663408147352676
1195,16.885000228881836,158.80999755859375,9.405389126791295,-4.637184973442864
1196,16.790000915527344,158.5399932861328,9.44252439792993,-5.289202175485293
1197,16.94499969482422,157.74000549316406,9.308941182297284,-2.984864530004991
1198,17.014999389648438,158.57000732421875,9.319424802371099,-3.1354801680692574
1199,16.899999618530273,158.1699981689453,9.359171700543548,-3.8516081172637158
1200,16.9950008392334,158.74000549316406,9.340394095580663,-3.4995754550937264
1201,16.934999465942383,159.85960388183594,9.43959899162242,-5.20152073365913
1202,16.864999771118164,160.77000427246094,9.53276053687143,-6.791307317274551
1203,16.8799991607666,160.3699951171875,9.500592600142305,-6.245720695470403
1204,16.834999084472656,159.97999572753906,9.50282176582312,-6.292472217299441
1205,16.895000457763672,161.15069580078125,9.538365873599519,-6.880825400648099
1206,16.815000534057617,158.92999267578125,9.45167931180731,-5.436566283620785
1207,16.8700008392334,161.09010314941406,9.548909018118001,-7.062868030793858
1208,16.864999771118164,161.2100067138672,9.558850216526201,-7.231309758680801
1209,16.770000457763672,161.4499969482422,9.627310229052433,-8.393321467559169
1210,16.780000686645508,162.10000610351562,9.66030986116253,-8.94627280785037
1211,16.9950008392334,166.4499969482422,9.794056412400291,-11.209566910171851
1212,16.975000381469727,168.27279663085938,9.912977487443804,-13.226482222753539
1213,16.975000381469727,168.14999389648438,9.90574315862994,-13.103679488378539
1214,16.9950008392334,168.84500122070312,9.93498045795444,-13.604571182632789
1215,17.040000915527344,168.94000244140625,9.914318859423489,-13.262821491858439
1216,17.045000076293945,168.70050048828125,9.897359913943832,-12.974799887184993
1217,17.030000686645508,169.14999389648438,9.932471349171905,-13.569870761918828
1218,17.28499984741211,170.2100067138672,9.847266891318535,-12.154974088852903
1219,17.2549991607666,168.99000549316406,9.793683785126085,-11.226146313096542
1220,17.239999771118164,168.3699951171875,9.766241145736815,-10.751713403650662
1221,17.27630043029785,169.08059692382812,9.786852087111633,-11.109997007975387
1222,17.31909942626953,168.02000427246094,9.701428471367798,-9.634016160844943
1223,17.34910011291504,168.52999877929688,9.714048433776664,-9.852837222734088
1224,17.3799991607666,168.97000122070312,9.722094901024734,-9.992947121185445
1225,17.087499618530273,156.7899932861328,9.175713052605095,-0.6518108552759898
1226,17.065000534057617,155.97999572753906,9.140345200472785,-0.06017949647830534
1227,17.075000762939453,156.16000366210938,9.145534212862108,-0.14312961606635355
1228,17.100000381469727,156.8699951171875,9.173683720333619,-0.6104857896315323
1229,17.049999237060547,155.6199951171875,9.127272849310502,0.15422513545720307
1230,16.864999771118164,153.57989501953125,9.106427340873232,0.3988019356551362
1231,16.825000762939453,153.13999938964844,9.101931200322499,0.45048481749429214
1232,16.764999389648438,149.21009826660156,8.9000956575478,3.7980390506476382
1233,16.7549991607666,150.60910034179688,8.988905275176746,2.3019791604700615
1234,16.716800689697266,150.9490966796875,9.02978383732953,1.591245294322782
1235,16.850000381469727,151.16000366210938,8.970919895547478,2.673115826546301
1236,16.825000762939453,150.18040466308594,8.926026618310138,3.410079544056792
1237,16.760000228881836,149.9149932861328,8.944808546469487,3.044624379567942
1238,16.770000457763672,151.5,9.033989019950388,1.556675480683019
1239,16.708599090576172,151.05059814453125,9.040291009778635,1.410142722398426
1240,16.684999465942383,150.2899932861328,9.007491644989651,1.941700023143703
1241,16.704999923706055,149.8000030517578,8.96737526105443,2.625805887483203
1242,16.815000534057617,151.68499755859375,9.02081431703593,1.8084288335667154
1243,16.795000076293945,149.97500610351562,8.929741317191452,3.32430465868034
1244,16.735000610351562,148.88999938964844,8.896922256313,3.826982994539371
1245,16.75,149.5399932861328,8.927760793201958,3.322566564585678
1246,16.68000030517578,146.91000366210938,8.807554015243237,5.273169995618694
1247,16.579999923706055,145.88999938964844,8.799155612845038,5.322614630142446
1248,16.594999313354492,145.35000610351562,8.758662977861537,6.008185382805969
1249,16.594999313354492,145.38999938964844,8.761072937957206,5.968192096673157
1250,16.635000228881836,145.5050048828125,8.746919319555248,6.241417863438095
1251,16.674999237060547,145.55999755859375,8.729235635290676,6.574637935700501
1252,16.719999313354492,146.2899932861328,8.749401871642961,6.2813931196389134
1253,16.809200286865234,146.94419860839844,8.74189111323881,6.492933140359206
1254,16.68000030517578,146.17550659179688,8.763519419507373,6.007667065931194
1255,16.62220001220703,145.8883056640625,8.776714607989609,5.7338838194862305
1256,16.639999389648438,146.58990478515625,8.809489793391954,5.205037612642791
1257,16.6299991607666,146.6300048828125,8.817198573812389,5.067879700004305
1258,16.7450008392334,148.14830017089844,8.84731518339421,4.665740028271607
1259,16.770000457763672,148.01870727539062,8.82639852325498,5.037968205292394
1260,16.584999084472656,147.80999755859375,8.912270468376308,3.45113611274558
1261,16.55500030517578,148.0,8.939897147191779,2.9699787382779377
1262,16.549999237060547,147.375,8.9048342473625,3.5464405748441195
1263,16.5049991607666,146.1199951171875,8.853074980126246,4.364694546179145
1264,16.5049991607666,146.27000427246094,8.862163690389863,4.214685390905707
1265,16.524999618530273,146.47000122070312,8.863540369251162,4.20880407262802
1266,16.559999465942383,146.0800018310547,8.821256433702528,4.938496558771696
1267,16.549999237060547,145.0749969482422,8.765861246892058,5.846443626601932
1268,16.56920051574707,144.6300048828125,8.728846316112763,6.477794842027116
1269,16.565000534057617,144.9600067138672,8.750981107174105,6.107029839392986
1270,16.614999771118164,146.14149475097656,8.795756651469485,5.410812365309532
1271,16.43000030517578,144.47000122070312,8.793061383887629,5.286782598124653
1272,16.395000457763672,144.5749969482422,8.818236835106662,4.8420937740903796
1273,16.255699157714844,142.0800018310547,8.740319346007611,5.985091855341572
1274,16.336599349975586,142.39990234375,8.716618391205316,6.450372960512446
1275,16.264999389648438,141.49000549316406,8.69904769767239,6.665352146284555
1276,16.295000076293945,142.7100067138672,8.757901567701278,5.736524370528194
1277,16.30500030517578,143.26370239257812,8.786488789399236,5.279886506799521
1278,16.26140022277832,142.9925994873047,8.793375572111334,5.127826224455298
1279,16.235000610351562,143.9199981689453,8.864797829276386,3.944204537441884
1280,16.229999542236328,142.7899932861328,8.797904948459278,5.025671256820594
1281,15.954999923706055,140.8800048828125,8.829834256125064,4.26663453972764
