,abt,unh,Ratio,Spread
742,108.58000183105469,528.8499755859375,4.870602013884683,-20.681965370919116
743,108.52999877929688,529.8099975585938,4.881691730560123,-21.87818320604005
744,108.70999908447266,530.8699951171875,4.883359392770091,-22.08792611356104
745,108.76000213623047,531.760009765625,4.889297529615288,-22.741744899533742
746,108.58999633789062,531.280029296875,4.8925319754476675,-23.064808740106642
747,108.8499984741211,532.7899780273438,4.894717367901605,-23.346603854930564
748,109.23999786376953,534.7999877929688,4.895642605741392,-23.51440121630266
749,109.41999816894531,538.1699829101562,4.918387789398586,-26.0341416824174
750,109.69000244140625,540.4749755859375,4.927294772143397,-27.063734362375058
751,108.87999725341797,534.219970703125,4.906502426333913,-24.63489342860443
752,108.7699966430664,533.8599853515625,4.908154838906982,-24.794510143721382
753,108.87999725341797,536.1500244140625,4.924228856896225,-26.56494713954193
754,109.05000305175781,535.8049926757812,4.913388149301335,-25.416871091937892
755,109.0199966430664,536.6300048828125,4.922308029780533,-26.383622439505203
756,107.91999816894531,543.64501953125,5.037481734202692,-38.594621716308055
757,108.30999755859375,543.5078735351562,5.018076685313637,-36.6152633159614
758,108.19999694824219,544.1599731445312,5.029205069246276,-37.7869649920158
759,107.88999938964844,542.3200073242188,5.026601264178447,-37.41131261138413
760,107.55999755859375,540.5399780273438,5.025474063746445,-37.19008951454738
761,107.88999938964844,540.22998046875,5.007229432986564,-35.32128575591538
762,107.94999694824219,537.239990234375,4.976748544902327,-32.047889317325726
763,109.56999969482422,538.864990234375,4.917997551658563,-26.02059745767066
764,110.11000061035156,538.9000244140625,4.89419690697377,-23.504867684139768
765,109.87999725341797,536.5999755859375,4.883509182734766,-22.291269369552325
766,109.87000274658203,535.75,4.876217225876667,-21.4885041253648
767,110.11000061035156,535.030029296875,4.859050280003143,-19.634872566952268
768,110.13500213623047,536.835693359375,4.874342243125769,-21.322438698219926
769,110.25,537.6900024414062,4.877006824865362,-21.633540542696792
770,111.86000061035156,537.1900024414062,4.802342209103247,-13.52849506322049
771,111.91000366210938,536.77001953125,4.796443588295496,-12.872316290599443
772,111.7300033569336,536.6799926757812,4.803365045656527,-13.632544086203566
773,111.80000305175781,535.9600219726562,4.7939177758746,-12.581920798685147
774,111.11000061035156,531.1599731445312,4.780487536916148,-11.041187472743914
775,110.62999725341797,530.4949951171875,4.7952183701315025,-12.6435671944039
776,110.54000091552734,532.8599853515625,4.820517287300951,-15.433666735100829
777,110.87999725341797,539.9400024414062,4.869588887230624,-20.90766728315647
778,110.76499938964844,539.4299926757812,4.870040135857156,-20.940864755085855
779,110.88999938964844,542.4749755859375,4.892009906860704,-23.395394047509072
780,110.69499969482422,541.3300170898438,4.890284281875785,-23.171541753541774
781,110.80000305175781,541.8400268554688,4.890252815267162,-23.18555462336225
782,111.33000183105469,541.5150146484375,4.864052867529782,-20.35702484329137
783,111.45999908447266,543.3800048828125,4.875112231707438,-21.607956289058407
784,111.6500015258789,544.97998046875,4.881146198125499,-22.310430843744385
785,111.25499725341797,542.8049926757812,4.87892684442186,-22.00129666433226
786,111.98999786376953,545.6300048828125,4.872131576844437,-21.354438716018663
787,112.11000061035156,545.8599853515625,4.868967820709842,-21.01757073791056
788,112.1050033569336,546.0,4.870433822311914,-21.18119055722299
789,112.0250015258789,545.0,4.864985428043931,-20.559089521795173
