,googl,tmus,Ratio,Spread
1261,93.88999938964844,150.35000610351562,1.6013420713696587,-29.655715435151134
1262,96.0199966430664,146.72999572753906,1.5281191507741467,-23.26814655647213
1263,95.45999908447266,145.63999938964844,1.5256652083221942,-22.90576899944696
1264,95.91999816894531,146.39999389648438,1.5262718587486614,-23.068075234420217
1265,96.5199966430664,146.1699981689453,1.5144011940809112,-22.058486539802114
1266,96.63500213623047,146.00999450683594,1.5109431497812713,-21.749053374930252
1267,96.47779846191406,146.4250030517578,1.5177067199513379,-22.368320570802165
1268,96.41999816894531,146.17999267578125,1.5160754558369458,-22.198411555640813
1269,95.28099822998047,145.52999877929688,1.527376932261247,-23.028348659349685
1270,95.11499786376953,145.35000610351562,1.5281502325395229,-23.064044395476753
1271,95.58499908447266,146.02999877929688,1.5277501718679074,-23.133352774576334
1272,96.33999633789062,146.64999389648438,1.522212990149417,-22.77236114877112
1273,96.67990112304688,146.76499938964844,1.5180507808221384,-22.445719885462193
1274,96.20500183105469,146.42999267578125,1.5220621577756062,-22.727761654343663
1275,95.70999908447266,145.50999450683594,1.520321762602989,-22.45093288759632
1276,98.55999755859375,147.7100067138672,1.4986811117365728,-20.947871066205305
1277,98.80999755859375,146.90499877929688,1.486742256948069,-19.818031902596868
1278,99.12000274658203,145.27999877929688,1.465698090734835,-17.790234437707152
1279,97.62000274658203,143.4499969482422,1.4694733959456359,-17.909219980881257
1280,98.05999755859375,144.41000366210938,1.472669868014428,-18.29753047252377
1281,98.6500015258789,145.35000610351562,1.4733908145494137,-18.470926058607557
1282,98.4800033569336,145.0500030517578,1.4728878768010867,-18.391805863460714
1283,98.31999969482422,145.6199951171875,1.481082135569344,-19.169694673744768
1284,98.85990142822266,146.1699981689453,1.4785569888016954,-19.018189951024038
1285,99.02999877929688,145.8300018310547,1.4725841020765698,-18.457181886711123
1286,99.48999786376953,145.5399932861328,1.4628605529313508,-17.569485069926582
1287,99.19999694824219,144.75,1.4591734319863299,-17.15629719904548
1288,98.8550033569336,145.07000732421875,1.4675029325568647,-17.92456329236445
1289,98.8499984741211,144.83999633789062,1.4652503649335888,-17.701055274977033
1290,97.79869842529297,145.9499969482422,1.4923511181463351,-20.177036233123356
1291,97.7300033569336,146.8300018310547,1.5024045511877866,-21.146298329871993
1292,98.47000122070312,148.10000610351562,1.5040114173612693,-21.45480494003753
1293,98.95999908447266,148.4600067138672,1.500202183582693,-21.178139117131803
1294,98.26000213623047,147.52000427246094,1.501323031399236,-21.147660151807383
1295,97.56999969482422,147.47000122070312,1.5114277101768399,-21.994194464374797
1296,98.4000015258789,147.7899932861328,1.5019308027882956,-21.235744470262897
1297,98.19000244140625,148.77499389648438,1.5151745615370988,-22.493602123439
1298,97.61000061035156,149.15280151367188,1.528048361653777,-23.625020571129948
1299,96.80500030517578,149.25999450683594,1.5418624454965846,-24.77817051831931
1300,96.91000366210938,149.49000549316406,1.5425652651338493,-24.87174802670395
1301,96.69999694824219,148.75,1.5382627165915745,-24.404609489426843
1302,97.31999969482422,149.10000610351562,1.5320592537100597,-23.94903057622542
1303,97.44999694824219,148.8300018310547,1.527244807509861,-23.510117633367127
1304,97.03500366210938,149.9550018310547,1.5453701877852324,-25.174328750075514
1305,96.62750244140625,149.92999267578125,1.5516285621342327,-25.678796084224214
1306,96.04000091552734,150.0800018310547,1.5626822199122905,-26.59216061034976
1307,96.13500213623047,150.63999938964844,1.5669630836038295,-27.02872071581903
1308,95.75,150.44000244140625,1.571174960223564,-27.328966635953048
1309,95.61499786376953,150.3549041748047,1.5725033471111671,-27.41928000868955
1310,95.61000061035156,149.85000610351562,1.5673047290755018,-26.920874993278783
1311,95.4000015258789,149.9499969482422,1.571802877881146,-27.293722880829886
1312,95.55999755859375,150.55999755859375,1.5755546400707692,-27.695836659389496
1313,95.87000274658203,150.61000061035156,1.570981498858058,-27.34304224625758
1314,96.64730072021484,151.14999389648438,1.563933940939022,-26.8730729079744
1315,96.77999877929688,151.0124969482422,1.5603688660155957,-26.563158065241847
1316,97.12999725341797,151.5399932861328,1.5601770572561215,-26.63589266509157
1317,97.04000091552734,151.55999755859375,1.5618301332305808,-26.77283142173628
1318,97.98899841308594,151.16000366210938,1.5426221934106708,-25.139781431307608
1319,97.91999816894531,151.05999755859375,1.5426879124115571,-25.129429064224507
1320,97.8550033569336,149.94000244140625,1.5322671023216732,-24.093883325704493
1321,97.63999938964844,150.3300018310547,1.5396354237072263,-24.76324272711818
1322,98.37000274658203,150.5,1.5299379465070644,-23.984729345524666
1323,98.58000183105469,150.5749969482422,1.5274395836013064,-23.786869250942328
1324,98.47000122070312,150.14999389648438,1.5248298165443268,-23.50479273300628
1325,97.77999877929688,150.93499755859375,1.5436183211586567,-25.186333759440867
1326,97.55950164794922,151.36000061035156,1.5514634459342103,-25.89783422789885
1327,97.5199966430664,151.65499877929688,1.555116940111989,-26.244162234001134
1328,97.45999908447266,151.0500030517578,1.549866657815546,-25.71712282925125
1329,96.33000183105469,151.8699951171875,1.5765596618957805,-28.005348481230836
1330,96.38999938964844,151.0449981689453,1.5670193912789505,-27.10239521019947
1331,96.27449798583984,150.2899932861328,1.5610571483658904,-26.497464179206073
1332,96.27770233154297,149.89999389648438,1.5569544169249812,-26.1033013033456
1333,95.68109893798828,149.88499450683594,1.5665057798299082,-26.863483568003925
1334,95.69000244140625,149.7449951171875,1.5648969724802826,-26.711915634523475
1335,96.08999633789062,149.90499877929688,1.5600479185384846,-26.35219726062176
1336,95.3499984741211,149.30499267578125,1.5658625596759088,-26.713688819401536
1337,94.625,148.2449951171875,1.5666578083718625,-26.595699842405903
1338,95.2699966430664,148.82000732421875,1.562086832875412,-26.33265184026622
1339,94.7699966430664,148.66000366210938,1.5686399591424454,-26.822310636233123
1340,94.95999908447266,148.36000061035156,1.5623420602434546,-26.27543267822635
1341,95.2699966430664,148.41000366210938,1.5577832359765325,-25.922648178156845
1342,95.19000244140625,148.5800018310547,1.5608782227157982,-26.196584806466927
1343,95.58000183105469,149.27000427246094,1.561728409843595,-26.37985132361869
1344,95.73999786376953,149.1999969482422,1.5583873018311742,-26.10195716760799
1345,96.16999816894531,148.77000427246094,1.5469481865967314,-25.11325438135864
1346,96.61000061035156,148.5,1.537107950127562,-24.271543973610616
1347,99.68000030517578,150.9499969482422,1.514345871650286,-22.732613825786995
1348,100.15139770507812,151.4600067138672,1.512310463802818,-22.630125204309376
1349,101.0199966430664,151.5399932861328,1.5000989736870467,-21.58151953430318
1350,100.45610046386719,151.1999969482422,1.5051350415759663,-21.974207552169315
1351,101.02999877929688,152.14999389648438,1.5059882780842222,-22.178524119835753
1352,101.11000061035156,151.80499267578125,1.5013845490990885,-21.72957452670543
1353,101.09500122070312,151.2899932861328,1.4965130961900648,-21.23406421775429
1354,101.29000091552734,151.97000122070312,1.5003455409921587,-21.66070419019736
1355,101.13999938964844,151.75,1.5003955004525285,-21.635603689529585
1356,100.98999786376953,151.8800048828125,1.503911358505929,-21.960509292377463
1357,99.69609832763672,151.16000366210938,1.5162078175350857,-22.921703977969923
1358,99.73999786376953,151.66000366210938,1.5205535082250061,-23.36466421686502
1359,99.88999938964844,151.6699981689453,1.5183701981748416,-23.17975800366558
1360,99.89990234375,151.64999389648438,1.5180194408465506,-23.14688657619696
1361,99.80500030517578,151.52000427246094,1.5181604509709448,-23.140205535486682
1362,100.4749984741211,152.19000244140625,1.5147051978369044,-22.93965838974476
1363,100.44000244140625,152.42999267578125,1.5176223513604994,-23.225119841392665
1364,100.22000122070312,151.4499969482422,1.5111753652319466,-22.530977181497132
1365,100.6050033569336,151.5,1.5058893190679346,-22.08073736487874
1366,100.2300033569336,151.27999877929688,1.5093284816180923,-22.34798298773283
1367,100.0999984741211,151.07000732421875,1.509190905365248,-22.306910116114476
1368,99.62000274658203,150.07000732421875,1.5064244447570814,-21.93058052455275
1369,99.25,150.2100067138672,1.5134509492581076,-22.551333701880093
1370,99.47000122070312,150.60000610351562,1.5140243717235482,-22.655480023884973
1371,97.81999969482422,149.57000732421875,1.529032997248442,-23.769369338852282
1372,97.36000061035156,149.66000366210938,1.5371816220613,-24.457053948605587
1373,97.44999694824219,148.6300048828125,1.525192504231202,-23.31012068512494
1374,97.19000244140625,149.02000427246094,1.5332853228633456,-24.037937415568106
1375,96.86000061035156,149.2899932861328,1.5412966378835433,-24.73670603070529
1376,96.48999786376953,149.2899932861328,1.5472069291255404,-25.217459818384196
1377,96.9800033569336,149.3800048828125,1.5403175882869524,-24.67079506874421
1378,95.6500015258789,149.1300048828125,1.5591218243991782,-26.14889958636206
1379,95.30999755859375,149.02999877929688,1.563634483231181,-26.49066910913076
1380,94.91000366210938,149.25999450683594,1.5726476530147322,-27.24038687268091
1381,95.83000183105469,149.58999633789062,1.5609933578172432,-26.37501216001024
1382,95.18000030517578,149.3000030517578,1.5686068772121977,-26.929582051989055
1383,94.97709655761719,149.2899932861328,1.5718525696936534,-27.18321018114767
1384,94.91000366210938,148.77099609375,1.5674954204342042,-26.751388459594974
1385,94.08999633789062,146.25999450683594,1.5544691274255702,-25.30584282046591
1386,93.9800033569336,146.4499969482422,1.5583101906479928,-25.638761882631524
1387,93.93000030517578,145.52000427246094,1.54923883529938,-24.77373941788286
1388,94.43000030517578,145.02999877929688,1.5358466410102052,-23.63407146664252
1389,94.0,144.5399932861328,1.5376595030439661,-23.702776083946556
1390,94.27999877929688,144.02999877929688,1.5276835028017066,-22.828972186677884
1391,93.7249984741211,143.83999633789062,1.5347025732692547,-23.360095470258795
1392,93.62999725341797,143.60000610351562,1.533696574985999,-23.243542689008276
1393,93.8550033569336,142.5449981689453,1.5187788937244198,-21.89617871785371
1394,93.81999969482422,142.75999450683594,1.5216371239735955,-22.156656186079626
1395,93.48999786376953,142.11000061035156,1.5200556621835575,-21.935441891060574
1396,93.44999694824219,142.6999969482422,1.527019813893385,-22.577412415164783
1397,93.43000030517578,142.1699981689453,1.5216739559516994,-22.0733957724435
1398,92.78500366210938,141.57000732421875,1.5257854366182637,-22.311465136887872
