,spgi,blk,Ratio,Spread
671,390.8949890136719,756.0700073242188,1.9342023524834047,-6.433422585095968
672,387.1099853515625,752.4974975585938,1.9438855261643444,-10.119581511152546
673,388.5899963378906,756.6699829101562,1.9472194087369379,-11.453784427918777
674,389.6300048828125,758.7949829101562,1.9474757421168734,-11.584314108199464
675,389.1650085449219,763.25,1.9612503263172927,-16.931075212291375
676,389.9800109863281,761.3250122070312,1.9522154745354927,-13.44312124195767
677,388.5199890136719,757.0299072265625,1.9484966761901223,-11.947964881929806
678,388.6700134277344,756.9099731445312,1.9474359919594464,-11.54032235505747
679,387.7049865722656,739.5349731445312,1.9074683038844198,3.984003022736374
680,388.2699890136719,737.9949951171875,1.900726339916014,6.607511185919861
681,388.94000244140625,739.8099975585938,1.9021185604842639,6.077423086760632
682,389.0400085449219,741.0999755859375,1.904945402293666,4.979231181008458
683,389.8699951171875,743.8200073242188,1.9078667674865326,3.8509013496318403
684,387.57501220703125,742.6900024414062,1.9162484139836211,0.5797161451904458
685,387.7099914550781,743.2100219726562,1.916922540952283,0.318552279427081
686,387.4849853515625,740.9949951171875,1.912319246240955,2.1020749925415885
687,387.54998779296875,743.530029296875,1.9185396793098926,-0.308301134356725
688,386.3900146484375,739.280029296875,1.9133000369316469,1.717167134884562
689,387.6300048828125,741.22998046875,1.9122100227840646,2.145200001004582
690,387.42999267578125,742.4450073242188,1.9163333282395871,0.5466009023525658
691,388.2449951171875,745.9199829101562,1.9212610395273955,-1.3654085062198646
692,387.4200134277344,745.4000244140625,1.9240101145500124,-2.4275538322151533
693,381.20001220703125,721.0125122070312,1.891428355504476,10.031587320670951
694,380.510009765625,718.9199829101562,1.8893589247572613,10.800868460943661
695,379.6549987792969,719.8864135742188,1.896159449734276,8.194745465897995
696,380.7900085449219,717.9400024414062,1.8853961142121478,12.317814955205677
697,380.05999755859375,715.9749755859375,1.8838472351343838,12.882867500453926
698,379.760009765625,715.7899780273438,1.884848218929384,12.492565219180278
699,380.0799865722656,713.8300170898438,1.8781047208706985,15.06615981090306
700,376.6000061035156,695.1500244140625,1.8458577088365404,27.072440244593167
701,376.8900146484375,698.3699951171875,1.8529808909069296,24.408631736611596
702,377.07000732421875,696.635009765625,1.8474951500627639,26.488796992094535
703,376.3699951171875,694.8699951171875,1.846241741190955,26.91136731429833
704,376.239990234375,694.1699829101562,1.8450191391875432,27.36206341575121
705,376.3599853515625,694.469970703125,1.8452279671931968,27.292195558729418
706,376.8699951171875,695.8200073242188,1.846313095601718,26.92022719031752
707,374.92999267578125,700.0399780273438,1.8671218406170553,18.979828122963795
708,373.4100036621094,696.6849975585938,1.8657373683780816,19.419858528206873
709,372.8949890136719,695.780029296875,1.8658873135765437,19.337160452427952
710,373.7099914550781,698.125,1.8680929489783744,18.555155926667908
711,373.54998779296875,698.8099975585938,1.8707268649300364,17.563312278509102
712,372.9800109863281,696.0700073242188,1.8662394413134749,19.210232817136102
713,372.79998779296875,696.72998046875,1.868910953011278,18.205021243777082
714,374.4800109863281,698.6099853515625,1.8655467978424836,19.546871038944005
715,375.69000244140625,701.3302001953125,1.866778981707649,19.147110249202342
716,375.239990234375,701.530029296875,1.8695502812978413,18.084272862931357
717,373.4200134277344,696.3400268554688,1.8647635418989856,19.784025400963174
718,374.5,697.8350219726562,1.8633778957881342,20.360168232205638
719,375.42999267578125,699.3034057617188,1.862673253081387,20.675272471639346
720,375.7799987792969,700.52001953125,1.864175905601297,20.129880865225005
721,376.34368896484375,709.2050170898438,1.8844610335849004,12.525896871452233
722,375.510009765625,704.9450073242188,1.877300175737555,15.187123216375653
723,376.0899963378906,705.3150024414062,1.8753888944382608,15.929393964567566
724,375.5199890136719,706.2235717773438,1.8806550714711265,13.927696407974622
725,376.6400146484375,706.0900268554688,1.8747079423160753,16.209163956805014
726,377.5950012207031,706.6810302734375,1.8715317416513801,17.449580466503562
727,379.6199951171875,710.5999755859375,1.8718718316367333,17.414055385376855
728,373.739990234375,699.219970703125,1.8708727697687346,17.517715207529704
729,370.6600036621094,689.9099731445312,1.861301371413808,20.921086485491287
730,369.6000061035156,682.280029296875,1.845995719777628,26.518226199072956
731,368.94000244140625,682.8720092773438,1.8509025986841725,24.6605280459886
732,367.55999755859375,680.1300048828125,1.8503917983468565,24.756036127315156
733,366.489990234375,678.7100219726562,1.8519196705443786,24.124018733765524
734,364.0400085449219,675.989990234375,1.856911258013442,22.14561238004353
735,363.9200134277344,676.9000244140625,1.8600241795948338,21.00545826440907
736,362.3999938964844,674.7999877929688,1.8620309027535968,20.19048629708834
737,363.3900146484375,676.0349731445312,1.8603564927301672,20.854107466902974
738,363.3599853515625,675.739990234375,1.8596984188574721,21.091501868165096
739,362.010009765625,676.5999755859375,1.8690090255349197,17.64260871229203
740,361.82000732421875,675.530029296875,1.8670333746678298,18.348178927802792
