,aapl,msft,Ratio,Spread
77,169.323974609375,294.821533203125,1.7411682774590478,-2.5246080635138815
78,165.00352478027344,283.1962890625,1.7163044816140605,1.5981148040897888
79,166.90492248535156,280.0194091796875,1.6777180984836648,8.07679827104181
80,169.63258361816406,285.5391845703125,1.6832802901419541,7.293644409192893
81,164.54559326171875,277.8055114746094,1.6883193646683965,6.193687935166224
82,164.32659912109375,278.4905090332031,1.6947378605941998,5.128404002769628
83,166.64608764648438,283.2359619140625,1.699625631265384,4.410775235745859
84,166.47686767578125,284.2882995605469,1.7076744867293332,3.0645847544319618
85,165.67051696777344,278.7784118652344,1.682727964924881,7.1742332201171735
86,161.0613555908203,272.0474853515625,1.6890922366424428,5.901286838783051
87,162.14645385742188,278.6890869140625,1.7187491942260948,1.1439735218405072
88,156.09384155273438,268.2650451660156,1.7186138959581285,1.0575697446556087
89,155.86488342285156,281.1710205078125,1.8039407872587523,-12.245994576998498
90,162.9030303955078,287.5346374511719,1.7650662283757055,-6.387771324614846
91,156.9399871826172,275.5122375488281,1.7555260612340875,-4.720278972710332
92,157.24862670898438,282.4119567871094,1.7959581759003929,-11.084041376898085
93,158.76177978515625,279.7414245605469,1.7620199580724394,-5.785897769027656
94,165.27232360839844,287.8821105957031,1.7418652095545064,-2.620933822138
95,156.06398010253906,275.3434753417969,1.7642986880181277,-6.07271525508969
96,156.80172729492188,272.742431640625,1.739409612035938,-2.190563284199755
97,151.59759521484375,262.6658630371094,1.7326519109017524,-1.151042484226935
98,154.04013061523438,267.55029296875,1.7368869521218753,-1.793975690664468
99,146.05450439453125,258.6650085449219,1.7710169886044755,-6.7758423666284955
100,142.12648010253906,253.5026397705078,1.7836411595335009,-8.434542457107227
101,146.6626434326172,259.23089599609375,1.7675318672078553,-6.285687912288125
102,145.097412109375,259.6081237792969,1.7891988561698347,-9.38096167781569
103,148.7861785888672,264.8896789550781,1.780337941785799,-8.256922510807556
104,140.39178466796875,252.82933044433594,1.800884083369164,-10.773555901683324
105,136.93234252929688,251.89395141601562,1.8395504434032635,-15.84554630590415
106,137.17160034179688,251.31680297851562,1.8321343656580358,-14.852923346300713
107,142.67481994628906,259.3669738769531,1.8178889167310226,-13.346676791466535
108,139.9331817626953,258.342041015625,1.8461814257445566,-17.082636802170015
109,140.0926971435547,261.227783203125,1.8646780919311,-19.691378310201316
110,143.3427734375,264.59112548828125,1.845863025690986,-17.410917866756535
111,149.18495178222656,271.8949890136719,1.822536293141495,-14.569757367829197
112,148.38739013671875,270.5317687988281,1.823145272314379,-14.591514053229332
113,148.25779724121094,271.07904052734375,1.8284302449624714,-15.363825648851105
114,150.75018310546875,273.2283935546875,1.8124581206215173,-13.185115926520382
115,144.9379119873047,268.69085693359375,1.85383419182366,-18.740669014481654
116,145.6956024169922,267.4270935058594,1.8355193229543205,-16.16116560782075
117,148.25779724121094,271.1586608886719,1.8289672849213114,-15.44344601017923
118,147.51007080078125,269.0789489746094,1.8241395147726027,-14.662171468988788
119,142.2062530517578,263.48663330078125,1.852848434202692,-18.280009150546704
120,136.7130126953125,251.74468994140625,1.8414098627353113,-16.077154141289327
121,131.4789581298828,241.0675048828125,1.833506351979695,-14.488977698600934
122,132.3562774658203,243.28652954101562,1.838118555456064,-15.184525116825824
123,135.01815795898438,250.52073669433594,1.8554595950748993,-17.796339737848882
124,129.66448974609375,243.76416015625,1.879960817596119,-20.336482579620366
125,131.15992736816406,246.43096923828125,1.8788586894116905,-20.406443413007082
126,135.45681762695312,252.49099731445312,1.8639962294833405,-19.00486173797694
127,134.93841552734375,251.88400268554688,1.8666589621730472,-19.298079571694558
128,137.8495330810547,257.5857849121094,1.868601069258976,-19.94466564070231
129,141.22923278808594,266.3822937011719,1.886169657955147,-22.87227883985841
130,141.22923278808594,263.58612060546875,1.8663708313205878,-20.076105744155285
131,137.02206420898438,255.21751403808594,1.862601585455838,-19.01330598218567
132,138.80661010742188,258.9789123535156,1.865753454774905,-19.675815502395977
133,136.3042449951172,255.56578063964844,1.8749656743911647,-20.608075641357345
134,138.50750732421875,258.3022155761719,1.8648968605834293,-19.518514871880768
135,141.12953186035156,261.55615234375,1.853305604404337,-18.219269531379382
136,142.48538208007812,264.89959716796875,1.8591352551456308,-19.20826157431341
137,145.90496826171875,267.0788269042969,1.8304985093120414,-15.44933230231814
138,146.5928497314453,266.34246826171875,1.8168858082072348,-13.518457911593032
139,144.42945861816406,263.2079772949219,1.8223981437940509,-14.140725729478817
140,145.41644287109375,252.42132568359375,1.7358513294631739,-1.6401622231751678
141,145.04757690429688,251.47601318359375,1.733748460682793,-1.3353906094843642
142,148.01852416992188,252.82933044433594,1.7080924962749504,2.47038341495363
143,149.7133331298828,255.45631408691406,1.7063030309083735,2.7864591247065387
144,146.62278747558594,252.99847412109375,1.7255058267339267,-0.12247646150586933
145,150.5408172607422,258.25250244140625,1.7154982093268665,1.4272084828207876
146,152.57461547851562,260.97900390625,1.7105008135707807,2.2324259355535214
147,154.87759399414062,263.5363464355469,1.7015782569912408,3.674237658299148
148,153.6214141845703,259.0783996582031,1.686473210999934,5.950810709101745
149,152.48489379882812,257.555908203125,1.6890585144972856,5.499718692889758
150,151.1389923095703,250.6600341796875,1.6584736364145747,10.05841604399734
151,156.31320190429688,267.4171447753906,1.71077773033603,2.286392439474468
152,156.87152099609375,275.0494079589844,1.7533418826597171,-4.376341868879251
153,162.01580810546875,279.35809326171875,1.7242644191847176,0.24809900720407496
154,161.0188446044922,276.64154052734375,1.7180693427955815,1.2334107434494963
155,159.52340698242188,273.46722412109375,1.7142764770014443,1.8108789010549908
156,165.62481689453125,281.0795593261719,1.6970860079812884,4.793726945805986
157,165.3057861328125,282.2537536621094,1.7074644527889469,3.065531250931087
158,165.076171875,281.51739501953125,1.7053787461990795,3.4031615383681237
159,164.59695434570312,278.9401550292969,1.694686005206625,5.148233617812934
160,164.64686584472656,280.910400390625,1.706138765225832,3.264660269354692
161,168.95973205566406,287.73663330078125,1.7029894034513853,3.927779573706743
162,168.21096801757812,285.6071472167969,1.6979103716170922,4.75702648204458
163,171.8149871826172,290.4731140136719,1.6906156952707296,6.149489136647617
164,172.90318298339844,292.02545166015625,1.6889535902193051,6.486818646944357
165,172.74343872070312,291.2691650390625,1.6861373560474004,6.965707132075011
166,174.26092529296875,290.5013427734375,1.6670480905862546,10.368665955301196
167,173.86158752441406,289.35455322265625,1.6642810947646753,10.821999911824207
168,171.23594665527344,285.3458557128906,1.6663899215469022,10.27123550089948
169,167.29249572753906,276.9694519042969,1.6555999759569802,11.799781876880616
170,166.9530487060547,275.66314697265625,1.6511417378067867,12.516632330286996
171,167.25254821777344,275.0149841308594,1.644309680548319,13.684880243502619
172,169.7484130859375,278.0663757324219,1.638108838117072,14.967592730328874
173,163.34901428222656,267.33660888671875,1.6365976254060979,14.584714467646847
174,161.1127471923828,264.4846496582031,1.641612189396691,13.553364763675859
175,158.64683532714844,262.2309875488281,1.6529229026729526,11.524936591223934
176,156.95962524414062,260.7351989746094,1.6611609423063576,10.090861368724404
177,157.6984100341797,259.668212890625,1.6466127517350637,12.440757525201263
178,155.5519561767578,255.3404083251953,1.641512036242381,13.041215086530883
179,154.27407836914062,252.53829956054688,1.6369457671060181,13.624271248972946
180,155.70172119140625,257.3647155761719,1.6529343003202253,11.276976868363306
181,154.20420837402344,257.7934875488281,1.6717668750229444,8.247753041513647
182,157.109375,263.716796875,1.6785554450522129,7.369306004043153
183,163.15933227539062,265.900634765625,1.6296992090947093,15.691303143315395
184,153.58522033691406,251.2818603515625,1.6361070407708178,13.684498895434388
185,155.0527801513672,251.51119995117188,1.6221005499265417,16.003597343456647
186,152.11764526367188,244.6904296875,1.6085604616306532,17.7274650147657
187,150.45042419433594,244.05223083496094,1.622143853311574,15.470511271093812
188,154.22415161132812,243.8328399658203,1.5810288947500375,22.243032333729957
189,156.64015197753906,241.76866149902344,1.5434654425877417,28.502629069483874
190,153.46542358398438,238.2784881591797,1.5526525949265773,26.479842358669657
191,152.48704528808594,240.3027801513672,1.5758898055725028,22.75658283569453
192,150.1808624267578,237.2513885498047,1.5797711154143264,21.803255794293534
193,150.5203094482422,236.78269958496094,1.5730946903638998,22.861399237371472
194,151.5086669921875,235.74563598632812,1.555987790444254,25.614759469945966
195,149.5918426513672,240.39254760742188,1.6069896817012357,17.639255696992848
196,142.24403381347656,236.8325653076172,1.6649736298829503,8.439665661286256
197,137.9711151123047,232.2454833984375,1.6832906163684773,5.606764762773139
198,142.21408081054688,240.06346130371094,1.688042843124064,5.156755858630703
199,145.85804748535156,248.1805877685547,1.7015213904702744,3.3674282520804293
200,146.15753173828125,248.4996795654297,1.7002180907817235,3.568395029524566
201,145.18914794921875,246.09645080566406,1.6950058202128067,4.290011858756259
202,139.8579864501953,233.5817413330078,1.6701351654035743,7.547085173500392
203,140.18743896484375,228.6057586669922,1.630714993832807,13.095166717496568
204,138.7498321533203,224.77655029296875,1.62001313302194,14.427950850450202
205,138.1108856201172,225.11558532714844,1.629962651505568,12.979376266617521
206,142.75320434570312,233.5817413330078,1.6362626842851575,12.57467135324697
207,138.1508331298828,227.91769409179688,1.6497743005105119,10.24663690878458
208,142.17416381835938,236.86248779296875,1.666002327227206,8.288412956756645
209,143.51193237304688,237.8297576904297,1.6572124265751769,9.644196777526048
210,143.6217498779297,235.8154296875,1.6419200426671425,11.849224406449252
211,143.15252685546875,235.48635864257812,1.6450031572291595,11.363483140835257
212,147.02610778808594,241.4395751953125,1.6421544365665186,12.136793801535447
213,149.20248413085938,246.55517578125,1.6524870696188045,10.800501032060595
214,152.08770751953125,249.95558166503906,1.6434962808084903,12.410325727764416
215,149.1026611328125,230.66993713378906,1.547054461545263,26.51239565378171
216,144.56019592285156,226.11277770996094,1.564142717616626,23.181501005060085
217,155.48208618164062,235.20713806152344,1.512760368977457,33.05315513102471
218,153.08604431152344,231.4776611328125,1.5120755270269153,32.621871997086714
219,150.40049743652344,227.52879333496094,1.5128194202348932,31.907250261124318
220,144.78981018066406,219.48147583007812,1.5158627223574381,30.211531240083985
221,138.65000915527344,213.6479034423828,1.5409151773161416,25.383253675296316
222,138.3800048828125,220.76783752441406,1.5953738237787456,17.794453415419383
223,138.9199981689453,227.22962951660156,1.6356869602046777,12.27036728182361
224,139.5,228.22682189941406,1.6360345655871975,12.280356152816807
225,134.8699951171875,223.8790740966797,1.6599620538441695,8.58803602245888
226,146.8699951171875,242.2971649169922,1.6497390411408634,11.008112253603201
227,149.6999969482422,246.41555786132812,1.6460625443200558,11.804056885221144
228,148.27999877929688,240.87118530273438,1.6244347672355475,14.88258285571112
229,150.0399932861328,241.29000854492188,1.6081712832709296,17.5200145754481
230,148.7899932861328,241.72999572753906,1.6246387971983882,14.909384991637467
231,150.72000122070312,241.67999267578125,1.603503123131502,18.310873689329753
232,151.2899932861328,241.22000122070312,1.5944213888917746,19.760664300860242
233,148.00999450683594,242.0500030517578,1.635362556820976,13.234898928841972
234,150.17999267578125,245.02999877929688,1.6315755142449917,14.023135230122762
235,151.07000732421875,247.5800018310547,1.6388428531661556,13.0186550052303
