,nvda,asml,Ratio,Spread
82,222.84500122070312,615.1500244140625,2.760438964501721,98.19759340881319
83,222.0500030517578,612.6400146484375,2.7590182671856875,98.16273994266646
84,217.42999267578125,603.1500244140625,2.7739964343992054,92.86364638352234
85,217.9300994873047,605.7899780273438,2.7797444201260206,91.82458128334667
86,215.8300018310547,599.219970703125,2.7763515990338385,91.67198028305722
87,215.6999969482422,600.5399780273438,2.784144582864528,89.93581521263991
88,216.45469665527344,603.9000244140625,2.789960364666219,88.9916329253324
89,214.58999633789062,600.030029296875,2.796169623639284,86.89254853850537
90,212.57000732421875,597.5700073242188,2.8111680234022165,82.88639741758573
91,217.8699951171875,612.6400146484375,2.8119522117715743,84.7821449718449
92,214.6699981689453,606.3499755859375,2.8245678518557584,80.82869556673393
93,212.61000061035156,601.2750244140625,2.828065578702546,79.30940256398446
94,216.0399932861328,604.9793090820312,2.800311645449693,86.58484412283474
95,219.90130615234375,607.3585815429688,2.7619598635862648,96.5659940168614
96,217.5601043701172,604.97998046875,2.780748714109583,91.45018998867465
97,217.8300018310547,605.6300048828125,2.780287379111942,91.66413250122741
98,220.61990356445312,606.4500122070312,2.7488454233226496,99.77486064147013
99,222.75,605.5999755859375,2.718742875806678,107.44353447545541
100,221.22500610351562,607.219970703125,2.7448071147029127,100.9418917678239
101,220.4250030517578,607.5700073242188,2.756357032607393,98.03097081862586
102,219.8300018310547,607.7050170898438,2.764431660956276,95.99130669205374
103,221.94000244140625,613.5150146484375,2.764328232403304,96.93561773699207
104,222.0500030517578,617.1699829101562,2.779418934600508,93.63277168094771
105,217.16000366210938,645.2960205078125,2.9715233451177427,49.8533902943218
106,215.02999877929688,642.6849975585938,2.9888155197277135,45.64606909948429
107,212.6699981689453,634.9099731445312,2.9854233253914733,45.8665116102826
108,215.10499572753906,635.0449829101562,2.9522558542272566,53.52615596888029
109,214.47000122070312,631.3599853515625,2.943814900722891,55.17847693028432
110,214.6699981689453,634.4000244140625,2.9552337533202455,52.77864673860893
111,214.82000732421875,633.7789916992188,2.950279164373563,53.87987274017553
112,216.9499969482422,642.02001953125,2.959299509390714,52.45714020739467
113,213.5500030517578,637.3599853515625,2.984593660703842,46.23347704864659
114,208.65060424804688,625.8300170898438,2.999416269822291,42.080013120966214
115,207.85000610351562,625.2999877929688,3.008419386245052,40.04725314230723
116,203.3282928466797,621.2899780273438,3.0556002282271133,29.582837353968443
117,201.7799072265625,622.3300170898438,3.0842021172657157,23.586271613592203
118,202.02999877929688,620.0,3.068851179261279,26.716855072003455
119,199.50999450683594,611.1099853515625,3.063054494398393,27.540101182594753
120,201.8406982421875,618.02001953125,3.0619197461836527,28.09086687885906
121,198.52000427246094,613.6314697265625,3.0910309113452232,21.849565801330982
122,197.0554962158203,613.0599975585938,3.111103264468982,17.733011189410945
123,196.8300018310547,611.0599975585938,3.104506385581836,19.01118264794104
124,195.92999267578125,610.72998046875,3.1170826483894514,16.460186551865377
125,195.05999755859375,607.6099853515625,3.1149902232980575,16.795246216322653
126,196.5500030517578,595.489990234375,3.0297124446116834,33.684887784044236
127,194.36500549316406,585.739990234375,3.0136082817386374,36.44050695955377
128,194.6804962158203,587.094970703125,3.0156845812241975,36.09544169742378
129,194.8677978515625,588.3250122070312,3.0190981716495746,35.464970185840116
130,196.66000366210938,588.97998046875,2.9949149267824873,40.54701975534363
131,196.97000122070312,591.010009765625,3.0005077225105135,39.509321534967626
132,199.10000610351562,599.6400146484375,3.0117528692423745,37.69766079621138
133,189.4550018310547,572.0999755859375,3.019714286013436,34.36314227849732
134,188.21499633789062,564.7000122070312,3.0002923422385566,37.793732506601714
135,191.1501007080078,573.97998046875,3.0027710074060368,37.909306882211354
136,189.72999572753906,568.7100219726562,2.9974702723830227,38.633376983561675
137,191.27499389648438,570.5999755859375,2.9831394264466113,41.689106501248716
138,188.83900451660156,565.760009765625,2.9959912742279196,38.73124328495555
139,187.8300018310547,560.4199829101562,2.983655313032637,40.84135850601922
140,183.75,547.1500244140625,2.977687207695578,41.050850889106755
141,185.87319946289062,555.4500122070312,2.9883276008165245,39.547422456766526
142,188.72999572753906,563.010009765625,2.9831506517830744,41.13229599166414
143,186.8800048828125,562.5499877929688,3.010220318357381,35.67032485318555
144,186.63999938964844,562.5700073242188,3.0141985060219647,34.88202537006259
145,184.3699951171875,557.989990234375,3.0264685415851464,32.19554722179225
146,184.1699981689453,557.1400146484375,3.025139926088039,32.405313936905145
147,186.0487060546875,567.4099731445312,3.0497926332137224,28.149274476634673
148,190.0,577.0800170898438,3.037263247841283,31.127690706630574
149,191.39999389648438,578.9600219726562,3.0248695947491906,33.72919676439608
150,196.5200958251953,586.469970703125,2.984274805283986,42.60917149574618
151,197.82009887695312,591.8499755859375,2.9918596691940613,41.39059754050231
152,199.10499572753906,592.905029296875,2.9778510937426357,44.44861839930047
153,197.86000061035156,590.780029296875,2.985848718661971,42.58827299697202
154,194.81500244140625,578.1900024414062,2.9678925914101826,45.43097692307924
155,193.69000244140625,578.844970703125,2.9885123827092372,41.17477881256559
156,192.27999877929688,575.4600219726562,2.992823099781593,40.04617440979132
157,191.2899932861328,575.0,3.0059073667272878,37.33709653137794
158,189.7100067138672,570.8499755859375,3.0090662346922485,36.42943667456211
159,186.65220642089844,566.5399780273438,3.035270725650052,30.95113051165106
160,185.4600067138672,563.780029296875,3.03990083515251,29.89473686817712
161,190.61000061035156,568.7999877929688,2.984103593576499,41.360388808644416
162,189.05999755859375,564.5599975585938,2.9861419911614275,40.63867481571856
163,191.3249969482422,563.5399780273438,2.9454592291450252,48.90916848875008
164,187.42999267578125,558.280029296875,2.97860561869943,41.700845532845506
165,186.97000122070312,555.1699829101562,2.9692997768921363,43.338416401148265
166,192.50999450683594,564.27001953125,2.9311206463683788,51.97241461040551
167,195.35000610351562,571.1400146484375,2.923675437951056,54.19356130022834
168,195.3699951171875,571.469970703125,2.9250651839364785,53.92759194125915
169,194.97999572753906,571.0999755859375,2.929018299825899,53.049162664656706
170,193.7449951171875,568.5499877929688,2.934527353592173,51.64579840315605
171,196.77999877929688,573.2899780273438,2.9133549221652872,56.621137750283424
172,194.3000030517578,569.3400268554688,2.930211106089419,52.63239146536068
173,195.8300018310547,572.25,2.9221773714412165,54.620087007606
174,196.11000061035156,571.2000122070312,2.9126511163596454,56.56637698869031
175,190.2100067138672,570.4500122070312,2.9990536358329396,38.4299466529327
176,188.69500732421875,566.7000122070312,3.0032591759744776,37.33029241034785
177,192.3699951171875,572.4299926757812,2.9756719197662282,43.36429037181654
178,192.23460388183594,572.6599731445312,2.97896404487372,42.70090994038799
179,192.94000244140625,574.5700073242188,2.9779724269398686,43.04892229227528
180,202.47999572753906,592.3699951171875,2.9255729337049763,55.78734212537279
181,203.42999267578125,592.6400146484375,2.913238145728904,58.55835136414396
182,190.25,575.469970703125,3.0248093072437583,33.53801039308155
183,188.53640747070312,563.5050048828125,2.9888391979165942,40.017606822126595
184,190.1199951171875,564.489990234375,2.969124788197216,44.10183311563287
185,190.42999267578125,565.5599975585938,2.969910304630922,44.02415686791312
186,186.08999633789062,562.3800048828125,3.022086173088412,33.311416783096774
187,185.3480987548828,558.75,3.0145979578616005,34.566538358641196
188,188.47999572753906,565.2999877929688,2.99925721884114,38.04204466458816
189,187.1300048828125,552.3200073242188,2.951530983340172,46.70057862166777
190,193.2949981689453,559.3250122070312,2.8936341731831328,59.43029181853683
191,189.91000366210938,555.22998046875,2.923647884587603,52.68964066257411
192,189.12010192871094,557.9500122070312,2.9502417062854125,47.44105985768908
193,186.4001007080078,552.1199951171875,2.9620155408717985,44.564099538862024
194,184.8300018310547,551.489990234375,2.9837687862951423,40.168071585014104
195,186.77999877929688,550.1099853515625,2.9452296228012287,47.79019843677656
196,175.17990112304688,522.1099853515625,2.980421737907198,38.6572047224447
197,172.89999389648438,514.0,2.972816761970119,39.468994556869234
198,175.6300048828125,520.3599853515625,2.96281939807932,41.848028806642674
199,172.89999389648438,518.22998046875,2.9972816585465902,35.239014088119234
200,170.00999450683594,511.989990234375,3.011528773467423,32.22784693138226
201,170.0500030517578,513.6799926757812,3.02075850312942,30.66591557102447
202,169.60000610351562,512.6599731445312,3.0227591668341596,30.245452931717637
203,178.9499969482422,523.6400146484375,2.926180629105516,49.19560353091231
204,171.9792938232422,515.0999755859375,2.995127867633587,35.42177222822295
205,173.48500061035156,517.8831787109375,2.9851755303855145,37.4584768590197
206,176.1699981689453,522.1500244140625,2.9638986765120228,41.78655857984961
207,178.36000061035156,526.0,2.9490917145100766,44.94698491473514
208,178.043701171875,526.1799926757812,2.955341802110887,43.754488257621574
209,175.88999938964844,523.3699951171875,2.97555288494696,39.670285688609056
210,175.61000061035156,541.9949951171875,3.0863560915290997,20.1489835004935
211,172.8699951171875,539.9349975585938,3.1233586672607654,13.437968109892154
212,171.8300018310547,534.0399780273438,3.1079553764564247,16.003872205970765
213,169.91000366210938,528.8200073242188,3.1123535749893447,15.077749828529136
214,168.99789428710938,527.3099975585938,3.12021637774226,13.668012477162392
215,167.24000549316406,524.5399780273438,3.13645037549813,10.810866145640944
216,166.39999389648438,521.2999877929688,3.1328125415513166,11.361900970863303
217,163.7899932861328,518.25,3.16411271288499,6.057033560835521
218,165.1300048828125,523.469970703125,3.17004756994112,5.126564866327612
219,160.94039916992188,515.7899780273438,3.204850868319082,-0.6047608116185756
220,160.38999938964844,513.3200073242188,3.200448963636248,0.10332889818118929
221,157.25,512.8499755859375,3.2613670943461845,-9.47807005438176
222,158.5500030517578,515.864990234375,3.2536422598867665,-8.33165377525063
223,161.75,522.4400024414062,3.2299227353409967,-4.663177514670906
224,174.00619506835938,547.9650268554688,3.1491121717832944,9.045020749336686
225,176.05999755859375,547.7000122070312,3.1108714063497227,15.88444858120647
226,178.39999389648438,549.0399780273438,3.0775784574629594,22.03502912363399
227,177.2678985595703,548.52001953125,3.0942997800976446,18.931044936193075
228,174.35000610351562,543.322998046875,3.116277482229003,14.78762072428583
229,178.41000366210938,551.010009765625,3.0884479482954474,20.097039578017757
230,177.05999755859375,548.6500244140625,3.0986672991029494,18.13552957310401
231,177.80999755859375,538.0499877929688,3.0259827635151115,31.136386093394435
232,172.86000061035156,531.6099853515625,3.0753788237562203,21.730986969064247
233,173.92999267578125,533.6199951171875,3.0680159695740103,23.146121526993966
234,175.19000244140625,536.9099731445312,3.064729526013365,23.88955219097636
235,176.50999450683594,539.5499877929688,3.056767347936623,25.474955165825804
236,174.0050048828125,535.8900146484375,3.0797390857196576,21.11622306150832
237,172.59010314941406,534.9500122070312,3.099540486072462,17.526993186980235
238,178.4261016845703,551.9998779296875,3.0937170779280807,19.158702684171203
239,180.0449981689453,556.3300170898438,3.089949861133111,20.010802049917515
240,180.0814971923828,557.6599731445312,3.0967088892468375,18.797682770923416
241,179.55039978027344,560.010009765625,3.118957186678185,14.74755383595766
242,177.7100067138672,554.1900024414062,3.1185075769746247,14.676291431947561
243,181.71890258789062,562.0800170898438,3.093129053087841,19.61912610106026
244,181.80999755859375,561.6799926757812,3.089379023256204,20.310754006297202
245,179.38079833984375,545.0,3.0382293146420096,29.214653584094663
246,173.92999267578125,538.1199951171875,3.0938884480969544,18.646121526993966
247,171.9199981689453,537.1400146484375,3.1243602860011173,13.191922250027233
248,170.60000610351562,533.9099731445312,3.129601137414782,12.196546130646425
249,170.4250030517578,532.5,3.124541531258066,13.046318196404059
250,169.3000030517578,528.6300048828125,3.12244533581728,13.315083464796544
251,169.39999389648438,528.280029296875,3.118536294751535,13.985139063743418
252,171.39999389648438,528.0733032226562,3.08094120202584,20.594051535819858
253,174.125,531.1900024414062,3.0506245653490667,26.200350822073233
254,175.69500732421875,532.2230834960938,3.0292442090511766,30.193009535210763
255,172.2100067138672,525.77001953125,3.0530747287225584,25.490261747995305
256,173.610107421875,530.7100219726562,3.056907399308402,25.03211216080831
257,172.02499389648438,527.6649780273438,3.067373909310323,23.003059980462808
258,171.2899932861328,526.47998046875,3.0736178475369957,21.835252084051717
259,168.10000610351562,537.780029296875,3.199167220527709,0.3237569809806473
260,163.4499969482422,526.8099975585938,3.2230652027813287,-3.5913239626405584
261,160.11990356445312,521.3300170898438,3.2558726646996297,-8.7712827765356
262,157.77000427246094,514.7999877929688,3.2629775866896398,-9.763500121424386
263,159.57000732421875,516.2750244140625,3.2354139294177044,-5.476559215485111
264,162.91000366210938,524.5499877929688,3.2198758578444,-3.059883032722496
265,166.99000549316406,532.8499755859375,3.1909093841412584,1.7005952873149681
266,164.44000244140625,550.02001953125,3.344806685509718,-23.632246084227177
267,166.47999572753906,552.2999877929688,3.3175156293063712,-19.38200571184575
268,166.9799041748047,555.2999877929688,3.3255498051528827,-20.78175218121669
269,165.83999633789062,551.8900146484375,3.3278462785538747,-21.02073026083667
270,167.72999572753906,552.5549926757812,3.294312327851917,-15.635644095997236
271,167.57000732421875,552.7349853515625,3.2985317252037634,-16.327774561554634
272,168.97999572753906,554.6799926757812,3.2825186809102505,-13.759277597336222
273,160.5,552.260009765625,3.4408723349883177,-38.48455133755067
274,160.8300018310547,547.6900024414062,3.4053969794561842,-32.85817739630863
275,162.5,551.1099853515625,3.391446063701923,-30.93234052563048
276,161.32000732421875,547.2249755859375,3.392170535215339,-30.824597289234703
277,161.37530517578125,547.8073120117188,3.3946167377654763,-31.229920138463854
278,160.82000732421875,545.4299926757812,3.391555576640258,-30.63016097854279
279,161.6699981689453,547.010009765625,3.3834973462051936,-29.489278156180603
280,166.86810302734375,547.655029296875,3.281963535039011,-13.494679577892612
281,165.60000610351562,544.2000122070312,3.286231836651352,-14.09895892649763
282,166.47999572753906,538.8599853515625,3.2367851945014463,-5.9420032704395
283,166.4759979248047,540.2050170898438,3.2449423569988043,-7.299832347864367
284,169.14120483398438,546.0,3.2280720746663145,-4.563239547307489
285,169.55999755859375,550.3150024414062,3.245547360020676,-7.537647446205824
286,169.8350067138672,548.0800170898438,3.227132189615255,-4.42233215805436
287,172.99000549316406,553.7050170898438,3.200791950444352,0.05211297698156159
288,175.36000061035156,556.5,3.1734717042829983,4.843705317948775
289,179.35000610351562,558.0399780273438,3.111457814533105,16.076106738461135
290,178.89999389648438,558.439208984375,3.121516087404121,14.236344766067191
291,179.8000946044922,559.27001953125,3.110510151629681,16.286840473946995
292,177.67999267578125,557.25,3.136256320185881,11.520216140164507
293,178.44000244140625,559.7000122070312,3.136628584113689,11.50306602499495
294,185.00999450683594,577.9500122070312,3.1238853541270526,14.284222942658175
295,184.47250366210938,577.9299926757812,3.132878782489729,12.583684186367464
296,185.24989318847656,580.9099731445312,3.1358181273200683,12.092200043389994
297,185.9600067138672,581.1400146484375,3.1250806284526846,14.13529811607907
298,186.9759979248047,580.935791015625,3.107007302879899,17.591804304395055
299,188.40499877929688,583.4500122070312,3.0967862635667203,19.651948029567166
300,188.35000610351562,583.3800048828125,3.0973187468982166,19.545918673351593
301,187.25,577.969970703125,3.0866220064252334,21.43473079629507
302,187.00999450683594,577.1699829101562,3.086305544429383,21.466438637390866
303,189.39939880371094,578.4099731445312,3.0539166269687144,27.875154247233695
304,188.0,577.239990234375,3.07042547997008,24.565531164241747
305,187.9499969482422,577.719970703125,3.0737961164331273,23.92548626658413
306,187.44000244140625,578.1199951171875,3.084293574408738,21.892921905198023
307,186.7100067138672,576.2899780273438,3.086551107624924,21.386154636369383
308,185.84500122070312,567.8599853515625,3.0555569513392054,27.047184110947114
309,185.60989379882812,563.530029296875,3.0360990880564414,30.62453939645286
310,182.44000244140625,559.1400146484375,3.064788462870225,24.867436379303967
311,183.418701171875,562.3200073242188,3.065772485201981,24.820349553426468
312,185.32000732421875,567.4000244140625,3.061731070522741,25.826590656931785
313,184.94000244140625,567.4500122070312,3.0682924446635824,24.560171818032245
314,182.99000549316406,563.6599731445312,3.0802773715725573,22.108088911582286
315,189.1540069580078,570.0,3.013417527689699,35.499605223412004
316,193.8000030517578,574.6260986328125,2.9650469018792953,45.74577308855248
317,194.4698944091797,577.9998779296875,2.9721817851843486,44.51637845994185
318,195.4387969970703,577.760009765625,2.9562196382854617,47.85779410852558
319,195.38499450683594,579.8800048828125,2.967884029919832,45.565572205763374
320,194.0399932861328,577.739990234375,2.9774273872625594,43.40011259405719
321,195.92999267578125,580.6199951171875,2.9634053836667014,46.57017190342788
322,189.63499450683594,566.7000122070312,2.988372550545268,40.33927898770389
323,186.3798065185547,561.1500244140625,3.0107876754244742,35.46910665015082
324,188.4600067138672,564.3300170898438,2.9944285099525016,38.94802867199485
325,188.47390747070312,565.8300170898438,3.0021663193765846,37.49252629016223
326,188.73049926757812,567.3300170898438,3.006032513512801,36.813900546039804
327,187.78500366210938,563.7899780273438,3.0023163033923534,37.32732005625667
328,187.17999267578125,563.6500244140625,3.0112728201158423,35.53057711592578
329,192.07000732421875,580.6500244140625,3.0231165839126115,34.183969749701305
330,188.44219970703125,574.8400268554688,3.0504845928840005,28.38101701789401
331,186.4600067138672,571.2100219726562,3.063445250483169,25.665837391324658
332,187.88999938964844,571.7100219726562,3.042791121559575,29.743377220286106
333,188.0207061767578,570.6503295898438,3.0350398165900767,31.22147421036823
334,187.11129760742188,570.530029296875,3.049147948799456,28.4306729169881
335,187.89999389648438,572.3300170898438,3.0459288753630562,29.155375450957763
336,186.77000427246094,568.6699829101562,3.0447607747579095,29.198207530323657
337,186.7899932861328,568.739990234375,3.0448097364785225,29.19218690182322
338,186.52000427246094,569.405029296875,3.0527826305703436,27.66288784387268
339,188.3300018310547,573.5,3.0451866108644228,29.36188801563992
340,188.5500030517578,574.9299926757812,3.0492176259363966,28.636139751207452
341,188.38999938964844,574.9099731445312,3.0517011253630333,28.143972647875444
342,189.24000549316406,576.8900146484375,3.048456974755671,28.884879900981105
343,190.05999755859375,574.6300048828125,3.023413723372586,33.7697606904286
344,189.523193359375,575.0999755859375,3.034456972743328,31.581429716028083
345,187.2823944091797,569.7453002929688,3.042172234557049,29.76309872935974
346,187.00999450683594,565.7899780273438,3.0254531556957076,32.846443520203366
347,186.43679809570312,565.4199829101562,3.0327702936622556,31.3815835040632
348,186.54539489746094,567.517578125,3.0422491985768363,29.631616772751727
349,186.47999572753906,567.6199951171875,3.0438653374194726,29.31985094251172
350,188.75999450683594,561.9000244140625,2.9767961473092397,42.33831023160997
351,185.5399932861328,555.25,2.992616255750933,38.680810637537206
352,186.15420532226562,557.239990234375,2.9934321884896167,38.656970374727166
353,185.87539672851562,555.0,2.985871232923943,40.004468315846225
354,185.2100067138672,553.8900146484375,2.990605229576757,38.984478216882394
355,182.0800018310547,546.5599975585938,3.0017574256492296,36.2950579637411
356,180.42999267578125,542.3499755859375,3.0058748412216505,35.22324685128126
357,171.23060607910156,524.3800048828125,3.062419837727902,23.745123685457997
358,169.07000732421875,520.0900268554688,3.0761814888794143,21.118823732932356
359,170.17970275878906,522.3300170898438,3.0692850476427784,22.431072007042758
360,171.22000122070312,525.2698974609375,3.0678068783790216,22.821283967238173
361,170.95989990234375,525.4199829101562,3.073352190837081,21.83858995678679
362,171.85690307617188,526.1649780273438,3.0616458728697817,23.964985598758062
363,169.72999572753906,521.5999755859375,3.073116059127472,21.721559391704204
364,158.32000732421875,493.989990234375,3.120199389725569,12.807108465541376
365,157.74000549316406,495.05999755859375,3.1384555618013343,9.880461224567227
366,159.7093963623047,497.92449951171875,3.1176906985620607,13.32016298868075
367,158.8686065673828,496.3399963378906,3.1242169681105127,12.21321966825576
368,158.60000610351562,498.6300048828125,3.143946946366224,9.063396005219488
369,156.7711944580078,493.5400085449219,3.1481549289153357,8.299195822553258
370,156.4499969482422,493.5799865722656,3.154873737297387,7.231034631185878
371,155.66000366210938,491.2200012207031,3.155723947475889,7.062177847309215
372,157.8699951171875,491.260009765625,3.111801006904199,14.096557918928681
373,157.6739959716797,491.5849914550781,3.1177302790206016,13.144164697794679
374,159.94000244140625,493.4700012207031,3.085344464725046,18.512852831140037
375,158.7899932861328,490.5799865722656,3.089489308613178,17.721580993925897
376,157.39999389648438,487.79998779296875,3.099110588998975,16.052062180503924
377,158.44000244140625,491.3900146484375,3.1014264521370585,15.79119960501248
378,162.08999633789062,496.9244079589844,3.0657315021656393,21.940776932633412
379,161.86000061035156,499.95001220703125,3.0887804912998225,18.178934925378485
380,163.11000061035156,503.3500061035156,3.085954289865726,18.780307527555237
381,163.02000427246094,502.9750061035156,3.0853575814099243,18.86722086240502
382,161.36500549316406,498.5400085449219,3.089517501153877,18.004413084356088
383,167.25,511.0,3.0553064275037367,24.38283752084385
384,165.27000427246094,505.760009765625,3.0602044938042043,23.284676897885447
385,156.68099975585938,476.6700134277344,3.042296220795645,24.880469292113958
386,156.77999877929688,474.1600036621094,3.0243653996298105,27.707384158365358
387,155.75,470.4100036621094,3.0202889480713284,28.160262071053126
388,156.43499755859375,471.6300048828125,3.01486248117951,29.13300187644728
389,154.29010009765625,466.20001220703125,3.021580852640286,27.696977877621862
390,156.05999755859375,469.0849914550781,3.0057990439155113,30.477605354583375
391,156.02499389648438,468.1499938964844,3.000480770453233,31.30055292846123
392,155.1199951171875,465.45001220703125,3.0005803691226314,31.103549180468235
393,157.38760375976562,471.0,2.992611798823294,32.812387991088485
394,157.3000030517578,467.9700012207031,2.975015843240148,35.56196873976023
395,158.9272003173828,475.8900146484375,2.994389970364227,32.8507654123336
396,158.64999389648438,474.9599914550781,2.993759910038062,32.89342501705556
397,158.64999389648438,475.04998779296875,2.9943271734566115,32.80342867916494
398,158.77999877929688,473.3500061035156,2.981168974320682,34.91956811481674
399,168.47000122070312,494.45001220703125,2.9349439581191668,44.83816292409017
400,169.40240478515625,494.56500244140625,2.919468605352066,47.70788339854312
401,167.41000366210938,493.5799865722656,2.948330301506228,42.31503758316023
402,168.30999755859375,494.8699951171875,2.9402293523586347,43.90599337935191
403,167.07000732421875,494.260009765625,2.958400599136002,40.54665442491853
404,166.33999633789062,495.9100036621094,2.981303442226576,36.55982732495579
405,165.64999389648438,494.3500061035156,2.9843044027664605,35.91106276111975
406,166.0778045654297,493.8399963378906,2.973546029405347,37.79053434953482
407,164.9394989013672,494.0,2.9950375943327496,33.98670816789286
408,163.69000244140625,485.6499938964844,2.9668885494111072,38.336959651341886
409,164.6199951171875,488.2200012207031,2.965739373720401,38.74394555662002
