,abbv,unh,Ratio,Spread
62,135.1300048828125,490.8800048828125,3.632649945572885,-27.835330884445426
63,136.5198974609375,494.19000244140625,3.619911907587017,-26.34713018536425
64,137.50999450683594,493.55999755859375,3.589266360810288,-22.29910437393599
65,138.00999450683594,493.8900146484375,3.5786539693252,-20.903017470855417
66,137.36849975585938,494.5400085449219,3.6000976164393728,-23.767584669541094
67,137.1750030517578,492.8299865722656,3.592709864101952,-22.725553564019634
68,136.8800048828125,491.7799987792969,3.5927818617505602,-22.693960805694672
69,135.8800048828125,489.80999755859375,3.604724609636439,-24.176167570840192
70,135.91000366210938,481.4800109863281,3.5426384961577404,-15.742618973120189
71,135.9600067138672,482.1000061035156,3.5458957215125233,-16.189993155712585
72,136.10499572753906,481.4750061035156,3.537526330534945,-15.064460924854219
73,136.125,476.55999755859375,3.500899890237603,-10.080393470791565
74,135.67999267578125,464.20001220703125,3.4212856520141197,0.7433340423417847
75,135.5800018310547,471.1199951171875,3.4748487148144966,-6.521838060491264
76,135.19000244140625,469.6400146484375,3.4739256318305625,-6.388216599161668
77,135.24000549316406,457.2200012207031,3.3808043674163715,6.204417763167809
78,135.5800018310547,460.24468994140625,3.3946355194397624,4.353467115289986
79,135.27049255371094,459.3160095214844,3.395537347800422,4.2136571362715625
80,135.4600067138672,460.5400085449219,3.3998227205002487,3.643900409956841
81,135.7100067138672,460.4599914550781,3.3929700735032617,4.586969496262752
82,135.14999389648438,460.6199951171875,3.4082132143490202,2.493685113806832
83,134.88999938964844,458.510009765625,3.399140127810034,3.7061153525935127
84,136.01499938964844,456.31500244140625,3.3548873616076684,9.784856660892016
85,135.39999389648438,456.8999938964844,3.3744461927065688,7.076738330972118
86,135.7550048828125,459.4639892578125,3.384508657006308,5.738314731709947
87,136.5659942626953,456.0799865722656,3.3396306967528115,11.922021430926774
88,136.44000244140625,463.0400085449219,3.3937261819074873,4.5270494866647635
89,136.4600067138672,464.260009765625,3.4021690379885237,3.3761071751024176
90,136.3699951171875,465.010009765625,3.4099143977091564,2.315368422225815
91,136.32000732421875,463.30999755859375,3.398694048311437,3.8428123711753686
92,136.77999877929688,464.5,3.39596435257687,4.240796104411997
93,136.24000549316406,465.44000244140625,3.4163240140559155,1.4366245283133865
94,136.1300048828125,465.7900085449219,3.4216557102594476,0.7068734392938425
95,136.3699951171875,467.364990234375,3.4271834492092776,-0.03961204652418493
96,136.67999267578125,469.54998779296875,3.435396641458628,-1.1544335577470135
97,137.00999450683594,469.04998779296875,3.4234727873780484,0.4848013987646298
98,136.61500549316406,472.19000244140625,3.456355330344979,-4.0187974769934005
99,136.42999267578125,473.57000732421875,3.471157610113145,-6.037505085459175
100,136.7100067138672,472.92999267578125,3.459366318850525,-4.430823738591672
101,136.8000030517578,473.5,3.4612572327272018,-4.690144986447281
102,137.04010009765625,473.1700134277344,3.452785083275248,-3.531293474952379
103,136.94000244140625,473.45001220703125,3.4573536130146527,-4.156850182520232
104,137.2899932861328,473.7900085449219,3.451016328316608,-3.288605331271897
105,133.60000610351562,469.7099914550781,3.5157931885956546,-11.947191460938457
106,134.3997039794922,471.5299987792969,3.5084154564153414,-11.006475391444697
107,134.02999877929688,470.8699951171875,3.5131686891421583,-11.62277097385939
108,134.2615966796875,472.7049865722656,3.520775845530976,-12.658238307703217
109,134.24000549316406,471.93499755859375,3.5156062145917164,-11.96278656057146
110,133.78970336914062,469.5899963378906,3.5099113348225295,-11.172321928466689
111,133.52999877929688,467.7799987792969,3.5031828282456607,-10.258878628893088
112,133.41000366210938,470.2300109863281,3.524698284075388,-13.123138937741858
113,133.4199981689453,468.2900085449219,3.5098936813950616,-11.148633380022007
114,133.36500549316406,466.94500732421875,3.50125586241702,-9.993478313814053
115,134.9550018310547,466.30999755859375,3.4552998498147587,-3.8694704930528885
116,134.90499877929688,465.3299865722656,3.4493161171406292,-3.0620804413199223
117,135.72000122070312,467.2799987792969,3.442970782319862,-2.1985347116423397
118,135.86000061035156,468.510009765625,3.4484764291244074,-2.9452386870121656
119,135.50999450683594,460.8999938964844,3.401225094679152,3.4564833164760373
120,137.64999389648438,464.57000732421875,3.3750092838622643,7.174192871397251
121,136.77499389648438,463.2099914550781,3.386657006950043,5.513526752920283
122,136.4600067138672,464.1499938964844,3.4013628247119017,3.4861230442430426
123,136.75999450683594,464.9800109863281,3.3999709685794564,3.6917262089430936
124,136.9499969482422,463.0299987792969,3.381015035394932,6.297666361527744
125,136.8000030517578,461.55999755859375,3.373976515073352,7.249857454958969
126,135.67999267578125,467.6600036621094,3.4467867696575003,-2.7166574127363403
127,136.41000366210938,467.5400085449219,3.4274613004411973,-0.07651253878961617
128,136.47000122070312,467.9549865722656,3.4289952545356517,-0.284366515224606
129,136.38499450683594,465.8500061035156,3.4156983896066815,1.5271530970623801
130,135.92999267578125,462.8999938964844,3.405429403653309,2.906404349350821
131,135.83999633789062,464.67999267578125,3.4207892020250696,0.8157194936908057
132,135.2100067138672,462.5,3.420604814987897,0.8208569584165546
133,134.25,468.6700134277344,3.491024308586476,-8.663299313398484
134,134.3300018310547,468.739990234375,3.489466119593328,-8.45709315998957
135,134.50999450683594,466.7099914550781,3.4697049328283143,-5.805722227966415
136,134.5500030517578,469.8999938964844,3.4923818895472363,-8.857606851091164
137,134.08030700683594,469.0400085449219,3.49820207766237,-9.619109936729531
138,133.8300018310547,467.6099853515625,3.494059470625036,-9.05319227010145
139,132.97999572753906,462.95001220703125,3.4813507826813543,-7.327616984146944
140,133.54640197753906,465.44500732421875,3.4852680449039815,-7.86725992184981
141,133.3074951171875,469.1099853515625,3.5190068265792473,-12.356994120373288
142,132.72500610351562,467.1199951171875,3.519457326322281,-12.377877110665425
143,132.0800018310547,465.7099914550781,3.52596899605418,-13.194562348852203
144,132.02999877929688,464.1700134277344,3.515640518967566,-11.827205256103612
145,131.92999267578125,462.4700012207031,3.5054197445248554,-10.472434918262623
146,131.9199981689453,461.07000732421875,3.4950728754084923,-9.10694413809185
147,132.36000061035156,453.54998779296875,3.4266393600900127,-0.0679446648262867
148,130.72999572753906,452.13128662109375,3.458512211408644,-4.276359366368952
149,129.26499938964844,450.04998779296875,3.481607472385977,-7.252532595149008
150,128.94000244140625,449.989990234375,3.489917649403352,-8.314492096653426
151,128.88999938964844,452.31500244140625,3.509310300126614,-10.812125238279778
152,130.13999938964844,454.42999267578125,3.4918548855620126,-8.611855490343915
153,132.17999267578125,462.2699890136719,3.497276551887505,-9.409370714769212
154,131.86500549316406,452.0899963378906,3.4284304213017847,-0.31677930625895234
155,132.3800048828125,453.3450012207031,3.4245730812747763,0.2061008165800602
156,133.11000061035156,453.80999755859375,3.409285519327857,2.261201558935197
157,132.94000244140625,453.635009765625,3.41232888095941,1.8493203154912679
158,134.0196075439453,456.55999755859375,3.4066656806832296,2.6513538790708524
159,133.2899932861328,456.010009765625,3.42118713133034,0.6825615046302844
160,133.08999633789062,456.4200134277344,3.4294088660801316,-0.41787321934614985
161,134.2100067138672,458.0400085449219,3.4128603355296243,1.8286404276459778
162,134.47799682617188,461.3550109863281,3.430710018551823,-0.5612044079335035
163,134.57000732421875,463.0150146484375,3.440699929018344,-1.903568693903567
164,135.1367950439453,460.83990478515625,3.4101734071412237,2.2282102616987047
165,134.72500610351562,462.0799865722656,3.4298011923430725,-0.43345259404620284
166,133.64999389648438,456.5799865722656,3.4162364940016343,1.3553816799556828
167,134.19000244140625,458.42999267578125,3.416275313624453,1.369597387645881
168,136.94000244140625,461.739990234375,3.3718415510613404,7.553171790136018
169,137.16000366210938,465.9549865722656,3.3971637075785983,4.097665423253174
170,137.8800048828125,464.8299865722656,3.3712646512257938,7.708259387185278
171,136.41749572753906,459.42999267578125,3.3678230950184096,8.059367498457872
172,135.85000610351562,460.1400146484375,3.3871181006632995,5.390253313861676
173,136.7100067138672,463.04998779296875,3.387096518560841,5.449181144220828
174,135.94000244140625,461.3800048828125,3.3939973267374297,4.460949155849816
175,135.97000122070312,457.7799987792969,3.3667720428731904,8.164517284819821
176,136.55999755859375,461.45001220703125,3.379100911370748,6.531293926372966
177,136.3800048828125,460.3999938964844,3.375861397659379,6.959940084193503
178,136.4600067138672,459.7650146484375,3.3692290196972103,7.871102292289917
179,136.57130432128906,458.3999938964844,3.356488364628058,9.620345533390688
180,137.1199951171875,461.4200134277344,3.365081898036744,8.494520749502923
181,137.92999267578125,466.05999755859375,3.3789605039283668,6.650816658938792
182,136.42999267578125,468.2300109863281,3.432016683450627,-0.6975087475685497
183,136.22000122070312,467.1099853515625,3.4290851649219465,-0.30241729098364223
184,135.9199981689453,469.19000244140625,3.4519570980144825,-3.4181073118846554
185,136.27499389648438,469.7099914550781,3.4467804989363917,-2.712577240004039
186,136.64999389648438,471.760009765625,3.4523236797434067,-3.4680175558576436
187,136.5500030517578,471.54998779296875,3.45331363789302,-3.603184775878192
188,136.8300018310547,472.44000244140625,3.4527515612017052,-3.5265854023991507
189,136.88800048828125,467.2699890136719,3.4135204499073244,1.8436514529812755
190,136.44000244140625,464.8299865722656,3.4068453404776613,2.737071459321014
191,136.24960327148438,463.9800109863281,3.4053677944428506,2.9297495103552635
192,136.32310485839844,463.9100036621094,3.403018176148365,3.2534995998912835
193,136.3800048828125,464.1099853515625,3.403064736288572,3.2499486291153787
194,136.94000244140625,465.36151123046875,3.3982875926235443,3.9316507940422682
195,136.99000549316406,468.0,3.4163076226999176,1.4657829591061202
196,137.72000122070312,473.11151123046875,3.43531445713745,-1.125631191116868
197,137.30999755859375,473.67999267578125,3.449712337760764,-3.10953055299055
198,137.3249969482422,475.68499755859375,3.4639359776419982,-5.0627544230758605
199,137.4199981689453,478.7200012207031,3.483626892733332,-7.769794112408507
200,138.07000732421875,480.2398986816406,3.478234759225671,-7.045724776636321
201,139.10000610351562,481.30499267578125,3.4601363878992433,-4.5550487594738645
202,138.61000061035156,479.7099914550781,3.4608613328240097,-4.651648415381461
203,140.3699951171875,486.8599853515625,3.4684049461219173,-5.725775220316992
204,141.2635040283203,485.92498779296875,3.4398480423899946,-1.706199063283607
205,141.17999267578125,487.2900085449219,3.4515514508063445,-3.3595183733811225
206,141.05889892578125,487.20001220703125,3.4538764722910082,-3.687562846276849
207,140.9199981689453,488.54998779296875,3.4668605885678403,-5.517052734203817
208,140.27000427246094,489.30999755859375,3.4883437845211462,-8.52097662002504
209,140.72999572753906,488.69000244140625,3.4725361847344662,-6.312995328194718
210,140.02000427246094,483.5400085449219,3.453363760823883,-3.614039602815326
211,140.3300018310547,483.1650085449219,3.4430627965544476,-2.1688635554444047
212,140.8000030517578,484.9778137207031,3.4444446250645764,-2.3591267637557123
213,141.02999877929688,486.6499938964844,3.4506842381673786,-3.237313852215523
214,141.0850067138672,486.82000732421875,3.450543886010032,-3.2174284489412073
215,141.26820373535156,487.44000244140625,3.450457990918923,-3.2049893455767076
216,140.6699981689453,483.1400146484375,3.4345633108502933,-0.9701315861347282
217,141.13999938964844,484.45001220703125,3.4324076399461996,-0.6575871772585358
218,142.1199951171875,485.25,3.4143682569076836,1.9255741064806942
219,142.02960205078125,482.3900146484375,3.3964047472016703,4.473503792330147
220,142.32000732421875,484.6400146484375,3.4052837950210377,3.226043196423659
221,142.7292938232422,487.1720886230469,3.4132592936833777,2.106911342243079
222,142.72000122070312,485.2799987792969,3.4002241776109345,3.9669211892984024
223,142.5,483.7300109863281,3.3945965683251096,4.757419011259371
224,141.9499969482422,487.5199890136719,3.4344487460005473,-0.93128394360386
225,142.13999938964844,490.07000732421875,3.4477980120204563,-2.825374308597334
226,142.44000244140625,490.5799865722656,3.4441166678164676,-2.2996806255869457
227,142.77999877929688,491.8299865722656,3.4446700572712223,-2.3759425527615874
228,142.6999969482422,491.2300109863281,3.442396786907424,-2.0521499268736263
229,143.10000610351562,493.55999755859375,3.4490564396032415,-3.0012216988916705
230,143.5,493.4100036621094,3.4383972380634797,-1.4703656786732338
231,143.22479248046875,496.8399963378906,3.4689524609061215,-5.850431951145852
232,143.35000610351562,498.8550109863281,3.479979000671238,-7.433183130163885
233,143.2899932861328,496.9599914550781,3.468211422570933,-5.745340326336107
234,143.34500122070312,499.3949890136719,3.4838674858621084,-7.990439053921223
235,143.60000610351562,500.3550109863281,3.4843662236730113,-8.070131133701723
236,143.15499877929688,499.07000732421875,3.4862213096284447,-8.3213853100215
237,143.1999969482422,498.20001220703125,3.479050438716834,-7.296047154652372
238,143.77999877929688,491.3999938964844,3.417721505553677,1.5062581088683076
239,142.8300018310547,490.2049865722656,3.4320869585376093,-0.5783216181664854
240,142.52499389648438,493.239990234375,3.4607262680720705,-4.666276107746713
241,142.5800018310547,489.79998779296875,3.4352642832291482,-1.0363748353317717
242,142.63999938964844,486.0799865722656,3.4077396848863213,2.8907504362801135
243,142.44000244140625,487.55999755859375,3.422914835733418,0.7203083880849293
244,142.72000122070312,486.7200012207031,3.4103138807295568,2.5269187478921524
245,143.02000427246094,488.4200134277344,3.4150468384637125,1.8625794719181656
246,142.6875,482.7099914550781,3.3829872375301138,6.4247275398559776
247,142.38999938964844,483.44000244140625,3.3951822776435217,4.667682570677327
248,142.4600067138672,482.55999755859375,3.3873366195175176,5.7893672972257075
249,142.41799926757812,479.07000732421875,3.363830483421771,9.134339090056498
250,142.13999938964844,479.17999267578125,3.371183303316366,8.064640339840166
251,142.0,478.1300048828125,3.3671127104423415,8.631321121850617
252,140.27000427246094,474.5,3.382761713461772,6.28902093856871
253,139.91419982910156,471.54998779296875,3.3702797026244964,8.01072220483425
254,140.77999877929688,472.79998779296875,3.358431537808045,9.74964025483794
255,141.45770263671875,473.2200012207031,3.3453109473719636,11.66920149573579
256,141.74000549316406,471.7300109863281,3.328135972233182,14.133759905559172
257,142.02000427246094,473.1499938964844,3.331572874682928,13.68039101731952
258,143.10000610351562,474.25,3.3141158614412443,16.30877585970208
259,144.77000427246094,478.8500061035156,3.3076603714282373,17.473950771372103
260,144.7050018310547,478.0799865722656,3.3038248887238284,18.01956835529981
261,144.9600067138672,478.8800048828125,3.303531889509783,18.09987993762863
262,143.99000549316406,478.0450134277344,3.319987465730249,15.586225432312487
263,144.13999938964844,477.2300109863281,3.310878402991036,16.91903800099064
264,144.52000427246094,477.79998779296875,3.3061166182377155,17.660917085456816
265,144.75,478.2300109863281,3.3038342727898318,18.02488697941888
266,145.1199951171875,473.7300109863281,3.264402059852476,23.802187077698562
267,146.02999877929688,475.1499938964844,3.253783454553092,25.523726077027817
268,146.47999572753906,474.04998779296875,3.236278001227745,28.177215238872662
269,147.08999633789062,474.7250061035156,3.227445903343365,29.60804590675403
270,146.77999877929688,479.20001220703125,3.2647500762523634,24.062863755867482
271,146.19000244140625,480.8399963378906,3.289144184333767,20.386089555720588
272,145.88499450683594,480.05999755859375,3.2906742683264723,20.113137507546668
273,143.80999755859375,470.739990234375,3.273346764661319,22.269823796432064
274,144.72000122070312,473.8599853515625,3.274322701455131,22.291350588730126
275,145.02000427246094,475.2950134277344,3.2774444864500127,21.891995443615514
276,144.8800048828125,475.2250061035156,3.280128313689012,21.47869575687602
277,145.00999450683594,472.8800048828125,3.2610166388256805,24.272448195710325
278,144.44000244140625,470.5899963378906,3.258030935916045,24.59472558048546
279,144.97000122070312,470.4200134277344,3.2449472957619996,26.594374509020412
280,145.44000244140625,473.7900085449219,3.2576320172697932,24.846921359302854
281,144.66000366210938,471.7349853515625,3.260991106107123,24.209226537821365
282,143.9550018310547,469.05999755859375,3.2583792962545455,24.450401379585145
283,143.6699981689453,468.82000732421875,3.263172640768889,23.70649969563007
284,144.24000549316406,472.239990234375,3.2739876057253463,22.254300622134025
285,143.9199981689453,469.1400146484375,3.2597277697135723,24.249544367873483
286,144.08999633789062,467.94000244140625,3.2475537118072255,26.036425611317412
287,145.13270568847656,466.7650146484375,3.216125630912828,30.811062951298
288,145.02000427246094,462.3900146484375,3.1884567716582572,34.79699422291239
289,145.35000610351562,464.19000244140625,3.1936015338782897,34.13624138645534
290,144.8249969482422,461.7099914550781,3.1880545567702296,34.80381157430483
291,145.24000549316406,459.1199951171875,3.161112487969416,38.82650372517017
292,146.00999450683594,463.0299987792969,3.1712212601831076,37.574662285074595
293,145.5500030517578,462.45001220703125,3.1772586912456697,36.5666626826974
294,146.83999633789062,462.42999267578125,3.149210053177151,41.04000733802624
295,146.9600067138672,464.4100036621094,3.16011147554124,39.4742971300291
296,148.2899932861328,466.0,3.1424912070825317,42.47569105798536
297,147.02999877929688,462.82000732421875,3.1477930433703296,41.305920635142144
298,146.875,461.7099914550781,3.143557388630319,41.88084848059728
299,147.14999389648438,461.7300109863281,3.137818757309235,42.81016507485029
300,146.77999877929688,459.6400146484375,3.1314894295616327,43.62286131446123
301,144.77000427246094,449.94500732421875,3.1079988536673,46.37894955066898
302,144.95989990234375,452.510009765625,3.121621980081877,44.46950631922195
303,144.89500427246094,448.69000244140625,3.0966561248563713,48.06548043171259
304,144.52999877929688,447.3599853515625,3.095274262298301,48.135422643176724
305,144.21749877929688,449.2799987792969,3.115294625008385,45.136594219864634
306,144.28329467773438,450.0079040527344,3.1189189646511384,44.635830072449124
307,145.22999572753906,455.7950134277344,3.1384357697209846,42.11692962179623
308,148.64999389648438,468.0899963378906,3.148940568836183,41.62849170206081
309,149.3699951171875,470.2850036621094,3.148456979550341,41.919078341774224
310,149.89999389648438,473.39599609375,3.15807882167534,40.6377519285123
311,149.9550018310547,474.69000244140625,3.165549642526836,39.53364441186474
312,149.88999938964844,474.04998779296875,3.1626525433537838,39.94925711297989
313,149.3249969482422,474.3599853515625,3.176695094900831,37.68875361413947
314,149.5399932861328,475.75,3.1814231734629708,37.04095104029622
315,145.96499633789062,469.4849853515625,3.216421725279695,30.9643326746274
316,147.08999633789062,470.3800048828125,3.197906156733256,33.953047127457154
317,146.77000427246094,469.760009765625,3.200654057988387,33.468363080960074
318,146.75999450683594,469.1449890136719,3.196681701918567,34.048828040086136
319,146.5800018310547,468.8299865722656,3.198458048272029,33.74245832876605
320,147.07000732421875,471.7049865722656,3.2073499903510756,32.55905920537677
321,147.75999450683594,475.7900085449219,3.2200191271860805,30.85601649468478
322,147.76499938964844,473.25,3.20272054921521,33.41330293602019
323,147.0399932861328,472.19000244140625,3.2113032100222356,31.970428634268302
324,146.63999938964844,470.7799987792969,3.2104473591025533,31.99957017264356
325,146.4550018310547,470.3500061035156,3.2115666943631926,31.790912799284996
326,147.17999267578125,474.8599853515625,3.226389516118665,29.783752735070294
327,147.47000122070312,475.17498779296875,3.2221806730836287,30.469920108407706
328,147.67999267578125,476.25,3.224878274781378,30.119842079557174
329,149.64999389648438,484.8599853515625,3.239959940706372,28.310710674237583
330,150.2581024169922,483.8500061035156,3.220125892184824,31.420007013044227
331,150.65499877929688,484.9599914550781,3.219010290959703,31.680190452984192
332,150.75999450683594,485.4800109863281,3.2202177545470456,31.52263801082458
333,149.7100067138672,485.614990234375,3.2437042846608457,27.762882518847363
334,149.64500427246094,485.8760986328125,3.2468581293109557,27.277372173087514
335,149.57000732421875,484.9700012207031,3.242428143828643,27.92456452156088
336,150.02000427246094,487.989990234375,3.25283279787211,26.458058566218227
337,149.2899932861328,485.0799865722656,3.2492464892978434,26.847912471568378
338,149.98500061035156,483.6499938964844,3.224655745096581,30.677214982240997
339,150.27499389648438,489.6600036621094,3.2584263753116995,25.66832235484614
340,150.6699981689453,490.32000732421875,3.2542643743476125,26.371955596570814
341,150.72000122070312,488.2349853515625,3.239350991223969,28.629598503822166
342,150.44000244140625,486.3399963378906,3.2327837572809903,29.557973495577443
343,148.67999267578125,484.67498779296875,3.259853454861774,25.14706227243707
344,149.36000061035156,491.44000244140625,3.2903053055246603,20.72957644616369
345,150.60780334472656,494.7799987792969,3.2852215342839424,21.697254672646267
346,150.0399932861328,495.0,3.299120382230446,19.517055033220544
347,150.02000427246094,495.4599914550781,3.302626165476182,18.988057345515102
348,150.02000427246094,494.1567077636719,3.293938766100834,20.291341036921352
349,150.5500030517578,498.32000732421875,3.3099966603979447,17.957707494753294
350,149.63999938964844,491.4773864746094,3.284398479545891,21.65880643487705
351,149.4600067138672,488.8999938964844,3.271109139132156,23.61482686027577
352,149.00999450683594,485.1099853515625,3.2555533402781767,25.85129967035502
353,149.3000030517578,488.1400146484375,3.2695244787048936,23.82244018822368
354,149.47000122070312,488.07000732421875,3.265337548258587,24.479316548855053
355,149.72000122070312,487.3800048828125,3.2552765222354147,26.03237098672352
356,149.4499969482422,486.8699951171875,3.2577450990902412,25.61026984674558
357,146.9250030517578,473.7799987792969,3.22463834567624,29.98346209097369
358,148.24000549316406,472.7049865722656,3.1887814965985273,35.59813622763809
359,149.47500610351562,480.010009765625,3.2113061727069248,32.55659200386239
360,149.35000610351562,480.6199951171875,3.2180781752634555,31.515080654068782
361,148.25999450683594,476.618896484375,3.214750533815777,31.753232548155978
362,147.47999572753906,476.1000061035156,3.228234471765808,29.57940491417449
363,147.14999389648438,473.20001220703125,3.215766441281087,31.340163854147164
364,148.1699981689453,475.0050048828125,3.205810965464181,33.05643807335534
365,148.92999267578125,476.17999267578125,3.1973411407628225,34.50510938608679
366,149.9199981689453,483.82000732421875,3.227187921780792,30.282799607184273
367,149.53500366210938,485.6400146484375,3.2476677885118725,27.13371117195865
368,149.1699981689453,484.44000244140625,3.247569942936813,27.073648500610233
369,149.63999938964844,486.8599853515625,3.2535417491136513,26.276207557923925
370,148.83999633789062,485.69000244140625,3.2631685997815545,24.684413544098646
371,148.9499969482422,480.0350036621094,3.2227929741342263,30.719157308899383
372,148.42999267578125,479.45001220703125,3.230142396182044,29.50898586191235
373,149.1027069091797,483.9714050292969,3.245892814837291,27.309942488378937
374,149.02099609375,485.1400146484375,3.2555145071183995,25.859250139681734
375,149.2100067138672,486.7300109863281,3.2620467065570655,24.921757773969915
376,149.08999633789062,489.70001220703125,3.2845933612956695,21.53745577493575
377,149.1999969482422,491.45001220703125,3.2939009534800214,20.167200760439613
378,149.77999877929688,488.3999938964844,3.2607824667975147,25.219506023960406
379,149.99169921875,488.4649963378906,3.2566135251625252,25.885337530241912
380,149.75999450683594,485.4599914550781,3.2415866003047884,28.090449556225934
381,150.14999389648438,487.885009765625,3.2493175464394635,27.011790253099406
382,150.19000244140625,486.80999755859375,3.241294291532576,28.224920278412213
383,149.85189819335938,485.5050048828125,3.2398989317862874,28.362706769036635
384,149.10000610351562,483.0899963378906,3.2400400842538923,28.18202743690344
385,151.47999572753906,490.4800109863281,3.237919361105176,29.008231974756626
386,152.61000061035156,494.5799865722656,3.240809806659015,28.80926826931247
387,152.69000244140625,489.8599853515625,3.208199472912727,33.805452450065076
388,152.44000244140625,489.05999755859375,3.2082130000396383,33.74238824657172
389,151.83999633789062,485.875,3.1999144607378605,34.85603994305083
390,152.07969665527344,486.5,3.198980604904635,35.05853529293026
391,152.08999633789062,487.7799987792969,3.2071800284327763,33.814093160216174
392,152.97999572753906,489.19000244140625,3.1977383717062264,35.47655249845158
393,153.80999755859375,492.19000244140625,3.1999870636101337,35.341891447887605
394,153.97999572753906,496.2799987792969,3.2230160576016824,31.838764146409602
395,154.4600067138672,493.5199890136719,3.1951312156026495,36.25587167233172
396,154.8800048828125,493.4800109863281,3.18620864817064,37.7457707325502
397,156.0,499.1499938964844,3.199679448054387,35.94224391006023
398,155.8800048828125,498.2300109863281,3.1962406683325906,36.44797871839896
399,153.77999877929688,496.6700134277344,3.229743902785101,30.7583184361051
400,154.3800048828125,495.29998779296875,3.20831695898017,34.19968993298525
