,ba,lmt,Ratio,Spread
55,207.8699951171875,354.2799987792969,1.7043344739560424,193.54640754218568
56,212.47000122070312,360.489990234375,1.696663002603912,199.5180029398472
57,211.2899932861328,361.57000732421875,1.7112500298799005,195.31312713929336
58,213.22999572753906,362.6099853515625,1.700558048197394,199.41060060716737
59,213.97860717773438,362.44000244140625,1.6938141958291992,201.56303206071576
60,214.13999938964844,362.3299865722656,1.692023851709139,202.10044154685275
61,213.85000610351562,361.5299987792969,1.6905774536396116,202.13247853231317
62,213.66000366210938,361.92999267578125,1.6939529461403178,201.22932633774442
63,217.7899932861328,361.7699890136719,1.6610955515223234,212.32623446776418
64,216.52000427246094,361.3349914550781,1.6688295969197713,209.3980883426473
65,217.07000732421875,362.17999267578125,1.6684939441441315,210.0095873511806
66,216.4199981689453,361.4200134277344,1.6699936072709731,209.04823345273715
67,214.74000549316406,360.80999755859375,1.6802178836215016,205.20934724838813
68,212.3300018310547,359.92999267578125,1.695144301661938,199.70725865898342
69,213.10000610351562,358.2300109863281,1.681041767836994,203.44634066936763
70,210.57760620117188,359.18499755859375,1.705713176430794,195.8116165497411
71,212.2949981689453,357.8699951171875,1.6857203335162563,201.6745606557553
72,212.52999877929688,359.2699890136719,1.6904436600818789,200.89688774777065
73,211.3800048828125,359.739990234375,1.7018638562044321,197.38151001779752
74,212.25999450683594,358.6400146484375,1.6896260432009353,200.81184556268354
75,211.9250030517578,358.0799865722656,1.6896542711612599,200.48476014093174
76,211.3300018310547,358.0199890136719,1.6941276009635715,198.9690947798738
77,215.27999877929688,359.989990234375,1.6721943156615935,207.45934726542
78,215.4893035888672,360.8900146484375,1.6747467676492234,207.11359705428256
79,217.16000366210938,362.2799987792969,1.6682629981116932,210.14790662849546
80,217.36000061035156,362.5400085449219,1.6679242157108103,210.41752228954832
81,216.44000244140625,362.4372863769531,1.6745392824280283,208.08393516853508
82,216.57000732421875,361.3269958496094,1.6684073677325062,209.53850040674288
83,215.5,360.17999267578125,1.671368875525667,207.8519449157083
84,208.5,365.1400146484375,1.7512710534697242,184.3547501545186
85,209.8699951171875,365.0799865722656,1.7395530331451705,188.042754831655
86,209.14190673828125,366.739990234375,1.7535461732846822,184.4546511573873
87,209.0832977294922,364.80999755859375,1.7448069813332372,186.22943735847028
88,209.52000427246094,364.80999755859375,1.7411702468476131,187.38590945059812
89,209.11990356445312,363.4100036621094,1.7378068632768966,187.72636963891753
90,209.3000030517578,363.2799987792969,1.7356903654199247,188.33330813820047
91,212.14999389648438,363.1199951171875,1.711619163629893,196.04056504808617
92,213.35000610351562,361.6549987792969,1.6951253266138877,200.68339476170368
93,214.00999450683594,362.5238037109375,1.6939573525355038,201.56234969731682
94,215.76499938964844,363.8299865722656,1.6862326494170063,204.9037138013338
95,216.25,364.5199890136719,1.6856415676932803,205.49807423373196
96,216.82000732421875,364.3699951171875,1.680518323073073,207.15754302446956
97,216.02000427246094,364.1600036621094,1.6857698197376338,205.24899236500644
98,219.0500030517578,364.7550048828125,1.665167769007641,212.67793556157076
99,218.02000427246094,364.1300048828125,1.670167864173404,210.5753262267415
100,218.2949981689453,362.3999938964844,1.660138788961219,213.03356712377288
101,218.0800018310547,360.9895935058594,1.6553081001233478,213.87462119091495
102,217.54449462890625,360.7200012207031,1.6581435528213657,212.72610068525265
103,217.2100067138672,361.17999267578125,1.6628147024163904,211.38032919063804
104,217.61000061035156,361.4700012207031,1.6610909434624037,212.14957149907187
105,225.32000732421875,365.3699951171875,1.621560372982978,228.6669671248316
106,225.9199981689453,365.7898864746094,1.6191124709600426,229.83595204744327
107,224.8625946044922,366.4986877441406,1.6298784081397364,226.32696898055784
108,225.17990112304688,366.5400085449219,1.627765207804361,227.12592900283042
109,225.73080444335938,365.79998779296875,1.6205142612015795,229.3248340459849
110,223.89999389648438,365.0039978027344,1.6302099497666203,225.2725309718634
111,223.89999389648438,365.17999267578125,1.6309959920973236,225.09653609881653
112,222.53509521484375,366.1400146484375,1.6453135820889382,220.5220337403869
113,222.52999877929688,367.8800048828125,1.6531703900635544,218.76854729082063
114,223.25999450683594,367.5,1.6460629268211668,221.08170316453075
115,222.87359619140625,368.05279541015625,1.6513970326663034,219.5056602774719
116,223.9499969482422,368.8949890136719,1.6472203350774253,221.51395621955274
117,224.8000030517578,369.6300048828125,1.6442615652354289,223.0298989235803
118,225.9199981689453,372.55999755859375,1.649079322672398,223.0658409634589
119,228.92999267578125,371.239990234375,1.6216310754883838,232.35681803992819
120,226.5,373.6600036621094,1.649713040450814,223.50177688278987
121,225.14869689941406,373.7250061035156,1.6599030385260392,219.85829743206332
122,225.3936004638672,374.55999755859375,1.6618040476204177,219.67185164709875
123,226.6490020751953,375.44000244140625,1.6564820449412196,222.11636056259957
124,225.77000427246094,376.2200012207031,1.6663861190642402,219.00862833329862
125,225.05999755859375,376.5400085449219,1.6730650165713732,216.8084042753691
126,220.1195068359375,375.42999267578125,1.7055734772093682,204.83517297507754
127,220.6300048828125,379.9200134277344,1.7219779949219902,201.69703658071458
128,221.77999877929688,378.7300109863281,1.7076833486829404,205.93241553139072
129,220.37449645996094,378.7149963378906,1.7185064625057374,202.22542455865474
130,218.92999267578125,377.9700012207031,1.7264423051456823,199.14513164140945
131,218.93499755859375,378.1199951171875,1.7270879454345391,199.0083915131368
132,217.09500122070312,377.3999938964844,1.738409414193798,194.85577415587593
133,219.10000610351562,378.51580810546875,1.7275937816571114,199.04954879754135
134,220.34060668945312,379.5799865722656,1.7226964755853815,201.2706885340415
135,220.0500030517578,380.69000244140625,1.7300158925781264,199.391105544196
136,219.65499877929688,380.614990234375,1.7327854697120104,198.42008025825342
137,218.27000427246094,379.45001220703125,1.7384432344325855,195.91736078782745
138,216.61529541015625,377.7799987792969,1.7440134966645768,193.20542791623907
139,213.99000549316406,375.04998779296875,1.7526518910480133,188.98323135809883
140,206.9949951171875,373.3900146484375,1.8038601099367046,172.1192450744783
141,210.42999267578125,375.5299987792969,1.7845840034689944,179.07570998245367
142,208.2899932861328,373.9200134277344,1.7951895217264313,175.01861841212056
143,206.8800048828125,371.95001220703125,1.797902182077591,173.25473410965552
144,207.30999755859375,372.04998779296875,1.7946553093167308,174.29345117068388
145,205.30999755859375,370.7799987792969,1.80595199059159,170.26710510191756
146,205.36000061035156,371.2099914550781,1.807606108062928,169.96952888476326
147,195.8000030517578,371.4100036621094,1.8968845652363489,144.45304144893058
148,196.6999969482422,371.5365905761719,1.8888489900380352,146.70978915883327
149,193.3455047607422,368.9800109863281,1.9083971538046725,140.38311142046658
150,195.9416961669922,368.7900085449219,1.882141554141794,147.44826367469594
151,198.48500061035156,367.125,1.8496359869565548,155.8483684939603
152,200.39999389648438,367.7449951171875,1.8350549217438816,160.29959643876217
153,204.14999389648438,374.05999755859375,1.832280228958828,163.9152222769275
154,201.32000732421875,375.94000244140625,1.8673752670591164,154.54093881135535
155,201.25340270996094,377.7699890136719,1.87708622029164,152.53457206151668
156,201.55889892578125,382.010009765625,1.8952773199375836,149.10355647226416
157,201.49000549316406,382.4599914550781,1.8981586233966024,148.47113343075105
158,204.0,385.3550109863281,1.8889951518937653,152.22299988114221
159,203.7100067138672,385.2550048828125,1.891193324753776,151.5550551771494
160,204.0,387.17999267578125,1.8979411405675553,150.3980181916891
161,198.38499450683594,386.82000732421875,1.9498450892710524,135.88852825248776
162,199.03500366210938,388.3900146484375,1.9513653754481577,136.03985407475935
163,197.14999389648438,390.8900146484375,1.9827036609175768,128.5480323985502
164,197.92999267578125,391.0979919433594,1.9759410216520166,130.40562255315288
165,198.9199981689453,392.94500732421875,1.9753921724375119,131.18030758491912
166,193.94000244140625,388.95001220703125,2.0055172079547745,121.98743966102805
167,194.22000122070312,391.25,2.0144681162647124,120.42893554697426
168,196.0,392.0199890136719,2.000101984763632,124.37268152404593
169,194.4250030517578,390.0249938964844,2.0060433986088504,122.19682084537934
170,192.30999755859375,389.19000244140625,2.023763753222587,117.4309234039604
171,188.7899932861328,385.239990234375,2.040574203795324,112.05937455170815
172,189.50999450683594,385.510009765625,2.0342463244159874,113.69603888276228
173,189.6490020751953,388.6199951171875,2.0491539152054212,110.95416886171287
174,189.75,389.1400146484375,2.0508037662631753,110.7016087566611
175,185.3000030517578,389.29998779296875,2.100917330714937,98.75729813527099
176,187.9250030517578,388.6650085449219,2.0681921097953997,106.34371717901794
177,188.47999572753906,391.3900146484375,2.076559971988852,105.08842466512053
178,187.5,391.4150085449219,2.0875467122395834,102.46823789243385
179,185.33999633789062,389.0799865722656,2.0992769734544487,99.08320827817775
180,188.17999267578125,390.7149963378906,2.0762834070838796,104.96898463173571
181,190.55999755859375,393.2900085449219,2.0638644709469642,108.6966241033114
182,195.32000732421875,387.3550109863281,1.9831814277138722,127.23692501911901
183,192.8800048828125,385.81500244140625,2.0002851134093174,122.31539829821364
184,195.06739807128906,388.6050109863281,1.992157658474068,125.31797339489904
185,198.23060607910156,388.17999267578125,1.9582243143668876,134.1196964778592
186,199.2050018310547,389.5299987792969,1.9554227815507181,135.35005357696755
187,198.0500030517578,388.1700134277344,1.9599596437587086,133.65140865104846
188,200.24000549316406,389.1199951171875,1.9432680006117538,138.5009203421179
189,204.23500061035156,386.9200134277344,1.8944843551371355,151.28031842823557
190,207.01600646972656,386.9100036621094,1.8689859313786443,158.6548976425975
191,207.6699981689453,387.9525146484375,1.8681201813890678,159.3442662463672
192,208.75,387.8599853515625,1.8580119058757485,162.2968213366984
193,207.85000610351562,388.1000061035156,1.867211906215822,159.67346596078008
194,208.44000244140625,388.0350036621094,1.8616148489596587,161.3008775536264
195,208.2899932861328,386.9200134277344,1.857602505638441,162.01861841212056
196,204.60000610351562,385.82000732421875,1.8857282297881086,153.34692023111498
197,204.2100067138672,386.1000061035156,1.890700716956085,152.03413772705588
198,206.0731964111328,386.45001220703125,1.8753045953440348,156.61817010297287
199,207.00489807128906,386.1199951171875,1.865269849722175,159.41548928734224
200,207.3000030517578,386.2699890136719,1.863338076831719,160.04698282138727
201,208.0749969482422,387.1050109863281,1.86041098961361,161.26427453004388
202,207.52000427246094,387.3599853515625,1.8666151569801568,159.5395865751913
203,205.49020385742188,387.05999755859375,1.8835934282646045,154.4643227939006
204,207.0,388.8299865722656,1.8784057322331673,156.6925269188619
205,206.43499755859375,389.159912109375,1.8851450418377693,154.86638025571088
206,207.2899932861328,390.1199951171875,1.8820010987152922,156.17046918144834
207,207.74000549316406,390.7825012207031,1.8811133671292903,156.6996707977452
208,207.3699951171875,390.9700012207031,1.8853740195140616,155.53232133016982
209,206.33999633789062,389.6499938964844,1.888388101250209,154.12471931955932
210,205.0,388.2699890136719,1.8939999464081554,151.95618939501745
211,204.26210021972656,387.3299865722656,1.8962401059991614,150.94210958963097
212,205.75999450683594,388.0199890136719,1.885789266002244,154.21878217952522
213,206.5399932861328,388.8999938964844,1.8829282780004588,155.40434474623717
214,206.80999755859375,390.70001220703125,1.8891737189655808,154.3193429860119
215,207.7100067138672,392.15399169921875,1.887987959287075,155.24873852561942
216,206.49000549316406,389.260009765625,1.8851276062294047,154.91195282629954
217,210.26170349121094,390.9049987792969,1.8591355072686213,163.25505202633636
218,211.1999969482422,390.4349060058594,1.8486501498460792,166.20990307682226
219,210.1898956298828,391.82000732421875,1.864123896869729,162.14988423384094
220,212.375,393.4599914550781,1.8526662340439228,166.2964225701019
221,214.02499389648438,394.5799865722656,1.8436163897900109,169.5458877327939
222,212.58999633789062,394.9100036621094,1.857613295380274,165.41575668655346
223,211.8699951171875,392.20001220703125,1.8511352303099895,166.21906427932757
224,210.4199981689453,393.75,1.8712575013134436,160.82924163315707
225,211.65789794921875,395.3299865722656,1.8677781004284268,162.52742107829377
226,212.19000244140625,396.1000061035156,1.866723227042207,163.16650339179162
227,211.83999633789062,395.18548583984375,1.8654904299068813,163.1541488529048
228,211.6999969482422,395.2099914550781,1.8668398542854097,162.758901398213
229,212.07000732421875,395.6700134277344,1.865751873261468,163.27872889313213
230,213.27000427246094,396.0400085449219,1.8569887964130434,166.08652674384157
231,216.1280975341797,396.4200134277344,1.8341900842626089,173.27523166648953
232,215.22999572753906,394.8800048828125,1.834688531902837,172.43691615835556
233,214.72500610351562,394.8399963378906,1.8388170223059364,171.13962757228606
234,216.0399932861328,395.2950134277344,1.8297307244598382,174.1669168565683
235,216.19000244140625,395.656005859375,1.8301309098074932,174.20317380080851
236,215.52999877929688,395.1300048828125,1.8332947019937877,172.9813745022872
237,215.86000061035156,394.4800109863281,1.8274808203044675,174.50526853631348
238,221.02999877929688,390.8399963378906,1.7682667443171487,191.83630452391392
239,221.4149932861328,389.7300109863281,1.7601789526632605,193.96581983202705
240,223.0800018310547,389.3800048828125,1.745472483802927,198.7250475200572
241,220.35000610351562,387.3699951171875,1.7579758765026288,193.5055712123465
242,219.42999267578125,386.42999267578125,1.761062778900744,192.00922395694082
243,219.1750030517578,385.5899963378906,1.759279073658022,192.17396504914498
244,218.8300018310547,385.4100036621094,1.761230180675413,191.44033669057924
245,219.92999267578125,389.1400146484375,1.7693812922646894,190.62328575489417
246,220.96499633789062,389.625,1.7632883328009175,192.87916350637252
247,221.09979248046875,389.2049865722656,1.7603136674433864,193.6561397035638
248,217.24549865722656,389.0,1.7906009671287617,183.6543104787984
249,212.22999572753906,395.8399963378906,1.8651463238310109,163.53242207962015
250,212.22320556640625,395.5899963378906,1.864027994874988,163.76444059530868
251,212.3000030517578,396.1199951171875,1.8658501621434984,163.437814423967
252,212.0050048828125,392.17999267578125,1.8498619544032082,166.59661228965322
253,213.91000366210938,386.44000244140625,1.8065541387761554,177.3813584574241
254,213.0800018310547,387.8800048828125,1.8203491719056393,173.74337210786646
255,211.22000122070312,385.7099914550781,1.8261054314266902,170.98779229262018
256,210.11000061035156,386.0799865722656,1.8375136140628068,167.67832958836632
257,209.82000732421875,386.8900146484375,1.843913836351202,166.10035070468612
258,210.0399932861328,386.82000732421875,1.8416493034127195,166.75291771276957
259,217.9499969482422,385.0763854980469,1.766810694608512,189.4435544878634
260,217.5050048828125,386.510009765625,1.7770166253133768,186.83151667651433
261,217.55999755859375,386.489990234375,1.776475430095023,186.99716602677304
262,218.8000030517578,385.6700134277344,1.7626600002217685,191.10088513134409
263,218.3350067138672,385.1400146484375,1.7639865473023844,190.39949570185323
264,217.22000122070312,383.67999267578125,1.7663198164056215,188.90679631923152
265,217.75,382.2099914550781,1.7552697655801521,191.7803231041543
266,218.08999633789062,384.6400146484375,1.7636756435747196,190.2506671769302
267,218.00999450683594,384.57501220703125,1.7640246864690072,190.10381136609934
268,217.66000366210938,385.1099853515625,1.7693190244974857,188.64200382683944
269,216.85000610351562,386.70001220703125,1.7832603242927092,184.90696772823597
270,219.22999572753906,388.0199890136719,1.7699219841061644,189.88960219237245
271,218.94500732421875,388.07000732421875,1.7724542434966597,189.08488684252885
272,218.9199981689453,386.8399963378906,1.76703818551724,190.24866939562858
273,214.63380432128906,388.3450012207031,1.8093375479632405,177.3931050900799
274,215.87069702148438,388.2799987792969,1.7986693151810853,180.7336066321142
275,216.8000030517578,391.0899963378906,1.803920621922333,180.38456713874965
276,215.35499572753906,391.17999267578125,1.8164426200295392,176.46794930803915
277,214.5500030517578,389.0899963378906,1.8135166199183272,176.42619017100677
278,213.19000244140625,388.6700134277344,1.8231155728541142,173.24466360879197
279,213.57000732421875,388.8800048828125,1.8208549494145831,174.0409887498826
280,212.28500366210938,389.5450134277344,1.8350095706608032,169.97307521661506
281,210.40499877929688,388.9800109863281,1.8487203880281688,165.55950975002386
282,210.30999755859375,387.9599914550781,1.844705415618627,166.32795013223168
283,209.3699951171875,387.4599914550781,1.8505994196456421,164.338666178233
284,211.08999633789062,388.4599914550781,1.840257701427368,167.89351758175613
285,209.36000061035156,386.3699951171875,1.845481438626266,165.40219538753016
286,209.0399932861328,386.5299987792969,1.849072001500769,164.39475871647235
287,204.07080078125,390.2049865722656,1.9121059214666325,147.56051662600387
288,200.86990356445312,391.3949890136719,1.9484999099832045,137.8940020722977
289,201.4600067138672,391.30999755859375,1.9423706170841626,139.54168553362527
290,200.0399932861328,388.9700012207031,1.9444611791419577,138.12124840409447
291,199.1300048828125,385.9599914550781,1.938231215743778,138.7214564171609
292,200.91000366210938,387.4849853515625,1.9286495360541385,141.91019751142008
293,198.69000244140625,386.19000244140625,1.9436810996833815,137.3262452474436
294,198.8699951171875,386.3800048828125,1.9428773287550571,137.61289356769842
295,198.69000244140625,385.9700012207031,1.9425738410493292,137.54624646814673
296,201.5399932861328,387.3999938964844,1.9221991009321913,143.6635070401418
297,198.86000061035156,388.364990234375,1.9529567989660301,135.60144108754244
298,198.2100067138672,388.9200134277344,1.9621613453107498,133.32512515552267
299,197.89999389648438,390.1700134277344,1.9715514171861004,131.2541592751676
300,196.5,389.010009765625,1.9796947061863868,128.7067445427023
301,189.77999877929688,389.5899963378906,2.052850663103656,110.33106886081819
302,191.00999450683594,388.5,2.0339249838892393,114.67829996021587
303,190.14999389648438,389.3774108886719,2.047738224491581,111.52346336978238
304,189.90499877929688,389.5400085449219,2.0512362025690334,110.71207759643929
305,193.27000427246094,391.5,2.0256635346687624,117.66318446438211
306,195.8800048828125,391.2398986816406,1.99734474642118,124.83500468163643
307,198.42999267578125,395.7799987792969,1.9945573420746416,127.04769948782487
308,200.25,404.875,2.021847690387016,122.77238258789876
309,201.42010498046875,408.5199890136719,2.028198669905793,122.22602760332305
310,203.35000610351562,412.20660400390625,2.027079378566981,123.65011412490358
311,202.00999450683594,412.80999755859375,2.0435127408739393,119.49814535503188
312,201.49000549316406,413.20440673828125,2.05074393504992,117.72671814754793
313,200.94000244140625,409.5950012207031,2.0383945269441326,119.87962343588961
314,201.47000122070312,409.489990234375,2.032510983041061,121.3881599864375
315,201.30499267578125,426.5,2.1186757185248473,103.94117994812657
316,206.77000427246094,428.125,2.070537269205931,116.7884462708395
317,204.16000366210938,425.6499938964844,2.0848843370954637,112.35173347546018
318,203.9199981689453,424.1449890136719,2.079957791399511,113.22116360156136
319,202.42999267578125,425.82000732421875,2.103542077414519,107.60036110777926
320,204.2449951171875,430.7200012207031,2.1088399300730645,107.5067977638603
321,205.33999633789062,433.82000732421875,2.1126912197386045,107.30653835060596
322,199.83999633789062,450.2449951171875,2.253027438791135,76.31662908093236
323,197.27499389648438,453.739990234375,2.300038039653748,66.02907775526515
324,194.02000427246094,451.5199890136719,2.3271826567924694,59.62932110662453
325,193.60989379882812,452.1300048828125,2.3352629145729593,57.93326399289552
326,194.39999389648438,455.79998779296875,2.3446502165821914,56.35559851566657
327,194.6999969482422,454.4150085449219,2.333924066088818,58.535036107645084
328,194.80999755859375,456.6099853515625,2.3438734719670955,56.63135934685184
329,196.2100067138672,442.42999267578125,2.2548798610510032,74.51881082503772
330,199.0,442.96209716796875,2.2259401867737125,81.37507599340623
331,197.25,447.5400085449219,2.268897381723305,72.16287141931971
332,198.66619873046875,447.92999267578125,2.2546864818382604,75.52321879840329
333,198.22999572753906,449.4800109863281,2.2674671879836206,72.81806185411577
334,198.5500030517578,450.5299987792969,2.2691009410956955,72.61550707009545
335,197.94000244140625,450.1600036621094,2.274224502929188,71.37011837082619
336,191.97000122070312,441.010009765625,2.2972860705387337,64.71054881360632
337,190.67999267578125,446.3599853515625,2.3408852658732866,55.94441447111146
338,190.19000244140625,452.0050048828125,2.3765970822891505,49.00181870567528
339,190.72000122070312,451.0799865722656,2.365142531906086,51.33036258044186
340,189.92999267578125,453.7300109863281,2.3889329146706437,46.58826318043154
341,190.24000549316406,449.2799987792969,2.3616483694616006,51.85924126781785
342,188.85000610351562,447.80999755859375,2.3712469318805987,49.648291222539655
343,184.6300048828125,453.3500061035156,2.4554514115474557,32.933012421046925
344,181.9499969482422,452.32000732421875,2.485957762631271,26.86590117780517
345,182.7949981689453,458.67498779296875,2.509231611299593,22.74862551401165
346,182.10000610351562,458.6499938964844,2.5186709419205764,20.933163981420336
347,180.0800018310547,462.1050109863281,2.5661095418016506,12.12883714412172
348,179.92990112304688,458.1099853515625,2.5460470021504618,15.72637095602707
349,180.83999633789062,458.1499938964844,2.53345500538749,18.096447018473185
350,176.2899932861328,478.7598876953125,2.7157519197260775,-14.562617174467645
351,178.1300048828125,479.25,2.6904507206143466,-10.18007049336134
352,175.3699951171875,467.2799987792969,2.664537901520989,-5.519037547434008
353,175.00999450683594,468.375,2.676275725394101,-7.567380699289201
354,173.9499053955078,469.1000061035156,2.696753441957491,-11.099680378223722
355,172.5399932861328,465.54998779296875,2.6982149409321057,-11.283345551695417
356,169.17999267578125,465.94439697265625,2.7541341597383693,-20.57559928619216
357,170.86000061035156,461.3500061035156,2.7001639029349547,-11.53226593573194
358,172.6999969482422,467.2900085449219,2.705790485248055,-12.599649799174328
359,178.9040985107422,458.56658935546875,2.563197786818363,12.553269770517803
360,177.50999450683594,453.9800109863281,2.5574898599236073,13.448027167430356
361,176.49000549316406,455.0899963378906,2.578559590761175,9.636940017461969
362,174.7322998046875,450.75,2.5796604320085064,9.32223720411284
363,173.69000244140625,448.6404113769531,2.5829950202706717,8.671647781420093
364,182.29330444335938,448.70001220703125,2.461417952662367,31.395032060219222
365,178.9199981689453,453.3399963378906,2.5337581096430823,17.82196774686591
366,178.52999877929688,453.239990234375,2.5387329487112207,16.889190125619308
367,179.5366973876953,447.864990234375,2.4945595900499713,24.930096704170438
368,178.3227996826172,448.1700134277344,2.5132513297536665,21.41046900986285
369,178.7100067138672,452.7250061035156,2.5332941027100637,17.880865425969688
370,178.5500030517578,448.8999938964844,2.514141619848407,21.282161128526667
371,180.35499572753906,450.010009765625,2.495134708912925,24.95206827552809
372,177.02999877929688,449.4700012207031,2.538948225272582,16.686927827462597
373,178.00999450683594,452.07000732421875,2.539576547803659,16.682114600149276
374,176.77000427246094,450.69000244140625,2.5495841576534906,14.778417592861247
375,178.0709991455078,447.5,2.5130425625024584,21.413672428362673
376,177.7949981689453,444.489990234375,2.5000140319583646,23.692785366510094
377,178.38999938964844,444.45001220703125,2.4914513914888308,25.308426313505578
378,181.5500030517578,445.6400146484375,2.4546406343016733,32.48664300023077
379,179.5500030517578,445.57000732421875,2.4815928696797456,27.260315242011387
380,177.74429321289062,441.80999755859375,2.4856494100174698,26.238502823488403
381,179.0,443.1400146484375,2.475642539935405,28.23380768855614
382,178.88999938964844,441.8346862792969,2.4698680070813612,29.2478360118495
383,177.33999633789062,442.7300109863281,2.496504004335169,24.247843534362715
384,176.25999450683594,438.92999267578125,2.490241724470031,25.187836051453388
385,176.898193359375,447.989990234375,2.53247351895939,17.81789597899686
386,175.0,444.0199890136719,2.537257080078125,16.7611631584455
387,175.95089721679688,443.9903869628906,2.5233766578401156,19.308900353783798
388,173.54249572753906,444.79998779296875,2.563060914436212,12.121448873629477
389,172.7949981689453,440.42999267578125,2.548858458536882,14.51194521900854
390,175.375,441.8599853515625,2.5195152407786887,19.91422964851202
391,175.4499969482422,444.45001220703125,2.5332004556155345,17.522807277068722
392,178.4600067138672,446.1700134277344,2.5001120511168557,23.773816216446136
393,177.39999389648438,443.7250061035156,2.5012684406428782,23.41173200439559
394,177.0850067138672,447.1549987792969,2.525086720084705,19.14760049570745
395,176.4698944091797,445.7300109863281,2.525813326282253,18.943667849198306
396,176.89999389648438,448.010009765625,2.5325609113801586,17.802644571676666
397,178.77999877929688,448.6700134277344,2.5096208551920594,22.12120881756468
398,179.91000366210938,448.7099914550781,2.4940802752569806,25.07367304230408
399,188.33200073242188,417.44000244140625,2.2165112716797193,78.64652132981954
400,189.44419860839844,417.010009765625,2.201228714465042,82.02180032017472
401,187.5449981689453,419.2699890136719,2.235570093082316,74.73242011409909
402,186.3159942626953,421.1722106933594,2.2605263297982336,69.57559018184892
403,184.3350067138672,419.0799865722656,2.2734693428187507,66.42182737657689
404,187.52499389648438,420.3999938964844,2.2418344624959663,73.54944056626985
405,189.0399932861328,421.32000732421875,2.22873477723047,76.64139934716914
406,187.64999389648438,425.8699951171875,2.2694911216043807,68.41046028821913
