,noc,lmt,Ratio,Spread
796,484.8450012207031,440.29998779296875,0.908125249686843,9.413954804823378
797,485.3500061035156,440.17999267578125,0.9069331145365217,10.003331100503475
798,493.1400146484375,442.4849853515625,0.89728063472402,14.938829587736892
799,495.93499755859375,445.1700134277344,0.897637826770107,14.851622675054658
800,493.3699951171875,443.55999755859375,0.8990412914211319,14.077574726676163
801,494.9849853515625,442.8500061035156,0.8946736147743591,16.28863289470029
802,494.489990234375,442.6099853515625,0.8950838117911694,16.068576131838928
803,494.17999267578125,442.3399963378906,0.895098957654683,16.050435219771817
804,492.510009765625,441.5799865722656,0.8965908871220792,15.258264851877742
805,493.95001220703125,441.9200134277344,0.8946654570432739,16.256660783957546
806,492.760009765625,440.42999267578125,0.8938022240994478,16.64062342168886
807,492.5249938964844,439.6000061035156,0.8925435491623148,17.252172451316643
808,491.17999267578125,439.44500732421875,0.8946720425851877,16.157048153522272
809,491.9700012207031,439.8699951171875,0.8940992215496022,16.466340670418038
810,493.30999755859375,440.04998779296875,0.8920354137779278,17.53181923988898
811,493.1700134277344,439.3500061035156,0.8908692624067964,18.101691461989834
812,489.70001220703125,439.375,0.8972329774299551,14.851474765136503
813,488.75,438.04998779296875,0.8962659596787085,15.293489867594632
814,489.5450134277344,438.6300048828125,0.895995246303458,15.45240491945451
815,490.94000244140625,439.57000732421875,0.8953640060664674,15.808987143873582
816,490.2799987792969,440.67999267578125,0.898833307034735,14.085555650948935
817,488.55999755859375,439.5400085449219,0.8996643416189782,13.626869694726894
818,490.7200012207031,439.94000244140625,0.8965194028102018,15.234509979565347
819,491.04998779296875,440.4800109863281,0.8970166417599803,15.001210322910412
820,491.57000732421875,440.82501220703125,0.8967695458203204,15.139545776217107
821,489.239990234375,439.0899963378906,0.8974940828682881,14.708907005648244
822,485.1400146484375,436.20001220703125,0.8991219009694115,13.788133185810908
823,484.95001220703125,435.510009765625,0.898051343031414,14.301536206302545
824,485.1099853515625,434.2699890136719,0.8951990314092452,15.690245388135894
825,484.5,432.6199951171875,0.8929205265576625,16.773283096820524
826,483.260009765625,432.55499267578125,0.8950771508810856,15.685765835270944
827,481.25,430.92999267578125,0.8954389458198052,15.442544784978496
828,479.92999267578125,431.0799865722656,0.8982143086512276,14.065658605769885
829,482.3599853515625,433.7099914550781,0.8991417294678239,13.694231540135023
830,483.0199890136719,433.3031005859375,0.8970707433262619,14.714568550637738
831,485.17999267578125,434.6700134277344,0.8958943484674977,15.355289890163691
832,482.8800048828125,433.0199890136719,0.896744500983757,14.867570655551093
833,487.2950134277344,433.7300109863281,0.8900768508493061,18.261116755997808
834,487.25,433.29998779296875,0.889276527025077,18.649301827633952
835,488.027587890625,432.8900146484375,0.8870195566596847,19.78201079691694
836,485.1300048828125,432.17999267578125,0.8908539738336287,17.7988490533828
837,488.0,432.635009765625,0.8865471511590676,20.011373874958043
838,488.29998779296875,433.0447998046875,0.8868417174490929,19.88041009795636
839,488.8900146484375,433.80499267578125,0.8873263508720503,19.668622816962728
840,490.5799865722656,434.75,0.8861959556027639,20.29437458879106
841,488.3399963378906,433.0899963378906,0.8868616119623108,19.872399854637468
842,488.4700012207031,432.9200134277344,0.8862775858207311,20.163216933296145
843,489.6700134277344,436.2650146484375,0.8909367588073097,17.93357749049294
844,490.9800109863281,435.80999755859375,0.8876328726358869,19.60618319938276
845,492.0199890136719,437.1000061035156,0.8883785534399697,19.28279127282399
846,494.57000732421875,438.8399963378906,0.8873162339789967,19.91293772527921
847,490.3699951171875,436.1000061035156,0.8893284875623303,18.749190101832813
848,489.9200134277344,435.2950134277344,0.8885022074974745,19.135943384522864
849,490.6000061035156,435.5,0.8876885335955548,19.562981916147283
850,490.67498779296875,435.3599853515625,0.8872675318336272,19.772688947685868
851,488.69000244140625,434.4599914550781,0.8890298334007144,18.82772095307313
852,486.5425109863281,433.010009765625,0.8899736405105054,18.281698040801064
853,485.1400146484375,431.1199951171875,0.8886506618704783,18.86815027565466
854,481.76348876953125,429.7099914550781,0.891952174608743,17.139812606438046
855,482.3399963378906,430.2950134277344,0.8920989689735422,17.090630604950764
856,486.1199951171875,431.989990234375,0.8886488821144591,18.90900652441808
857,485.260009765625,432.6000061035156,0.8914808502609899,17.49966979415085
858,488.1099853515625,432.5950012207031,0.8862654200960987,20.153609261026123
859,486.8500061035156,431.510009765625,0.886330500885063,20.067502050620465
860,485.9700012207031,429.7300109863281,0.8842727121157554,21.029572641434516
861,484.5199890136719,429.7099914550781,0.8868777371390406,19.701865721457853
862,483.0199890136719,429.30999755859375,0.8888037914026,18.70767157798149
863,481.4700012207031,427.70001220703125,0.888321206145045,18.877007300849233
864,481.0899963378906,427.1600036621094,0.8879004072287884,19.063817003941825
865,479.30999755859375,425.79998779296875,0.8883603303953959,18.769397533588847
866,480.875,426.3800048828125,0.8866753415811022,19.643985567957078
867,480.94000244140625,425.2799987792969,0.8842683008700435,20.804408755723944
868,477.6499938964844,422.5398864746094,0.8846224052630923,20.486594017278993
869,478.8999938964844,423.3900146484375,0.8840885780841219,20.798289210084807
870,479.3699951171875,423.864990234375,0.8842126010217981,20.760160344594784
871,480.0849914550781,422.8450012207031,0.880771131667983,22.44470892020188
872,478.1700134277344,421.69000244140625,0.8818829926589198,21.819814724491938
873,478.7550048828125,421.3500061035156,0.8800952508196792,22.7035364558153
874,477.989990234375,420.1099853515625,0.8789095879300068,23.232507692270918
875,477.8500061035156,418.8299865722656,0.8764883984987025,24.382397004215466
876,478.7699890136719,420.79998779296875,0.8789188910104228,23.267481897051074
877,478.6600036621094,422.2349853515625,0.8821187943867191,21.73025749731112
878,480.8800048828125,423.2799987792969,0.8802195859286094,22.748643503311758
879,481.0199890136719,422.55999755859375,0.8784666068140954,23.59875419136721
880,478.3399963378906,420.2200012207031,0.8784964762258086,23.447808038753454
881,480.30999755859375,422.6000061035156,0.8798484484012057,22.89883791634917
882,485.3699951171875,425.3138122558594,0.8762672116828562,24.888090482953306
883,484.2850036621094,424.83099365234375,0.8772334275061565,24.362454346382595
884,483.55499267578125,423.0,0.8747712388601419,25.51493294127396
885,478.135009765625,420.385009765625,0.8792182148964406,23.09227294222801
886,478.6549987792969,420.0899963378906,0.877646733888159,23.870594679143938
887,477.6499938964844,419.17498779296875,0.8775777099325406,23.851492698919618
888,476.7099914550781,418.8500061035156,0.8786264471299322,23.302780947477732
889,479.9100036621094,421.06500244140625,0.8773832577531887,24.062063774101308
890,482.5799865722656,421.2699890136719,0.8729537086813842,26.338716028661953
891,482.07000732421875,419.7099914550781,0.8706411622343473,27.424708941752318
892,479.875,417.17999267578125,0.8693513783293175,27.914539081681188
893,480.1300048828125,417.44000244140625,0.8694311919607955,27.891545821222042
894,479.81500244140625,417.8800048828125,0.8709190057762792,27.15876162223775
895,479.57000732421875,417.5299987792969,0.8706340938811483,27.28105488426569
896,479.0950012207031,415.2699890136719,0.866780049793028,29.0995660976041
897,482.1499938964844,417.94000244140625,0.8668256926933328,29.269042170364276
898,482.510009765625,417.552001953125,0.865374797418083,29.991662537946798
899,483.8999938964844,418.80999755859375,0.8654887432137174,30.025599766464314
900,485.25,419.2200012207031,0.8639258139530204,30.87037101328524
901,487.3800048828125,420.54998779296875,0.862879033976963,31.52013599613638
902,487.79998779296875,420.17999267578125,0.8613776203170249,32.280487880209066
903,484.8500061035156,417.7200012207031,0.8615447993446447,31.99859320892806
904,486.760009765625,419.4599914550781,0.8617388097618129,32.033872482549086
905,482.510009765625,416.25750732421875,0.8626919626525721,31.286157166853048
