,bmy,abt,Ratio,Spread
0,73.18000030517578,120.62999725341797,1.6484011581083062,-13.75442141619311
1,72.88999938964844,120.33999633789062,1.6509808937518096,-13.887951721095618
2,73.13999938964844,119.5,1.6338528985127792,-12.682843414799919
3,72.81500244140625,119.51499938964844,1.6413513064951328,-13.172483906441741
4,72.7249984741211,119.66999816894531,1.6455139316576186,-13.458928788377605
5,73.06700134277344,120.30000305175781,1.6464341062445402,-13.589456308894754
6,73.21499633789062,120.20999908447266,1.6418767342375857,-13.283313365684265
7,73.58999633789062,119.9800033569336,1.6303846898706436,-12.505649685537591
8,73.70999908447266,120.25,1.6313933183229574,-12.600388572529681
9,73.66999816894531,120.08999633789062,1.6301072257731248,-12.498804162445083
10,73.33000183105469,120.07499694824219,1.6374607111681723,-12.980351701507686
11,73.51000213623047,120.11000061035156,1.6339273176425826,-12.752474300672091
12,73.4800033569336,119.80000305175781,1.6303755794596524,-12.486288395513668
13,73.73999786376953,120.37999725341797,1.6324925514076254,-12.686574172512323
14,73.53900146484375,120.21499633789062,1.6347107513468335,-12.81511802040147
15,73.23500061035156,120.0999984741211,1.6399262302613444,-13.144097558153803
16,73.26499938964844,119.88999938964844,1.6363884581781298,-12.89028682024582
17,73.37999725341797,120.16999816894531,1.6376397201806643,-13.002337213929607
18,73.49500274658203,119.91999816894531,1.6316755383007633,-12.584377685983512
19,73.31500244140625,119.31999969482422,1.6274977251782186,-12.247260274807388
20,73.02999877929688,118.37999725341797,1.620977669891147,-11.723490825702754
21,73.3499984741211,117.88999938964844,1.6072256556520812,-10.76615008806806
22,73.38999938964844,117.87999725341797,1.6062133565032402,-10.697728699812814
23,73.38999938964844,117.68000030517578,1.6034882311468501,-10.497731751570626
24,73.41999816894531,117.38999938964844,1.5988831696716284,-10.16391918260797
25,73.70500183105469,118.58999633789062,1.608981661919235,-10.947683138548527
26,73.74500274658203,118.06999969482422,1.6010576350584864,-10.369267243457344
27,73.81999969482422,118.55999755859375,1.6060687896061643,-10.749735973638565
28,74.55999755859375,118.4000015258789,1.587982905080342,-9.509011634297963
29,74.2699966430664,118.86000061035156,1.6003770833810578,-10.392541939200456
30,74.12000274658203,118.75,1.6021316189910157,-10.501599596025528
31,74.1500015258789,118.8550033569336,1.6028995402711126,-10.562791299523795
32,73.91010284423828,118.72000122070312,1.606275686977454,-10.778148682779687
33,73.68000030517578,118.57499694824219,1.6093240561497755,-10.969197174207196
34,73.80000305175781,118.86000061035156,1.610569047361584,-11.078943080242254
35,74.5999984741211,119.66999816894531,1.6041555042452058,-10.720589025339592
36,74.77999877929688,120.83999633789062,1.615940068340114,-11.627706131339934
37,74.56999969482422,120.7300033569336,1.6190157415987392,-11.8244058667632
38,74.61000061035156,120.9000015258789,1.6204262235202953,-11.935984783683736
39,74.55999755859375,120.2300033569336,1.6125269218584617,-11.33901346535265
40,74.5250015258789,119.54000091552734,1.6040254742432567,-10.700120905509934
41,74.44999694824219,119.5,1.6051041625035483,-10.769660265903923
42,74.80999755859375,118.16999816894531,1.5796016846062657,-8.913896308959295
43,75.00499725341797,118.5999984741211,1.581227955697532,-9.05910972447245
44,75.22000122070312,118.93000030517578,1.5810954317352786,-9.07510946868561
45,75.23999786376953,119.2249984741211,1.5845959843059985,-9.340903582785046
46,75.1500015258789,119.1500015258789,1.5854956634278712,-9.397341594848825
47,75.20500183105469,119.45999908447266,1.5884581633657189,-9.627014074700142
48,75.33999633789062,119.97000122070312,1.5923812988077728,-9.939863770471646
49,76.17500305175781,122.61000061035156,1.60958314011544,-11.360379380394107
50,76.09120178222656,122.21009826660156,1.6061002508064932,-11.082864422537696
51,76.48500061035156,122.41000366210938,1.6004445667160296,-10.707647156876206
52,76.94000244140625,123.56999969482422,1.6060566126044653,-11.203136732933899
53,77.08499908447266,123.97000122070312,1.6082247219702515,-11.391378219764391
54,77.1050033569336,123.55999755859375,1.6024900094564711,-10.952159360476116
55,77.26000213623047,123.38999938964844,1.5970747602631203,-10.55579355389294
56,76.90499877929688,122.125,1.5879982047782897,-9.809258062006236
57,77.50749969482422,123.04000091552734,1.5874592961969032,-9.8443377965974
58,77.73500061035156,123.56999969482422,1.589631423742075,-10.042083347565708
59,77.9800033569336,123.37999725341797,1.5822004609140303,-9.494267165882604
60,77.7699966430664,123.47000122070312,1.5876302758168,-9.890974991881066
61,77.99500274658203,123.88999938964844,1.5884350923377288,-9.982363475395402
62,77.77999877929688,123.30999755859375,1.585368982950098,-9.716363731182241
63,77.32499694824219,120.69999694824219,1.5609440893872035,-7.770869577487829
64,77.12000274658203,121.05500030517578,1.5696965248168506,-8.425256280340491
65,76.98100280761719,120.8550033569336,1.5699328269204507,-8.428261497392853
66,76.8499984741211,120.41000366210938,1.566818556316002,-8.174586802858045
67,76.66500091552734,120.33999633789062,1.5696862310154562,-8.374758769712486
68,76.69999694824219,120.07499694824219,1.5655150159819409,-8.0586494985005
69,76.5,120.05999755859375,1.5694117327920751,-8.33573522664291
70,76.0,119.8949966430664,1.5775657453035052,-8.9009582479257
71,76.61199951171875,119.79000091552734,1.5635931926982793,-7.902169134840349
72,76.80000305175781,119.16000366210938,1.551562486030162,-6.997602511139249
73,76.82360076904297,119.06999969482422,1.5499143297485865,-6.873135307822693
74,76.78500366210938,118.44000244140625,1.542488725566762,-6.29950711715378
75,76.47000122070312,117.81999969482422,1.5407349001444268,-6.139549016308706
76,76.55999755859375,118.37000274658203,1.5461077131825898,-6.558117107760538
77,76.6500015258789,117.70500183105469,1.5356164316750158,-5.761670089594205
78,76.69000244140625,117.95999908447266,1.53814050501039,-5.9582480909873965
