,aapl,adbe,Ratio,Spread
120,162.6999969482422,513.8599853515625,3.1583281806393066,-101.25981358237102
121,162.92999267578125,516.7100219726562,3.1713622119953775,-103.5229839172572
122,162.87379455566406,515.9249877929688,3.167636569163649,-102.88134710585088
123,163.0800018310547,515.1300048828125,3.158756433032602,-101.56019747428486
124,159.60000610351562,501.0,3.139097624313713,-96.30988870796803
125,159.75,501.2099914550781,3.1374647352430554,-96.13714974485329
126,162.61000061035156,504.7950134277344,3.1043294479613928,-92.42447990945864
127,162.3300018310547,501.7550048828125,3.090956688369998,-90.09892743512059
128,161.1446075439453,497.57000732421875,3.087723597505599,-88.9386292933864
129,158.77999877929688,491.6199951171875,3.096233775644097,-89.02224727110503
130,159.07000732421875,489.3599853515625,3.0763812335416696,-86.02224011705955
131,158.7949981689453,491.2799987792969,3.0938002106125144,-88.64397789139515
132,159.1999969482422,493.04998779296875,3.0970477213844743,-89.38055584101058
133,165.44960021972656,493.0849914550781,2.9802730910212714,-73.46882213781795
134,167.89999389648438,508.2300109863281,3.0269805209145386,-82.3613192756629
135,168.2357940673828,506.6300048828125,3.011428142811832,-79.90447204161116
136,168.27000427246094,509.06500244140625,3.025286679241618,-82.25217747430578
137,166.94500732421875,505.635009765625,3.0287519098049267,-82.20309994234715
138,168.710205078125,512.4199829101562,3.037279118194829,-84.483923982278
139,170.3498992919922,518.5399780273438,3.043969971115324,-86.42000984121673
140,172.6199951171875,525.9199829101562,3.046692143358723,-88.00754753117015
141,172.57000732421875,525.030029296875,3.0424176103235956,-87.24514476732931
142,172.63499450683594,529.0599975585938,3.064616180919473,-91.10928913778834
143,173.02999877929688,528.260009765625,3.0529966681640617,-89.30139266366412
144,173.6199951171875,530.1300048828125,3.053392580301555,-89.66592955604541
145,173.2899932861328,527.3900146484375,3.0433956666939337,-87.76798517663043
146,174.8000030517578,534.489990234375,3.0577230028772595,-91.01495952305983
147,172.89999389648438,532.239990234375,3.0783112147073197,-93.61309878480508
148,173.97999572753906,534.3800048828125,3.0715025750413107,-92.99733761744683
149,173.77999877929688,534.5050048828125,3.0757567535815307,-93.6326578200159
150,173.00999450683594,534.7100219726562,3.0906308245188048,-95.802448571433
151,173.0924072265625,531.4099731445312,3.0700940709026194,-92.29211215544844
152,174.127197265625,533.9213256835938,3.0662718637176205,-92.16305309327323
153,174.61000061035156,535.5399780273438,3.067063605494283,-92.54976513569666
154,175.02999877929688,534.3101196289062,3.0526773887637497,-90.24822263138346
155,173.94000244140625,531.364990234375,3.0548751453155325,-90.08437143554887
156,174.48550415039062,531.339111328125,3.045176239225919,-88.66656857707154
157,174.4799041748047,532.489990234375,3.0518700291174725,-89.83173660473325
158,174.92999267578125,530.2100219726562,3.0309840746141123,-86.40330454388585
159,175.22000122070312,531.77001953125,3.034870538902945,-87.22330471405913
160,175.8300018310547,533.0900268554688,3.031849066166111,-86.98681011273409
161,175.8300018310547,522.0399780273438,2.9690039958535803,-75.93676128460909
162,175.0500030517578,514.635009765625,2.939931452691609,-70.52206906736463
163,175.13009643554688,515.01611328125,2.9407630313890185,-70.69880310536048
164,175.67999267578125,516.1599731445312,2.9380691863820165,-70.43952575492513
165,174.9550018310547,516.52001953125,2.9523021012570285,-72.64948774282364
166,174.61000061035156,515.9949951171875,2.9551285339529247,-73.00478222554041
167,173.0,510.8299865722656,2.9527744888570266,-71.9479155539433
168,171.5749969482422,512.4500122070312,2.9867406167672463,-77.20403590128394
169,171.5500030517578,512.1500244140625,2.9854270784218135,-76.96782353303543
170,171.97500610351562,514.1900024414062,2.989911232402595,-77.92334679558509
171,173.01719665527344,516.7266235351562,2.986562223434377,-77.80067284426998
172,172.8520050048828,516.2025756835938,2.9863846570308037,-77.6981346068841
173,173.53500366210938,517.2100219726562,2.980436286962126,-76.96281423788658
174,172.32000732421875,513.0700073242188,2.977425635543768,-75.92303278161832
175,173.27999877929688,512.2999877929688,2.956486561645667,-72.7034607040626
176,172.6199951171875,509.67999267578125,2.952612716329716,-71.76755729679515
177,171.83999633789062,503.3382873535156,2.9291102076363917,-67.41612801900375
178,172.55799865722656,512.25,2.9685671135856526,-74.49575726487122
179,172.61000061035156,512.9000244140625,2.971438633917156,-75.01309141797732
180,172.25999450683594,508.5199890136719,2.9520492582710016,-71.5261455732843
181,171.7100067138672,507.2300109863281,2.9539921446253405,-71.63953836927148
182,171.99989318847656,502.0950012207031,2.9191587966308217,-65.76484269471185
183,173.66000366210938,511.5799865722656,2.9458711032141163,-71.01382384402332
184,174.8000030517578,509.6099853515625,2.9153888813186595,-66.13495464024733
185,174.32989501953125,509.8900146484375,2.9248570051126994,-67.61453037192435
186,174.05999755859375,507.5199890136719,2.915776146916385,-65.93318588029145
187,174.3498992919922,509.7090148925781,2.9234832768038705,-67.38248691532733
188,174.82000732421875,511.30999755859375,2.924779636980139,-67.78392314654094
189,175.67999267578125,519.47998046875,2.956967225217582,-73.75953307914388
190,175.4499969482422,521.4000244140625,2.971787024697844,-76.266443310664
191,175.5612030029297,519.47998046875,2.958967992831999,-74.06264155377575
192,175.6199951171875,518.5,2.95239730335954,-72.93264477767106
193,175.91009521484375,516.6599731445312,2.93706835024744,-70.35238692416745
194,175.59800720214844,517.0549926757812,2.9445379302086696,-71.54374269583435
195,176.27999877929688,521.760009765625,2.9598366994480765,-74.50856283337602
196,174.9199981689453,511.9599914550781,2.9268236726174957,-68.17877640920865
197,174.39999389648438,507.17999267578125,2.9081422616150974,-64.72564130453988
198,174.9199981689453,506.45001220703125,2.895323676586595,-62.66879716116178
199,173.13999938964844,500.94500732421875,2.89329449630441,-61.705708270604546
200,173.06100463867188,498.8399963378906,2.8824517538159538,-59.80226344653319
201,172.7050018310547,496.54998779296875,2.8751337976806783,-58.4206458870495
202,172.25999450683594,495.3999938964844,2.875885345954919,-58.406150456096796
203,171.72000122070312,490.05999755859375,2.8538317847362706,-54.44402255863618
204,172.05999755859375,485.95001220703125,2.8243055858555652,-49.46648896921273
205,171.80999755859375,487.6300048828125,2.838193421872974,-51.78439163193924
206,171.02499389648438,484.2200012207031,2.831282084499211,-50.37743467322248
207,168.97999572753906,477.9200134277344,2.8282638508189204,-49.29554590127346
208,168.8350067138672,477.07501220703125,2.825687761635555,-48.82050443984481
209,168.44000244140625,473.80999755859375,2.8129303650622655,-46.56339847256284
210,168.4199981689453,475.0899963378906,2.820864514327561,-47.89444095259729
211,168.99000549316406,478.1549987792969,2.8294868526922383,-49.5049899349993
212,169.3300018310547,475.57000732421875,2.8085395510637765,-46.05245024206023
213,168.95899963378906,475.364990234375,2.8134931626294364,-46.79409717947392
214,167.5,474.1199951171875,2.830567135027985,-49.27194381166039
215,168.53030395507812,474.0899963378906,2.813084562312661,-46.612980302229474
216,169.1300048828125,473.92999267578125,2.80216389164158,-44.92275579619174
217,171.0800018310547,477.6050109863281,2.7917056691288424,-43.622083995552956
218,171.46499633789062,478.072509765625,2.78816388170289,-43.107215411531016
219,170.87600708007812,474.17999267578125,2.7749945751808496,-40.71758684073548
220,171.83999633789062,476.5799865722656,2.773393835711925,-40.65782723775375
221,171.82000732421875,474.9599914550781,2.7642880410244897,-39.088836886368156
222,172.19000244140625,477.9200134277344,2.7755386877955566,-41.1047645375249
223,172.8000030517578,479.7300109863281,2.7762152923263392,-41.358260170574866
224,170.72999572753906,470.8800048828125,2.7580391065801373,-37.79016744773493
225,170.86990356445312,472.05999755859375,2.76268662714221,-38.613165697838625
226,170.86819458007812,471.864990234375,2.7615729855051137,-38.42251908642125
227,170.8699951171875,470.9750061035156,2.7563353400958874,-37.52794063314617
228,172.4149932861328,473.989990234375,2.7491228065517523,-36.60064571687623
229,173.13999938964844,479.8699951171875,2.7715721197228884,-40.630696063573296
230,172.5500030517578,477.6199951171875,2.7680091954210013,-39.886154288379444
231,170.9199981689453,468.29998779296875,2.73987826357264,-34.7253325382231
232,171.30499267578125,469.989990234375,2.7435860618720964,-35.432967616310535
233,171.0500030517578,462.989990234375,2.7067523061913037,-29.083609327238396
234,170.64500427246094,460.45001220703125,2.698291779300214,-27.57704236395104
235,169.80499267578125,459.9549865722656,2.7087247514004784,-29.225423875872554
236,169.2100067138672,457.9700012207031,2.7065184270994496,-28.758628473098856
237,168.9199981689453,457.70001220703125,2.7095667604096385,-29.228636847847458
238,168.5,446.760009765625,2.6513947167099405,-19.360318512316912
239,168.10499572753906,445.177490234375,2.6482109488043357,-18.785707662222382
240,167.69549560546875,447.1199951171875,2.6662612105521957,-21.773109415130666
241,166.35000610351562,445.6317138671875,2.678880057208303,-23.718032927634187
242,168.0399932861328,448.25,2.667519744759422,-22.02408025404289
243,167.375,443.8999938964844,2.652128417604089,-19.370897584429844
244,167.60000610351562,442.55999755859375,2.6405726816337536,-17.45676668431425
245,166.6300048828125,450.239990234375,2.702034309793243,-27.611853224237866
246,164.5500030517578,441.2699890136719,2.6816771852314956,-23.94926776711141
247,164.40499877929688,439.7749938964844,2.674949041463478,-22.82427134413412
248,163.89999389648438,437.3999938964844,2.6687004892308694,-21.737861976942913
249,163.35000610351562,438.5,2.6844198568448205,-24.241238903789526
250,165.1199951171875,442.69000244140625,2.68101995840797,-23.91486667077722
251,164.3300018310547,438.4100036621094,2.6678634380642947,-21.650646318855554
252,163.88999938964844,442.3843994140625,2.6992763503665267,-26.74776987742202
253,162.93499755859375,441.3800048828125,2.7089330806543632,-28.180196168495076
254,164.30490112304688,443.0400085449219,2.696450352464727,-26.344699170938345
255,162.16000366210938,437.45001220703125,2.697644316279987,-26.227708878269784
256,161.42999267578125,435.30499267578125,2.6965558596663954,-25.9454145420536
257,160.8000030517578,434.0400085449219,2.699253733255306,-26.287937102539917
258,160.07000732421875,429.17999267578125,2.6812018056979614,-23.29060749349738
259,155.85000610351562,447.1700134277344,2.8692332108779253,-52.048551939880966
260,158.02999877929688,451.43499755859375,2.8566411507036924,-50.750979673347004
261,157.25999450683594,448.62689208984375,2.85277189215686,-49.907647866170365
262,157.9114990234375,449.6050109863281,2.8471961431991533,-49.22336181193448
263,159.50999450683594,456.9100036621094,2.864460030073715,-52.44956955592882
264,160.35000610351562,460.69000244140625,2.8730276576603497,-54.086161188538554
265,162.77000427246094,463.82000732421875,2.849542269150708,-51.041202069913496
266,162.14999389648438,462.04998779296875,2.8495220794638993,-50.853225782043936
267,164.02999877929688,465.2449951171875,2.8363409045876833,-49.25113754525508
268,164.3000030517578,466.5069885253906,2.8393608025584243,-49.82417726577536
269,164.48500061035156,463.3399963378906,2.816913363641567,-46.18513791752561
270,164.77999877929688,464.860595703125,2.821098429098487,-46.95300817035691
271,164.6750030517578,465.489990234375,2.826719183895021,-47.8503139943419
272,164.8699951171875,465.5,2.8234367306745445,-47.36277421631617
273,163.77999877929688,462.3380126953125,2.822921090128594,-46.98206511032534
274,165.0800018310547,467.6300048828125,2.832747756820308,-48.95691757872295
275,164.3000030517578,463.2900085449219,2.819780888250965,-46.60719728530661
276,164.07000732421875,463.44500732421875,2.824678409432902,-47.34906235081111
277,162.8300018310547,459.9049987792969,2.824448772385781,-46.97310135771444
278,163.8199005126953,463.0400085449219,2.8265186774975386,-47.58224610300955
279,165.1199951171875,467.67999267578125,2.832364380485014,-48.904856905152215
280,166.1497039794922,476.8399963378906,2.8699418952726323,-55.43741429962087
281,164.85000610351562,467.4848937988281,2.8358196936024163,-49.3986727809462
282,163.92999267578125,467.7749938964844,2.8535046348818187,-52.03631589330435
283,162.54769897460938,466.8999938964844,2.872387593560559,-54.688431720780514
284,163.19140625,467.5899963378906,2.865285661069488,-53.73592496362279
285,162.8699951171875,466.54998779296875,2.8645545636400294,-53.51604190484683
286,163.1699981689453,466.67999267578125,2.8600845615784305,-52.88054701633787
287,164.50999450683594,471.55999755859375,2.866451968296667,-54.3413637135085
288,165.7393035888672,472.4999084472656,2.850862156506634,-52.14452044029953
289,166.2899932861328,471.8450012207031,2.8374828328293105,-50.08445138336266
290,166.68609619140625,473.8500061035156,2.842768634759986,-51.07874426964737
291,166.8699951171875,473.8900146484375,2.8398755229521018,-50.649508969191814
292,167.2100067138672,473.2950134277344,2.8305423983245537,-49.186920575692014
293,166.5399932861328,471.02239990234375,2.8282840091933887,-48.62394007805803
294,166.82000732421875,463.80999755859375,2.7803019853438067,-40.69704272878853
295,166.66000366210938,462.3500061035156,2.7742109441020744,-39.645323009739926
296,166.25,460.70001220703125,2.771127892974624,-39.04151083623027
297,167.6999969482422,464.4800109863281,2.7697079274824445,-39.121639478231955
298,167.77000427246094,462.510009765625,2.75680990634358,-36.973004772414996
299,166.68809509277344,458.260009765625,2.7492065915719515,-35.48364745517655
300,166.3000030517578,459.1199951171875,2.760793666217161,-37.33390396201038
301,163.30999755859375,455.6549987792969,2.79012311304342,-41.498325084561614
302,162.5500030517578,453.20001220703125,2.788065233457591,-40.98257085603264
303,163.6999969482422,456.6099853515625,2.7893096754053763,-41.458173634590096
304,163.47500610351562,452.42999267578125,2.767578992407522,-37.85227658609814
305,163.3300018310547,448.70001220703125,2.7471989663672303,-34.49229481155835
306,162.6999969482422,449.6300048828125,2.763552632553816,-37.029833113621024
307,163.22000122070312,451.8999938964844,2.768655743884191,-37.9729584526648
308,161.52999877929688,441.30999755859375,2.7320621611690123,-31.695239856113705
309,163.17999267578125,446.3999938964844,2.735629451727129,-32.57504585414007
310,161.67999267578125,450.8800048828125,2.788718612741203,-40.88251676213959
311,161.05990600585938,446.3500061035156,2.7713291108420077,-37.93475590090186
312,161.0500946044922,448.30999755859375,2.7836680174547936,-39.9197825196522
313,160.36000061035156,443.6499938964844,2.766587629133782,-37.020650260715755
314,159.30999755859375,437.739990234375,2.7477245429834087,-33.789876330763505
315,156.731201171875,424.55999755859375,2.708841598763807,-27.19004353252696
316,156.5399932861328,427.3999938964844,2.730292655086921,-30.5179335500081
317,160.8759002685547,439.3399963378906,2.730924865716294,-31.394262525204358
318,160.99000549316406,439.3900146484375,2.7292999543819185,-31.15312538638746
319,159.15150451660156,434.8900146484375,2.7325535876606986,-31.344317922218597
320,158.4499969482422,433.4649963378906,2.735657965834372,-31.70929434676818
321,157.2899932861328,431.5199890136719,2.743467527706456,-32.72419870635987
322,161.3300018310547,444.3299865722656,2.754168360064667,-35.22554907235464
323,161.11000061035156,440.9100036621094,2.73670164478778,-32.36693006550503
324,162.00999450683594,448.3800048828125,2.767607061821691,-37.540470907179625
325,162.2799072265625,452.6700134277344,2.78943968581244,-41.141759374032986
326,162.33999633789062,450.010009765625,2.7720218055751635,-38.328429935032105
327,163.19500732421875,452.0899963378906,2.770244039633673,-38.22673631879128
328,162.97999572753906,450.8900146484375,2.766535933662745,-37.57538680866226
329,158.1199951171875,438.19000244140625,2.7712497848020448,-37.27634630524382
330,156.67909240722656,434.4800109863281,2.7730567257631655,-37.24301976576784
331,157.2100067138672,436.64300537109375,2.7774504594088176,-38.05131199686083
332,156.8300018310547,436.9493103027344,2.7861334260101493,-39.32725256783762
333,158.22999572753906,438.0050048828125,2.768154058709743,-36.81066679499675
334,158.00999450683594,437.75,2.770394375154932,-37.11702581549089
335,158.52000427246094,438.95001220703125,2.7690512261946005,-37.015676730794965
336,157.66000366210938,427.1199951171875,2.7091207991633315,-27.380071553440263
337,155.88999938964844,425.1099853515625,2.726986894707699,-29.88647539716955
338,154.92759704589844,422.0799865722656,2.7243692835900717,-29.312180884023196
339,156.5,424.55499267578125,2.712811454797324,-27.774980795844517
340,156.53990173339844,423.8800048828125,2.7078080424805577,-26.998178145950607
341,155.0850067138672,420.2099914550781,2.709546205394105,-27.040532969879695
342,154.72999572753906,416.260009765625,2.690234739608013,-23.996411495042555
343,153.32000732421875,419.19000244140625,2.7340854579726472,-30.52418690664378
344,153.0800018310547,414.3999938964844,2.7070811924462417,-26.346585965766185
345,151.9600067138672,412.7900085449219,2.7164384726711948,-27.594424896538914
346,150.80029296875,410.2099914550781,2.7202201227824205,-27.973579726726786
347,150.6782989501953,408.3999938964844,2.710410170156457,-26.474866979267535
348,151.2100067138672,411.4200134277344,2.7208517635096685,-28.13815974018708
349,150.63999938964844,411.5,2.731678184195991,-29.672599771457005
350,152.0200958251953,416.7200012207031,2.7412165408702323,-31.371091795428658
351,153.38999938964844,418.1499938964844,2.7260577323185213,-29.3055838115438
352,154.52999877929688,420.385009765625,2.720410361007173,-28.63173169761156
353,153.25,417.4599914550781,2.724045621240314,-28.972809405429434
354,153.22500610351562,414.0199890136719,2.702039305085546,-25.596582388743418
355,154.90899658203125,420.5199890136719,2.714625995211245,-27.79964501208021
356,155.16000366210938,421.55999755859375,2.716937275128076,-28.19917386429889
357,157.80999755859375,438.07000732421875,2.7759331734452783,-37.9473533422787
358,157.97909545898438,436.4200134277344,2.7625174847329137,-35.865882488071705
359,158.0399932861328,436.3500061035156,2.7610100268322593,-35.640485835367954
360,156.7899932861328,435.2200012207031,2.7758149107542303,-37.70003088728164
361,155.22000122070312,426.9750061035156,2.750773113939172,-33.46109024194364
362,158.3260040283203,441.7900085449219,2.790381853292384,-40.35069184151406
363,159.65499877929688,442.3599853515625,2.7707243038664267,-37.52955255117173
364,158.71009826660156,441.6400146484375,2.7826837704212726,-39.22062774291881
365,158.5,439.6600036621094,2.7738801492877565,-37.77671188661073
366,159.1378936767578,437.94000244140625,2.7519529907248463,-34.42903567785551
367,159.91000366210938,440.8800048828125,2.757050808493471,-35.398891436558145
368,159.33990478515625,440.0,2.7613923868805363,-35.97357362236433
369,159.77499389648438,441.010009765625,2.7601941894070623,-35.87339263067993
370,160.9199981689453,444.2699890136719,2.7608127893914434,-36.21173323673567
371,161.39500427246094,442.2799987792969,2.740357427870918,-33.00969845319038
372,161.7899932861328,450.7300109863281,2.7858954798841733,-40.45184091400189
373,162.5800018310547,446.6000061035156,2.746955351664966,-34.30601866887845
374,162.6300048828125,447.05999755859375,2.748939212544051,-34.63842033958038
375,162.9600067138672,446.80499267578125,2.7418076476905306,-33.54136960180786
376,164.125,446.0,2.7174409748667174,-29.76373351823357
377,163.9403076171875,453.3299865722656,2.7652137119982965,-37.56498855253439
378,163.22500610351562,447.8500061035156,2.743758550203354,-33.91020000077772
379,166.03990173339844,456.9200134277344,2.751868729490017,-35.7976071869535
380,165.61500549316406,455.5733947753906,2.750797812183721,-35.53517075485372
381,163.6855010986328,447.05950927734375,2.731210194407853,-31.944685749311663
382,164.67999267578125,454.0849914550781,2.7573780158532784,-36.43258349106243
383,164.69000244140625,451.8900146484375,2.7438824940767845,-34.212065366585094
384,165.3800048828125,453.5899963378906,2.7427136470294724,-34.151409262479675
385,168.02499389648438,460.44000244140625,2.7403066160804075,-34.25235573726839
386,168.80999755859375,470.9750061035156,2.789971049789517,-42.78431269598515
387,168.33999633789062,467.1400146484375,2.77497935612876,-40.14859513115893
388,168.75,466.75,2.765925925925926,-38.712398759746705
389,168.62210083007812,466.2699890136719,2.7651772022668366,-38.55874040467923
390,168.85499572753906,465.42498779296875,2.7563590036978765,-37.11947525998046
391,168.8300018310547,466.8599853515625,2.7652667197074448,-38.618248243294445
392,170.25999450683594,430.8550109863281,2.5305710377491484,1.0355525584975402
393,171.256103515625,421.69000244140625,2.4623356118979562,12.742272642590065
394,171.86000061035156,420.1499938964844,2.4447224043078335,15.823209138765078
395,171.7899932861328,421.6499938964844,2.4544502612220587,14.1445756536513
396,171.9600067138672,417.67999267578125,2.428936824658188,18.548389928220598
397,171.25,420.32000732421875,2.4544234004333942,14.096693785486918
398,170.22000122070312,422.8999938964844,2.4844318579704536,8.888521181801805
