,intc,crm,Ratio,Spread
0,51.66999816894531,218.0399932861328,4.2198568030369925,43.66401093737801
1,51.7400016784668,219.4600067138672,4.241592570438633,42.59855913922928
2,51.692100524902344,219.6699981689453,4.249585448034186,42.14595254695388
3,51.42499923706055,219.32000732421875,4.264851931512738,41.14309881961566
4,51.775001525878906,220.5800018310547,4.26035722511377,41.6558351762813
5,52.19499969482422,221.91000366210938,4.251556757535808,42.4530871961004
6,52.2599983215332,221.3000030517578,4.234596443922452,43.392300144009084
7,52.220001220703125,218.125,4.1770393508440256,46.364721391712294
8,52.08000183105469,215.72999572753906,4.142280878317901,48.05064104721532
9,52.02830123901367,216.89999389648438,4.168884794067442,46.618783918770475
10,51.89500045776367,215.9550018310547,4.161383561540119,46.88861923065855
11,51.63930130004883,214.50999450683594,4.1540065242252435,47.03853277082578
12,51.29999923706055,214.0500030517578,4.172514741425613,45.77998906677749
13,51.439998626708984,214.89999389648438,4.177682730047795,45.639082839008836
14,50.55500030517578,215.0399932861328,4.253585045752976,41.016644651529646
15,50.52000045776367,214.80499267578125,4.251880259885687,41.074374107641745
16,50.22999954223633,214.22500610351562,4.264881705272218,40.185531504147804
17,50.0,214.7960968017578,4.295921936035156,38.449513317888034
18,49.90520095825195,214.14999389648438,4.291135789146123,38.61546739983663
19,50.005001068115234,214.1790008544922,4.283151610430811,39.09193923607552
20,49.5099983215332,212.36000061035156,4.2892346558208345,38.403794028834795
21,48.244998931884766,211.61000061035156,4.386154115354329,32.74668318418483
22,48.062801361083984,210.86000061035156,4.387176665509202,32.57386848458961
23,47.51499938964844,210.839599609375,4.437327208622637,29.81970059594738
24,47.42499923706055,210.86000061035156,4.446178260464236,29.343456723911203
25,47.90340042114258,212.02499389648438,4.426094849895151,30.601523432674668
26,47.790000915527344,211.17999267578125,4.418915853319585,30.872166113641867
27,48.119998931884766,212.35000610351562,4.412926243080411,31.37356366572166
28,48.845001220703125,216.6103057861328,4.434646337859477,30.785336922503376
29,48.92499923706055,217.6199951171875,4.448032672677917,30.180830520664614
30,48.92499923706055,219.9600067138672,4.495861219089159,27.840818923984926
31,48.96500015258789,218.80999755859375,4.4687020703915845,29.193429204419715
32,49.020999908447266,219.86000061035156,4.485016646354972,28.427059999445078
33,49.1349983215332,219.11000061035156,4.459346862627805,29.754451952937472
34,49.21500015258789,218.8699951171875,4.447221262594644,30.39965969642418
35,48.54999923706055,211.16000366210938,4.349330730800935,34.741479899845416
36,48.380001068115234,210.6699981689453,4.354485190530247,34.37045959273391
37,48.45500183105469,209.22000122070312,4.317820520370192,36.20032882037691
38,48.63999938964844,211.05999755859375,4.339226977940948,35.29732887442066
39,48.48500061035156,210.80999755859375,4.347942557591424,34.76227366580392
40,48.18000030517578,209.87890625,4.35614165464116,34.1485652069793
41,48.14500045776367,210.1999969482422,4.36597767057132,33.65020335449762
42,47.3650016784668,200.82000732421875,4.239839548354034,39.07956764340872
43,47.51499938964844,199.63999938964844,4.2016205820080845,41.019300815673944
44,47.375,198.80999755859375,4.196517098862137,41.14021802977069
45,47.5,199.98500061035156,4.210210539165296,40.59832900331202
46,47.48500061035156,199.14999389648438,4.193955803657932,41.357365125520374
47,47.66999816894531,200.0399932861328,4.196349925946697,41.40436212780631
48,47.529998779296875,200.82000732421875,4.225121238835208,39.91526347276246
49,47.380001068115234,201.77000427246094,4.258547904682167,38.205541286825365
50,46.99420166015625,199.0749969482422,4.236160843583959,38.94650848199669
51,46.869998931884766,199.30999755859375,4.252400300845899,38.0824319576524
52,47.154998779296875,199.5800018310547,4.232425129839662,39.25592689002917
53,47.365299224853516,199.8800048828125,4.21996710997091,40.02107713113986
54,47.76499938964844,200.92999267578125,4.206636559055971,40.995535580139375
55,47.54999923706055,200.17999267578125,4.209884245797435,40.65657868378062
56,47.19499969482422,199.7050018310547,4.231486452429323,39.333528015190495
57,47.38999938964844,198.77999877929688,4.19455584172717,41.2461874007264
58,47.525001525878906,199.84500122070312,4.205049864372567,40.86495892646295
59,47.2599983215332,198.55960083007812,4.201430551884042,40.80814135372418
60,47.08000183105469,197.44000244140625,4.193712717979799,41.016073321383516
61,47.15999984741211,197.83999633789062,4.1950805126804305,41.021262354115066
