,ibm,ma,Ratio,Spread
230,144.52000427246094,342.760009765625,2.3717132551382005,34.160311513168644
231,146.08999633789062,341.2699890136719,2.3360257209148716,39.77353388225314
232,147.63999938964844,343.69000244140625,2.3278921963034334,41.42422579774436
233,146.67999267578125,338.25,2.306040475115523,44.3430045194684
234,149.10000610351562,344.9599914550781,2.3136148714546856,43.98858867424733
235,148.75,348.6400146484375,2.343798417804622,39.389359732146524
236,148.3699951171875,351.2900085449219,2.3676620617764494,35.74137560257041
237,146.17999267578125,344.5899963378906,2.3572993131978826,36.68988001108509
238,146.49000549316406,343.1300048828125,2.3423441328140617,38.96404459360159
239,148.89999389648438,356.3999938964844,2.3935527770689804,32.02330290585079
240,149.16000366210938,360.79998779296875,2.418878914821464,28.306161305057213
241,148.6699981689453,360.05999755859375,2.4218739624213184,27.75927150589244
242,147.41000366210938,356.0899963378906,2.415643358602133,28.42020416341101
243,147.5,347.5299987792969,2.3561355849443855,37.216555175055454
244,147.27000427246094,347.4200134277344,2.3590684005480194,36.722512788768974
245,147.77999877929688,351.1700134277344,2.376302722482708,34.31188909621452
246,147.0500030517578,348.8299865722656,2.3721861906353476,34.7347600433416
247,149.2100067138672,358.1700134277344,2.4004423115842335,31.067456502039175
248,150.57000732421875,357.1499938964844,2.3719862955670976,35.6591862599689
249,149.86000061035156,357.510009765625,2.385626640261271,33.43451075639238
250,142.36000061035156,346.25,2.4322140946578696,24.997597964627328
251,140.16000366210938,345.8399963378906,2.467465662826495,19.629845691267274
