,hon,lmt,Ratio,Spread
177,194.08999633789062,444.0799865722656,2.288010690665212,-1.7152485174302319
178,194.63999938964844,442.3999938964844,2.2729140735910454,1.22478849277858
179,194.02000427246094,440.09619140625,2.2683031734615673,2.1081964374043674
180,194.05999755859375,442.1050109863281,2.278187243884926,0.19100055549618222
181,195.71499633789062,443.29998779296875,2.265028209834452,2.787587865950436
182,195.22000122070312,445.4849853515625,2.2819638488165253,-0.5314321148608405
183,196.02999877929688,446.0199890136719,2.2752639483298154,0.7892499893983222
184,195.33999633789062,440.6700134277344,2.2559128785150717,4.558445861011628
185,195.14999389648438,442.0450134277344,2.26515514861975,2.748154640251678
186,195.3800048828125,443.1400146484375,2.268092965368844,2.1801032960130238
187,195.63499450683594,444.3699951171875,2.27142386379989,1.5342981878572823
188,196.57479858398438,444.7449951171875,2.2624720885936718,3.3123677010138772
189,196.1300048828125,444.70001220703125,2.2673736865133876,2.3383384777656397
190,196.10000610351562,444.0199890136719,2.2642528056796,2.949635158113929
191,194.97000122070312,450.510009765625,2.310663214571427,-6.1292007757054625
192,194.77999877929688,452.4945068359375,2.3231056046399003,-8.548989066777914
193,194.49000549316406,448.1347961425781,2.3041533419995157,-4.8536463183706
194,195.05999755859375,448.8399963378906,2.3010355888221743,-4.25300780893783
195,194.3699951171875,445.0899963378906,2.2899110331794867,-2.083787523262024
196,193.97999572753906,447.885009765625,2.3089237015692925,-5.772280577675153
197,193.63999938964844,447.0199890136719,2.3085105888384367,-5.686183611537408
198,193.0449981689453,454.25,2.3530783201254377,-14.279328701809753
199,193.67999267578125,455.1700134277344,2.3501137476274345,-13.744584327429969
200,193.47000122070312,454.8599853515625,2.3510620896346395,-13.915641842335695
201,194.29229736328125,455.7900085449219,2.345898497935309,-12.961803496444098
202,193.6199951171875,453.8699951171875,2.3441277066580084,-12.582019042905266
203,192.9600067138672,454.0799865722656,2.353233679378976,-14.304028741761918
204,193.61000061035156,454.5799865722656,2.347915836677917,-13.314907683142245
205,189.00999450683594,455.2120056152344,2.408401771572829,-24.48543484991594
206,188.97000122070312,458.6864013671875,2.427297446177583,-28.051454300039005
207,189.77000427246094,458.3900146484375,2.4155030000964075,-25.922279000079264
208,191.1699981689453,461.57501220703125,2.4144741153322458,-25.899922759706975
209,192.02000427246094,462.3900146484375,2.4080304362057157,-24.767580779040166
210,192.88999938964844,463.1648864746094,2.4011866241908724,-23.549313812821275
211,192.74000549316406,465.6000061035156,2.415689492755717,-26.328066006782954
212,191.16000366210938,463.25,2.4233625817398052,-27.597807737834522
213,192.5500030517578,465.93499755859375,2.41981298454381,-27.09834868262103
214,192.51499938964844,464.43499755859375,2.4124613616136057,-25.678541266978833
215,191.94000244140625,463.7300109863281,2.4160154479933986,-26.290859470805195
216,190.47000122070312,460.0799865722656,2.4154984177227865,-26.008574024424398
217,190.5399932861328,462.8550109863281,2.42917511963623,-28.623248227305872
218,190.24000549316406,461.489990234375,2.4258304084781885,-27.945492605463606
219,190.16000366210938,469.7749938964844,2.4704195669411955,-36.41377862144744
220,189.1999969482422,470.17999267578125,2.485095138793286,-39.018130689702865
221,189.69000244140625,467.07501220703125,2.462306954481204,-34.790558912547475
222,189.64999389648438,464.6600036621094,2.4500923734051487,-32.46720902333012
223,190.0301055908203,465.20001220703125,2.448033224844471,-32.136390423989916
224,189.97999572753906,464.0899963378906,2.442836123669926,-31.141175098454788
225,189.30999755859375,464.5899963378906,2.454122879559461,-33.17612548492675
226,191.65289306640625,466.80999755859375,2.435705457349124,-30.02860701398466
227,192.47999572753906,470.4100036621094,2.4439423010378087,-31.73373995485226
228,191.55999755859375,469.3699951171875,2.4502505799709993,-32.80142604318447
229,191.52000427246094,468.32501220703125,2.445305982453827,-31.84806683119816
230,190.4499969482422,467.9100036621094,2.4568653775787213,-33.88442044212038
231,190.360107421875,466.1099853515625,2.448569669687001,-32.29033696786464
232,191.06500244140625,467.5799865722656,2.4472298987129157,-32.14543992048012
233,193.22999572753906,467.95001220703125,2.421725521677581,-27.55551575942777
234,193.94000244140625,468.30999755859375,2.4147158485268196,-26.288892068813787
235,193.83999633789062,468.5899963378906,2.4174061349086684,-26.798002529837355
236,194.0399932861328,469.6600036621094,2.420428880192473,-27.409821448137357
237,194.00999450683594,468.9800109863281,2.417298202489272,-26.798555285367193
238,194.2949981689453,468.4200134277344,2.4108701605402585,-25.585620895633518
239,194.85000610351562,469.19000244140625,2.4079547741566163,-25.084099503531057
240,195.9199981689453,468.5400085449219,2.391486386912333,-21.98277840873717
241,195.98500061035156,468.82000732421875,2.3921218759812404,-22.113858090665154
242,195.41000366210938,470.0799865722656,2.4056086063285593,-24.691142114804016
243,195.49000549316406,469.7349853515625,2.402859338852432,-24.16285854022643
244,196.24000549316406,468.6788024902344,2.3882938716415834,-21.38844293855194
245,195.5749969482422,468.2950134277344,2.3944523621885367,-22.528173148711765
246,195.1699981689453,467.1300048828125,2.3934519099521125,-22.29100748697416
247,194.38499450683594,460.4100036621094,2.368547041556328,-17.36943159097526
248,193.33999633789062,465.6300048828125,2.408348058872693,-24.983499568323474
249,191.8289031982422,467.07000732421875,2.434826032662729,-29.885381618072095
250,191.8350067138672,467.8999938964844,2.439075129777454,-30.701385176500274
251,193.0,468.4750061035156,2.42733163784205,-28.607424574842035
252,191.97999572753906,466.7749938964844,2.431373082010787,-29.244218682791505
253,192.11000061035156,467.5199890136719,2.433605681788126,-29.691375605241227
254,195.2100067138672,466.75,2.3910147223351506,-21.81934394845714
255,195.77000427246094,461.6600036621094,2.3581753771614506,-15.446406090980098
256,196.8800048828125,463.5799865722656,2.354632136707834,-14.823403147122313
257,196.52000427246094,463.0,2.3559942496138135,-15.068169688524357
258,196.5800018310547,460.7900085449219,2.344032985313202,-12.72072520742406
259,197.0850067138672,460.739990234375,2.337772912899907,-11.513752331966224
260,197.24000549316406,459.90008544921875,2.3316775128824356,-10.318748910407827
261,197.24000549316406,455.9844055175781,2.3118251511779726,-6.403068978767201
262,196.74000549316406,456.7699890136719,2.3216934851084106,-8.334140968425196
263,196.67999267578125,456.67999267578125,2.321944324192645,-8.381632614091323
264,196.7100067138672,456.95001220703125,2.322962719795476,-8.582890674795657
265,196.8699951171875,455.2149963378906,2.312261937462448,-6.481345055440747
266,196.6699981689453,454.8666076660156,2.3128418767527106,-6.591144789484551
267,196.32000732421875,453.6700134277344,2.3108699903342353,-6.196371522177535
268,199.85499572753906,448.94000244140625,2.2463286484639244,6.632216545923577
269,198.3800048828125,449.5799865722656,2.2662565556334298,2.6130623335704195
270,196.97000122070312,445.7300109863281,2.2629334833931978,3.2327519778484453
271,197.52279663085938,442.510009765625,2.2402984228327334,7.719194761809811
272,196.86000061035156,442.1300048828125,2.2459108173931592,6.580749214478524
273,196.4499969482422,440.4700012207031,2.242148170339508,7.3014439220569125
274,195.86000061035156,439.4700012207031,2.2437965886408575,6.949775889459411
275,193.35000610351562,444.69500732421875,2.2999482455983897,-4.025569867036345
276,192.99000549316406,446.30999755859375,2.3126067923470917,-6.4653132150789565
277,193.33999633789062,447.8999938964844,2.3166442659578412,-7.253488581995348
278,193.00999450683594,447.0799865722656,2.316356661812304,-7.18950785843318
279,192.00999450683594,447.1650085449219,2.328863191176238,-9.56550681821792
280,191.55999755859375,448.0299987792969,2.338849470084457,-11.461429705293845
281,190.55999755859375,445.95001220703125,2.3402079026051084,-11.672420120156708
282,188.26499938964844,439.1199951171875,2.3324568907699583,-10.10019102086877
283,188.4250030517578,436.1300048828125,2.3146079226174323,-6.743636078744905
284,189.1199951171875,435.03070068359375,2.3002892973534004,-4.0521210513898245
285,189.5,436.14569091796875,2.3015603742373023,-4.296528844244924
286,190.24000549316406,439.95001220703125,2.3126051277518496,-6.405514578119855
287,191.0,441.2550048828125,2.310235627658704,-5.969377328395885
288,191.83999633789062,443.29998779296875,2.310779796993834,-6.089947959172512
289,189.7100067138672,444.7699890136719,2.3444730023361524,-12.439706391335811
290,188.47000122070312,451.9100036621094,2.397782144294207,-22.420545088525124
291,188.8699951171875,451.07501220703125,2.3882830723173067,-20.669176821609447
292,187.69000244140625,448.6600036621094,2.3904310183072948,-20.957504341882633
293,188.9199981689453,448.04998779296875,2.3716387472769904,-17.52959656668363
294,188.08999633789062,447.2099914550781,2.3776383654753035,-18.591115323013774
295,187.66000366210938,446.2099914550781,2.3777575548730145,-18.57621864786247
296,186.4600067138672,444.3399963378906,2.3830311076828075,-19.45538892372226
297,187.6199951171875,449.2699890136719,2.394574142980111,-21.727874862160682
298,188.5399932861328,449.7200012207031,2.385276425348108,-20.070192435937905
299,187.88999938964844,448.3900146484375,2.3864496040502994,-20.229326922291953
300,187.5500030517578,446.8699951171875,2.3826712228517835,-19.488231176857333
301,186.8699951171875,446.0050048828125,2.386712776457877,-20.18112347164773
302,186.36000061035156,444.9700012207031,2.3876904902520524,-20.314505488261453
303,186.02999877929688,440.94500732421875,2.37028979313895,-17.045538192433604
304,186.18499755859375,439.2699890136719,2.3593200030815074,-15.015421245484582
305,187.0800018310547,441.07000732421875,2.357654495441653,-14.765005364441741
306,189.6750030517578,442.1159973144531,2.3309133528460264,-9.865907276474864
307,189.92999267578125,441.4049987792969,2.324040519144306,-8.570733380724413
308,190.2100067138672,442.8949890136719,2.3284526227892868,-9.419217897771567
309,190.1199951171875,441.94000244140625,2.32453194714738,-8.670445822073837
310,196.35000610351562,435.92999267578125,2.22016796091139,11.612375742786675
311,196.35000610351562,437.3999938964844,2.227654597911687,10.14237452208355
312,195.69500732421875,436.05499267578125,2.228237698232867,9.986788612820284
313,196.1300048828125,435.1499938964844,2.2186814004133946,11.888356788312514
314,196.7449951171875,434.6199951171875,2.209052356621901,13.827284041871316
315,195.02000427246094,432.1499938964844,2.2159264917907135,12.345370934298536
316,193.50999450683594,432.1199951171875,2.233062928963715,8.915972090209188
317,199.3000030517578,436.3399963378906,2.189362717794711,17.960747201199503
318,197.10000610351562,431.3299865722656,2.188381396323925,17.930614586648723
319,197.22000122070312,431.32501220703125,2.1870246908899875,18.21049500392744
320,196.91000366210938,431.6099853515625,2.191914972954802,17.215324586591898
321,195.0,429.7300109863281,2.203743646083734,14.719524516602497
322,196.7664031982422,431.0199890136719,2.190516175565903,17.476335566421803
323,196.8699951171875,430.8900146484375,2.188703333852113,17.843636634012377
324,197.11500549316406,435.739990234375,2.2105876168290317,13.554974181044862
325,197.8000030517578,437.239990234375,2.2105155889202064,13.624287824022396
326,197.11000061035156,435.989990234375,2.2119120738893563,13.293508109698145
327,197.64999389648438,434.2900085449219,2.197268008884298,16.230601990885454
