,alb,shw,Ratio,Spread
1520,280.5050048828125,226.6199951171875,0.8079000059619731,77.71227261535108
1521,279.05499267578125,227.1699981689453,0.8140689259513867,75.58345882497804
1522,278.3999938964844,227.27389526367188,0.8163574003100648,74.76638214354233
1523,278.1700134277344,225.76499938964844,0.8116079681187484,76.02486934378112
1524,277.3500061035156,226.25999450683594,0.8157922824144042,74.63702907471014
1525,279.6000061035156,225.1199951171875,0.8051501795527211,78.22688657221363
1526,282.2950134277344,224.18499755859375,0.7941514617507885,82.09627770590333
1527,284.0299987792969,223.25,0.7860085236048413,84.92037212251267
1528,284.6806945800781,222.99000549316406,0.7832986561385495,85.88886102192242
1529,285.0,223.4199981689453,0.7839298181366502,85.80653633364238
1530,283.739990234375,224.0399932861328,0.7895961126278718,83.81461004299138
1531,280.3999938964844,224.80999755859375,0.8017475123112419,79.40793150004714
1532,279.260009765625,224.6999969482422,0.8046264738614974,78.27668794781567
1533,271.25,224.13999938964844,0.8263225783950173,70.11518000938088
1534,271.0199890136719,223.84500122070312,0.8259353933093512,70.15973627621435
1535,272.8399963378906,222.1699981689453,0.8142867656903405,73.81641030556892
1536,271.82000732421875,222.2550048828125,0.817655061784004,72.62081321167193
1537,279.125,224.72000122070312,0.8050873308399574,78.10968155581872
1538,267.0899963378906,216.69500732421875,0.8113183207733542,73.03065265244379
1539,266.5,215.4600067138672,0.8084803253803646,73.62325001302378
1540,269.3284912109375,218.41000366210938,0.8109428106922826,73.75298734305352
1541,274.239990234375,218.1623992919922,0.7955163618024601,79.3483586928553
1542,275.92999267578125,219.16000366210938,0.7942594479739039,80.19087262645985
1543,276.0249938964844,218.85499572753906,0.7928810816661576,80.599320343606
1544,276.20001220703125,218.8699951171875,0.7924329668498679,80.77488541045369
1545,276.4100036621094,219.6300048828125,0.7945805215910123,80.24351976429688
1546,274.6499938964844,217.19000244140625,0.7907883024503732,80.76717811938295
1547,284.5,218.875,0.7693321616871704,89.80712158973103
1548,279.8699951171875,215.5850067138672,0.7703041071751803,88.05584598627871
1549,281.5899963378906,214.47999572753906,0.7616747701156837,91.0336387219669
1550,281.17999267578125,214.3800048828125,0.7624297975212145,90.68720699075169
1551,283.3500061035156,214.4550018310547,0.756855469248546,92.97497670477145
1552,285.1300048828125,215.9600067138672,0.7574089117791235,93.40808046259559
1553,285.20001220703125,216.42999267578125,0.7588709095800152,93.01432028327997
1554,285.05999755859375,216.63499450683594,0.7599628020845222,92.6568668870284
1555,286.6000061035156,216.97999572753906,0.7570830115375823,93.98866674185541
1556,286.42999267578125,218.7449951171875,0.7636944478953067,92.03855234137171
1557,285.4599914550781,219.13999938964844,0.7676732500152609,90.58738568883575
1558,285.20001220703125,220.77000427246094,0.7740883408946015,88.67430868660028
1559,285.9200134277344,221.52999877929688,0.7747971053984581,88.69827010341106
1560,286.44000244140625,221.44000244140625,0.7730763879137437,89.35444390847482
1561,307.42999267578125,224.69500732421875,0.7308818679938764,108.95388247432055
1562,307.5199890136719,225.49000549316406,0.7332531658068546,108.2568746422902
1563,308.1099853515625,225.97500610351562,0.7334231827821859,108.41427728171021
1564,304.25,225.38999938964844,0.7408052568271107,104.79643225792097
1565,302.239990234375,223.03500366210938,0.7379400836042731,104.96287744271154
1566,306.8584899902344,225.8800048828125,0.736104791788557,107.14661803223885
1567,306.17999267578125,225.5399932861328,0.7366255100964766,106.74786423026484
1568,307.7900085449219,225.24000549316406,0.7317976517755947,108.80087888136222
1569,303.2099914550781,225.1199951171875,0.7424557285756198,103.93404836770844
1570,301.6199951171875,224.13999938964844,0.7431204927331293,103.18281501976259
1571,302.2300109863281,222.7100067138672,0.7368891196048093,105.27700872795907
1572,299.0050048828125,222.64999389648438,0.7446363447452876,101.82555161175094
1573,299.3599853515625,222.36000061035156,0.7427846455471205,102.50205679988261
1574,300.2099914550781,222.0,0.7394823833943546,103.78756600775591
1575,313.1520080566406,240.8000030517578,0.7689556408918307,99.07916486859011
1576,316.67999267578125,239.85499572753906,0.7574049553964212,103.86553295884863
1577,314.2699890136719,238.05999755859375,0.7575015301516344,103.03645690042555
1578,315.8599853515625,236.69000244140625,0.7493510207630845,106.13768109309797
1579,317.95001220703125,237.82000732421875,0.7479792363378294,107.28335142695425
1580,320.1499938964844,237.5500030517578,0.7419959630814986,109.94875257898826
1581,320.45001220703125,238.83999633789062,0.74532684424922,108.98542697756574
1582,333.5450134277344,241.8249969482422,0.7250145773821793,120.25860188406341
1583,326.67498779296875,240.2100067138672,0.7353180246113639,114.39333078399295
1584,327.17181396484375,237.97999572753906,0.7273853845891236,117.16429893714889
1585,326.8299865722656,237.31500244140625,0.7261114713809571,117.45710173030636
1586,328.0899963378906,237.7050018310547,0.7245115806159753,118.43903351412143
1587,325.6300048828125,237.58999633789062,0.7296317684956408,115.87553677996232
1588,325.17999267578125,237.16000366210938,0.7293191740076344,115.81554454284168
1589,320.8236083984375,235.72999572753906,0.7347651156481635,112.50220876950857
1590,321.0237121582031,233.32000732421875,0.7267999169146631,115.13007531428406
1591,319.5050048828125,234.55999755859375,0.7341355971704583,112.23647737676498
1592,319.5050048828125,235.6300048828125,0.7374845504195982,111.16647005254623
1593,318.9100036621094,236.5,0.7415885274347674,109.64862223992623
1594,316.6400146484375,235.82000732421875,0.7447574419362238,107.85699225353596
1595,316.44000244140625,234.30999755859375,0.7404563132057865,109.14922356268744
1596,290.7950134277344,240.72999572753906,0.827833988244654,74.80629905552138
1597,291.7699890136719,240.77000427246094,0.8252048303061725,75.82786910800826
1598,294.5199890136719,240.8699951171875,0.8178392099084525,78.72214928399336
1599,294.7384033203125,239.2100067138672,0.8116010808876548,80.61995282508929
1600,292.9525146484375,240.38999938964844,0.8205766715405479,77.49543844152163
1601,294.9200134277344,241.23500061035156,0.8179675492570887,78.7927007037764
1602,295.75,240.66000366210938,0.8137278230333369,80.27140846689667
1603,287.4200134277344,242.4600067138672,0.8435738479805915,69.40150090741076
1604,286.2200012207031,242.22000122070312,0.846272099041493,68.3349021183879
1605,288.1099853515625,239.92999267578125,0.8327722219797754,72.68277419517784
1606,286.8800048828125,240.9949951171875,0.8400550439743315,70.2785372542736
