,ge,lmt,Ratio,Spread
0,73.8415298461914,433.6300048828125,5.872440695446645,86.92851372002963
1,73.65339660644531,433.0400085449219,5.879430257083719,86.1922325446269
2,73.2513656616211,431.6700134277344,5.89299611725739,84.72804162170769
3,73.0913314819336,433.1449890136719,5.926078787068406,82.12487766159279
4,73.49726867675781,433.55999755859375,5.898994688706021,84.57159293555242
5,73.69242858886719,436.07501220703125,5.917500896054194,83.43239153136824
6,73.88758850097656,437.4100036621094,5.919938822422499,83.47321332054344
7,73.94223022460938,444.54998779296875,6.012125769571583,76.71843538418523
8,73.80952453613281,443.9800109863281,6.01521299285679,76.35288069862327
9,73.98907470703125,441.875,5.972165508889764,79.72366138355414
10,73.7822036743164,441.2250061035156,5.98010067646036,78.91528248418513
11,73.94223022460938,444.3399963378906,6.009285830142649,76.92842683926335
12,73.5597152709961,443.25,6.025716635349312,75.32181846147273
13,73.83294677734375,445.8699951171875,6.038902882500233,74.62801567096403
14,72.79078674316406,442.7250061035156,6.082157178292799,70.42611893254377
15,72.59172821044922,447.69000244140625,6.167231632005194,64.05782535634927
16,72.25214385986328,445.6099853515625,6.167429249100841,63.743884373412925
17,72.0426254272461,446.2099914550781,6.193694202686902,61.666842174757164
18,72.01405334472656,444.2049865722656,6.168309738737874,63.47042326555521
19,71.87353515625,443.5199890136719,6.170838654999762,63.16481377439692
20,71.42857360839844,441.29998779296875,6.178199640557873,62.24798231209218
21,71.17095947265625,444.0799865722656,6.239623434371154,57.65188853649124
22,71.86580657958984,442.3999938964844,6.15591774380958,64.23032496600081
23,72.14675903320312,440.09619140625,6.1000133242812815,68.51474992377348
24,71.7174072265625,442.1050109863281,6.164542585730602,63.479141206338
25,72.09992218017578,443.29998779296875,6.1484114599343656,64.98076911537873
26,71.85792541503906,445.4849853515625,6.199524725749005,61.089773890855724
27,72.19359588623047,446.0199890136719,6.178110170832224,62.92113673802754
28,71.75643920898438,440.6700134277344,6.141191205772089,65.18930141378246
29,71.561279296875,442.0450134277344,6.177153591593743,62.43848816952914
30,71.95159912109375,443.1400146484375,6.158862625174428,64.09511343733266
31,71.98282623291016,444.3699951171875,6.17327796604385,63.085273844608025
32,71.96308135986328,444.7449951171875,6.180182764731358,62.57107897845759
33,71.83060455322266,444.70001220703125,6.19095460734334,61.682143938136335
34,71.82669830322266,444.0199890136719,6.181823743856398,62.33462935272098
35,70.88212585449219,450.510009765625,6.355763238400019,49.18568325552661
36,70.82747650146484,452.4945068359375,6.38868599005612,46.81592620598866
37,70.58547973632812,448.1347961425781,6.348824118169693,49.469639233418775
38,70.82747650146484,448.8399963378906,6.337088634360816,50.470436704035535
39,70.50741577148438,445.0899963378906,6.312669262768532,51.96411374040491
40,70.40592956542969,447.885009765625,6.361467173718602,48.45365591176915
41,70.35128784179688,447.0199890136719,6.354112379846014,48.93347046922099
42,69.07884216308594,454.25,6.5758195386016505,32.73313561647154
43,69.23887634277344,455.1700134277344,6.573908149149811,32.941310562914566
44,69.07884216308594,454.8599853515625,6.5846498161868245,32.12315026490904
45,69.57064819335938,455.7900085449219,6.551469914124326,34.6601979609577
46,69.61748504638672,453.8699951171875,6.519482782447112,36.91039581036807
47,69.76580810546875,454.0799865722656,6.50863222118503,37.746033177867275
48,70.21858215332031,454.5799865722656,6.473784753723778,40.43794141842466
49,68.16939544677734,455.2120056152344,6.677659419330441,25.35982952607185
50,68.77439880371094,458.6864013671875,6.669435274546342,26.15050861602822
51,68.86026763916016,458.3900146484375,6.65681430473784,27.052242405304867
52,69.44410705566406,461.57501220703125,6.64671246815872,27.983120863774616
53,69.71116638183594,462.3900146484375,6.632940440499051,29.050798907194178
54,70.00780487060547,463.1648864746094,6.615903574332478,30.367130941452842
55,69.83606719970703,465.6000061035156,6.667042185695544,26.721317171493354
56,69.7150650024414,463.25,6.644905229361503,28.218297549682234
57,70.39031982421875,465.93499755859375,6.61930502265288,30.293624573149827
58,70.09938049316406,464.43499755859375,6.625379486825628,29.742597901673776
59,70.14051818847656,463.7300109863281,6.611442614955113,30.73759170666085
60,69.82044982910156,460.0799865722656,6.5894732517249075,32.131239372368555
61,70.05074310302734,462.8550109863281,6.607424710764063,30.979706857359474
62,70.09367370605469,461.489990234375,6.583903594063034,32.647374252213865
63,71.17095947265625,469.7749938964844,6.60065562382886,31.956881212272492
64,70.24980163574219,470.17999267578125,6.692972531278434,25.058022406210227
65,70.30445098876953,467.07501220703125,6.643605143600966,28.54826285418568
66,70.44496154785156,464.6600036621094,6.596071506781604,31.953824664135425
67,70.34738159179688,465.20001220703125,6.612897334351925,30.72590949708689
68,70.3434829711914,464.0899963378906,6.597483899509992,31.808441372176958
69,70.0,464.5899963378906,6.636999947684152,28.886999305346308
70,70.72989654541016,466.80999755859375,6.599896512769412,31.81252886120575
71,70.9055404663086,470.4100036621094,6.634319413807006,29.45075467751809
72,70.53864288330078,469.3699951171875,6.654083151184434,27.904255837133405
73,70.44886779785156,468.32501220703125,6.647729436204132,28.31635389798828
74,70.01171112060547,467.9100036621094,6.6833104943837975,25.64955153272757
75,70.13661193847656,466.1099853515625,6.645744247817838,28.330079562651747
76,70.26541900634766,467.5799865722656,6.654482292776554,27.76812584010065
77,70.79624938964844,467.95001220703125,6.609813602293078,31.14027995886954
78,71.15534973144531,468.30999755859375,6.58151494337517,33.31183400451249
79,71.15534973144531,468.5899963378906,6.585449978201837,33.031835225215616
80,71.08509063720703,469.6600036621094,6.607011392291622,31.466524376120844
81,70.7806396484375,468.9800109863281,6.625823294557935,30.000237633922097
82,70.7494125366211,468.4200134277344,6.620832550168134,30.34009431649048
83,70.85089874267578,469.19000244140625,6.622216665810591,30.285549703719994
84,71.16705322265625,468.5400085449219,6.583664593769645,33.16432878506026
85,71.01483154296875,468.82000732421875,6.601719628674344,31.811217189135448
86,70.83528137207031,470.0799865722656,6.63624083178434,29.28546824248582
87,70.77283477783203,469.7349853515625,6.637221567090545,29.19024149586238
88,71.09148406982422,468.6788024902344,6.592615256560268,32.492797146849796
89,71.05386352539062,468.2950134277344,6.590704434536375,32.611373734470476
90,70.91334533691406,467.1300048828125,6.587335608882172,32.78577522964031
91,70.75721740722656,460.4100036621094,6.506898102172781,38.40512585494076
92,70.73770141601562,465.6300048828125,6.582487069298379,33.04754330981228
93,70.37471008300781,467.07000732421875,6.636901335341973,29.0485712618742
94,70.60108947753906,467.8999938964844,6.627376395449839,29.814485025163094
95,70.85870361328125,468.4750061035156,6.611396796930787,31.055567814435904
96,70.42935180664062,466.7749938964844,6.627563393994962,29.728790884109856
97,70.56986999511719,467.5199890136719,6.624923484286143,29.9744028166744
98,71.78766632080078,466.75,6.501813249008726,39.3294557175422
99,71.64714813232422,461.6600036621094,6.443522396864636,43.42884500568073
100,71.9359130859375,463.5799865722656,6.444347012297662,43.54456012061223
101,71.54566955566406,463.0,6.47139097132603,41.373458051612886
102,71.7447280883789,460.7900085449219,6.422632307941799,44.98674674499489
103,71.82669830322266,460.739990234375,6.4146062831584025,45.614628132017856
104,71.74082946777344,459.90008544921875,6.410576639008747,45.84918584664746
105,71.8423080444336,455.9844055175781,6.347017766126853,50.4802563944653
106,71.95417785644531,456.7699890136719,6.348067653902832,50.483318308867524
107,71.93496704101562,456.67999267578125,6.348511877615695,50.4378847112996
108,71.79547119140625,456.95001220703125,6.364607747873198,49.18446528333624
109,71.54176330566406,455.2149963378906,6.362926706083167,49.13092393494753
110,71.57689666748047,454.8666076660156,6.354936143420076,49.72699126162263
111,71.35831451416016,453.6700134277344,6.35763353600104,49.38265315245047
112,72.90398406982422,448.94000244140625,6.157962533452648,65.00912654715455
113,72.38095092773438,449.5799865722656,6.211302570770717,60.68193065086183
114,71.9984359741211,445.7300109863281,6.190829077822468,61.83530152111797
115,72.04137420654297,442.510009765625,6.142442653813719,65.35800316944648
116,71.83450317382812,442.1300048828125,6.154841828764764,64.27963525640564
117,71.73302459716797,440.4700012207031,6.140407485872176,65.2242483023378
118,71.57689666748047,439.4700012207031,6.139830331878128,65.12359770693513
119,70.30445098876953,444.69500732421875,6.325275300069615,50.92826773699818
120,70.32786560058594,446.30999755859375,6.346133125855526,49.47834282109909
121,70.25761413574219,447.8999938964844,6.375109650480203,47.39309674305662
122,70.03895568847656,447.0799865722656,6.3833045792517895,46.67163387258023
123,69.80484008789062,447.1650085449219,6.405931279004444,44.936173854061735
124,69.78141784667969,448.0299987792969,6.420477150001258,43.90606451648665
125,69.5316162109375,445.95001220703125,6.413629317261321,44.225031649997675
126,68.23575592041016,439.1199951171875,6.435335685727214,41.91965955494419
127,68.3099136352539,436.1300048828125,6.384578484633469,45.432437308245824
128,68.69632720947266,435.03070068359375,6.332663161992256,49.25583021719649
129,69.0320053100586,436.14569091796875,6.318021459162484,50.507260276826855
130,69.60968017578125,439.95001220703125,6.320241826942047,50.77535694769904
131,69.8165512084961,441.2550048828125,6.320206272651225,50.928737067771124
132,70.24980163574219,443.29998779296875,6.310337929373219,51.93802728902273
133,63.01327133178711,444.7699890136719,7.058354210366272,-0.5471344070659825
134,61.89695739746094,451.9100036621094,7.3010051327764796,-15.556795434160051
135,62.38875961303711,451.07501220703125,7.230068605383398,-11.254759982035978
136,61.959407806396484,448.6600036621094,7.2411925734350095,-11.8665405744714
137,62.78392028808594,448.04998779296875,7.136381190232749,-5.4439826719813595
138,62.59953308105469,447.2099914550781,7.143982861278292,-5.903855547816875
139,62.90398025512695,446.2099914550781,7.093509657820262,-2.757603022198907
140,62.59953308105469,444.3399963378906,7.098135951949569,-3.0338604306293746
141,63.095237731933594,449.2699890136719,7.120505527254532,-4.469298222951977
142,62.95082092285156,449.7200012207031,7.143989460786393,-5.937401473785883
143,62.380950927734375,448.3900146484375,7.187931699981263,-8.624811088629599
144,62.24043655395508,446.8699951171875,7.179737480308388,-8.095371714769612
145,61.904762268066406,446.0050048828125,7.2046961904396865,-9.596774882037892
146,61.0772819519043,444.9700012207031,7.285360235432507,-14.39523551097983
147,59.578453063964844,440.94500732421875,7.401081844988652,-20.936492708833384
148,59.39500427246094,439.2699890136719,7.395739665218673,-20.55472809093982
149,60.07025909423828,441.07000732421875,7.342568751572516,-17.59442181942535
150,60.14832305908203,442.1159973144531,7.350429319204375,-18.090086511958418
151,60.79235076904297,441.4049987792969,7.260864125097654,-12.838904270766193
152,60.9211540222168,442.8949890136719,7.269970441665573,-13.42087389935125
153,60.68696212768555,441.94000244140625,7.282289093851216,-14.1168632201896
154,60.109291076660156,435.92999267578125,7.25228970209979,-12.179244522137196
155,60.24980545043945,437.3999938964844,7.259774378131109,-12.658665585450365
156,59.598670959472656,436.05499267578125,7.316522091110059,-15.903948541347006
157,59.422325134277344,435.1499938964844,7.32300516536791,-16.24212987650168
158,59.367679595947266,434.6199951171875,7.320818298360053,-16.09736418406817
159,58.875877380371094,432.1499938964844,7.340017900787342,-17.094406960410993
160,58.196720123291016,432.1199951171875,7.425160631075633,-21.852243649588104
161,58.821231842041016,436.3399963378906,7.418069677793239,-21.66964248868061
162,58.33723831176758,431.3299865722656,7.393733386334459,-20.071628054914186
163,58.64949417114258,431.32501220703125,7.3542835842437135,-17.865352498874472
164,57.87665939331055,431.6099853515625,7.457410117928273,-23.598556847593727
165,57.306793212890625,429.7300109863281,7.498762134358347,-25.735951777106607
166,58.60265350341797,431.0199890136719,7.354956870485956,-17.89054061955312
167,59.032005310058594,430.8900146484375,7.29926100909564,-14.733777116961448
168,60.281028747558594,435.739990234375,7.228476343015673,-10.778547939677708
169,60.29273986816406,437.239990234375,7.2519509179785615,-12.195988388077637
170,60.195159912109375,435.989990234375,7.242940975170788,-11.633895010204299
171,60.38407516479492,434.2900085449219,7.192128178823567,-8.602122873230542
172,60.0156135559082,433.80999755859375,7.228285638610914,-10.719645140663715
173,61.022640228271484,435.385009765625,7.134811082197543,-5.195450250402985
174,60.62451171875,434.94000244140625,7.174325864415789,-7.557118079878251
175,61.0458984375,437.69000244140625,7.169851106205308,-7.336480194553815
176,60.96018600463867,440.4849853515625,7.2257815177605345,-10.735707588391222
177,61.21780014038086,440.05999755859375,7.188432066318546,-8.494624799118412
178,60.91725158691406,439.26251220703125,7.210806475408871,-9.815907979123267
179,61.202186584472656,441.30499267578125,7.21060826914545,-9.849690354318625
180,62.70101547241211,443.8299865722656,7.078513533286345,-1.8084331564650142
181,62.8259162902832,445.79998779296875,7.095797628054924,-2.8979246577908953
182,61.491024017333984,441.7200012207031,7.183487480972583,-8.228489919273159
183,60.99141311645508,440.67999267578125,7.225279267334908,-10.710574036584603
184,60.975799560546875,441.864990234375,7.246563282792516,-12.005642033191009
185,61.202186584472656,443.4800109863281,7.246146514295317,-12.0247086648655
186,61.0928955078125,443.3299865722656,7.256653705594507,-12.645150424529675
187,60.9211540222168,441.4549865722656,7.24633329190178,-11.980871457945
188,61.39734649658203,443.0199890136719,7.215621102425569,-10.188873447955928
189,60.06245040893555,442.8599853515625,7.373325302853075,-19.439448511956527
190,60.82748031616211,445.80999755859375,7.329088682309601,-16.996251287625057
191,60.776737213134766,444.510009765625,7.313818249354124,-16.05398569510703
192,60.6401252746582,445.3800048828125,7.3446418994938805,-17.887050083271845
193,60.187355041503906,444.489990234375,7.385105890230004,-20.18891678302964
194,60.49180221557617,445.17999267578125,7.359344181700555,-18.732666698817923
195,61.06947708129883,449.17999267578125,7.355229062757648,-18.660248738883297
196,57.97814178466797,446.010009765625,7.692726880107947,-37.28316375311692
197,57.40827560424805,445.0997009277344,7.753232373605702,-40.39022420997355
198,57.783451080322266,443.2174072265625,7.670317347616798,-35.86306669777127
199,57.392662048339844,440.385009765625,7.673193646161665,-35.78560348587689
200,57.26776123046875,439.8551025390625,7.68067570808132,-36.136205978691635
201,57.19750213623047,440.260009765625,7.697189445738964,-37.03641673013021
202,56.97892379760742,439.1700134277344,7.70758701915278,-37.48732584733085
203,57.501953125,444.5799865722656,7.731563232396997,-39.210114118790784
204,56.30757141113281,441.5000915527344,7.84086545535941,-44.55021766797955
205,55.940670013427734,439.5,7.856538005256364,-45.136660392913825
206,56.02654266357422,439.54998779296875,7.845388398001991,-44.58127422299384
207,57.24433898925781,440.0299987792969,7.686873611412837,-36.476221322126094
208,57.349727630615234,438.29998779296875,7.642581855244755,-34.003255048483936
209,57.21311569213867,439.0450134277344,7.673852544409866,-35.711349954226876
210,58.00156021118164,441.8550109863281,7.617984919328887,-32.96307276298205
211,57.572208404541016,444.5899963378906,7.722302281925727,-38.72484725190185
212,57.3302116394043,440.3699951171875,7.681290239900521,-36.210843697127984
213,56.8618278503418,438.6700134277344,7.714666060020044,-37.81281379388287
214,56.924278259277344,439.4294128417969,7.7195429837563205,-38.13195834825672
215,56.68227767944336,443.2900085449219,7.820610368762358,-43.69857860967306
216,56.58079528808594,440.4100036621094,7.783736538514956,-41.53399123539987
217,57.32396697998047,434.0899963378906,7.572574251350923,-29.9748677145638
218,57.04917907714844,435.739990234375,7.637971260640183,-33.56202602145754
219,56.65105438232422,434.0799865722656,7.662346117033676,-34.708670620680095
220,56.38563537597656,432.1622009277344,7.6644024323943265,-34.66200174527819
221,55.66744613647461,430.8550109863281,7.73980200079669,-38.41780992119658
222,56.51054000854492,431.2099914550781,7.630611765342804,-32.82925566088261
223,57.236534118652344,434.6199951171875,7.5934016936841875,-31.121239432842003
224,58.50117111206055,435.3299865722656,7.441389262761586,-22.915955686686175
225,58.6009407043457,432.2200012207031,7.375649537800863,-19.102627497160427
226,58.96175003051758,432.1199951171875,7.328819020696124,-16.459034218225383
227,58.648712158203125,430.5849914550781,7.341763793441673,-17.130844681148687
228,58.21233367919922,430.05499267578125,7.387695450344935,-19.67717077016914
