,tjx,bkng,Ratio,Spread
378,58.619998931884766,2119.719970703125,36.160354986805714,-357.8838184622887
379,57.880001068115234,2093.9599609375,36.17760750338021,-354.7505878208942
380,57.040000915527344,2086.2900390625,36.575911738714105,-372.7651967364393
381,56.25,2053.719970703125,36.510577256944444,-364.3508416551017
382,55.97999954223633,2060.18994140625,36.802250058109735,-379.0765668953268
383,57.31999969482422,2091.050048828125,36.48028715912465,-368.9637351189824
384,57.88999938964844,2113.89990234375,36.515804536728766,-374.3848123811624
385,59.95500183105469,2123.6201171875,35.42023271338699,-320.9638258507855
386,60.72999954223633,2115.31005859375,34.83138604541895,-288.9568042099197
387,60.7400016784668,2125.320068359375,34.990451261591446,-298.6609804882637
388,60.80500030517578,2113.2099609375,34.753884554419145,-284.56342196425885
389,60.709999084472656,2117.179931640625,34.873661070143555,-291.43822759005775
390,60.529998779296875,2100.5,34.70180145978188,-280.26213230749954
391,60.31999969482422,2105.550048828125,34.906333877332436,-291.73328467293595
392,58.915000915527344,2047.97998046875,34.76160483142748,-277.12360661391017
393,58.959999084472656,2025.9200439453125,34.36092393832561,-253.68776932160566
394,59.154998779296875,2042.530029296875,34.52844343581867,-264.33528472547914
395,59.16999816894531,2028.2950439453125,34.27911283948357,-249.64166578429425
396,59.369998931884766,2043.239990234375,34.415361748255805,-258.4712253820271
397,59.5,2039.5899658203125,34.27882295496323,-250.8461821224055
398,59.7400016784668,2051.800048828125,34.345497006701514,-255.71777777236255
399,61.70500183105469,2124.0,34.421844858143096,-267.8342792364249
400,60.880001068115234,2135.20751953125,35.0723962232242,-304.26769596859776
401,60.470001220703125,2130.9951171875,35.24053372199885,-312.5917838534888
402,60.66999816894531,2131.89990234375,35.139277512538136,-307.3812989597086
403,61.05630111694336,2142.830078125,35.0959694400871,-306.499560264793
404,61.48500061035156,2164.77001953125,35.20809950462603,-315.33123579226753
405,61.25,2147.489990234375,35.06106106505102,-305.2367771096074
406,61.91999816894531,2205.070068359375,35.611597764311334,-342.3304439561475
407,63.040000915527344,2223.3701171875,35.26919550916223,-326.38437396934614
408,63.369998931884766,2241.1201171875,35.3656328698449,-334.04408507375683
409,63.880001068115234,2232.7900390625,34.95288042781459,-310.1197650538011
410,64.01399993896484,2232.284912109375,34.87182357355863,-305.5173791732441
411,63.7599983215332,2219.300048828125,34.807090766164855,-300.29907681900363
412,64.13999938964844,2221.5400390625,34.63579763334133,-290.91984400398223
413,63.79999923706055,2257.43994140625,35.38307160503748,-337.2158687306028
414,63.90999984741211,2246.050048828125,35.14395328103062,-322.46250764018146
415,63.970001220703125,2256.4150390625,35.27301854001276,-330.9928468747678
416,63.75,2245.3701171875,35.22149203431373,-326.67486202436044
417,63.72999954223633,2242.514892578125,35.18774374212766,-324.43118774824825
418,64.18499755859375,2253.780029296875,35.113813430302386,-321.7839334694904
419,64.58999633789062,2265.969970703125,35.08236722679348,-321.5903013907398
420,63.27000045776367,2232.5400390625,35.28591785854099,-328.5216419737719
421,63.310001373291016,2229.699951171875,35.21876327288365,-324.45845341662107
422,63.68000030517578,2248.75,35.31328500664637,-332.1951126826309
423,63.5099983215332,2245.93994140625,35.363564804957,-334.5831736009659
424,63.85499954223633,2259.7900390625,35.38939871995116,-337.88423213070473
425,63.72999954223633,2256.360107421875,35.40499174060872,-338.27640259199825
426,63.58000183105469,2243.56005859375,35.28719713716518,-330.062806301396
