,pypl,goog,Ratio,Spread
0,118.18199920654297,143.0500030517578,1.210421248685714,7.504549886614285
1,119.41999816894531,143.77749633789062,1.2039649852823342,8.3541697105492
2,120.16010284423828,143.29849243164062,1.1925629975316872,9.776008644675102
3,120.18000030517578,143.23974609375,1.1918767326511739,9.86010277965977
4,120.84500122070312,143.55892944335938,1.1879591873326483,10.38807818699317
5,121.27999877929688,143.70700073242188,1.1849192132161648,10.794159504952546
6,121.19000244140625,143.3000030517578,1.1824407968061676,11.08650894385238
7,122.40989685058594,143.33074951171875,1.1709081798072987,12.60981181999287
8,120.58999633789062,142.49349975585938,1.1816361562579005,11.128651750999751
9,121.55000305175781,142.71725463867188,1.1741443937101403,12.127869762490008
10,121.26000213623047,142.86949157714844,1.1782078926292663,11.606194512916403
11,118.8499984741211,142.67599487304688,1.2004711544368574,8.729536486477315
12,118.16000366210938,142.4239959716797,1.205348608307052,8.10253637657658
13,118.51000213623047,142.67098999023438,1.2038729847142369,8.301412830295106
14,117.91999816894531,141.0800018310547,1.1964043760323655,9.140782434002205
15,117.13999938964844,141.61700439453125,1.2089551402801682,7.61012289824609
16,116.81999969482422,141.19400024414062,1.2086457850795245,7.625472656951587
17,117.08000183105469,141.27700805664062,1.2066707024868515,7.873687074960571
18,117.19999694824219,141.04750061035156,1.20347699900232,8.256058843601949
19,116.91999816894531,141.28900146484375,1.2084245952577426,7.657861611291196
20,115.63999938964844,139.61898803710938,1.2073589482361016,7.6972574722850595
21,117.0199966430664,139.78599548339844,1.1945479361939544,9.288257767779243
22,116.75,140.46749877929688,1.2031477411502944,8.262800027340717
23,116.08889770507812,140.03298950195312,1.2062565178084863,7.855117083138538
24,115.08000183105469,140.24449157714844,1.2186695285514242,6.358361176608838
25,115.98999786376953,140.5749969482422,1.2119579234180846,7.187119033425461
26,115.79000091552734,139.9770050048828,1.2088868114527496,7.530330626699367
27,116.66999816894531,140.7530059814453,1.2064198867786586,7.875376797459154
28,119.05000305175781,143.375,1.204325882609736,8.285321428857003
29,119.91999816894531,143.2220001220703,1.1943128945040238,9.546626520830472
30,121.94999694824219,143.9698944091797,1.1805649693479134,11.384790692153075
31,121.5199966430664,143.57225036621094,1.1814701640250809,11.234648235115515
32,121.5199966430664,143.13699340820312,1.177888391723965,11.669905193123327
33,121.86000061035156,143.50074768066406,1.1775869601339408,11.739289178904471
34,121.9000015258789,143.69300842285156,1.1787777409694788,11.597986450583534
35,119.23999786376953,142.02749633789062,1.1911061630523978,9.874863507773341
36,118.87000274658203,141.80999755859375,1.192983883923325,9.621017667487394
37,117.69000244140625,141.3489990234375,1.2010280915221345,8.578788810945866
38,118.4800033569336,142.09774780273438,1.1993394984523238,8.83643893720702
39,118.1500015258789,141.7314910888672,1.1995894139520864,8.782299326110603
40,117.47000122070312,141.47048950195312,1.204311637284806,8.17703411578782
41,117.63999938964844,141.0625,1.199103202413078,8.801587887238327
42,112.43000030517578,137.91500854492188,1.2266744478392826,5.311951114342776
43,111.88999938964844,137.69549560546875,1.230632731759651,4.843545445468379
44,111.19000244140625,137.15225219726562,1.2334944616045016,4.495047909125077
45,111.7699966430664,137.39700317382812,1.2292834150527951,4.989163835509316
46,111.5199966430664,136.66049194335938,1.2254348642132606,5.407194768747587
47,112.02999877929688,136.93075561523438,1.2222686522115642,5.786633624612023
48,112.47000122070312,137.17649841308594,1.2196718851625203,6.101419260045276
49,111.12000274658203,136.20249938964844,1.2257244062553618,5.355626622287616
50,111.22000122070312,136.23574829101562,1.2249212982894297,5.449767895963163
51,111.18000030517578,135.5030059814453,1.218771412209982,6.131552191666913
52,112.52010345458984,136.3665008544922,1.2119301055346623,6.975243115999632
53,112.63999938964844,136.2561492919922,1.2096604228543175,7.23833265063638
54,113.45500183105469,136.93325805664062,1.2069389259765497,7.599472765118492
55,113.04000091552734,136.40049743652344,1.2066569031475234,7.603554925523383
56,113.01000213623047,135.60000610351562,1.199893846033677,8.36583017794311
57,111.9800033569336,135.18174743652344,1.2071954222544077,7.4719515754252654
58,112.76499938964844,135.5500030517578,1.2020574095280931,8.103719039486009
59,112.33999633789062,134.9499969482422,1.2012640319334382,8.162304750010861
60,111.63600158691406,134.48348999023438,1.2046605761451643,7.731977877859805
61,111.80999755859375,134.7060089111328,1.2047760652220787,7.7311161120711915
62,111.20999908447266,134.02450561523438,1.2051479787661208,7.648268638465936
63,110.18000030517578,130.74749755859375,1.1866717843206596,9.613139425596529
64,110.19999694824219,130.67599487304688,1.1858076088189158,9.710116258452985
65,110.22000122070312,130.28250122070312,1.1820223169824422,10.129093777353688
66,110.93000030517578,130.89549255371094,1.179982801709265,10.42058532217078
67,110.36000061035156,130.56649780273438,1.1830962040651483,10.023445384231735
68,110.83999633789062,130.25698852539062,1.1751803755776769,10.94443138947949
69,109.80000305175781,129.8074951171875,1.1822175911597972,10.06905531414148
70,111.4800033569336,130.95401000976562,1.1746860967565698,11.062728407722119
71,111.59500122070312,130.71450805664062,1.1713294200169824,11.448728576183868
72,111.32499694824219,129.593994140625,1.1641050769655672,12.22527832841206
73,110.47000122070312,129.66323852539062,1.1737416229981041,11.066836769896696
74,108.3499984741211,128.16400146484375,1.1828703578196649,9.86535741099999
75,107.88999938964844,127.71875,1.183786733919048,9.724606295249316
76,108.2699966430664,128.37449645996094,1.1856885604529297,9.552946388149678
77,105.1094970703125,129.1332550048828,1.2285593462453706,4.767960469917824
78,104.01000213623047,129.5072479248047,1.2451422484847021,2.9932976563565035
79,103.76959991455078,130.20974731445312,1.254796659346037,1.9845447826464238
80,104.60990142822266,130.0,1.2427121928720923,3.2647700004493174
81,103.95999908447266,129.81649780273438,1.248715842112042,2.6203478312817765
82,105.08380126953125,130.41200256347656,1.2410285980136992,3.4564784862425313
83,105.18000030517578,130.25100708007812,1.238362870338085,3.7400239595023947
84,104.95999908447266,128.2050018310547,1.2214653482216045,5.505764991883439
85,104.61599731445312,128.74301147460938,1.2306245199540147,4.5295242044742
86,103.9928970336914,127.7905044555664,1.228838777461552,4.68825057303161
87,103.33999633789062,127.890380859375,1.2375690477210006,3.7566301385805048
88,103.04000091552734,128.187744140625,1.2440580648452624,3.0770963322023306
89,102.5999984741211,127.55550384521484,1.2432310501192483,3.148808194327671
90,102.30999755859375,127.27900695800781,1.2440524874914018,3.0558667704376603
91,101.62000274658203,128.5386505126953,1.264895168653385,0.9172242044822099
92,100.47010040283203,127.42950439453125,1.2683326072493832,0.5614853617521476
93,99.33000183105469,126.69149017333984,1.2754604634843651,-0.15289614510325578
94,99.84500122070312,126.9074935913086,1.2710450402097244,0.2871690716830102
95,100.87000274658203,128.14450073242188,1.2703925571843413,0.35593309306420906
96,99.8904037475586,127.56949615478516,1.2770946093798632,-0.3169942508017698
97,100.58999633789062,127.97700500488281,1.272263740571148,0.1667227235373332
98,102.37000274658203,129.35000610351562,1.2635538012411982,1.061309505353364
99,104.1698989868164,129.91574096679688,1.2471524138008314,2.7885006003676267
100,104.56999969482422,129.9550018310547,1.2427560697170674,3.2589365057436623
101,104.16000366210938,129.7272491455078,1.2454612575316097,2.964386557841152
102,103.25499725341797,129.52450561523438,1.2544139175883502,2.0142232479724385
103,103.7699966430664,130.52700805664062,1.2578492076626857,1.6677894413212186
104,103.66000366210938,130.531005859375,1.2592224700749044,1.5236692495129773
105,96.64839935302734,129.82749938964844,1.3432969429263684,-6.705055578436486
106,96.83000183105469,128.75,1.3296498767462395,-5.396208944068292
107,95.80999755859375,128.14549255371094,1.3374960423659548,-6.091106553258129
108,96.51499938964844,128.94949340820312,1.3360565116683139,-5.9969906369409784
109,95.3499984741211,128.6699981689453,1.3494493993502013,-7.2016147490869145
110,94.80000305175781,128.39625549316406,1.3543908371296545,-7.628522895664332
111,94.9000015258789,128.35250854492188,1.352502702646644,-7.457385772379425
112,93.08000183105469,129.36000061035156,1.3897722181521555,-10.78341401287716
113,91.0999984741211,128.26150512695312,1.4079199481368658,-12.20728676001302
114,90.02999877929688,126.81500244140625,1.4085860730964308,-12.123879357842739
115,90.76000213623047,126.65550231933594,1.3954991112629818,-11.034412491390569
116,89.37999725341797,125.56391906738281,1.4048324337197398,-11.700846700468034
117,89.55989837646484,125.38836669921875,1.4000503458830313,-11.296114479743707
118,89.4800033569336,124.92500305175781,1.3961220201728755,-10.934530790552955
119,87.79399871826172,122.23500061035156,1.39229335028484,-10.392365382971505
120,87.63890075683594,122.44999694824219,1.3972105525147285,-10.804944300281036
121,86.44499969482422,120.73750305175781,1.3966973622302739,-10.613386264169804
122,86.5,120.16300201416016,1.389167653342892,-9.968819172411543
123,86.5,120.23750305175781,1.390028937014541,-10.043320210009199
124,86.79000091552734,119.9425048828125,1.381985293438958,-9.378883729966844
125,86.02999877929688,119.54100036621094,1.389526933190873,-9.945562038335211
126,87.29750061035156,122.35762786865234,1.4016166214745376,-11.147492101198694
127,86.80000305175781,120.8561782836914,1.3923522354213087,-10.279815197567274
128,87.01300048828125,121.44200134277344,1.3956765157078914,-10.594296309076029
129,86.97000122070312,122.0250015258789,1.4030700219977803,-11.232074170257405
130,87.466796875,122.13824462890625,1.3963955351361008,-10.712438762711614
