,schw,blk,Ratio,Spread
0,82.03340911865234,888.2697143554688,10.828145799361867,-151.99868614054623
1,79.78849792480469,872.4405517578125,10.93441504037373,-156.56682745645497
2,82.27076721191406,885.64453125,10.76499662351204,-147.216863085189
3,83.44761657714844,886.2959594726562,10.620985905011006,-137.17541658346516
4,84.18932342529297,888.6099853515625,10.55490113470371,-132.7502805579548
5,84.87169647216797,897.0205078125,10.569136061827873,-134.9607491113348
6,84.55523681640625,896.291259765625,10.600067997109761,-137.1068592490705
7,84.02120971679688,884.5263671875,10.527417662384266,-130.19414660512922
8,83.54651641845703,888.4544677734375,10.634249108885177,-138.43531912839143
9,83.17070770263672,890.20458984375,10.703342732474168,-143.6000460218084
10,84.81237030029297,886.480712890625,10.452257256245588,-124.95999286550153
11,88.96595764160156,891.8186645507812,10.02426869998369,-92.5583744418189
12,88.32313537597656,867.0735473632812,9.817060316895416,-73.65395204451528
13,89.73734283447266,870.6904296875,9.702654460067473,-64.42131969446547
14,90.72628784179688,867.5596313476562,9.562384309831515,-52.30494904179392
15,90.63728332519531,849.1539306640625,9.3687045717975,-34.70794501389747
16,92.872314453125,863.5926513671875,9.298709270382881,-28.839132261980296
17,93.77225494384766,860.597900390625,9.177532319191481,-17.667505628287188
18,92.3481674194336,843.5534057617188,9.134489934493304,-13.562296132172433
19,94.47441101074219,825.0989990234375,8.733571241101677,24.21119852595581
20,91.14165496826172,808.9588012695312,8.875840597268452,10.069914297614163
21,90.49883270263672,802.6387329101562,8.869050671045517,10.549287866792783
22,90.41971588134766,803.65966796875,8.888102115066852,8.809495931842038
23,88.21434783935547,778.7394409179688,8.827809307575544,13.691708865601926
24,87.72976684570312,765.0299072265625,8.72030024395343,22.99833084034327
25,87.5517578125,776.43505859375,8.868297770292127,9.975786161761166
26,89.01541137695312,773.4403686523438,8.688836648488424,26.269258994954782
27,88.70882415771484,766.1383666992188,8.636551932388443,30.785603901174625
28,87.92755889892578,785.759521484375,8.93644189971905,4.06585877342326
29,86.73092651367188,800.149658203125,9.225655603678959,-21.196901549204824
30,89.06484985351562,803.0762939453125,9.016759083590516,-2.9174674013126474
31,89.36154174804688,799.7315063476562,8.949392442248632,3.1230681430910767
32,87.90778350830078,783.4551391601562,8.912238574257508,6.190561538961505
33,90.884521484375,787.3929443359375,8.663663861302359,29.299451722638935
34,92.1108169555664,794.2963256835938,8.623268709762465,33.53821331688158
35,93.91070556640625,785.0302734375,8.359326753033374,59.15808619805392
36,93.4755630493164,790.48486328125,8.45659376091911,49.74978353434034
37,92.01873016357422,756.6389770507812,8.222662665587382,70.35885968377028
38,88.31221771240234,751.0967407226562,8.50501504977124,42.22365650642149
39,86.95447540283203,739.2540893554688,8.501622095133609,41.72983656885998
40,88.83747100830078,759.5558471679688,8.549949008532645,38.53701105529166
41,88.53024291992188,761.72412109375,8.604111950565313,33.57725713394433
42,85.2498779296875,741.3834228515625,8.696592192930078,24.11249944691616
43,84.84355163574219,735.0829467773438,8.663981323333406,26.721087428461658
44,83.81285858154297,724.8348388671875,8.648253396129942,27.604299513019953
45,81.81095123291016,712.2045288085938,8.70549135629772,22.045243012807248
46,81.533447265625,711.5238647460938,8.726772736936349,20.204500984301205
47,84.9822998046875,730.0755615234375,8.590913204294898,32.989141067462185
48,83.70384979248047,723.288818359375,8.641046023003252,28.159864181932846
49,77.16293334960938,695.01416015625,9.007098745291135,-2.996363310606112
50,81.07756805419922,717.600830078125,8.850793718904086,9.985408850634316
51,79.98741149902344,717.280029296875,8.967411444557525,0.4010273555316548
52,78.52067565917969,681.8090209960938,8.683178223726669,22.545247154299147
53,75.67636108398438,662.7031860351562,8.757069929666665,15.807588183254156
54,75.01235961914062,648.804443359375,8.649300550649816,23.673201479758347
55,78.67923736572266,678.539794921875,8.624127757718801,27.25516777637978
56,78.9369125366211,682.4060668945312,8.644955128919484,25.730137090327332
57,79.5216293334961,672.4615478515625,8.456335131557827,40.98740357823357
58,82.51458740234375,682.7290649414062,8.274040826410458,57.913957905624386
59,82.4253921508789,692.6538696289062,8.403403994257133,47.17872354199227
60,88.14374542236328,715.596435546875,8.118516318065584,76.19321939254831
61,88.97621154785156,725.2081298828125,8.150584490696081,74.14532740472492
62,89.19425201416016,722.9177856445312,8.104981759696392,78.41679128325762
63,88.2131118774414,718.2587280273438,8.142312551282105,74.16119178380944
64,91.37454223632812,731.0220336914062,8.000281214002854,90.12269982663571
65,88.94648742675781,720.8329467773438,8.104119315233298,78.25043660563375
66,90.11592102050781,722.6143798828125,8.018720462484826,87.09449839003986
67,90.54207611083984,725.315673828125,8.010813369689112,88.26525734180296
68,90.97813415527344,733.9681396484375,8.067522448809134,83.57482283954113
69,90.40332794189453,756.8324584960938,8.371732277184941,55.487804288739824
70,87.9653549194336,760.8650512695312,8.649599060521025,29.303744317627945
71,83.55518341064453,747.9549560546875,8.951628439120888,2.142941038916037
72,82.79208374023438,753.4263916015625,9.100222600574803,-10.262031984343194
73,81.56318664550781,765.6317138671875,9.386976470093025,-33.633135590597874
74,81.12712097167969,748.20947265625,9.222679958252668,-20.17299501852841
75,80.14598846435547,729.4168090820312,9.101101914869211,-10.294919240127852
76,79.31350708007812,732.9992065429688,9.241795420834222,-21.44125769081421
77,80.95864868164062,720.4805297851562,8.899364570897822,6.025205562911028
78,80.8496322631836,712.9244384765625,8.817905765555425,12.590771711787797
79,79.35315704345703,701.6195068359375,8.84173400248842,10.298702304204257
80,83.0794906616211,700.5525512695312,8.432316395906293,45.22319285966927
