,nvda,avgo,Ratio,Spread
63,245.0399932861328,605.5449829101562,2.4712087802053695,161.6278273288536
64,242.99000549316406,601.1799926757812,2.4740934980253497,159.5484029617107
65,242.96499633789062,600.760009765625,2.472619590560897,159.88976620107255
66,244.86000061035156,603.1199951171875,2.4631217577955455,163.4869837388505
67,244.1999969482422,598.719970703125,2.4517607624295867,165.81219714587118
68,247.00010681152344,600.6500244140625,2.431780423772837,172.68466847955924
69,247.69000244140625,602.9299926757812,2.4342120664252924,172.57348067887025
70,260.8399963378906,603.6099853515625,2.3141005743982976,213.23227693004728
71,261.2550048828125,607.5875244140625,2.3256493198536026,210.55937350285328
72,259.7654113769531,608.219970703125,2.3414201585927055,205.24418804216643
73,261.7401123046875,608.4199829101562,2.3245194538692036,211.25191596703766
74,262.07000732421875,607.8400268554688,2.31938035588896,212.86894174873882
75,264.75,610.8150024414062,2.3071388194198534,218.3188865408658
76,264.67999267578125,610.8099975585938,2.307730143799736,218.10381390714085
77,259.94989013671875,592.4600219726562,2.2791316498001066,221.58407076891612
78,267.5299987792969,600.2000122070312,2.243486767636013,237.673179900338
79,267.5799865722656,599.469970703125,2.2403393407048604,238.56036480968814
80,261.4100036621094,590.0800170898438,2.257297000204182,228.55414050732188
81,265.5899963378906,595.4600219726562,2.2420272984043277,236.3145093996295
82,266.44000244140625,595.9188232421875,2.2365966738543253,238.52781757565876
83,267.4100036621094,601.4400024414062,2.249130526924364,236.05596874398177
84,269.6549987792969,609.3599853515625,2.2597763368381023,235.19343240163548
85,271.3999938964844,612.4099731445312,2.2564848449411268,237.62907337745818
86,267.45001220703125,608.5900268554688,2.2755281326529286,229.03171661596124
87,267.5799865722656,608.7899780273438,2.275170074660749,229.2403574854694
88,265.6600036621094,609.1500244140625,2.292968516212305,222.84458447476058
89,263.9082946777344,610.4400024414062,2.313076226674994,216.04787172673431
90,265.2900085449219,611.08837890625,2.303473026586954,219.74310016108265
91,261.59991455078125,606.3099975585938,2.3176995244809153,212.92117066865566
92,264.19000244140625,608.0891723632812,2.301711521041176,219.28428835898157
93,263.55999755859375,608.9749755859375,2.3105743710236313,216.41797935977885
94,259.302490234375,603.6799926757812,2.32809176699435,208.3289106866176
95,259.3699951171875,602.5800170898438,2.3232448950680995,209.64109702520577
96,258.0899963378906,601.7349853515625,2.3314928664022023,206.46227903544533
97,256.2300109863281,599.27001953125,2.338797150358885,203.0801286927585
98,266.760009765625,604.7100219726562,2.2668690951989157,230.74260526123666
99,277.7200012207031,614.7000122070312,2.213380417345351,255.2068343192271
100,277.6499938964844,620.22998046875,2.2338555523253096,249.45678854097102
101,279.8299865722656,624.3350219726562,2.2311226527948347,252.20484961611075
102,280.0050048828125,623.8599853515625,2.228031551124095,253.23008002854792
103,281.0050048828125,623.8200073242188,2.219960486413295,256.41369365392865
104,281.5350036621094,626.6599731445312,2.2258687729524085,255.23985086313004
105,278.5450134277344,626.739990234375,2.2500492201307214,245.76039403472188
106,274.5400085449219,620.7349853515625,2.2610000948185816,239.17512299761287
107,276.42010498046875,622.7661743164062,2.252969892911406,243.0542721152968
108,275.2401123046875,623.3200073242188,2.2646408697661444,238.79097212647534
109,277.9599914550781,628.5150146484375,2.2611707942508463,242.14627372178333
110,274.19000244140625,623.0449829101562,2.2723110885244604,235.7648337924771
111,277.1700134277344,629.4400024414062,2.2709527436145907,238.73788288038972
112,277.635009765625,624.2899780273438,2.2485996220518416,245.3496863352021
113,276.5840148925781,620.9299926757812,2.2449959478567223,245.40572679049998
114,272.80999755859375,616.5499877929688,2.2599977761465544,237.92159643459033
115,277.7699890136719,621.9199829101562,2.2389747183218747,248.144007021546
116,278.2349853515625,625.3900146484375,2.24770444974139,246.13575432401453
117,280.8699951171875,630.5599975585938,2.2450244188436894,249.24928191425235
118,282.20001220703125,633.2000122070312,2.2437986705064166,250.79035633544524
119,284.3450012207031,632.8099975585938,2.2255006940228177,257.9234348046601
120,282.8736877441406,632.8699951171875,2.237288311133479,253.23816382527284
121,282.8399963378906,632.3599853515625,2.235751638874026,253.64226008686236
122,282.8299865722656,632.1199951171875,2.2349822335959244,253.85078326569064
123,284.260009765625,635.9453125,2.2371958441299666,254.52093769954124
124,287.4200134277344,640.47998046875,2.2283764196879248,259.9201697329257
125,286.5899963378906,641.9600219726562,2.239994522403996,255.83085695840757
126,283.82000732421875,638.8099975585938,2.250757455688654,250.2730453029196
127,278.8800048828125,636.1500244140625,2.2810886878798557,237.4034509182562
128,280.2749938964844,636.5999755859375,2.2713406099334597,241.33883686863075
129,280.385009765625,636.6599731445312,2.2706633770354485,241.62468911261644
130,278.20001220703125,636.5700073242188,2.288173901482417,234.8458188261096
131,276.1700134277344,628.8200073242188,2.2769307917232027,236.2142423995402
132,276.9200134277344,631.4299926757812,2.280189087310443,235.9619837465054
133,279.3900146484375,636.3300170898438,2.2775689313397676,238.8267430970403
134,280.92999267578125,637.5650024414062,2.269480009481274,242.43288749243047
135,277.8796081542969,636.2000122070312,2.2894807446747643,234.208580357366
136,276.6700134277344,635.7750244140625,2.297954218230179,230.83104310871497
137,278.4642028808594,634.0499877929688,2.2769533075827573,238.19635756427508
138,277.2300109863281,635.1599731445312,2.291093849777522,233.20652263825534
139,272.739990234375,629.530029296875,2.308169142177859,224.72147741414662
140,267.36981201171875,628.969970703125,2.3524345024993227,208.3996525793511
141,266.75,624.2899780273438,2.3403560563349344,211.13118215100232
142,266.09991455078125,622.5,2.339346861688695,210.87752841841618
143,263.3100891113281,618.9400024414062,2.3506125592465126,205.6673314132357
144,264.5299987792969,624.2000122070312,2.3596568067420396,204.24227310622686
145,263.9731140136719,622.1900024414062,2.357020353251511,204.5016400986286
146,267.1499938964844,627.0999755859375,2.3473703534087558,209.57861964439448
147,272.2267150878906,631.030029296875,2.3180312376510948,221.60792739207076
148,273.135009765625,631.9299926757812,2.3136176985075454,223.56331149559784
149,274.2300109863281,631.7750244140625,2.303814313180916,227.16056457461295
150,272.5058898925781,630.72998046875,2.314555405453379,222.7856000742864
151,271.9599914550781,630.760009765625,2.31931177226049,221.03946501637355
152,273.85009765625,634.1799926757812,2.315792464941294,223.56128724429183
153,273.7132873535156,634.6400146484375,2.318630640056452,222.67118353378154
154,264.8800048828125,619.2999877929688,2.338039777924943,210.24258916683127
155,263.19000244140625,614.4400024414062,2.334587167984082,209.78982268281956
156,261.3999938964844,614.3699951171875,2.3503060805750473,204.2326954244314
157,262.3800048828125,618.52001953125,2.357344340349034,203.16346843345738
158,261.010009765625,618.2999877929688,2.3688746203571798,199.07673475221108
159,259.2294006347656,615.0800170898438,2.3727247587801368,196.69911920537672
160,259.32000732421875,614.2999877929688,2.368887746578423,197.76398291663688
161,244.71780395507812,601.1649780273438,2.456564125337187,164.99498636125483
162,244.2899932861328,602.8200073242188,2.4676410163806657,161.9950762162633
163,241.19500732421875,602.0599975585938,2.496154477813439,153.02557793659034
164,242.64500427246094,603.0900268554688,2.4854829740416653,156.55381066325455
165,241.89999389648438,602.0499877929688,2.488838375294058,155.2518085869277
166,244.65960693359375,603.5499877929688,2.4668967442459193,162.42702636719181
167,243.88999938964844,601.5800170898438,2.466603873038416,161.9776313986525
168,245.07000732421875,601.0399780273438,2.452523605763759,166.2271854102339
169,240.69000244140625,596.75,2.479330233690422,156.74802416839222
170,237.32000732421875,595.6790161132812,2.510024430007219,147.2249714395093
171,239.39999389648438,598.3400268554688,2.4993318383883865,151.10268052933506
172,240.50999450683594,600.3200073242188,2.4960293585934785,152.6121374931291
173,243.59959411621094,605.3900146484375,2.485184824896021,157.25470548462292
174,242.02000427246094,602.75,2.4904966092035803,154.9290652699502
175,233.77000427246094,590.744384765625,2.527032442011283,140.99968682051949
176,232.9250030517578,591.3400268554688,2.538757192692054,137.7476688128887
177,234.68829345703125,592.5399780273438,2.524795631256448,142.09086012870839
178,232.43150329589844,590.4600219726562,2.5403614122865577,137.076290295559
179,231.2220001220703,588.0050048828125,2.5430322571917197,135.72907015221787
180,231.89999389648438,588.5900268554688,2.538120061866857,137.27541354405716
181,231.11000061035156,586.9000244140625,2.539483461832395,136.48196496896603
182,218.6300048828125,584.0399780273438,2.6713624158787996,100.10945252324275
183,218.42999267578125,583.0900268554688,2.6694595358108977,100.43063820105233
184,217.0,585.4400024414062,2.6978801955825173,93.58528673459666
185,219.6508026123047,585.7100219726562,2.66655079338119,101.64842465875718
186,218.4600067138672,583.010009765625,2.668726503012678,100.60500848946386
187,219.6699981689453,583.8699951171875,2.657941457568278,103.54879534940558
188,219.24000549316406,581.010009765625,2.6501094472182953,105.05704041848692
189,221.5,591.8800048828125,2.6721444915702595,101.29164448435706
190,219.9398956298828,592.5499877929688,2.694145080391045,95.71726193964726
191,217.33990478515625,589.2899780273438,2.7113749709693935,90.80384793121944
192,217.1125946044922,590.3300170898438,2.7190040180084027,89.04922849298767
193,213.602294921875,584.6199951171875,2.7369555899715974,83.72414742359031
194,213.5399932861328,583.0499877929688,2.7304018269388592,85.09830110787398
195,215.02000427246094,585.1300048828125,2.721281709869978,87.67089924013733
196,220.74000549316406,593.8200073242188,2.690133154602138,96.9624962569488
197,222.1199951171875,595.469970703125,2.6808481172033303,99.65071738504442
198,220.5,594.0,2.693877551020408,96.02801376913256
199,220.68499755859375,593.010009765625,2.6871333181956594,97.59956891425277
200,220.76499938964844,592.3800048828125,2.6833058071731135,98.48107040107693
201,222.84500122070312,594.2000122070312,2.6664273775589087,103.19983087694398
202,222.0500030517578,592.5999755859375,2.668768148802087,102.30068295376698
203,217.42999267578125,585.3001098632812,2.691901437609144,95.07691959520271
204,217.9300994873047,585.2750244140625,2.685608944294348,96.67415861994739
205,215.8300018310547,581.5,2.6942500813912837,93.84724128246826
206,215.6999969482422,579.7999877929688,2.6879925637277284,95.13856551197144
207,216.45469665527344,580.0700073242188,2.679867964463901,97.24104684557297
208,214.58999633789062,577.1900024414062,2.689733968458485,94.2591134309899
209,212.57000732421875,573.4400024414062,2.697652456523543,91.65900405996724
210,217.8699951171875,586.8099975585938,2.693395193050615,94.9502392379181
211,214.6699981689453,585.760009765625,2.728653350547065,85.94060271078281
212,212.61000061035156,583.25,2.7432858206369937,81.97473081934307
213,216.0399932861328,586.739990234375,2.715885986245477,89.26738766156036
214,219.90130615234375,589.4400024414062,2.680475222066451,98.70593603590835
215,217.5601043701172,586.0700073242188,2.6938303280420652,94.7160458883006
216,217.8300018310547,586.6199951171875,2.693017445650853,95.01451736135478
217,220.61990356445312,592.5,2.6856144456019297,97.90494688267889
218,222.75,595.5399780273438,2.6735801482709034,101.56121583737213
219,221.22500610351562,592.8021240234375,2.6796343436241266,99.50504474150087
220,220.4250030517578,592.0501098632812,2.6859480624539787,97.742140829613
221,219.8300018310547,593.3200073242188,2.6989946885421094,94.60177635039766
222,221.94000244140625,597.3099975585938,2.6913129268631413,97.2448591466037
223,222.0500030517578,597.8300170898438,2.6923215891624874,97.07064144986073
224,217.16000366210938,607.094970703125,2.795611348615263,72.43331168090113
225,215.02999877929688,597.4249877929688,2.7783332148281112,75.40733541745529
226,212.6699981689453,596.3800048828125,2.8042507641771244,69.03333639752118
227,215.10499572753906,599.5150146484375,2.7870808514731484,73.55307163822484
228,214.47000122070312,598.8049926757812,2.7920221442045556,72.26690227463367
229,214.6699981689453,599.75,2.793823101111673,71.95061247640781
230,214.82000732421875,598.0900268554688,2.78414489555806,74.08215974148818
231,216.9499969482422,614.4998779296875,2.8324493504200827,64.368219872799
232,213.5500030517578,610.8300170898438,2.8603606104458716,57.34973886654582
233,208.65060424804688,600.77001953125,2.879311189614605,52.00781193681367
234,207.85000610351562,601.4500122070312,2.893673295864571,48.81103043416154
235,203.3282928466797,597.5531005859375,2.938858592771072,38.493323296949896
236,201.7799072265625,594.8800048828125,2.9481627435524063,36.29885884518576
237,202.02999877929688,592.5,2.9327327801811416,39.465060435942476
238,199.50999450683594,591.0206909179688,2.962361321190444,33.022394379860046
239,201.8406982421875,595.1599731445312,2.948661882007573,36.209995384226616
240,198.52000427246094,592.6699829101562,2.985442122481218,28.260933845182265
241,197.0554962158203,592.47998046875,3.006665593431865,23.84705662612096
242,196.8300018310547,591.3599853515625,3.0044199555469455,24.258179568201697
243,195.92999267578125,591.3300170898438,3.018067877276747,21.458847010843627
244,195.05999755859375,586.9099731445312,3.0088689659099903,23.14394333564708
245,196.5500030517578,580.2000122070312,2.9519206471558603,34.53793858272839
246,194.36500549316406,578.5869140625,2.976805997532561,29.282200620440292
247,194.6804962158203,578.0800170898438,2.9693781777142774,30.780885459689173
248,194.8677978515625,578.77001953125,2.970064966670989,30.6796911079726
249,196.66000366210938,581.1900024414062,2.9553035269946175,33.893750182860416
250,196.97000122070312,584.5999755859375,2.967964522327938,31.45829639882909
251,199.10000610351562,588.260009765625,2.954595639036687,34.49422139274368
252,189.4550018310547,574.0999755859375,3.0302708824646793,18.333876798303507
253,188.21499633789062,573.9400024414062,3.0493850841250056,14.595724532762759
254,191.1501007080078,570.989990234375,2.98712890089759,26.77263532164848
255,189.72999572753906,566.5499877929688,2.986085492810322,26.748345193503454
256,191.27499389648438,569.8300170898438,2.979114025737356,28.325227139427014
257,188.83900451660156,565.4000244140625,2.994084965981464,25.097356884168406
258,187.8300018310547,559.9299926757812,2.9810466231023898,27.395451861649533
259,183.75,558.6699829101562,3.040380859375,15.829422631114724
260,185.87319946289062,563.6300048828125,3.0323360576538665,17.5439660717346
261,188.72999572753906,565.219970703125,2.9948602951229195,24.934726685310196
262,186.8800048828125,565.9400024414062,3.028360379144319,18.398997871503823
263,186.63999938964844,565.0753784179688,3.0276220545750245,18.509132082906333
264,184.3699951171875,561.8200073242188,3.0472420795320847,14.628436938051962
265,184.1699981689453,559.5900268554688,3.0384429191454845,16.229699880809065
266,186.0487060546875,560.9299926757812,3.014963149009488,20.79570704842861
267,190.0,566.1699829101562,2.9798420153166116,27.97714511884631
268,191.39999389648438,566.7999877929688,2.961337543717548,31.74821088605661
269,196.5200958251953,573.6400146484375,2.918989084753401,41.00391871926179
270,197.82009887695312,578.0,2.921846684342849,40.730669238761905
271,199.10499572753906,582.469970703125,2.9254412656736823,40.299946014944524
272,197.86000061035156,579.52001953125,2.9289397439784044,39.33608621704657
273,194.81500244140625,567.8599853515625,2.9148678399260115,41.42375575688
274,193.69000244140625,569.1900024414062,2.938664852428786,36.55714861924453
275,192.27999877929688,565.2999877929688,2.9399833127824815,36.014625562112386
276,191.2899932861328,563.3200073242188,2.9448482779838936,34.8823895202997
277,189.7100067138672,560.7008056640625,2.9555678974264517,32.53468914746118
278,186.65220642089844,557.52001953125,2.9869457758996387,26.10286542760896
279,185.4600067138672,554.4000244140625,2.9893238668399604,25.475019105803725
280,190.61000061035156,570.0850219726562,2.990845286958655,25.979725689871728
281,189.05999755859375,566.8900146484375,2.9984662116201823,24.302088243518554
282,191.3249969482422,568.9500122070312,2.9737359011219286,29.362423395755812
283,187.42999267578125,565.364990234375,3.016406190722903,20.702971282997467
284,186.97000122070312,560.8300170898438,2.9995721956905204,23.791898914552306
285,192.50999450683594,571.3499755859375,2.9678977294119093,30.687660525631898
286,195.35000610351562,576.5700073242188,2.9514716627072706,34.39559034151098
287,195.3699951171875,579.489990234375,2.9661155997203323,31.538445606303256
288,194.97999572753906,581.8699951171875,2.984254835712892,27.932424758979167
289,193.7449951171875,582.010009765625,3.0040002293406016,23.910018228243032
290,196.77999877929688,584.2100219726562,2.9688485902873207,31.25095157359165
291,194.3000030517578,580.239990234375,2.9863097329947554,27.424780459801312
292,195.8300018310547,580.8300170898438,2.9659909700196705,31.64451223188344
293,196.11000061035156,581.4000244140625,2.9646628045718013,31.95471903766925
294,190.2100067138672,581.5399780273438,3.0573574338922875,13.267334583198434
295,188.69500732421875,577.1500244140625,3.058639614255369,12.894682184176489
296,192.3699951171875,582.02001953125,3.025523908636045,19.577509515317118
297,192.23460388183594,579.719970703125,3.0156899902343866,21.451937636328765
298,192.94000244140625,581.8800048828125,3.0158598399495875,21.50941947931058
299,202.47999572753906,599.3900146484375,2.9602431217698566,33.98967221300707
300,203.42999267578125,603.8699951171875,2.9684413157287572,32.49613596877778
301,190.25,587.5599975585938,3.0883574116089028,7.373039369918004
302,188.53640747070312,585.4000244140625,3.10497071768501,4.146102038821212
303,190.1199951171875,583.7899780273438,3.070639559334636,10.734370923640043
304,190.42999267578125,584.2999877929688,3.0683191212834595,11.198880518514855
305,186.08999633789062,579.9000244140625,3.1162342728037684,1.955476914277782
306,185.3480987548828,575.52001953125,3.1050764663756145,4.0032261450492825
307,188.47999572753906,581.6199951171875,3.0858446959960655,7.748793371738387
308,187.1300048828125,581.6699829101562,3.108373685312619,3.4549263022631327
309,193.2949981689453,587.885009765625,3.0413875958228203,16.62039180274094
310,189.91000366210938,584.0,3.0751407968958877,9.864212337516577
311,189.12010192871094,584.510009765625,3.0906815500023197,6.871039363829098
312,186.4001007080078,577.3599853515625,3.0974231406451107,5.470371113785021
313,184.8300018310547,575.8300170898438,3.1154575089826904,2.064520653475896
314,186.77999877929688,580.27001953125,3.1067031980062763,3.754598034627364
315,175.17990112304688,569.5999755859375,3.2515144256523403,-22.0418379529538
316,172.89999389648438,568.8400268554688,3.289994487773288,-28.449086740128834
317,175.6300048828125,570.4000244140625,3.247736767955206,-21.426924579069166
318,172.89999389648438,566.97998046875,3.2792365557178806,-26.589040353410084
319,170.00999450683594,565.3150024414062,3.325186875520283,-34.00916728567044
320,170.0500030517578,566.1199951171875,3.329138400220308,-34.6883876754096
321,169.60000610351562,562.9199829101562,3.3191035533723814,-32.90300189388056
322,178.9499969482422,584.739990234375,3.267616653849397,-25.330045157296396
323,171.9792938232422,574.8900146484375,3.3427862265750496,-37.39342005845701
324,173.48500061035156,576.6849975585938,3.3241202151754434,-34.45500951245019
325,176.1699981689453,579.8099975585938,3.2911960242093072,-29.13935560661234
326,178.36000061035156,587.8150024414062,3.2956660710354972,-30.259790854832133
327,178.043701171875,588.1900024414062,3.303627135191912,-31.62912102926616
328,175.88999938964844,581.3499755859375,3.305190616881379,-31.55954776396065
329,175.61000061035156,582.8400268554688,3.3189455317450327,-33.92981316349646
330,172.8699951171875,578.1300048828125,3.3443050917592827,-37.833369997967836
331,171.8300018310547,577.2000122070312,3.359134063063918,-40.17273723819328
332,169.91000366210938,573.760009765625,3.3768465505222975,-42.768509388849495
333,168.99789428710938,571.7955932617188,3.383448034508046,-43.671432385496516
334,167.24000549316406,570.4500122070312,3.4109662369650446,-47.85201312084591
335,166.39999389648438,567.1099853515625,3.408113017746596,-47.152676623463364
336,163.7899932861328,570.52001953125,3.4832409971137888,-58.76760163275053
337,165.1300048828125,570.5349731445312,3.4550654410106856,-54.570047088926955
338,160.94039916992188,567.9849853515625,3.529163518178431,-65.1906529567406
339,160.38999938964844,564.9249877929688,3.522195834794853,-63.86091174056621
340,157.25,561.4500122070312,3.5704293304103736,-70.25695001374213
341,158.5500030517578,564.530029296875,3.5605803748397733,-69.2502312325232
342,161.75,571.8800048828125,3.5355796283326892,-66.54058249835667
343,174.00619506835938,582.8400268554688,3.3495360704054047,-38.971593357632216
344,176.05999755859375,583.969970703125,3.3168804884753933,-33.64513058565062
345,178.39999389648438,586.3284912109375,3.2865947941183866,-28.647555306393812
346,177.2678985595703,586.47998046875,3.308438725986619,-32.35793976570112
347,174.35000610351562,581.010009765625,3.3324346970235603,-36.06075965867335
348,178.41000366210938,591.1500244140625,3.313435414382039,-33.43762145397197
349,177.05999755859375,588.5,3.323732114055012,-35.0315242844885
350,177.80999755859375,585.489990234375,3.292784423111183,-29.663787820335685
351,172.86000061035156,578.8400268554688,3.3486059517045117,-38.574811058098405
352,173.92999267578125,582.669921875,3.350025564372564,-39.04104093112771
353,175.19000244140625,586.219970703125,3.34619534524632,-38.630078206159666
354,176.50999450683594,588.260009765625,3.332729182895321,-36.52054322264841
355,174.0050048828125,584.1500244140625,3.357087486118409,-40.28533242587939
356,172.59010314941406,582.6099853515625,3.375685944443683,-43.19322882021508
357,178.4261016845703,599.3099975585938,3.3588695370259276,-41.54698828203702
358,180.0449981689453,601.114990234375,3.3386930842161937,-38.26276034000004
359,180.0814971923828,605.030029296875,3.3597567697391786,-42.06305977312836
360,179.55039978027344,605.3649291992188,3.371559907079238,-44.067536406204496
361,177.7100067138672,600.0,3.376287081942811,-44.488132364920986
362,181.71890258789062,608.1376953125,3.3465846791495264,-40.02331989901704
363,181.80999755859375,608.2000122070312,3.345250648336984,-39.79926740084379
364,179.38079833984375,598.155029296875,3.3345543939638818,-37.39080162947384
365,173.92999267578125,590.0999755859375,3.3927442099415757,-46.47109464206521
366,171.9199981689453,584.7999877929688,3.401582096448648,-47.489797132644796
367,170.60000610351562,580.1400146484375,3.400586130673546,-46.9793980341248
368,170.4250030517578,576.7999877929688,3.3844798442972333,-44.18951700192706
369,169.3000030517578,569.3699951171875,3.3630831946477975,-40.296114373937414
370,169.39999389648438,570.6300048828125,3.3685361596382855,-41.241789360602226
371,171.39999389648438,545.7999877929688,3.18436410285172,-10.124501074684346
372,174.125,549.5999755859375,3.1563530543341707,-5.358062675773155
373,175.69500732421875,553.719970703125,3.151597641481741,-4.542526879367685
374,172.2100067138672,548.7899780273438,3.1867484851747148,-10.568106181468508
375,173.610107421875,550.4299926757812,3.170495087237223,-7.8067144033757785
376,172.02499389648438,549.1699829101562,3.1923848417086296,-11.529723943098745
377,171.2899932861328,546.2100219726562,3.1888028687130316,-10.880337088878875
378,168.10000610351562,545.739990234375,3.246519752642421,-20.438462615154933
379,163.4499969482422,533.8150024414062,3.2659223763120857,-23.131409133901954
380,160.11990356445312,524.3200073242188,3.274546109835521,-24.105014122781355
381,157.77000427246094,512.5,3.2483994810251637,-19.672233864671327
382,159.57000732421875,523.7050170898438,3.281976518467944,-25.2186972844339
383,162.91000366210938,531.4099731445312,3.2619849069964135,-22.42392195401503
384,166.99000549316406,543.3300170898438,3.2536678796150205,-21.51792690316772
385,164.44000244140625,521.5800170898438,3.1718560529436544,-7.784207271776651
386,166.47999572753906,533.8079223632812,3.2064388278632023,-13.59911703117045
387,166.9799041748047,527.4299926757812,3.158643522298561,-5.649657353086852
388,165.83999633789062,520.9299926757812,3.1411601795649626,-2.7331122076912346
389,167.72999572753906,526.0,3.135992448568564,-1.8616501703428834
390,167.57000732421875,524.8599853515625,3.1321833407576927,-1.224580761856188
391,168.97999572753906,526.4000244140625,3.115161780822994,1.6678699131409336
392,160.5,521.5800170898438,3.2497197326470015,-20.170139202934237
393,160.8300018310547,519.8900146484375,3.2325437339393965,-17.442731258007072
394,162.5,524.2000122070312,3.225846228966346,-16.502863124047607
395,161.32000732421875,523.3099975585938,3.243924955364355,-19.32231545661908
396,161.37530517578125,523.6199951171875,3.244734344866608,-19.45847672054599
397,160.82000732421875,524.7899780273438,3.2632132454101237,-22.374113724387584
398,161.6699981689453,524.7899780273438,3.246056683188291,-19.702052246899584
399,166.86810302734375,531.4400024414062,3.1847908186163183,-10.011129185771367
400,165.60000610351562,529.3300170898438,3.196437183456156,-11.887578465716317
401,166.47999572753906,526.6699829101562,3.1635631693077624,-6.461177578045451
402,166.4759979248047,527.6199951171875,3.169345741693691,-7.423757420066451
403,169.14120483398438,533.7100219726562,3.1554110217939133,-5.135344959703659
404,169.55999755859375,534.2520751953125,3.1508143600361547,-4.3608664650788995
405,169.8350067138672,531.75,3.1309799451174167,-0.9942626994626802
406,172.99000549316406,549.842529296875,3.178464141494017,-9.16862552197658
407,175.36000061035156,548.52001953125,3.1279654289580945,-0.39571473878702035
