,intc,txn,Ratio,Spread
0,51.66999816894531,187.82000732421875,3.634991561449334,83.70760230726006
1,51.7400016784668,188.67999267578125,3.6466947536707615,83.21548779525193
2,51.692100524902344,188.69000244140625,3.650267652607888,82.95375582744265
3,51.42499923706055,188.07000732421875,3.6571708335326916,82.17012453109635
4,51.775001525878906,189.44500732421875,3.6590053450703945,82.63439854340925
5,52.19499969482422,191.16000366210938,3.6624198635844665,83.12650696465641
6,52.2599983215332,191.1300048828125,3.6572906816198523,83.4980757529537
7,52.220001220703125,189.8699951171875,3.635963053978476,84.54789938415945
8,52.08000183105469,188.82000732421875,3.625576050030544,84.86218559074894
9,52.02830123901367,188.67059326171875,3.626307005392734,84.73991127177214
10,51.89500045776367,188.91929626464844,3.6404141940109658,83.79070809896683
11,51.63930130004883,188.1699981689453,3.6439299802990823,83.19629836537837
12,51.29999923706055,187.02999877929688,3.6458089972871033,82.55325379584178
13,51.439998626708984,187.5,3.645023425460302,82.81895416151792
14,50.55500030517578,185.82000732421875,3.6756009534668057,79.84825035405049
15,50.52000045776367,186.08999633789062,3.683491580596239,79.3943359437838
16,50.22999954223633,186.18499755859375,3.7066493978770296,77.77536998194375
17,50.0,186.09750366210938,3.7219500732421875,76.65420840846724
18,49.90520095825195,185.8699951171875,3.7244614097972772,76.38354474295016
19,50.005001068115234,185.3000030517578,3.705629418932478,77.47798980300803
20,49.5099983215332,183.27000427246094,3.701676640791805,76.90673219942357
21,48.244998931884766,182.0500030517578,3.773448172499436,71.47911831215944
22,48.062801361083984,180.94000244140625,3.7646578500917705,71.6316644492509
23,47.51499938964844,180.3800048828125,3.7962750120988087,69.3129438904381
24,47.42499923706055,180.1699981689453,3.7990511558754103,69.04999672072367
25,47.90340042114258,181.26499938964844,3.783969359086366,70.46901010350345
26,47.790000915527344,180.8300018310547,3.78384595871187,70.30808937713002
27,48.119998931884766,182.08999633789062,3.7840814709003676,70.78224574585019
28,48.845001220703125,182.27000427246094,3.7315999532661523,74.41214966412213
29,48.92499923706055,182.2100067138672,3.724272039964461,74.8925395379191
30,48.92499923706055,181.97000122070312,3.719366460058345,75.13254503108317
31,48.96500015258789,180.82000732421875,3.6928419638667576,76.49274510835153
32,49.020999908447266,181.2100067138672,3.696579161018729,76.39702635325483
33,49.1349983215332,181.8350067138672,3.700722762295868,76.371091917488
34,49.21500015258789,182.74000549316406,3.7130957010381107,75.8865054997591
35,48.54999923706055,177.36000061035156,3.653141161637015,77.77190780090541
36,48.380001068115234,176.75,3.6533690801525593,77.48856221247209
37,48.45500183105469,177.0500030517578,3.653905610592443,77.58269073809308
38,48.63999938964844,178.50999450683594,3.670024604170255,77.09486778800266
39,48.48500061035156,177.91000366210938,3.6693823125192564,76.88033474014716
40,48.18000030517578,177.5500030517578,3.6851391018501993,75.63754830315901
41,48.14500045776367,177.2100067138672,3.6807561538882694,75.79361924445482
42,47.3650016784668,177.77000427246094,3.7531932433833144,71.1347013923968
43,47.51499938964844,177.7675018310547,3.7412923101033,71.92544694219592
44,47.375,177.02000427246094,3.736570011028199,71.93724291441043
45,47.5,178.3800048828125,3.7553685238486842,71.23412158423531
46,47.48500061035156,177.1300048828125,3.73023065401833,72.40529927803249
47,47.66999816894531,177.33999633789062,3.7201594954836605,73.16747632794207
48,47.529998779296875,177.1999969482422,3.7281717125864304,72.57177413121124
49,47.380001068115234,177.52999877929688,3.7469395267440624,71.45352919176366
50,46.99420166015625,176.22999572753906,3.7500370152463853,70.72614314438073
51,46.869998931884766,175.4774932861328,3.743919293472798,70.8259559958436
52,47.154998779296875,177.16000366210938,3.7569718640283463,70.64112957681473
53,47.365299224853516,177.2449951171875,3.7420854088932582,71.66127416412087
54,47.76499938964844,178.52999877929688,3.737674051305183,72.47670855430664
55,47.54999923706055,177.63999938964844,3.735857039745135,72.23687478019698
56,47.19499969482422,175.25,3.713317112685972,72.76133941970812
57,47.38999938964844,176.17999267578125,3.7176618473277476,72.85607681729292
58,47.525001525878906,177.1300048828125,3.7270909878111094,72.6155054588165
59,47.2599983215332,176.02999877929688,3.724714452626035,72.32291064941168
60,47.08000183105469,174.24000549316406,3.700934552178218,73.16701621474598
61,47.15999984741211,174.61000061035156,3.702502145362777,73.21741341276174
62,47.029998779296875,174.1199951171875,3.7023176618460183,73.02425884156017
63,47.11000061035156,173.10000610351562,3.674379194668914,74.46466021680004
64,46.86640167236328,172.19000244140625,3.6740606553317967,74.09454311860952
65,46.89500045776367,172.44000244140625,3.6771510983716826,73.99483071515135
66,47.03990173339844,172.75999450683594,3.6726266029628194,74.43629981480657
67,46.83000183105469,172.57000732421875,3.685030975373169,73.52325582333842
68,46.751800537109375,172.5,3.689697466583723,73.18231267015184
69,46.56999969482422,171.94000244140625,3.6920765206815243,72.78694057741964
70,47.1349983215332,174.3699951171875,3.699374166255738,73.32603503134462
71,47.189998626708984,174.75,3.7031151745169484,73.23505863551893
72,47.00189971923828,174.11000061035156,3.704318371180364,72.88659182563671
73,47.06010055541992,174.4199981689453,3.706324383296655,72.88244165405627
74,46.685001373291016,172.8800048828125,3.7031166284107466,72.4512758941762
75,46.45500183105469,172.72000122070312,3.7180065528539403,71.40262408632472
76,46.5,173.02999877929688,3.721075242565524,71.32909344633939
77,46.8849983215332,174.41000366210938,3.719953287958355,71.97226792606986
78,47.04499816894531,175.0800018310547,3.7215433870847945,72.14307443389578
79,46.78010177612305,174.4499969482422,3.7291495812282074,71.38103970200089
80,46.79999923706055,175.0,3.7393163002750414,70.93559848878678
81,46.775001525878906,174.5500030517578,3.7316942246423155,71.25423160881255
82,47.0099983215332,174.97000122070312,3.7219742069328494,72.06914964765255
83,47.02000045776367,175.1199951171875,3.724372467297003,71.97171731954654
84,45.915000915527344,175.17999267578125,3.815310664984428,66.10490932975682
85,46.060001373291016,175.44000244140625,3.8089447939777807,66.60688193470025
86,45.88399887084961,174.77000427246094,3.808953198791342,66.35198092674187
87,45.96500015258789,174.86000061035156,3.8041988475987574,66.68764909798412
88,46.064998626708984,175.22999572753906,3.8039726680017485,66.84314938639187
