,amd,adbe,Ratio,Spread
0,139.69149780273438,551.6900024414062,3.9493456016949318,55.80796987776206
1,140.97999572753906,552.344970703125,3.91789606640788,60.79689391699493
2,138.60000610351562,549.6199951171875,3.9655120556538437,53.09701366359788
3,138.60940551757812,554.4600219726562,4.000161604490403,48.29815822147761
4,138.10499572753906,552.7498779296875,4.002388726184693,47.79888114259417
5,138.13999938964844,554.3150024414062,4.012704538081415,46.387080043572624
6,137.75999450683594,556.6099853515625,4.040432691247983,42.42759570804186
7,136.69500732421875,547.4249877929688,4.004718230085492,46.94772509349015
8,134.84500122070312,547.6599731445312,4.061403598107184,38.60932335037377
9,134.52000427246094,550.6400146484375,4.093368994645245,34.20572676057567
10,134.2686004638672,547.7999877929688,4.0798815650155404,35.944551982392355
11,134.8000030517578,549.135009765625,4.073701760635562,36.93718527154523
12,136.0,550.010009765625,4.044191248276654,41.31842465460524
13,135.83999633789062,549.9600219726562,4.048586843337928,40.66756270671
14,135.5,538.4500122070312,3.9738008280961714,50.68831690053152
15,136.99000549316406,544.1300048828125,3.9720416312412303,51.53486211771498
16,139.8527069091797,547.8150024414062,3.917085443309704,60.38909971871455
17,142.02999877929688,550.0599975585938,3.872843781498178,67.68110158546996
18,143.23989868164062,557.6799926757812,3.8933285893706118,65.36072287612036
19,143.38999938964844,556.2100219726562,3.87900149480585,67.48816629533157
20,144.26980590820312,557.510009765625,3.864356829594412,70.04191636317502
21,140.6699981689453,556.8499755859375,3.9585553624388203,54.93403443420222
22,143.3592071533203,562.405029296875,3.923047849276901,61.15828249037044
23,143.18499755859375,562.3300170898438,3.92729704003891,60.47021997954518
24,142.94000244140625,559.8599853515625,3.9167481166166866,61.86712150236646
25,141.889892578125,561.489990234375,3.957223309089595,55.63741423864032
26,143.11000061035156,563.9500122070312,3.9406750737323324,58.52172243279951
27,143.8699951171875,564.27001953125,3.9220827044001143,61.53065112261983
28,145.74000549316406,567.6900024414062,3.8952242421044354,66.30170753080291
29,148.4600067138672,568.0999755859375,3.8266196274721915,77.80591263411976
30,147.60000610351562,569.3699951171875,3.8575201326067283,72.76890929161313
31,148.49000549316406,571.2899780273438,3.8473294962174664,74.74731116453667
32,147.48500061035156,571.8099975585938,3.8770722120365915,69.82515856707779
33,146.59140014648438,570.6005859375,3.892456074280729,67.1204119415362
34,146.0800018310547,569.5999755859375,3.8992330808202937,65.88098995807515
35,152.07000732421875,574.719970703125,3.77931178419556,86.99848054786015
36,152.64999389648438,574.2899780273438,3.7621356108064017,89.96893657003092
37,153.66000366210938,574.8200073242188,3.7408563947988642,93.86296278023862
38,153.77000427246094,574.780029296875,3.7379203572007302,94.38476664983763
39,154.34500122070312,575.905029296875,3.7312839725425833,95.77837439206327
40,154.27980041503906,577.0,3.7399581698172493,94.39781042718825
41,154.35000610351562,577.75,3.7431161461213613,93.9553261298122
42,152.908203125,574.947509765625,3.7600828341146264,90.44241563805339
43,152.5,571.2000122070312,3.7455738505379097,92.40189753122708
44,152.10000610351562,570.9849853515625,3.754010272445116,90.86486687124581
45,152.06460571289062,570.0999755859375,3.749064240907769,91.59481546971416
46,152.91000366210938,570.719970703125,3.7323913219194282,94.6778414323311
47,154.39999389648438,569.8250122070312,3.6905766498220434,102.09927098467973
48,153.14999389648438,569.5599975585938,3.7189684639724185,96.88902235144839
49,148.8800048828125,565.8699951171875,3.80084616173004,81.87557354510524
50,148.4199981689453,565.6699829101562,3.8112787352702875,80.06065945632999
51,148.35009765625,565.510009765625,3.8119962082936993,79.9144536324368
52,148.19009399414062,566.3099975585938,3.821510482212026,78.41361609860407
53,147.94000244140625,568.6500244140625,3.8437881237651355,74.97813556654172
54,147.68490600585938,569.677490234375,3.857384655218409,72.8332936287617
55,148.25650024414062,569.280029296875,3.839831834418161,75.73445772216145
56,148.4344940185547,573.7899780273438,3.865610765349586,72.0041592136247
57,147.96620178222656,578.3499755859375,3.908662712293855,65.39294302570455
58,148.17999267578125,574.97998046875,3.880280799627314,69.69938728644026
59,146.97999572753906,574.3099975585938,3.9074024646402106,65.11313081353639
60,146.639892578125,571.7650146484375,3.899109611961967,66.16839029491929
61,146.07000732421875,572.3319702148438,3.9182032006371355,63.105217284131086
62,145.08999633789062,570.1799926757812,3.929836701821442,60.96454028793404
63,145.7899932861328,567.7449951171875,3.8942658705176716,66.46567191692033
64,145.97000122070312,568.7100219726562,3.896074653810411,66.28911772910114
65,145.40989685058594,567.6300048828125,3.903654546059361,64.91575970566102
66,145.27999877929688,568.260009765625,3.911481377618272,63.71677391077755
67,144.1699981689453,568.0402221679688,3.9400723408646505,59.0745250408436
68,144.6199951171875,569.3200073242188,3.936661779464805,59.76582129865234
69,143.92999267578125,567.0999755859375,3.940109806462611,58.96349701157875
70,150.32000732421875,560.8400268554688,3.730973919165777,93.21305580118009
71,150.7449951171875,561.3499755859375,3.723838228589614,94.56464311711069
72,149.89999389648438,560.5900268554688,3.7397601713219037,91.62330852223455
73,150.13999938964844,561.3200073242188,3.7386439963108162,91.94460266478053
74,149.99000549316406,560.8400268554688,3.739182654280452,91.7675782744143
75,150.35499572753906,562.4600219726562,3.740880169967215,91.74631725997962
76,150.27000427246094,564.3699951171875,3.7557062558799443,89.4640636408525
77,146.60000610351562,550.9000244140625,3.7578444848431105,86.85866936940319
78,142.0399932861328,547.1500244140625,3.8520842739822916,70.63485277503902
79,142.53500366210938,545.1400146484375,3.8246044876157965,74.81311224916762
80,141.97000122070312,544.114990234375,3.8326053782904954,73.36330696604217
81,141.55999755859375,542.0250244140625,3.8289420299665546,73.65737038915701
82,143.81500244140625,551.8900146484375,3.8374996021245487,73.66977650265962
83,144.41000366210938,554.0999755859375,3.836991631704553,74.06604623417083
84,141.5299072265625,535.1099853515625,3.7808968848891635,80.44060745957383
85,140.33999633789062,531.2100219726562,3.7851648555960096,79.12851052071768
86,139.8612060546875,527.6900024414062,3.7729547551239677,80.55132776617417
87,139.39639282226562,525.030029296875,3.766453483242592,81.17532105125476
88,138.16920471191406,519.97998046875,3.7633565420957593,80.85002747913303
89,135.85000610351562,514.2999877929688,3.7857928942681096,76.37144176814526
90,136.1199951171875,514.280029296875,3.7781372887511826,77.5740090106482
91,134.80999755859375,520.406982421875,3.860299620550661,65.70899066033293
92,136.00999450683594,523.7249755859375,3.850635958665632,67.64723687933055
93,135.41000366210938,518.2750244140625,3.8274500435530743,70.46910177803046
94,134.27000427246094,514.6799926757812,3.833171790412635,69.07069607689813
95,135.0500030517578,517.530029296875,3.832136376172698,69.63721839662891
96,136.17999267578125,515.885009765625,3.7882584631492047,76.23183048554473
97,136.1699981689453,514.0499877929688,3.775060547149233,78.02307441316329
98,133.9149932861328,509.5,3.804652395504095,72.69566585825432
99,133.3800048828125,510.760009765625,3.829359657126854,69.09229420397459
100,133.43020629882812,510.6382141113281,3.827006105107198,69.43398263410997
101,132.67999267578125,510.42999267578125,3.8470758279515085,66.35611038671586
102,132.25999450683594,511.243408203125,3.865442533166755,63.70301441713663
103,132.28900146484375,512.0599975585938,3.8707677273887007,63.01348164734226
104,131.99000549316406,510.69000244140625,3.869156611769787,63.07381143244608
105,128.49989318847656,499.9541015625,3.8906966313909295,58.522285310747534
106,128.10000610351562,508.7149963378906,3.97123319359412,48.00980087687675
107,125.91000366210938,505.2950134277344,4.01314429935002,41.837111823675755
108,127.34829711914062,514.72998046875,4.041907054219929,38.7021730654982
109,130.8800048828125,521.1099853515625,3.981585925353186,47.79179205469951
110,130.47999572753906,521.8400268554688,3.999387215992446,45.309626198633296
111,132.0,525.989990234375,3.9847726532907197,47.81760168451514
112,134.8000030517578,531.6300048828125,3.9438426769077135,54.44219015435773
113,136.8000030517578,532.6027221679688,3.8932946658375465,62.229894119871474
114,137.30999755859375,531.5,3.8708033606452807,65.5664996455455
115,137.5303955078125,531.7999877929688,3.866781490952373,66.23190129154683
116,137.3000030517578,530.6099853515625,3.8646028664073597,66.41273624894531
117,137.83999633789062,530.3800048828125,3.84779468205062,69.00800104722386
118,137.30999755859375,530.0399780273438,3.86017032591645,67.02652161820176
119,139.65310668945312,535.35498046875,3.8334627360579945,71.97483068810529
120,137.19769287109375,532.4500122070312,3.8808962531702558,64.12456925305186
121,138.0200958251953,534.7899780273438,3.8747254508840796,65.38690159060197
122,137.60000610351562,534.3300170898438,3.8832121612543435,64.00678106560657
123,137.91000366210938,534.7999877929688,3.8778911869458854,64.89466496246179
124,137.0800018310547,533.4600219726562,3.8915962565431186,62.599047943341034
125,137.47000122070312,532.5700073242188,3.8740816366852053,65.19734206219074
126,137.9499053955078,524.1400146484375,3.799495281607533,75.7294161035942
127,136.05999755859375,521.10498046875,3.829964646620973,70.48625589512677
128,133.4149932861328,517.3300170898438,3.877600293246915,62.67554345574298
129,134.0800018310547,521.77001953125,3.891482789422227,61.148418508742125
130,133.91000366210938,521.219970703125,3.892315409222913,60.95383955096544
131,133.875,520.114990234375,3.88507929213352,61.905496607018236
132,132.75,516.9600219726562,3.894237453654661,60.13272791523515
133,134.531005859375,515.7000122070312,3.8333171517805456,69.19391846987845
134,135.3000030517578,514.0800170898438,3.7995565816298393,74.18228325999395
135,135.63999938964844,516.9400024414062,3.8111176995541722,72.81155348023493
136,134.0850067138672,514.530029296875,3.8373420109144973,68.41033118399106
137,134.589599609375,516.75,3.8394497160240095,68.40058364323797
138,135.8800048828125,520.6649780273438,3.8317998183498947,70.13785250559353
139,136.8800048828125,520.5800170898438,3.803185260955605,74.60302406842847
140,135.9582061767578,517.6500244140625,3.8074202283977714,73.49534425752894
141,133.42999267578125,511.0400085449219,3.8300235074335,69.03125248657649
142,134.23980712890625,513.77001953125,3.82725534638092,69.84839937237645
143,133.08900451660156,512.375,3.849867251325681,66.20266107354611
144,132.5399932861328,513.5800170898438,3.8749060140746048,62.592859158574825
145,132.6898956298828,514.2100219726562,3.8752764069312606,62.61945811461875
146,131.92999267578125,513.3499755859375,3.8910786332528504,60.150969507558344
147,132.04820251464844,521.9500122070312,3.952723340926432,52.068716878689784
148,128.85000610351562,518.4000244140625,4.023282885975107,41.60993076970625
149,130.8699951171875,527.010009765625,4.026973557183325,41.847922758889254
150,130.6300048828125,526.2750244140625,4.028745347488742,41.53170033586572
151,129.63999938964844,520.2077026367188,4.012709851017298,43.26258953291223
152,129.27999877929688,518.8300170898438,4.013227274047051,43.06339658119818
153,128.27000427246094,516.5050048828125,4.026701392990474,40.964420117856676
154,126.65080261230469,528.5700073242188,4.173443803133592,21.80697336007394
155,127.0,528.5,4.161417322834645,23.406538792214874
156,127.9906005859375,528.0850219726562,4.125967215991622,28.160556031545198
157,127.29000091552734,525.9099731445312,4.1315890436165335,27.266830739233356
158,126.75,523.27001953125,4.128363073224852,27.541466604631083
159,123.55999755859375,516.969970703125,4.183959055664202,19.868632844063782
160,121.88999938964844,510.8900146484375,4.19140222501162,18.63364517484696
161,120.0801010131836,504.375,4.200321250101419,17.2209237239165
162,124.26000213623047,513.5,4.132464116949173,26.404771035936292
163,121.7699966430664,508.57000732421875,4.176480424935421,20.428015193417664
164,121.37999725341797,505.9800109863281,4.168561727101869,21.30973206089608
165,120.66000366210938,504.2099914550781,4.178766585048714,19.926028013323062
166,119.91999816894531,502.0799865722656,4.186791146084967,18.814652972172
167,118.72000122070312,499.9100036621094,4.210832197792565,15.728396499268243
168,111.62000274658203,490.1549987792969,4.391282805216614,-5.616087374127105
169,111.93499755859375,496.07000732421875,4.431768599133124,-10.151352296549803
170,108.83499908447266,486.7099914550781,4.471998856519643,-14.369982682276813
171,110.65499877929688,501.489990234375,4.532013878872338,-21.17799946019811
172,111.95999908447266,508.44000244140625,4.541264796347431,-22.41183546443294
173,114.37999725341797,513.7750244140625,4.491825815275665,-17.146755744183608
174,116.58000183105469,519.6799926757812,4.457711309945686,-13.415240579152268
175,113.19999694824219,508.57501220703125,4.492712243089231,-17.11539341178188
176,111.33999633789062,504.1300048828125,4.5278428369343295,-20.817580524154707
177,110.76000213623047,506.57000732421875,4.573582498681766,-25.798079730305503
178,111.77999877929688,503.6700134277344,4.505904624513385,-18.43028570005559
179,113.18000030517578,509.6499938964844,4.503003998253019,-18.277964609665545
180,111.93000030517578,505.7410888671875,4.518369404880645,-19.84432286203746
181,111.06999969482422,502.7200012207031,4.526154700657027,-20.590219026809606
182,113.58889770507812,513.1099853515625,4.517254729276445,-19.94689932901956
183,113.68000030517578,513.8599853515625,4.52023208983196,-20.297850752076144
184,114.36000061035156,516.7100219726562,4.518275788867782,-20.16934281120784
185,115.51499938964844,515.9249877929688,4.4663029954463385,-14.32517070619518
186,114.91000366210938,515.1300048828125,4.482899560229257,-16.18019651008784
187,111.21990203857422,501.0,4.504589473799743,-18.21361396725011
188,110.70999908447266,501.2099914550781,4.527233272512727,-20.657087759773603
189,107.7699966430664,504.7950134277344,4.684003239784933,-37.119939664788475
190,106.37999725341797,501.7550048828125,4.716629233290295,-40.16842121561392
191,104.58999633789062,497.57000732421875,4.757338414247178,-43.82400468657248
192,103.1500015258789,491.6199951171875,4.766068713957768,-44.1814730555423
193,103.45339965820312,489.3599853515625,4.730245569196814,-40.59251556700393
194,102.48999786376953,491.2799987792969,4.79344335075809,-46.73243177118319
195,102.56999969482422,493.04998779296875,4.80696099502717,-48.15199591442307
196,101.37999725341797,493.0849914550781,4.863730566321889,-53.39946091455475
197,103.7605972290039,508.2300109863281,4.898102213739611,-58.11695113807086
198,103.43319702148438,506.6300048828125,4.898137343444765,-57.95102690226922
199,102.9104995727539,509.06500244140625,4.946677011139337,-62.67554937962767
200,100.84989929199219,505.635009765625,5.013738370740982,-68.27141994820725
201,103.11109924316406,512.4199829101562,4.969590923492439,-65.15186104060841
202,105.23999786376953,518.5399780273438,4.927213878306805,-61.946831799558694
203,110.15499877929688,525.9199829101562,4.7743632947958465,-47.798097448646885
204,111.1729965209961,525.030029296875,4.722639901117696,-42.44909931060765
205,111.76000213623047,529.0599975585938,4.733893946366368,-43.90785933934545
206,111.30000305175781,528.260009765625,4.746271296326635,-45.12276442382823
207,112.49150085449219,530.1300048828125,4.712622739103961,-41.77374820541529
208,112.48999786376953,527.3900146484375,4.6883280706177155,-39.040341386973395
209,114.25,534.489990234375,4.678249367478118,-38.43113691518185
210,115.22000122070312,532.239990234375,4.619336786977401,-31.932327261670068
211,115.44000244140625,534.3800048828125,4.629071323469931,-33.108690225597044
212,115.04000091552734,534.5050048828125,4.646253482519475,-34.985781159402094
213,115.16000366210938,534.7100219726562,4.6431921237302785,-34.6651609435978
214,113.5199966430664,531.4099731445312,4.6812014522464205,-38.54868828590888
215,115.4541015625,533.9213256835938,4.624533199407908,-32.588253906355575
216,116.81999969482422,535.5399780273438,4.5843175776953125,-28.223984737773762
217,124.86000061035156,534.3101196289062,4.279273722705789,8.222771098560102
218,122.16999816894531,531.364990234375,4.349390179244875,-0.6148767829335924
219,122.41000366210938,531.339111328125,4.340651053281481,0.4622767346125016
220,124.2571029663086,532.489990234375,4.285388742555472,7.402081826664826
221,122.30000305175781,530.2100219726562,4.335323047770239,1.10954024782599
222,122.80000305175781,531.77001953125,4.330374644267063,1.7396480018997096
223,122.80000305175781,533.0900268554688,4.341123889311157,0.4196406776809596
224,124.62000274658203,522.0399780273438,4.189054457725582,19.441671507181596
225,123.35140228271484,514.635009765625,4.172105061165896,21.28990253776432
226,121.83989715576172,515.01611328125,4.22699070915044,14.288088204810848
227,122.4000015258789,516.1599731445312,4.216993192074431,15.597603454813466
228,121.71859741210938,516.52001953125,4.24355875365898,12.252863528814387
229,121.61000061035156,515.9949951171875,4.243030939293207,12.302211077939901
230,120.08000183105469,510.8299865722656,4.254080436232609,10.765502713035985
231,122.5083999633789,512.4500122070312,4.182978574205658,19.782372380020675
232,121.05000305175781,512.1500244140625,4.230896418854947,13.694274524750895
233,121.375,514.1900024414062,4.236374891381308,13.077851583298994
234,122.77999877929688,516.7266235351562,4.208557001731186,16.695421071208003
235,123.76000213623047,516.2025756835938,4.170996822667932,21.51209003967496
236,124.52269744873047,517.2100219726562,4.15354013821943,23.84540986231822
237,123.5999984741211,513.0700073242188,4.1510518904386835,23.943808658185972
238,126.44000244140625,512.2999877929688,4.051723963152994,37.15364374293212
239,125.83999633789062,509.67999267578125,4.05022256443213,37.145485750234585
240,124.43000030517578,503.3382873535156,4.045152182906318,37.311111468322466
241,125.84649658203125,512.25,4.070435124636919,34.60395086446785
242,125.72000122070312,512.9000244140625,4.079701077266614,33.399850124660375
243,124.8949966430664,508.5199890136719,4.071580148778542,34.166191708136594
244,123.70999908447266,507.2300109863281,4.1001537041478535,30.26563083833186
245,123.36299896240234,502.0950012207031,4.070061569869324,33.880706982271946
246,125.97000122070312,511.5799865722656,4.061125518892093,35.81494062279093
247,126.30999755859375,509.6099853515625,4.034597381059724,39.27419741529765
248,127.54000091552734,509.8900146484375,3.9978831032481277,44.3818418916609
249,126.31999969482422,507.5199890136719,4.017732664976145,41.408005216580946
250,127.52999877929688,509.7090148925781,3.996777383921091,44.51903018412749
251,128.22000122070312,511.30999755859375,3.9877553633655305,45.9404035434667
252,129.2429962158203,519.47998046875,4.019405272849607,42.25135418058734
253,131.0198974609375,521.4000244140625,3.979548408435548,48.11451194930818
254,130.94000244140625,519.47998046875,3.967313050121637,49.68459888115855
255,131.75660705566406,518.5,3.9352865225266918,54.241479557978224
256,132.4199981689453,516.6599731445312,3.9016763350605195,58.987299216594366
257,132.44369506835938,517.0549926757812,3.9039607918588266,58.696077095945284
258,132.89999389648438,521.760009765625,3.925959621728976,55.98974498138263
259,130.6750030517578,511.9599914550781,3.9178112071847497,56.043834752585
260,130.0950927734375,507.17999267578125,3.898532849037147,58.283704369042326
261,130.15499877929688,506.45001220703125,3.8911299370515593,59.276085761178834
262,127.52999877929688,500.94500732421875,3.9280562386827356,53.28303775248686
263,127.6500015258789,498.8399963378906,3.907873015079903,55.913686044463034
264,126.11000061035156,496.54998779296875,3.937435456266346,51.45816621616633
265,125.73999786376953,495.3999938964844,3.9398759528627916,50.98747015066898
266,122.44000244140625,490.05999755859375,4.002450079932923,41.872791475966906
267,119.77999877929688,485.95001220703125,4.057021348801552,34.331400523327844
268,118.9000015258789,487.6300048828125,4.101177448485386,28.796834527859588
269,117.08999633789062,484.2200012207031,4.135451501965829,24.278634233631138
270,114.04499816894531,477.9200134277344,4.190626692104003,17.240888692859883
271,113.27999877929688,477.07501220703125,4.21146731415945,14.735031458650113
272,113.13999938964844,473.80999755859375,4.187820400518265,17.386819293009083
273,116.80000305175781,475.0899963378906,4.067551232232101,32.13840744324888
274,118.08000183105469,478.1549987792969,4.049415577274691,34.68006925533463
275,117.60009765625,475.57000732421875,4.043959289169383,35.16297934479066
276,116.91000366210938,475.364990234375,4.066076258181156,32.34523938901977
277,115.16010284423828,474.1199951171875,4.11705081366996,25.925300350485784
278,115.59500122070312,474.0899963378906,4.101301884436339,27.860245619314938
279,114.45960235595703,473.92999267578125,4.140587446756193,23.046963110070138
280,115.72000122070312,477.6050109863281,4.12724685402856,24.892757299044334
281,117.69999694824219,478.072509765625,4.061788633485303,33.098056843631994
282,118.76319885253906,474.17999267578125,3.992650899076416,41.64762221155344
283,120.05999755859375,476.5799865722656,3.969515211256579,44.92787978625053
284,120.4000015258789,474.9599914550781,3.944850377373041,48.037163893596485
285,121.53500366210938,477.9200134277344,3.932365154292863,50.04869033783497
286,121.50469970703125,479.7300109863281,3.9482424313054536,48.10595507321831
287,118.11000061035156,470.8800048828125,3.986791994322816,42.08646412364227
288,116.44999694824219,472.05999755859375,4.053757062513341,33.635305768994456
289,115.14459991455078,471.864990234375,4.098021015180457,28.11239913595729
290,115.07009887695312,470.9750061035156,4.092939961815268,28.676053030332938
291,116.91020202636719,473.989990234375,4.054308195682309,33.721108266249544
292,118.08000183105469,479.8699951171875,4.0639395975261845,32.965072917444004
293,117.7300033569336,477.6199951171875,4.056909721382918,33.682005882247736
