,intc,klac,Ratio,Spread
0,47.939998626708984,335.8900146484375,7.006466922619015,163.91924649667118
1,47.80500030517578,334.7950134277344,7.0033471664152795,163.57680814951397
2,47.834999084472656,337.2300109863281,7.049859254534693,161.4612325797205
3,47.816001892089844,333.75,6.979880935114568,164.73896463621327
4,47.67490005493164,329.8699951171875,6.919154413267925,167.1165407367605
5,47.78969955444336,329.2200012207031,6.888932223682355,168.98890051968385
6,48.099998474121094,332.2200012207031,6.906860951345874,169.2929115617721
7,47.900001525878906,327.20001220703125,6.830897740791409,172.18336649243003
8,48.150001525878906,325.5199890136719,6.760539536820502,176.52534790781584
9,48.0099983215332,322.2099914550781,6.711310200370536,178.34461474273724
10,47.79999923706055,319.010009765625,6.67384968320854,179.3085612740703
11,47.935001373291016,319.9700012207031,6.675080672866899,179.78605000511146
12,47.97999954223633,317.32000732421875,6.613589211164644,182.91517688479632
13,47.65999984741211,314.05999755859375,6.589592919934659,182.7678833756882
14,46.91999816894531,312.7099914550781,6.6647485860741105,176.23847526997162
15,47.2599983215332,312.9700012207031,6.622302419297881,179.5987303110329
16,48.31999969482422,324.79998779296875,6.721854094460179,179.05546122273262
17,48.16999816894531,327.739990234375,6.803819860754437,174.51826760080684
18,47.86000061035156,325.92999267578125,6.810070800652818,173.02746295977363
19,47.92499923706055,324.8299865722656,6.777881935177447,174.8195635784429
20,47.4900016784668,321.70001220703125,6.774057713981898,173.31775663303705
21,47.369998931884766,335.6000061035156,7.0846530223926845,158.1399935448335
22,47.189998626708984,335.05999755859375,7.100233255123549,156.7633889204356
23,47.557098388671875,337.8399963378906,7.103881603053484,157.892207059783
24,47.63999938964844,341.04998779296875,7.1588999194461485,155.56493160935997
25,47.665000915527344,339.4200134277344,7.120948429839744,157.4611180441006
26,47.830299377441406,341.489990234375,7.139616407992518,157.15121163658182
27,47.63999938964844,339.739990234375,7.131402069417241,156.87492916795372
28,46.369998931884766,326.6400146484375,7.044210096451706,156.4521521118059
29,46.25,326.3299865722656,7.055783493454392,155.48445161451764
30,46.459999084472656,328.70001220703125,7.074903544646984,155.35046113787206
31,46.380001068115234,326.4200134277344,7.037947518551,156.77865440761514
32,46.62900161743164,330.29998779296875,7.083574091997939,155.54999628054838
33,46.57500076293945,328.9700012207031,7.063231257796787,156.3049907783663
34,46.650001525878906,328.760009765625,7.047374040990045,157.31357782370412
35,46.54499816894531,331.55999755859375,7.1234291675149235,153.39553183341638
36,46.369998931884766,327.4549865722656,7.0617855103529505,155.63718018797778
37,46.41999816894531,327.8900146484375,7.06355078806948,155.7345356325594
38,46.505001068115234,328.92999267578125,7.073002582969561,155.59965427058148
39,46.44499969482422,328.04998779296875,7.063192807589281,155.84077455753442
40,46.150001525878906,326.1449890136719,7.067063450274947,154.60468213160442
41,45.83000183105469,323.2699890136719,7.053676109491712,154.0723788568713
42,45.349998474121094,328.8599853515625,7.251598597940989,143.37138698862202
43,45.06999969482422,326.32501220703125,7.240404136157693,142.92497992232654
44,44.810001373291016,323.9100036621094,7.228520279742187,142.57156978837492
45,44.45500183105469,319.7699890136719,7.193116091388661,142.93160863572598
46,44.34159851074219,318.2799987792969,7.17790989655437,143.21409926645714
47,44.415000915527344,320.2900085449219,7.211302531639699,141.98566604056958
48,44.400001525878906,320.0,7.207206959519706,142.11596359109132
49,44.597198486328125,330.1099853515625,7.402034131196878,134.1056985204345
50,44.560001373291016,330.19000244140625,7.410008803081412,133.6296127870516
51,44.720001220703125,331.0235900878906,7.402137322273669,134.49967677793376
52,44.30500030517578,328.2099914550781,7.4079672541326245,132.89441501380026
53,44.23500061035156,328.2900085449219,7.421498903926719,132.06905287124982
54,44.7400016784668,332.29998779296875,7.427357517353504,133.43624060480886
55,44.79999923706055,333.05999755859375,7.434375072110978,133.31507481678443
56,45.875,348.1199951171875,7.588446760047684,129.7015057365561
57,46.29499816894531,347.739990234375,7.511394405187362,134.5535809356087
58,46.32780075073242,345.7300109863281,7.462689905064451,136.9128365928231
59,45.959999084472656,340.010009765625,7.397955103103898,138.71654713522543
60,45.46500015258789,336.1600036621094,7.393819477266074,137.29588733224125
61,46.349998474121094,348.32000732421875,7.5149950116761834,134.55919790407148
62,46.61000061035156,351.0199890136719,7.531001596591145,134.62767551175085
63,46.564998626708984,350.4700012207031,7.526468625721784,134.69848970326018
64,46.525001525878906,351.07000732421875,7.545835482217895,133.67260115409715
65,46.80500030517578,350.69000244140625,7.492575582840586,137.03398624773638
66,47.02000045776367,353.760009765625,7.523607110199723,136.25326461919076
67,46.92499923706055,350.5050048828125,7.469472788099478,138.49671237979032
68,46.959999084472656,350.5050048828125,7.463905700941701,138.86938490614364
69,47.130001068115234,352.7699890136719,7.485040972178774,138.4145534877569
70,47.125,354.2300109863281,7.516817209258952,136.90128097754763
71,47.1150016784668,357.2799987792969,7.583147321473753,133.74483272773176
72,47.269901275634766,357.9200134277344,7.571837549240323,134.75416310437367
73,47.4900016784668,359.1400146484375,7.562434237842551,135.8777541916308
74,47.45500183105469,360.6400146484375,7.599620708737043,134.00508166527743
75,47.5099983215332,362.2300109863281,7.624290123835949,133.00067876743435
76,47.45000076293945,365.2300109863281,7.6971550076683855,129.36183478983378
77,47.209999084472656,353.3999938964844,7.485702197624431,138.6363541144982
78,47.809898376464844,358.8999938964844,7.506813569659425,139.52398152532396
79,47.79999923706055,357.44000244140625,7.477824438211998,140.87856859828906
80,47.314998626708984,352.6449890136719,7.453133239966032,140.5093765763707
81,47.345001220703125,354.4100036621094,7.485690031139596,139.06382453499253
82,47.20500183105469,352.30999755859375,7.463403959171549,139.6731405330948
83,47.400001525878906,356.4800109863281,7.520675095162208,137.57945126908032
84,47.95500183105469,363.6099853515625,7.5823161603154405,136.3590274062053
85,47.994998931884766,363.88250732421875,7.581675495829187,136.51238787919647
86,47.875,360.2200012207031,7.524177571189622,138.8971654092519
87,48.119998931884766,359.7699890136719,7.476516978376009,141.9558853007565
88,48.16999816894531,359.90948486328125,7.471652450576822,142.3487729719006
89,48.3849983215332,360.75,7.455823344308193,143.79754353085497
90,48.38999938964844,361.3599853515625,7.467658398624912,143.2408087168455
91,48.630001068115234,354.32000732421875,7.286037416037244,152.83628450936857
92,48.647098541259766,357.3299865722656,7.345350437892986,150.00835629817362
93,48.915000915527344,357.6099853515625,7.310844907661946,152.58093723040457
94,48.45000076293945,352.9800109863281,7.285449028441107,152.2596676779395
95,48.630001068115234,349.5799865722656,7.18856629434605,157.5763052613217
96,48.38999938964844,349.7149963378906,7.227009728227057,154.88579773051737
97,48.2599983215332,348.5,7.221301535862305,154.71656441984175
98,49.9900016784668,352.6499938964844,7.054410523222455,168.98735716384823
99,50.62990188598633,357.8500061035156,7.0679577240611575,170.60089543154908
100,50.595001220703125,358.6000061035156,7.087656832722419,169.4792789799298
101,51.040000915527344,360.9049987792969,7.071022576520031,171.91256868989484
102,51.26499938964844,361.75,7.056471360712539,173.46331362171196
103,51.4900016784668,364.0899963378906,7.07108146182395,173.51910405460052
104,51.63010025024414,365.8999938964844,7.086951063875848,173.20085267615417
105,51.650001525878906,365.989990234375,7.085962815528632,173.32276179548268
106,51.29999923706055,359.8699951171875,7.015009755735189,175.71599103087777
107,51.59000015258789,362.20001220703125,7.020740669427239,176.4738552269668
108,51.50640106201172,362.44000244140625,7.036795329672568,175.34371584653917
109,51.79999923706055,365.25,7.051158405011717,175.65990259211816
110,51.42499923706055,363.4100036621094,7.066796481354346,173.50696159696912
111,51.849998474121094,366.7200012207031,7.072709971317302,174.7222848921685
112,51.220001220703125,369.20001220703125,7.2081218939487375,165.53416843148028
113,51.040000915527344,367.8900146484375,7.20787633325685,164.92755282075422
114,50.56999969482422,363.2900085449219,7.183903712423874,164.52306446901736
115,50.935001373291016,367.69000244140625,7.218808138370116,164.00954744872553
116,50.96500015258789,368.4200134277344,7.228882808293817,163.5989584511977
117,51.25899887084961,372.80999755859375,7.273064354961611,162.33942354170637
118,51.52000045776367,375.5899963378906,7.290178435572821,162.3385260434008
119,51.66999816894531,378.8399963378906,7.331914259009611,160.68567660566129
120,51.7400016784668,381.885009765625,7.380846489700797,158.38604884889259
121,51.692100524902344,380.6449890136719,7.363697453739543,159.11602612254393
122,51.42499923706055,379.75,7.384540702653523,157.1669652590785
123,51.775001525878906,383.0050048828125,7.397489011977597,157.6387262580584
124,52.19499969482422,384.8399963378906,7.373120003601653,160.27580511922037
125,52.2599983215332,384.489990234375,7.357252249967061,161.3179057378896
126,52.220001220703125,380.6600036621094,7.289544135651859,164.7220098645078
127,52.08000183105469,377.19000244140625,7.2425113129794925,166.70132097979757
128,52.02830123901367,377.6575012207031,7.258693676846685,165.68332293623183
129,51.89500045776367,378.32501220703125,7.290201539066227,163.59644750729984
130,51.63930130004883,377.5450134277344,7.311195231593449,161.6538043856196
131,51.29999923706055,373.125,7.273391921036212,162.46098614806527
132,51.439998626708984,373.82000732421875,7.267107645880101,163.2566689292599
133,50.55500030517578,375.3999938964844,7.425575939677152,152.2533681230547
134,50.52000045776367,375.05499267578125,7.423891315862896,152.2256968174044
135,50.22999954223633,372.4800109863281,7.415489038042398,151.71279722092476
136,50.0,371.0899963378906,7.421799926757813,150.65381517928898
137,49.90520095825195,370.6600036621094,7.427282057679397,150.07440350058454
138,50.005001068115234,369.9800109863281,7.398860175652292,151.81705106840462
139,49.5099983215332,366.05999755859375,7.393658048244865,150.4663579713802
140,48.244998931884766,363.8699951171875,7.542128783771378,139.1868583082541
141,48.062801361083984,360.8399963378906,7.5076771665261175,140.27684780104545
142,47.51499938964844,358.8399963378906,7.552141448960369,136.44394395342493
143,47.42499923706055,357.44000244140625,7.536953256544971,136.8856312652494
