,klac,lrcx,Ratio,Spread
70,339.0,481.05999755859375,1.4190560399958518,-44.22658953929414
71,335.3424987792969,476.6600036621094,1.421412452633448,-44.539630224150415
72,336.0199890136719,475.510009765625,1.4151241750867316,-42.516626392616445
73,337.25,477.05499267578125,1.4145440850282616,-42.476624373395396
74,329.82000732421875,467.2799987792969,1.4167727499925515,-42.27587537991974
75,328.7799987792969,466.0,1.4173611586172432,-42.33602550046777
76,330.2200012207031,466.8299865722656,1.4136938551467662,-41.310433388262595
77,336.0849914550781,474.04998779296875,1.4105062702757774,-40.972842655921625
78,338.8299865722656,476.55999755859375,1.4064870774268177,-39.94566784326537
79,337.5150146484375,473.8349914550781,1.4038930740566735,-38.915126833954844
80,336.989990234375,473.1300048828125,1.4039883040850938,-38.88668363658087
81,334.8999938964844,471.7900085449219,1.408748931451905,-40.23984429877464
82,336.1199951171875,473.9649963378906,1.4101065191692739,-40.84274568753261
83,336.6000061035156,472.8800048828125,1.4048722409630208,-39.139214896040244
84,329.1400146484375,466.5350036621094,1.4174362973168937,-42.40711482907352
85,329.510009765625,466.3900146484375,1.4154046943222545,-41.78535228150338
86,325.1050109863281,459.1600036621094,1.412343667878496,-40.231596838187386
87,324.6499938964844,459.44000244140625,1.4151856186016134,-41.09792796575408
88,325.30999755859375,461.05999755859375,1.4172942762865723,-41.86744624216146
89,323.1549987792969,458.6400146484375,1.4192570635791772,-42.22438209612818
90,321.4800109863281,456.1600036621094,1.4189373773584602,-41.90275053750878
91,326.0299987792969,466.5199890136719,1.4309112374946775,-46.39964835500416
92,325.2699890136719,465.2300109863281,1.430288765333261,-46.089014445789985
93,323.32000732421875,462.2200012207031,1.4296053159407431,-45.59173962700578
94,325.739990234375,466.0450134277344,1.430727044267447,-46.29837607594851
95,328.9599914550781,471.2699890136719,1.432605791753333,-47.37407700977377
96,328.1600036621094,470.0238952636719,1.4323009812848275,-47.158842829025616
97,327.92999267578125,470.7699890136719,1.4355807627486945,-48.201327384452156
98,333.5,475.2250061035156,1.4249625370420258,-45.478865765945045
99,336.6737060546875,479.9599914550781,1.4255939291472794,-46.124232144290374
100,336.7900085449219,479.3500061035156,1.4232904597571479,-45.36438008721103
101,336.385009765625,479.3699951171875,1.4250634873747399,-45.90624814809206
102,335.7699890136719,477.3550109863281,1.4216726527244554,-44.68377614430722
103,338.67999267578125,479.1400146484375,1.41472784046951,-42.718966186747366
104,337.79998779296875,479.19000244140625,1.4185613373529569,-43.902923100756254
105,350.2401123046875,490.0,1.3990402092314598,-38.682649312333695
106,346.8999938964844,484.0,1.3952147838446678,-36.986706266443946
107,346.2900085449219,482.81500244140625,1.3942504563448122,-36.58773224756965
108,349.739990234375,486.2900085449219,1.3904329562628488,-35.61711221831831
109,347.5799865722656,481.7699890136719,1.3860694160349958,-33.88046071377454
110,347.3999938964844,482.82000732421875,1.389810062771866,-35.16241652868729
111,345.4800109863281,482.78900146484375,1.3974440954963077,-37.60548936542551
112,350.8999938964844,482.8699951171875,1.3760900641669271,-30.702324887828468
113,349.6700134277344,481.4700012207031,1.3769267673283274,-30.887276595949515
114,342.55999755859375,477.7250061035156,1.3945732412080671,-36.30420614893313
115,342.2699890136719,476.4549865722656,1.3920442979686243,-35.407889924564984
116,338.6099853515625,472.0,1.3939340846961292,-35.66916256493164
117,337.0400085449219,471.510009765625,1.398973409125049,-37.2022352183327
118,336.25,469.54998779296875,1.3964311904623605,-36.260213614533654
119,331.0299987792969,461.5849914550781,1.394390215863259,-35.02168017665673
120,332.8900146484375,468.1499938964844,1.406320325921743,-39.18987709863325
121,330.69000244140625,464.7699890136719,1.4054552166149104,-38.64479501842112
122,328.7099914550781,465.0,1.4146208271358476,-41.42623652708954
123,328.55999755859375,465.94500732421875,1.4181428377966934,-42.56452510494654
124,326.0150146484375,466.80999755859375,1.4318665600784808,-46.70896536290394
125,324.1499938964844,463.1300048828125,1.428752162897497,-45.43222746913568
126,327.32000732421875,476.1700134277344,1.454753766261761,-54.38737533823411
127,324.6449890136719,470.5450134277344,1.4494140656762706,-52.20938821466541
128,327.2200012207031,471.0899963378906,1.4396735975199455,-49.436225525739815
129,328.5199890136719,472.6390075683594,1.4386917794176894,-49.31008012498131
130,328.5799865722656,473.3800048828125,1.440684229800772,-49.97376493797918
131,328.7799987792969,474.2200012207031,1.4423626831966658,-50.556026721170895
132,331.19000244140625,476.44000244140625,1.4385700019000347,-49.670511384180145
133,320.45001220703125,464.7900085449219,1.4504290555140866,-51.860005794999665
134,318.6099853515625,460.6650085449219,1.4458586664715238,-50.106053588868235
135,320.739990234375,466.1700134277344,1.4534203018684666,-52.86634669570219
136,317.9800109863281,463.8450012207031,1.4587237725475977,-54.0978275299301
137,320.7463073730469,467.6499938964844,1.458005854304598,-54.33818693667945
138,316.4800109863281,461.45001220703125,1.4580700081780704,-53.635729702184335
139,314.6499938964844,456.82000732421875,1.4518354240760176,-51.36387408807394
140,313.739990234375,451.6600036621094,1.4395997249974515,-47.37649579773233
141,316.07000732421875,456.510009765625,1.444331949210687,-49.2240555705705
142,319.3900146484375,462.3999938964844,1.4477597065940286,-50.83589777196818
143,317.9750061035156,461.1099853515625,1.4501453777830884,-51.369260923372735
144,317.6000061035156,459.5,1.4467883852944097,-50.24249836829176
145,314.489990234375,456.4949951171875,1.451540619073385,-51.2450416598474
146,314.9200134277344,456.7300109863281,1.4503048123714606,-50.92593216886263
147,318.7850036621094,464.80999755859375,1.4580673250591834,-54.02551503598562
148,322.6499938964844,470.5050048828125,1.45825201854417,-54.74011865506179
149,324.57501220703125,472.6400146484375,1.4561811503436453,-54.39456113721849
150,329.3349914550781,480.0950012207031,1.4577710042274354,-55.71586642032349
151,332.79998779296875,484.32000732421875,1.4552885369259958,-55.475898603322435
152,335.32000732421875,487.4049987792969,1.4535517956971418,-55.31360769819071
153,332.9800109863281,484.6300048828125,1.4554327253677428,-55.553919332778435
154,332.489990234375,480.2099914550781,1.4442840553382497,-51.76534376662477
155,331.6400146484375,481.6600036621094,1.452357925423155,-54.31062951919671
156,331.1400146484375,477.3500061035156,1.4415352569525774,-50.64492902257831
157,327.79998779296875,476.30999755859375,1.4530506872972206,-53.908859457451115
158,326.2300109863281,473.6700134277344,1.451951069724193,-53.2919382143678
159,322.1099853515625,468.92999267578125,1.4558070659125146,-53.86095828590004
160,318.9649963378906,465.760009765625,1.4602229558513353,-54.743589738650996
161,323.1000061035156,473.2699890136719,1.4647786446096334,-56.92521970023461
162,320.25,471.69000244140625,1.4728805696843286,-59.017734246182954
163,321.9100036621094,471.4200134277344,1.4644466095019437,-56.6086742677802
164,316.0,463.79998779296875,1.467721480357496,-56.60424462453608
165,313.17999267578125,460.57000732421875,1.4706239801244987,-57.00810902327237
166,320.9049987792969,472.6499938964844,1.4728657879883962,-59.13369812306422
167,326.8900146484375,479.6600036621094,1.4673437002288747,-58.431451607962686
168,330.53131103515625,483.0799865722656,1.4615256420317888,-57.1592813906301
169,330.6700134277344,485.7099914550781,1.468866155779277,-59.610555185388534
170,330.4200134277344,482.5899963378906,1.4605350061322393,-56.81270859918868
171,334.1099853515625,486.375,1.4557332056035943,-55.84283612270997
172,331.2300109863281,482.2900085449219,1.4560577017425782,-55.46896271180162
173,333.5899963378906,486.2149963378906,1.4575227125378405,-56.35288724813711
174,334.07000732421875,485.4200134277344,1.4530487705728958,-54.939365001566614
175,333.0400085449219,485.94000244140625,1.4591039814240834,-56.786604389916874
176,328.0,479.5799865722656,1.4621341054032488,-56.921113916424076
177,332.260009765625,485.1099853515625,1.4600312137887352,-56.96168914376386
178,333.3599853515625,485.2349853515625,1.4555885729351474,-55.66926706723552
179,333.8599853515625,486.9100036621094,1.458425762372755,-56.69998831580705
180,347.4750061035156,505.0,1.4533419415195474,-57.245748915263505
181,349.6000061035156,506.2300109863281,1.4480263219344303,-55.737497388196346
182,338.07501220703125,487.92999267578125,1.4432595579615966,-52.28851849122731
183,334.3999938964844,482.42999267578125,1.4426734494053863,-51.52412549160937
184,333.42999267578125,482.2950134277344,1.446465597042752,-52.63908411678557
185,334.2550048828125,482.7900085449219,1.4443763039963597,-52.07097335180498
186,332.17999267578125,477.5799865722656,1.4377144834198357,-49.53479991625528
187,330.55499267578125,474.17999267578125,1.4344965381928807,-48.22877147119084
188,334.05999755859375,482.0299987792969,1.4429443881401853,-51.562248878295634
189,330.6000061035156,477.1499938964844,1.4432848913713627,-51.14076865341656
190,335.2300109863281,485.3110046386719,1.447695578360568,-53.335582309748645
191,333.19000244140625,482.2250061035156,1.4472973455688192,-52.878326798388
192,334.6499938964844,485.4200134277344,1.45053047148086,-54.191997712574846
193,330.1499938964844,478.3399963378906,1.4488565960351643,-52.91065418050937
194,329.5299987792969,476.010009765625,1.4445119155431834,-51.379589673129715
195,331.1700134277344,478.04998779296875,1.4435183392511035,-51.30625446130375
196,323.2799987792969,453.010009765625,1.4012930322821944,-36.4333029478218
197,317.0249938964844,443.3599853515625,1.3985016761685651,-34.843441071034704
198,321.5400085449219,449.1000061035156,1.3967157870519635,-34.76544047745972
199,320.8599853515625,448.1361999511719,1.3966721324260933,-34.67790821622907
200,320.0249938964844,444.9700012207031,1.390422653565095,-32.58767456832311
201,320.5400085449219,447.489990234375,1.3960503472428833,-34.44401873226985
202,318.9200134277344,447.6300048828125,1.4035807915336211,-36.67154956954403
203,325.20001220703125,462.5400085449219,1.422324696133333,-43.48918370623369
204,318.0899963378906,449.625,1.413515059185912,-39.736099831482875
205,319.2699890136719,451.95001220703125,1.415573112910646,-40.54058041019749
206,320.8999938964844,456.2099914550781,1.4216578377444342,-42.700144944241174
207,325.25,462.3900146484375,1.4216449335847425,-43.274775833460524
208,325.989990234375,464.989990234375,1.4263934604251622,-44.92120435160143
209,323.1000061035156,458.8900146484375,1.420272380005518,-42.54524533500023
210,325.5799865722656,463.739990234375,1.4243504188223297,-44.199532661393846
211,322.010009765625,458.6000061035156,1.4241793490746069,-43.659799666211995
212,319.739990234375,458.50579833984375,1.4339957851495242,-46.490725731762325
213,317.69000244140625,453.7099914550781,1.428153193265057,-44.33652107118695
214,316.3999938964844,452.19000244140625,1.42917196954608,-44.47882948834763
215,313.57000732421875,449.64801025390625,1.4339637074695997,-45.58354136872862
216,311.6300048828125,446.9800109863281,1.4343291851964435,-45.41541784759664
217,314.4964904785156,453.875,1.4431798565046494,-48.61667036625607
218,317.80999755859375,458.239990234375,1.4418677629859349,-48.711894847573205
219,312.2300109863281,453.92999267578125,1.4538320363306072,-51.59223519772496
220,311.6600036621094,452.79998779296875,1.452865245692156,-51.19673840350964
221,308.3299865722656,449.5199890136719,1.4579184918438495,-52.207780078840926
222,310.489990234375,454.1199951171875,1.4625914180820858,-54.02441815565038
223,315.7300109863281,460.2099914550781,1.457606104713962,-53.362154543194265
224,330.5625,487.45001220703125,1.4746077132373794,-61.48911710856595
225,332.70001220703125,485.12969970703125,1.458159548864539,-56.414418938712515
226,336.2049865722656,492.3900146484375,1.4645529790278726,-59.15824450847981
227,334.04998779296875,491.05499267578125,1.4700045221379205,-60.60014129994653
228,332.260009765625,487.6650085449219,1.4677210443980875,-59.51671233712324
229,337.4549865722656,494.69500732421875,1.4659585041226835,-59.8524945293226
230,336.7300109863281,491.9599914550781,1.4609924135186532,-58.051677940228785
231,337.4100036621094,491.4200134277344,1.4564476692868134,-56.63546534654381
232,333.0,484.17999267578125,1.453993971999343,-55.07814940018602
233,333.9700012207031,485.6600036621094,1.4542024789261307,-55.30822251329107
234,335.6199951171875,488.510009765625,1.4555450118371325,-56.03205617724234
235,336.0050048828125,489.9599914550781,1.4581925397985072,-56.98591654504747
236,332.3599853515625,484.68499755859375,1.4583133316903523,-56.407873398217475
237,330.3599853515625,482.45001220703125,1.4603766606104476,-56.75007629455649
238,340.9200134277344,493.3999938964844,1.447260279429361,-54.09246785629972
239,344.30499267578125,499.4599914550781,1.4506324394935521,-55.79060104616508
240,346.55999755859375,502.42498779296875,1.449748936208434,-55.84981134258328
241,347.2099914550781,506.1700134277344,1.457820989846781,-58.75725866173531
242,346.2099914550781,504.80999755859375,1.4581034921520875,-58.68583691654544
243,352.760009765625,515.4400024414062,1.4611633636813492,-60.875526692617484
244,351.510009765625,512.489990234375,1.4579669881266994,-59.5362571405247
245,349.2200012207031,503.92498779296875,1.443001506304027,-53.9221462539017
246,342.2200012207031,494.7156982421875,1.4456072014421433,-53.73301557077565
247,337.8599853515625,491.1099853515625,1.4535902641460623,-55.745593509457194
248,336.6400146484375,483.6400146484375,1.4366682319495387,-49.8476698857711
249,335.9700012207031,483.625,1.4394886395892839,-50.696030603280235
250,332.6700134277344,476.19500732421875,1.4314335170087766,-47.5183828066277
251,333.80999755859375,477.44000244140625,1.4302747249431949,-47.29440107139271
252,337.42498779296875,478.06500244140625,1.4168037926542918,-43.26114589723778
253,338.8999938964844,479.29998779296875,1.4142814884185835,-42.595447051018596
254,343.55999755859375,480.5199890136719,1.3986494132854328,-37.810594935138624
255,340.1000061035156,475.9200134277344,1.399353145800531,-37.66914400713455
256,344.2900085449219,481.30999755859375,1.3979784066135452,-37.65991561265861
257,341.8900146484375,476.05999755859375,1.3924360968778864,-35.50253364518602
258,338.4700012207031,472.1400146484375,1.3949242560511983,-35.98955994184087
259,341.7799987792969,481.5249938964844,1.4088741167309422,-41.109295785592565
260,331.7099914550781,466.5299987792969,1.4064393922318037,-39.090452934534255
261,324.95001220703125,458.8800048828125,1.4121556782415263,-40.15132857511196
262,319.9649963378906,450.8450012207031,1.4090447592104736,-38.53998706977836
263,319.635009765625,454.9200134277344,1.4232483912238156,-43.04021803481379
264,327.14898681640625,465.1499938964844,1.4218292357344922,-43.58773182842634
265,335.5899963378906,474.489990234375,1.4138978974707939,-42.05069289672002
266,337.6300964355469,476.70001220703125,1.4119002341310312,-41.63185387126509
267,341.29998779296875,480.6600036621094,1.4083211862101672,-40.86284488763181
268,341.94000244140625,481.29998779296875,1.407556835575103,-40.67810990327223
269,340.1099853515625,477.48541259765625,1.4039147133657146,-39.22168397666178
270,341.7099914550781,480.6099853515625,1.4064850234698052,-40.28449826729252
271,338.7300109863281,480.9800109863281,1.4199509797959458,-44.494509223577325
272,341.5199890136719,483.55999755859375,1.4159054026534175,-43.47934650385611
273,334.9700012207031,473.760009765625,1.4143356361439563,-42.119634492855994
274,332.010009765625,469.9200134277344,1.4153790536600503,-42.093865750923385
275,333.0799865722656,471.02520751953125,1.4141504338548325,-41.820294016919604
276,329.7900085449219,468.9100036621094,1.4218441781514357,-43.94453651345992
277,330.760009765625,470.94000244140625,1.4238117926502425,-44.72459741953372
278,329.2900085449219,468.6199951171875,1.4231224238717166,-44.2988250305134
279,330.19000244140625,471.1400146484375,1.4268754691688266,-45.6591177151621
280,332.92999267578125,477.6549987792969,1.4347010160915536,-48.643366530323476
281,334.44500732421875,477.80999755859375,1.4286653623009347,-46.84612633594446
282,331.2300109863281,475.06500244140625,1.4342450462950807,-48.243956608286
283,331.8299865722656,475.8900146484375,1.4341380643873745,-48.29584380076426
284,336.2300109863281,484.20001220703125,1.4400856449031254,-50.93599575415732
285,339.0495910644531,489.260009765625,1.4430337704569505,-52.36269899207059
286,338.1099853515625,487.7799987792969,1.44266664668927,-52.093458406203865
287,348.4949951171875,503.1575012207031,1.4438012260448896,-54.088898286454764
288,350.2099914550781,504.0899963378906,1.439393531416567,-52.81145920003934
289,352.69000244140625,508.4599914550781,1.441662615711798,-53.98572673291119
290,352.0827941894531,510.8599853515625,1.4509654938624252,-57.16816561487673
291,352.2200012207031,510.04998779296875,1.4481005792552037,-56.18136388204954
292,352.2300109863281,509.7300109863281,1.4471509953367188,-55.848488550242394
293,353.1099853515625,509.1199951171875,1.4418170435205866,-54.10454288483345
294,364.7799987792969,523.4099731445312,1.434864781227247,-53.3566101827725
295,366.67999267578125,526.8300170898438,1.436756920510979,-54.328333157532995
296,368.8699951171875,527.4000244140625,1.429772091510211,-52.07631620431789
297,366.54998779296875,529.0,1.443186516483489,-56.66583959576633
298,370.1600036621094,534.9299926757812,1.44513180079844,-57.94398703520403
299,371.6000061035156,537.1199951171875,1.4454251514935752,-58.27841079213948
300,371.3800048828125,531.4500122070312,1.4310140697389677,-52.89192016224331
301,362.4085998535156,517.7219848632812,1.42855877336394,-50.72439262282734
302,361.55999755859375,516.9500122070312,1.4297765673683391,-51.04592389738474
303,363.07000732421875,521.280029296875,1.435756241994883,-53.430151276135916
304,363.29998779296875,520.719970703125,1.4333057753909535,-52.573741201731195
305,365.32000732421875,523.989990234375,1.4343314894586046,-53.24077543474675
306,365.32000732421875,522.2999877929688,1.4297054016245856,-51.5507729933405
307,364.9599914550781,519.77001953125,1.4241835590223237,-49.484719065125375
308,356.5899963378906,508.9100036621094,1.4271572643330306,-49.41022972148892
309,355.92498779296875,509.3399963378906,1.43103185729168,-50.697148500633546
310,353.07501220703125,502.6600036621094,1.4236634887301698,-47.68961761829439
311,354.9100036621094,505.5799865722656,1.4245301100433365,-48.24504132193715
312,358.2300109863281,510.3999938964844,1.4247828999339864,-48.786906716694205
313,360.0,508.6600036621094,1.4129444546169705,-44.766119039844284
314,356.92999267578125,505.54998779296875,1.41638415982651,-45.61209656917765
315,357.25,504.0899963378906,1.4110286811417512,-43.73974555649005
316,362.2349853515625,511.0400085449219,1.4107969390337562,-44.2661349315174
317,364.54998779296875,515.1500244140625,1.4131121702481606,-45.39305225773029
318,366.3345947265625,516.469970703125,1.4098312803043505,-44.41336453860214
319,368.6099853515625,519.4199829101562,1.4091316121421897,-44.43132175656581
320,367.8999938964844,516.280029296875,1.403316221424402,-42.206258960353466
321,371.9100036621094,523.47998046875,1.4075447697404402,-44.238935111259025
322,363.1099853515625,514.260009765625,1.4162651276794807,-46.35861629376359
323,360.2900085449219,513.5,1.4252407444598219,-49.23241207085306
324,363.1099853515625,517.4000244140625,1.424912685651199,-49.49863094220109
325,364.6700134277344,517.9600219726562,1.42035265555307,-48.0483854886416
326,365.1000061035156,518.780029296875,1.4209258302498822,-48.31430677750677
327,362.4700012207031,514.030029296875,1.418131231731613,-46.953315615460724
328,362.45001220703125,513.7999877929688,1.4175747564866585,-46.74903183711564
329,370.0,528.4600219726562,1.4282703296558277,-51.6801961108838
330,365.2799987792969,521.4450073242188,1.427521378303763,-50.74734730048465
331,360.760009765625,515.47998046875,1.428872287711828,-50.606751728355334
332,362.3599853515625,516.5800170898438,1.4255989567630007,-49.645069210945394
333,361.8999938964844,517.6099853515625,1.4302569607105782,-51.267779758745405
334,360.75,514.85302734375,1.427174018970894,-49.992697128521854
335,362.6099853515625,516.27001953125,1.423761176986643,-49.012923121364
336,360.04998779296875,517.47998046875,1.4372448215893416,-53.52168187019612
337,360.5,518.7849731445312,1.4390706605950936,-54.24679146029081
338,361.80999755859375,517.0,1.4289267944185922,-50.77376315936584
339,365.4200134277344,519.1300048828125,1.4206392255674192,-48.251922805834795
340,366.7449951171875,522.1275024414062,1.423679966715207,-49.542056745056925
341,367.3299865722656,523.0767211914062,1.423996788480268,-49.7374589434819
342,367.1600036621094,523.3800048828125,1.4254820777387003,-50.2597816140875
343,362.4599914550781,518.9949951171875,1.431868364377837,-51.931179960939744
344,363.5899963378906,520.3300170898438,1.4310900253875298,-51.81008428156815
345,360.6700134277344,514.2849731445312,1.4259155294250043,-49.52771315631958
346,359.1600036621094,510.82501220703125,1.4222769991048483,-48.01354192991215
347,360.70001220703125,510.69000244140625,1.4158302887671796,-45.894086202466895
348,361.1000061035156,512.02001953125,1.417945197664911,-46.70867350768475
349,361.5,512.1300048828125,1.4166805114323997,-46.3032290746213
350,362.6600036621094,510.6050109863281,1.4079440959308522,-43.283461275381455
351,360.0400085449219,504.95001220703125,1.4024830580572245,-41.00457280887201
352,360.25,507.54998779296875,1.4088826864482131,-43.333954639715955
353,359.4750061035156,507.05499267578125,1.4105431088852058,-43.837612103635934
354,358.45001220703125,506.05999755859375,1.4118007541489688,-44.16341809854356
355,353.6199951171875,497.82000732421875,1.40778240540172,-42.14735950472283
356,349.5799865722656,493.2799987792969,1.4110647569274548,-42.81328223149808
357,336.8999938964844,478.2900085449219,1.419679481181234,-44.16265605087318
358,334.3800048828125,475.6400146484375,1.4224535190587466,-44.75990518982678
359,335.9599914550781,476.0199890136719,1.4168948717732106,-43.10391814211863
360,337.3599853515625,478.2532043457031,1.4176346487782656,-43.53310956557317
361,337.0199890136719,477.6000061035156,1.4171266443312978,-43.31802860655631
362,336.92999267578125,478.57000732421875,1.4203841086499351,-44.40399857944237
363,333.6300048828125,474.5,1.4222341907367357,-44.58633613435234
364,315.8500061035156,450.32000732421875,1.425740062125034,-43.317545409424326
365,314.42999267578125,448.135009765625,1.4252298451302998,-42.96236880974021
366,317.7300109863281,450.8999938964844,1.4191293812528352,-41.474968736699054
367,318.489990234375,450.2850036621094,1.413812105462866,-39.880673708966356
368,319.3599853515625,452.6099853515625,1.4172407506009677,-41.084584802545805
369,315.239990234375,448.0,1.4211394933330648,-41.78360094969685
370,313.7900085449219,447.0799865722656,1.4247744491464969,-42.73202540682797
371,315.2099914550781,449.6050109863281,1.4263666228054932,-43.427268186752656
372,315.4100036621094,450.7099914550781,1.428965429828003,-44.27451410080374
373,316.0400085449219,450.1099853515625,1.4242183685031256,-42.86268740723568
374,317.7099914550781,450.8446960449219,1.4190447520397482,-41.44546793546954
375,316.55999755859375,451.0299987792969,1.4247851979333346,-43.11264604743354
376,314.42498779296875,448.75,1.4272084516879324,-43.58380830669847
377,316.489990234375,450.1099853515625,1.4221934318309275,-42.28284364632094
378,321.4599914550781,452.0799865722656,1.406333598548113,-37.84853049799801
379,320.7900085449219,448.3599853515625,1.39767440820644,-34.99186531846965
380,322.8900146484375,453.3500061035156,1.4040384822588055,-37.27583054517186
381,321.55999755859375,452.010009765625,1.4056786080279187,-37.64968641400799
382,318.4700012207031,448.05999755859375,1.406914295981314,-37.681425331011894
383,327.5899963378906,459.42999267578125,1.4024542806914808,-37.29944832973217
384,323.739990234375,453.8399963378906,1.4018657256687022,-36.67054723400622
385,313.19000244140625,429.2200012207031,1.3704779778243545,-25.64520439459028
386,310.30999755859375,426.364990234375,1.3739969501107272,-26.501350777203754
387,312.5199890136719,422.7149963378906,1.3526014693396076,-20.00357487772436
388,312.4949951171875,421.260009765625,1.3480536211712766,-18.58079529360316
389,308.6400146484375,414.7049865722656,1.3436526921003535,-16.993277280219843
390,310.3399963378906,417.1846923828125,1.3442827134939834,-17.282396674913628
391,310.4599914550781,418.489990234375,1.3479675376945575,-18.433069523565507
392,309.0,414.3800048828125,1.3410356145074838,-16.20442058203497
393,312.2149963378906,421.0299987792969,1.3485258674879366,-18.711589088990365
394,307.69000244140625,417.4700012207031,1.3567876691092764,-20.98247207631931
395,312.2850036621094,421.5799865722656,1.3499847307058421,-19.171365855337285
396,311.6300048828125,421.70001220703125,1.3532073471731654,-20.13541906829977
