,avgo,asml,Ratio,Spread
70,587.6749877929688,603.597900390625,1.0270947597369342,-1.7215247377661336
71,587.510009765625,600.25,1.0216847202985655,1.45712286515514
72,583.5499877929688,601.0999755859375,1.0300745234514428,-3.455483175464581
73,579.989990234375,594.0,1.0241556061337602,-0.007748561926535391
74,583.2899780273438,593.4000244140625,1.0173327963235548,3.9777210945910446
75,586.8800048828125,596.5900268554688,1.0165451572585016,4.470767014245082
76,586.010009765625,596.6868896484375,1.018219620321985,3.481366583122719
77,581.72998046875,591.7150268554688,1.0171644005328262,4.062299858911826
78,577.989990234375,585.2000122070312,1.012474302487025,6.7404170529157295
79,574.97998046875,596.25,1.0369926262718046,-7.397573136796398
80,575.5900268554688,590.2999877929688,1.0255563165641743,-0.8217075767874058
81,571.4099731445312,585.6329956054688,1.0248910994371812,-0.44307884421825117
82,567.1699829101562,580.8800048828125,1.0241726861183837,-0.039941120527276386
83,565.4400024414062,580.2399291992188,1.0261741770902495,-1.174671583686989
84,570.2000122070312,581.4600219726562,1.0197474737365257,2.4885824454796484
85,567.6799926757812,577.6900024414062,1.0176331910491374,3.6732859949643006
86,590.697998046875,591.7899780273438,1.0018486265131747,13.187737367349525
87,593.5339965820312,594.2949829101562,1.001282127616122,13.592214830320911
88,594.4749755859375,591.8300170898438,0.9955507656256064,17.0225414453166
89,590.1099853515625,586.5349731445312,0.993941786623215,17.839493505530964
90,589.1300048828125,587.2949829101562,0.9968852002827097,16.074110909949905
91,593.7750244140625,594.2650146484375,1.0008252119308294,13.869456217693466
92,592.47998046875,596.7000122070312,1.0071226570979537,10.105858714779385
93,603.9600219726562,635.6599731445312,1.0524868369074107,-17.07660034095672
94,598.405029296875,637.02001953125,1.0645298557730165,-24.135575313424642
95,597.280029296875,637.5800170898438,1.0674725184440041,-25.84972284721461
96,592.6799926757812,627.719970703125,1.0591212432684765,-20.70890504017304
97,586.8900146484375,621.1400146484375,1.0583584643547166,-20.068951649170135
98,600.6900024414062,644.0,1.072100413495426,-28.771376494988335
99,607.3400268554688,650.97998046875,1.0718542359857774,-28.92902317481016
100,605.5449829101562,647.4000244140625,1.0691196239505731,-27.190622608974667
101,601.1799926757812,643.7000122070312,1.070727602463945,-27.968702287041555
102,600.760009765625,649.14501953125,1.080539664723192,-33.844574736006635
103,603.1199951171875,652.1900024414062,1.0813602727839995,-34.468422503968114
104,598.719970703125,650.5999755859375,1.0866515356450956,-37.3924294870351
105,600.6500244140625,651.4500122070312,1.0845750199419777,-36.262402603590445
106,602.9299926757812,654.0900268554688,1.0848523622993793,-36.563372529618405
107,603.6099853515625,660.1500244140625,1.0936698206368625,-41.925758061646334
108,607.5875244140625,664.780029296875,1.0941304792885058,-42.475161513057756
109,608.219970703125,670.655029296875,1.1026521022017293,-47.701327851871625
110,608.4199829101562,676.6199951171875,1.1120936427512147,-53.4610989310428
111,607.8400268554688,678.594970703125,1.1164038903684772,-56.03105786465359
112,610.8150024414062,681.5499877929688,1.1158042698179274,-55.93401451119156
113,610.8099975585938,680.3499755859375,1.1138487881752015,-54.73913686893708
114,592.4600219726562,670.0103759765625,1.1308955053974687,-63.22498069721554
115,600.2000122070312,681.4299926757812,1.1353381852993545,-66.70405558574761
116,599.469970703125,678.27001953125,1.1314495348877935,-64.2930401155502
117,590.0800170898438,672.3300170898438,1.1393878755726055,-67.98629521179875
118,595.4600219726562,678.72119140625,1.1398266321184147,-68.8580628597132
119,595.9188232421875,677.8599853515625,1.1375038997150007,-67.52616749493735
120,601.4400024414062,682.9000244140625,1.1354416427939416,-66.90196759225343
121,609.3599853515625,695.8699951171875,1.1419686422562094,-71.7467400026576
122,612.4099731445312,697.5499877929688,1.1390245397397278,-70.29771638012461
123,608.5900268554688,688.239990234375,1.1308762218639214,-64.90664407910619
124,608.7899780273438,687.9650268554688,1.1300531409611492,-64.42654857570211
125,609.1500244140625,688.1300048828125,1.1296560408820804,-64.22215102233396
126,610.4400024414062,689.6599731445312,1.1297751955741613,-64.42871652115277
127,611.08837890625,688.739990234375,1.127070999888934,-62.8435570058257
128,606.3099975585938,669.7000122070312,1.1045505020594872,-48.705773390815594
129,608.0891723632812,674.25,1.1088011933835147,-51.4304860222734
130,608.9749755859375,676.6400146484375,1.1111130042698303,-52.911745321859954
131,603.6799926757812,666.22998046875,1.1036144787832358,-47.93389282610214
132,602.5800170898438,668.0050048828125,1.1085747717107153,-50.83739439147679
133,601.7349853515625,668.5850219726562,1.1110954793197487,-52.28433891223371
134,599.27001953125,665.3499755859375,1.1102674151901932,-51.57812829473541
135,604.7100219726562,664.969970703125,1.0996509840103057,-45.61716458275306
136,614.7000122070312,673.9500122070312,1.0963884802723,-44.348364325580306
137,620.22998046875,678.3599853515625,1.093723307020534,-43.08508170824645
138,624.3350219726562,686.4199829101562,1.0994417400153778,-46.93367166691782
139,623.8599853515625,684.9400024414062,1.0979066112974427,-45.94103653545905
140,623.8200073242188,688.489990234375,1.1036676960515395,-49.53203822999866
141,626.6599731445312,690.5499877929688,1.1019532400128291,-48.678483360973146
142,626.739990234375,682.510009765625,1.0889843003482103,-40.556414913844165
143,620.7349853515625,673.7999877929688,1.085487371734577,-38.00699404034425
144,622.7661743164062,680.02001953125,1.0919347382309095,-42.143206495609334
145,623.3200073242188,681.02001953125,1.092568843497781,-42.57502307140523
146,628.5150146484375,685.3599853515625,1.0904432978978575,-41.58537327003695
147,623.0449829101562,682.1799926757812,1.0949129057895846,-44.01714681208638
148,629.4400024414062,688.010009765625,1.0930509772131474,-43.286442450044675
149,624.2899780273438,683.7999877929688,1.0953243073894396,-44.359887632721566
150,620.9299926757812,684.14501953125,1.101807011420169,-48.151965602260944
151,616.5499877929688,676.2949829101562,1.096902110615643,-44.79542456059575
152,621.9199829101562,683.94970703125,1.0997390754849803,-46.941011142751236
153,625.3900146484375,684.22998046875,1.0940852339214104,-43.661340540547044
154,630.5599975585938,692.5900268554688,1.0983729217474043,-46.71744412946897
155,633.2000122070312,695.0,1.0975994734705763,-46.41899697087878
156,632.8099975585938,701.5349731445312,1.1086028600228839,-53.35409046813915
157,632.8699951171875,701.1400146484375,1.1078736866307093,-52.89757981136735
158,632.3599853515625,700.72998046875,1.108118787875512,-53.010770305765064
159,632.1199951171875,702.8400268554688,1.1118775426889804,-55.36702533519612
160,635.9453125,704.27001953125,1.1074380228744118,-52.87258248876357
161,640.47998046875,712.2899780273438,1.1121190353304065,-56.24037483049666
162,641.9600219726562,709.1699829101562,1.1046949321407475,-51.60198872217792
163,638.8099975585938,701.75,1.0985269527433048,-47.41365078922833
164,636.1500244140625,692.4500122070312,1.088501117082916,-40.8425589418447
165,636.5999755859375,692.8800048828125,1.0884072124650552,-40.8109417208624
166,636.6599731445312,692.0900268554688,1.08706382692344,-39.959411532840605
167,636.5700073242188,688.0750122070312,1.080910197292063,-36.03669381709837
168,628.8200073242188,682.0999755859375,1.0847300779891498,-38.012468136244834
169,631.4299926757812,684.5599975585938,1.084142352278304,-37.794877194440474
170,636.3300170898438,681.640380859375,1.0712057620301352,-29.84827111215431
171,637.5650024414062,679.4400024414062,1.0656795775170367,-26.380907527186896
172,636.2000122070312,675.3009033203125,1.0614600603002773,-23.642167024001555
173,635.7750244140625,675.1400146484375,1.061916540793112,-23.917278041649656
174,634.0499877929688,674.5499877929688,1.0638750899451546,-25.09698538480122
175,635.1599731445312,671.3699951171875,1.0570092945142446,-20.778246428154166
176,629.530029296875,667.5800170898438,1.0604418947821552,-22.764090224924434
177,628.969970703125,671.4000244140625,1.067459585810599,-27.158667870996528
178,624.2899780273438,670.1799926757812,1.073507530576484,-30.73989251553407
179,622.5,665.9849853515625,1.0698553981551204,-28.381243498746944
180,618.9400024414062,665.5349731445312,1.0752818859975626,-31.583472264115148
181,624.2000122070312,666.3599853515625,1.0675424099968582,-27.012182124010582
182,622.1900024414062,662.3300170898438,1.0645140784823486,-25.044305169971967
183,627.0999755859375,668.22998046875,1.0655876359178331,-25.907072652900883
184,631.030029296875,676.5,1.072056746259429,-30.145206501485877
185,631.9299926757812,679.2899780273438,1.074944987420246,-32.011902118658796
186,631.7750244140625,679.9450073242188,1.076245468796161,-32.82591507368399
187,630.72998046875,677.9500122070312,1.0748656845250768,-31.903042128550982
188,630.760009765625,675.3900146484375,1.0707559201468653,-29.3122371812964
189,634.1799926757812,678.4349975585938,1.0697830354062234,-28.848621699516475
190,634.6400146484375,680.760009765625,1.072671111264133,-30.70169226358691
191,619.2999877929688,655.6599731445312,1.058711425913539,-21.33915930004675
192,614.4400024414062,651.3099975585938,1.0600058508083603,-21.975096578962297
193,614.3699951171875,647.0499877929688,1.0531926899677901,-17.78690810356888
194,618.52001953125,649.7550048828125,1.0504995543640352,-16.23436912714273
195,618.2999877929688,649.3599853515625,1.0502345110331683,-16.065082596141355
196,615.0800170898438,647.5900268554688,1.052854927590464,-17.59852775084234
197,614.2999877929688,646.4600219726562,1.052352327557796,-17.268763573488076
198,601.1649780273438,623.0999755859375,1.0364874840689673,-7.38406936027822
199,602.8200073242188,624.8699951171875,1.0365780623155552,-7.4561759831396035
200,602.0599975585938,625.510009765625,1.0389496267849103,-8.875893077928156
201,603.0900268554688,629.5,1.0437910958041103,-11.80916483457908
202,602.0499877929688,627.6099853515625,1.0424549424081764,-10.986137793419305
203,603.5499877929688,630.75,1.0450667098950575,-12.587285808261884
204,601.5800170898438,628.2000122070312,1.0442501319208746,-12.058312804758787
205,601.0399780273438,626.9967041015625,1.043186355355946,-11.409036762036083
206,596.75,617.94873046875,1.0355236371491412,-6.76219915931337
207,595.6790161132812,616.4600219726562,1.0348862479577812,-6.372224908812443
208,598.3400268554688,623.1452026367188,1.0414566545240367,-10.327445144348319
209,600.3200073242188,623.4600219726562,1.0385461326727699,-8.610980561266517
210,605.3900146484375,626.989990234375,1.0356794381527437,-6.939572087437243
211,602.75,624.6099853515625,1.0362670847806927,-7.2679875077463
212,590.744384765625,617.8599853515625,1.045900733524019,-12.834681307718386
213,591.3400268554688,617.0800170898438,1.043528239363824,-11.443637220916132
214,592.5399780273438,621.5900268554688,1.0490263103003397,-14.722603772980067
215,590.4600219726562,616.4099731445312,1.043948701361998,-11.67640004331078
216,588.0050048828125,612.77001953125,1.0421170133634714,-10.555075686340063
217,588.5900268554688,613.4849853515625,1.0422959230707571,-10.669860977558772
218,586.9000244140625,610.9299926757812,1.0409438869690102,-9.848660546960234
219,584.0399780273438,600.8900146484375,1.0288508274348043,-2.7428358229865517
220,583.0900268554688,599.7473754882812,1.0285673701583329,-2.574762104125528
221,585.4400024414062,600.39501953125,1.0255449183989447,-0.811540134453042
222,585.7100219726562,602.6500244140625,1.0289221659283765,-2.789528985892519
223,583.010009765625,603.9896850585938,1.0359851030712195,-6.899162094223259
224,583.8699951171875,602.1901245117188,1.031377069463647,-4.217333038748295
225,581.010009765625,597.739990234375,1.028794651017284,-2.701289448130995
226,591.8800048828125,612.77001953125,1.035294340873322,-6.57967021621984
227,592.5499877929688,610.6900024414062,1.030613475693422,-3.8123102293640323
228,589.2899780273438,605.0999755859375,1.0268288926472464,-1.566763542904385
229,590.3300170898438,606.1300048828125,1.026764669482433,-1.5298052325017744
230,584.6199951171875,594.8800048828125,1.0175498782992676,3.862219906955358
231,583.0499877929688,592.4199829101562,1.0160706548552654,4.711553955785105
232,585.1300048828125,594.2100219726562,1.0155179481723249,5.055427491196822
233,593.8200073242188,609.4284057617188,1.0262847297918307,-1.2477864292401528
234,595.469970703125,615.4000244140625,1.0334694521831291,-5.526689354615671
235,594.0,615.4949951171875,1.0361868604666455,-7.12971930267476
236,593.010009765625,612.6749877929688,1.0331612918896866,-5.325353937965717
237,592.3800048828125,611.3400268554688,1.0320065191538783,-4.636721995907026
238,594.2000122070312,615.1500244140625,1.0352575088802454,-6.579553858408433
239,592.5999755859375,612.6400146484375,1.0338171445968847,-5.711039405270769
240,585.3001098632812,603.1500244140625,1.030497029216261,-3.7100623644415855
241,585.2750244140625,605.7899780273438,1.035051817961683,-6.375751418250518
242,581.5,599.219970703125,1.0304728644937662,-3.6785835019029656
243,579.7999877929688,600.5399780273438,1.0357709394119212,-6.7426522008580765
244,580.0700073242188,603.9000244140625,1.04108127775778,-9.82568255620369
245,577.1900024414062,600.030029296875,1.0395710714996096,-8.910316384849937
246,573.4400024414062,597.5700073242188,1.0420793889161544,-10.297460996180932
247,586.8099975585938,612.6400146484375,1.0440176840839603,-11.651042068955364
248,585.760009765625,606.3499755859375,1.0351508561134977,-6.438197126643006
249,583.25,601.2750244140625,1.030904456775075,-3.938292806979819
250,586.739990234375,604.9793090820312,1.031085862820379,-4.062157792780811
251,589.4400024414062,607.3585815429688,1.0303993265257625,-3.671457789918707
252,586.0700073242188,604.97998046875,1.0322657240742745,-4.750172076511733
253,586.6199951171875,605.6300048828125,1.032406003756874,-4.835957914918156
254,592.5,606.4500122070312,1.0235443244000528,0.3763969738865689
255,595.5399780273438,605.5999755859375,1.0168922287835593,4.3451807637409114
256,592.8021240234375,607.219970703125,1.0243215165658168,-0.08360913629020894
257,592.0501098632812,607.5700073242188,1.0262138241381653,-1.2051454234208614
258,593.3200073242188,607.7050170898438,1.0242449430122864,-0.03735330189683106
259,597.3099975585938,613.5150146484375,1.027129994736534,-1.753975633791145
260,597.8300170898438,617.1699829101562,1.0323502756092056,-4.875450091871032
261,607.094970703125,645.2960205078125,1.0629243391037217,-23.496469038005348
262,597.4249877929688,642.6849975585938,1.075758481299596,-30.80598878736807
263,596.3800048828125,634.9099731445312,1.0646064052219353,-24.103023928716443
264,599.5150146484375,635.0449829101562,1.0592645178078717,-21.021792411465203
265,598.8049926757812,631.3599853515625,1.0543666019388185,-18.065214268098106
266,599.75,634.4000244140625,1.0577741132372864,-20.13575983743603
267,598.0900268554688,633.7789916992188,1.0596715598676492,-21.21771197911416
268,614.4998779296875,642.02001953125,1.0447846168729613,-12.623691624227733
269,610.8300170898438,637.3599853515625,1.043432653143201,-11.728608375454899
270,600.77001953125,625.8300170898438,1.0417131293904227,-10.519303165046852
271,601.4500122070312,625.2999877929688,1.0396541276945355,-9.29166184160603
272,597.5531005859375,621.2899780273438,1.039723461259143,-9.279536921160586
273,594.8800048828125,622.3300170898438,1.0461437802274742,-13.061934507623862
274,592.5,620.0,1.0464135021097047,-13.17359081908218
275,591.0206909179688,611.1099853515625,1.0339908479386588,-5.801215762052509
276,595.1599731445312,618.02001953125,1.0384099190440137,-8.464714404747058
277,592.6699829101562,613.6314697265625,1.035367890092021,-6.630673193164073
278,592.47998046875,613.0599975585938,1.0347353797060983,-6.2541266367831145
279,591.3599853515625,611.0599975585938,1.0333130625930322,-5.4031420472024525
280,591.3300170898438,610.72998046875,1.0328073373889943,-5.103869729375917
281,586.9099731445312,607.6099853515625,1.0352694845107593,-6.518446709831453
282,580.2000122070312,595.489990234375,1.0263529433051577,-1.28227492560656
283,578.5869140625,585.739990234375,1.0123630106350838,6.812829800171455
284,578.0800170898438,587.094970703125,1.0155946466696153,4.93781810616086
285,578.77001953125,588.3250122070312,1.0165091355000038,4.415657758373966
286,581.1900024414062,588.97998046875,1.013403496265628,6.243376799528148
287,584.5999755859375,591.010009765625,1.0109648211552913,7.711676765035675
288,588.260009765625,599.6400146484375,1.0193451954814106,2.8365415335150437
289,574.0999755859375,572.0999755859375,0.9965162862131134,15.849644509558955
290,573.9400024414062,564.7000122070312,0.9839007732601487,23.085489665538244
291,570.989990234375,573.97998046875,1.0052365020149436,10.779071167754166
292,566.5499877929688,568.7100219726562,1.0038126100542373,11.493981923741314
293,569.8300170898438,570.5999755859375,1.0013512073302595,12.969046738576465
294,565.4000244140625,565.760009765625,1.0006366914326463,13.264233948336011
295,559.9299926757812,560.4199829101562,1.0008750919593241,12.99249458597397
296,558.6699829101562,547.1500244140625,0.9793796716335369,24.9697950911851
297,563.6300048828125,555.4500122070312,0.9854869460374417,21.758348841961816
298,565.219970703125,563.010009765625,0.9960900869536672,15.829514849658137
299,565.9400024414062,562.5499877929688,0.9940099398632128,17.028225367094688
300,565.0753784179688,562.5700073242188,0.9955663063912567,16.121178462329663
301,561.8200073242188,557.989990234375,0.993182839628505,17.361474248079258
302,559.5900268554688,557.1400146484375,0.9956217729240124,15.923688142731619
303,560.9299926757812,567.4099731445312,1.011552208926891,7.028415440662213
304,566.1699829101562,577.0800170898438,1.019269891567916,2.734135583378231
305,566.7999877929688,578.9600219726562,1.0214538363471686,1.500459696007153
306,573.6400146484375,586.469970703125,1.0223658666185456,1.0077703660542574
307,578.0,591.8499755859375,1.0239618954774006,0.1007228035631278
308,582.469970703125,592.905029296875,1.017915187251891,3.6314616047494446
309,579.52001953125,590.780029296875,1.0194298891947386,2.7300739853277327
310,567.8599853515625,578.1900024414062,1.018191134005416,3.3579424769984434
311,569.1900024414062,578.844970703125,1.0169626455494756,4.067453496394007
312,565.2999877929688,575.4600219726562,1.0179728186787234,3.461593062412232
313,563.3200073242188,575.0,1.0207342052899229,1.8903311160491802
314,560.7008056640625,570.8499755859375,1.0181008655941823,3.3532875024644517
315,557.52001953125,566.5399780273438,1.0161787167816458,4.400081295467187
316,554.4000244140625,563.780029296875,1.0169191999815046,3.959192437390113
317,570.0850219726562,568.7999877929688,0.9977458902967825,15.030646868587821
318,566.8900146484375,564.5599975585938,0.9958898251342657,15.992843659408534
319,568.9500122070312,563.5399780273438,0.9904911959511148,19.126237529463065
320,565.364990234375,558.280029296875,0.9874683415848532,20.708272463648296
321,560.8300170898438,555.1699829101562,0.9899077545651755,19.165839612788414
322,571.3499755859375,564.27001953125,0.9876083725260918,20.85834506932245
323,576.5700073242188,571.1400146484375,0.9905822491513544,19.343638397699902
324,579.489990234375,571.469970703125,0.986160210415358,22.0093251904169
325,581.8699951171875,571.0999755859375,0.981490677261884,24.820993708906354
326,582.010009765625,568.5499877929688,0.9768732122355136,27.514624082338496
327,584.2100219726562,573.2899780273438,0.981308016749799,25.031650767231422
328,580.239990234375,569.3400268554688,0.981214732589349,24.908702354870552
329,580.8300170898438,572.25,0.9852280067534516,22.60404430420986
330,581.4000244140625,571.2000122070312,0.9824561200916514,24.238808931941872
331,581.5399780273438,570.4500122070312,0.980930002683683,25.132388895761533
332,577.1500244140625,566.7000122070312,0.9818937680585904,24.378686803422948
333,582.02001953125,572.4299926757812,0.9835228574041278,23.64488832907953
334,579.719970703125,572.6599731445312,0.9878217106268896,21.05526226216919
335,581.8800048828125,574.5700073242188,0.9874372765909598,21.361231100178752
336,599.3900146484375,592.3699951171875,0.988288060595458,21.524956495370684
337,603.8699951171875,592.6400146484375,0.9814033143564772,25.85099860579815
338,587.5599975585938,575.469970703125,0.97942333224572,26.288435193154537
339,585.4000244140625,563.5050048828125,0.9625981916328665,36.0374606124136
340,583.7899780273438,564.489990234375,0.9669401865064824,33.40071081881011
341,584.2999877929688,565.5599975585938,0.9679274505803772,32.85392816867669
342,579.9000244140625,562.3800048828125,0.9697878620561321,31.5199496225657
343,575.52001953125,558.75,0.9708611013307429,30.656458925949646
344,581.6199951171875,565.2999877929688,0.9719404293847729,30.36450372960938
345,581.6699829101562,552.3200073242188,0.9495418769263346,43.39576722948378
346,587.885009765625,559.3250122070312,0.9514190750160819,42.766827316522594
347,584.0,555.22998046875,0.9507362679259418,42.87618445513009
348,584.510009765625,557.9500122070312,0.9545602348722074,40.679377390934164
349,577.3599853515625,552.1199951171875,0.9562837902266365,39.17410514731817
350,575.8300170898438,551.489990234375,0.9577305348226209,38.23449862451854
351,580.27001953125,550.1099853515625,0.9480241384794424,44.16955124743764
352,569.5999755859375,522.1099853515625,0.9166257158183286,61.22303484314931
353,568.8400268554688,514.0,0.903593234887807,68.55338036500437
354,570.4000244140625,520.3599853515625,0.9122720250338293,63.79381380771473
355,566.97998046875,518.22998046875,0.9140181281891188,62.41515768194755
356,565.3150024414062,511.989990234375,0.9056720377546352,66.9470284950239
357,566.1199951171875,513.6799926757812,0.9073694571933445,66.08287696631633
358,562.9199829101562,512.6599731445312,0.9107155345493453,63.819968489235166
359,584.739990234375,523.6400146484375,0.8955091551692104,75.22531446268646
360,574.8900146484375,515.0999755859375,0.8959974298752372,73.66015434457084
361,576.6849975585938,517.8831787109375,0.898034769247345,72.71844409177912
362,579.8099975585938,522.1500244140625,0.9005536755362616,71.65757054197682
363,587.8150024414062,526.0,0.8948393590080784,76.02001823332226
364,588.1900024414062,526.1799926757812,0.8945748661006827,76.22474221593971
365,581.3499755859375,523.3699951171875,0.9002666502044444,72.0174803740175
366,582.8400268554688,541.9949951171875,0.9299206817372379,54.9211404947025
367,578.1300048828125,539.9349975585938,0.9339335322477149,52.14907428181651
368,577.2000122070312,534.0399780273438,0.9252251675902481,57.090004014234964
369,573.760009765625,528.8200073242188,0.921674564841555,58.780838066316605
370,571.7955932617188,527.3099975585938,0.9222001774281543,58.27553115704528
371,570.4500122070312,524.5399780273438,0.9195196192527636,59.66510416305799
372,567.1099853515625,521.2999877929688,0.9192220226378217,59.47852380863843
373,570.52001953125,518.25,0.908381796007446,66.02690348063332
374,570.5349731445312,523.469970703125,0.9175072438031183,60.82227385519512
375,567.9849853515625,515.7899780273438,0.908104952295681,65.88620577719381
376,564.9249877929688,513.3200073242188,0.908651623518445,65.21689105245103
377,561.4500122070312,512.8499755859375,0.9134383550370772,62.12190680289483
378,564.530029296875,515.864990234375,0.9137954820169397,62.2667158414324
379,571.8800048828125,522.4400024414062,0.9135482933145437,63.232125092358714
380,582.8400268554688,547.9650268554688,0.9401636840418165,48.95110875642125
381,583.969970703125,547.7000122070312,0.93789071302344,50.375345328188004
382,586.3284912109375,549.0399780273438,0.9364033749978921,51.45501185062345
383,586.47998046875,548.52001953125,0.9352749246322779,52.13038485618107
384,581.010009765625,543.322998046875,0.9351353486423536,51.71570273936901
385,591.1500244140625,551.010009765625,0.9320984301942242,54.43144449171483
386,588.5,548.6500244140625,0.9322855130230459,54.07274041060235
387,585.489990234375,538.0499877929688,0.9189738454411224,61.58477463495261
388,578.8400268554688,531.6099853515625,0.9184057091551149,61.202505904074414
389,582.669921875,533.6199951171875,0.9158186738042483,63.121627908934656
390,586.219970703125,536.9099731445312,0.9158848213590365,63.47368434108033
391,588.260009765625,539.5499877929688,0.9171964417705984,62.926568388983796
392,584.1500244140625,535.8900146484375,0.9173842202368601,62.370061985459515
393,582.6099853515625,534.9500122070312,0.9181957495703202,61.730121275056476
394,599.3099975585938,551.9998779296875,0.9210590181681713,61.81298326308534
395,601.114990234375,556.3300170898438,0.9254968286066705,59.33460610469113
396,605.030029296875,557.6599731445312,0.9217062726499806,62.02113203833811
397,605.3649291992188,560.010009765625,0.9250783828960994,60.014672940785076
398,600.0,554.1900024414062,0.9236500040690104,60.33073990748606
399,608.1376953125,562.0800170898438,0.924264391801944,60.789277119560424
400,608.2000122070312,561.6799926757812,0.9235119720526829,61.253233126758445
401,598.155029296875,545.0,0.9111350290586737,67.62796644555952
402,590.0999755859375,538.1199951171875,0.9119132644987205,66.24420240332107
