,sbux,hd,Ratio,Spread
0,90.29499816894531,314.9599914550781,3.488122242006985,-9.386540583507497
1,90.41999816894531,317.32000732421875,3.509400727163497,-11.323535442254183
2,90.58999633789062,316.6700134277344,3.495639984867539,-10.098239168230862
3,90.58999633789062,316.7450866699219,3.496468699352828,-10.173312410418362
4,90.93000030517578,317.3399963378906,3.48993726243095,-9.617591504155769
5,91.2300033569336,317.9949951171875,3.4856405065891023,-9.257329530845823
6,91.25,317.7099914550781,3.4817533310145548,-8.90465386750094
7,91.0967025756836,312.8699951171875,3.4344821082547257,-4.583441780211217
8,90.88999938964844,311.54998779296875,3.427769720377526,-3.9629527808584157
9,91.23999786376953,309.5,3.3921526440861447,-0.7285113226172939
10,91.21430206298828,307.93829345703125,3.3759869504278357,0.7462363114765367
11,91.20500183105469,306.7449951171875,3.3632475079096253,1.9080611032446768
12,90.84500122070312,306.7900085449219,3.377070883620682,0.644745100043508
13,91.02999877929688,308.4599914550781,3.3885531757826604,-0.39917497685883063
14,91.80999755859375,302.8800048828125,3.2989871793593335,7.820458569200412
15,92.06999969482422,303.2250061035156,3.293418128691073,8.3553482794797
16,92.25,302.6300048828125,3.280542058350271,9.559500787916193
17,92.55000305175781,300.75,3.249594706461631,12.45476642333557
18,91.86000061035156,300.4100036621094,3.27030265258083,10.459678521722537
19,91.94999694824219,300.010009765625,3.262751709872246,11.164235152496872
20,90.97000122070312,299.30999755859375,3.2902054912853647,8.547777096765572
21,90.81999969482422,299.2200012207031,3.294648780292338,8.130143058352758
22,90.9000015258789,301.8800048828125,3.32101209917877,5.74087903949237
23,90.86000061035156,300.6000061035156,3.308386573676389,6.885507997164723
24,90.79000091552734,300.9100036621094,3.314351807773209,6.338619705516521
25,91.38999938964844,302.510009765625,3.3100997022206973,6.769109288061145
26,91.1050033569336,301.6700134277344,3.31123431548368,6.644631148213364
27,91.48999786376953,301.8900146484375,3.2997051229354915,7.727516049733083
28,86.94000244140625,302.95989990234375,3.484700844200291,-8.74031849102056
29,87.08999633789062,303.68499755859375,3.48702503534804,-8.95781159012057
30,87.22000122070312,303.8399963378906,3.4836045870837378,-8.672851994349571
31,87.4000015258789,304.04998779296875,3.4788327515410895,-8.273692161694271
32,87.48989868164062,304.75,3.483259262979927,-8.66947728343058
33,87.5,305.6199951171875,3.4927999441964284,-9.505287841428526
34,88.0999984741211,305.739990234375,3.4703745236066545,-7.594787272555834
35,85.01499938964844,303.8599853515625,3.574192642863925,-16.154937827967387
36,84.76000213623047,305.3999938964844,3.6031145139145986,-18.557899939197625
37,84.50499725341797,305.8399963378906,3.6191942048198853,-19.860881766065745
38,84.62999725341797,307.17498779296875,3.629623038662722,-20.77285221074993
39,84.45999908447266,306.1700134277344,3.625029798088424,-20.343180223054503
40,84.30999755859375,304.8900146484375,3.6162972776335938,-19.570811820061067
41,84.12000274658203,304.9700012207031,3.625415968416557,-20.29377277110109
42,82.76930236816406,297.4700012207031,3.593965307301181,-17.364769881643895
43,82.6500015258789,296.30999755859375,3.5851178716048158,-16.608500322289046
44,82.62000274658203,296.0400085449219,3.583151763537904,-16.440032220047158
45,83.27999877929688,297.4075012207031,3.571175619356969,-15.573987386908186
46,82.93000030517578,296.6700134277344,3.577354544025231,-16.020953259211808
47,83.12000274658203,297.45001220703125,3.5785611450700134,-16.15795184058078
48,83.36000061035156,298.5400085449219,3.5813340494127766,-16.435755067878006
49,82.0199966430664,294.8349914550781,3.594672074154518,-17.265536635417106
50,81.66000366210938,295.95001220703125,3.6241733888674004,-19.598834143683575
51,81.8499984741211,299.45001220703125,3.658521903353606,-22.45585976490912
52,82.24559783935547,300.9599914550781,3.659283893138233,-22.627064267414823
53,82.78500366210938,301.8949890136719,3.646735225692198,-21.736621856778754
54,83.05999755859375,304.1300048828125,3.661570115846288,-23.04101215837545
55,83.12000274658203,302.8599853515625,3.6436474415782714,-21.56792498511203
56,82.7416000366211,310.2099914550781,3.749141801920442,-30.19850946225546
57,82.54119873046875,310.3739929199219,3.7602312262682505,-31.040702631201896
58,82.69499969482422,310.8739013671875,3.759282937474208,-31.02012276373779
59,82.36000061035156,310.9700012207031,3.775740637641743,-32.24991582681076
60,81.94000244140625,311.0799865722656,3.7964361399026445,-33.78124557670009
61,81.77999877929688,312.0350036621094,3.8155417989698357,-35.277741953041755
62,81.5,311.32000732421875,3.8198773904812118,-35.51030854736899
63,80.8499984741211,310.1700134277344,3.8363638748492406,-36.56002906876381
64,80.51010131835938,308.17999267578125,3.82784256421628,-35.720277422893446
65,80.80000305175781,309.3399963378906,3.8284651566131456,-35.899204891585555
66,81.02999877929688,308.0299987792969,3.8014316107579456,-33.810863132592885
67,81.31999969482422,307.4549865722656,3.780804079268021,-32.25443908314929
68,81.02999877929688,307.3500061035156,3.793039747423067,-33.130870456811635
69,80.68000030517578,306.7200012207031,3.8016856725399197,-33.68531923927145
70,80.80999755859375,309.6098937988281,3.8313315573897406,-36.135279261482026
71,80.97000122070312,308.9800109863281,3.8159813057693936,-34.96391716248411
72,80.57649993896484,307.9800109863281,3.8222063656229435,-35.29559164082201
73,80.6500015258789,308.7250061035156,3.827960325635607,-35.791845033513994
74,80.05999755859375,306.9599914550781,3.834124416884005,-36.02350298009566
75,79.70999908447266,305.4200134277344,3.831639906356862,-35.66797861802428
76,79.77999877929688,306.2900085449219,3.8391829184184565,-36.30108300215733
77,79.87999725341797,306.760009765625,3.8402606448825223,-36.43267257837596
78,80.52999877929688,309.010009765625,3.8372037060686894,-36.482958160496764
79,81.0,308.6899108886719,3.810986554181134,-34.57229615339787
80,81.16999816894531,310.29998779296875,3.8228408869385175,-35.6070706801558
81,81.0199966430664,309.9599914550781,3.825722096985598,-35.774704718568614
82,81.08000183105469,311.2699890136719,3.839047631773134,-36.88163463514894
83,80.91999816894531,310.4700012207031,3.8367524499012196,-36.62312612867811
84,80.30999755859375,308.6499938964844,3.8432325149965916,-36.86746340071403
85,79.79499816894531,309.1499938964844,3.874302913597906,-39.110307898004805
86,79.73500061035156,307.04998779296875,3.850880860883898,-37.21334361734915
87,79.4749984741211,306.7900085449219,3.8602077940878456,-37.833255300284634
88,79.56500244140625,307.489990234375,3.8646387331015126,-38.22864843629435
89,79.48999786376953,305.4949951171875,3.843187864223456,-36.487481416835294
90,79.5,304.6600036621094,3.832201303925904,-35.61864105156269
91,79.54000091552734,302.1600036621094,3.7988433515736033,-32.98327122993817
92,79.36000061035156,299.8599853515625,3.7784776089385432,-31.29240420712472
93,78.98999786376953,299.9700012207031,3.7975694307277714,-32.65457156192667
94,79.43000030517578,300.6000061035156,3.7844643704971515,-31.795534226023392
95,79.61000061035156,301.0799865722656,3.781936744930971,-31.666363407039967
96,79.5250015258789,300.29998779296875,3.776170789449725,-31.174015816512565
97,79.61499786376953,300.2799987792969,3.7716511566465236,-30.84946406855073
98,80.61000061035156,304.3699951171875,3.7758341745763704,-31.572203868810334
99,81.2300033569336,305.8599853515625,3.7653572905516204,-30.964000596736128
100,81.3302001953125,306.385009765625,3.767173928378989,-31.149942068324037
101,81.18000030517578,304.8500061035156,3.7552353406936283,-30.123240080508197
102,81.08999633789062,305.73419189453125,3.770307136537284,-31.312014424967288
103,81.21499633789062,307.7699890136719,3.7895709276795553,-32.924790533713974
104,81.20999908447266,307.8699951171875,3.7910355693631845,-33.041708182750085
105,80.81999969482422,311.2149963378906,3.8507176133758523,-37.70653289035005
106,80.72000122070312,313.42498779296875,3.8828664897564606,-40.25493598991261
107,80.83000183105469,314.3500061035156,3.889026339013927,-40.80769374578057
108,80.82330322265625,315.1499938964844,3.8992466446006633,-41.63035075549283
109,80.38999938964844,314.42999267578125,3.9113073151269284,-42.376722536761974
110,80.4000015258789,315.81500244140625,3.9280472194985308,-43.727883392192496
111,80.1500015258789,315.1400146484375,3.931877837166164,-43.89893762001162
112,80.20999908447266,315.1400146484375,3.928936769049826,-43.69589579715165
113,79.86260223388672,313.0,3.9192311700956584,-42.73153048265442
114,79.45999908447266,312.3500061035156,3.9309087553784305,-43.444013314593406
115,79.6500015258789,312.3949890136719,3.9220964598747976,-42.84599602682175
116,79.16000366210938,311.07000732421875,3.9296360906197774,-43.1792494687499
117,79.18000030517578,311.1400146484375,3.9295278283561603,-43.181584791733144
118,79.01000213623047,310.45001220703125,3.929249510356268,-43.06688472786584
119,78.30999755859375,304.8450012207031,3.8927979916307556,-39.83080689123585
120,78.36000061035156,304.9599914550781,3.8917813818239315,-39.77657839379191
121,78.11000061035156,304.1300048828125,3.893611605509417,-39.79263384231416
122,78.13500213623047,304.0400085449219,3.8912139275918873,-39.618028138514035
123,78.06999969482422,302.1307067871094,3.8699975402605213,-37.9287055682355
124,78.15499877929688,301.6600036621094,3.8597659570563336,-37.17035125446603
125,77.91000366210938,300.19000244140625,3.853035404070969,-36.52945468987684
126,77.19999694824219,297.30999755859375,3.85116592372305,-36.05223186695696
127,77.05000305175781,299.1400146484375,3.8824140532154456,-38.38985351395064
128,77.47000122070312,301.20001220703125,3.8879567246803965,-39.028506674217624
129,77.29000091552734,301.8399963378906,3.9052916646718763,-40.27764209281037
130,77.79000091552734,304.0899963378906,3.909114188957317,-40.835558051234614
131,77.77999877929688,304.1401062011719,3.91026113363898,-40.91951682471034
132,77.97000122070312,304.9599914550781,3.911247745037909,-41.09640188068869
133,77.09980010986328,305.0,3.955911682849898,-44.0813172508378
134,76.43000030517578,302.9100036621094,3.9632343641583963,-44.25803603407172
135,76.63999938964844,303.3349914550781,3.957920066163894,-43.97235162787706
136,76.12000274658203,302.5799865722656,3.975039091624996,-44.97710278787582
137,76.37000274658203,303.4100036621094,3.972895020953611,-44.961077856931695
138,75.85289764404297,301.1199951171875,3.969788952958156,-44.421039895657316
139,75.62999725341797,299.7300109863281,3.963110166221543,-43.785388152473104
140,74.94000244140625,300.0849914550781,4.004336558298183,-46.47542704157328
141,75.08999633789062,302.510009765625,4.028632634424269,-48.392840794970226
142,75.76000213623047,304.21990966796875,4.015574196010782,-47.8353284590458
143,75.6500015258789,303.94000244140625,4.01771310391094,-47.92768178716227
144,75.4800033569336,303.80999755859375,4.025039534271374,-48.37297928188869
145,75.0,301.8299865722656,4.024399820963541,-48.01738033590081
146,74.75,301.5899963378906,4.034648780440008,-48.62343212231369
147,75.17500305175781,304.92999267578125,4.056268444257165,-50.525146697203525
148,75.26000213623047,309.69000244140625,4.114934808011655,-54.99750527405908
149,75.77999877929688,310.57501220703125,4.0983771075472815,-54.12275899687279
150,76.73999786376953,313.760009765625,4.088611134999227,-54.0589582939395
151,76.86000061035156,313.55499267578125,4.0795601117072,-53.447831739222295
152,76.83000183105469,313.43499755859375,4.079591176475845,-53.42935753346478
153,76.5999984741211,312.1300048828125,4.07480432246045,-52.90273487723596
154,75.83000183105469,306.3500061035156,4.039957783280126,-49.72853416153822
155,75.80000305175781,306.6099853515625,4.044986451282896,-50.09003432101508
